time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/value_loss,train/loss,train/approx_kl,train/std,train/clip_fraction,train/n_updates,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
6144,4,1283,12,0.0004092704424510632,0.002249187011329923,-0.02766447886824608,0.015979143,1.0008538961410522,0.19921875,176,0.2,-0.13467252254486084,-0.025720993522554636,-43.99992644786835,-2.7358504999999997,1258.0
6656,5,1278,13,0.0004092704424510632,0.012903327646199614,-0.026633139699697495,0.024787981,1.0017598867416382,0.2864990234375,192,0.2,0.0019549131393432617,-0.02630069834413007,-44.01720321178436,-2.7742585999999996,1258.0
7168,5,1272,14,0.0004092704424510632,0.06697548157535493,-0.016327977180480957,0.030077863,1.0015347003936768,0.2716064453125,208,0.2,0.004766285419464111,-0.028736812761053443,-44.03284752368927,-2.7742585999999996,1258.0
7680,6,1268,15,0.0004092704424510632,0.0029849025631847326,-0.04024776071310043,0.014427428,1.0008680820465088,0.2105712890625,224,0.2,-0.043950438499450684,-0.024423297174507752,-44.0115442276001,-2.7383859999999998,1258.0
8192,6,1263,16,0.0004092704424510632,0.0897489725612104,0.007912345230579376,0.022125205,0.9983033537864685,0.217041015625,240,0.2,0.010039806365966797,-0.0237638679536758,-43.9653936624527,-2.7383859999999998,1258.0
8704,6,1260,17,0.0004092704424510632,0.0017317424917564495,-0.0337509922683239,0.016934369,0.9985882043838501,0.231689453125,256,0.2,-0.8433617353439331,-0.020724743691971526,-43.915863275527954,-2.7383859999999998,1258.0
9216,7,1257,18,0.0004092704424510632,0.012673242425080389,-0.028322948142886162,0.024419673,0.9986715912818909,0.2237548828125,272,0.2,0.11470454931259155,-0.02371392530039884,-43.9336074590683,-2.744651714285714,1258.0
9728,7,1255,19,0.0004092704424510632,0.09665787871927023,0.025942012667655945,0.01826291,1.0003973245620728,0.22216796875,288,0.2,0.0881686806678772,-0.023324550602410454,-43.95525026321411,-2.744651714285714,1258.0
10240,8,1254,20,0.0004092704424510632,0.004328522132709622,-0.03879410773515701,0.019344017,1.0000089406967163,0.2237548828125,304,0.2,-0.15636181831359863,-0.027413443458499387,-43.9828759431839,-2.7627531249999997,1258.0
10752,8,1253,21,0.0004092704424510632,0.10910009848885238,0.015742845833301544,0.021036718,0.9978124499320984,0.2542724609375,320,0.2,0.06194102764129639,-0.026176093608228257,-43.942901253700256,-2.7627531249999997,1258.0
11264,8,1251,22,0.0004092704424510632,0.008018914439162472,-0.03234224393963814,0.023357807,0.9962465167045593,0.2354736328125,336,0.2,-2.513873815536499,-0.0293899544631131,-43.8774299621582,-2.7627531249999997,1258.0
11776,9,1253,23,0.0004092704424510632,0.012199513148516417,-0.030220836400985718,0.019342577,0.9951837658882141,0.2457275390625,352,0.2,0.1983770728111267,-0.025413672214199323,-43.8352187871933,-2.761777,1258.0
12288,9,1256,24,0.0004092704424510632,0.10222550388425589,0.0013636350631713867,0.028345302,0.9959363341331482,0.2344970703125,368,0.2,0.1725938320159912,-0.02656094281701371,-43.83116793632507,-2.761777,1258.0
12800,10,1258,25,0.0004092704424510632,0.007565871688711923,-0.033919379115104675,0.013044338,0.9974173307418823,0.1727294921875,384,0.2,-1.8087291717529297,-0.02103781752521172,-43.861311078071594,-2.7768728,1258.0
13312,10,1259,26,0.0004092704424510632,0.12065809057094157,0.025703486055135727,0.034700472,0.9974291324615479,0.3096923828125,400,0.2,0.2293795347213745,-0.023766888858517632,-43.893041491508484,-2.7768728,1258.0
13824,10,1258,27,0.0004092704424510632,0.004730979344458319,-0.04781978949904442,0.018329471,0.997604489326477,0.2373046875,416,0.2,-3.269721031188965,-0.026021648285677657,-43.88500738143921,-2.7768728,1258.0
14336,11,1257,28,0.0004092704424510632,0.009555267897667363,-0.03133321925997734,0.025727767,0.9989215731620789,0.2957763671875,432,0.2,0.14255356788635254,-0.027279609203105792,-43.909242391586304,-2.7598451818181817,1258.0
14848,11,1255,29,0.0004092704424510632,0.060368461709003896,-0.0014983601868152618,0.02488615,0.999118983745575,0.276123046875,448,0.2,0.1568673849105835,-0.022041943739168346,-43.93886840343475,-2.7598451818181817,1258.0
15360,12,1254,30,0.0004092704424510632,0.011556767305592075,-0.02674512192606926,0.022225266,0.9979095458984375,0.2255859375,464,0.2,-2.509922504425049,-0.027945804642513394,-43.92127454280853,-2.742495,1258.0
15872,12,1253,31,0.0004092704424510632,0.12450987356714904,0.017969809472560883,0.02801282,0.9972723126411438,0.271728515625,480,0.2,0.11173319816589355,-0.028193606704007834,-43.88613402843475,-2.742495,1258.0
16384,13,1250,32,0.0004092704424510632,0.008613006153609604,-0.034752581268548965,0.015252145,0.9953025579452515,0.2293701171875,496,0.2,-0.5914252996444702,-0.024226763081969693,-43.85356831550598,-2.7401023846153842,1258.0
16896,13,1250,33,0.0004092704424510632,0.13669095956720412,0.031106021255254745,0.022341661,0.9933269619941711,0.1885986328125,512,0.2,0.30114829540252686,-0.024534279276849702,-43.78742480278015,-2.7401023846153842,1258.0
17408,13,1249,34,0.0004092704424510632,0.01790608881856315,-0.03173188865184784,0.017956581,0.9939615726470947,0.2098388671875,528,0.2,-0.8283209800720215,-0.023213780121295713,-43.759676575660706,-2.7401023846153842,1258.0
17920,14,1249,35,0.0004092704424510632,0.0036735340909217484,-0.04533250629901886,0.028142784,0.9936440587043762,0.2711181640625,544,0.2,0.07673949003219604,-0.02985675864329096,-43.77001929283142,-2.7334255714285716,1258.0
18432,14,1248,36,0.0004092704424510632,0.14923773589543998,0.024673443287611008,0.017524447,0.9933198690414429,0.1578369140625,560,0.2,0.1487644910812378,-0.020830279943766072,-43.75575923919678,-2.7334255714285716,1258.0
18944,15,1248,37,0.0004092704424510632,0.010236415080726147,-0.027787573635578156,0.017385364,0.9928512573242188,0.2161865234375,576,0.2,-0.4375467300415039,-0.022433823251049034,-43.74447762966156,-2.7212560666666668,1258.0
19456,15,1247,38,0.0004092704424510632,0.15938934776932,0.03580407053232193,0.022506837,0.9920397400856018,0.1805419921875,592,0.2,0.3011172413825989,-0.022484802480903454,-43.724799394607544,-2.7212560666666668,1258.0
19968,16,1246,39,0.0004092704424510632,0.008799819588602986,-0.03601263090968132,0.019149106,0.9904466867446899,0.218994140625,608,0.2,-6.750472545623779,-0.027430255082435906,-43.69076132774353,-2.7212560666666668,1258.0
20480,16,1246,40,0.0004092704424510632,0.012595592124853283,-0.031215377151966095,0.020330485,0.9892823696136475,0.2037353515625,624,0.2,0.04488801956176758,-0.02120525277859997,-43.63662493228912,-2.724393,1258.0
20992,16,1245,41,0.0004092704424510632,0.20825226325541735,0.03920116275548935,0.019172741,0.9887639880180359,0.1849365234375,640,0.2,0.05864661931991577,-0.016907745361095294,-43.615219593048096,-2.724393,1258.0
21504,17,1244,42,0.0004092704424510632,0.022649988066405058,-0.042695216834545135,0.017347142,0.9891442656517029,0.192626953125,656,0.2,-3.1961679458618164,-0.023658233185415156,-43.61101448535919,-2.728338882352941,1258.0
22016,17,1244,43,0.0004092704424510632,0.19799084728583694,0.05026809871196747,0.017210182,0.9895763993263245,0.2403564453125,672,0.2,0.2463395595550537,-0.023876772756921127,-43.627500891685486,-2.728338882352941,1258.0
22528,18,1243,44,0.0004092704424510632,0.005135448755027028,-0.02504478581249714,0.01737738,0.987333357334137,0.228271484375,688,0.2,-6.027209758758545,-0.027558074725675397,-43.60551619529724,-2.728338882352941,1258.0
23040,18,1243,45,0.0004092704424510632,0.010451302805449814,-0.03707960993051529,0.02392868,0.9867839813232422,0.2615966796875,704,0.2,0.1736188530921936,-0.028409363992977887,-43.54599952697754,-2.724700333333333,1258.0
23552,18,1242,46,0.0004092704424510632,0.17149957176297903,0.015843117609620094,0.01710327,0.986958384513855,0.139892578125,720,0.2,0.23954468965530396,-0.021656109594914597,-43.54370069503784,-2.724700333333333,1258.0
24064,19,1242,47,0.0004092704424510632,0.013964155805297196,-0.0279377568513155,0.015514972,0.9873043298721313,0.169921875,736,0.2,-2.738085985183716,-0.017441406787838787,-43.55024242401123,-2.7266798421052627,1258.0
24576,19,1241,48,0.0004092704424510632,0.2106277288403362,0.05110839009284973,0.016640026,0.9875862002372742,0.15625,752,0.2,0.20794415473937988,-0.02283713867655024,-43.56102514266968,-2.7266798421052627,1258.0
25088,20,1241,49,0.0004092704424510632,0.012419207247148734,-0.03206583112478256,0.016296266,0.9875804781913757,0.1531982421875,768,0.2,-9.737114906311035,-0.01912598786293529,-43.56384038925171,-2.7266798421052627,1258.0
25600,20,1241,50,0.0004092704424510632,0.012899219407700002,-0.024603690952062607,0.016270015,0.9852238893508911,0.224853515625,784,0.2,0.16024082899093628,-0.02348110369348433,-43.54014265537262,-2.7256252999999995,1258.0
26112,21,1241,51,0.0004092704424510632,0.17037032381631434,0.043681222945451736,0.017206974,0.9844777584075928,0.137451171875,800,0.2,0.18956434726715088,-0.01882247366302181,-43.47296583652496,-2.7256252999999995,1258.0
26624,21,1240,52,0.0004092704424510632,0.017915925272973254,-0.032109130173921585,0.02223161,0.984510064125061,0.2197265625,816,0.2,-3.172396183013916,-0.023473853478208184,-43.47279739379883,-2.7232727619047616,1258.0
27136,21,1240,53,0.0004092704424510632,0.2560486192815006,0.035124294459819794,0.018787432,0.98493891954422,0.1453857421875,832,0.2,0.2106466293334961,-0.02210668423504103,-43.473265290260315,-2.7232727619047616,1258.0
27648,22,1240,54,0.0004092704424510632,0.010527014339459129,-0.030065711587667465,0.014068538,0.9840001463890076,0.187744140625,848,0.2,-3.31270694732666,-0.023740413162158802,-43.47323763370514,-2.7232727619047616,1258.0
28160,22,1240,55,0.0004092704424510632,0.014552284817909822,-0.03441441059112549,0.029162835,0.9843512773513794,0.315185546875,864,0.2,0.3608188033103943,-0.02874445795896463,-43.453243136405945,-2.7187669999999997,1258.0
28672,23,1240,56,0.0004092704424510632,0.2022348060272634,0.025930125266313553,0.025170498,0.9840585589408875,0.18310546875,880,0.2,0.22528541088104248,-0.018553584086475894,-43.460302114486694,-2.7187669999999997,1258.0
29184,23,1240,57,0.0004092704424510632,0.018626168690389022,-0.032233886420726776,0.018139798,0.9844907522201538,0.24609375,896,0.2,-2.502593517303467,-0.02552456862758845,-43.45554971694946,-2.723298347826087,1258.0
29696,23,1240,58,0.0004092704424510632,0.342361603397876,0.0902506411075592,0.017550824,0.9846013784408569,0.1478271484375,912,0.2,0.13854676485061646,-0.022199402999831364,-43.47145926952362,-2.723298347826087,1258.0
30208,24,1240,59,0.0004092704424510632,0.019765292352531105,-0.03018627129495144,0.024969911,0.9857980012893677,0.237060546875,928,0.2,-1.5600292682647705,-0.023661613347940147,-43.485759019851685,-2.7252115000000003,1258.0
30720,24,1239,60,0.0004092704424510632,0.3356701014563441,0.06425321102142334,0.016050003,0.9854012727737427,0.1263427734375,944,0.2,0.29700344800949097,-0.01708629545464646,-43.50380861759186,-2.7252115000000003,1258.0
31232,25,1239,61,0.0004092704424510632,0.01804651068232488,-0.02072509191930294,0.016259037,0.9854910969734192,0.2203369140625,960,0.2,-7.5889129638671875,-0.02291578568838304,-43.4890261888504,-2.7252115000000003,1258.0
31744,25,1239,62,0.0004092704424510632,0.0030769353834330104,-0.04334061220288277,0.01690326,0.9854539632797241,0.2593994140625,976,0.2,-0.08498919010162354,-0.0289274193928577,-43.500747084617615,-2.72280632,1258.0
32256,26,1239,63,0.0004092704424510632,0.4429245120845735,0.07236288487911224,0.019156951,0.9857113361358643,0.2174072265625,992,0.2,0.04658102989196777,-0.019869511859724298,-43.4971706867218,-2.72280632,1258.0
32768,26,1238,64,0.0004092704424510632,0.017931084337760694,-0.03991160914301872,0.022100832,0.9881461262702942,0.226806640625,1008,0.2,-4.398117542266846,-0.02616373694036156,-43.53244388103485,-2.721268615384616,1258.0
33280,26,1238,65,0.0004092704424510632,0.40557133266702294,0.0751342624425888,0.019185275,0.9888818264007568,0.147705078125,1024,0.2,0.13577204942703247,-0.019887658840161748,-43.594072103500366,-2.721268615384616,1258.0
33792,27,1237,66,0.0004092704424510632,0.031272570515284315,-0.025936339050531387,0.021923542,0.989560604095459,0.20458984375,1040,0.2,-8.787543296813965,-0.022989507066085935,-43.60400402545929,-2.721268615384616,1258.0
34304,27,1237,67,0.0004092704424510632,0.008758031763136387,-0.041632771492004395,0.02223823,0.9906726479530334,0.2691650390625,1056,0.2,0.09571617841720581,-0.024417788692517206,-43.64222729206085,-2.7223869259259263,1258.0
34816,28,1237,68,0.0004092704424510632,0.5285434839315712,0.1046489030122757,0.0181524,0.9904828071594238,0.152099609375,1072,0.2,0.044630229473114014,-0.022087962584919296,-43.653226375579834,-2.7223869259259263,1258.0
35328,28,1237,69,0.0004092704424510632,0.024459579872200266,-0.022869419306516647,0.018978026,0.9894911050796509,0.2320556640625,1088,0.2,-2.458327531814575,-0.026323439087718725,-43.63516080379486,-2.7162171428571433,1258.0
35840,29,1235,70,0.0004092704424510632,0.4954784568399191,0.14109815657138824,0.019126564,0.9890604615211487,0.2059326171875,1104,0.2,0.2666592597961426,-0.021327365335309878,-43.61015439033508,-2.7162171428571433,1258.0
36352,29,1235,71,0.0004092704424510632,0.017690491917164763,-0.021961264312267303,0.019347522,0.9886838793754578,0.22119140625,1120,0.2,-12.69148063659668,-0.026355570211308077,-43.59897530078888,-2.7162171428571433,1258.0
36864,29,1235,72,0.0004092704424510632,0.009720419446239248,-0.04108069837093353,0.023066409,0.9873208403587341,0.339599609375,1136,0.2,0.10807496309280396,-0.033594260370591655,-43.573198199272156,-2.718201310344828,1258.0
37376,30,1235,73,0.0004092704424510632,0.6385311339981854,0.08678922057151794,0.018312529,0.987048864364624,0.1439208984375,1152,0.2,0.04998427629470825,-0.019309586074086837,-43.53771364688873,-2.718201310344828,1258.0
37888,30,1235,74,0.0004092704424510632,0.04876626713667065,-0.01269498374313116,0.020723462,0.9864073991775513,0.2108154296875,1168,0.2,-3.6074585914611816,-0.021046537876827642,-43.52842390537262,-2.7172588333333336,1258.0
38400,31,1235,75,0.0004092704424510632,0.5017967517487705,0.0896453708410263,0.029830895,0.9863368272781372,0.2354736328125,1184,0.2,0.41821324825286865,-0.025150221452349797,-43.51362192630768,-2.7172588333333336,1258.0
38912,31,1235,76,0.0004092704424510632,0.010380236508353846,-0.01931579038500786,0.01678679,0.986563503742218,0.1961669921875,1200,0.2,-10.304780006408691,-0.019596867641666904,-43.52139675617218,-2.7172588333333336,1258.0
39424,31,1235,77,0.0004092704424510632,0.010633252531988546,-0.0471482127904892,0.01920072,0.9870858788490295,0.2572021484375,1216,0.2,0.17018043994903564,-0.027797777263913304,-43.52845525741577,-2.7186471612903227,1258.0
39936,32,1235,78,0.0004092704424510632,0.36532278289087117,0.06099182367324829,0.014759828,0.9873417019844055,0.07958984375,1232,0.2,0.16323214769363403,-0.017222572227183264,-43.542336225509644,-2.7186471612903227,1258.0
40448,32,1234,79,0.0004092704424510632,0.04082784347701818,-0.01797138713300228,0.01803524,0.9874463081359863,0.2381591796875,1248,0.2,-3.0527024269104004,-0.02364566343021579,-43.549288868904114,-2.71517125,1258.0
40960,33,1234,80,0.0004092704424510632,0.5050104768015444,0.09227178990840912,0.013679195,0.9875674843788147,0.0848388671875,1264,0.2,0.3480813503265381,-0.012752475318848155,-43.55258524417877,-2.71517125,1258.0
41472,33,1234,81,0.0004092704424510632,0.01112697170174215,-0.0363941565155983,0.01521239,0.9876488447189331,0.2227783203125,1280,0.2,-4.325845718383789,-0.023354866047156975,-43.55481266975403,-2.71517125,1258.0
41984,34,1234,82,0.0004092704424510632,0.014080057211685926,-0.04476004093885422,0.027002247,0.9881284832954407,0.3233642578125,1296,0.2,0.18546301126480103,-0.03321601504285354,-43.55870831012726,-2.7169433333333335,1258.0
42496,34,1234,83,0.0004092704424510632,0.3260741075500846,0.07091787457466125,0.013431003,0.9887194037437439,0.0943603515625,1312,0.2,0.23310434818267822,-0.01897454595018644,-43.5801340341568,-2.7169433333333335,1258.0
43008,34,1233,84,0.0004092704424510632,0.04252415563678369,-0.018222525715827942,0.018025558,0.9885105490684509,0.1883544921875,1328,0.2,-2.909104347229004,-0.02027787819679361,-43.58542501926422,-2.713618029411765,1258.0
43520,35,1233,85,0.0004092704424510632,0.3828154322691262,0.09937145560979843,0.015784636,0.988060712814331,0.1246337890625,1344,0.2,0.2304655909538269,-0.015246997587382793,-43.570578813552856,-2.713618029411765,1258.0
44032,35,1233,86,0.0004092704424510632,0.035461328516248614,-0.02402530238032341,0.022874415,0.9867889285087585,0.267333984375,1360,0.2,0.20794862508773804,-0.029067786817904562,-43.54463577270508,-2.7144180857142857,1258.0
44544,36,1233,87,0.0004092704424510632,0.5221458384767175,0.21661052107810974,0.013310806,0.9858663082122803,0.1375732421875,1376,0.2,0.6395474672317505,-0.013977161186630838,-43.50289058685303,-2.7144180857142857,1258.0
45056,36,1233,88,0.0004092704424510632,0.00488977868371876,-0.027000069618225098,0.019832607,0.9855955243110657,0.255126953125,1392,0.2,-12.449987411499023,-0.023172803164925426,-43.48769235610962,-2.7144180857142857,1258.0
45568,36,1233,89,0.0004092704424510632,0.003891642641974613,-0.03246534615755081,0.017189702,0.9863162040710449,0.256103515625,1408,0.2,-0.0782325267791748,-0.028042613615980372,-43.48689413070679,-2.7203090833333334,1258.0
46080,37,1233,90,0.0004092704424510632,0.8782135071232915,0.1288747638463974,0.010596355,0.9866069555282593,0.061767578125,1424,0.2,0.08555865287780762,-0.017064925283193588,-43.51066970825195,-2.7203090833333334,1258.0
46592,37,1232,91,0.0004092704424510632,0.044379765808116645,-0.020891346037387848,0.020210423,0.9859949946403503,0.2264404296875,1440,0.2,-0.8842225074768066,-0.027026484807720408,-43.50320100784302,-2.719133945945946,1258.0
47104,38,1232,92,0.0004092704424510632,0.46212325245141983,0.15463823080062866,0.012703123,0.9859321117401123,0.080810546875,1456,0.2,0.40826475620269775,-0.013419979957689065,-43.48721396923065,-2.719133945945946,1258.0
47616,38,1232,93,0.0004092704424510632,0.014540132178808562,-0.03512942045927048,0.028510284,0.9855789542198181,0.29638671875,1472,0.2,-14.303702354431152,-0.03240839314821642,-43.48525309562683,-2.719133945945946,1258.0
48128,39,1232,94,0.0004092704424510632,0.011965213096118532,-0.03822186216711998,0.018391334,0.9849627614021301,0.26123046875,1488,0.2,0.0342940092086792,-0.02663338338606991,-43.46651875972748,-2.720168842105263,1258.0
48640,39,1232,95,0.0004092704424510632,0.9074687333777547,0.09852530062198639,0.014918353,0.98426353931427,0.11328125,1504,0.2,0.056595683097839355,-0.017830332173616625,-43.445509910583496,-2.720168842105263,1258.0
49152,39,1232,96,0.0004092704424510632,0.04524140519788489,-0.020954985171556473,0.01988035,0.9847312569618225,0.1893310546875,1520,0.2,-0.6826568841934204,-0.019364755775313824,-43.43634080886841,-2.720197076923077,1258.0
49664,40,1232,97,0.0004092704424510632,0.7065339488908648,0.146684467792511,0.014894674,0.9849426746368408,0.10107421875,1536,0.2,0.3825708031654358,-0.01827253052033484,-43.456116676330566,-2.720197076923077,1258.0
50176,40,1232,98,0.0004092704424510632,0.0043812111907755025,-0.050354521721601486,0.016007148,0.9838708639144897,0.264892578125,1552,0.2,-5.084134101867676,-0.031358995809569024,-43.44335150718689,-2.720197076923077,1258.0
50688,41,1232,99,0.0004092704424510632,0.01301375002367422,-0.03272587060928345,0.026138108,0.9835031032562256,0.29248046875,1568,0.2,0.12839919328689575,-0.027430678048403934,-43.41101801395416,-2.7176924749999998,1258.0
51200,41,1232,100,0.0004092704424510632,0.5146021512337029,0.09994298219680786,0.0143386545,0.9836386442184448,0.0931396484375,1584,0.2,0.2001185417175293,-0.01568456445238553,-43.41062343120575,-2.7176924749999998,1258.0
51712,41,1231,101,0.0004092704424510632,0.03146412526257336,-0.028582248836755753,0.021537755,0.9843867421150208,0.2332763671875,1600,0.2,-1.6303837299346924,-0.02730540238553658,-43.42216348648071,-2.7199525853658533,1258.0
52224,42,1231,102,0.0004092704424510632,0.45859205536544323,0.1228824108839035,0.012845671,0.9842427968978882,0.1029052734375,1616,0.2,0.4168552756309509,-0.013834165802109055,-43.43506336212158,-2.7199525853658533,1258.0
52736,42,1231,103,0.0004092704424510632,0.013797090796288103,-0.02715064212679863,0.019265523,0.9829219579696655,0.222900390625,1632,0.2,-8.746872901916504,-0.023584423266584054,-43.41225075721741,-2.7199525853658533,1258.0
53248,43,1231,104,0.0004092704424510632,0.011657568567898124,-0.029186498373746872,0.018114533,0.9816463589668274,0.2586669921875,1648,0.2,0.12174099683761597,-0.025410154601559043,-43.363240003585815,-2.715817857142857,1258.0
53760,43,1231,105,0.0004092704424510632,0.6615790547803044,0.055015504360198975,0.009440843,0.9816571474075317,0.0518798828125,1664,0.2,0.15121549367904663,-0.008949827722972259,-43.35091590881348,-2.715817857142857,1258.0
54272,44,1230,106,0.0004092704424510632,0.05734187550842762,-0.021815363317728043,0.013962502,0.9819216728210449,0.1978759765625,1680,0.2,-1.7880933284759521,-0.024530139286071062,-43.35251712799072,-2.7189858837209298,1258.0
54784,44,1230,107,0.0004092704424510632,0.47592345252633095,0.1478833705186844,0.011580208,0.9824197888374329,0.0653076171875,1696,0.2,0.2923687696456909,-0.009957349655451253,-43.36448574066162,-2.7189858837209298,1258.0
55296,44,1229,108,0.0004092704424510632,0.03520166233647615,-0.036251507699489594,0.01939056,0.9800916910171509,0.2125244140625,1712,0.2,-3.057030200958252,-0.02519674476934597,-43.346046686172485,-2.7189858837209298,1258.0
55808,45,1229,109,0.0004092704424510632,0.011640232231002301,-0.02324599400162697,0.02437159,0.9790927171707153,0.2877197265625,1728,0.2,0.13133955001831055,-0.027978173471638,-43.26953685283661,-2.716745477272727,1258.0
56320,45,1229,110,0.0004092704424510632,0.39439059095457196,0.02643372118473053,0.017687537,0.9786868095397949,0.085205078125,1744,0.2,0.1760069727897644,-0.013709147300687619,-43.25537979602814,-2.716745477272727,1258.0
56832,46,1229,111,0.0004092704424510632,0.07153255911543965,-0.0038671065121889114,0.019952338,0.9802530407905579,0.1981201171875,1760,0.2,-2.216968059539795,-0.01971103208779823,-43.264548540115356,-2.7166567777777777,1258.0
57344,46,1229,112,0.0004092704424510632,0.40181554900482297,0.13857682049274445,0.033341825,0.9811744689941406,0.183349609375,1776,0.2,0.2967449426651001,-0.017343220788461622,-43.313799262046814,-2.7166567777777777,1258.0
57856,47,1229,113,0.0004092704424510632,0.008207390201278031,-0.03419414907693863,0.014516177,0.981268048286438,0.2215576171875,1792,0.2,-2.0535829067230225,-0.022479502425994724,-43.32774996757507,-2.7166567777777777,1258.0
58368,47,1229,114,0.0004092704424510632,0.0344422691850923,-0.024403495714068413,0.016291313,0.9809191226959229,0.2691650390625,1808,0.2,0.480272114276886,-0.029755343683063984,-43.32044327259064,-2.7152223260869564,1258.0
58880,47,1229,115,0.0004092704424510632,0.3472981983795762,0.09579487144947052,0.03327982,0.9809004068374634,0.3018798828125,1824,0.2,0.33549070358276367,-0.02238407253753394,-43.311158657073975,-2.7152223260869564,1258.0
59392,48,1229,116,0.0004092704424510632,0.019900693820090964,-0.025440363213419914,0.016549958,0.9814708828926086,0.2247314453125,1840,0.2,-4.285140514373779,-0.026508445545914583,-43.31829643249512,-2.7138469148936166,1258.0
59904,48,1229,117,0.0004092704424510632,0.6572481566108763,0.0843639001250267,0.014133079,0.9815405607223511,0.1121826171875,1856,0.2,0.15621906518936157,-0.013847039721440524,-43.33004176616669,-2.7138469148936166,1258.0
60416,49,1229,118,0.0004092704424510632,0.007977415705681778,-0.02940758690237999,0.017732989,0.9816056489944458,0.245849609375,1872,0.2,-3.723684310913086,-0.026094162836670876,-43.329644203186035,-2.7135969791666668,1258.0
60928,49,1229,119,0.0004092704424510632,0.6197608849033713,0.1466086506843567,0.0115113985,0.9814135432243347,0.068603515625,1888,0.2,0.2176424264907837,-0.013333291579328943,-43.325207591056824,-2.7135969791666668,1258.0
61440,49,1229,120,0.0004092704424510632,0.006531762192025781,-0.03823798894882202,0.016462304,0.9807343482971191,0.2333984375,1904,0.2,-9.04732894897461,-0.021545660129049793,-43.31169641017914,-2.7135969791666668,1258.0
61952,50,1228,121,0.0004092704424510632,0.007173499616328627,-0.03984394669532776,0.023323148,0.9814803004264832,0.28515625,1920,0.2,0.03751176595687866,-0.029806552425725386,-43.30516505241394,-2.7124870000000003,1258.0
62464,50,1228,122,0.0004092704424510632,0.7581757102161646,0.12209701538085938,0.011967032,0.9815636873245239,0.0633544921875,1936,0.2,0.09065264463424683,-0.014037375833140686,-43.3308709859848,-2.7124870000000003,1258.0
62976,51,1228,123,0.0004092704424510632,0.02138310461305082,-0.039949290454387665,0.018688783,0.982690691947937,0.2330322265625,1952,0.2,-1.7999868392944336,-0.022978081775363535,-43.335938930511475,-2.7079439400000003,1258.0
63488,51,1228,124,0.0004092704424510632,0.5887344814836979,0.1351572871208191,0.022210263,0.98316890001297,0.162353515625,1968,0.2,0.3437655568122864,-0.02067990746581927,-43.37178838253021,-2.7079439400000003,1258.0
64000,52,1228,125,0.0004092704424510632,0.00575322632357711,-0.03003820776939392,0.017497465,0.9824501276016235,0.299560546875,1984,0.2,-12.20166301727295,-0.029175753210438415,-43.36553084850311,-2.7079439400000003,1258.0
