time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/learning_rate,train/value_loss,train/loss,train/approx_kl,train/std,train/clip_fraction,train/n_updates,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
13312,10,1316,26,0.0004092704424510632,0.16606688359752297,0.04146116226911545,0.032739036,0.9851221442222595,0.267822265625,400,0.2,0.0015573501586914062,-0.03135869593825191,-43.49389827251434,-2.7323952,1258.0
13824,10,1313,27,0.0004092704424510632,0.0021932277086307295,-0.037233591079711914,0.016013324,0.9840931296348572,0.2237548828125,416,0.2,-0.02488839626312256,-0.023822321978514083,-43.495535016059875,-2.7323952,1258.0
14336,10,1312,28,0.0004092704424510632,0.011873954383190721,-0.029695244506001472,0.018935673,0.9835665225982666,0.232177734375,432,0.2,0.01459360122680664,-0.027920507767703384,-43.46251142024994,-2.723936636363636,1258.0
14848,11,1311,29,0.0004092704424510632,0.07874450599774718,-0.00032700225710868835,0.042655077,0.9818190932273865,0.3250732421875,448,0.2,0.028005897998809814,-0.025631484779296443,-43.42629909515381,-2.723936636363636,1258.0
15360,11,1310,30,0.0004092704424510632,0.002511409213184379,-0.04065302386879921,0.012010727,0.9806200861930847,0.1820068359375,464,0.2,-0.55784010887146,-0.022505038999952376,-43.379064440727234,-2.7159526666666665,1258.0
15872,12,1310,31,0.0004092704424510632,0.1473216915037483,0.02043813094496727,0.021238966,0.9801572561264038,0.2257080078125,480,0.2,0.013527154922485352,-0.024440700566628948,-43.35209131240845,-2.7159526666666665,1258.0
16384,12,1309,32,0.0004092704424510632,0.004163830089964904,-0.038772884756326675,0.021174973,0.9827138185501099,0.2386474609375,496,0.2,-0.5193426609039307,-0.030450757913058624,-43.37134349346161,-2.716023538461538,1258.0
16896,12,1308,33,0.0004092704424510632,0.14590820879675448,0.017648614943027496,0.019351438,0.9826804399490356,0.203857421875,512,0.2,0.10116827487945557,-0.02404651485630893,-43.42955553531647,-2.716023538461538,1258.0
17408,13,1307,34,0.0004092704424510632,0.013183780596591532,-0.02856437675654888,0.019208983,0.9820799231529236,0.217041015625,528,0.2,-0.6255546808242798,-0.02577985312382225,-43.40575969219208,-2.716023538461538,1258.0
17920,13,1306,35,0.0004092704424510632,0.005491665760928299,-0.032313887029886246,0.014533542,0.9821664094924927,0.1986083984375,544,0.2,-0.22532439231872559,-0.020854814458289184,-43.3956173658371,-2.7088833571428568,1258.0
18432,14,1305,36,0.0004092704424510632,0.15887013636529446,0.02852754294872284,0.019584924,0.9819923043251038,0.2041015625,560,0.2,0.020447492599487305,-0.021455187525134534,-43.3917201757431,-2.7088833571428568,1258.0
18944,14,1305,37,0.0004092704424510632,0.006508723534352612,-0.037339501082897186,0.02189293,0.980834424495697,0.183349609375,576,0.2,-0.6082127094268799,-0.022889134066645056,-43.37119793891907,-2.7004501999999997,1258.0
19456,14,1304,38,0.0004092704424510632,0.1366358264349401,0.03220987319946289,0.022537578,0.9803473949432373,0.1806640625,592,0.2,0.22659814357757568,-0.024005536615732126,-43.33897423744202,-2.7004501999999997,1258.0
19968,15,1304,39,0.0004092704424510632,0.0025808622849581297,-0.039908986538648605,0.022330627,0.9787143468856812,0.2391357421875,608,0.2,-2.1445486545562744,-0.02475723637326155,-43.31060433387756,-2.7004501999999997,1258.0
20480,15,1303,40,0.0004092704424510632,0.009386515637743287,-0.027847211807966232,0.02186704,0.9764421582221985,0.2254638671875,624,0.2,0.08166992664337158,-0.0224408587673679,-43.248281478881836,-2.696801,1258.0
20992,16,1303,41,0.0004092704424510632,0.1269229887984693,0.018071386963129044,0.017548364,0.9764799475669861,0.1947021484375,640,0.2,0.13335859775543213,-0.02200654603075236,-43.20130395889282,-2.696801,1258.0
21504,16,1303,42,0.0004092704424510632,0.00796236782480264,-0.0195298008620739,0.011506691,0.975303590297699,0.15625,656,0.2,-3.3333606719970703,-0.018002370314206928,-43.19517648220062,-2.7083915294117644,1258.0
22016,16,1303,43,0.0004092704424510632,0.16258628712967038,0.05441238731145859,0.017145488,0.9732663035392761,0.1907958984375,672,0.2,0.15670114755630493,-0.0211424911103677,-43.141401171684265,-2.7083915294117644,1258.0
22528,17,1303,44,0.0004092704424510632,0.0035425120040599722,-0.04526029899716377,0.023461178,0.9715572595596313,0.2808837890625,688,0.2,-3.773442268371582,-0.030934499576687813,-43.07783305644989,-2.7083915294117644,1258.0
23040,17,1303,45,0.0004092704424510632,0.010034663384431042,-0.036152251064777374,0.029917873,0.9711796641349792,0.28515625,704,0.2,0.13100701570510864,-0.0282451699313242,-43.042309284210205,-2.696882,1258.0
23552,18,1302,46,0.0004092704424510632,0.1787703342270106,0.009787671267986298,0.022060027,0.9711660742759705,0.162841796875,720,0.2,0.1895872950553894,-0.023009732205537148,-43.036189913749695,-2.696882,1258.0
24064,18,1302,47,0.0004092704424510632,0.01448493184580002,-0.023650454357266426,0.013379481,0.9715863466262817,0.1649169921875,736,0.2,-3.6066293716430664,-0.017189860343933105,-43.03903150558472,-2.693802947368421,1258.0
24576,18,1302,48,0.0004092704424510632,0.2115687858313322,0.0372004359960556,0.02884154,0.9720196723937988,0.2681884765625,752,0.2,0.07620054483413696,-0.024836188633344136,-43.062692165374756,-2.693802947368421,1258.0
25088,19,1302,49,0.0004092704424510632,0.005121283822518308,-0.039388835430145264,0.02163821,0.9717641472816467,0.263916015625,768,0.2,-2.979290723800659,-0.024951165163656697,-43.06348395347595,-2.693802947368421,1258.0
25600,19,1301,50,0.0004092704424510632,0.010455581155838445,-0.024040434509515762,0.014979632,0.9700958728790283,0.2208251953125,784,0.2,0.14718890190124512,-0.023273508952115662,-43.032073974609375,-2.6945056,1258.0
26112,20,1300,51,0.0004092704424510632,0.18315329821780324,0.016070708632469177,0.015448559,0.9684818387031555,0.0963134765625,800,0.2,0.20434612035751343,-0.0156027927150717,-42.97684574127197,-2.6945056,1258.0
26624,20,1300,52,0.0004092704424510632,0.024848432978615165,-0.0228128582239151,0.017844994,0.9675902724266052,0.1728515625,816,0.2,-3.007223129272461,-0.020906451158225536,-42.93170094490051,-2.6859827619047616,1258.0
27136,20,1300,53,0.0004092704424510632,0.23064838629215956,0.05369731783866882,0.018283557,0.9669278264045715,0.1688232421875,832,0.2,0.3928103446960449,-0.019416756491409615,-42.91064655780792,-2.6859827619047616,1258.0
27648,21,1300,54,0.0004092704424510632,0.0336824445403181,-0.029852895066142082,0.022643197,0.9671281576156616,0.178955078125,848,0.2,-2.6336405277252197,-0.025249718317354564,-42.90024423599243,-2.6859827619047616,1258.0
28160,21,1300,55,0.0004092704424510632,0.04583489301148802,-0.02955492213368416,0.024359424,0.966105043888092,0.2481689453125,864,0.2,0.5989259481430054,-0.027934785175602883,-42.89254975318909,-2.6919750454545452,1258.0
28672,22,1299,56,0.0004092704424510632,0.12440230208449066,0.0037606917321681976,0.05055797,0.96572345495224,0.33251953125,880,0.2,0.5681605935096741,-0.026815387507667765,-42.862173199653625,-2.6919750454545452,1258.0
29184,22,1299,57,0.0004092704424510632,0.011294552270555869,-0.030765127390623093,0.018785562,0.9667505025863647,0.1973876953125,896,0.2,-3.415468692779541,-0.020238108358171303,-42.86733031272888,-2.687028956521739,1258.0
29696,22,1298,58,0.0004092704424510632,0.21795321675017476,0.05094094201922417,0.01808312,0.9667743444442749,0.156005859375,912,0.2,0.14934462308883667,-0.01691292121540755,-42.89788377285004,-2.687028956521739,1258.0
30208,23,1298,59,0.0004092704424510632,0.007195802594651468,-0.03426916524767876,0.019725312,0.9671991467475891,0.250732421875,928,0.2,-0.2501610517501831,-0.02452275982068386,-42.898191690444946,-2.684952416666667,1258.0
30720,23,1298,60,0.0004092704424510632,0.2760167238302529,0.07334806770086288,0.022750432,0.9669943451881409,0.1688232421875,944,0.2,0.08683055639266968,-0.0169695200456772,-42.90100049972534,-2.684952416666667,1258.0
31232,24,1298,61,0.0004092704424510632,0.018682339636143297,-0.032992441207170486,0.016062234,0.966532826423645,0.22998046875,960,0.2,-2.637115478515625,-0.02573709016724024,-42.89054834842682,-2.684952416666667,1258.0
31744,24,1297,62,0.0004092704424510632,0.003516629381920211,-0.028582142665982246,0.014542947,0.967147946357727,0.197998046875,976,0.2,-0.08048379421234131,-0.021237173947156407,-42.888293862342834,-2.6938624800000004,1258.0
32256,24,1296,63,0.0004092704424510632,0.29265861911699176,0.05145451799035072,0.016268574,0.9665537476539612,0.1455078125,992,0.2,0.06228947639465332,-0.01910444549866952,-42.896297335624695,-2.6938624800000004,1258.0
32768,25,1296,64,0.0004092704424510632,0.006717185155139305,-0.03885700926184654,0.013446869,0.9685400724411011,0.1959228515625,1008,0.2,-3.9656405448913574,-0.02080900855071377,-42.90428566932678,-2.6896463846153846,1258.0
33280,25,1296,65,0.0004092704424510632,0.3078355793841183,0.06393337994813919,0.01431615,0.9701080322265625,0.069580078125,1024,0.2,0.1280234456062317,-0.013403239179751836,-42.9804744720459,-2.6896463846153846,1258.0
33792,26,1296,66,0.0004092704424510632,0.006961874005355639,-0.032587092369794846,0.019467745,0.9701232314109802,0.2462158203125,1040,0.2,-11.793547630310059,-0.026058158720843494,-43.00825846195221,-2.6896463846153846,1258.0
34304,26,1296,67,0.0004092704424510632,0.009790339696337469,-0.03865049034357071,0.02048336,0.9713677167892456,0.2421875,1056,0.2,0.05758637189865112,-0.025631880125729367,-43.017521142959595,-2.6900073333333334,1258.0
34816,26,1296,68,0.0004092704424510632,0.4114287127740681,0.05428938567638397,0.032743532,0.9719215631484985,0.2869873046875,1072,0.2,0.07029831409454346,-0.030150552687700838,-43.05200457572937,-2.6900073333333334,1258.0
35328,27,1296,69,0.0004092704424510632,0.015180872680502944,-0.01716952957212925,0.018439747,0.9705158472061157,0.2261962890625,1088,0.2,-2.4943437576293945,-0.022701487148879096,-43.03996241092682,-2.684924642857143,1258.0
35840,27,1295,70,0.0004092704424510632,0.37145521538332105,0.05545178800821304,0.026341364,0.9703482985496521,0.2210693359375,1104,0.2,0.19838941097259521,-0.025994127994636074,-43.00390887260437,-2.684924642857143,1258.0
36352,28,1295,71,0.0004092704424510632,0.009837111163506052,-0.03393259271979332,0.018481668,0.9704720377922058,0.230712890625,1120,0.2,-13.696300506591797,-0.024467875497066416,-43.005775809288025,-2.684924642857143,1258.0
36864,28,1295,72,0.0004092704424510632,0.008156162555678748,-0.036241788417100906,0.016180672,0.9714785814285278,0.2626953125,1136,0.2,0.13027995824813843,-0.02758423879276961,-43.0199111700058,-2.684828034482759,1258.0
37376,28,1295,73,0.0004092704424510632,0.43674189411103725,0.07299169898033142,0.012622161,0.971435546875,0.0814208984375,1152,0.2,0.07994610071182251,-0.014066409326915164,-43.04223680496216,-2.684828034482759,1258.0
37888,29,1295,74,0.0004092704424510632,0.024496168742189184,-0.031172694638371468,0.021813694,0.9701981544494629,0.2286376953125,1168,0.2,-2.9764857292175293,-0.02860560201224871,-43.016128182411194,-2.677025766666667,1258.0
38400,29,1295,75,0.0004092704424510632,0.4837865708395839,0.10711778700351715,0.017187607,0.969845175743103,0.197509765625,1184,0.2,0.08071792125701904,-0.019386094936635345,-42.9888916015625,-2.677025766666667,1258.0
38912,30,1295,76,0.0004092704424510632,0.005755475172918523,-0.024739142507314682,0.021901015,0.9722824692726135,0.2288818359375,1200,0.2,-7.02777099609375,-0.02411777821544092,-43.01051127910614,-2.677025766666667,1258.0
39424,30,1295,77,0.0004092704424510632,0.009739208151586354,-0.04148253798484802,0.018992037,0.9728714823722839,0.2589111328125,1216,0.2,0.14738601446151733,-0.027326476643793285,-43.07591104507446,-2.677418741935484,1258.0
39936,30,1295,78,0.0004092704424510632,0.40929881297051907,0.03196829929947853,0.020626947,0.972654402256012,0.1630859375,1232,0.2,0.1051831841468811,-0.017898711914313026,-43.07147443294525,-2.677418741935484,1258.0
40448,31,1295,79,0.0004092704424510632,0.04637802438810468,-0.01203558873385191,0.015498828,0.9721679091453552,0.157958984375,1248,0.2,-3.1852431297302246,-0.016575237721554004,-43.06292116641998,-2.6715800625,1258.0
40960,31,1295,80,0.0004092704424510632,0.5050668194890022,0.12734633684158325,0.023340754,0.9717239737510681,0.1766357421875,1264,0.2,0.2500658631324768,-0.02252069667883916,-43.04202222824097,-2.6715800625,1258.0
41472,32,1295,81,0.0004092704424510632,0.014987469403422438,-0.04253828153014183,0.020110777,0.9734541177749634,0.2855224609375,1280,0.2,-4.6405110359191895,-0.032006336376070976,-43.057053565979004,-2.6715800625,1258.0
41984,32,1295,82,0.0004092704424510632,0.010416537741548382,-0.020956724882125854,0.017172247,0.9743816256523132,0.2452392578125,1296,0.2,0.22050529718399048,-0.021319012499589007,-43.11009979248047,-2.6738358787878784,1258.0
42496,32,1294,83,0.0004092704424510632,0.2606923943385482,0.03314647078514099,0.01962689,0.9741817116737366,0.1673583984375,1312,0.2,0.25730979442596436,-0.01747144643741194,-43.115514039993286,-2.6738358787878784,1258.0
43008,33,1294,84,0.0004092704424510632,0.051048049179371446,-0.019411180168390274,0.020454533,0.9747880101203918,0.1776123046875,1328,0.2,-3.0612192153930664,-0.01847008222830482,-43.114128828048706,-2.6746234999999996,1258.0
43520,33,1294,85,0.0004092704424510632,0.4438321078196168,0.10372915118932724,0.01388557,0.9749202728271484,0.115478515625,1344,0.2,0.17062169313430786,-0.016042545626987703,-43.13296294212341,-2.6746234999999996,1258.0
44032,34,1294,86,0.0004092704424510632,0.050914423423819244,-0.017471028491854668,0.025800891,0.9727422595024109,0.258544921875,1360,0.2,0.19703686237335205,-0.02721248910529539,-43.103967905044556,-2.6744374571428566,1258.0
44544,34,1294,87,0.0004092704424510632,0.4019892606884241,0.11958528310060501,0.014607979,0.9723166823387146,0.0692138671875,1376,0.2,0.5747362375259399,-0.012323963193921372,-43.04633128643036,-2.6744374571428566,1258.0
45056,34,1294,88,0.0004092704424510632,0.008480487042106688,-0.026776054874062538,0.021573592,0.9724956750869751,0.2451171875,1392,0.2,-16.652170181274414,-0.024105908738420112,-43.049341797828674,-2.6744374571428566,1258.0
45568,35,1295,89,0.0004092704424510632,0.002912403218942927,-0.027338450774550438,0.016586864,0.972973108291626,0.240234375,1408,0.2,-0.0036122798919677734,-0.024643427117553074,-43.05854892730713,-2.677789166666666,1258.0
46080,35,1295,90,0.0004092704424510632,0.6080898297950625,0.08439707010984421,0.01269179,0.9733783006668091,0.0916748046875,1424,0.2,0.05633610486984253,-0.016340621194103733,-43.0731440782547,-2.677789166666666,1258.0
46592,35,1295,91,0.0004092704424510632,0.025820497481618077,-0.0202191099524498,0.018438645,0.9726971983909607,0.2391357421875,1440,0.2,-0.6282238960266113,-0.024484577355906367,-43.07133507728577,-2.6749918918918913,1258.0
47104,36,1295,92,0.0004092704424510632,0.4140255185775459,0.1521705687046051,0.014945701,0.9728263020515442,0.1046142578125,1456,0.2,0.5338230729103088,-0.018030791252385825,-43.05154490470886,-2.6749918918918913,1258.0
47616,36,1294,93,0.0004092704424510632,0.010217386494332459,-0.037572965025901794,0.021403292,0.976408839225769,0.2337646484375,1472,0.2,-16.34171485900879,-0.029799513475154527,-43.09959948062897,-2.6749918918918913,1258.0
48128,37,1294,94,0.0004092704424510632,0.010601630754536018,-0.04172753542661667,0.022043224,0.9761695265769958,0.26708984375,1488,0.2,0.031177639961242676,-0.02768852982262615,-43.18417727947235,-2.67503747368421,1258.0
48640,37,1294,95,0.0004092704424510632,0.7128256838768721,0.15812896192073822,0.009590039,0.9759304523468018,0.05078125,1504,0.2,0.055530548095703125,-0.010625246999552473,-43.15541434288025,-2.67503747368421,1258.0
49152,37,1294,96,0.0004092704424510632,0.0570786987664178,-0.03537173196673393,0.024359776,0.9749109148979187,0.277099609375,1520,0.2,-0.6826363801956177,-0.0315856559027452,-43.14663279056549,-2.6740803076923076,1258.0
49664,38,1294,97,0.0004092704424510632,0.5568983806297183,0.20962199568748474,0.015196271,0.9737042188644409,0.0941162109375,1536,0.2,0.5014710426330566,-0.012017456159810536,-43.106345534324646,-2.6740803076923076,1258.0
50176,38,1294,98,0.0004092704424510632,0.00833691217849264,-0.03831782191991806,0.017834961,0.9753676652908325,0.2451171875,1552,0.2,-10.568706512451172,-0.02812627404637169,-43.10449683666229,-2.6740803076923076,1258.0
50688,39,1294,99,0.0004092704424510632,0.01038918984704651,-0.037463702261447906,0.028642984,0.9759944081306458,0.2862548828125,1568,0.2,0.11787724494934082,-0.02740292766247876,-43.15642559528351,-2.669577275,1258.0
51200,39,1293,100,0.0004092704424510632,0.3953822157345712,0.07126815617084503,0.010522583,0.9762495160102844,0.086669921875,1584,0.2,0.19007271528244019,-0.013994315406307578,-43.163832664489746,-2.669577275,1258.0
51712,39,1293,101,0.0004092704424510632,0.03147322061704472,-0.02333887107670307,0.018071998,0.9785851836204529,0.2113037109375,1600,0.2,-1.4294309616088867,-0.02296141898841597,-43.19801104068756,-2.673595512195122,1258.0
52224,40,1293,102,0.0004092704424510632,0.36814515106379986,0.11778564751148224,0.017336287,0.9793129563331604,0.116455078125,1616,0.2,0.5112220048904419,-0.015774861443787813,-43.25813150405884,-2.673595512195122,1258.0
52736,40,1293,103,0.0004092704424510632,0.015295514182071202,-0.037652384489774704,0.018078394,0.9796119332313538,0.2154541015625,1632,0.2,-6.222124099731445,-0.02307761608972214,-43.26842129230499,-2.673595512195122,1258.0
53248,41,1293,104,0.0004092704424510632,0.012931499193655327,-0.039853520691394806,0.019115662,0.9793401956558228,0.286865234375,1648,0.2,0.10091471672058105,-0.029762927428237163,-43.263052582740784,-2.6746591904761905,1258.0
53760,41,1293,105,0.0004092704424510632,0.37922361795790493,0.06416691839694977,0.015993126,0.9798905253410339,0.0850830078125,1664,0.2,0.1797480583190918,-0.014759918401978211,-43.26769959926605,-2.6746591904761905,1258.0
54272,41,1293,106,0.0004092704424510632,0.04998980718664825,-0.02052924409508705,0.021514408,0.9794427156448364,0.21435546875,1680,0.2,-1.3252248764038086,-0.022369912097929046,-43.27457582950592,-2.674039674418605,1258.0
54784,42,1293,107,0.0004092704424510632,0.3702117446810007,0.08344926685094833,0.018194908,0.9791672229766846,0.1353759765625,1696,0.2,0.4639667868614197,-0.024790702169411816,-43.24978542327881,-2.674039674418605,1258.0
55296,42,1293,108,0.0004092704424510632,0.021904506953433156,-0.024468928575515747,0.022570403,0.978511393070221,0.271728515625,1712,0.2,-1.9287753105163574,-0.027154115407029167,-43.23880338668823,-2.674039674418605,1258.0
55808,43,1293,109,0.0004092704424510632,0.015408748091431335,-0.03599398955702782,0.021878887,0.9767353534698486,0.275390625,1728,0.2,0.15039032697677612,-0.026733750622952357,-43.20285713672638,-2.6776672272727278,1258.0
56320,43,1293,110,0.0004092704424510632,0.29128409503027797,0.01762382686138153,0.016417813,0.9767210483551025,0.098876953125,1744,0.2,0.35958224534988403,-0.01443534775171429,-43.17335271835327,-2.6776672272727278,1258.0
56832,43,1292,111,0.0004092704424510632,0.04544870147947222,-0.01536726113408804,0.022299206,0.9751179218292236,0.251220703125,1760,0.2,-2.3039958477020264,-0.023823434283258393,-43.157421469688416,-2.6762371777777783,1258.0
57344,44,1292,112,0.0004092704424510632,0.39295548805966973,0.09327329695224762,0.0103507945,0.9744746088981628,0.0401611328125,1776,0.2,0.4209705591201782,-0.010006400814745575,-43.112804651260376,-2.6762371777777783,1258.0
57856,44,1292,113,0.0004092704424510632,0.010196018090937287,-0.04363204911351204,0.017107159,0.9738397002220154,0.234619140625,1792,0.2,-1.3113808631896973,-0.024621810065582395,-43.096797466278076,-2.6762371777777783,1258.0
58368,45,1292,114,0.0004092704424510632,0.027404234395362437,-0.02719259262084961,0.016346758,0.9717776775360107,0.2344970703125,1808,0.2,0.4839046597480774,-0.026274677220499143,-43.06046426296234,-2.673401434782609,1258.0
58880,45,1292,115,0.0004092704424510632,0.29422911209985614,0.03270396217703819,0.029409468,0.9715074300765991,0.2208251953125,1824,0.2,0.31899672746658325,-0.023919483937788755,-43.013643860816956,-2.673401434782609,1258.0
59392,45,1292,116,0.0004092704424510632,0.10406948253512383,0.004638476297259331,0.016317416,0.9718247652053833,0.147216796875,1840,0.2,-2.5012106895446777,-0.017710322557832114,-43.01584053039551,-2.6711516170212772,1258.0
59904,46,1292,117,0.0004092704424510632,0.6086374577134848,0.15357445180416107,0.01063285,0.971779465675354,0.05322265625,1856,0.2,0.19558775424957275,-0.014135132820229046,-43.02289700508118,-2.6711516170212772,1258.0
60416,46,1292,118,0.0004092704424510632,0.007781850596074946,-0.03855838254094124,0.017368235,0.9725936055183411,0.241943359375,1872,0.2,-5.293533802032471,-0.024909346393542364,-43.028337478637695,-2.6719170208333334,1258.0
60928,47,1292,119,0.0004092704424510632,0.7848173109814525,0.1764475405216217,0.010024034,0.972914457321167,0.0712890625,1888,0.2,0.10820561647415161,-0.015995984023902565,-43.05055832862854,-2.6719170208333334,1258.0
61440,47,1292,120,0.0004092704424510632,0.012027579432469793,-0.040087148547172546,0.017242167,0.9721515774726868,0.1903076171875,1904,0.2,-7.723065376281738,-0.020975817998987623,-43.04400622844696,-2.6719170208333334,1258.0
61952,47,1292,121,0.0004092704424510632,0.0071659878885839134,-0.0453207902610302,0.02072578,0.9717127680778503,0.2987060546875,1920,0.2,0.027308225631713867,-0.029091496107866988,-43.01491320133209,-2.670782510204081,1258.0
62464,48,1292,122,0.0004092704424510632,0.734406016767025,0.12121717631816864,0.015319819,0.9714223742485046,0.1087646484375,1936,0.2,0.048268258571624756,-0.015844240959268063,-43.00526022911072,-2.670782510204081,1258.0
62976,48,1292,123,0.0004092704424510632,0.029305284784641117,-0.033543430268764496,0.020065047,0.9709199070930481,0.239013671875,1952,0.2,-1.4347686767578125,-0.023239387170178816,-42.9937846660614,-2.66793546,1258.0
63488,49,1292,124,0.0004092704424510632,0.4673386085778475,0.2113252729177475,0.025864962,0.9708565473556519,0.1337890625,1968,0.2,0.5000799298286438,-0.0153020515863318,-42.97995376586914,-2.66793546,1258.0
64000,49,1292,125,0.0004092704424510632,0.0028939163639734033,-0.025986259803175926,0.018926278,0.9702014923095703,0.258544921875,1984,0.2,-6.5745697021484375,-0.02699493570253253,-42.971296548843384,-2.66793546,1258.0
