time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/value_loss,train/std,train/approx_kl,train/explained_variance,train/learning_rate,train/loss,train/clip_fraction,train/clip_range,rollout/ep_rew_mean,rollout/ep_len_mean
2176,4,19,9728,-0.02334238836192526,288,-43.82827866077423,0.05235378537327051,0.9953380823135376,0.016627157,0.0103607177734375,0.0004092704424510632,-0.006318435072898865,0.21923828125,0.2,-2.372865285714286,1258.0
2179,4,20,10240,-0.032006110122893006,304,-43.80361294746399,0.0028000947095279116,0.9940274357795715,0.025119208,-0.029818296432495117,0.0004092704424510632,-0.04574163630604744,0.26806640625,0.2,-2.3590072500000003,1258.0
2183,4,21,10752,-0.027209189254790545,320,-43.75339329242706,0.05927845265250653,0.9918462038040161,0.025704805,0.009335577487945557,0.0004092704424510632,-0.013914251700043678,0.276611328125,0.2,-2.3590072500000003,1258.0
2186,5,22,11264,-0.02896868947573239,336,-43.709909439086914,0.002116188028594479,0.9922159314155579,0.022375684,-0.09302210807800293,0.0004092704424510632,-0.04067448899149895,0.24853515625,0.2,-2.3590072500000003,1258.0
2189,5,23,11776,-0.025825007105595432,352,-43.74381387233734,0.0035726529313251376,0.9934501647949219,0.018802509,0.4279460906982422,0.0004092704424510632,-0.03716060146689415,0.2451171875,0.2,-2.349069333333334,1258.0
2192,5,24,12288,-0.02505241724429652,368,-43.76700949668884,0.06176698917988688,0.9934409856796265,0.022163425,0.10967749357223511,0.0004092704424510632,-0.014257188886404037,0.222900390625,0.2,-2.349069333333334,1258.0
2193,5,25,12800,-0.029223218705737963,384,-43.744213342666626,0.0044988775025558425,0.9921726584434509,0.019759923,-1.5688629150390625,0.0004092704424510632,-0.04263938590884209,0.2396240234375,0.2,-2.3419749000000003,1258.0
2194,6,26,13312,-0.02290173026267439,400,-43.72009563446045,0.08186254289466888,0.9921870231628418,0.022783987,0.013490021228790283,0.0004092704424510632,0.010169878602027893,0.2391357421875,0.2,-2.3419749000000003,1258.0
2196,6,27,13824,-0.02921585424337536,416,-43.70674180984497,0.0031687118716945406,0.9909153580665588,0.023049228,-0.504149317741394,0.0004092704424510632,-0.03376840054988861,0.2535400390625,0.2,-2.3419749000000003,1258.0
2198,6,28,14336,-0.025540546892443672,432,-43.684895515441895,0.004844158233026974,0.9914665222167969,0.02028659,0.46569234132766724,0.0004092704424510632,-0.03029635176062584,0.220458984375,0.2,-2.351272545454546,1258.0
2199,6,29,14848,-0.02277278410474537,448,-43.69309437274933,0.04636303160805255,0.9906546473503113,0.03257164,0.1471571922302246,0.0004092704424510632,-0.002092309296131134,0.3233642578125,0.2,-2.351272545454546,1258.0
2200,6,30,15360,-0.03173261060146615,464,-43.65823423862457,0.0038145559119584505,0.9898107051849365,0.021884562,-1.4991908073425293,0.0004092704424510632,-0.04340866580605507,0.257568359375,0.2,-2.3495752500000004,1258.0
2201,7,31,15872,-0.022825666674179956,480,-43.643771290779114,0.0950079255271703,0.9895304441452026,0.018298805,0.07039999961853027,0.0004092704424510632,0.019387956708669662,0.223388671875,0.2,-2.3495752500000004,1258.0
2203,7,32,16384,-0.025915001067915,496,-43.64384853839874,0.0030096435075392947,0.9903039336204529,0.021577954,-0.2697662115097046,0.0004092704424510632,-0.026946604251861572,0.2403564453125,0.2,-2.348448923076923,1258.0
2204,7,33,16896,-0.02992527448805049,512,-43.67168045043945,0.1010285159572959,0.9909383654594421,0.021063887,0.09932070970535278,0.0004092704424510632,0.003981888294219971,0.2598876953125,0.2,-2.348448923076923,1258.0
2205,7,34,17408,-0.02477538542007096,528,-43.66424012184143,0.003999439843028085,0.9892523884773254,0.017069845,-0.35010623931884766,0.0004092704424510632,-0.04346800595521927,0.2203369140625,0.2,-2.348448923076923,1258.0
2206,8,35,17920,-0.021087479981360957,544,-43.60445427894592,0.002391127154623973,0.9880744218826294,0.0155241275,0.14680463075637817,0.0004092704424510632,-0.0272330604493618,0.18798828125,0.2,-2.334982357142857,1258.0
2207,8,36,18432,-0.021888660252443515,560,-43.58228051662445,0.1262327169533819,0.9876185059547424,0.020500802,0.032406389713287354,0.0004092704424510632,0.021237581968307495,0.22509765625,0.2,-2.334982357142857,1258.0
2208,8,37,18944,-0.028113868465879932,576,-43.57211184501648,0.005191938435018528,0.9875165224075317,0.020986069,-1.2851841449737549,0.0004092704424510632,-0.03634808212518692,0.2447509765625,0.2,-2.3382824,1258.0
2210,8,38,19456,-0.026804660796187818,592,-43.58272349834442,0.12226923857815564,0.9884504079818726,0.018735627,0.11729520559310913,0.0004092704424510632,0.00820716843008995,0.256591796875,0.2,-2.3382824,1258.0
2190,9,39,19968,-0.022065016033593565,608,-43.591065406799316,0.004598845865984913,0.9873867630958557,0.0142072905,-0.8591784238815308,0.0004092704424510632,-0.042718932032585144,0.1787109375,0.2,-2.3382824,1258.0
2170,9,40,20480,-0.025158811127766967,624,-43.56646955013275,0.004104783962247893,0.9873259663581848,0.027795441,0.43030327558517456,0.0004092704424510632,-0.042167019098997116,0.2515869140625,0.2,-2.3354236874999996,1258.0
2152,9,41,20992,-0.01740384686854668,640,-43.55750834941864,0.12998715741559863,0.9866093993186951,0.015725678,0.15524548292160034,0.0004092704424510632,0.03990828990936279,0.170654296875,0.2,-2.3354236874999996,1258.0
2136,10,42,21504,-0.02510651244665496,656,-43.54443144798279,0.008088835849775933,0.9872555136680603,0.015147405,-0.6523650884628296,0.0004092704424510632,-0.028004160150885582,0.20703125,0.2,-2.34285494117647,1258.0
2120,10,43,22016,-0.024571378766268026,672,-43.56910169124603,0.15411685802973807,0.9872604012489319,0.019745037,0.0481112003326416,0.0004092704424510632,0.03539066016674042,0.2120361328125,0.2,-2.34285494117647,1258.0
2105,10,44,22528,-0.026279141995473765,688,-43.558868050575256,0.005202849781198893,0.9872812032699585,0.021630429,-3.152792453765869,0.0004092704424510632,-0.03989078477025032,0.236083984375,0.2,-2.34285494117647,1258.0
2091,11,45,23040,-0.02476103598746704,704,-43.56076276302338,0.006162244615552481,0.987341046333313,0.023622604,0.20608288049697876,0.0004092704424510632,-0.033910542726516724,0.258056640625,0.2,-2.348885555555555,1258.0
2078,11,46,23552,-0.024634763918584213,720,-43.560766100883484,0.16705818474292755,0.987368643283844,0.017749034,0.12301969528198242,0.0004092704424510632,0.04943729564547539,0.216796875,0.2,-2.348885555555555,1258.0
2065,11,47,24064,-0.026835554104764014,736,-43.56422472000122,0.008808479706203798,0.9876428246498108,0.026968691,-2.3064279556274414,0.0004092704424510632,-0.038268428295850754,0.2586669921875,0.2,-2.3499501052631575,1258.0
2053,11,48,24576,-0.028861717699328437,752,-43.55398774147034,0.1776686804369092,0.986289381980896,0.029886745,0.040242552757263184,0.0004092704424510632,0.04003851115703583,0.2596435546875,0.2,-2.3499501052631575,1258.0
2042,12,49,25088,-0.021828126744367182,768,-43.516064524650574,0.008945075620431453,0.9855179190635681,0.017775523,-2.154510498046875,0.0004092704424510632,-0.02989131025969982,0.205322265625,0.2,-2.3499501052631575,1258.0
2031,12,50,25600,-0.03020861657569185,784,-43.48951983451843,0.010491261884453706,0.9843352437019348,0.018825375,0.265586256980896,0.0004092704424510632,-0.02574152685701847,0.2730712890625,0.2,-2.3455694499999997,1258.0
2021,12,51,26112,-0.024108493031235412,800,-43.44055950641632,0.16571397194638848,0.9824267029762268,0.020093497,0.18504369258880615,0.0004092704424510632,0.04123351722955704,0.2110595703125,0.2,-2.3455694499999997,1258.0
2011,13,52,26624,-0.028657542949076742,816,-43.37886345386505,0.0049287768179056,0.9806829690933228,0.014225961,-4.44257926940918,0.0004092704424510632,-0.04047245532274246,0.219482421875,0.2,-2.352714333333333,1258.0
2002,13,53,27136,-0.02474973804783076,832,-43.31472635269165,0.20554694486781955,0.9784833788871765,0.020755984,0.02689152956008911,0.0004092704424510632,0.06913065910339355,0.235595703125,0.2,-2.352714333333333,1258.0
1993,13,54,27648,-0.020017940274556167,848,-43.2397438287735,0.010058784537250176,0.9763045907020569,0.016276307,-1.1697535514831543,0.0004092704424510632,-0.033130254596471786,0.17333984375,0.2,-2.352714333333333,1258.0
1984,14,55,28160,-0.02963913897110615,864,-43.19045174121857,0.007051593187497929,0.975730836391449,0.021879144,0.6289474964141846,0.0004092704424510632,-0.03862413763999939,0.2760009765625,0.2,-2.3539218181818176,1258.0
1976,14,56,28672,-0.028917961804836523,880,-43.17769956588745,0.15192557126283646,0.9752721190452576,0.046780042,0.2119799256324768,0.0004092704424510632,0.037128545343875885,0.3441162109375,0.2,-2.3539218181818176,1258.0
1968,14,57,29184,-0.020823229671805166,896,-43.176366329193115,0.007058158014842775,0.9757452607154846,0.013336826,-4.8219146728515625,0.0004092704424510632,-0.02843642048537731,0.173828125,0.2,-2.346372869565217,1258.0
1961,15,58,29696,-0.029166012347559445,912,-43.20870268344879,0.21843711892142892,0.9773513078689575,0.025098795,0.0767640471458435,0.0004092704424510632,0.04157249629497528,0.24609375,0.2,-2.346372869565217,1258.0
1954,15,59,30208,-0.01653665423509665,928,-43.249736309051514,0.01516536706185434,0.9783087372779846,0.014637962,-0.2151041030883789,0.0004092704424510632,-0.021782083436846733,0.150390625,0.2,-2.3440246666666664,1258.0
1947,15,60,30720,-0.02128433457983192,944,-43.27434253692627,0.21652045752853155,0.9791513681411743,0.02264579,0.3542136549949646,0.0004092704424510632,0.07329101115465164,0.1549072265625,0.2,-2.3440246666666664,1258.0
1940,16,61,31232,-0.0315260581264738,960,-43.30627739429474,0.017214549239724874,0.9799805283546448,0.022314187,-0.46350979804992676,0.0004092704424510632,-0.04163125529885292,0.2789306640625,0.2,-2.3440246666666664,1258.0
1934,16,62,31744,-0.02526532782940194,976,-43.32591092586517,0.002113805643602973,0.9809165596961975,0.016339475,-0.21839523315429688,0.0004092704424510632,-0.028164608404040337,0.2213134765625,0.2,-2.3476617199999996,1258.0
1928,16,63,32256,-0.024106628232402727,992,-43.32477653026581,0.24007921991869807,0.9795048236846924,0.023513105,0.025338828563690186,0.0004092704424510632,0.09019508212804794,0.2286376953125,0.2,-2.3476617199999996,1258.0
1922,17,64,32768,-0.025828836689470336,1008,-43.282113432884216,0.011633552290732041,0.9792041182518005,0.0213626,-1.9723780155181885,0.0004092704424510632,-0.03486216068267822,0.237548828125,0.2,-2.344683423076923,1258.0
1916,17,65,33280,-0.024910114749218337,1024,-43.27794420719147,0.24836613796651363,0.9788974523544312,0.02119191,0.2930978536605835,0.0004092704424510632,0.08321131765842438,0.212890625,0.2,-2.344683423076923,1258.0
1911,17,66,33792,-0.020063629213836975,1040,-43.2719624042511,0.00853872000152478,0.9791107177734375,0.01744679,-0.6054043769836426,0.0004092704424510632,-0.02943456545472145,0.1749267578125,0.2,-2.344683423076923,1258.0
1906,17,67,34304,-0.030151873717841227,1056,-43.26940608024597,0.006280349167354871,0.9788337349891663,0.032587856,-0.026143908500671387,0.0004092704424510632,-0.03744320571422577,0.2991943359375,0.2,-2.3466774074074075,1258.0
1901,18,68,34816,-0.02254494675435126,1072,-43.25824284553528,0.27116112830117345,0.9785531759262085,0.019126995,0.06430542469024658,0.0004092704424510632,0.09663998335599899,0.262451171875,0.2,-2.3466774074074075,1258.0
1896,18,69,35328,-0.02433003846090287,1088,-43.22056782245636,0.013106416838127188,0.9757445454597473,0.015747609,-1.793161392211914,0.0004092704424510632,-0.029176512733101845,0.2139892578125,0.2,-2.3424657142857144,1258.0
1892,18,70,35840,-0.02104136378329713,1104,-43.141352891922,0.254319922067225,0.9747016429901123,0.023061685,0.20769762992858887,0.0004092704424510632,0.08414505422115326,0.20751953125,0.2,-2.3424657142857144,1258.0
1887,19,71,36352,-0.02139781363075599,1120,-43.17002820968628,0.008791812782874331,0.9775750637054443,0.017111637,-2.691800117492676,0.0004092704424510632,-0.032208845019340515,0.2252197265625,0.2,-2.3424657142857144,1258.0
1883,19,72,36864,-0.025985085376305506,1136,-43.24830174446106,0.007325576210860163,0.9787001609802246,0.03238117,-0.003758549690246582,0.0004092704424510632,-0.035617146641016006,0.3349609375,0.2,-2.3412077931034485,1258.0
1879,19,73,37376,-0.01662687220959924,1152,-43.271998167037964,0.2757244682870805,0.9795495867729187,0.017622277,0.07754850387573242,0.0004092704424510632,0.06817986071109772,0.1663818359375,0.2,-2.3412077931034485,1258.0
1874,20,74,37888,-0.03318223679525545,1168,-43.30244040489197,0.005526978577108821,0.9808138608932495,0.023360256,-4.593496799468994,0.0004092704424510632,-0.054131392389535904,0.294677734375,0.2,-2.3396333333333335,1258.0
1870,20,75,38400,-0.02273900344152935,1184,-43.31137502193451,0.33337745163589716,0.9799571633338928,0.02390549,0.04411208629608154,0.0004092704424510632,0.1121225580573082,0.1949462890625,0.2,-2.3396333333333335,1258.0
1867,20,76,38912,-0.021816737746121362,1200,-43.28774547576904,0.014230834611225873,0.9796022176742554,0.017211579,-4.387775421142578,0.0004092704424510632,-0.021702885627746582,0.21923828125,0.2,-2.3396333333333335,1258.0
1863,21,77,39424,-0.028565838874783367,1216,-43.28988432884216,0.015779432927956805,0.9805026054382324,0.016680771,-0.24167752265930176,0.0004092704424510632,-0.05273189768195152,0.246826171875,0.2,-2.3352438387096774,1258.0
1859,21,78,39936,-0.01850035433017183,1232,-43.30822455883026,0.2999427975155413,0.9801624417304993,0.016496824,0.09431380033493042,0.0004092704424510632,0.11354411393404007,0.1337890625,0.2,-2.3352438387096774,1258.0
1856,21,79,40448,-0.02369338615972083,1248,-43.28208374977112,0.011531231190019753,0.9794346690177917,0.026091082,-4.0346999168396,0.0004092704424510632,-0.03168906643986702,0.2366943359375,0.2,-2.335369875,1258.0
1852,22,80,40960,-0.022666493357974105,1264,-43.24842977523804,0.2936496138572693,0.9777023792266846,0.019991037,0.10880047082901001,0.0004092704424510632,0.10919613391160965,0.18798828125,0.2,-2.335369875,1258.0
1849,22,81,41472,-0.029291540224221535,1280,-43.193233609199524,0.01657016173703596,0.9765404462814331,0.029074633,-1.1752595901489258,0.0004092704424510632,-0.04633215069770813,0.2989501953125,0.2,-2.335369875,1258.0
1846,22,82,41984,-0.021708601561840624,1296,-43.20418667793274,0.01431774816592224,0.9790184497833252,0.013972105,0.492836594581604,0.0004092704424510632,-0.03034013882279396,0.197509765625,0.2,-2.3295495151515153,1258.0
1843,23,83,42496,-0.024045439437031746,1312,-43.28822374343872,0.2019515773281455,0.9811450839042664,0.02708739,0.270963191986084,0.0004092704424510632,0.08515229821205139,0.269287109375,0.2,-2.3295495151515153,1258.0
1840,23,84,43008,-0.024463234876748174,1328,-43.32983839511871,0.008194888338039164,0.9820616841316223,0.015565405,-4.893073081970215,0.0004092704424510632,-0.02255743369460106,0.2525634765625,0.2,-2.324476617647059,1258.0
1837,23,85,43520,-0.016206646512728184,1344,-43.36232614517212,0.29007135378196836,0.9832873344421387,0.018338766,0.053734779357910156,0.0004092704424510632,0.06915824860334396,0.2235107421875,0.2,-2.324476617647059,1258.0
1834,24,86,44032,-0.02361908499733545,1360,-43.38857555389404,0.02243022629409097,0.9834570288658142,0.020840375,-0.24173259735107422,0.0004092704424510632,-0.020846376195549965,0.23583984375,0.2,-2.3208639428571427,1258.0
1831,24,87,44544,-0.0210382622317411,1376,-43.37732446193695,0.2988026551902294,0.9828734993934631,0.019887228,0.3431077003479004,0.0004092704424510632,0.10876397043466568,0.2047119140625,0.2,-2.3208639428571427,1258.0
1828,24,88,45056,-0.02979858746402897,1392,-43.37025845050812,0.0061654379169340245,0.9833306074142456,0.017039489,-1.606771469116211,0.0004092704424510632,-0.03672083467245102,0.2591552734375,0.2,-2.3208639428571427,1258.0
1826,24,89,45568,-0.024535458243917674,1408,-43.35759973526001,0.0031724257678433787,0.9813590049743652,0.012819392,-0.08782374858856201,0.0004092704424510632,-0.0372704453766346,0.230224609375,0.2,-2.3142024166666664,1258.0
1823,25,90,46080,-0.028631879104068503,1424,-43.28547787666321,0.33602899219840765,0.9794171452522278,0.030292004,0.038387179374694824,0.0004092704424510632,0.08680267632007599,0.2750244140625,0.2,-2.3142024166666664,1258.0
1820,25,91,46592,-0.023424321378115565,1440,-43.244033098220825,0.016999541403492913,0.9787135124206543,0.018994655,-0.5142022371292114,0.0004092704424510632,-0.02078872360289097,0.23681640625,0.2,-2.310433459459459,1258.0
1817,25,92,47104,-0.024990904377773404,1456,-43.22348773479462,0.30420398246496916,0.9780110716819763,0.0315653,0.29671764373779297,0.0004092704424510632,0.10078060626983643,0.28173828125,0.2,-2.310433459459459,1258.0
1815,26,93,47616,-0.03172205889131874,1472,-43.228625893592834,0.009370172629132867,0.9792419672012329,0.022465687,-0.6172760725021362,0.0004092704424510632,-0.031419653445482254,0.281494140625,0.2,-2.310433459459459,1258.0
1813,26,94,48128,-0.027256405708612874,1488,-43.24987554550171,0.013680095638846979,0.9787821173667908,0.02220121,0.3432478904724121,0.0004092704424510632,-0.036825355142354965,0.3148193359375,0.2,-2.305919447368421,1258.0
1810,26,95,48640,-0.022537668322911486,1504,-43.232614040374756,0.2683705659583211,0.978774905204773,0.02124022,0.1700519323348999,0.0004092704424510632,0.1071489155292511,0.189453125,0.2,-2.305919447368421,1258.0
1808,27,96,49152,-0.02702997624874115,1520,-43.224189043045044,0.0165678147750441,0.9777761101722717,0.02354595,-0.3772643804550171,0.0004092704424510632,-0.01770935207605362,0.2808837890625,0.2,-2.30297041025641,1258.0
1806,27,97,49664,-0.015487584663787857,1536,-43.20555913448334,0.28219485143199563,0.9777377843856812,0.014379146,0.2031378149986267,0.0004092704424510632,0.08844731748104095,0.1446533203125,0.2,-2.30297041025641,1258.0
1804,27,98,50176,-0.029994381038704887,1552,-43.21141707897186,0.011582938976061996,0.9777863025665283,0.020162355,-2.127838611602783,0.0004092704424510632,-0.04645872116088867,0.2503662109375,0.2,-2.30297041025641,1258.0
1802,28,99,50688,-0.02670428172859829,1568,-43.194674253463745,0.021439960168208927,0.9764623045921326,0.019361077,0.5158538818359375,0.0004092704424510632,-0.025676243007183075,0.245361328125,0.2,-2.301634625,1258.0
1800,28,100,51200,-0.02023214875953272,1584,-43.15540850162506,0.28869682969525456,0.9760820269584656,0.018361174,0.3597601652145386,0.0004092704424510632,0.09941335022449493,0.1563720703125,0.2,-2.301634625,1258.0
1797,28,101,51712,-0.021692411450203508,1600,-43.1516729593277,0.013674235524376854,0.9761850833892822,0.012820439,-3.1285362243652344,0.0004092704424510632,-0.027429655194282532,0.1639404296875,0.2,-2.2985534634146343,1258.0
1795,29,102,52224,-0.018451465090038255,1616,-43.17258858680725,0.2729030675254762,0.9769547581672668,0.01321028,0.08955854177474976,0.0004092704424510632,0.07806506007909775,0.153564453125,0.2,-2.2985534634146343,1258.0
1793,29,103,52736,-0.025630429459852166,1632,-43.18304085731506,0.018616655288496986,0.9768524765968323,0.01569949,-1.813065767288208,0.0004092704424510632,-0.02470826916396618,0.2301025390625,0.2,-2.2985534634146343,1258.0
1791,29,104,53248,-0.03304355873842724,1648,-43.1809983253479,0.020802749641006812,0.9769644737243652,0.023460854,0.38823801279067993,0.0004092704424510632,-0.04287908971309662,0.283935546875,0.2,-2.296242880952381,1258.0
1790,30,105,53760,-0.02050463599152863,1664,-43.1803537607193,0.23110984219238162,0.9765941500663757,0.019797202,0.4119773507118225,0.0004092704424510632,0.06228557229042053,0.1929931640625,0.2,-2.296242880952381,1258.0
1788,30,106,54272,-0.025402362618478946,1680,-43.14060139656067,0.015460326671018265,0.9749075174331665,0.01685153,-4.652933120727539,0.0004092704424510632,-0.03713776916265488,0.2152099609375,0.2,-2.3002796744186047,1258.0
1786,30,107,54784,-0.022546052729012445,1696,-43.08316683769226,0.28312602126970887,0.9734805822372437,0.03067872,0.03582519292831421,0.0004092704424510632,0.07345700263977051,0.2662353515625,0.2,-2.3002796744186047,1258.0
1784,30,108,55296,-0.028882360114948824,1712,-43.065948724746704,0.027321873465552926,0.9741618633270264,0.023624804,-2.9419453144073486,0.0004092704424510632,-0.029715469107031822,0.2412109375,0.2,-2.3002796744186047,1258.0
1783,31,109,55808,-0.021657669931300916,1728,-43.08411490917206,0.03179729444673285,0.9738098978996277,0.014086053,0.3082391619682312,0.0004092704424510632,-0.02435455285012722,0.182861328125,0.2,-2.2974451363636366,1258.0
1781,31,110,56320,-0.02534521191410022,1744,-43.052526116371155,0.18923351913690567,0.9731012582778931,0.03320477,0.44366252422332764,0.0004092704424510632,0.050912901759147644,0.2845458984375,0.2,-2.2974451363636366,1258.0
1779,31,111,56832,-0.022136026615044102,1760,-43.03563475608826,0.017931168164068367,0.9723026156425476,0.015652496,-6.062886714935303,0.0004092704424510632,-0.03677947074174881,0.196044921875,0.2,-2.2982007111111113,1258.0
1778,32,112,57344,-0.022674833264318295,1776,-43.01769244670868,0.24156486196443439,0.971998929977417,0.021596367,0.0966218113899231,0.0004092704424510632,0.07429800182580948,0.234619140625,0.2,-2.2982007111111113,1258.0
1776,32,113,57856,-0.02720697142649442,1792,-43.024782538414,0.018873550769058056,0.9728943109512329,0.016914941,-2.3041083812713623,0.0004092704424510632,-0.03940604254603386,0.2247314453125,0.2,-2.2982007111111113,1258.0
1774,32,114,58368,-0.02645099571964238,1808,-43.070698618888855,0.03675033163744956,0.9748706221580505,0.018353065,0.47020918130874634,0.0004092704424510632,-0.011135019361972809,0.2515869140625,0.2,-2.2967833043478265,1258.0
1773,33,115,58880,-0.020008121464343276,1824,-43.099512577056885,0.09251117263920605,0.9743033647537231,0.033305436,0.33515310287475586,0.0004092704424510632,0.004643525928258896,0.285888671875,0.2,-2.2967833043478265,1258.0
1772,33,116,59392,-0.02234658417000901,1840,-43.078415274620056,0.007387248479062691,0.9740404486656189,0.019281324,-5.977057933807373,0.0004092704424510632,-0.04408415034413338,0.215576171875,0.2,-2.2950998510638305,1258.0
1770,33,117,59904,-0.02892472327221185,1856,-43.07492685317993,0.2634500749409199,0.9739764928817749,0.030144377,0.056403398513793945,0.0004092704424510632,0.07960651814937592,0.279541015625,0.2,-2.2950998510638305,1258.0
1769,34,118,60416,-0.02421064978989307,1872,-43.068076491355896,0.017574045341461897,0.9735671877861023,0.01983687,-0.3684971332550049,0.0004092704424510632,-0.034790828824043274,0.2109375,0.2,-2.293596375,1258.0
1767,34,119,60928,-0.022072373802075163,1888,-43.0592405796051,0.23726421361789107,0.973635733127594,0.021636859,0.4118580222129822,0.0004092704424510632,0.06311152875423431,0.1942138671875,0.2,-2.293596375,1258.0
1766,34,120,61440,-0.033495444542495534,1904,-43.03931272029877,0.006251737366255838,0.9720398783683777,0.023374146,-0.6749700307846069,0.0004092704424510632,-0.04872070997953415,0.292724609375,0.2,-2.293596375,1258.0
1768,35,121,61952,-0.027152858179761097,1920,-43.011457085609436,0.014910778525518253,0.9726924300193787,0.022238621,0.0548514723777771,0.0004092704424510632,-0.03164155036211014,0.2850341796875,0.2,-2.289816632653061,1258.0
1771,35,122,62464,-0.023760046431561932,1936,-43.029085636138916,0.24343267735093832,0.97244793176651,0.021713471,0.185685932636261,0.0004092704424510632,0.07855942845344543,0.1971435546875,0.2,-2.289816632653061,1258.0
1774,35,123,62976,-0.022800287319114432,1952,-43.046443939208984,0.012720056169200689,0.9746724963188171,0.0214722,-1.2890150547027588,0.0004092704424510632,-0.0276511050760746,0.2340087890625,0.2,-2.28962632,1258.0
1777,35,124,63488,-0.021210876628174447,1968,-43.11359930038452,0.25146848801523447,0.9756255745887756,0.017905612,0.19608139991760254,0.0004092704424510632,0.08538536727428436,0.21337890625,0.2,-2.28962632,1258.0
1780,35,125,64000,-0.0276039382442832,1984,-43.12728190422058,0.008898964639229234,0.9762011170387268,0.026432432,-1.9236481189727783,0.0004092704424510632,-0.03685382008552551,0.253662109375,0.2,-2.28962632,1258.0
