time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/loss,train/std,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
24064,47,1245,19,0.2,-0.026005627092672512,736,0.0004092704424510632,0.047680459916591644,0.9848609566688538,-43.484904766082764,0.022761952,0.2525634765625,0.1478705711197108,0.00016772747039794922,-2.285210157894737,1223.0
24576,48,1244,19,0.2,-0.029237268448923714,752,0.0004092704424510632,-0.03703075647354126,0.983503520488739,-43.44581365585327,0.022786856,0.265869140625,0.0013818619772791862,-0.004464149475097656,-2.28323385,1223.0
25088,49,1244,20,0.2,-0.031033583436510526,768,0.0004092704424510632,0.02374972775578499,0.9837679862976074,-43.430399656295776,0.029602641,0.28515625,0.1474240026436746,0.00037997961044311523,-2.28323385,1223.0
25600,50,1244,20,0.2,-0.02436632543685846,784,0.0004092704424510632,-0.02750266343355179,0.9830467700958252,-43.428701639175415,0.020325236,0.249755859375,0.0018183630600105971,-0.012059450149536133,-2.28323385,1223.0
26112,51,1244,20,0.2,-0.027616071980446577,800,0.0004092704424510632,-0.030616167932748795,0.9829697012901306,-43.40858566761017,0.022251893,0.2525634765625,0.002655694210261572,0.0004458427429199219,-2.276585857142857,1223.0
26624,52,1243,21,0.2,-0.028775848244549707,816,0.0004092704424510632,0.036904141306877136,0.9833266735076904,-43.413373947143555,0.020845797,0.2503662109375,0.15948213753290474,0.0002675056457519531,-2.276585857142857,1223.0
27136,53,1243,21,0.2,-0.02553378263837658,832,0.0004092704424510632,-0.03844461217522621,0.982808530330658,-43.41621553897858,0.025662025,0.2440185546875,0.0015856917834753403,-0.024219632148742676,-2.2789639545454543,1223.0
27648,54,1243,22,0.2,-0.028414584638085216,848,0.0004092704424510632,0.024531099945306778,0.9827383160591125,-43.39796578884125,0.023436025,0.2589111328125,0.1529668178409338,0.00031697750091552734,-2.2789639545454543,1223.0
28160,55,1243,22,0.2,-0.03235643045627512,864,0.0004092704424510632,-0.03515351563692093,0.9808487892150879,-43.37048387527466,0.02033991,0.2601318359375,0.0014045368225197308,-0.012988805770874023,-2.2784027391304345,1223.0
28672,56,1243,23,0.2,-0.028551984229125082,880,0.0004092704424510632,0.025333262979984283,0.9793050289154053,-43.301942586898804,0.019883685,0.2540283203125,0.1450208113528788,0.00037604570388793945,-2.2784027391304345,1223.0
29184,57,1243,23,0.2,-0.021966258398606442,896,0.0004092704424510632,-0.024860499426722527,0.9793814420700073,-43.27495324611664,0.015871093,0.2066650390625,0.00230125745292753,0.0030905604362487793,-2.2784027391304345,1223.0
29696,58,1243,23,0.2,-0.022698918503010646,912,0.0004092704424510632,-0.02403777837753296,0.9792832136154175,-43.283774971961975,0.017334728,0.2099609375,0.0031448230729438365,0.0006834268569946289,-2.2815382916666667,1223.0
30208,59,1243,24,0.2,-0.026814283191924915,928,0.0004092704424510632,0.05431127920746803,0.9785820841789246,-43.26496744155884,0.021069229,0.23388671875,0.15853326860815287,0.0002518892288208008,-2.2815382916666667,1223.0
30720,60,1242,24,0.2,-0.031780673074536026,944,0.0004092704424510632,-0.03546663001179695,0.9778995513916016,-43.23840951919556,0.0321102,0.271240234375,0.0018949800578411669,-0.033400535583496094,-2.28297352,1223.0
31232,61,1242,25,0.2,-0.020744887151522562,960,0.0004092704424510632,0.054572366178035736,0.9778093099594116,-43.22431254386902,0.017778432,0.2330322265625,0.1520595164038241,0.0005500316619873047,-2.28297352,1223.0
31744,62,1242,25,0.2,-0.029435160366119817,976,0.0004092704424510632,-0.027024105191230774,0.9784766435623169,-43.22748076915741,0.0244186,0.2783203125,0.0021485176803253125,-0.016676664352416992,-2.28297352,1223.0
32256,63,1242,25,0.2,-0.026890331035247073,992,0.0004092704424510632,-0.04795986786484718,0.9802767634391785,-43.263869643211365,0.016741537,0.21484375,0.003436485734710004,0.0014795660972595215,-2.2896812307692307,1223.0
32768,64,1242,26,0.2,-0.02744428621372208,1008,0.0004092704424510632,0.04468723386526108,0.9787705540657043,-43.28289043903351,0.023218695,0.25634765625,0.15887724049389362,0.00014317035675048828,-2.2896812307692307,1223.0
33280,65,1242,26,0.2,-0.02820209800847806,1024,0.0004092704424510632,-0.03587229549884796,0.9775862097740173,-43.22203779220581,0.016488133,0.238037109375,0.0016928619170357706,0.01222902536392212,-2.290969962962963,1223.0
33792,66,1242,27,0.2,-0.02035042640636675,1040,0.0004092704424510632,0.07285338640213013,0.9765581488609314,-43.19465208053589,0.016435374,0.2047119140625,0.17172440281137824,8.028745651245117e-05,-2.290969962962963,1223.0
34304,67,1242,27,0.2,-0.020434482124983333,1056,0.0004092704424510632,-0.030932843685150146,0.9754936099052429,-43.161030888557434,0.015775489,0.212890625,0.0011127327434223844,-0.0005358457565307617,-2.2841720714285714,1223.0
34816,68,1242,28,0.2,-0.02770401953603141,1072,0.0004092704424510632,0.04283658415079117,0.9748316407203674,-43.122649788856506,0.025098711,0.2535400390625,0.1627453905530274,4.756450653076172e-05,-2.2841720714285714,1223.0
35328,69,1242,28,0.2,-0.023541960399597883,1088,0.0004092704424510632,-0.04411705583333969,0.9763731360435486,-43.13058280944824,0.018314596,0.21337890625,0.002749412269622553,0.0001761317253112793,-2.2841720714285714,1223.0
35840,70,1242,28,0.2,-0.02161001367494464,1104,0.0004092704424510632,-0.02543940395116806,0.9767802953720093,-43.16787874698639,0.013252113,0.1796875,0.003522983068251051,-3.62396240234375e-05,-2.2865413103448273,1223.0
36352,71,1241,29,0.2,-0.022573009147890843,1120,0.0004092704424510632,0.04790444299578667,0.9763793349266052,-43.16553604602814,0.02022839,0.227294921875,0.17492442787624896,4.7147274017333984e-05,-2.2865413103448273,1223.0
36864,72,1242,29,0.2,-0.029094928118865937,1136,0.0004092704424510632,-0.039937734603881836,0.9778017997741699,-43.17671072483063,0.025048815,0.26708984375,0.001390720372000942,0.0001690983772277832,-2.278729033333333,1223.0
37376,73,1242,30,0.2,-0.0201178110728506,1152,0.0004092704424510632,0.06378643214702606,0.9778061509132385,-43.207422375679016,0.019582164,0.199951171875,0.16372530488297343,8.469820022583008e-05,-2.278729033333333,1223.0
37888,74,1242,30,0.2,-0.02291260421043262,1168,0.0004092704424510632,-0.0373711958527565,0.9763547778129578,-43.17763340473175,0.021418238,0.2437744140625,0.00187008149077883,0.0017268061637878418,-2.278729033333333,1223.0
38400,75,1242,30,0.2,-0.027686709370755125,1184,0.0004092704424510632,-0.032191161066293716,0.9744678735733032,-43.125656843185425,0.024118684,0.24853515625,0.0035927680328313727,2.2649765014648438e-06,-2.2799121290322577,1223.0
38912,76,1242,31,0.2,-0.020128435746300966,1200,0.0004092704424510632,0.05749262496829033,0.972430408000946,-43.063326597213745,0.02087942,0.23681640625,0.12562846508808434,4.971027374267578e-05,-2.2799121290322577,1223.0
39424,77,1242,31,0.2,-0.030019612779142335,1216,0.0004092704424510632,-0.029596397653222084,0.971499502658844,-43.01740872859955,0.02193698,0.2647705078125,0.0030139628215692937,-6.020069122314453e-05,-2.2799988749999995,1223.0
39936,78,1242,32,0.2,-0.029785394290229306,1232,0.0004092704424510632,0.058756023645401,0.9686979651451111,-42.9692108631134,0.023894913,0.2659912109375,0.19381527416408062,7.18235969543457e-05,-2.2799988749999995,1223.0
40448,79,1242,32,0.2,-0.0280958501243731,1248,0.0004092704424510632,-0.0462016798555851,0.9671481847763062,-42.884554862976074,0.019883454,0.2462158203125,0.0011792887926276308,-0.0069620609283447266,-2.2774011818181816,1223.0
40960,80,1242,32,0.2,-0.02178144405479543,1264,0.0004092704424510632,0.0527922660112381,0.9653436541557312,-42.83370578289032,0.021161854,0.222900390625,0.17799765337258577,4.762411117553711e-05,-2.2774011818181816,1223.0
41472,81,1242,33,0.2,-0.023459404794266447,1280,0.0004092704424510632,-0.0349339060485363,0.9653573036193848,-42.79290473461151,0.016900118,0.2098388671875,0.002402803933364339,0.00011581182479858398,-2.2774011818181816,1223.0
41984,82,1242,33,0.2,-0.029710422561038285,1296,0.0004092704424510632,-0.043420445173978806,0.9640744924545288,-42.780731558799744,0.01686674,0.2381591796875,0.003065520570089575,0.00016957521438598633,-2.273363882352941,1223.0
42496,83,1242,34,0.2,-0.021598319086479023,1312,0.0004092704424510632,0.02654854580760002,0.9615389108657837,-42.71087348461151,0.019859128,0.2100830078125,0.18555105198174715,7.522106170654297e-05,-2.273363882352941,1223.0
43008,84,1241,34,0.2,-0.029786805826006457,1328,0.0004092704424510632,-0.03973032534122467,0.9598533511161804,-42.64040744304657,0.023399347,0.2591552734375,0.0017141371972684283,0.0007455348968505859,-2.2754334857142857,1223.0
43520,85,1241,35,0.2,-0.021736212889663875,1344,0.0004092704424510632,0.04304128885269165,0.9588732123374939,-42.59247827529907,0.017731216,0.2098388671875,0.17620851495303214,0.0001423954963684082,-2.2754334857142857,1223.0
44032,86,1241,35,0.2,-0.024554017814807594,1360,0.0004092704424510632,-0.03675416484475136,0.9571484923362732,-42.55477797985077,0.012761265,0.1888427734375,0.001687372183369007,-0.00023424625396728516,-2.2757628611111107,1223.0
44544,87,1242,35,0.2,-0.015554822923149914,1376,0.0004092704424510632,0.053628403693437576,0.9589414000511169,-42.53999054431915,0.0154230045,0.17578125,0.16981905279681087,0.0002766251564025879,-2.2757628611111107,1223.0
45056,88,1242,36,0.2,-0.02370185955078341,1392,0.0004092704424510632,-0.03095187246799469,0.9579473733901978,-42.57231366634369,0.013594283,0.1820068359375,0.002460225161485141,0.03343045711517334,-2.2757628611111107,1223.0
45568,89,1242,36,0.2,-0.027243169315624982,1408,0.0004092704424510632,-0.038004204630851746,0.9584957361221313,-42.53838658332825,0.02158417,0.254638671875,0.003921836905647069,-3.7550926208496094e-05,-2.279082189189189,1223.0
46080,90,1241,37,0.2,-0.02598348693572916,1424,0.0004092704424510632,0.06392444670200348,0.9583267569541931,-42.5544810295105,0.018882561,0.253173828125,0.18693328276276588,0.00010758638381958008,-2.279082189189189,1223.0
46592,91,1241,37,0.2,-0.026208240713458508,1440,0.0004092704424510632,-0.042277172207832336,0.9600039124488831,-42.570584177970886,0.019295901,0.2464599609375,0.0013178706722101197,-0.004140019416809082,-2.2748689473684207,1223.0
47104,92,1242,37,0.2,-0.0259849992726231,1456,0.0004092704424510632,0.05052516981959343,0.9607440233230591,-42.6199517250061,0.029506726,0.2589111328125,0.17964408732950687,0.0001710653305053711,-2.2748689473684207,1223.0
47616,93,1242,38,0.2,-0.024768434843281284,1472,0.0004092704424510632,-0.03548546880483627,0.9594822525978088,-42.609256982803345,0.018217495,0.2340087890625,0.002372337614360731,0.004713237285614014,-2.2748689473684207,1223.0
48128,94,1242,38,0.2,-0.025767584098502994,1488,0.0004092704424510632,-0.029381589964032173,0.9596207141876221,-42.583643078804016,0.018669145,0.2301025390625,0.0033968877760344185,0.00026160478591918945,-2.2724347179487174,1223.0
48640,95,1242,39,0.2,-0.023729153268504888,1504,0.0004092704424510632,0.058988869190216064,0.9577375054359436,-42.572248458862305,0.020152757,0.23095703125,0.19648376712575555,0.00011366605758666992,-2.2724347179487174,1223.0
49152,96,1242,39,0.2,-0.025370675430167466,1520,0.0004092704424510632,-0.040384382009506226,0.9572537541389465,-42.51658093929291,0.018734615,0.24951171875,0.001388953376590507,-0.001495361328125,-2.267506,1223.0
49664,97,1242,39,0.2,-0.028974801694857888,1536,0.0004092704424510632,0.03842826932668686,0.9560052156448364,-42.495221734046936,0.024681963,0.2913818359375,0.18918923335149884,0.00027364492416381836,-2.267506,1223.0
50176,98,1242,40,0.2,-0.02858989888045471,1552,0.0004092704424510632,-0.042436737567186356,0.9575498104095459,-42.483306527137756,0.026013644,0.24609375,0.0007420163910865085,-0.0625542402267456,-2.2664311707317073,1223.0
50688,99,1241,40,0.2,-0.023530511280114297,1568,0.0004092704424510632,0.06289397180080414,0.957102358341217,-42.51539182662964,0.020137245,0.2037353515625,0.18522047251462936,0.0004814267158508301,-2.2664311707317073,1223.0
51200,100,1241,41,0.2,-0.020010929656564258,1584,0.0004092704424510632,-0.026320038363337517,0.9577597379684448,-42.505942583084106,0.01496204,0.1849365234375,0.0021740779229730833,0.023884296417236328,-2.2664311707317073,1223.0
51712,101,1241,41,0.2,-0.03171684766130056,1600,0.0004092704424510632,-0.042187586426734924,0.958121657371521,-42.5312762260437,0.026173476,0.2464599609375,0.003387895572814159,0.0002129077911376953,-2.262885880952381,1223.0
52224,102,1241,42,0.2,-0.023252452549058944,1616,0.0004092704424510632,0.07633797079324722,0.9567735195159912,-42.52158081531525,0.017224599,0.2044677734375,0.19689576653763652,9.08970832824707e-05,-2.262885880952381,1223.0
52736,103,1241,42,0.2,-0.021944188221823424,1632,0.0004092704424510632,-0.031603556126356125,0.9540202021598816,-42.458972454071045,0.011758278,0.1884765625,0.0014799041164224036,-0.0002592802047729492,-2.2621832325581392,1223.0
53248,104,1241,42,0.2,-0.020604873483534902,1648,0.0004092704424510632,0.05974217876791954,0.9511343240737915,-42.36356699466705,0.016499966,0.2164306640625,0.18447231920436025,0.0002467632293701172,-2.2621832325581392,1223.0
53760,105,1241,43,0.2,-0.019359220124897547,1664,0.0004092704424510632,-0.029371708631515503,0.9509041905403137,-42.303690910339355,0.0148205105,0.1846923828125,0.0022738334446330555,-0.0011439323425292969,-2.2621832325581392,1223.0
54272,106,1240,43,0.2,-0.027841386428917758,1680,0.0004092704424510632,-0.04140257462859154,0.9504591822624207,-42.30135726928711,0.016737308,0.2315673828125,0.003731901881110389,8.153915405273438e-05,-2.264723568181818,1223.0
54784,107,1240,44,0.2,-0.022843452083179727,1696,0.0004092704424510632,0.05966384336352348,0.9494875073432922,-42.278860330581665,0.01894088,0.210693359375,0.1885616942308843,2.6106834411621094e-05,-2.264723568181818,1223.0
55296,108,1240,44,0.2,-0.026675244560465217,1712,0.0004092704424510632,-0.04304694011807442,0.9510142207145691,-42.27877652645111,0.023208125,0.258544921875,0.002443969358864706,4.6312808990478516e-05,-2.2654470666666664,1223.0
55808,109,1239,45,0.2,-0.030097526498138905,1728,0.0004092704424510632,0.03617648035287857,0.9492724537849426,-42.30045163631439,0.01899224,0.2825927734375,0.20063444087281823,4.494190216064453e-05,-2.2654470666666664,1223.0
56320,110,1239,45,0.2,-0.02529965191206429,1744,0.0004092704424510632,-0.03973223268985748,0.9474549889564514,-42.221633434295654,0.014160245,0.22119140625,0.0014696628913952736,-0.0004774332046508789,-2.2623795,1223.0
56832,111,1239,45,0.2,-0.02412903617369011,1760,0.0004092704424510632,0.07632076740264893,0.9465809464454651,-42.183478593826294,0.017850485,0.223388671875,0.18702143291011453,7.051229476928711e-05,-2.2623795,1223.0
57344,112,1239,46,0.2,-0.02486955822678283,1776,0.0004092704424510632,-0.036881741136312485,0.9460045695304871,-42.15881323814392,0.01686806,0.209716796875,0.002517722936318023,9.79304313659668e-05,-2.2623795,1223.0
57856,113,1238,46,0.2,-0.02508137095719576,1792,0.0004092704424510632,-0.04218839854001999,0.946216344833374,-42.14711117744446,0.022521965,0.24853515625,0.0024966626879177056,-0.00023114681243896484,-2.2614237021276593,1223.0
58368,114,1238,47,0.2,-0.02598965133074671,1808,0.0004092704424510632,0.05821612477302551,0.9462883472442627,-42.15898668766022,0.024316333,0.28173828125,0.2005254765972495,0.00012737512588500977,-2.2614237021276593,1223.0
58880,115,1238,47,0.2,-0.02324553413200192,1824,0.0004092704424510632,-0.040098756551742554,0.9466068148612976,-42.16099774837494,0.01714661,0.2254638671875,0.0015603174852003576,0.0050986409187316895,-2.2626080625,1223.0
59392,116,1238,47,0.2,-0.027928641065955162,1840,0.0004092704424510632,0.05778767913579941,0.9466432332992554,-42.16913330554962,0.025052171,0.2554931640625,0.1856894097290933,0.00040775537490844727,-2.2626080625,1223.0
59904,117,1238,48,0.2,-0.026510136347496882,1856,0.0004092704424510632,-0.029380077496170998,0.9461860060691833,-42.16144323348999,0.020930618,0.2431640625,0.0017515463987365365,0.0003033876419067383,-2.2626080625,1223.0
60416,118,1238,48,0.2,-0.01803915419441182,1872,0.0004092704424510632,-0.03009084053337574,0.946573793888092,-42.153578877449036,0.015634038,0.2005615234375,0.0029955099926155526,0.00022268295288085938,-2.259868775510204,1223.0
60928,119,1238,49,0.2,-0.024052262902841903,1888,0.0004092704424510632,0.06011107563972473,0.9453051090240479,-42.14379060268402,0.02777943,0.256103515625,0.1348758398089558,1.800060272216797e-05,-2.259868775510204,1223.0
61440,120,1238,49,0.2,-0.02246148354606703,1904,0.0004092704424510632,-0.022723432630300522,0.9453178644180298,-42.11572754383087,0.021401234,0.2276611328125,0.0026151443635171745,0.0006515979766845703,-2.25877508,1223.0
61952,121,1238,50,0.2,-0.027439142431830987,1920,0.0004092704424510632,0.06030779331922531,0.9459741115570068,-42.13045883178711,0.018288538,0.2418212890625,0.20750448713079095,7.748603820800781e-06,-2.25877508,1223.0
62464,122,1238,50,0.2,-0.035747682239161804,1936,0.0004092704424510632,-0.059325333684682846,0.9465689659118652,-42.1457759141922,0.031963535,0.2974853515625,0.001588606026416528,6.699562072753906e-05,-2.2590585294117647,1223.0
62976,123,1238,50,0.2,-0.021152543151401915,1952,0.0004092704424510632,0.0629621297121048,0.9477125406265259,-42.185009837150574,0.023380551,0.2333984375,0.19517181627452374,8.64267349243164e-06,-2.2590585294117647,1223.0
63488,124,1238,51,0.2,-0.022449114447226748,1968,0.0004092704424510632,-0.036403995007276535,0.9468371272087097,-42.191468358039856,0.01797783,0.2288818359375,0.002436368591588689,2.9981136322021484e-05,-2.2590585294117647,1223.0
