time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/loss,train/std,train/entropy_loss,train/approx_kl,train/clip_fraction,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
11264,22,1261,8,0.2,-0.024884488673706073,336,0.0004092704424510632,-0.03688089922070503,1.0000823736190796,-43.95524978637695,0.017819773,0.2071533203125,0.0028821286614402197,-0.6116381883621216,-2.271559888888889,1223.0
11776,23,1259,9,0.2,-0.02984691878373269,352,0.0004092704424510632,-0.005251271650195122,0.9998759031295776,-43.977826714515686,0.030218497,0.2972412109375,0.05905630625784397,0.15481793880462646,-2.271559888888889,1223.0
12288,24,1258,9,0.2,-0.02625856752274558,368,0.0004092704424510632,-0.0413038395345211,1.0000633001327515,-43.9751033782959,0.01673073,0.219482421875,0.003598948911530897,-3.4578938484191895,-2.2600566,1223.0
12800,25,1256,10,0.2,-0.0365701190312393,384,0.0004092704424510632,-0.022355085238814354,0.9999058246612549,-43.97242224216461,0.033982307,0.3240966796875,0.050700005842372775,0.13832849264144897,-2.2600566,1223.0
13312,26,1255,10,0.2,-0.03147240885300562,400,0.0004092704424510632,-0.04616366699337959,0.998232901096344,-43.95453131198883,0.023601662,0.266845703125,0.005836151394760236,0.1938103437423706,-2.2600566,1223.0
13824,27,1254,11,0.2,-0.029617354113725014,416,0.0004092704424510632,-0.04622561112046242,0.996719241142273,-43.89140522480011,0.022908159,0.2576904296875,0.004385562628158368,-0.250203013420105,-2.286144272727273,1223.0
14336,28,1253,11,0.2,-0.021845297000254504,432,0.0004092704424510632,-0.01726844348013401,0.994762659072876,-43.84498870372772,0.018823735,0.21630859375,0.058876387774944305,0.0896451473236084,-2.286144272727273,1223.0
14848,29,1252,11,0.2,-0.0294857396511361,448,0.0004092704424510632,-0.03745060786604881,0.995307445526123,-43.81262648105621,0.018215813,0.247802734375,0.005110242258524522,-1.4930510520935059,-2.284794833333333,1223.0
15360,30,1251,12,0.2,-0.023222821560921147,464,0.0004092704424510632,-0.012928369455039501,0.9951621294021606,-43.832096457481384,0.019150354,0.2322998046875,0.05222886014962569,0.21806126832962036,-2.284794833333333,1223.0
15872,31,1250,12,0.2,-0.02762490720488131,480,0.0004092704424510632,-0.04137992858886719,0.994205117225647,-43.81229603290558,0.020120472,0.2208251953125,0.010248272759781685,-2.3855152130126953,-2.284794833333333,1223.0
16384,32,1249,13,0.2,-0.02466253418242559,496,0.0004092704424510632,-0.0443369559943676,0.9938718676567078,-43.78745186328888,0.016917143,0.2135009765625,0.002772627824015217,0.21835917234420776,-2.289275,1223.0
16896,33,1248,13,0.2,-0.02415573108009994,512,0.0004092704424510632,-0.008025316521525383,0.9946361184120178,-43.79689538478851,0.032310966,0.2860107421875,0.05638653505593538,0.07280212640762329,-2.289275,1223.0
17408,34,1246,13,0.2,-0.026383854987216182,528,0.0004092704424510632,-0.038577403873205185,0.9944608807563782,-43.806007981300354,0.013858094,0.2127685546875,0.012424437045410741,-2.252249240875244,-2.292738857142857,1223.0
17920,35,1244,14,0.2,-0.022047303908038884,544,0.0004092704424510632,-0.0008693523705005646,0.993460476398468,-43.78502881526947,0.02082127,0.2130126953125,0.07007676991634071,0.09206163883209229,-2.292738857142857,1223.0
18432,36,1243,14,0.2,-0.027643828056170605,560,0.0004092704424510632,-0.03792039304971695,0.9935320019721985,-43.768733620643616,0.018620668,0.22119140625,0.013522648168873275,-3.2344655990600586,-2.296861,1223.0
18944,37,1243,15,0.2,-0.02739279238448944,576,0.0004092704424510632,-0.0032133497297763824,0.9928386211395264,-43.76975357532501,0.020948997,0.25,0.09387306170538068,0.04036349058151245,-2.296861,1223.0
19456,38,1242,15,0.2,-0.026779083229484968,592,0.0004092704424510632,-0.04028170928359032,0.9937876462936401,-43.75596857070923,0.017375372,0.222412109375,0.005634515211568214,-0.30222249031066895,-2.296861,1223.0
19968,39,1241,16,0.2,-0.026719884197518695,608,0.0004092704424510632,-0.047706812620162964,0.9944570064544678,-43.7912403345108,0.019765306,0.2332763671875,0.0030581475475628395,0.006762802600860596,-2.2930908125,1223.0
20480,40,1241,16,0.2,-0.025741449717315845,624,0.0004092704424510632,-0.01390746608376503,0.9951584935188293,-43.8050776720047,0.02266555,0.230712890625,0.07721254683565348,0.09130334854125977,-2.2930908125,1223.0
20992,41,1241,16,0.2,-0.030434083921136335,640,0.0004092704424510632,-0.04998183995485306,0.9953749179840088,-43.823760628700256,0.02711805,0.266357421875,0.012041798312566243,-4.516770839691162,-2.2979335294117647,1223.0
21504,42,1240,17,0.2,-0.017022720603563357,656,0.0004092704424510632,0.004688240587711334,0.9952331781387329,-43.82393825054169,0.0139848245,0.1690673828125,0.08094695711042732,0.41056495904922485,-2.2979335294117647,1223.0
22016,43,1240,17,0.2,-0.024827639281284064,672,0.0004092704424510632,-0.046554192900657654,0.9952965378761292,-43.818514347076416,0.016512407,0.2017822265625,0.014157657395116985,-7.626072883605957,-2.303319333333333,1223.0
22528,44,1240,18,0.2,-0.019912370349629782,688,0.0004092704424510632,-0.0029509663581848145,0.9934019446372986,-43.79671597480774,0.016228324,0.1854248046875,0.08127090707421303,0.13143324851989746,-2.303319333333333,1223.0
23040,45,1240,18,0.2,-0.026424317591590807,704,0.0004092704424510632,-0.035624224692583084,0.991852343082428,-43.734519243240356,0.017779117,0.2344970703125,0.0060350350104272366,0.13247478008270264,-2.303319333333333,1223.0
23552,46,1240,18,0.2,-0.024316499999258667,720,0.0004092704424510632,-0.02961685135960579,0.9915754199028015,-43.70931923389435,0.016706184,0.217041015625,0.00361017065733904,-0.6451820135116577,-2.303408736842105,1223.0
24064,47,1239,19,0.2,-0.028012551309075207,736,0.0004092704424510632,-0.014943774789571762,0.9919754266738892,-43.71004557609558,0.024608057,0.2430419921875,0.07349039823748171,0.11560648679733276,-2.303408736842105,1223.0
24576,48,1239,19,0.2,-0.022589057130971923,752,0.0004092704424510632,-0.03307090699672699,0.9934527277946472,-43.73815333843231,0.015344073,0.168701171875,0.008457019393972587,-1.477416753768921,-2.3031348499999997,1223.0
25088,49,1238,20,0.2,-0.023505479883169755,768,0.0004092704424510632,0.0007478054612874985,0.9929538369178772,-43.75873112678528,0.021474287,0.19970703125,0.06966358481440693,0.2498273253440857,-2.3031348499999997,1223.0
25600,50,1238,20,0.2,-0.030711081097251736,784,0.0004092704424510632,-0.0517776794731617,0.9921844601631165,-43.73024380207062,0.030735023,0.209716796875,0.019146495862514712,-1.5326831340789795,-2.3031348499999997,1223.0
26112,51,1238,21,0.2,-0.026440753310453147,800,0.0004092704424510632,-0.0414486899971962,0.9928244352340698,-43.723273038864136,0.013195443,0.195068359375,0.0031472112095798366,0.03969317674636841,-2.301373523809523,1223.0
26624,52,1238,21,0.2,-0.02636725846969057,816,0.0004092704424510632,0.03910272568464279,0.9937878251075745,-43.75686323642731,0.026549198,0.2645263671875,0.11159502086229622,0.04700946807861328,-2.301373523809523,1223.0
27136,53,1237,21,0.2,-0.018938437147880904,832,0.0004092704424510632,-0.03049231879413128,0.993851900100708,-43.769471645355225,0.016517308,0.15185546875,0.014100133543252014,-4.391177654266357,-2.305190909090909,1223.0
27648,54,1237,22,0.2,-0.02765939755772706,848,0.0004092704424510632,-0.011034006252884865,0.9949573278427124,-43.784247159957886,0.029521653,0.33056640625,0.08602046791929752,0.07569587230682373,-2.305190909090909,1223.0
28160,55,1237,22,0.2,-0.021766779260360636,864,0.0004092704424510632,-0.032792337238788605,0.9956877827644348,-43.80764436721802,0.014257182,0.1915283203125,0.0032623702118144138,-11.268617630004883,-2.3082889999999994,1223.0
28672,56,1237,23,0.2,-0.023241937713464722,880,0.0004092704424510632,-0.001997876912355423,0.9942381381988525,-43.798519015312195,0.024489176,0.249755859375,0.09136793576180935,0.05441170930862427,-2.3082889999999994,1223.0
29184,57,1237,23,0.2,-0.02392683463403955,896,0.0004092704424510632,-0.030182000249624252,0.9952529072761536,-43.779536724090576,0.01927163,0.2110595703125,0.013880134734790772,-0.2073214054107666,-2.3082889999999994,1223.0
29696,58,1236,24,0.2,-0.023217501970066223,912,0.0004092704424510632,-0.03507976606488228,0.9954358339309692,-43.81055510044098,0.016982619,0.2178955078125,0.006774133609724231,-2.704214572906494,-2.3101314166666667,1223.0
30208,59,1236,24,0.2,-0.017337401601253077,928,0.0004092704424510632,0.018060782924294472,0.995451033115387,-43.80205309391022,0.016686212,0.1849365234375,0.10513343010097742,0.12641507387161255,-2.3101314166666667,1223.0
30720,60,1236,24,0.2,-0.020143360758083872,944,0.0004092704424510632,-0.023774102330207825,0.9946593046188354,-43.7959098815918,0.010196425,0.1676025390625,0.0048964221496135,-1.342968225479126,-2.3127688799999997,1223.0
31232,61,1236,25,0.2,-0.021621739026159048,960,0.0004092704424510632,0.007917098701000214,0.9950218796730042,-43.78359305858612,0.018985108,0.223388671875,0.09494567837100476,0.0832446813583374,-2.3127688799999997,1223.0
31744,62,1235,25,0.2,-0.025724169157911092,976,0.0004092704424510632,-0.03549058735370636,0.9960216283798218,-43.798380732536316,0.018634792,0.2088623046875,0.016173594296560623,-2.9966413974761963,-2.3127688799999997,1223.0
32256,63,1235,26,0.2,-0.026916176720988005,992,0.0004092704424510632,-0.037310052663087845,0.9973570704460144,-43.838167905807495,0.024439823,0.2501220703125,0.004429263797646854,0.1393865942955017,-2.3083321538461536,1223.0
32768,64,1236,26,0.2,-0.027070038908277638,1008,0.0004092704424510632,0.015941500663757324,0.9983054995536804,-43.87735831737518,0.026457386,0.29638671875,0.11657318926881999,0.11135810613632202,-2.3083321538461536,1223.0
33280,65,1235,26,0.2,-0.03164918359834701,1024,0.0004092704424510632,-0.03486364334821701,0.9999827742576599,-43.90861761569977,0.027440932,0.249755859375,0.010241974974633195,-2.809093952178955,-2.3091647407407407,1223.0
33792,66,1235,27,0.2,-0.026995567430276424,1040,0.0004092704424510632,0.0010918490588665009,1.0004923343658447,-43.95164394378662,0.023957536,0.2303466796875,0.14867551531642675,0.055314838886260986,-2.3091647407407407,1223.0
34304,67,1235,27,0.2,-0.02022629138082266,1056,0.0004092704424510632,-0.019947141408920288,0.9985978007316589,-43.934072971343994,0.020053212,0.1785888671875,0.014822218916378915,-4.548644065856934,-2.3099675357142857,1223.0
34816,68,1235,28,0.2,-0.024492069118423387,1072,0.0004092704424510632,0.009988144040107727,0.9973998665809631,-43.87341558933258,0.02431864,0.2039794921875,0.13923269021324813,0.1332303285598755,-2.3099675357142857,1223.0
35328,69,1235,28,0.2,-0.021406709623988718,1088,0.0004092704424510632,-0.03320664167404175,0.9964027404785156,-43.84751856327057,0.01742351,0.1505126953125,0.01940059379558079,-0.3855550289154053,-2.3099675357142857,1223.0
35840,70,1234,29,0.2,-0.03177156700985506,1104,0.0004092704424510632,-0.042992137372493744,0.996619462966919,-43.831040143966675,0.026059164,0.2989501953125,0.006326458067633212,-0.6450084447860718,-2.3033229310344825,1223.0
36352,71,1234,29,0.2,-0.021635261553456075,1120,0.0004092704424510632,0.015172366052865982,0.9978418946266174,-43.855403423309326,0.017954037,0.239501953125,0.15060528879985213,0.10205703973770142,-2.3033229310344825,1223.0
36864,72,1234,29,0.2,-0.027566548669710755,1136,0.0004092704424510632,-0.028539421036839485,0.9977461099624634,-43.871718645095825,0.017518982,0.2088623046875,0.010741298669017851,-2.95320463180542,-2.305884433333333,1223.0
37376,73,1234,30,0.2,-0.022560750439879484,1152,0.0004092704424510632,0.02211172878742218,0.9974430799484253,-43.86574137210846,0.02554138,0.226806640625,0.15318517060950398,0.1150132417678833,-2.305884433333333,1223.0
37888,74,1234,30,0.2,-0.023417829594109207,1168,0.0004092704424510632,-0.013130782172083855,0.9967198371887207,-43.8532178401947,0.023014061,0.1812744140625,0.021637889949488454,-2.949336051940918,-2.305884433333333,1223.0
38400,75,1234,31,0.2,-0.028215452970471233,1184,0.0004092704424510632,-0.02910345233976841,0.9938692450523376,-43.801230907440186,0.016368669,0.251708984375,0.007382706011412665,0.4691985845565796,-2.3049229354838707,1223.0
38912,76,1234,31,0.2,-0.020537996315397322,1200,0.0004092704424510632,-0.0014616362750530243,0.9920602440834045,-43.71625339984894,0.025336772,0.2547607421875,0.0882208424154669,0.35482650995254517,-2.3049229354838707,1223.0
39424,77,1234,31,0.2,-0.02100299613084644,1216,0.0004092704424510632,-0.026988467201590538,0.9927557706832886,-43.69798803329468,0.014849659,0.188720703125,0.010180317643971648,-4.584011554718018,-2.3069631875,1223.0
39936,78,1233,32,0.2,-0.02416220909799449,1232,0.0004092704424510632,0.015382157638669014,0.9925016164779663,-43.71843433380127,0.022665184,0.230712890625,0.11687532044015825,0.08993273973464966,-2.3069631875,1223.0
40448,79,1233,32,0.2,-0.018425999238388613,1248,0.0004092704424510632,-0.025315027683973312,0.9923264384269714,-43.70405387878418,0.016546262,0.136474609375,0.040302601220901124,-5.163860321044922,-2.3073856363636365,1223.0
40960,80,1233,33,0.2,-0.021247171258437447,1264,0.0004092704424510632,0.015943776816129684,0.9929925799369812,-43.7114782333374,0.017773848,0.199951171875,0.13155095954425633,0.36855727434158325,-2.3073856363636365,1223.0
41472,81,1233,33,0.2,-0.021297625346051063,1280,0.0004092704424510632,-0.02875443920493126,0.9938991665840149,-43.734030961990356,0.01390934,0.178466796875,0.010732955925050192,-1.0786914825439453,-2.3073856363636365,1223.0
41984,82,1233,34,0.2,-0.021051007293863222,1296,0.0004092704424510632,-0.03170670568943024,0.9944148659706116,-43.75793957710266,0.014689885,0.20166015625,0.0038429065971286036,0.022192060947418213,-2.304229088235294,1223.0
42496,83,1233,34,0.2,-0.01865227501548361,1312,0.0004092704424510632,0.01096034049987793,0.9945460557937622,-43.76955795288086,0.0120206885,0.1688232421875,0.12085405294783413,0.12399822473526001,-2.304229088235294,1223.0
43008,84,1233,34,0.2,-0.027637442035484128,1328,0.0004092704424510632,-0.04243383929133415,0.995232105255127,-43.775044560432434,0.022653852,0.1885986328125,0.014490505629510153,-5.945452690124512,-2.3075394,1223.0
43520,85,1232,35,0.2,-0.02445313724456355,1344,0.0004092704424510632,0.009489264339208603,0.9951934218406677,-43.793185114860535,0.017928585,0.2203369140625,0.12079010624438524,0.09169095754623413,-2.3075394,1223.0
44032,86,1231,35,0.2,-0.025285868978244253,1360,0.0004092704424510632,-0.043085917830467224,0.9945494532585144,-43.780240416526794,0.018483736,0.20361328125,0.01710594979522284,-7.189216613769531,-2.3113200000000003,1223.0
44544,87,1232,36,0.2,-0.020756956218974665,1376,0.0004092704424510632,0.054333195090293884,0.9933179020881653,-43.746914982795715,0.014405733,0.20361328125,0.14572030678391457,0.1599057912826538,-2.3113200000000003,1223.0
45056,88,1232,36,0.2,-0.01759376685367897,1392,0.0004092704424510632,-0.025904379785060883,0.9932350516319275,-43.728471636772156,0.0172427,0.11328125,0.04074576895800419,-0.5445199012756348,-2.3113200000000003,1223.0
45568,89,1232,36,0.2,-0.03117968828883022,1408,0.0004092704424510632,-0.04376356303691864,0.9924063086509705,-43.71385455131531,0.017369635,0.2515869140625,0.003630877810792299,-1.8641242980957031,-2.314593945945946,1223.0
46080,90,1231,37,0.2,-0.030647192877950147,1424,0.0004092704424510632,-0.004845339804887772,0.9919218420982361,-43.69002103805542,0.036363814,0.3116455078125,0.15586613398045301,0.039003729820251465,-2.314593945945946,1223.0
46592,91,1231,37,0.2,-0.026077261863974854,1440,0.0004092704424510632,-0.034172091633081436,0.9924283027648926,-43.68573176860809,0.021588542,0.1942138671875,0.017330832102743443,-5.060084342956543,-2.3116418947368422,1223.0
47104,92,1231,38,0.2,-0.02227200855850242,1456,0.0004092704424510632,0.027314338833093643,0.9930658936500549,-43.7120521068573,0.02149298,0.177734375,0.15696540172211826,0.18286830186843872,-2.3116418947368422,1223.0
47616,93,1231,38,0.2,-0.01760323205962777,1472,0.0004092704424510632,-0.012836837209761143,0.9933934807777405,-43.72581970691681,0.012627043,0.15869140625,0.015941984340315685,-3.8429179191589355,-2.3116418947368422,1223.0
48128,94,1230,39,0.2,-0.03173446370055899,1488,0.0004092704424510632,-0.04432189092040062,0.9946046471595764,-43.744473338127136,0.02515363,0.291259765625,0.0034667473228182644,-0.05543375015258789,-2.310018641025641,1223.0
48640,95,1230,39,0.2,-0.023330614756559953,1504,0.0004092704424510632,0.026334617286920547,0.9952527284622192,-43.7785370349884,0.022655103,0.2467041015625,0.14011116023175418,0.061422884464263916,-2.310018641025641,1223.0
49152,96,1230,39,0.2,-0.0209539433781174,1520,0.0004092704424510632,-0.025388699024915695,0.9937830567359924,-43.767494916915894,0.014688643,0.1341552734375,0.025455866038100794,-5.328652858734131,-2.309032675,1223.0
49664,97,1230,40,0.2,-0.02070107164036017,1536,0.0004092704424510632,0.017033789306879044,0.9932233095169067,-43.727333426475525,0.022406526,0.154541015625,0.13291622721590102,0.3419659733772278,-2.309032675,1223.0
50176,98,1230,40,0.2,-0.020006323618872557,1552,0.0004092704424510632,-0.03217575326561928,0.9932155609130859,-43.72049677371979,0.014208771,0.2049560546875,0.011194896374945529,-2.0100722312927246,-2.311439243902439,1223.0
50688,99,1230,41,0.2,-0.021404868457466364,1568,0.0004092704424510632,0.017891809344291687,0.9933770298957825,-43.72911846637726,0.018981159,0.182373046875,0.1608121816534549,0.18495792150497437,-2.311439243902439,1223.0
51200,100,1230,41,0.2,-0.027811148480395786,1584,0.0004092704424510632,-0.03265273571014404,0.9956451058387756,-43.754576563835144,0.016064182,0.2242431640625,0.018923861760413274,-1.1669671535491943,-2.311439243902439,1223.0
51712,101,1230,42,0.2,-0.023567424243083224,1600,0.0004092704424510632,-0.033545151352882385,0.9958977103233337,-43.81315779685974,0.014523035,0.230712890625,0.0032151504055946134,-0.442033052444458,-2.3070446428571434,1223.0
52224,102,1230,42,0.2,-0.01996488159056753,1616,0.0004092704424510632,0.011938169598579407,0.996326208114624,-43.816487073898315,0.016428344,0.1805419921875,0.13233478018082678,0.1057392954826355,-2.3070446428571434,1223.0
52736,103,1230,42,0.2,-0.02575277118012309,1632,0.0004092704424510632,-0.04275982081890106,0.9965253472328186,-43.8270069360733,0.019608997,0.22119140625,0.009064848083653487,-5.2728705406188965,-2.310771744186047,1223.0
53248,104,1230,43,0.2,-0.022805474829510786,1648,0.0004092704424510632,0.026256846264004707,0.9965855479240417,-43.82403528690338,0.018367615,0.236572265625,0.15689358511008322,0.1228833794593811,-2.310771744186047,1223.0
53760,105,1230,43,0.2,-0.0187039590528002,1664,0.0004092704424510632,-0.023373378440737724,0.9967082142829895,-43.823193073272705,0.014441764,0.1431884765625,0.0270692120102467,-3.926243782043457,-2.310771744186047,1223.0
54272,106,1230,44,0.2,-0.026423299350426532,1680,0.0004092704424510632,-0.042129069566726685,0.994411826133728,-43.79303860664368,0.016029775,0.2354736328125,0.005075895314803347,0.2677650451660156,-2.312257363636364,1223.0
54784,107,1230,44,0.2,-0.02820852558943443,1696,0.0004092704424510632,-0.0020003095269203186,0.9932594895362854,-43.72761654853821,0.028900292,0.245361328125,0.13362020009662956,0.1110658049583435,-2.312257363636364,1223.0
55296,108,1230,44,0.2,-0.02525978279300034,1712,0.0004092704424510632,-0.039590682834386826,0.9924347996711731,-43.70351278781891,0.016281262,0.2293701171875,0.011076418959419243,-6.877005577087402,-2.313152488888889,1223.0
55808,109,1230,45,0.2,-0.019075392199738417,1728,0.0004092704424510632,0.01935861073434353,0.9897635579109192,-43.65518939495087,0.015120113,0.204345703125,0.1452330460306257,0.06456893682479858,-2.313152488888889,1223.0
56320,110,1230,45,0.2,-0.019796795037109405,1744,0.0004092704424510632,-0.020381346344947815,0.9885620474815369,-43.58993399143219,0.015888683,0.1898193359375,0.017855047961347736,-4.322000026702881,-2.3146842391304348,1223.0
56832,111,1230,46,0.2,-0.020931865903548896,1760,0.0004092704424510632,0.010374575853347778,0.9875094294548035,-43.56267511844635,0.016921867,0.17333984375,0.15872485376894474,0.18510615825653076,-2.3146842391304348,1223.0
57344,112,1229,46,0.2,-0.020645026059355587,1776,0.0004092704424510632,-0.022043077275156975,0.9881192445755005,-43.54651606082916,0.0125881005,0.22265625,0.009148846002062783,-0.8143503665924072,-2.3146842391304348,1223.0
57856,113,1229,47,0.2,-0.03606709773885086,1792,0.0004092704424510632,-0.05056939646601677,0.9862797260284424,-43.5459703207016,0.022158023,0.3311767578125,0.004839644388994202,-0.2322012186050415,-2.3114590425531913,1223.0
58368,114,1229,47,0.2,-0.0270780427090358,1808,0.0004092704424510632,0.03536324203014374,0.9850311875343323,-43.48077178001404,0.026864566,0.249267578125,0.19450040557421744,0.12052088975906372,-2.3114590425531913,1223.0
58880,115,1229,47,0.2,-0.023224505115649663,1824,0.0004092704424510632,-0.03942712023854256,0.9835936427116394,-43.44830667972565,0.01719398,0.178466796875,0.02651732177764643,-3.6767406463623047,-2.312733354166667,1223.0
59392,116,1229,48,0.2,-0.015778634522575885,1840,0.0004092704424510632,0.049753524363040924,0.9836394786834717,-43.417426228523254,0.013508552,0.1322021484375,0.1889397888444364,0.17430055141448975,-2.312733354166667,1223.0
59904,117,1229,48,0.2,-0.026241711486363783,1856,0.0004092704424510632,-0.03085409477353096,0.9843838810920715,-43.43098437786102,0.01986084,0.248291015625,0.016186153152375482,-4.358097076416016,-2.312733354166667,1223.0
60416,118,1229,49,0.2,-0.02568102057557553,1872,0.0004092704424510632,-0.04108460992574692,0.9852255582809448,-43.457133412361145,0.015962483,0.2440185546875,0.005338900402421132,0.3500625491142273,-2.313315469387755,1223.0
60928,119,1229,49,0.2,-0.02529436646727845,1888,0.0004092704424510632,-0.00784517265856266,0.98630291223526,-43.48437440395355,0.034210462,0.3101806640625,0.0778113278793171,0.32595306634902954,-2.313315469387755,1223.0
61440,120,1229,49,0.2,-0.027599599765380844,1904,0.0004092704424510632,-0.04446752369403839,0.986687421798706,-43.509607672691345,0.018677883,0.2476806640625,0.006642861058935523,-6.978505611419678,-2.31263388,1223.0
61952,121,1229,50,0.2,-0.023165253340266645,1920,0.0004092704424510632,0.014849461615085602,0.9872978329658508,-43.52444398403168,0.026223656,0.299072265625,0.15054409625008702,0.06748592853546143,-2.31263388,1223.0
62464,122,1229,50,0.2,-0.022663447103695944,1936,0.0004092704424510632,-0.027307836338877678,0.9880995154380798,-43.5395941734314,0.019820761,0.2105712890625,0.015290759678464383,-4.249537467956543,-2.312182588235294,1223.0
62976,123,1228,51,0.2,-0.016621047790977173,1952,0.0004092704424510632,0.028232503682374954,0.9889329671859741,-43.57008135318756,0.015917882,0.1817626953125,0.19302610238082707,0.14783310890197754,-2.312182588235294,1223.0
63488,124,1228,51,0.2,-0.025290236153523438,1968,0.0004092704424510632,-0.033539172261953354,0.988117516040802,-43.57244861125946,0.01578316,0.218505859375,0.010386147507233545,-1.99477219581604,-2.312182588235294,1223.0
64000,125,1228,52,0.2,-0.023504863202106208,1984,0.0004092704424510632,-0.02349725551903248,0.9874585270881653,-43.537421226501465,0.018915422,0.2469482421875,0.002985373212140985,0.01342552900314331,-2.3096159423076923,1223.0
