time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
7680,3,2001,15,0.274169921875,0.0004092704424510632,-0.03500744700431824,224,0.019455537,-44.003326773643494,0.0030268719638115726,0.2,-0.004359126091003418,-0.028506993548944592,1.0008445978164673,1223.0,-2.4398548333333334
8192,4,1995,16,0.2181396484375,0.0004092704424510632,-0.00932898186147213,240,0.017978065,-44.02824103832245,0.06903950835112482,0.2,0.008090019226074219,-0.023657635232666507,1.002672553062439,1223.0,-2.4398548333333334
8704,4,1992,17,0.2347412109375,0.0004092704424510632,-0.02860172837972641,256,0.018207662,-44.077661752700806,0.002841940935468301,0.2,-0.7111388444900513,-0.023358227757853456,1.003725528717041,1223.0,-2.4781632857142855
9216,4,1988,18,0.291015625,0.0004092704424510632,0.0012713223695755005,272,0.02556723,-44.08184361457825,0.07404812832828611,0.2,0.007957696914672852,-0.0300355052750092,1.0028208494186401,1223.0,-2.4781632857142855
9728,4,1983,19,0.186767578125,0.0004092704424510632,-0.024873947724699974,288,0.016492452,-44.03327548503876,0.002910823379352223,0.2,-0.16743826866149902,-0.021397883392637596,1.0005298852920532,1223.0,-2.4781632857142855
10240,5,1979,20,0.21826171875,0.0004092704424510632,-0.05003989115357399,304,0.017219774,-43.98018419742584,0.0034155758439737838,0.2,0.0796823501586914,-0.022480671614175662,0.9998519420623779,1223.0,-2.466105375
10752,5,1978,21,0.2552490234375,0.0004092704424510632,-0.004783902317285538,320,0.021346726,-43.96954703330994,0.08117120142560452,0.2,0.016366779804229736,-0.027813258129754104,0.9994292259216309,1223.0,-2.466105375
11264,5,1977,22,0.231689453125,0.0004092704424510632,-0.040368251502513885,336,0.023250852,-43.96422743797302,0.004044800101837609,0.2,-1.1781105995178223,-0.026700082642491907,1.000490427017212,1223.0,-2.470865777777778
11776,5,1974,23,0.2890625,0.0004092704424510632,0.003773534670472145,352,0.029639058,-43.99388313293457,0.08421111141797155,0.2,0.06835579872131348,-0.029108860486303456,1.0003457069396973,1223.0,-2.470865777777778
12288,6,1975,24,0.2388916015625,0.0004092704424510632,-0.04774735867977142,368,0.018032815,-43.977152705192566,0.0034170790058851708,0.2,-2.4068527221679688,-0.02793670626124367,0.9997673630714417,1223.0,-2.4593962
12800,6,1972,25,0.31591796875,0.0004092704424510632,-0.009153135120868683,384,0.03327424,-43.95575702190399,0.09494790015742183,0.2,0.07503288984298706,-0.035145645357260946,0.999382734298706,1223.0,-2.4593962
13312,6,1970,26,0.1988525390625,0.0004092704424510632,-0.03673281893134117,400,0.014640258,-43.93555390834808,0.0068445303331827745,0.2,-0.1961127519607544,-0.02418250573100522,0.9978834986686707,1223.0,-2.4593962
13824,7,1969,27,0.25244140625,0.0004092704424510632,-0.039151884615421295,416,0.022569712,-43.886069655418396,0.004100173377082683,0.2,-0.17106127738952637,-0.026329632521083113,0.9967491626739502,1223.0,-2.4867748181818183
14336,7,1970,28,0.2025146484375,0.0004092704424510632,8.511543273925781e-05,432,0.01740861,-43.84025251865387,0.10055247705895454,0.2,0.041293203830718994,-0.021519321817322634,0.9948163628578186,1223.0,-2.4867748181818183
14848,7,1970,29,0.1842041015625,0.0004092704424510632,-0.03258116915822029,448,0.016629368,-43.79514396190643,0.016740201295760926,0.2,-2.810758590698242,-0.02318475445645163,0.9942466020584106,1223.0,-2.48487
15360,7,1971,30,0.25390625,0.0004092704424510632,0.034600235521793365,464,0.022590388,-43.789472699165344,0.1269921064376831,0.2,0.027387559413909912,-0.022658487781882286,0.9941168427467346,1223.0,-2.48487
15872,8,1972,31,0.209716796875,0.0004092704424510632,-0.03925713896751404,480,0.02263986,-43.78638219833374,0.013449379010125995,0.2,-0.42065882682800293,-0.027676305966451764,0.994342565536499,1223.0,-2.48487
16384,8,1970,32,0.2330322265625,0.0004092704424510632,-0.039402883499860764,496,0.016079739,-43.80994093418121,0.008108909692964517,0.2,0.27046632766723633,-0.026179902983130887,0.9955971240997314,1223.0,-2.488235692307692
16896,8,1972,33,0.2701416015625,0.0004092704424510632,0.005315437912940979,512,0.027446922,-43.84716975688934,0.08178054634481668,0.2,0.21153157949447632,-0.024496577854733914,0.9966574907302856,1223.0,-2.488235692307692
17408,8,1969,34,0.2093505859375,0.0004092704424510632,-0.028331372886896133,528,0.019028006,-43.864211320877075,0.011348825471941382,0.2,-2.288872003555298,-0.021499914611922577,0.9968159794807434,1223.0,-2.4914168571428568
17920,9,1970,35,0.2012939453125,0.0004092704424510632,0.027352288365364075,544,0.016089648,-43.8527557849884,0.13978174282237887,0.2,0.049527108669281006,-0.022575989132747054,0.9960428476333618,1223.0,-2.4914168571428568
18432,9,1970,36,0.21533203125,0.0004092704424510632,-0.02765767090022564,560,0.019887984,-43.823455572128296,0.009326203566160984,0.2,-2.3179826736450195,-0.024369486840441823,0.9947571158409119,1223.0,-2.4957631333333334
18944,9,1971,37,0.250732421875,0.0004092704424510632,0.021848957985639572,576,0.023879576,-43.78578448295593,0.13853292958810925,0.2,0.16221129894256592,-0.024710884870728478,0.9940109848976135,1223.0,-2.4957631333333334
19456,9,1970,38,0.1436767578125,0.0004092704424510632,-0.01752820611000061,592,0.013869338,-43.77076876163483,0.014054195591597818,0.2,-1.3311898708343506,-0.01657959827571176,0.9939373135566711,1223.0,-2.4957631333333334
19968,10,1971,39,0.2664794921875,0.0004092704424510632,-0.040614210069179535,608,0.023833483,-43.77839767932892,0.0054360976500902325,0.2,-0.5043706893920898,-0.02957564739335794,0.9946574568748474,1223.0,-2.4911673750000003
20480,10,1970,40,0.2569580078125,0.0004092704424510632,0.008329041302204132,624,0.019217461,-43.80850327014923,0.14014643616974354,0.2,0.04101163148880005,-0.02595015207771212,0.9957127571105957,1223.0,-2.4911673750000003
20992,10,1968,41,0.22509765625,0.0004092704424510632,-0.01982729136943817,640,0.0190727,-43.83294653892517,0.011249604474869557,0.2,-3.5253067016601562,-0.024359683913644403,0.9958215951919556,1223.0,-2.4966901176470593
21504,10,1967,42,0.19189453125,0.0004092704424510632,0.008688952773809433,656,0.017276786,-43.818966031074524,0.14653503778390586,0.2,0.024652838706970215,-0.020300354401115328,0.9953793287277222,1223.0,-2.4966901176470593
22016,11,1966,43,0.23193359375,0.0004092704424510632,-0.03531739488244057,672,0.020017114,-43.82473111152649,0.018510329333366826,0.2,-0.7074555158615112,-0.023556384083349258,0.9964725971221924,1223.0,-2.502101111111111
22528,11,1966,44,0.1456298828125,0.0004092704424510632,0.034175675362348557,688,0.013090003,-43.84423518180847,0.1587003692984581,0.2,0.37039613723754883,-0.016362475784262642,0.9955247640609741,1223.0,-2.502101111111111
23040,11,1967,45,0.2740478515625,0.0004092704424510632,-0.035090748220682144,704,0.023802504,-43.79873073101044,0.011769566961447708,0.2,-0.5757796764373779,-0.031247123406501487,0.9946893453598022,1223.0,-2.502101111111111
23552,11,1966,46,0.285400390625,0.0004092704424510632,-0.032853372395038605,720,0.025484007,-43.81326746940613,0.005502430343767628,0.2,-0.43686068058013916,-0.02898168540559709,0.9964115023612976,1223.0,-2.5024734210526316
24064,12,1966,47,0.2254638671875,0.0004092704424510632,0.016410771757364273,736,0.027107272,-43.862175941467285,0.14708791230805218,0.2,0.06625747680664062,-0.027911554992897436,0.9972332715988159,1223.0,-2.5024734210526316
24576,12,1965,48,0.239501953125,0.0004092704424510632,-0.03419946879148483,752,0.019122344,-43.88315665721893,0.02212101995246485,0.2,-2.1133344173431396,-0.02511312661226839,0.9979302287101746,1223.0,-2.5028844500000003
25088,12,1964,49,0.2340087890625,0.0004092704424510632,0.02305961772799492,768,0.024481447,-43.8813282251358,0.12868965580128133,0.2,0.0912783145904541,-0.02528512071876321,0.9972712397575378,1223.0,-2.5028844500000003
25600,13,1964,50,0.204345703125,0.0004092704424510632,-0.033450935035943985,784,0.01656663,-43.86706280708313,0.005440235763671808,0.2,-0.27995598316192627,-0.025208681006915867,0.9972624182701111,1223.0,-2.5028844500000003
26112,13,1963,51,0.213623046875,0.0004092704424510632,-0.03375963494181633,800,0.014214578,-43.8720965385437,0.003890318679623306,0.2,-0.07715249061584473,-0.024577056377893314,0.9980757832527161,1223.0,-2.501830904761905
26624,13,1964,52,0.193359375,0.0004092704424510632,0.017664741724729538,816,0.024014201,-43.905872106552124,0.14466788456775248,0.2,0.08446842432022095,-0.023950331582454965,0.9989101886749268,1223.0,-2.501830904761905
27136,13,1964,53,0.2265625,0.0004092704424510632,-0.026291675865650177,832,0.022082089,-43.90410590171814,0.014001619842019863,0.2,-4.799498081207275,-0.022465421629021876,0.9980196952819824,1223.0,-2.507133
27648,14,1965,54,0.3404541015625,0.0004092704424510632,0.01659308560192585,848,0.037491396,-43.895944476127625,0.19582576490938663,0.2,0.023531854152679443,-0.025246970049920492,0.9986664056777954,1223.0,-2.507133
28160,14,1965,55,0.2076416015625,0.0004092704424510632,-0.031492218375205994,864,0.016713023,-43.8936904668808,0.01890269412251655,0.2,-1.8799951076507568,-0.022457458180724643,0.9971422553062439,1223.0,-2.510951913043478
28672,14,1965,56,0.185791015625,0.0004092704424510632,0.0189066082239151,880,0.022995126,-43.823230385780334,0.13547550654038787,0.2,0.2180267572402954,-0.01997482802835293,0.9950670003890991,1223.0,-2.510951913043478
29184,14,1964,57,0.184326171875,0.0004092704424510632,-0.030182775110006332,896,0.01592986,-43.79732143878937,0.009625436287024058,0.2,-0.6567810773849487,-0.022237099095946178,0.9955629110336304,1223.0,-2.510951913043478
29696,15,1963,58,0.2257080078125,0.0004092704424510632,-0.03626156225800514,912,0.015295135,-43.795222759246826,0.003243971041229088,0.2,0.032409727573394775,-0.024075725159491412,0.9942358136177063,1223.0,-2.51338475
30208,15,1962,59,0.1435546875,0.0004092704424510632,0.05494009330868721,928,0.011958767,-43.75579261779785,0.16278807702474296,0.2,0.09804987907409668,-0.015286391775589436,0.9938377141952515,1223.0,-2.51338475
30720,15,1962,60,0.1826171875,0.0004092704424510632,-0.028134707361459732,944,0.017047469,-43.7438782453537,0.040313494158908725,0.2,-3.451176166534424,-0.022134539620310534,0.99278724193573,1223.0,-2.5156837600000004
31232,15,1962,61,0.1876220703125,0.0004092704424510632,0.033521734178066254,960,0.019192355,-43.720895171165466,0.11596575588919222,0.2,0.34688007831573486,-0.01788258862507064,0.9927000999450684,1223.0,-2.5156837600000004
31744,16,1961,62,0.2440185546875,0.0004092704424510632,-0.020423967391252518,976,0.02165029,-43.70569181442261,0.017355576710542664,0.2,-0.11273503303527832,-0.02432180977484677,0.9917024970054626,1223.0,-2.5156837600000004
32256,16,1961,63,0.2623291015625,0.0004092704424510632,-0.03018842078745365,992,0.019216353,-43.69032049179077,0.01493073333404027,0.2,-0.19127440452575684,-0.026813281525392085,0.9919084310531616,1223.0,-2.511706153846154
32768,16,1961,64,0.226806640625,0.0004092704424510632,-0.012577220797538757,1008,0.024583481,-43.70850145816803,0.07357576594222337,0.2,0.2156277298927307,-0.024326067490619607,0.9928035140037537,1223.0,-2.511706153846154
33280,16,1961,65,0.2315673828125,0.0004092704424510632,-0.02957122027873993,1024,0.018777609,-43.71932351589203,0.012701158979325555,0.2,-3.6696486473083496,-0.02436411805683747,0.9921137690544128,1223.0,-2.5124921111111114
33792,17,1961,66,0.24853515625,0.0004092704424510632,-0.0060353465378284454,1040,0.028917301,-43.69208586215973,0.1069984664209187,0.2,0.058155179023742676,-0.027436758056865074,0.9916985034942627,1223.0,-2.5124921111111114
34304,17,1962,67,0.2301025390625,0.0004092704424510632,-0.037169478833675385,1056,0.0227396,-43.67789924144745,0.022526465792907402,0.2,-1.2584896087646484,-0.02662107683136128,0.9907809495925903,1223.0,-2.5119358928571427
34816,17,1961,68,0.182861328125,0.0004092704424510632,0.002596549689769745,1072,0.018561635,-43.64388334751129,0.11456090793944895,0.2,0.261663019657135,-0.025404438463738188,0.9899398684501648,1223.0,-2.5119358928571427
35328,18,1962,69,0.248291015625,0.0004092704424510632,-0.03365042805671692,1088,0.018501714,-43.61810910701752,0.006457432435126975,0.2,-1.160036325454712,-0.029774624868878163,0.9889422059059143,1223.0,-2.5119358928571427
35840,18,1962,70,0.2392578125,0.0004092704424510632,-0.03633376955986023,1104,0.019676194,-43.614588141441345,0.0029737245095020626,0.2,-0.09910964965820312,-0.02568491594865918,0.989895224571228,1223.0,-2.5047099655172413
36352,18,1961,71,0.16455078125,0.0004092704424510632,0.007006119936704636,1120,0.017999146,-43.654383063316345,0.12411837675608695,0.2,0.09225320816040039,-0.020995040584239177,0.9912199378013611,1223.0,-2.5047099655172413
36864,18,1960,72,0.1817626953125,0.0004092704424510632,-0.038479261100292206,1136,0.016437557,-43.69452083110809,0.017801575624616817,0.2,-4.252805233001709,-0.021684916035155766,0.9929789304733276,1223.0,-2.507252633333333
37376,19,1960,73,0.2698974609375,0.0004092704424510632,0.029337704181671143,1152,0.026548963,-43.72712469100952,0.14551837812177837,0.2,0.050064921379089355,-0.023583266040077433,0.9929767847061157,1223.0,-2.507252633333333
37888,19,1960,74,0.2734375,0.0004092704424510632,-0.021024290472269058,1168,0.023739725,-43.68641376495361,0.01008721131074708,0.2,-0.363315224647522,-0.028914791506394977,0.9899188876152039,1223.0,-2.507252633333333
38400,19,1960,75,0.2095947265625,0.0004092704424510632,-0.013272807002067566,1184,0.015392767,-43.57277071475983,0.029328684031497687,0.2,0.48288488388061523,-0.023448713298421353,0.9870105981826782,1223.0,-2.5064700967741937
38912,19,1960,76,0.195068359375,0.0004092704424510632,0.0056770481169223785,1200,0.024056746,-43.506662249565125,0.09517233131919056,0.2,0.48795515298843384,-0.019231359794503078,0.9852831959724426,1223.0,-2.5064700967741937
39424,20,1960,77,0.251220703125,0.0004092704424510632,-0.04287946596741676,1216,0.02411349,-43.46401107311249,0.019793582876445726,0.2,-2.8955509662628174,-0.030114204884739593,0.9845725297927856,1223.0,-2.508937125
39936,20,1960,78,0.22216796875,0.0004092704424510632,0.008784238249063492,1232,0.017965674,-43.443092703819275,0.14225624199025333,0.2,0.05483746528625488,-0.023683809471549466,0.9838248491287231,1223.0,-2.508937125
40448,20,1960,79,0.312744140625,0.0004092704424510632,-0.04585183039307594,1248,0.022923548,-43.440688490867615,0.013962538330815732,0.2,-1.3036046028137207,-0.03312712119077332,0.9848130345344543,1223.0,-2.5086987272727272
40960,20,1960,80,0.23583984375,0.0004092704424510632,0.01901935786008835,1264,0.021554142,-43.47040331363678,0.16883921017870307,0.2,0.210332989692688,-0.0228672229568474,0.9854784607887268,1223.0,-2.5086987272727272
41472,21,1960,81,0.2611083984375,0.0004092704424510632,-0.039181023836135864,1280,0.016387157,-43.49560880661011,0.008775825670454651,0.2,-1.6849441528320312,-0.02646696861484088,0.9871517419815063,1223.0,-2.5086987272727272
41984,21,1959,82,0.1973876953125,0.0004092704424510632,-0.03079266846179962,1296,0.014176769,-43.53720510005951,0.003409916316741146,0.2,-0.1348034143447876,-0.021209695245488547,0.9873278737068176,1223.0,-2.5058176470588234
42496,21,1960,83,0.1572265625,0.0004092704424510632,0.011914335191249847,1312,0.013407145,-43.53328275680542,0.16036635171622038,0.2,0.08995449542999268,-0.0185561412217794,0.9872584342956543,1223.0,-2.5058176470588234
43008,21,1959,84,0.166748046875,0.0004092704424510632,-0.01932826265692711,1328,0.015956473,-43.521496415138245,0.02432703334488906,0.2,-4.45026969909668,-0.017430150888685603,0.9868592619895935,1223.0,-2.5081666857142855
43520,22,1957,85,0.2608642578125,0.0004092704424510632,0.022696755826473236,1344,0.023660151,-43.51850414276123,0.20904460176825523,0.2,0.030478596687316895,-0.021238313762296457,0.9865571856498718,1223.0,-2.5081666857142855
44032,22,1957,86,0.21484375,0.0004092704424510632,-0.03689989820122719,1360,0.016672935,-43.50286281108856,0.020729104609927163,0.2,-0.25136005878448486,-0.026170027238549665,0.9858680963516235,1223.0,-2.511953972222222
44544,22,1957,87,0.213623046875,0.0004092704424510632,0.04471893608570099,1376,0.019211153,-43.47888505458832,0.16425922373309731,0.2,0.5528892278671265,-0.020314477224019356,0.9852142333984375,1223.0,-2.511953972222222
45056,23,1956,88,0.2421875,0.0004092704424510632,-0.03489911928772926,1392,0.019327186,-43.49335956573486,0.008504013589117676,0.2,-0.9426501989364624,-0.027566238335566595,0.9876137971878052,1223.0,-2.511953972222222
45568,23,1956,89,0.231201171875,0.0004092704424510632,-0.023551763966679573,1408,0.017836459,-43.55248188972473,0.003883537574438378,0.2,-0.10465681552886963,-0.023543784889625385,0.987784743309021,1223.0,-2.515554405405405
46080,23,1956,90,0.2042236328125,0.0004092704424510632,0.005923274904489517,1424,0.026994541,-43.53848946094513,0.1828496519010514,0.2,0.12480020523071289,-0.028288300323765725,0.9873046875,1223.0,-2.515554405405405
46592,23,1956,91,0.18994140625,0.0004092704424510632,-0.02868354320526123,1440,0.018315937,-43.51662993431091,0.018066446675220504,0.2,-2.2455220222473145,-0.02186295238789171,0.9862055778503418,1223.0,-2.51316697368421
47104,24,1955,92,0.153076171875,0.0004092704424510632,0.04195302724838257,1456,0.019271787,-43.49204754829407,0.19362106639891863,0.2,0.14729517698287964,-0.01953841545036994,0.986148476600647,1223.0,-2.51316697368421
47616,24,1954,93,0.201416015625,0.0004092704424510632,-0.011915331706404686,1472,0.01623184,-43.492693305015564,0.0284903499414213,0.2,-0.05646669864654541,-0.02101474057417363,0.9859290719032288,1223.0,-2.51316697368421
48128,24,1953,94,0.2581787109375,0.0004092704424510632,-0.036286599934101105,1488,0.024139129,-43.48370051383972,0.013537989347241819,0.2,-2.0011725425720215,-0.02866492298198864,0.9857820272445679,1223.0,-2.5108877435897434
48640,24,1953,95,0.190673828125,0.0004092704424510632,0.029939815402030945,1504,0.021620663,-43.48905944824219,0.16960692720022053,0.2,0.06801891326904297,-0.023843961476814002,0.9861923456192017,1223.0,-2.5108877435897434
49152,25,1953,96,0.2325439453125,0.0004092704424510632,-0.02143457531929016,1520,0.021114565,-43.48861253261566,0.018680666165892035,0.2,-3.5217037200927734,-0.026250849157804623,0.9855271577835083,1223.0,-2.509625925
49664,25,1953,97,0.2176513671875,0.0004092704424510632,0.036196835339069366,1536,0.022765012,-43.474260449409485,0.22016492416150868,0.2,0.05501788854598999,-0.022632401349255815,0.9852102994918823,1223.0,-2.509625925
50176,25,1952,98,0.2083740234375,0.0004092704424510632,-0.02538266032934189,1552,0.019032968,-43.4645379781723,0.03143365343566984,0.2,-1.2837369441986084,-0.024233670672401786,0.984603762626648,1223.0,-2.5120593170731707
50688,25,1952,99,0.128173828125,0.0004092704424510632,0.0530044287443161,1568,0.015462967,-43.44193351268768,0.21900132857263088,0.2,0.27040231227874756,-0.018469155533239245,0.9842551350593567,1223.0,-2.5120593170731707
51200,26,1952,100,0.3125,0.0004092704424510632,-0.042671799659729004,1584,0.02777207,-43.448519825935364,0.005761937129136641,0.2,-1.096635103225708,-0.028127477591624483,0.9853935837745667,1223.0,-2.5120593170731707
51712,26,1952,101,0.28662109375,0.0004092704424510632,-0.040081728249788284,1600,0.017676588,-43.46866261959076,0.0033956315455725417,0.2,0.010176420211791992,-0.028095374000258744,0.9849900603294373,1223.0,-2.5078191666666667
52224,26,1952,102,0.128662109375,0.0004092704424510632,0.02176734246313572,1616,0.016998662,-43.45569634437561,0.24226548708975315,0.2,0.11042994260787964,-0.01794581738067791,0.985024631023407,1223.0,-2.5078191666666667
52736,27,1952,103,0.2171630859375,0.0004092704424510632,-0.027759771794080734,1632,0.020045862,-43.46578276157379,0.029447787324897945,0.2,-2.345458507537842,-0.02340078289853409,0.9856218099594116,1223.0,-2.5128236279069767
53248,27,1952,104,0.1536865234375,0.0004092704424510632,0.07186435908079147,1648,0.01864938,-43.485262632369995,0.24731156905181706,0.2,0.16000795364379883,-0.019225780968554318,0.9861264824867249,1223.0,-2.5128236279069767
53760,27,1951,105,0.2750244140625,0.0004092704424510632,-0.019549645483493805,1664,0.022747453,-43.49588370323181,0.02187957608839497,0.2,0.34570229053497314,-0.027554672909900546,0.9862946271896362,1223.0,-2.5128236279069767
54272,27,1951,106,0.220458984375,0.0004092704424510632,-0.024389365687966347,1680,0.01703927,-43.4793564081192,0.024664215685334057,0.2,-0.5489964485168457,-0.02646459307288751,0.985232412815094,1223.0,-2.5145034772727275
54784,28,1950,107,0.1702880859375,0.0004092704424510632,-0.0031165964901447296,1696,0.024720363,-43.44577646255493,0.1792662861989811,0.2,0.28445184230804443,-0.022731261822627857,0.984412670135498,1223.0,-2.5145034772727275
55296,28,1949,108,0.1533203125,0.0004092704424510632,-0.029539886862039566,1712,0.015115372,-43.42611646652222,0.0366826806566678,0.2,-3.4762492179870605,-0.020478395206737332,0.9839081764221191,1223.0,-2.515253622222222
55808,28,1949,109,0.1280517578125,0.0004092704424510632,0.03147287666797638,1728,0.015031959,-43.39386427402496,0.2490458064712584,0.2,0.05856633186340332,-0.016481273341923952,0.9823864698410034,1223.0,-2.515253622222222
56320,28,1949,110,0.2177734375,0.0004092704424510632,-0.029718242585659027,1744,0.018540185,-43.35749697685242,0.03626428946154192,0.2,-1.0450668334960938,-0.02752145813428797,0.9818816781044006,1223.0,-2.516797347826087
56832,29,1948,111,0.1531982421875,0.0004092704424510632,0.04034809768199921,1760,0.018906847,-43.33474123477936,0.2076722951605916,0.2,0.43844467401504517,-0.017767275276128203,0.9806143045425415,1223.0,-2.516797347826087
57344,29,1948,112,0.258544921875,0.0004092704424510632,-0.020893368870019913,1776,0.016944895,-43.29565215110779,0.010407247085822746,0.2,-0.8278658390045166,-0.0236637742491439,0.9800325036048889,1223.0,-2.516797347826087
57856,29,1948,113,0.282470703125,0.0004092704424510632,-0.04338201880455017,1792,0.017921424,-43.26194679737091,0.004263807713869028,0.2,-0.24637973308563232,-0.03276623158308212,0.9776284694671631,1223.0,-2.5137698723404256
58368,29,1948,114,0.181396484375,0.0004092704424510632,0.034313615411520004,1808,0.02227772,-43.1882141828537,0.2447864229325205,0.2,0.10836613178253174,-0.025520572322420776,0.9763690233230591,1223.0,-2.5137698723404256
58880,30,1948,115,0.212158203125,0.0004092704424510632,-0.03012554720044136,1824,0.022355404,-43.15273058414459,0.04676739714341238,0.2,-3.4025964736938477,-0.02665702132799197,0.9747728705406189,1223.0,-2.5157589375000002
59392,30,1948,116,0.130615234375,0.0004092704424510632,0.03645320236682892,1840,0.013057839,-43.108999609947205,0.23757905699312687,0.2,0.09875315427780151,-0.015349111199611798,0.9745538234710693,1223.0,-2.5157589375000002
59904,30,1947,117,0.2833251953125,0.0004092704424510632,-0.028751447796821594,1856,0.024727225,-43.11101233959198,0.021377743483753875,0.2,-0.4765808582305908,-0.027847032542922534,0.9745978713035583,1223.0,-2.5157589375000002
60416,31,1947,118,0.2933349609375,0.0004092704424510632,-0.01421545259654522,1872,0.020198425,-43.12934613227844,0.058565925573930144,0.2,0.5472112894058228,-0.03078058155369945,0.9763544797897339,1223.0,-2.5160652448979595
60928,31,1947,119,0.2689208984375,0.0004092704424510632,0.013354327529668808,1888,0.03454658,-43.18599283695221,0.11396244377829134,0.2,0.6085602045059204,-0.02272724808426574,0.9776824116706848,1223.0,-2.5160652448979595
61440,31,1947,120,0.2291259765625,0.0004092704424510632,-0.029080888256430626,1904,0.01914859,-43.21255648136139,0.020466261950787157,0.2,-2.49841046333313,-0.02379425847902894,0.9785222411155701,1223.0,-2.51587556
61952,31,1947,121,0.17236328125,0.0004092704424510632,0.023506511002779007,1920,0.022578282,-43.230480551719666,0.27839242364279926,0.2,0.12433052062988281,-0.022267210559220985,0.9787478446960449,1223.0,-2.51587556
62464,32,1947,122,0.233642578125,0.0004092704424510632,-0.03813455253839493,1936,0.0217148,-43.24988603591919,0.027924780908506364,0.2,-1.3178260326385498,-0.02795206334849354,0.9806190133094788,1223.0,-2.5153514705882354
62976,32,1946,123,0.105712890625,0.0004092704424510632,0.055152878165245056,1952,0.01374376,-43.30604708194733,0.23631817800924182,0.2,0.3725660443305969,-0.014193298920872621,0.9816571474075317,1223.0,-2.5153514705882354
63488,32,1947,124,0.20849609375,0.0004092704424510632,-0.03002413548529148,1968,0.015228394,-43.327075242996216,0.008986483211629093,0.2,-1.295238733291626,-0.024534838521503843,0.9821156859397888,1223.0,-2.5153514705882354
64000,32,1947,125,0.171142578125,0.0004092704424510632,-0.03194628283381462,1984,0.010752003,-43.33461940288544,0.0033886379751493223,0.2,-0.288424015045166,-0.02066684194141999,0.9818297624588013,1223.0,-2.5127813076923076
