time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/std,rollout/ep_len_mean,rollout/ep_rew_mean
20992,11,1842,41,0.2474365234375,0.0004092704424510632,-0.047806281596422195,640,0.020215463,-43.56797242164612,0.019890146009856835,0.2,-4.006833076477051,-0.028970075509278104,0.9885867834091187,1223.0,-2.5050585294117647
21504,11,1844,42,0.227783203125,0.0004092704424510632,0.010586019605398178,656,0.02254074,-43.59633183479309,0.12076111021451652,0.2,0.04770338535308838,-0.023315001832088456,0.9879634976387024,1223.0,-2.5050585294117647
22016,11,1846,43,0.2017822265625,0.0004092704424510632,-0.020921189337968826,672,0.01940782,-43.56458008289337,0.0061331657925620675,0.2,-0.5960738658905029,-0.019836199884593952,0.9869788885116577,1223.0,-2.5058326666666666
22528,12,1850,44,0.2525634765625,0.0004092704424510632,0.0009420588612556458,688,0.027721234,-43.54539442062378,0.11376137984916568,0.2,0.2581881284713745,-0.03074337259749882,0.9867581725120544,1223.0,-2.5058326666666666
23040,12,1853,45,0.209716796875,0.0004092704424510632,-0.027592960745096207,704,0.01571026,-43.55057716369629,0.009909373970003799,0.2,-0.17451739311218262,-0.02503467733913567,0.9874814748764038,1223.0,-2.5058326666666666
23552,12,1856,46,0.2135009765625,0.0004092704424510632,-0.030239267274737358,720,0.018049303,-43.554941296577454,0.004881237502559088,0.2,-0.07343220710754395,-0.025483963639999274,0.9869990944862366,1223.0,-2.5047087368421055
24064,12,1857,47,0.2406005859375,0.0004092704424510632,0.02233802154660225,736,0.022582384,-43.52489221096039,0.13285495922900736,0.2,0.0707351565361023,-0.026199275089311413,0.9858366847038269,1223.0,-2.5047087368421055
24576,13,1860,48,0.2203369140625,0.0004092704424510632,-0.04012191295623779,752,0.017095301,-43.51563048362732,0.011910329543752596,0.2,-1.7511825561523438,-0.026989401056198403,0.9867529273033142,1223.0,-2.5026343
25088,13,1863,49,0.212646484375,0.0004092704424510632,0.02358522266149521,768,0.023242787,-43.540830850601196,0.1300649675540626,0.2,0.10715067386627197,-0.02458663223660551,0.9867586493492126,1223.0,-2.5026343
25600,13,1864,50,0.232666015625,0.0004092704424510632,-0.034674834460020065,784,0.019036463,-43.539666295051575,0.013361630262807012,0.2,-0.2764413356781006,-0.026821493956958875,0.9873653054237366,1223.0,-2.5026343
26112,13,1867,51,0.2640380859375,0.0004092704424510632,-0.03440022096037865,800,0.018214505,-43.55302548408508,0.006458260409999639,0.2,-0.923151969909668,-0.029318470347789116,0.9867799878120422,1223.0,-2.500063904761905
26624,14,1869,52,0.2459716796875,0.0004092704424510632,0.012163456529378891,816,0.025727067,-43.515998125076294,0.14845157857052982,0.2,0.055459022521972656,-0.021756019559688866,0.9860050082206726,1223.0,-2.500063904761905
27136,14,1870,53,0.259033203125,0.0004092704424510632,-0.032523877918720245,832,0.025453646,-43.494335651397705,0.022242241422645748,0.2,-3.270029067993164,-0.03003312229702715,0.9849504232406616,1223.0,-2.4960931363636365
27648,14,1872,54,0.2926025390625,0.0004092704424510632,0.06414909660816193,848,0.02519907,-43.47111368179321,0.18254356691613793,0.2,0.024554967880249023,-0.022318083269055933,0.9850612282752991,1223.0,-2.4960931363636365
28160,15,1873,55,0.2257080078125,0.0004092704424510632,-0.03523789718747139,864,0.018798277,-43.470269083976746,0.00953385628235992,0.2,-1.143892526626587,-0.02747294977598358,0.9845935702323914,1223.0,-2.4878555217391303
28672,15,1875,56,0.1900634765625,0.0004092704424510632,0.04091019928455353,880,0.020463457,-43.45810353755951,0.18217476131394506,0.2,0.16984117031097412,-0.022699376604577992,0.9850055575370789,1223.0,-2.4878555217391303
29184,15,1877,57,0.24169921875,0.0004092704424510632,-0.03155533969402313,896,0.014779132,-43.49282109737396,0.01167293472099118,0.2,-0.4666701555252075,-0.028460744651965797,0.9866659641265869,1223.0,-2.4878555217391303
29696,15,1878,58,0.2227783203125,0.0004092704424510632,-0.03583209589123726,912,0.016990768,-43.53018546104431,0.00390971186425304,0.2,-0.021908044815063477,-0.026065124635351822,0.9868181347846985,1223.0,-2.4867332916666665
30208,16,1880,59,0.2666015625,0.0004092704424510632,0.020804163068532944,928,0.026853904,-43.52783381938934,0.17416118830442429,0.2,0.08255666494369507,-0.028128018107963726,0.9869415760040283,1223.0,-2.4867332916666665
30720,16,1882,60,0.199951171875,0.0004092704424510632,-0.018753869459033012,944,0.012590231,-43.5514190196991,0.019746338191907853,0.2,-2.8439362049102783,-0.020547087260638364,0.9884323477745056,1223.0,-2.4833063199999996
31232,16,1883,61,0.287109375,0.0004092704424510632,0.03048887848854065,960,0.031269357,-43.59493565559387,0.21543943183496594,0.2,0.053079307079315186,-0.026621710421750322,0.9894982576370239,1223.0,-2.4833063199999996
31744,16,1885,62,0.2452392578125,0.0004092704424510632,-0.037288278341293335,976,0.019228432,-43.60922825336456,0.016367194475606084,0.2,0.22643059492111206,-0.025850886740954593,0.9892145395278931,1223.0,-2.4833063199999996
32256,17,1886,63,0.2291259765625,0.0004092704424510632,-0.023453988134860992,992,0.016324699,-43.61637318134308,0.02222345647169277,0.2,-0.46604669094085693,-0.025119614772847854,0.9908890128135681,1223.0,-2.4799219615384613
32768,17,1887,64,0.2725830078125,0.0004092704424510632,0.009240023791790009,1008,0.030842692,-43.66827440261841,0.14765250007621944,0.2,0.10645198822021484,-0.029864033072954044,0.9917297959327698,1223.0,-2.4799219615384613
33280,17,1889,65,0.20263671875,0.0004092704424510632,-0.029173681512475014,1024,0.018446745,-43.676453590393066,0.026738038810435683,0.2,-3.821044921875,-0.020476032950682566,0.9915623664855957,1223.0,-2.4814161851851853
33792,17,1890,66,0.26953125,0.0004092704424510632,0.014933796599507332,1040,0.027530186,-43.669875264167786,0.17771361186169088,0.2,0.01922231912612915,-0.022646876794169657,0.9913848638534546,1223.0,-2.4814161851851853
34304,18,1891,67,0.2559814453125,0.0004092704424510632,-0.02505035698413849,1056,0.020508554,-43.654953360557556,0.01136524515459314,0.2,-1.2321643829345703,-0.02625047537003411,0.9905227422714233,1223.0,-2.4835609642857146
34816,18,1892,68,0.1968994140625,0.0004092704424510632,0.009882647544145584,1072,0.021181066,-43.644906520843506,0.14716678392142057,0.2,0.17584019899368286,-0.025008382770465687,0.9911901354789734,1223.0,-2.4835609642857146
35328,18,1893,69,0.2613525390625,0.0004092704424510632,-0.024241920560598373,1088,0.016486853,-43.68524134159088,0.007112226958270185,0.2,-0.4632115364074707,-0.026252547169860918,0.9927877187728882,1223.0,-2.4835609642857146
35840,18,1895,70,0.2308349609375,0.0004092704424510632,-0.03196457773447037,1104,0.020223735,-43.722349643707275,0.0041739615553524345,0.2,-0.1373831033706665,-0.024512799660442397,0.9937001466751099,1223.0,-2.487569413793104
36352,19,1896,71,0.2520751953125,0.0004092704424510632,0.04206366464495659,1120,0.027116843,-43.74817204475403,0.19578199042007327,0.2,0.08557426929473877,-0.028019118413794786,0.9944249391555786,1223.0,-2.487569413793104
36864,19,1898,72,0.1947021484375,0.0004092704424510632,-0.03037847764790058,1136,0.015787885,-43.76123261451721,0.03482159264967777,0.2,-3.3062639236450195,-0.02399808332847897,0.9946790337562561,1223.0,-2.4877790000000006
37376,19,1898,73,0.250732421875,0.0004092704424510632,0.028532685711979866,1152,0.020590138,-43.77106320858002,0.15700657851994038,0.2,0.052701592445373535,-0.022094901389209554,0.9947056770324707,1223.0,-2.4877790000000006
37888,19,1899,74,0.2047119140625,0.0004092704424510632,-0.02319011092185974,1168,0.016919427,-43.777315974235535,0.020703275105915964,0.2,-0.1807413101196289,-0.0238008812739281,0.9954779148101807,1223.0,-2.4877790000000006
38400,20,1899,75,0.263671875,0.0004092704424510632,-0.0040015969425439835,1184,0.021161815,-43.781620025634766,0.04852933541405946,0.2,0.45662903785705566,-0.024547268432797864,0.9948598742485046,1223.0,-2.481781741935484
38912,20,1901,76,0.357666015625,0.0004092704424510632,-0.01141694188117981,1200,0.040205747,-43.754130482673645,0.07876868941821158,0.2,0.5661702156066895,-0.02813544968375936,0.9938085675239563,1223.0,-2.481781741935484
39424,20,1902,77,0.2626953125,0.0004092704424510632,-0.04007065296173096,1216,0.026202269,-43.73960566520691,0.026563347491901368,0.2,-2.0054776668548584,-0.02946157945552841,0.9942752122879028,1223.0,-2.48180628125
39936,20,1902,78,0.2606201171875,0.0004092704424510632,-0.013358447700738907,1232,0.030257616,-43.75404691696167,0.1353921276750043,0.2,0.06576043367385864,-0.028070839849533513,0.9939501881599426,1223.0,-2.48180628125
40448,21,1903,79,0.25830078125,0.0004092704424510632,-0.026707980781793594,1248,0.020876378,-43.75945281982422,0.0122071121877525,0.2,-1.3150877952575684,-0.026019897864898667,0.9954135417938232,1223.0,-2.4840996060606058
40960,21,1904,80,0.134033203125,0.0004092704424510632,0.03458327054977417,1264,0.016460177,-43.802536845207214,0.16095959092490375,0.2,0.278986394405365,-0.017137492381152697,0.996271014213562,1223.0,-2.4840996060606058
41472,21,1905,81,0.2254638671875,0.0004092704424510632,-0.030508436262607574,1280,0.015028538,-43.83341073989868,0.011989055841695517,0.2,-1.7893898487091064,-0.020654584805015475,0.9983647465705872,1223.0,-2.4840996060606058
41984,22,1906,82,0.251708984375,0.0004092704424510632,-0.02747245691716671,1296,0.018840358,-43.90306901931763,0.0035428056798991747,0.2,-0.051979780197143555,-0.027879900706466287,1.0005977153778076,1223.0,-2.4809748529411766
42496,22,1907,83,0.2088623046875,0.0004092704424510632,0.0016908161342144012,1312,0.018429648,-43.95455288887024,0.1331735955318436,0.2,0.1107833981513977,-0.02361088876205031,1.0018161535263062,1223.0,-2.4809748529411766
43008,22,1907,84,0.189208984375,0.0004092704424510632,-0.022660553455352783,1328,0.018610759,-43.94727969169617,0.022974536812398583,0.2,-4.181789875030518,-0.018658665750990622,0.9996708035469055,1223.0,-2.483329114285714
43520,22,1908,85,0.2882080078125,0.0004092704424510632,0.025903232395648956,1344,0.033636674,-43.88477170467377,0.17800766648724675,0.2,0.026221394538879395,-0.021919272548984736,0.9989968538284302,1223.0,-2.483329114285714
44032,23,1909,86,0.2039794921875,0.0004092704424510632,-0.020074522122740746,1360,0.014962965,-43.88658273220062,0.017167815822176635,0.2,-0.5657945871353149,-0.022962501971051097,0.9995052814483643,1223.0,-2.481402583333333
44544,23,1909,87,0.2198486328125,0.0004092704424510632,0.03390353173017502,1376,0.026457917,-43.90125775337219,0.15200561610981822,0.2,0.5356956720352173,-0.023479174822568893,0.9998676776885986,1223.0,-2.481402583333333
45056,23,1909,88,0.218505859375,0.0004092704424510632,-0.04655478522181511,1392,0.01951104,-43.9261314868927,0.007664229211513884,0.2,-0.3593484163284302,-0.024259525729576126,1.0012376308441162,1223.0,-2.481402583333333
45568,23,1910,89,0.2789306640625,0.0004092704424510632,-0.035788197070360184,1408,0.025369717,-43.96990609169006,0.00406687286158558,0.2,-0.5557353496551514,-0.028382627628161572,1.0029468536376953,1223.0,-2.4803490540540536
46080,24,1910,90,0.136474609375,0.0004092704424510632,0.008106652647256851,1424,0.017133247,-43.99803376197815,0.14588889246806502,0.2,0.10905057191848755,-0.018358071029069833,1.0027477741241455,1223.0,-2.4803490540540536
46592,24,1911,91,0.1905517578125,0.0004092704424510632,-0.02713758498430252,1440,0.019797474,-43.97474229335785,0.03082301828544587,0.2,-2.4677953720092773,-0.02415980821388075,1.0015331506729126,1223.0,-2.48094397368421
47104,24,1912,92,0.1541748046875,0.0004092704424510632,0.0120987668633461,1456,0.014531275,-43.92680072784424,0.13637893670238554,0.2,0.10072207450866699,-0.018652230937732384,1.0001466274261475,1223.0,-2.48094397368421
47616,24,1913,93,0.2127685546875,0.0004092704424510632,-0.027101663872599602,1472,0.015848968,-43.889371275901794,0.016303644981235266,0.2,0.1765459179878235,-0.021372911025537178,0.9991371035575867,1223.0,-2.48094397368421
48128,25,1913,94,0.259521484375,0.0004092704424510632,-0.03535699471831322,1488,0.02417615,-43.882145285606384,0.010769491491373628,0.2,-1.864457607269287,-0.026205435657175258,1.0000872611999512,1223.0,-2.479334743589743
48640,25,1913,95,0.1273193359375,0.0004092704424510632,0.004394229501485825,1504,0.014738897,-43.891215443611145,0.12527815904468298,0.2,0.12419050931930542,-0.01645583304343745,0.9991472959518433,1223.0,-2.479334743589743
49152,25,1913,96,0.2430419921875,0.0004092704424510632,-0.03774179890751839,1520,0.017872836,-43.85454785823822,0.01871896762168035,0.2,-3.610456943511963,-0.024598349147709087,0.9986210465431213,1223.0,-2.4772252999999997
49664,25,1914,97,0.28955078125,0.0004092704424510632,0.018242767080664635,1536,0.031720676,-43.859673857688904,0.1710780719295144,0.2,0.030512094497680664,-0.027262765433988534,0.9988865256309509,1223.0,-2.4772252999999997
50176,26,1914,98,0.2271728515625,0.0004092704424510632,-0.03521297872066498,1552,0.018663932,-43.85738277435303,0.030520556727424264,0.2,-1.6022274494171143,-0.028467185416957363,0.9985997080802917,1223.0,-2.474971292682927
50688,26,1914,99,0.1607666015625,0.0004092704424510632,0.026323793455958366,1568,0.022585124,-43.85156440734863,0.14672808232717216,0.2,0.1777302622795105,-0.01953054527984932,0.9984575510025024,1223.0,-2.474971292682927
51200,26,1914,100,0.238525390625,0.0004092704424510632,-0.033783093094825745,1584,0.022309994,-43.84169054031372,0.009686061355751008,0.2,-1.3234102725982666,-0.026517814287217334,0.997580349445343,1223.0,-2.474971292682927
51712,27,1914,101,0.262939453125,0.0004092704424510632,-0.037805598229169846,1600,0.019862756,-43.78148341178894,0.004233180952724069,0.2,-0.02339351177215576,-0.03070377092808485,0.9946922659873962,1223.0,-2.475410761904762
52224,27,1915,102,0.1302490234375,0.0004092704424510632,-0.005812056362628937,1616,0.015582534,-43.7131313085556,0.14216641488019377,0.2,0.13600623607635498,-0.019881805317709222,0.9942687153816223,1223.0,-2.475410761904762
52736,27,1914,103,0.179443359375,0.0004092704424510632,-0.010588903911411762,1632,0.020494573,-43.706798911094666,0.03253304696409032,0.2,-2.2076528072357178,-0.020445749833015725,0.9936738610267639,1223.0,-2.473334534883721
53248,27,1915,104,0.2127685546875,0.0004092704424510632,0.0034847520291805267,1648,0.019333689,-43.691604137420654,0.1562358527444303,0.2,0.0657767653465271,-0.023325202491832897,0.9939391016960144,1223.0,-2.473334534883721
53760,28,1915,105,0.18701171875,0.0004092704424510632,-0.008785830810666084,1664,0.014441967,-43.6832469701767,0.0357955249492079,0.2,0.37157344818115234,-0.019375152711290866,0.9929112792015076,1223.0,-2.473334534883721
54272,28,1915,106,0.2850341796875,0.0004092704424510632,-0.0188307948410511,1680,0.019716859,-43.6628201007843,0.03377741726581007,0.2,-0.8925173282623291,-0.028245101391803473,0.9928829669952393,1223.0,-2.4691674318181818
54784,28,1915,107,0.16650390625,0.0004092704424510632,-0.007588721811771393,1696,0.021803562,-43.67098605632782,0.08893536834511906,0.2,0.27882224321365356,-0.019930822658352554,0.993005633354187,1223.0,-2.4691674318181818
55296,28,1915,108,0.1822509765625,0.0004092704424510632,-0.0235130712389946,1712,0.013157222,-43.675655007362366,0.029345629911404103,0.2,-3.1580238342285156,-0.025260826339945197,0.9940922856330872,1223.0,-2.468581622222222
55808,29,1916,109,0.20556640625,0.0004092704424510632,0.028963010758161545,1728,0.018408753,-43.72260248661041,0.13481601583771408,0.2,0.038565218448638916,-0.01807677306351252,0.9953902363777161,1223.0,-2.468581622222222
56320,29,1915,110,0.2064208984375,0.0004092704424510632,-0.021297942847013474,1744,0.015920743,-43.739633440971375,0.030123718082904816,0.2,-0.8522318601608276,-0.021198848058702424,0.9954637885093689,1223.0,-2.4704970869565215
56832,29,1916,111,0.144287109375,0.0004092704424510632,0.030449943616986275,1760,0.012692749,-43.730573534965515,0.12878800369799137,0.2,0.5526770353317261,-0.016926902841078117,0.9948427677154541,1223.0,-2.4704970869565215
57344,29,1916,112,0.1685791015625,0.0004092704424510632,-0.023113414645195007,1776,0.013623429,-43.70712947845459,0.01061395718716085,0.2,-0.6276818513870239,-0.017654154187766835,0.9941820502281189,1223.0,-2.4704970869565215
57856,30,1917,113,0.232421875,0.0004092704424510632,-0.022595128044486046,1792,0.018538987,-43.67976987361908,0.004539606408798136,0.2,-0.27843356132507324,-0.023311820506933145,0.9927988648414612,1223.0,-2.4714002340425534
58368,30,1917,114,0.2015380859375,0.0004092704424510632,-0.007145659998059273,1808,0.017413413,-43.63968205451965,0.11814088223036379,0.2,0.12971621751785278,-0.02476524841040373,0.9919176697731018,1223.0,-2.4714002340425534
58880,30,1918,115,0.2176513671875,0.0004092704424510632,-0.018634621053934097,1824,0.015202148,-43.5998295545578,0.01454562647268176,0.2,-2.9804749488830566,-0.021141004646779038,0.9902917146682739,1223.0,-2.4703459166666666
59392,30,1919,116,0.1826171875,0.0004092704424510632,0.014704002067446709,1840,0.018228184,-43.55790603160858,0.1370952194556594,0.2,0.09845936298370361,-0.019936416996642947,0.9904212355613708,1223.0,-2.4703459166666666
59904,31,1919,117,0.2685546875,0.0004092704424510632,-0.0372392013669014,1856,0.023803923,-43.54503643512726,0.010666752728866413,0.2,-0.470015287399292,-0.02982338913716376,0.9887557625770569,1223.0,-2.4703459166666666
60416,31,1919,118,0.202880859375,0.0004092704424510632,-0.022221039980649948,1872,0.013266585,-43.46481442451477,0.034962454927153885,0.2,0.5290193557739258,-0.025880739791318774,0.9862279295921326,1223.0,-2.4691891632653062
60928,31,1919,119,0.3133544921875,0.0004092704424510632,-0.008145801723003387,1888,0.046931714,-43.43411564826965,0.06903423718176782,0.2,0.5479084253311157,-0.030586119391955435,0.9869418144226074,1223.0,-2.4691891632653062
61440,32,1919,120,0.24609375,0.0004092704424510632,-0.01297826413065195,1904,0.023480114,-43.45287108421326,0.033540582400746644,0.2,-2.487948179244995,-0.02463901400915347,0.9869835376739502,1223.0,-2.46765334
61952,32,1919,121,0.2713623046875,0.0004092704424510632,-0.005587585270404816,1920,0.023838174,-43.441964507102966,0.16070874454453588,0.2,0.050101518630981445,-0.026682916388381273,0.9867533445358276,1223.0,-2.46765334
62464,32,1919,122,0.2490234375,0.0004092704424510632,-0.03005225583910942,1936,0.018018037,-43.44085764884949,0.015590875642374158,0.2,-1.3849647045135498,-0.02525250771577703,0.9870123863220215,1223.0,-2.470503607843137
62976,32,1920,123,0.142333984375,0.0004092704424510632,0.025474444031715393,1952,0.020486055,-43.45672059059143,0.16709797992371023,0.2,0.34242773056030273,-0.02002791763516143,0.987479031085968,1223.0,-2.470503607843137
63488,33,1920,124,0.2935791015625,0.0004092704424510632,-0.038378842175006866,1968,0.019738141,-43.45957112312317,0.010375812940765172,0.2,-1.645089864730835,-0.03078813619504217,0.9870578646659851,1223.0,-2.470503607843137
64000,33,1920,125,0.322265625,0.0004092704424510632,-0.03456330671906471,1984,0.022699576,-43.460771322250366,0.003282238027168205,0.2,-0.09649813175201416,-0.032544829256949015,0.9879552721977234,1223.0,-2.4682756730769233
