time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
58880,115,30,1959,0.018784622254315764,0.0004092704424510632,-0.030414652545005083,-0.04002077504992485,0.02166994,0.2928466796875,1824,0.9709929823875427,0.2,-42.922499656677246,-1.5177674293518066,1257.0,-2.941458913043478
59392,116,30,1959,0.005619202653178945,0.0004092704424510632,-0.028270961687667295,-0.037829022854566574,0.019721404,0.2769775390625,1840,0.9723072052001953,0.2,-42.97533464431763,-0.11904287338256836,1257.0,-2.9388296595744676
59904,117,30,1959,0.7719038487412035,0.0004092704424510632,-0.01556190475821495,0.10526962578296661,0.010820452,0.0533447265625,1856,0.972177267074585,0.2,-43.000815629959106,0.13971251249313354,1257.0,-2.9388296595744676
60416,118,30,1959,0.00876481577870436,0.0004092704424510632,-0.028959584888070822,-0.03856095299124718,0.023509152,0.2757568359375,1872,0.9732826948165894,0.2,-43.0056357383728,-1.7008881568908691,1257.0,-2.940112875
60928,119,31,1959,0.5548631171695888,0.0004092704424510632,-0.015529215830611065,0.3060228228569031,0.013379769,0.090576171875,1888,0.9738450050354004,0.2,-43.03384041786194,0.3559223413467407,1257.0,-2.940112875
61440,120,31,1959,0.06720158830285072,0.0004092704424510632,-0.022794788819737732,-0.0011552125215530396,0.017471917,0.216552734375,1904,0.9748328328132629,0.2,-43.04970967769623,-1.2848639488220215,1257.0,-2.940112875
61952,121,31,1958,0.006049068790161982,0.0004092704424510632,-0.028718135290546343,-0.04172806441783905,0.021391235,0.2540283203125,1920,0.9744001626968384,0.2,-43.069783210754395,-0.015100955963134766,1257.0,-2.9381894897959184
62464,122,31,1958,0.5135540547780693,0.0004092704424510632,-0.010810829131514765,0.2045532763004303,0.010419162,0.0889892578125,1936,0.9739560484886169,0.2,-43.05244553089142,0.1745714545249939,1257.0,-2.9381894897959184
62976,123,32,1958,0.07326079381164163,0.0004092704424510632,-0.0205743172991788,-0.0023022983223199844,0.021104213,0.2117919921875,1952,0.9737802147865295,0.2,-43.040377140045166,-2.201761245727539,1257.0,-2.93619864
63488,124,32,1958,0.407602833583951,0.0004092704424510632,-0.01734333543572575,0.10282174497842789,0.023040622,0.12646484375,1968,0.9739990830421448,0.2,-43.04075241088867,0.5207008123397827,1257.0,-2.93619864
64000,125,32,1958,0.03510495426598936,0.0004092704424510632,-0.026506587215408217,-0.024269897490739822,0.014326061,0.2508544921875,1984,0.9715544581413269,0.2,-43.01496434211731,-0.347988486289978,1257.0,-2.93619864
64512,126,32,1958,0.012960487161763012,0.0004092704424510632,-0.024699433444766328,-0.020713958889245987,0.016003262,0.2493896484375,2000,0.968957245349884,0.2,-42.92427051067352,0.05439084768295288,1257.0,-2.94079531372549
65024,127,33,1958,0.48625687835738063,0.0004092704424510632,-0.010938134233583696,0.24091193079948425,0.010162167,0.06884765625,2016,0.9683412313461304,0.2,-42.862752199172974,0.3584582209587097,1257.0,-2.94079531372549
65536,128,33,1958,0.07881124434061348,0.0004092704424510632,-0.02756546816090122,-0.017724432051181793,0.021557938,0.20751953125,2032,0.9698898196220398,0.2,-42.86896848678589,-2.433417797088623,1257.0,-2.9404589423076923
66048,129,33,1958,0.42581619694828987,0.0004092704424510632,-0.01487027126859175,0.1976587176322937,0.011717113,0.072998046875,2048,0.9704012870788574,0.2,-42.910016894340515,0.5873783230781555,1257.0,-2.9404589423076923
66560,130,33,1958,0.031618417298886925,0.0004092704424510632,-0.023426350417139474,-0.016894273459911346,0.015197534,0.2109375,2064,0.9698455333709717,0.2,-42.90537238121033,-0.2567700147628784,1257.0,-2.9404589423076923
67072,131,34,1958,0.016624301322735846,0.0004092704424510632,-0.02484638406895101,-0.03557286038994789,0.018600848,0.2303466796875,2080,0.9694935083389282,0.2,-42.88985216617584,-1.2739884853363037,1257.0,-2.941175603773585
67584,132,34,1958,0.3549614422954619,0.0004092704424510632,-0.011442634517152328,0.03848498687148094,0.015878413,0.064697265625,2096,0.9694380164146423,0.2,-42.88206911087036,0.23325395584106445,1257.0,-2.941175603773585
68096,133,34,1958,0.04082925739930943,0.0004092704424510632,-0.02285491005750373,-0.007195012643933296,0.025211599,0.245361328125,2112,0.9693971872329712,0.2,-42.881555676460266,-2.697927713394165,1257.0,-2.9384919999999997
68608,134,35,1958,0.6146626891568303,0.0004092704424510632,-0.010256148671032861,0.0885644480586052,0.012303315,0.0703125,2128,0.9690781831741333,0.2,-42.88051915168762,0.2799273729324341,1257.0,-2.9384919999999997
69120,135,35,1957,0.07122754259034991,0.0004092704424510632,-0.027131016628118232,0.004538349807262421,0.019315258,0.2369384765625,2144,0.9680764675140381,0.2,-42.854453802108765,0.3712369203567505,1257.0,-2.9384919999999997
69632,136,35,1957,0.5461456095799804,0.0004092704424510632,-0.020274872789741494,0.1620485931634903,0.032247834,0.2237548828125,2160,0.9674190282821655,0.2,-42.82394468784332,0.6794196963310242,1257.0,-2.9347314
70144,137,35,1957,0.0663232336519286,0.0004092704424510632,-0.024576122115831822,-0.008231554180383682,0.015907696,0.274169921875,2176,0.9661317467689514,0.2,-42.79355430603027,0.9132677316665649,1257.0,-2.9347314
70656,138,36,1957,0.023756919137667865,0.0004092704424510632,-0.021065196546260267,-0.029098674654960632,0.016181218,0.238525390625,2192,0.9656125903129578,0.2,-42.754491567611694,-3.063398838043213,1257.0,-2.930205178571429
71168,139,36,1957,0.5491772256791592,0.0004092704424510632,-0.014054909857804887,0.06383534520864487,0.015338344,0.089111328125,2208,0.9659215211868286,0.2,-42.74761426448822,0.12256842851638794,1257.0,-2.930205178571429
71680,140,36,1957,0.027099362574517727,0.0004092704424510632,-0.024932024214649573,-0.027537472546100616,0.023019772,0.273193359375,2224,0.9655930399894714,0.2,-42.75465142726898,-0.21494746208190918,1257.0,-2.9268358596491235
72192,141,36,1957,0.4943727245554328,0.0004092704424510632,-0.011613956768997014,0.15547001361846924,0.011153571,0.0531005859375,2240,0.9652657508850098,0.2,-42.74573814868927,0.6438068151473999,1257.0,-2.9268358596491235
72704,142,37,1957,0.035501799429766834,0.0004092704424510632,-0.021136350434971973,-0.01750306226313114,0.016831823,0.224365234375,2256,0.9654902219772339,0.2,-42.74574112892151,-1.7477710247039795,1257.0,-2.9268358596491235
73216,143,37,1958,0.006369243681547232,0.0004092704424510632,-0.02724533947184682,-0.0347275584936142,0.017503494,0.2965087890625,2272,0.9650185108184814,0.2,-42.7511842250824,-0.13856291770935059,1257.0,-2.92560825862069
73728,144,37,1958,0.584013469517231,0.0004092704424510632,-0.013864752050722018,0.09226115792989731,0.012310961,0.144775390625,2288,0.9645025134086609,0.2,-42.72467923164368,0.19713574647903442,1257.0,-2.92560825862069
74240,145,37,1958,0.01928016502643004,0.0004092704424510632,-0.03024264646228403,-0.030169960111379623,0.01779944,0.2882080078125,2304,0.9669998288154602,0.2,-42.74701499938965,-1.908658504486084,1257.0,-2.9250942711864414
74752,146,38,1958,0.5077750263735652,0.0004092704424510632,-0.011258900318352971,0.2031589299440384,0.012927244,0.077392578125,2320,0.967903733253479,0.2,-42.81979525089264,0.5076684951782227,1257.0,-2.9250942711864414
75264,147,38,1958,0.018839594355085865,0.0004092704424510632,-0.02532562158012297,-0.026039354503154755,0.016174069,0.2347412109375,2336,0.9659448266029358,0.2,-42.80620074272156,-0.565605640411377,1257.0,-2.9250942711864414
75776,1,0,4054,0.007137021442758851,0.0004092704424510632,-0.023840012756409124,-0.027319688349962234,0.017638544,0.229736328125,2352,0.9641727805137634,0.2,-42.74036371707916,-0.052440762519836426,1257.0,-2.9241753500000005
76288,2,0,2649,0.9421210973523557,0.0004092704424510632,-0.006330528820399195,0.23794598877429962,0.0074893963,0.024169921875,2368,0.9636093974113464,0.2,-42.70377743244171,0.1463761329650879,1257.0,-2.9241753500000005
76800,3,0,2375,0.0106632350361906,0.0004092704424510632,-0.02081121767696459,-0.030212774872779846,0.016051367,0.2333984375,2384,0.9612333178520203,0.2,-42.665356397628784,-3.5716538429260254,1257.0,-2.9230036229508203
77312,4,0,2259,0.7089914646930993,0.0004092704424510632,-0.012021987444313709,0.10230942070484161,0.013673533,0.0614013671875,2400,0.9601025581359863,0.2,-42.59674537181854,0.2050771713256836,1257.0,-2.9230036229508203
77824,5,1,2196,0.044351261225529015,0.0004092704424510632,-0.029075325292069465,-0.018879298120737076,0.016920924,0.2884521484375,2416,0.9578154683113098,0.2,-42.55144214630127,-0.1361004114151001,1257.0,-2.9230036229508203
78336,6,1,2169,0.02202679548645392,0.0004092704424510632,-0.02120682265376672,-0.02922074869275093,0.014256149,0.200439453125,2432,0.9566421508789062,0.2,-42.483489871025085,-0.7921204566955566,1257.0,-2.92026485483871
78848,7,1,2137,0.8684455705806613,0.0004092704424510632,-0.009907650150125846,0.11059065908193588,0.008661846,0.0306396484375,2448,0.9562840461730957,0.2,-42.45505475997925,0.38618242740631104,1257.0,-2.92026485483871
79360,8,1,2115,0.06920921336859465,0.0004092704424510632,-0.022560346900718287,-0.022478073835372925,0.019216457,0.2088623046875,2464,0.9564713835716248,0.2,-42.450034976005554,-2.507498264312744,1257.0,-2.916566507936508
79872,9,2,2097,0.8545217225328088,0.0004092704424510632,-0.008968982030637562,0.12384659796953201,0.012030283,0.0467529296875,2480,0.956671953201294,0.2,-42.456613183021545,0.29421430826187134,1257.0,-2.916566507936508
80384,10,2,2084,0.03924800571985543,0.0004092704424510632,-0.022212178650079295,-0.009870227426290512,0.016189648,0.2371826171875,2496,0.9568355679512024,0.2,-42.458033204078674,0.0567857027053833,1257.0,-2.916566507936508
80896,11,2,2071,0.037017714290414006,0.0004092704424510632,-0.024072040454484522,-0.015182137489318848,0.018011991,0.2679443359375,2512,0.9575119018554688,0.2,-42.47080838680267,0.19143611192703247,1257.0,-2.9166798593750003
81408,12,2,2061,0.6397097343578935,0.0004092704424510632,-0.011385466466890648,0.19135499000549316,0.011387823,0.0860595703125,2528,0.9576690196990967,0.2,-42.47835421562195,0.5967833995819092,1257.0,-2.9166798593750003
81920,13,3,2051,0.035288526909425855,0.0004092704424510632,-0.02282181727787247,-0.01356230303645134,0.016230304,0.244140625,2544,0.9575015902519226,0.2,-42.48193979263306,-2.818819761276245,1257.0,-2.9177316
82432,14,3,2045,0.9890964515507221,0.0004092704424510632,-0.007533182651968673,0.3187524974346161,0.006697884,0.01611328125,2560,0.9573320150375366,0.2,-42.47545146942139,0.33707892894744873,1257.0,-2.9177316
82944,15,3,2039,0.2117881877347827,0.0004092704424510632,-0.026611968234647065,0.05639039725065231,0.026931511,0.3192138671875,2576,0.9571084380149841,0.2,-42.471195936203,0.3717159032821655,1257.0,-2.9177316
83456,16,4,2033,0.951041067019105,0.0004092704424510632,-0.014979371015215293,0.3355322778224945,0.015070623,0.0718994140625,2592,0.9572055339813232,0.2,-42.46955764293671,0.7192955017089844,1257.0,-2.916874515151515
83968,17,4,2029,0.092351088183932,0.0004092704424510632,-0.0205842347786529,0.001801811158657074,0.01640648,0.1865234375,2608,0.9567020535469055,0.2,-42.46950054168701,0.9201250076293945,1257.0,-2.916874515151515
84480,18,4,2023,0.027629742107819766,0.0004092704424510632,-0.024155560458893888,-0.029320450499653816,0.019462137,0.239990234375,2624,0.9565682411193848,0.2,-42.45112431049347,-3.0136585235595703,1257.0,-2.9197289850746273
84992,19,4,2018,0.632263021543622,0.0004092704424510632,-0.009800823805562686,0.12833505868911743,0.0092026545,0.072265625,2640,0.9565842151641846,0.2,-42.454755902290344,0.18386954069137573,1257.0,-2.9197289850746273
85504,20,5,2015,0.03259966539917514,0.0004092704424510632,-0.024683942581759766,-0.03595065698027611,0.016239274,0.2249755859375,2656,0.955733060836792,0.2,-42.44523346424103,-0.901573657989502,1257.0,-2.916676073529412
86016,21,5,2012,0.7191191511228681,0.0004092704424510632,-0.01245015715539921,0.26170793175697327,0.011766431,0.0791015625,2672,0.9553245902061462,0.2,-42.41230583190918,0.6698418259620667,1257.0,-2.916676073529412
86528,22,5,2010,0.045942879864014685,0.0004092704424510632,-0.019002041430212557,-0.01859322190284729,0.012621437,0.154296875,2688,0.9549375176429749,0.2,-42.40327060222626,-2.2118449211120605,1257.0,-2.916676073529412
87040,23,5,2008,0.010408769128844142,0.0004092704424510632,-0.019915957149351016,-0.02167142927646637,0.01642941,0.2056884765625,2704,0.9546335339546204,0.2,-42.38394379615784,-0.7952898740768433,1257.0,-2.916388666666667
87552,24,6,2005,0.9269401128403842,0.0004092704424510632,-0.011187048599822447,0.09046816825866699,0.0097451005,0.04052734375,2720,0.9541952610015869,0.2,-42.364049553871155,0.214635968208313,1257.0,-2.916388666666667
88064,25,6,2003,0.027668901486322284,0.0004092704424510632,-0.025083885091589764,-0.02691597491502762,0.02292207,0.2750244140625,2736,0.952403724193573,0.2,-42.33405530452728,-0.9284446239471436,1257.0,-2.9164590571428572
88576,26,6,2001,0.709043575450778,0.0004092704424510632,-0.012628579730517231,0.1582675725221634,0.0102378465,0.0557861328125,2752,0.9518261551856995,0.2,-42.29117786884308,0.4600662589073181,1257.0,-2.9164590571428572
89088,27,6,1999,0.023092446848750114,0.0004092704424510632,-0.022455537255154923,-0.021268164739012718,0.0149131995,0.2174072265625,2768,0.9507299065589905,0.2,-42.27051329612732,-1.0250158309936523,1257.0,-2.9164590571428572
89600,28,7,1997,0.004839860848733224,0.0004092704424510632,-0.028106689656851813,-0.03743511065840721,0.021251334,0.291015625,2784,0.9486119151115417,0.2,-42.217100858688354,-0.06277918815612793,1257.0,-2.9132003380281692
90112,29,7,1996,0.9822030775249004,0.0004092704424510632,-0.009390028382767923,0.12526610493659973,0.008483217,0.0291748046875,2800,0.9480167627334595,0.2,-42.17482912540436,0.16615045070648193,1257.0,-2.9132003380281692
90624,30,7,1994,0.04687439010012895,0.0004092704424510632,-0.027146279928274453,-0.023227492347359657,0.025978692,0.260986328125,2816,0.9480490684509277,0.2,-42.16764569282532,-1.8409788608551025,1257.0,-2.9130190833333334
91136,31,7,1993,0.7439951645210385,0.0004092704424510632,-0.004959134130331222,0.3970571756362915,0.0075233276,0.037841796875,2832,0.948110818862915,0.2,-42.175371050834656,0.6618399620056152,1257.0,-2.9130190833333334
91648,32,8,1992,0.10141871287487447,0.0004092704424510632,-0.023391797847580165,0.00042100250720977783,0.022081932,0.2657470703125,2848,0.9496385455131531,0.2,-42.19055128097534,-0.4587196111679077,1257.0,-2.9130190833333334
92160,33,8,1989,0.042518473928794265,0.0004092704424510632,-0.026566131156869233,-0.01703997142612934,0.017867077,0.2464599609375,2864,0.952248215675354,0.2,-42.25852012634277,-0.5956861972808838,1257.0,-2.9123920136986303
92672,34,8,1988,0.7531858887523413,0.0004092704424510632,-0.006253000094147865,0.21758441627025604,0.006531519,0.01953125,2880,0.9526737332344055,0.2,-42.30956780910492,0.6296230554580688,1257.0,-2.9123920136986303
93184,35,9,1986,0.09934982471168041,0.0004092704424510632,-0.02402411715593189,0.002786260098218918,0.020063441,0.2161865234375,2896,0.9530896544456482,0.2,-42.313677072525024,-2.3289265632629395,1257.0,-2.9119848108108113
93696,36,9,1985,0.73572719655931,0.0004092704424510632,-0.00476165004511131,0.1774217188358307,0.00455482,0.0123291015625,2912,0.9532530903816223,0.2,-42.3295795917511,0.6203238368034363,1257.0,-2.9119848108108113
94208,37,9,1984,0.046469412627629936,0.0004092704424510632,-0.02483595111698378,-0.018371833488345146,0.016306687,0.2188720703125,2928,0.9537779688835144,0.2,-42.33134424686432,-0.9933263063430786,1257.0,-2.9119848108108113
94720,38,9,1984,0.05430837569292635,0.0004092704424510632,-0.029682255146326497,-0.009331908077001572,0.017194236,0.270751953125,2944,0.9549693465232849,0.2,-42.36313307285309,0.4018927216529846,1257.0,-2.9107722400000005
95232,39,10,1983,0.4514519958756864,0.0004092704424510632,-0.014647691059508361,0.1115323156118393,0.013831115,0.064208984375,2960,0.9556702375411987,0.2,-42.391823530197144,0.6719762086868286,1257.0,-2.9107722400000005
95744,40,10,1982,0.07258216699119657,0.0004092704424510632,-0.019503941759467125,-0.006883535534143448,0.016323809,0.197509765625,2976,0.9578155875205994,0.2,-42.432456612586975,-1.9299864768981934,1257.0,-2.9109866842105263
96256,41,10,1981,1.0196322510018945,0.0004092704424510632,-0.009672272914031055,0.24800316989421844,0.011133113,0.0474853515625,2992,0.9584710597991943,0.2,-42.4855192899704,0.6726005673408508,1257.0,-2.9109866842105263
96768,42,10,1981,0.22360475827008486,0.0004092704424510632,-0.014957012128434144,0.07072624564170837,0.014937789,0.1256103515625,3008,0.9577195048332214,0.2,-42.481213450431824,0.11816775798797607,1257.0,-2.9109866842105263
97280,43,11,1980,0.8494586478918791,0.0004092704424510632,-0.014527793391607702,0.3296280801296234,0.016051449,0.0682373046875,3024,0.9574827551841736,0.2,-42.458794474601746,0.7257986664772034,1257.0,-2.9098225194805196
97792,44,11,1979,0.16041806153953075,0.0004092704424510632,-0.01850689880666323,0.01384616270661354,0.017410025,0.1693115234375,3040,0.9568287134170532,0.2,-42.447824358940125,0.8847122192382812,1257.0,-2.9098225194805196
98304,45,11,1978,0.04355973063502461,0.0004092704424510632,-0.0313400388113223,-0.039690278470516205,0.028679913,0.3201904296875,3056,0.9551863074302673,0.2,-42.41342389583588,-1.8895463943481445,1257.0,-2.9110359230769234
98816,46,11,1978,0.9661256643012166,0.0004092704424510632,-0.009915517890476622,0.07308659702539444,0.009491719,0.03857421875,3072,0.9545612931251526,0.2,-42.381210684776306,0.1380150318145752,1257.0,-2.9110359230769234
99328,47,12,1979,0.04099633899750188,0.0004092704424510632,-0.023975174550287193,-0.02468785271048546,0.020448998,0.2431640625,3088,0.9557960033416748,0.2,-42.38529288768768,-0.7705702781677246,1257.0,-2.911842329113924
99840,48,12,1978,0.8399698780849576,0.0004092704424510632,-0.0021766427089460194,0.17285533249378204,0.005294013,0.0147705078125,3104,0.956304669380188,0.2,-42.415443897247314,0.6852331161499023,1257.0,-2.911842329113924
100352,49,12,1978,0.023441334313247353,0.0004092704424510632,-0.023413410657667555,-0.02884603664278984,0.0162365,0.234375,3120,0.9581217765808105,0.2,-42.43592178821564,-1.76448392868042,1257.0,-2.911842329113924
100864,50,12,1978,0.006330356911348645,0.0004092704424510632,-0.02210336313873995,-0.031250275671482086,0.014118351,0.205810546875,3136,0.9611839056015015,0.2,-42.51603293418884,-0.06160783767700195,1257.0,-2.912654675
101376,51,13,1977,1.053166599944234,0.0004092704424510632,-0.004767417376569938,0.13513052463531494,0.0055462057,0.0157470703125,3152,0.9620617628097534,0.2,-42.58685529232025,0.15840888023376465,1257.0,-2.912654675
101888,52,13,1976,0.028013377566821873,0.0004092704424510632,-0.02835680468706414,-0.039478808641433716,0.02064922,0.2646484375,3168,0.9615921378135681,0.2,-42.59180569648743,-1.6270627975463867,1257.0,-2.909676814814815
102400,53,13,1976,0.6501230001449585,0.0004092704424510632,-0.0030131419698591344,0.2103150486946106,0.0059679896,0.0130615234375,3184,0.9612225294113159,0.2,-42.57407593727112,0.6629705429077148,1257.0,-2.909676814814815
102912,54,13,1975,0.02723633812274784,0.0004092704424510632,-0.02727750939084217,-0.023064646869897842,0.020666573,0.272216796875,3200,0.9616593718528748,0.2,-42.57224917411804,-1.3246829509735107,1257.0,-2.909676814814815
103424,55,14,1974,0.005995055122184567,0.0004092704424510632,-0.0253623103199061,-0.03991679102182388,0.01768304,0.2430419921875,3216,0.9620746374130249,0.2,-42.589763045310974,-0.06066763401031494,1257.0,-2.9102959756097566
103936,56,14,1974,1.0812802333384752,0.0004092704424510632,-0.004142455873079598,0.08939243853092194,0.0057831286,0.0142822265625,3232,0.9619715809822083,0.2,-42.59566032886505,0.1477985978126526,1257.0,-2.9102959756097566
104448,57,14,1973,0.0724954194156453,0.0004092704424510632,-0.025445444625802338,-0.026051633059978485,0.02456015,0.234375,3248,0.9610286951065063,0.2,-42.58013081550598,-1.5760633945465088,1257.0,-2.9087118433734944
104960,58,15,1973,0.6027977606281638,0.0004092704424510632,-0.010891605343203992,0.18579262495040894,0.018063918,0.1048583984375,3264,0.9604910016059875,0.2,-42.544434547424316,0.676537811756134,1257.0,-2.9087118433734944
105472,59,15,1973,0.11165216006338596,0.0004092704424510632,-0.02848410418664571,0.005284912884235382,0.02461078,0.3072509765625,3280,0.9624001383781433,0.2,-42.56069087982178,-0.030501723289489746,1257.0,-2.9087118433734944
105984,60,15,1972,0.05276518489699811,0.0004092704424510632,-0.019821692490950227,-0.007686704397201538,0.014512561,0.2030029296875,3296,0.9615525007247925,0.2,-42.59378111362457,-0.011503934860229492,1257.0,-2.9085970952380955
106496,61,15,1973,0.7587924711406231,0.0004092704424510632,-0.01244154418236576,0.13581527769565582,0.016041607,0.0899658203125,3312,0.9611307382583618,0.2,-42.55320632457733,0.632932722568512,1257.0,-2.9085970952380955
107008,62,16,1972,0.10130738699808717,0.0004092704424510632,-0.016349436846212484,0.008234772831201553,0.020083774,0.1851806640625,3328,0.9615306258201599,0.2,-42.55324470996857,-2.0219366550445557,1257.0,-2.9082300823529414
107520,63,16,1971,1.1051403991878033,0.0004092704424510632,-0.006063868349883705,0.4133356809616089,0.005428042,0.0152587890625,3344,0.9615189433097839,0.2,-42.561319231987,0.7433785200119019,1257.0,-2.9082300823529414
108032,64,16,1971,0.12511945888400078,0.0004092704424510632,-0.029722586419666186,0.016884222626686096,0.020920094,0.26123046875,3360,0.9610084891319275,0.2,-42.55232775211334,-0.28068017959594727,1257.0,-2.9082300823529414
108544,65,16,1971,0.20599438715726137,0.0004092704424510632,-0.024283629732963163,0.07030609995126724,0.02114128,0.2493896484375,3376,0.9614690542221069,0.2,-42.54180383682251,0.40113896131515503,1257.0,-2.907763069767442
109056,66,17,1970,0.47535536903887987,0.0004092704424510632,-0.013817811995977536,0.2735700309276581,0.018393762,0.117431640625,3392,0.9612608551979065,0.2,-42.55369257926941,0.8309609889984131,1257.0,-2.907763069767442
109568,67,17,1970,0.30376993166282773,0.0004092704424510632,-0.016383956506615505,0.08833586424589157,0.020156536,0.1617431640625,3408,0.9616395235061646,0.2,-42.54773807525635,-1.5243942737579346,1257.0,-2.905794126436782
110080,68,17,1970,0.8726548003032804,0.0004092704424510632,-0.007578311618999578,0.3107609450817108,0.0082895225,0.07421875,3424,0.9618481397628784,0.2,-42.5588721036911,0.7928822040557861,1257.0,-2.905794126436782
110592,69,17,1969,0.23894348461180925,0.0004092704424510632,-0.028170349265565164,0.06307026743888855,0.0285419,0.2493896484375,3440,0.9604188799858093,0.2,-42.546619296073914,0.05771869421005249,1257.0,-2.905794126436782
111104,70,18,1969,1.097687827423215,0.0004092704424510632,-0.009200861197314225,0.5197895765304565,0.011454597,0.07421875,3456,0.9596042037010193,0.2,-42.49998998641968,0.7548849582672119,1257.0,-2.9050513863636365
111616,71,18,1968,0.09895883919671178,0.0004092704424510632,-0.019530892925104126,-0.0017880238592624664,0.022970915,0.1968994140625,3472,0.9594339728355408,0.2,-42.49049735069275,0.9037615060806274,1257.0,-2.9050513863636365
112128,72,18,1968,0.029787994571961462,0.0004092704424510632,-0.022630250939982943,-0.027392949908971786,0.016906753,0.224365234375,3488,0.9586151242256165,0.2,-42.47961974143982,-2.7322187423706055,1257.0,-2.903276
112640,73,18,1968,0.7608953467570245,0.0004092704424510632,-0.010152619688597042,0.0574173778295517,0.010224389,0.060546875,3504,0.9582385420799255,0.2,-42.468164563179016,0.30135148763656616,1257.0,-2.903276
113152,74,19,1967,0.021061658044345677,0.0004092704424510632,-0.02289761693100445,-0.02366219088435173,0.01612374,0.2222900390625,3520,0.9561318755149841,0.2,-42.43314445018768,-0.442249059677124,1257.0,-2.9009944111111112
113664,75,19,1967,0.8387314998544753,0.0004092704424510632,-0.006853856619272847,0.12122172117233276,0.008406869,0.0780029296875,3536,0.9555091261863708,0.2,-42.381181478500366,0.5061526894569397,1257.0,-2.9009944111111112
114176,76,19,1967,0.021405800333013758,0.0004092704424510632,-0.02589666162384674,-0.03298293054103851,0.01858578,0.2484130859375,3552,0.9569043517112732,0.2,-42.3967570066452,-1.5455775260925293,1257.0,-2.9009944111111112
114688,77,20,1967,0.004888712952379137,0.0004092704424510632,-0.03374931290454697,-0.050821419805288315,0.018618442,0.30078125,3568,0.9573734998703003,0.2,-42.424933671951294,-0.2220017910003662,1257.0,-2.898682120879121
115200,78,20,1967,1.165197731461376,0.0004092704424510632,-0.007687257770157885,0.11641231179237366,0.007906254,0.034423828125,3584,0.9575055241584778,0.2,-42.43600583076477,0.209398090839386,1257.0,-2.898682120879121
115712,79,20,1967,0.004376750650408212,0.0004092704424510632,-0.029258845635922626,-0.025601651519536972,0.02015227,0.28759765625,3600,0.9577609896659851,0.2,-42.44293284416199,-2.35321307182312,1257.0,-2.8977891086956524
116224,80,20,1967,1.483701080083847,0.0004092704424510632,-0.0072986871673492715,0.090833880007267,0.007198197,0.0267333984375,3616,0.9576089978218079,0.2,-42.44157552719116,0.08664524555206299,1257.0,-2.8977891086956524
116736,81,21,1966,0.016184436186449602,0.0004092704424510632,-0.031404708162881434,-0.042002253234386444,0.023740612,0.3092041015625,3632,0.9572958946228027,0.2,-42.43668615818024,-0.49511170387268066,1257.0,-2.8977891086956524
117248,82,21,1966,0.005053162174590398,0.0004092704424510632,-0.025774047331651673,-0.031638264656066895,0.017229069,0.227294921875,3648,0.9591392874717712,0.2,-42.45562553405762,-0.03689777851104736,1257.0,-2.8974542795698928
117760,83,21,1966,1.031742543913424,0.0004092704424510632,-0.011556892393855378,0.2774171233177185,0.010148982,0.03564453125,3664,0.959796130657196,0.2,-42.50485897064209,0.11366856098175049,1257.0,-2.8974542795698928
118272,84,21,1966,0.010346646347898059,0.0004092704424510632,-0.026850308931898326,-0.028028316795825958,0.022175912,0.2593994140625,3680,0.957246720790863,0.2,-42.484005093574524,-2.179617404937744,1257.0,-2.8972202234042554
118784,85,22,1966,0.9566186377778649,0.0004092704424510632,-0.00417142835794948,0.2359016388654709,0.005540221,0.0087890625,3696,0.9562910795211792,0.2,-42.41728115081787,0.2830348610877991,1257.0,-2.8972202234042554
119296,86,22,1966,0.034392416942864656,0.0004092704424510632,-0.022980143781751394,-0.022653860971331596,0.01586831,0.21142578125,3712,0.9561623334884644,0.2,-42.406607031822205,-0.38095080852508545,1257.0,-2.8972202234042554
119808,87,22,1966,0.006753200737875886,0.0004092704424510632,-0.03136846318375319,-0.021642452105879784,0.021471258,0.286865234375,3728,0.9553232789039612,0.2,-42.39171290397644,0.1555657982826233,1257.0,-2.8970740315789474
120320,88,22,1966,0.9211623943410814,0.0004092704424510632,-0.005000948480301304,0.09851547330617905,0.004259877,0.005859375,3744,0.9550656080245972,0.2,-42.3580561876297,0.3338472843170166,1257.0,-2.8970740315789474
120832,89,23,1966,0.05584559513954446,0.0004092704424510632,-0.02296617822139524,-0.01130775548517704,0.02357665,0.2393798828125,3760,0.9538479447364807,0.2,-42.342897057533264,-2.0592706203460693,1257.0,-2.8955405312500004
121344,90,23,1966,0.8058121437206864,0.0004092704424510632,-0.0022910034967935644,0.22480536997318268,0.00538742,0.024169921875,3776,0.9532306790351868,0.2,-42.29774570465088,0.641239583492279,1257.0,-2.8955405312500004
121856,91,23,1965,0.12287473096512258,0.0004092704424510632,-0.024431137193460017,0.03165314346551895,0.018320525,0.2259521484375,3792,0.9534594416618347,0.2,-42.291823387145996,0.19973498582839966,1257.0,-2.8955405312500004
122368,92,23,1965,0.37581892870366573,0.0004092704424510632,-0.015554239420453086,0.16426175832748413,0.017115746,0.185546875,3808,0.9538034796714783,0.2,-42.30037569999695,0.540360689163208,1257.0,-2.8953610103092786
