time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
37376,73,22,1670,0.34854437690228224,0.0004092704424510632,-0.029184968778281473,0.1499854177236557,0.03129905,0.283447265625,1152,0.9702649712562561,0.2,-42.939847111701965,8.475780487060547e-05,1257.0,-2.895546586206896
37888,74,22,1668,0.003895662186550908,0.0004092704424510632,-0.024332273242180236,-0.03407025337219238,0.015586177,0.22021484375,1168,0.9718203544616699,0.2,-42.9910888671875,-0.0014499425888061523,1257.0,-2.8939002999999994
38400,75,23,1667,0.30791873252019286,0.0004092704424510632,-0.029146193228370976,0.11455418169498444,0.030237526,0.25341796875,1184,0.9710296988487244,0.2,-43.00928485393524,0.00010144710540771484,1257.0,-2.8939002999999994
38912,76,23,1665,0.008756118098972365,0.0004092704424510632,-0.022080597351305187,-0.03305171802639961,0.018549146,0.2283935546875,1200,0.9698370099067688,0.2,-42.97142720222473,0.0007763504981994629,1257.0,-2.8939002999999994
39424,77,23,1667,0.004910129551717546,0.0004092704424510632,-0.021904942084802315,-0.030422257259488106,0.016427556,0.2232666015625,1216,0.9694395661354065,0.2,-42.94726049900055,-0.00014412403106689453,1257.0,-2.893407032258064
39936,78,23,1667,0.34544664435088634,0.0004092704424510632,-0.02287511242320761,0.09566961228847504,0.024672758,0.237548828125,1232,0.9685301780700684,0.2,-42.92345464229584,0.0001112818717956543,1257.0,-2.893407032258064
40448,79,24,1668,0.005425084964372218,0.0004092704424510632,-0.025038419807970058,-0.02883894369006157,0.02825258,0.2451171875,1248,0.9666599631309509,0.2,-42.87782180309296,-0.012925267219543457,1257.0,-2.89547590625
40960,80,24,1668,0.3318986310623586,0.0004092704424510632,-0.02067122755397577,0.11225642263889313,0.018160885,0.2041015625,1264,0.9658843278884888,0.2,-42.8327751159668,4.744529724121094e-05,1257.0,-2.89547590625
41472,81,24,1667,0.012521890981588513,0.0004092704424510632,-0.022825319378171116,-0.025887589901685715,0.034903213,0.265380859375,1280,0.96648770570755,0.2,-42.830628752708435,7.671117782592773e-05,1257.0,-2.89547590625
41984,82,25,1666,0.005598821539024357,0.0004092704424510632,-0.03436985146254301,-0.059158917516469955,0.028402427,0.3212890625,1296,0.9661260843276978,0.2,-42.844884634017944,0.0002136826515197754,1257.0,-2.895484
42496,83,25,1666,0.13268701964989305,0.0004092704424510632,-0.02127972588641569,0.06970150768756866,0.029437052,0.253173828125,1312,0.9654249548912048,0.2,-42.82619547843933,6.824731826782227e-05,1257.0,-2.895484
43008,84,25,1666,0.006570551224285737,0.0004092704424510632,-0.022076968409237452,-0.028107337653636932,0.015767409,0.2091064453125,1328,0.9638992547988892,0.2,-42.801143407821655,-0.0009510517120361328,1257.0,-2.8974442941176473
43520,85,26,1666,0.3922772239893675,0.0004092704424510632,-0.026332980196457356,0.1492735743522644,0.024379412,0.255126953125,1344,0.9636684060096741,0.2,-42.76143491268158,1.2099742889404297e-05,1257.0,-2.8974442941176473
44032,86,26,1667,0.009388073929585516,0.0004092704424510632,-0.024359554226975888,-0.030636262148618698,0.028388444,0.2470703125,1360,0.9627448320388794,0.2,-42.74970519542694,-7.271766662597656e-05,1257.0,-2.8950590000000003
44544,87,26,1668,0.36379359383136034,0.0004092704424510632,-0.02472721009689849,0.13010545074939728,0.01824539,0.2437744140625,1376,0.9642395973205566,0.2,-42.74636089801788,1.3828277587890625e-05,1257.0,-2.8950590000000003
45056,88,27,1668,0.00977074085676577,0.0004092704424510632,-0.022914900953765027,-0.035790201276540756,0.021173175,0.2315673828125,1392,0.9641099572181702,0.2,-42.78049409389496,-0.00013124942779541016,1257.0,-2.8950590000000003
45568,89,27,1668,0.004611275602655951,0.0004092704424510632,-0.020456466234463733,-0.032933298498392105,0.015009414,0.19677734375,1408,0.962740421295166,0.2,-42.75014901161194,-5.650520324707031e-05,1257.0,-2.895851
46080,90,27,1669,0.4036648478358984,0.0004092704424510632,-0.026788812509039417,0.17306186258792877,0.020876978,0.2529296875,1424,0.9620181918144226,0.2,-42.71181094646454,1.6808509826660156e-05,1257.0,-2.895851
46592,91,27,1670,0.0024193617482524132,0.0004092704424510632,-0.02863131056074053,-0.04319145902991295,0.017178332,0.253173828125,1440,0.9633723497390747,0.2,-42.71608746051788,-0.0008502006530761719,1257.0,-2.8911802162162163
47104,92,28,1671,0.35323061887174845,0.0004092704424510632,-0.02846417714317795,0.16262385249137878,0.024748148,0.26708984375,1456,0.962758481502533,0.2,-42.740113854408264,3.403425216674805e-05,1257.0,-2.8911802162162163
47616,93,28,1670,0.013811886572511867,0.0004092704424510632,-0.028214357240358368,-0.030612166970968246,0.032352112,0.2950439453125,1472,0.9623085260391235,0.2,-42.71506071090698,-0.0017414093017578125,1257.0,-2.8911802162162163
48128,94,28,1669,0.005465491107315756,0.0004092704424510632,-0.023429085107636638,-0.04549487680196762,0.019080646,0.21337890625,1488,0.9616168141365051,0.2,-42.70152294635773,0.00013768672943115234,1257.0,-2.895874552631579
48640,95,29,1671,0.3913364904001355,0.0004092704424510632,-0.021590049553196877,0.10480216145515442,0.013540456,0.1732177734375,1504,0.9619526267051697,0.2,-42.691338419914246,2.282857894897461e-05,1257.0,-2.895874552631579
49152,96,29,1671,0.004957754819770344,0.0004092704424510632,-0.015343260194640607,-0.02360168844461441,0.012767278,0.1629638671875,1520,0.9618337154388428,0.2,-42.698732018470764,-0.00017940998077392578,1257.0,-2.8975041282051284
49664,97,29,1670,0.3547562509775162,0.0004092704424510632,-0.019907398498617113,0.15275804698467255,0.018162817,0.2010498046875,1536,0.9612639546394348,0.2,-42.683940291404724,3.3974647521972656e-05,1257.0,-2.8975041282051284
50176,98,30,1671,0.01066470771911554,0.0004092704424510632,-0.02600678250018973,-0.03047860413789749,0.017395996,0.221923828125,1552,0.9605566263198853,0.2,-42.65963959693909,-0.0001970529556274414,1257.0,-2.8975041282051284
50688,99,30,1672,0.004593524026859086,0.0004092704424510632,-0.026180483429925516,-0.027481859549880028,0.02083195,0.2357177734375,1568,0.9602226614952087,0.2,-42.64299201965332,0.00021791458129882812,1257.0,-2.89466875
51200,100,30,1672,0.39926671609282494,0.0004092704424510632,-0.025725109298946336,0.16861382126808167,0.024040755,0.2689208984375,1584,0.9590857028961182,0.2,-42.618157386779785,3.439188003540039e-05,1257.0,-2.89466875
51712,101,30,1672,0.0038266130359261297,0.0004092704424510632,-0.02395303540106397,-0.04044099897146225,0.016839843,0.21142578125,1600,0.9584066271781921,0.2,-42.581098675727844,-0.0006188154220581055,1257.0,-2.895771243902439
52224,102,31,1672,0.3533170660957694,0.0004092704424510632,-0.02497677157225553,0.116047702729702,0.020307502,0.2315673828125,1616,0.9579147696495056,0.2,-42.56714415550232,3.236532211303711e-05,1257.0,-2.895771243902439
52736,103,31,1672,0.012479318247642368,0.0004092704424510632,-0.0225854449236067,-0.03076130524277687,0.014830731,0.2017822265625,1632,0.9581428170204163,0.2,-42.552712202072144,-7.724761962890625e-05,1257.0,-2.895771243902439
53248,104,31,1672,0.004887695708021056,0.0004092704424510632,-0.021344959473935887,-0.03476634994149208,0.013938407,0.1796875,1648,0.9570613503456116,0.2,-42.55061101913452,0.0001881122589111328,1257.0,-2.8972455714285714
53760,105,32,1673,0.3772051064297557,0.0004092704424510632,-0.025456078081333544,0.1744793951511383,0.022409257,0.2296142578125,1664,0.9553945660591125,0.2,-42.50274419784546,3.266334533691406e-05,1257.0,-2.8972455714285714
54272,106,32,1673,0.004956909549946431,0.0004092704424510632,-0.022034487570635974,-0.012925904244184494,0.01815759,0.2305908203125,1680,0.9558499455451965,0.2,-42.47500038146973,-0.0003859996795654297,1257.0,-2.890088046511628
54784,107,32,1672,0.36637237947434187,0.0004092704424510632,-0.024360810326470528,0.14494062960147858,0.019152515,0.2186279296875,1696,0.9543137550354004,0.2,-42.46907353401184,7.176399230957031e-05,1257.0,-2.890088046511628
55296,108,33,1673,0.009401893548783846,0.0004092704424510632,-0.022037111775716767,-0.03449501469731331,0.019505842,0.232666015625,1712,0.9552363157272339,0.2,-42.4383784532547,-0.0007609128952026367,1257.0,-2.890088046511628
55808,109,33,1673,0.0064409135666210204,0.0004092704424510632,-0.02710421208757907,-0.040825650095939636,0.024531238,0.24560546875,1728,0.9535082578659058,0.2,-42.44378304481506,-0.0021500587463378906,1257.0,-2.8911886363636365
56320,110,33,1674,0.18386737653054297,0.0004092704424510632,-0.028146573327830993,0.05691230297088623,0.05029332,0.3726806640625,1744,0.9535096883773804,0.2,-42.39496171474457,2.0205974578857422e-05,1257.0,-2.8911886363636365
56832,111,33,1674,0.005347435762814712,0.0004092704424510632,-0.02094159330590628,-0.03728562220931053,0.014720963,0.2122802734375,1760,0.9532514214515686,0.2,-42.40685307979584,-0.00021636486053466797,1257.0,-2.8900078444444444
57344,112,34,1675,0.4155480684712529,0.0004092704424510632,-0.02440474822651595,0.14897915720939636,0.019599006,0.2342529296875,1776,0.9534265995025635,0.2,-42.39689373970032,2.574920654296875e-05,1257.0,-2.8900078444444444
57856,113,34,1676,0.010659394800313748,0.0004092704424510632,-0.02770410105586052,-0.038467418402433395,0.034472577,0.3311767578125,1792,0.9525354504585266,0.2,-42.387362599372864,-7.319450378417969e-05,1257.0,-2.891377739130435
58368,114,34,1676,0.4020879128947854,0.0004092704424510632,-0.0222316615836462,0.19104892015457153,0.020500287,0.2301025390625,1808,0.9520897269248962,0.2,-42.36247801780701,2.0682811737060547e-05,1257.0,-2.891377739130435
58880,115,35,1676,0.014176138356560841,0.0004092704424510632,-0.024796045072434936,-0.029446549713611603,0.021083446,0.2537841796875,1824,0.9510090947151184,0.2,-42.34381973743439,-6.4849853515625e-05,1257.0,-2.891377739130435
59392,116,35,1677,0.0042948676709784195,0.0004092704424510632,-0.02325741114327684,-0.031998973339796066,0.01818287,0.2147216796875,1840,0.9511392712593079,0.2,-42.319045424461365,-0.00012373924255371094,1257.0,-2.889951680851064
59904,117,35,1676,0.43248834926635027,0.0004092704424510632,-0.023025416710879654,0.18146806955337524,0.016196107,0.234619140625,1856,0.9519913196563721,0.2,-42.343552350997925,2.580881118774414e-05,1257.0,-2.889951680851064
60416,118,36,1675,0.0028414507942216005,0.0004092704424510632,-0.025234921631636098,-0.039461515843868256,0.020230329,0.2403564453125,1872,0.951776921749115,0.2,-42.35088098049164,-0.0015571117401123047,1257.0,-2.8928575
60928,119,36,1675,0.3916624132543802,0.0004092704424510632,-0.027288951474474743,0.15230335295200348,0.028378136,0.265380859375,1888,0.9528034925460815,0.2,-42.36656045913696,5.251169204711914e-05,1257.0,-2.8928575
61440,120,36,1675,0.013202964357333258,0.0004092704424510632,-0.027570526726776734,-0.023630879819393158,0.027748851,0.297119140625,1904,0.9530092477798462,0.2,-42.3844758272171,-0.003594517707824707,1257.0,-2.8928575
61952,121,36,1675,0.005316350776411127,0.0004092704424510632,-0.02346894178481307,-0.027277134358882904,0.01881747,0.246337890625,1920,0.9528083801269531,0.2,-42.38743984699249,4.595518112182617e-05,1257.0,-2.8942234285714283
62464,122,37,1675,0.4171387031674385,0.0004092704424510632,-0.027318419321090914,0.1453453004360199,0.02369617,0.24658203125,1936,0.9526103734970093,0.2,-42.3747284412384,3.1828880310058594e-05,1257.0,-2.8942234285714283
62976,123,37,1674,0.0035077634565823246,0.0004092704424510632,-0.020409249860676937,-0.0284957904368639,0.014720058,0.21728515625,1952,0.952246904373169,0.2,-42.36795687675476,-0.01922750473022461,1257.0,-2.8947452399999998
63488,124,37,1673,0.38732242397964,0.0004092704424510632,-0.025936635269317776,0.15720191597938538,0.03136613,0.25,1968,0.9504402279853821,0.2,-42.338959097862244,8.285045623779297e-06,1257.0,-2.8947452399999998
