time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
31232,61,15,1991,0.022960169182624668,0.0004092704424510632,-0.01948098244611174,-0.02484419196844101,0.013645252,0.172607421875,960,1.000137448310852,0.2,-43.94104361534119,-1.3726685047149658,1257.0,-3.011992833333333
31744,62,15,1991,0.005133166429004632,0.0004092704424510632,-0.029046932322671637,-0.04133586212992668,0.02276326,0.2689208984375,976,0.9999916553497314,0.2,-43.93992638587952,-0.04338276386260986,1257.0,-3.00839592
32256,63,16,1991,0.4687962858006358,0.0004092704424510632,-0.024666799057740718,0.17405347526073456,0.019971304,0.154541015625,992,1.0002388954162598,0.2,-43.93042278289795,0.0394323468208313,1257.0,-3.00839592
32768,64,16,1991,0.07660016103181988,0.0004092704424510632,-0.02665596062433906,-0.007825121283531189,0.018677859,0.2236328125,1008,0.9992122054100037,0.2,-43.9259113073349,-0.5691101551055908,1257.0,-3.005386192307692
33280,65,16,1990,0.3404293190687895,0.0004092704424510632,-0.015963674886734225,0.10386137664318085,0.012327033,0.1026611328125,1024,0.9975101947784424,0.2,-43.87373089790344,0.5699487328529358,1257.0,-3.005386192307692
33792,66,16,1990,0.025872157886624336,0.0004092704424510632,-0.025264768541092053,-0.01829344406723976,0.016138311,0.2188720703125,1040,1.0005258321762085,0.2,-43.8763964176178,-0.6159276962280273,1257.0,-3.005386192307692
34304,67,17,1990,0.005601048578682821,0.0004092704424510632,-0.030334234703332186,-0.03362507000565529,0.019143358,0.263427734375,1056,1.00011146068573,0.2,-43.948097467422485,-0.07867622375488281,1257.0,-2.996350518518518
34816,68,17,1990,0.35998873319476843,0.0004092704424510632,-0.020731887925649062,0.04781950265169144,0.017639382,0.196044921875,1072,0.9996091723442078,0.2,-43.91722071170807,0.10143172740936279,1257.0,-2.996350518518518
35328,69,17,1989,0.012530355787021108,0.0004092704424510632,-0.02480895005282946,-0.030921408906579018,0.01728268,0.2572021484375,1088,1.002212643623352,0.2,-43.94262742996216,-3.4334020614624023,1257.0,-2.9923681428571425
35840,70,18,1989,0.478687618393451,0.0004092704424510632,-0.018335477943765,0.059352047741413116,0.013680715,0.09033203125,1104,1.0030279159545898,0.2,-44.01118516921997,0.06687784194946289,1257.0,-2.9923681428571425
36352,71,18,1989,0.08807704085484147,0.0004092704424510632,-0.022620039817411453,-0.005565989762544632,0.017321682,0.186279296875,1120,1.0032477378845215,0.2,-44.01620030403137,-0.1994919776916504,1257.0,-2.9923681428571425
36864,72,18,1989,0.027965517481788993,0.0004092704424510632,-0.025448335974942893,-0.020896602421998978,0.016032588,0.2236328125,1136,1.0040279626846313,0.2,-44.029683351516724,-0.4399731159210205,1257.0,-2.993203068965517
37376,73,18,1989,0.3170464844442904,0.0004092704424510632,-0.013360461402044166,0.09418995678424835,0.013493133,0.072265625,1152,1.003816843032837,0.2,-44.04506504535675,0.3623619079589844,1257.0,-2.993203068965517
37888,74,19,1989,0.049027377855964005,0.0004092704424510632,-0.025196283095283434,-0.013476332649588585,0.019785052,0.2159423828125,1168,1.0049723386764526,0.2,-44.04771637916565,-2.119922399520874,1257.0,-2.9932395
38400,75,19,1988,0.26773944357410073,0.0004092704424510632,-0.023566067655337974,0.0349377766251564,0.023607649,0.233642578125,1184,1.0053422451019287,0.2,-44.07901203632355,0.2545376420021057,1257.0,-2.9932395
38912,76,19,1988,0.032115852867718786,0.0004092704424510632,-0.026838782476261258,-0.02199171856045723,0.016326267,0.2457275390625,1200,1.005092740058899,0.2,-44.07722890377045,-0.005513668060302734,1257.0,-2.9932395
39424,77,19,1988,0.018684237700654194,0.0004092704424510632,-0.029566707991762087,-0.036625612527132034,0.013532281,0.2484130859375,1216,1.0034688711166382,0.2,-44.05677652359009,-0.2130124568939209,1257.0,-2.9915023870967743
39936,78,20,1988,0.20875026797875762,0.0004092704424510632,-0.014763908926397562,0.059917792677879333,0.018334474,0.1085205078125,1232,1.0029174089431763,0.2,-44.01148056983948,0.5076674222946167,1257.0,-2.9915023870967743
40448,79,20,1987,0.03660407557617873,0.0004092704424510632,-0.022242825842113234,-0.024877069517970085,0.020973142,0.25,1248,1.0009286403656006,0.2,-43.98312604427338,-3.071965217590332,1257.0,-2.99219728125
40960,80,20,1987,0.26364955212920904,0.0004092704424510632,-0.016711189760826528,0.054007768630981445,0.015932443,0.218505859375,1264,1.0007973909378052,0.2,-43.939996123313904,0.0380551815032959,1257.0,-2.99219728125
41472,81,20,1986,0.04211854317691177,0.0004092704424510632,-0.026132964354474097,-0.015062430873513222,0.016488161,0.2357177734375,1280,1.0029685497283936,0.2,-43.96725523471832,-0.35981547832489014,1257.0,-2.99219728125
41984,82,21,1986,0.1402223447803408,0.0004092704424510632,-0.019227199176384602,0.03340383619070053,0.0216329,0.2000732421875,1296,1.003404140472412,0.2,-44.022934436798096,0.6155523061752319,1257.0,-2.9919749696969697
42496,83,21,1986,0.05995734012685716,0.0004092704424510632,-0.021748332597780973,0.0027112141251564026,0.02697542,0.2379150390625,1312,1.0039349794387817,0.2,-44.02349054813385,0.769123375415802,1257.0,-2.9919749696969697
43008,84,21,1986,0.016973049263469875,0.0004092704424510632,-0.018783721345243976,-0.023304594680666924,0.0146381445,0.195068359375,1328,1.002395510673523,0.2,-44.01958394050598,-1.6868896484375,1257.0,-2.992688882352941
43520,85,21,1987,0.31924528791569173,0.0004092704424510632,-0.02589004742912948,0.007713876664638519,0.016287535,0.16748046875,1344,1.001541018486023,0.2,-43.970009565353394,0.09144443273544312,1257.0,-2.992688882352941
44032,86,22,1986,0.022454467602074146,0.0004092704424510632,-0.024353838991373777,-0.022690042853355408,0.018105807,0.23388671875,1360,1.0017035007476807,0.2,-43.95740842819214,-0.44802629947662354,1257.0,-2.9927701428571427
44544,87,22,1986,0.34954329300671816,0.0004092704424510632,-0.009764177622855641,0.13414214551448822,0.015174997,0.0655517578125,1376,1.0012894868850708,0.2,-43.95566427707672,0.6049730777740479,1257.0,-2.9927701428571427
45056,88,22,1986,0.022464435955043882,0.0004092704424510632,-0.024958942325611133,-0.029172103852033615,0.020052869,0.2369384765625,1392,0.9986568689346313,0.2,-43.9113427400589,-1.48280668258667,1257.0,-2.9927701428571427
45568,89,22,1986,0.00526244019420119,0.0004092704424510632,-0.026098893053131178,-0.0429622158408165,0.018389454,0.23681640625,1408,0.9989937543869019,0.2,-43.85690689086914,-0.1615971326828003,1257.0,-2.9919428055555555
46080,90,23,1986,0.5092369467020035,0.0004092704424510632,-0.02084693832148332,0.06378551572561264,0.013917712,0.14111328125,1424,0.9992872476577759,0.2,-43.88059175014496,0.09280818700790405,1257.0,-2.9919428055555555
46592,91,23,1986,0.03505780699197203,0.0004092704424510632,-0.02968482076539658,-0.02467016875743866,0.025188617,0.2691650390625,1440,1.000093936920166,0.2,-43.8964684009552,-0.8696482181549072,1257.0,-2.9906544324324322
47104,92,23,1986,0.4296313589438796,0.0004092704424510632,-0.01636822665022919,0.19491147994995117,0.014506811,0.093505859375,1456,1.0002031326293945,0.2,-43.91611087322235,0.6208755970001221,1257.0,-2.9906544324324322
47616,93,23,1985,0.08324710582382977,0.0004092704424510632,-0.021506957738893107,0.005699340254068375,0.01577307,0.2176513671875,1472,0.9995201230049133,0.2,-43.90578043460846,-0.7314180135726929,1257.0,-2.9906544324324322
48128,94,24,1985,0.00589140021475032,0.0004092704424510632,-0.027790580090368167,-0.03998619318008423,0.024601081,0.257080078125,1488,1.0003252029418945,0.2,-43.895323514938354,-0.18180179595947266,1257.0,-2.9927076842105262
48640,95,24,1986,0.3817215100862086,0.0004092704424510632,-0.013766390984528698,0.03438130393624306,0.015267534,0.1842041015625,1504,1.000056266784668,0.2,-43.91102933883667,0.1468827724456787,1257.0,-2.9927076842105262
49152,96,24,1986,0.016648022283334285,0.0004092704424510632,-0.03281115851859795,-0.04110249876976013,0.020858815,0.281005859375,1520,0.9985911250114441,0.2,-43.87920951843262,-2.5554003715515137,1257.0,-2.99176258974359
49664,97,25,1985,0.4854867155663669,0.0004092704424510632,-0.01635325004463084,0.19813764095306396,0.013109573,0.11962890625,1536,0.998136579990387,0.2,-43.84087038040161,0.21410465240478516,1257.0,-2.99176258974359
50176,98,25,1985,0.05189394310582429,0.0004092704424510632,-0.024185926231439225,-0.007414938881993294,0.014248499,0.1910400390625,1552,0.9978225827217102,0.2,-43.834436535835266,-0.64571213722229,1257.0,-2.99176258974359
50688,99,25,1985,0.019133878813590854,0.0004092704424510632,-0.032846061352756806,-0.037259187549352646,0.021737471,0.29345703125,1568,0.997176468372345,0.2,-43.82009434700012,-0.3034423589706421,1257.0,-2.9935667
51200,100,25,1985,0.3793494775891304,0.0004092704424510632,-0.012825496640289202,0.0520947240293026,0.010548005,0.046142578125,1584,0.9969810247421265,0.2,-43.80280542373657,0.3480601906776428,1257.0,-2.9935667
51712,101,26,1985,0.024135448096785694,0.0004092704424510632,-0.022088510857429355,-0.029996903613209724,0.016757445,0.203857421875,1600,0.9954552054405212,0.2,-43.7850695848465,-2.8276596069335938,1257.0,-2.9922380243902444
52224,102,26,1985,0.567830606829375,0.0004092704424510632,-0.011726137454388663,0.08418411016464233,0.0088049825,0.0552978515625,1616,0.9944323897361755,0.2,-43.73438346385956,0.16213852167129517,1257.0,-2.9922380243902444
52736,103,26,1985,0.05014608346391469,0.0004092704424510632,-0.022800964681664482,-0.006681676954030991,0.016881682,0.197509765625,1632,0.9944973587989807,0.2,-43.72111523151398,0.17818832397460938,1257.0,-2.9922380243902444
53248,104,26,1985,0.037893166416324675,0.0004092704424510632,-0.020376981527078897,-0.016606928780674934,0.014527125,0.209716796875,1648,0.9937717914581299,0.2,-43.716628074645996,-0.2242884635925293,1257.0,-2.9986466190476193
53760,105,27,1985,0.3255416564643383,0.0004092704424510632,-0.013268489929032512,0.0707426369190216,0.013324083,0.07080078125,1664,0.9930340051651001,0.2,-43.68734061717987,0.54732745885849,1257.0,-2.9986466190476193
54272,106,27,1985,0.07686070317868143,0.0004092704424510632,-0.020650987164117396,-0.009547146037220955,0.018272886,0.1807861328125,1680,0.9928374290466309,0.2,-43.67191708087921,-2.591809034347534,1257.0,-2.9956081860465122
54784,107,27,1985,0.5054100430570543,0.0004092704424510632,-0.01320665783714503,0.05077219754457474,0.0100726485,0.058837890625,1696,0.9927183985710144,0.2,-43.66950821876526,0.16115325689315796,1257.0,-2.9956081860465122
55296,108,27,1985,0.045132947037927806,0.0004092704424510632,-0.02180776969908038,-0.012780893594026566,0.015566835,0.1927490234375,1712,0.9898906946182251,0.2,-43.63774526119232,0.2934545874595642,1257.0,-2.9956081860465122
55808,109,28,1984,0.26039224956184626,0.0004092704424510632,-0.013727500743698329,0.08905953913927078,0.015936788,0.1373291015625,1728,0.988832950592041,0.2,-43.55439305305481,0.6341228485107422,1257.0,-2.992606295454546
56320,110,28,1984,0.07565855223219842,0.0004092704424510632,-0.020056349778315052,-0.00783119723200798,0.023617879,0.2098388671875,1744,0.989493191242218,0.2,-43.55590116977692,0.8599323630332947,1257.0,-2.992606295454546
56832,111,28,1984,0.02795227343449369,0.0004092704424510632,-0.026052809873363003,-0.026426099240779877,0.020604435,0.240234375,1760,0.9886116981506348,0.2,-43.56057405471802,-1.483030080795288,1257.0,-2.9894177555555563
57344,112,28,1984,0.5384645871818066,0.0004092704424510632,-0.014680456413771026,0.090575210750103,0.011217279,0.08544921875,1776,0.9877886772155762,0.2,-43.51371610164642,0.09576094150543213,1257.0,-2.9894177555555563
57856,113,29,1984,0.025832738901954144,0.0004092704424510632,-0.02440680690051522,-0.029058419167995453,0.018256657,0.2420654296875,1792,0.9893572926521301,0.2,-43.517263531684875,-0.42561399936676025,1257.0,-2.987536173913044
58368,114,29,1984,0.46374576911330223,0.0004092704424510632,-0.013747266391874291,0.13523972034454346,0.00859838,0.0794677734375,1808,0.9900932312011719,0.2,-43.55709195137024,0.5903703570365906,1257.0,-2.987536173913044
58880,115,29,1984,0.0250716739683412,0.0004092704424510632,-0.030550736148143187,-0.039093922823667526,0.022784803,0.279296875,1824,0.9912446737289429,0.2,-43.57836329936981,-1.3290584087371826,1257.0,-2.987536173913044
59392,116,29,1984,0.0054829758300911635,0.0004092704424510632,-0.025976297329179943,-0.03175891935825348,0.015444286,0.2208251953125,1840,0.9888531565666199,0.2,-43.56871712207794,-0.2918705940246582,1257.0,-2.992067808510639
59904,117,30,1983,0.6487743859179318,0.0004092704424510632,-0.012899629306048155,0.1238991916179657,0.013386665,0.04736328125,1856,0.9876949191093445,0.2,-43.49260103702545,0.14571011066436768,1257.0,-2.992067808510639
60416,118,30,1983,0.09879398881457746,0.0004092704424510632,-0.024782924621831626,0.005434606224298477,0.021885015,0.2086181640625,1872,0.9869393706321716,0.2,-43.475197315216064,-0.5253024101257324,1257.0,-2.989734729166667
60928,119,30,1983,0.4894769210368395,0.0004092704424510632,-0.010281493923685048,0.182913675904274,0.01575172,0.0716552734375,1888,0.9863663911819458,0.2,-43.450361132621765,0.6996253728866577,1257.0,-2.989734729166667
61440,120,30,1983,0.09045534208416939,0.0004092704424510632,-0.024494360070093535,0.005750168114900589,0.016844757,0.217529296875,1904,0.985559344291687,0.2,-43.433343172073364,-0.8619006872177124,1257.0,-2.989734729166667
61952,121,31,1983,0.006704560568323359,0.0004092704424510632,-0.02529935317579657,-0.03722798451781273,0.015343058,0.2108154296875,1920,0.9848219156265259,0.2,-43.40123224258423,-0.04799246788024902,1257.0,-2.9898963265306127
62464,122,31,1983,0.42343466728925705,0.0004092704424510632,-0.010114212695043534,0.06039712205529213,0.01408208,0.049560546875,1936,0.9845193028450012,0.2,-43.38996171951294,0.20368170738220215,1257.0,-2.9898963265306127
62976,123,31,1983,0.024168916512280703,0.0004092704424510632,-0.024937911744927987,-0.02791496552526951,0.022566117,0.253662109375,1952,0.9825639128684998,0.2,-43.35826587677002,-2.0887868404388428,1257.0,-2.9857864200000006
63488,124,32,1983,0.6782208932563663,0.0004092704424510632,-0.012173242022981867,0.164864182472229,0.013844052,0.0848388671875,1968,0.9817605018615723,0.2,-43.30751943588257,0.22877538204193115,1257.0,-2.9857864200000006
64000,125,32,1983,0.032444594718981534,0.0004092704424510632,-0.02610894906683825,-0.029513400048017502,0.02105761,0.2369384765625,1984,0.9813711643218994,0.2,-43.290664076805115,-0.46286308765411377,1257.0,-2.9857864200000006
64512,126,32,1983,0.01112071206443943,0.0004092704424510632,-0.017274291341891512,-0.019712096080183983,0.01133238,0.1663818359375,2000,0.9811981320381165,0.2,-43.284926533699036,0.06251174211502075,1257.0,-2.9836872941176473
