time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/loss,train/std,train/approx_kl,train/learning_rate,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
17920,1765,35,10,0.004073390482517425,-43.66042423248291,0.2,0.0021115541458129883,0.1773681640625,-0.02084509784617694,-0.02962964028120041,0.9901126623153687,0.014066629,0.0004092704424510632,544,1257.0,-2.5394629285714285
18432,1762,36,10,0.20554676046594977,-43.633769273757935,0.2,0.0009115338325500488,0.210205078125,-0.022849658067571,0.0633406937122345,0.9898493885993958,0.01948389,0.0004092704424510632,560,1257.0,-2.5394629285714285
18944,1759,37,10,0.002671983249456389,-43.622705817222595,0.2,0.051118671894073486,0.2293701171875,-0.027814350207336247,-0.04676161706447601,0.9894099831581116,0.018772902,0.0004092704424510632,576,1257.0,-2.5429852
19456,1756,38,11,0.19269545515999198,-43.60557019710541,0.2,0.0010968446731567383,0.2337646484375,-0.025898769235936925,0.07111066579818726,0.9885349869728088,0.026879162,0.0004092704424510632,592,1257.0,-2.5429852
19968,1755,39,11,0.0055466356134274974,-43.58777046203613,0.2,0.0260237455368042,0.311767578125,-0.03007274893752765,-0.04340004175901413,0.9887371063232422,0.030871458,0.0004092704424510632,608,1257.0,-2.5429852
20480,1757,40,11,0.0038340104947565123,-43.60022854804993,0.2,-0.0009427070617675781,0.28857421875,-0.03255468205315992,-0.037362147122621536,0.9888924360275269,0.021574378,0.0004092704424510632,624,1257.0,-2.5381465625
20992,1759,41,11,0.2064888821914792,-43.6067373752594,0.2,0.001735091209411621,0.2093505859375,-0.02067612629616633,0.07258423417806625,0.9893704652786255,0.020651532,0.0004092704424510632,640,1257.0,-2.5381465625
21504,1760,42,12,0.003661026661575306,-43.63400399684906,0.2,-0.8655331134796143,0.2237548828125,-0.02683815048658289,-0.037953563034534454,0.9903759956359863,0.019925646,0.0004092704424510632,656,1257.0,-2.539315352941177
22016,1758,43,12,0.18938131909817457,-43.64354372024536,0.2,0.0015761852264404297,0.240966796875,-0.026421545699122362,0.0677473321557045,0.9899381399154663,0.02525935,0.0004092704424510632,672,1257.0,-2.539315352941177
22528,1757,44,12,0.004847984397201799,-43.608001470565796,0.2,-0.08887016773223877,0.2806396484375,-0.031232892448315397,-0.053370896726846695,0.9883560538291931,0.021067638,0.0004092704424510632,688,1257.0,-2.539315352941177
23040,1756,45,13,0.004857324231124949,-43.59727144241333,0.2,-3.2186508178710938e-06,0.194580078125,-0.023545338830444962,-0.02983616292476654,0.9898099303245544,0.014390783,0.0004092704424510632,704,1257.0,-2.537576444444445
23552,1756,46,13,0.2042868183925748,-43.631635665893555,0.2,0.0013002753257751465,0.2542724609375,-0.028349262662231922,0.07724043726921082,0.9897255897521973,0.030960348,0.0004092704424510632,720,1257.0,-2.537576444444445
24064,1757,47,13,0.0029928279873274732,-43.642605900764465,0.2,-0.34218931198120117,0.2908935546875,-0.03101346513722092,-0.03591986745595932,0.9911057949066162,0.023544438,0.0004092704424510632,736,1257.0,-2.5458077894736846
24576,1757,48,13,0.164295430528,-43.675575852394104,0.2,0.018934547901153564,0.2177734375,-0.021601407359412406,0.044856518507003784,0.9914053678512573,0.016815526,0.0004092704424510632,752,1257.0,-2.5458077894736846
25088,1757,49,14,0.010237665817840025,-43.66773700714111,0.2,-0.22274339199066162,0.2593994140625,-0.029794419890095014,-0.04754355177283287,0.9912884831428528,0.020715915,0.0004092704424510632,768,1257.0,-2.5458077894736846
25600,1756,50,14,0.005797745696327183,-43.660828948020935,0.2,-0.026195645332336426,0.2921142578125,-0.032793007951113395,-0.03364907577633858,0.9909408688545227,0.022735585,0.0004092704424510632,784,1257.0,-2.5555637000000004
26112,1755,51,14,0.167725594015792,-43.66672396659851,0.2,0.006074428558349609,0.278564453125,-0.026653639768483117,0.020578987896442413,0.9924413561820984,0.028009934,0.0004092704424510632,800,1257.0,-2.5555637000000004
26624,1754,52,15,0.0042327034316258505,-43.71628201007843,0.2,-1.7698359489440918,0.2440185546875,-0.02600965763849672,-0.034261997789144516,0.9940457940101624,0.015535265,0.0004092704424510632,816,1257.0,-2.5462405238095243
27136,1754,53,15,0.17355820117518306,-43.76800501346588,0.2,0.004271984100341797,0.1951904296875,-0.020671915714046918,0.0471254363656044,0.995453953742981,0.018698994,0.0004092704424510632,832,1257.0,-2.5462405238095243
27648,1755,54,15,0.013043513084994629,-43.78838288784027,0.2,-0.592903733253479,0.2315673828125,-0.02430349454516545,-0.031225472688674927,0.9953830242156982,0.01672452,0.0004092704424510632,848,1257.0,-2.5462405238095243
28160,1756,55,16,0.005764961133536417,-43.77549660205841,0.2,0.1483277678489685,0.2606201171875,-0.029937450497527607,-0.038377806544303894,0.9947972893714905,0.0200955,0.0004092704424510632,864,1257.0,-2.539266636363637
28672,1756,56,16,0.043929184786975384,-43.7631995677948,0.2,0.08695459365844727,0.281494140625,-0.022255585849052295,-0.010455220937728882,0.9948891401290894,0.03847618,0.0004092704424510632,880,1257.0,-2.539266636363637
29184,1755,57,16,0.007593591857585125,-43.7610729932785,0.2,-0.7788299322128296,0.1690673828125,-0.01948862132121576,-0.02192557044327259,0.9943481087684631,0.010085125,0.0004092704424510632,896,1257.0,-2.545776782608696
29696,1754,58,16,0.14538594661280513,-43.751670718193054,0.2,0.027500450611114502,0.2005615234375,-0.02033956661762204,0.034830156713724136,0.9944598078727722,0.019532278,0.0004092704424510632,912,1257.0,-2.545776782608696
30208,1752,59,17,0.006295008264714852,-43.770519495010376,0.2,-1.1769046783447266,0.212158203125,-0.023161172357504256,-0.031163789331912994,0.9957593679428101,0.014255326,0.0004092704424510632,928,1257.0,-2.5448309583333333
30720,1751,60,17,0.15046480484306812,-43.792983531951904,0.2,0.0518457293510437,0.2774658203125,-0.026288694964023307,0.020522627979516983,0.9953023791313171,0.01942766,0.0004092704424510632,944,1257.0,-2.5448309583333333
31232,1749,61,17,0.00944715524383355,-43.77113378047943,0.2,-0.6122294664382935,0.1865234375,-0.020765270077390596,-0.03255116939544678,0.9949058890342712,0.012443115,0.0004092704424510632,960,1257.0,-2.5448309583333333
31744,1747,62,18,0.004025065067253308,-43.75625169277191,0.2,-0.032843708992004395,0.26513671875,-0.02909223936148919,-0.04341515153646469,0.9946354031562805,0.022231132,0.0004092704424510632,976,1257.0,-2.54025768
32256,1746,63,18,0.15070759830996394,-43.76098871231079,0.2,0.030699491500854492,0.2216796875,-0.02823213065857999,0.011098284274339676,0.9958913922309875,0.021807682,0.0004092704424510632,992,1257.0,-2.54025768
32768,1745,64,18,0.012872037332272157,-43.79000663757324,0.2,-1.1867530345916748,0.2373046875,-0.028026120300637558,-0.044776760041713715,0.9955359101295471,0.01816377,0.0004092704424510632,1008,1257.0,-2.5371656923076924
33280,1745,65,19,0.15927111450582743,-43.741965770721436,0.2,0.030454695224761963,0.236083984375,-0.024011004134081304,0.0316133052110672,0.9939669966697693,0.025684759,0.0004092704424510632,1024,1257.0,-2.5371656923076924
33792,1745,66,19,0.009698129229946062,-43.75508093833923,0.2,-0.6084057092666626,0.214599609375,-0.025840482907369733,-0.027007633820176125,0.9968717098236084,0.015595134,0.0004092704424510632,1040,1257.0,-2.5371656923076924
34304,1745,67,19,0.004291399483918212,-43.81414711475372,0.2,-0.004748821258544922,0.245361328125,-0.027372435404686257,-0.033022645860910416,0.9961951971054077,0.017923009,0.0004092704424510632,1056,1257.0,-2.529292148148148
34816,1744,68,19,0.21534971008077264,-43.776198863983154,0.2,0.020481467247009277,0.26513671875,-0.025137366581475362,0.04223158583045006,0.9955940842628479,0.025472067,0.0004092704424510632,1072,1257.0,-2.529292148148148
35328,1743,69,20,0.003925715191144263,-43.80782163143158,0.2,-4.95338249206543,0.2213134765625,-0.022910485684406012,-0.028516890481114388,0.9984952807426453,0.017523732,0.0004092704424510632,1088,1257.0,-2.5260767857142854
35840,1743,70,20,0.2892898335121572,-43.872942090034485,0.2,0.01089942455291748,0.2510986328125,-0.023709888017037883,0.05166389048099518,0.998928427696228,0.027953044,0.0004092704424510632,1104,1257.0,-2.5260767857142854
36352,1742,71,20,0.011525081063155085,-43.87891125679016,0.2,-0.36671900749206543,0.2132568359375,-0.025950459064915776,-0.03307972475886345,0.9994168281555176,0.01824575,0.0004092704424510632,1120,1257.0,-2.5260767857142854
36864,1741,72,21,0.005791619172669016,-43.884055495262146,0.2,0.008686602115631104,0.2828369140625,-0.03147774009266868,-0.041838545352220535,0.9997445344924927,0.022563392,0.0004092704424510632,1136,1257.0,-2.5261759310344827
37376,1741,73,21,0.2435048595070839,-43.87854838371277,0.2,0.08186620473861694,0.134765625,-0.01977709475613665,0.051184576004743576,0.9990694522857666,0.013894954,0.0004092704424510632,1152,1257.0,-2.5261759310344827
37888,1742,74,21,0.008904313144739717,-43.8809095621109,0.2,-2.821040153503418,0.2249755859375,-0.0253552228823537,-0.028375808149576187,1.0008264780044556,0.01751481,0.0004092704424510632,1168,1257.0,-2.5258169666666666
38400,1742,75,22,0.2883944669738412,-43.92284870147705,0.2,0.039172589778900146,0.24365234375,-0.02677680560736917,0.048690956085920334,1.0011494159698486,0.02631255,0.0004092704424510632,1184,1257.0,-2.5258169666666666
38912,1743,76,22,0.02062776143429801,-43.91905415058136,0.2,-0.1271045207977295,0.2412109375,-0.02655631329980679,-0.025540687143802643,1.0010697841644287,0.016678525,0.0004092704424510632,1200,1257.0,-2.5258169666666666
39424,1743,77,22,0.007026981489616446,-43.898483753204346,0.2,-2.1837236881256104,0.2144775390625,-0.02631102504528826,-0.0422871895134449,0.9996005892753601,0.015772315,0.0004092704424510632,1216,1257.0,-2.524492903225806
39936,1743,78,22,0.22629454894922674,-43.858933210372925,0.2,0.0543481707572937,0.13720703125,-0.018182511819759384,0.03821947053074837,0.999176025390625,0.015276886,0.0004092704424510632,1232,1257.0,-2.524492903225806
40448,1742,79,23,0.01660743184038438,-43.83031940460205,0.2,-3.6213011741638184,0.227783203125,-0.021071946001029573,-0.026849642395973206,0.9974376559257507,0.022508834,0.0004092704424510632,1248,1257.0,-2.52596625
40960,1741,80,23,0.3737776610068977,-43.79294419288635,0.2,0.01582944393157959,0.2589111328125,-0.01728518892196007,0.0552620068192482,0.9972873330116272,0.024580017,0.0004092704424510632,1264,1257.0,-2.52596625
41472,1740,81,23,0.01798471450456418,-43.80433738231659,0.2,-0.742977499961853,0.22802734375,-0.026364292425569147,-0.02301434800028801,0.9981786608695984,0.017396897,0.0004092704424510632,1280,1257.0,-2.52596625
41984,1739,82,24,0.0038442995937657543,-43.8432651758194,0.2,0.04157775640487671,0.2108154296875,-0.022458587249275297,-0.03600088134407997,0.9996269345283508,0.019763293,0.0004092704424510632,1296,1257.0,-2.524624
42496,1738,83,24,0.13558464008383453,-43.87616145610809,0.2,0.009688973426818848,0.285400390625,-0.020980828820029274,0.02302735671401024,1.0004065036773682,0.037742488,0.0004092704424510632,1312,1257.0,-2.524624
43008,1737,84,24,0.028118815273046494,-43.88142991065979,0.2,-1.7275974750518799,0.22314453125,-0.021734299487434328,-0.02294166386127472,0.9998676180839539,0.017951129,0.0004092704424510632,1328,1257.0,-2.525244382352941
43520,1737,85,25,0.2580575621686876,-43.85309159755707,0.2,0.023912012577056885,0.2821044921875,-0.03138479577319231,0.029043562710285187,0.9989895224571228,0.029797092,0.0004092704424510632,1344,1257.0,-2.525244382352941
44032,1737,86,25,0.04327351588290185,-43.839601039886475,0.2,-0.5349365472793579,0.192138671875,-0.0234187517198734,-0.019794436171650887,0.9990067481994629,0.016259609,0.0004092704424510632,1360,1257.0,-2.5256232000000005
44544,1738,87,25,0.21177986077964306,-43.83437156677246,0.2,0.5574033260345459,0.169921875,-0.016915258529479615,0.0880182757973671,0.9982108473777771,0.018732354,0.0004092704424510632,1376,1257.0,-2.5256232000000005
45056,1738,88,25,0.00750045724271331,-43.77839934825897,0.2,-1.740048885345459,0.2462158203125,-0.02638384752208367,-0.0279331486672163,0.99531489610672,0.020391634,0.0004092704424510632,1392,1257.0,-2.5256232000000005
45568,1738,89,26,0.004322282366047148,-43.716909766197205,0.2,-0.07438158988952637,0.2388916015625,-0.02684134864830412,-0.04118623211979866,0.9953186511993408,0.021066181,0.0004092704424510632,1408,1257.0,-2.5247967777777784
46080,1739,90,26,0.2428722542244941,-43.73288929462433,0.2,0.06795859336853027,0.1949462890625,-0.026987092511262745,0.016180403530597687,0.9954162836074829,0.020367239,0.0004092704424510632,1424,1257.0,-2.5247967777777784
46592,1739,91,26,0.008026381954550743,-43.738614559173584,0.2,-2.692148447036743,0.282958984375,-0.02983784835669212,-0.03472777083516121,0.9957308173179626,0.023733452,0.0004092704424510632,1440,1257.0,-2.5235158378378384
47104,1740,92,27,0.3066902752034366,-43.74111223220825,0.2,0.06979906558990479,0.1258544921875,-0.022330670501105487,0.03018435835838318,0.995266318321228,0.016469378,0.0004092704424510632,1456,1257.0,-2.5235158378378384
47616,1740,93,27,0.016519466880708933,-43.7228080034256,0.2,-0.8012644052505493,0.247314453125,-0.02507124256226234,-0.02875172346830368,0.99468594789505,0.01774405,0.0004092704424510632,1472,1257.0,-2.5235158378378384
48128,1741,94,27,0.004475688241655007,-43.7144935131073,0.2,-0.09689700603485107,0.271484375,-0.026880355129833333,-0.040787532925605774,0.9951850175857544,0.025593901,0.0004092704424510632,1488,1257.0,-2.525986421052632
48640,1741,95,27,0.27912078821100295,-43.72185778617859,0.2,0.11667376756668091,0.1268310546875,-0.015363791651907377,0.026524420827627182,0.9948522448539734,0.014826249,0.0004092704424510632,1504,1257.0,-2.525986421052632
49152,1741,96,28,0.013666897008079104,-43.68160271644592,0.2,-4.328301429748535,0.2374267578125,-0.031703626627859194,-0.04685148224234581,0.9927393198013306,0.02404464,0.0004092704424510632,1520,1257.0,-2.5258042307692308
49664,1742,97,28,0.2973666861653328,-43.62421452999115,0.2,0.11179614067077637,0.1270751953125,-0.017958015814656392,0.05266834795475006,0.9919203519821167,0.0119274715,0.0004092704424510632,1536,1257.0,-2.5258042307692308
50176,1742,98,28,0.013508970354450867,-43.6129390001297,0.2,-1.0751643180847168,0.2100830078125,-0.024704026254767086,-0.027916235849261284,0.9916188716888428,0.015282373,0.0004092704424510632,1552,1257.0,-2.5258042307692308
50688,1740,99,29,0.005541496830119286,-43.59262132644653,0.2,0.021683871746063232,0.2584228515625,-0.028475428640376776,-0.031654808670282364,0.9906085729598999,0.018273108,0.0004092704424510632,1568,1257.0,-2.527135775
51200,1739,100,29,0.34726016223430634,-43.561147928237915,0.2,0.11370837688446045,0.1082763671875,-0.017189961567055434,0.02684028446674347,0.9902304410934448,0.014066284,0.0004092704424510632,1584,1257.0,-2.527135775
51712,1738,101,29,0.021955109579721466,-43.546725153923035,0.2,-3.656780242919922,0.20068359375,-0.022810564085375518,-0.031406521797180176,0.9891126751899719,0.01777988,0.0004092704424510632,1600,1257.0,-2.5263298048780487
52224,1737,102,30,0.3125802897848189,-43.505147099494934,0.2,0.09768325090408325,0.1719970703125,-0.017086601787013933,0.05506157875061035,0.9879494905471802,0.016248971,0.0004092704424510632,1616,1257.0,-2.5263298048780487
52736,1735,103,30,0.026882027741521597,-43.48704504966736,0.2,-0.0034456253051757812,0.19775390625,-0.02227719101938419,-0.014227757230401039,0.988132655620575,0.013215678,0.0004092704424510632,1632,1257.0,-2.5263298048780487
53248,1734,104,30,0.012714454991510138,-43.48414421081543,0.2,-1.2910492420196533,0.220703125,-0.021250907593639567,-0.03631974384188652,0.9871349930763245,0.01590103,0.0004092704424510632,1648,1257.0,-2.532578761904762
53760,1733,105,31,0.22086664335802197,-43.4466392993927,0.2,0.223777174949646,0.130126953125,-0.016458245983812958,0.03552718460559845,0.9862603545188904,0.017462641,0.0004092704424510632,1664,1257.0,-2.532578761904762
54272,1732,106,31,0.020651370025007054,-43.43365967273712,0.2,-4.376567840576172,0.1722412109375,-0.018597933696582913,-0.02135760523378849,0.9862276315689087,0.012707477,0.0004092704424510632,1680,1257.0,-2.530506488372093
54784,1731,107,31,0.2769879961851984,-43.441094517707825,0.2,0.13238614797592163,0.13671875,-0.01843002752866596,0.026560988277196884,0.9863266348838806,0.015826838,0.0004092704424510632,1696,1257.0,-2.530506488372093
55296,1729,108,31,0.02296314638806507,-43.40015494823456,0.2,0.257840633392334,0.2056884765625,-0.02367375380708836,-0.02126644179224968,0.9829745292663574,0.014453813,0.0004092704424510632,1712,1257.0,-2.530506488372093
55808,1728,109,32,0.128634330118075,-43.31639289855957,0.2,0.5447536706924438,0.18408203125,-0.01715433878416661,0.03750523179769516,0.9821349382400513,0.016669843,0.0004092704424510632,1728,1257.0,-2.5279455227272725
56320,1727,110,32,0.06471493723802269,-43.32151424884796,0.2,0.7687097191810608,0.1768798828125,-0.017430743180739228,0.0007222536951303482,0.9826832413673401,0.020143911,0.0004092704424510632,1744,1257.0,-2.5279455227272725
56832,1725,111,32,0.01907240939908661,-43.32515501976013,0.2,-1.6006684303283691,0.241455078125,-0.025902411303832196,-0.027662094682455063,0.9823728799819946,0.017788894,0.0004092704424510632,1760,1257.0,-2.5241085555555554
57344,1724,112,33,0.2893177787773311,-43.2961882352829,0.2,0.11503010988235474,0.1591796875,-0.019953150309447665,0.02314005047082901,0.9817436933517456,0.014816202,0.0004092704424510632,1776,1257.0,-2.5241085555555554
57856,1723,113,33,0.028833534161094576,-43.30068278312683,0.2,-0.8869820833206177,0.2222900390625,-0.023098188947187737,-0.022151559591293335,0.9833886027336121,0.016362201,0.0004092704424510632,1792,1257.0,-2.521542543478261
58368,1722,114,33,0.28968384582549334,-43.347808599472046,0.2,0.6332374215126038,0.1043701171875,-0.02065098272578325,0.10520527511835098,0.9842062592506409,0.017610138,0.0004092704424510632,1808,1257.0,-2.521542543478261
58880,1721,115,34,0.008496652051690035,-43.35854625701904,0.2,-2.0143914222717285,0.278564453125,-0.030492790770949796,-0.04414578527212143,0.9848015308380127,0.021751847,0.0004092704424510632,1824,1257.0,-2.521542543478261
59392,1720,116,34,0.0038463152159238234,-43.340362310409546,0.2,-0.12734365463256836,0.216064453125,-0.024854915449395776,-0.032302480190992355,0.9824962615966797,0.017487176,0.0004092704424510632,1840,1257.0,-2.5244234468085103
59904,1720,117,34,0.26496337563730776,-43.271823048591614,0.2,0.13082700967788696,0.109619140625,-0.018982710607815534,0.03350592032074928,0.9813554883003235,0.013401064,0.0004092704424510632,1856,1257.0,-2.5244234468085103
60416,1719,118,35,0.011985559889581054,-43.238587975502014,0.2,-1.1442735195159912,0.254638671875,-0.031199973192997277,-0.034758828580379486,0.9793616533279419,0.022544943,0.0004092704424510632,1872,1257.0,-2.5220402291666666
60928,1719,119,35,0.28773921309038997,-43.18060111999512,0.2,0.2671447992324829,0.1011962890625,-0.0131928610317118,0.03228951245546341,0.9782450795173645,0.01488156,0.0004092704424510632,1888,1257.0,-2.5220402291666666
61440,1718,120,35,0.016876804729690775,-43.158286690711975,0.2,-0.7135615348815918,0.234619140625,-0.026226490968838334,-0.02920260839164257,0.9776321053504944,0.01663261,0.0004092704424510632,1904,1257.0,-2.5220402291666666
61952,1717,121,36,0.00507361890777247,-43.136792063713074,0.2,-0.03573966026306152,0.2227783203125,-0.025652615222497843,-0.0389011986553669,0.9769116044044495,0.014687405,0.0004092704424510632,1920,1257.0,-2.521578
62464,1717,122,36,0.30958751565776765,-43.11902832984924,0.2,0.1581284999847412,0.063232421875,-0.01375526119954884,0.03472414240241051,0.9763017296791077,0.017262753,0.0004092704424510632,1936,1257.0,-2.521578
62976,1718,123,36,0.017504178045783192,-43.0830637216568,0.2,-3.279939651489258,0.2413330078125,-0.022904969926457852,-0.02692149206995964,0.9746822714805603,0.01908904,0.0004092704424510632,1952,1257.0,-2.5175351
63488,1718,124,36,0.34050749568268657,-43.04429352283478,0.2,0.1802625060081482,0.122314453125,-0.015309430076740682,0.0678538829088211,0.9740267395973206,0.011007548,0.0004092704424510632,1968,1257.0,-2.5175351
64000,1719,125,37,0.011427584511693567,-43.03598999977112,0.2,-1.1193444728851318,0.25146484375,-0.029356919549172744,-0.039309654384851456,0.9742216467857361,0.019599637,0.0004092704424510632,1984,1257.0,-2.5175351
64512,1719,126,37,0.004746514678117819,-43.038801312446594,0.2,0.0048256516456604,0.155029296875,-0.016016523106372915,-0.019044537097215652,0.9734774231910706,0.0139920935,0.0004092704424510632,2000,1257.0,-2.5148027254901963
65024,1720,127,37,0.40564089082181454,-43.01123905181885,0.2,0.0720750093460083,0.0826416015625,-0.014734735508682206,0.05536448210477829,0.9733880162239075,0.011213174,0.0004092704424510632,2016,1257.0,-2.5148027254901963
65536,1721,128,38,0.03497815452283248,-43.01586139202118,0.2,-3.1871910095214844,0.245849609375,-0.028928686893777922,-0.023995883762836456,0.9735108613967896,0.021336894,0.0004092704424510632,2032,1257.0,-2.514401076923077
66048,1721,129,38,0.32865047082304955,-43.01121115684509,0.2,0.15785586833953857,0.113037109375,-0.015566026646411046,0.059069447219371796,0.9729955196380615,0.010335552,0.0004092704424510632,2048,1257.0,-2.514401076923077
66560,1722,130,38,0.010329017823096365,-43.0249125957489,0.2,-0.7096767425537109,0.291259765625,-0.03299375111237168,-0.05057600140571594,0.9752578735351562,0.03173551,0.0004092704424510632,2064,1257.0,-2.514401076923077
67072,1722,131,38,0.005087865858513396,-43.099613308906555,0.2,-0.05729639530181885,0.227783203125,-0.0263669330306584,-0.04286455363035202,0.9769262075424194,0.015666064,0.0004092704424510632,2080,1257.0,-2.5116972264150945
67584,1722,132,39,0.3145627200137824,-43.123332500457764,0.2,0.18917173147201538,0.09033203125,-0.016091379642602988,0.04433672875165939,0.977064847946167,0.016870797,0.0004092704424510632,2096,1257.0,-2.5116972264150945
68096,1723,133,39,0.023662457097088918,-43.150126695632935,0.2,-3.6256308555603027,0.269775390625,-0.02887071217992343,-0.0341174341738224,0.9794606566429138,0.021179438,0.0004092704424510632,2112,1257.0,-2.5106326666666665
68608,1723,134,39,0.46520683355629444,-43.21553897857666,0.2,0.2161543369293213,0.1529541015625,-0.01682496776629705,0.05264000594615936,0.9800487756729126,0.01465713,0.0004092704424510632,2128,1257.0,-2.5106326666666665
69120,1723,135,40,0.04521280189510435,-43.221107602119446,0.2,0.34754180908203125,0.2103271484375,-0.021715781011153013,-0.0021267831325531006,0.9807648062705994,0.021290882,0.0004092704424510632,2144,1257.0,-2.5106326666666665
69632,1723,136,40,0.3005396081134677,-43.24957859516144,0.2,0.6098148822784424,0.248046875,-0.02738544123712927,0.09047092497348785,0.9820266962051392,0.0227573,0.0004092704424510632,2160,1257.0,-2.5115527818181818
70144,1722,137,40,0.06066660664509982,-43.28930473327637,0.2,0.8718031644821167,0.279052734375,-0.024476544560457114,-0.012591324746608734,0.9831137657165527,0.02825047,0.0004092704424510632,2176,1257.0,-2.5115527818181818
70656,1723,138,41,0.013508550764527172,-43.31515026092529,0.2,-4.813560485839844,0.22802734375,-0.022033309520338662,-0.03137309476733208,0.9834986925125122,0.016990397,0.0004092704424510632,2192,1257.0,-2.5080669285714285
71168,1723,139,41,0.46109801763668656,-43.3183411359787,0.2,0.10425812005996704,0.0648193359375,-0.014173745788866654,0.0842360332608223,0.9834282994270325,0.011953112,0.0004092704424510632,2208,1257.0,-2.5080669285714285
71680,1723,140,41,0.012141732353484258,-43.30943262577057,0.2,-0.43451762199401855,0.265869140625,-0.028107428253861144,-0.036497730761766434,0.9828101992607117,0.016125182,0.0004092704424510632,2224,1257.0,-2.507411350877193
72192,1723,141,41,0.392731505446136,-43.29886829853058,0.2,0.581551194190979,0.131103515625,-0.016365564428269863,0.10240428894758224,0.9827443361282349,0.017346693,0.0004092704424510632,2240,1257.0,-2.507411350877193
72704,1723,142,42,0.014556089125107974,-43.266475558280945,0.2,-3.7224082946777344,0.2064208984375,-0.01907591625058558,-0.028686635196208954,0.9800198674201965,0.015445968,0.0004092704424510632,2256,1257.0,-2.507411350877193
73216,1722,143,42,0.0042234302454744466,-43.16744267940521,0.2,-0.14693963527679443,0.2603759765625,-0.025991409871494398,-0.04140278324484825,0.9777554869651794,0.016196344,0.0004092704424510632,2272,1257.0,-2.5078039137931034
73728,1722,144,42,0.4016054607927799,-43.11297106742859,0.2,0.18319499492645264,0.0572509765625,-0.007426112126267981,0.11688944697380066,0.9770995378494263,0.008627442,0.0004092704424510632,2288,1257.0,-2.5078039137931034
74240,1722,145,43,0.03522231971146539,-43.1261111497879,0.2,-1.580697774887085,0.2073974609375,-0.019537197789759375,-0.01378779299557209,0.9790166020393372,0.015483765,0.0004092704424510632,2304,1257.0,-2.5083995084745765
74752,1722,146,43,0.5266914796084166,-43.181854367256165,0.2,0.674139142036438,0.0950927734375,-0.012241989592439495,0.1740942895412445,0.9796558618545532,0.010757212,0.0004092704424510632,2320,1257.0,-2.5083995084745765
75264,1722,147,43,0.029067214229144156,-43.189178705215454,0.2,-2.546088695526123,0.229736328125,-0.026819262900971808,-0.03718683868646622,0.9797918200492859,0.01731765,0.0004092704424510632,2336,1257.0,-2.5083995084745765
75776,3776,1,0,0.006151440604298841,-43.17898488044739,0.2,-0.10274708271026611,0.2550048828125,-0.027394882694352418,-0.026364266872406006,0.9793989658355713,0.017835708,0.0004092704424510632,2352,1257.0,-2.5120080000000002
76288,2321,2,0,0.43721839133650064,-43.1760550737381,0.2,0.19749987125396729,0.08154296875,-0.016074079656391405,0.0794495940208435,0.9794243574142456,0.014136521,0.0004092704424510632,2368,1257.0,-2.5120080000000002
76800,2055,3,0,0.02455488799023442,-43.19314086437225,0.2,-3.5344886779785156,0.249267578125,-0.025138217300991528,-0.03773599863052368,0.9805927872657776,0.021560375,0.0004092704424510632,2384,1257.0,-2.5100673442622954
77312,1944,4,1,0.46655380772426724,-43.230892062187195,0.2,0.17835867404937744,0.0582275390625,-0.014912860482581891,0.08886682987213135,0.9807007908821106,0.011689446,0.0004092704424510632,2400,1257.0,-2.5100673442622954
77824,1888,5,1,0.02085086054285057,-43.230385184288025,0.2,-0.391776442527771,0.2313232421875,-0.02557841016096063,-0.03043559193611145,0.9812012910842896,0.016675238,0.0004092704424510632,2416,1257.0,-2.5100673442622954
78336,1847,6,1,0.004939820952131413,-43.25353014469147,0.2,-0.061850666999816895,0.227783203125,-0.02108761394629255,-0.04206952825188637,0.9821456074714661,0.017219968,0.0004092704424510632,2432,1257.0,-2.5066846290322586
78848,1819,7,1,0.44885085336863995,-43.27853739261627,0.2,0.281438946723938,0.0760498046875,-0.011863553620059974,0.055908676236867905,0.9825360774993896,0.01442204,0.0004092704424510632,2448,1257.0,-2.5066846290322586
79360,1804,8,2,0.03029482054989785,-43.28285050392151,0.2,-3.528562545776367,0.184814453125,-0.020808030421903823,-0.013561604544520378,0.9825921654701233,0.017031677,0.0004092704424510632,2464,1257.0,-2.5055824126984128
79872,1790,9,2,0.5653217118233442,-43.27648913860321,0.2,0.3025738596916199,0.1146240234375,-0.01080112042836845,0.09038496017456055,0.9825063943862915,0.008633193,0.0004092704424510632,2480,1257.0,-2.5055824126984128
80384,1780,10,2,0.03162739734398201,-43.269588232040405,0.2,-0.08867490291595459,0.2109375,-0.022968441306147724,-0.020137738436460495,0.9820106625556946,0.017686002,0.0004092704424510632,2496,1257.0,-2.5055824126984128
80896,1772,11,3,0.03811831900384277,-43.270469427108765,0.2,-0.18158233165740967,0.2479248046875,-0.02571054414147511,-0.024532660841941833,0.9826271533966064,0.01892204,0.0004092704424510632,2512,1257.0,-2.5061054843750004
81408,1769,12,3,0.29562721122056246,-43.28712046146393,0.2,0.6254016160964966,0.0753173828125,-0.01329944693861762,0.08791717886924744,0.9831297993659973,0.013865127,0.0004092704424510632,2528,1257.0,-2.5061054843750004
