time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/loss,train/std,train/approx_kl,train/learning_rate,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
64512,1724,126,37,0.007099399241269566,-43.25243675708771,0.2,0.0551908016204834,0.20751953125,-0.020320354888099246,-0.01794627495110035,0.9789878726005554,0.014989164,0.0004092704424510632,2000,1257.0,-2.452562725490196
65024,1724,127,37,0.3734765974804759,-43.22502636909485,0.2,0.26797032356262207,0.099365234375,-0.01844268271815963,0.06899739801883698,0.978587806224823,0.014587764,0.0004092704424510632,2016,1257.0,-2.452562725490196
65536,1723,128,38,0.0348830129369162,-43.19527459144592,0.2,-2.8131356239318848,0.239990234375,-0.025368170288857073,-0.022573653608560562,0.9763027429580688,0.023665078,0.0004092704424510632,2032,1257.0,-2.453587307692308
66048,1723,129,38,0.32677901117131114,-43.12663924694061,0.2,0.3597484827041626,0.0838623046875,-0.0111023691133596,0.08302852511405945,0.975460410118103,0.010341798,0.0004092704424510632,2048,1257.0,-2.453587307692308
66560,1723,130,38,0.019093660084763542,-43.10340225696564,0.2,-0.9200385808944702,0.23046875,-0.024016504728933796,-0.01883123815059662,0.9741287231445312,0.01966544,0.0004092704424510632,2064,1257.0,-2.453587307692308
67072,1723,131,38,0.004719986711279489,-43.0661062002182,0.2,0.015385746955871582,0.2288818359375,-0.025180462864227593,-0.04231715947389603,0.97398841381073,0.016867023,0.0004092704424510632,2080,1257.0,-2.451622981132075
67584,1723,132,39,0.28810784593224525,-43.06135082244873,0.2,0.20525598526000977,0.0980224609375,-0.01387298021290917,0.023143364116549492,0.9736101627349854,0.015528465,0.0004092704424510632,2096,1257.0,-2.451622981132075
68096,1724,133,39,0.023729152628220618,-43.03819274902344,0.2,-3.2599568367004395,0.2296142578125,-0.02421552114537917,-0.020484361797571182,0.9729427099227905,0.021348575,0.0004092704424510632,2112,1257.0,-2.4536053518518517
68608,1724,134,39,0.45384162245318294,-43.02327907085419,0.2,0.25901490449905396,0.030517578125,-0.009825600500334986,0.0824015736579895,0.9727733135223389,0.0082753245,0.0004092704424510632,2128,1257.0,-2.4536053518518517
69120,1725,135,40,0.04440419049933553,-43.03358709812164,0.2,0.3868260383605957,0.271728515625,-0.03048101563763339,-0.012884113937616348,0.973884105682373,0.026986191,0.0004092704424510632,2144,1257.0,-2.4536053518518517
69632,1725,136,40,0.3228387935087085,-43.044717669487,0.2,0.6378850936889648,0.15673828125,-0.022495066950796172,0.09894303232431412,0.9729068875312805,0.017287426,0.0004092704424510632,2160,1257.0,-2.4508567272727273
70144,1724,137,40,0.04369033774128184,-43.021474719047546,0.2,0.895957350730896,0.2430419921875,-0.02463158473256044,-0.02094569429755211,0.9733882546424866,0.020225566,0.0004092704424510632,2176,1257.0,-2.4508567272727273
70656,1724,138,40,0.012404215929564089,-43.05037248134613,0.2,-3.3282418251037598,0.29150390625,-0.03104661448742263,-0.04090521112084389,0.9738306403160095,0.020693317,0.0004092704424510632,2192,1257.0,-2.4438945357142856
71168,1723,139,41,0.37450797227211297,-43.04849696159363,0.2,0.10163682699203491,0.0565185546875,-0.011786422386649065,0.04765164852142334,0.9736253619194031,0.010755409,0.0004092704424510632,2208,1257.0,-2.4438945357142856
71680,1723,140,41,0.015462657407624647,-43.06342113018036,0.2,-0.5761610269546509,0.2891845703125,-0.03231276595033705,-0.03466386720538139,0.9749490022659302,0.021134466,0.0004092704424510632,2224,1257.0,-2.4391656842105265
72192,1722,141,41,0.3626579116098583,-43.096287965774536,0.2,0.6264224052429199,0.0736083984375,-0.015411791682709008,0.10739228129386902,0.9751805067062378,0.013075501,0.0004092704424510632,2240,1257.0,-2.4391656842105265
72704,1722,142,42,0.009537281570374034,-43.10925841331482,0.2,-1.7866430282592773,0.2489013671875,-0.028353204193990678,-0.03173509240150452,0.9763210415840149,0.0179515,0.0004092704424510632,2256,1257.0,-2.4391656842105265
73216,1721,143,42,0.004539917266811244,-43.12500250339508,0.2,-0.013321638107299805,0.2469482421875,-0.028905209444928914,-0.041091375052928925,0.9753623604774475,0.018569566,0.0004092704424510632,2272,1257.0,-2.4410377931034484
73728,1721,144,42,0.5975541900843382,-43.08328092098236,0.2,0.05699276924133301,0.0560302734375,-0.01559869475022424,0.07769264280796051,0.9747797250747681,0.011060275,0.0004092704424510632,2288,1257.0,-2.4410377931034484
74240,1720,145,43,0.005220664032094646,-43.0687530040741,0.2,-3.4685211181640625,0.2513427734375,-0.026808666792931035,-0.03412351757287979,0.9740539193153381,0.022221643,0.0004092704424510632,2304,1257.0,-2.4414411016949153
74752,1719,146,43,0.431776771787554,-43.048633217811584,0.2,0.22360992431640625,0.0687255859375,-0.01290553055878263,0.0796164721250534,0.9735739827156067,0.010963996,0.0004092704424510632,2320,1257.0,-2.4414411016949153
75264,1719,147,43,0.009722570059238933,-43.02174961566925,0.2,-1.959853172302246,0.2630615234375,-0.027067144692409784,-0.037110671401023865,0.9724075794219971,0.019912187,0.0004092704424510632,2336,1257.0,-2.4414411016949153
75776,3830,1,0,0.004592633682477754,-42.96760678291321,0.2,-0.046488165855407715,0.19970703125,-0.02511279941245448,-0.0333673432469368,0.9704172015190125,0.014574394,0.0004092704424510632,2352,1257.0,-2.439610616666667
76288,2259,2,0,0.6883618589490652,-42.91296398639679,0.2,0.16039961576461792,0.103271484375,-0.01221612430526875,0.09288275241851807,0.9695074558258057,0.014487235,0.0004092704424510632,2368,1257.0,-2.439610616666667
76800,1997,3,0,0.030758578272070736,-42.9031640291214,0.2,-2.4096388816833496,0.2623291015625,-0.022760857522371225,-0.027395281940698624,0.9699933528900146,0.02017549,0.0004092704424510632,2384,1257.0,-2.4407835901639348
77312,1886,4,1,0.4978107148781419,-42.91886806488037,0.2,0.43395352363586426,0.1104736328125,-0.017217362867086194,0.11938445270061493,0.9703249335289001,0.021446306,0.0004092704424510632,2400,1257.0,-2.4407835901639348
77824,1822,5,1,0.0357720508472994,-42.91981267929077,0.2,-0.5145515203475952,0.218017578125,-0.02165976385003887,-0.02500435709953308,0.970238208770752,0.013997806,0.0004092704424510632,2416,1257.0,-2.4407835901639348
78336,1797,6,1,0.010071859549498186,-42.94691872596741,0.2,-0.46509671211242676,0.2767333984375,-0.029902583977673203,-0.03903493285179138,0.9720402359962463,0.02536226,0.0004092704424510632,2432,1257.0,-2.4373149354838715
78848,1785,7,2,0.5340816779062152,-42.99250268936157,0.2,0.36959314346313477,0.058349609375,-0.012017727014608681,0.04523446410894394,0.9724729061126709,0.011346211,0.0004092704424510632,2448,1257.0,-2.4373149354838715
79360,1769,8,2,0.023375295422738418,-43.004613280296326,0.2,-3.1507954597473145,0.185546875,-0.01692285088938661,-0.01976986974477768,0.9732919931411743,0.014333696,0.0004092704424510632,2464,1257.0,-2.436207190476191
79872,1768,9,2,0.4273069826886058,-43.03791785240173,0.2,0.4261465072631836,0.03466796875,-0.007866216663387604,0.11209653317928314,0.9740328192710876,0.00910167,0.0004092704424510632,2480,1257.0,-2.436207190476191
80384,1759,10,2,0.02296091220341623,-43.04573380947113,0.2,-0.15392804145812988,0.2886962890625,-0.03165299165993929,-0.03257312998175621,0.9733153581619263,0.021265166,0.0004092704424510632,2496,1257.0,-2.436207190476191
80896,1751,11,3,0.03141435724683106,-43.016033411026,0.2,-0.06507766246795654,0.281982421875,-0.03261853416915983,-0.03890574350953102,0.97275710105896,0.027960822,0.0004092704424510632,2512,1257.0,-2.43288246875
81408,1754,12,3,0.39851561561226845,-43.0121328830719,0.2,0.5960062742233276,0.0582275390625,-0.00839483297750121,0.09736140072345734,0.9727482199668884,0.008789834,0.0004092704424510632,2528,1257.0,-2.43288246875
81920,1758,13,3,0.026508995273616165,-42.96697664260864,0.2,-3.3371448516845703,0.2259521484375,-0.022437679275753908,-0.023176418617367744,0.969799816608429,0.021802293,0.0004092704424510632,2544,1257.0,-2.4342826769230768
82432,1755,14,4,0.5961017515510321,-42.896178245544434,0.2,0.2981365919113159,0.0755615234375,-0.012893727638584096,0.12555091083049774,0.9689924716949463,0.013117094,0.0004092704424510632,2560,1257.0,-2.4342826769230768
82944,1749,15,4,0.04499700327869505,-42.890936732292175,0.2,0.33971577882766724,0.2041015625,-0.02184421928541269,-0.013088177889585495,0.9692965149879456,0.020257711,0.0004092704424510632,2576,1257.0,-2.4342826769230768
83456,1750,16,4,0.47178370226174593,-42.90053391456604,0.2,0.643085241317749,0.062744140625,-0.009018900025694165,0.17236480116844177,0.9697175025939941,0.011340758,0.0004092704424510632,2592,1257.0,-2.4336913787878784
83968,1747,17,4,0.06306647945893928,-42.91312539577484,0.2,0.9231857061386108,0.2928466796875,-0.02783551736501977,-0.01851891353726387,0.969799280166626,0.036674384,0.0004092704424510632,2608,1257.0,-2.4336913787878784
84480,1746,18,5,0.015981140168150887,-42.92958045005798,0.2,-4.340908050537109,0.265869140625,-0.029723519408435095,-0.035636626183986664,0.9711912274360657,0.019060807,0.0004092704424510632,2624,1257.0,-2.432148328358209
84992,1737,19,5,0.6314769992604852,-42.977023124694824,0.2,0.14623981714248657,0.0667724609375,-0.013435103624942712,0.12754987180233002,0.9718180298805237,0.011322087,0.0004092704424510632,2640,1257.0,-2.432148328358209
85504,1733,20,5,0.010930399017524906,-42.98575055599213,0.2,-0.8628538846969604,0.25146484375,-0.025904831127263606,-0.04086769372224808,0.9718758463859558,0.019845665,0.0004092704424510632,2656,1257.0,-2.4298020588235296
86016,1729,21,6,0.6202174578793347,-42.983158111572266,0.2,0.42123234272003174,0.0543212890625,-0.014496743184281513,0.1913217157125473,0.9715747237205505,0.008927123,0.0004092704424510632,2672,1257.0,-2.4298020588235296
86528,1725,22,6,0.01731205845135264,-42.98837947845459,0.2,-2.4186384677886963,0.2435302734375,-0.02539827287546359,-0.02941805124282837,0.9726142883300781,0.017139778,0.0004092704424510632,2688,1257.0,-2.4298020588235296
87040,1723,23,6,0.0050025179734802805,-43.02349615097046,0.2,-0.09680640697479248,0.3057861328125,-0.030394213274121284,-0.057306624948978424,0.9734961986541748,0.025601692,0.0004092704424510632,2704,1257.0,-2.430973608695652
87552,1723,24,7,0.7468694839626551,-43.04055559635162,0.2,0.18998563289642334,0.072509765625,-0.013197975378716365,0.2085953652858734,0.9738501310348511,0.010491557,0.0004092704424510632,2720,1257.0,-2.430973608695652
88064,1721,25,7,0.012610183039214462,-43.03642380237579,0.2,-1.2930738925933838,0.3192138671875,-0.032743019866757095,-0.04242570325732231,0.9732844829559326,0.02771534,0.0004092704424510632,2736,1257.0,-2.4283002
88576,1721,26,7,0.7190173417329788,-43.016226291656494,0.2,0.32297468185424805,0.03271484375,-0.005813366689835675,0.11562745273113251,0.9732139110565186,0.006583084,0.0004092704424510632,2752,1257.0,-2.4283002
89088,1722,27,8,0.01487492726300843,-43.02468395233154,0.2,-1.9196689128875732,0.2379150390625,-0.022919431794434786,-0.02601475641131401,0.9739114046096802,0.01756394,0.0004092704424510632,2768,1257.0,-2.4283002
89600,1721,28,8,0.0035410410710028373,-43.05482244491577,0.2,-0.1219627857208252,0.2637939453125,-0.028303585859248415,-0.03953837603330612,0.9752207398414612,0.018929191,0.0004092704424510632,2784,1257.0,-2.4252661830985915
90112,1724,29,8,0.8790564304217696,-43.08024847507477,0.2,0.1912744641304016,0.074951171875,-0.01011345419101417,0.18429256975650787,0.9754239916801453,0.007267765,0.0004092704424510632,2800,1257.0,-2.4252661830985915
90624,1726,30,8,0.005648978665703908,-43.07827317714691,0.2,-4.279296875,0.223388671875,-0.024799124992568977,-0.028410887345671654,0.9749615788459778,0.018117443,0.0004092704424510632,2816,1257.0,-2.425552027777778
91136,1725,31,9,0.9027937799692154,-43.07052719593048,0.2,0.18573600053787231,0.0301513671875,-0.004684861094574444,0.17255344986915588,0.9747546911239624,0.008842251,0.0004092704424510632,2832,1257.0,-2.425552027777778
91648,1726,32,9,0.00885402066342067,-43.092440485954285,0.2,-0.5438627004623413,0.244873046875,-0.027350318938260898,-0.03184890374541283,0.9764982461929321,0.01891853,0.0004092704424510632,2848,1257.0,-2.425552027777778
92160,1727,33,9,0.005174699079361744,-43.11275029182434,0.2,0.011413872241973877,0.2620849609375,-0.026596889947541058,-0.02884497307240963,0.9754033088684082,0.020430986,0.0004092704424510632,2864,1257.0,-2.4228065342465754
92672,1728,34,10,0.9142501605674624,-43.076929211616516,0.2,0.24945998191833496,0.0843505859375,-0.007406038261251524,0.09974498301744461,0.9751754403114319,0.008981116,0.0004092704424510632,2880,1257.0,-2.4228065342465754
93184,1728,35,10,0.04387207777472213,-43.05838239192963,0.2,-2.8506124019622803,0.2071533203125,-0.022157869971124455,-0.02619587816298008,0.9732875823974609,0.024156969,0.0004092704424510632,2896,1257.0,-2.4235998513513515
93696,1726,36,10,0.870804094709456,-42.99865210056305,0.2,0.5179701447486877,0.032470703125,-0.01071411457087379,0.18997015058994293,0.9724315404891968,0.0072799735,0.0004092704424510632,2912,1257.0,-2.4235998513513515
94208,1726,37,10,0.03352875413838774,-43.00907325744629,0.2,-1.6682147979736328,0.22265625,-0.023409802903188393,-0.017359459772706032,0.9743462800979614,0.020100363,0.0004092704424510632,2928,1257.0,-2.4235998513513515
94720,1727,38,11,0.028259521524887532,-43.07285177707672,0.2,0.1866428256034851,0.20458984375,-0.021748133411165327,-0.018894709646701813,0.9756937623023987,0.0135171,0.0004092704424510632,2944,1257.0,-2.4224776933333336
95232,1727,39,11,0.4575953013263643,-43.087122201919556,0.2,0.5968141555786133,0.036376953125,-0.009504735236987472,0.0734473466873169,0.9755452275276184,0.010174095,0.0004092704424510632,2960,1257.0,-2.4224776933333336
95744,1728,40,11,0.07341673946939409,-43.080751061439514,0.2,-2.6182596683502197,0.1759033203125,-0.015787528012879193,-0.011822907254099846,0.9753553867340088,0.017137676,0.0004092704424510632,2976,1257.0,-2.423357157894737
96256,1729,41,12,0.610044052824378,-43.07531809806824,0.2,0.6826759576797485,0.033447265625,-0.006790263447328471,0.2245771586894989,0.97517991065979,0.0097066555,0.0004092704424510632,2992,1257.0,-2.423357157894737
96768,1726,42,12,0.045021989615634084,-43.072593688964844,0.2,0.05932396650314331,0.195556640625,-0.01920052117202431,-0.013599582016468048,0.9752965569496155,0.015511905,0.0004092704424510632,3008,1257.0,-2.423357157894737
97280,1726,43,12,0.558506291359663,-43.07879412174225,0.2,0.645806074142456,0.1151123046875,-0.01549897063523531,0.24110624194145203,0.9750333428382874,0.012061393,0.0004092704424510632,3024,1257.0,-2.4234639480519484
97792,1724,44,13,0.06813479156699032,-43.07447421550751,0.2,0.9462989568710327,0.2412109375,-0.026923733385046944,-0.02220050059258938,0.9754655957221985,0.026856929,0.0004092704424510632,3040,1257.0,-2.4234639480519484
98304,1722,45,13,0.05752017174381763,-43.10264801979065,0.2,-2.499730348587036,0.2520751953125,-0.023652776202652603,-0.01616131328046322,0.9766466021537781,0.021131044,0.0004092704424510632,3056,1257.0,-2.426420371794872
98816,1721,46,13,0.7475977353751659,-43.12606203556061,0.2,0.11744052171707153,0.08447265625,-0.009136468448559754,0.1559816151857376,0.9770281910896301,0.00950853,0.0004092704424510632,3072,1257.0,-2.426420371794872
99328,1721,47,13,0.012256645975867286,-43.13252604007721,0.2,-0.9630687236785889,0.1815185546875,-0.019656561489682645,-0.027865998446941376,0.9775207042694092,0.015843067,0.0004092704424510632,3088,1257.0,-2.426640126582279
99840,1721,48,14,0.7545844027772546,-43.14589262008667,0.2,0.4063335061073303,0.0491943359375,-0.011729847043170594,0.12736019492149353,0.977417528629303,0.012658355,0.0004092704424510632,3104,1257.0,-2.426640126582279
100352,1723,49,14,0.01149659784277901,-43.12886297702789,0.2,-2.7536959648132324,0.1949462890625,-0.020035166053276043,-0.018872305750846863,0.9767590165138245,0.012072632,0.0004092704424510632,3120,1257.0,-2.426640126582279
100864,1724,50,14,0.004030667354527395,-43.0956426858902,0.2,-0.10538864135742188,0.312255859375,-0.0322053050622344,-0.04548976197838783,0.975054144859314,0.020101856,0.0004092704424510632,3136,1257.0,-2.4247797125
101376,1722,51,15,0.9007787303999066,-43.05486488342285,0.2,0.19561052322387695,0.03955078125,-0.010399941500509158,0.07008492946624756,0.9746304750442505,0.007879311,0.0004092704424510632,3152,1257.0,-2.4247797125
101888,1722,52,15,0.01887921933666803,-43.06804883480072,0.2,-2.6412112712860107,0.24462890625,-0.021552158752456307,-0.03365907445549965,0.9758096933364868,0.025742516,0.0004092704424510632,3168,1257.0,-2.4250786419753085
102400,1722,53,15,0.6884752567857504,-43.10430145263672,0.2,0.4822438359260559,0.029296875,-0.01139406238871743,0.313287615776062,0.9763027429580688,0.0080170985,0.0004092704424510632,3184,1257.0,-2.4250786419753085
102912,1724,54,16,0.03304990759352222,-43.13435089588165,0.2,-2.9436068534851074,0.22216796875,-0.025411774462554604,-0.030605362728238106,0.9787741899490356,0.016499111,0.0004092704424510632,3200,1257.0,-2.4250786419753085
103424,1723,55,16,0.004744940510136075,-43.212345242500305,0.2,-0.13877439498901367,0.2864990234375,-0.028314263705397025,-0.04211358726024628,0.9802119135856628,0.021545475,0.0004092704424510632,3216,1257.0,-2.4244993658536584
103936,1723,56,16,1.0812611072324216,-43.22498834133148,0.2,0.232901930809021,0.019775390625,-0.008228089922340587,0.10606697201728821,0.9801831245422363,0.006980895,0.0004092704424510632,3232,1257.0,-2.4244993658536584
104448,1723,57,16,0.005577970827289391,-43.23144483566284,0.2,-2.9024136066436768,0.244384765625,-0.02767727617174387,-0.03117791749536991,0.9807637929916382,0.018321492,0.0004092704424510632,3248,1257.0,-2.4246466024096387
104960,1723,58,17,1.1845736359246075,-43.25112056732178,0.2,0.10194200277328491,0.020751953125,-0.00472261162212817,0.11403410136699677,0.9809287786483765,0.006099374,0.0004092704424510632,3264,1257.0,-2.4246466024096387
105472,1721,59,17,0.025298865337390453,-43.24590814113617,0.2,-0.14162588119506836,0.29931640625,-0.02952118162647821,-0.01205679401755333,0.9802679419517517,0.020949714,0.0004092704424510632,3280,1257.0,-2.4246466024096387
105984,1720,60,17,0.006803226453484967,-43.239043951034546,0.2,0.003400743007659912,0.18017578125,-0.0191925547842402,-0.020309247076511383,0.9808239936828613,0.011092719,0.0004092704424510632,3296,1257.0,-2.42312475
106496,1719,61,18,0.6303286734037101,-43.26109278202057,0.2,0.3245932459831238,0.103759765625,-0.012160867612692527,0.12227388471364975,0.980914294719696,0.011646633,0.0004092704424510632,3312,1257.0,-2.42312475
107008,1719,62,18,0.02614668878959492,-43.26629996299744,0.2,-2.891141176223755,0.2403564453125,-0.023243919102242216,-0.02541176602244377,0.9817231297492981,0.018555619,0.0004092704424510632,3328,1257.0,-2.4218745411764706
107520,1718,63,18,0.7973234760574996,-43.294842004776,0.2,0.3385474681854248,0.05419921875,-0.006853384431451559,0.2049339860677719,0.9823598265647888,0.010784643,0.0004092704424510632,3344,1257.0,-2.4218745411764706
108032,1719,64,19,0.06528834719210863,-43.28982126712799,0.2,0.033494412899017334,0.3272705078125,-0.031118259066715837,-0.015025615692138672,0.9813639521598816,0.029153204,0.0004092704424510632,3360,1257.0,-2.4218745411764706
108544,1719,65,19,0.152351014316082,-43.285837173461914,0.2,0.28302001953125,0.2996826171875,-0.03018715111829806,0.03259451687335968,0.983222246170044,0.034193248,0.0004092704424510632,3376,1257.0,-2.4220926860465113
109056,1720,66,19,0.4593513133004308,-43.33875846862793,0.2,0.7675849199295044,0.08056640625,-0.016628447177936323,0.11782725155353546,0.983974814414978,0.015433434,0.0004092704424510632,3392,1257.0,-2.4220926860465113
109568,1721,67,19,0.06612227996811271,-43.33324944972992,0.2,-2.2903664112091064,0.2255859375,-0.02299549568851944,-0.015036333352327347,0.9830498099327087,0.0184004,0.0004092704424510632,3408,1257.0,-2.4199962183908044
110080,1721,68,20,0.8804728435352445,-43.30343818664551,0.2,0.6935971975326538,0.0340576171875,-0.004072684510902036,0.3506128489971161,0.9826086759567261,0.0069009895,0.0004092704424510632,3424,1257.0,-2.4199962183908044
110592,1722,69,20,0.08286256901919842,-43.318538308143616,0.2,-0.1942462921142578,0.2635498046875,-0.024923013377701864,0.0018016546964645386,0.9842241406440735,0.0210481,0.0004092704424510632,3440,1257.0,-2.4199962183908044
111104,1722,70,20,0.8283985797315836,-43.36577820777893,0.2,0.6749964952468872,0.0933837890625,-0.015162575495196506,0.3780362904071808,0.9847040772438049,0.013226487,0.0004092704424510632,3456,1257.0,-2.4188758181818177
111616,1723,71,21,0.0488016382441856,-43.339372873306274,0.2,0.9658063650131226,0.2093505859375,-0.021078872683574446,-0.01558342669159174,0.9825342297554016,0.017812634,0.0004092704424510632,3472,1257.0,-2.4188758181818177
112128,1724,72,21,0.02028439615969546,-43.275646448135376,0.2,-4.364904880523682,0.2066650390625,-0.019650186091894284,-0.012144021689891815,0.9812049269676208,0.016859304,0.0004092704424510632,3488,1257.0,-2.419014898876404
112640,1724,73,21,0.920665308367461,-43.25896680355072,0.2,0.22165542840957642,0.0540771484375,-0.009899614000460133,0.2612908184528351,0.9811819791793823,0.013573913,0.0004092704424510632,3504,1257.0,-2.419014898876404
113152,1724,74,21,0.010587155615212396,-43.25570476055145,0.2,-0.665825605392456,0.2591552734375,-0.027332643629051745,-0.03326919674873352,0.9811744093894958,0.016944928,0.0004092704424510632,3520,1257.0,-2.419811533333333
113664,1724,75,22,0.9424921749159694,-43.25377178192139,0.2,0.5003814697265625,0.0718994140625,-0.013198248780099675,0.12097527086734772,0.981232225894928,0.009992341,0.0004092704424510632,3536,1257.0,-2.419811533333333
114176,1724,76,22,0.020504422835074365,-43.23269295692444,0.2,-1.981173038482666,0.2015380859375,-0.025149150940706022,-0.0398201160132885,0.9793767333030701,0.01434138,0.0004092704424510632,3552,1257.0,-2.419811533333333
114688,1723,77,22,0.004879061401879881,-43.18070721626282,0.2,-0.19084274768829346,0.2552490234375,-0.02919061534339562,-0.04181431233882904,0.978210985660553,0.017897125,0.0004092704424510632,3568,1257.0,-2.422679879120879
115200,1723,78,23,1.0612384183332324,-43.17088973522186,0.2,0.2469543218612671,0.006103515625,-0.0023633186501683667,0.10342174023389816,0.9782288074493408,0.0037466604,0.0004092704424510632,3584,1257.0,-2.422679879120879
115712,1723,79,23,0.008309849086799659,-43.188958525657654,0.2,-2.0492660999298096,0.27978515625,-0.027895671213627793,-0.030835311859846115,0.979564905166626,0.018570593,0.0004092704424510632,3600,1257.0,-2.4230666195652173
116224,1723,80,23,0.8848498966544867,-43.22119987010956,0.2,0.43166661262512207,0.0511474609375,-0.009222118154866621,0.14430487155914307,0.9796944260597229,0.008069725,0.0004092704424510632,3616,1257.0,-2.4230666195652173
116736,1723,81,24,0.012996266304980963,-43.20993268489838,0.2,-1.4972057342529297,0.2841796875,-0.026121851085918024,-0.01775599643588066,0.9792441725730896,0.021173589,0.0004092704424510632,3632,1257.0,-2.4230666195652173
117248,1723,82,24,0.003962108261475805,-43.22793793678284,0.2,-0.12109768390655518,0.2401123046875,-0.024808622692944482,-0.053442955017089844,0.9812004566192627,0.018966593,0.0004092704424510632,3648,1257.0,-2.420846376344086
117760,1724,83,24,1.0310900411568582,-43.277613401412964,0.2,0.20568197965621948,0.0682373046875,-0.0077592557790922,0.23437663912773132,0.9818241000175476,0.007134486,0.0004092704424510632,3664,1257.0,-2.420846376344086
118272,1724,84,24,0.006791945401346311,-43.28191006183624,0.2,-1.8073742389678955,0.26513671875,-0.02370749159308616,-0.02145039476454258,0.9820482730865479,0.02278724,0.0004092704424510632,3680,1257.0,-2.4216077340425533
118784,1724,85,25,0.9080908335745335,-43.2872416973114,0.2,0.41390466690063477,0.041015625,-0.011325510044116527,0.13991081714630127,0.9821318984031677,0.0099328235,0.0004092704424510632,3696,1257.0,-2.4216077340425533
119296,1724,86,25,0.018285439466126263,-43.26646566390991,0.2,-1.079289436340332,0.2303466796875,-0.025521819829009473,-0.026478257030248642,0.9805222153663635,0.017135695,0.0004092704424510632,3712,1257.0,-2.4216077340425533
119808,1724,87,25,0.0050154752607340924,-43.22422432899475,0.2,0.07108926773071289,0.2626953125,-0.029119352955603972,-0.045457758009433746,0.9805468916893005,0.016895752,0.0004092704424510632,3728,1257.0,-2.4206693157894734
120320,1724,88,26,0.9264605054631829,-43.24054515361786,0.2,0.3237726092338562,0.0372314453125,-0.009425797295989469,0.12742285430431366,0.9806260466575623,0.00902324,0.0004092704424510632,3744,1257.0,-2.4206693157894734
120832,1724,89,26,0.07553635898511857,-43.238569378852844,0.2,-2.283348798751831,0.1793212890625,-0.018005500780418515,-5.707889795303345e-05,0.9807220697402954,0.018105809,0.0004092704424510632,3760,1257.0,-2.4196192291666665
121344,1724,90,26,1.036707129329443,-43.23909664154053,0.2,0.7516509294509888,0.0484619140625,-0.009997697517974302,0.31647181510925293,0.9807127714157104,0.0069965487,0.0004092704424510632,3776,1257.0,-2.4196192291666665
121856,1723,91,27,0.08009029342792928,-43.239920139312744,0.2,0.01818293333053589,0.254638671875,-0.02608919372141827,-0.0065466612577438354,0.9808353185653687,0.019386012,0.0004092704424510632,3792,1257.0,-2.4196192291666665
122368,1723,92,27,0.37712234538048506,-43.25193214416504,0.2,0.4888380765914917,0.107421875,-0.016522522579180077,0.15208497643470764,0.9809936881065369,0.01741692,0.0004092704424510632,3808,1257.0,-2.4207708144329896
122880,1722,93,27,0.5035477699711919,-43.25093352794647,0.2,0.8596096038818359,0.05322265625,-0.013757435837760568,0.12306081503629684,0.9805976152420044,0.01418057,0.0004092704424510632,3824,1257.0,-2.4207708144329896
123392,1722,94,27,0.156686493428424,-43.23102104663849,0.2,-1.9894094467163086,0.2265625,-0.023373096963041462,0.014320019632577896,0.9801099300384521,0.020318396,0.0004092704424510632,3840,1257.0,-2.4200381734693877
123904,1722,95,28,1.0655475333333015,-43.219823241233826,0.2,0.7647258639335632,0.078857421875,-0.008367494141566567,0.656274139881134,0.9801051616668701,0.01343124,0.0004092704424510632,3856,1257.0,-2.4200381734693877
124416,1722,96,28,0.34442245215177536,-43.20300495624542,0.2,0.11140948534011841,0.203125,-0.022878862902871333,0.12536464631557465,0.9787959456443787,0.021033294,0.0004092704424510632,3872,1257.0,-2.4200381734693877
124928,1722,97,28,1.2623699717223644,-43.16451060771942,0.2,0.7481533288955688,0.0675048828125,-0.01015262100554537,0.5571073889732361,0.9782935380935669,0.011705861,0.0004092704424510632,3888,1257.0,-2.4170089999999997
125440,1722,98,29,0.08235769835300744,-43.16274654865265,0.2,0.9069972038269043,0.1961669921875,-0.019740021947654895,-0.0029315929859876633,0.9789451360702515,0.016208801,0.0004092704424510632,3904,1257.0,-2.4170089999999997
125952,1722,99,29,0.015616249176673591,-43.191354751586914,0.2,-3.573885440826416,0.2672119140625,-0.028061539022019133,-0.04291973263025284,0.9809529781341553,0.02613574,0.0004092704424510632,3920,1257.0,-2.41599979
126464,1722,100,29,0.7689075875096023,-43.23959517478943,0.2,0.12631356716156006,0.0833740234375,-0.013250329764559865,0.15704967081546783,0.9816244840621948,0.011137923,0.0004092704424510632,3936,1257.0,-2.41599979
126976,1723,101,30,0.00939819373888895,-43.24999749660492,0.2,-0.21549904346466064,0.2034912109375,-0.01864604203728959,-0.021311238408088684,0.9821549654006958,0.013630442,0.0004092704424510632,3952,1257.0,-2.4143622700000003
127488,1723,102,30,0.6884974827989936,-43.25615835189819,0.2,0.5776007771492004,0.0416259765625,-0.008991040507680736,0.1203702911734581,0.9820430874824524,0.0067823264,0.0004092704424510632,3968,1257.0,-2.4143622700000003
128000,1723,103,30,0.010597443513688631,-43.241692781448364,0.2,-1.8482515811920166,0.2537841796875,-0.02290451290900819,-0.029978208243846893,0.9811781048774719,0.020740312,0.0004092704424510632,3984,1257.0,-2.4143622700000003
