time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1316,73,37376,28,0.018675812,0.03106909990310669,0.2,0.0004092704424510632,-0.018455903700669296,0.17138671875,0.9654583930969238,1152,0.05881386995315552,0.2196466363966465,-42.856335401535034,1258.0,-2.2575715172413795
1315,74,37888,28,0.022753187,-0.037520334124565125,0.2,0.0004092704424510632,-0.03157438553171232,0.2559814453125,0.9643198251724243,1168,-2.6826589107513428,0.014478135301033035,-42.82283008098602,1258.0,-2.250572233333334
1315,75,38400,29,0.016529987,0.02692057192325592,0.2,0.0004092704424510632,-0.01969287708925549,0.1766357421875,0.9638637900352478,1184,0.08563351631164551,0.18852972774766386,-42.79761755466461,1258.0,-2.250572233333334
1314,76,38912,29,0.017503437,-0.02604093961417675,0.2,0.0004092704424510632,-0.02415693753573578,0.2176513671875,0.965904176235199,1200,-5.842473030090332,0.0038984718776191585,-42.811262249946594,1258.0,-2.250572233333334
1314,77,39424,29,0.017217867,-0.03813762217760086,0.2,0.0004092704424510632,-0.026831214476260357,0.226318359375,0.9663872122764587,1216,0.03594249486923218,0.0052327301891637035,-42.866313338279724,1258.0,-2.25064070967742
1314,78,39936,30,0.02119049,0.01747044175863266,0.2,0.0004092704424510632,-0.01989860761386808,0.217041015625,0.9660698771476746,1232,0.02681523561477661,0.27185795782133937,-42.85935926437378,1258.0,-2.25064070967742
1314,79,40448,30,0.015203703,-0.020688556134700775,0.2,0.0004092704424510632,-0.016564698991714977,0.1341552734375,0.9655681252479553,1248,-2.175746202468872,0.022622813208727166,-42.84692871570587,1258.0,-2.24445321875
1314,80,40960,31,0.022425108,0.05736812949180603,0.2,0.0004092704424510632,-0.022248503984883428,0.16015625,0.9652212858200073,1264,0.1949707269668579,0.22676129289902747,-42.830575704574585,1258.0,-2.24445321875
1314,81,41472,31,0.023111368,-0.046783074736595154,0.2,0.0004092704424510632,-0.03035168524365872,0.2734375,0.9664128422737122,1280,-2.9821033477783203,0.0070656848984071985,-42.83841061592102,1258.0,-2.24445321875
1314,82,41984,31,0.014114911,-0.02706851251423359,0.2,0.0004092704424510632,-0.021603135246550664,0.2119140625,0.9672712683677673,1296,0.18144607543945312,0.005160221742698923,-42.87692403793335,1258.0,-2.2462977878787878
1314,83,42496,32,0.01906982,0.0052541643381118774,0.2,0.0004092704424510632,-0.020058952693943866,0.1488037109375,0.9672314524650574,1312,0.17809689044952393,0.18075135350227356,-42.88472890853882,1258.0,-2.2462977878787878
1314,84,43008,32,0.019416638,-0.02848450466990471,0.2,0.0004092704424510632,-0.018943443603347987,0.1759033203125,0.9681358337402344,1328,-2.5666542053222656,0.026589984772726893,-42.88890612125397,1258.0,-2.2467721764705884
1313,85,43520,33,0.012906809,0.040276117622852325,0.2,0.0004092704424510632,-0.01967126686940901,0.1531982421875,0.9683798551559448,1344,0.23805660009384155,0.2147106477059424,-42.91263473033905,1258.0,-2.2467721764705884
1313,86,44032,33,0.018814083,-0.03145842254161835,0.2,0.0004092704424510632,-0.026808115770108998,0.2579345703125,0.9668785929679871,1360,-0.13587486743927002,0.017101815436035395,-42.89384603500366,1258.0,-2.2462843142857145
