train/critic_loss,time/total_timesteps,train/n_updates,train/ent_coef,train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,time/episodes,time/fps,train/ent_coef_loss
1.904419183731079,5032,4931,0.017373856157064438,-121.72037506103516,1258.0,172,0.0008459126528049375,-4.5298605,4,29,-170.43138122558594
35.70528030395508,10064,9963,0.0012165808584541082,-122.35420989990234,1258.0,344,0.0008459126528049375,-3.380085375,8,29,-64.89824676513672
2.4311861991882324,15096,14995,0.0008064612629823387,-120.71537780761719,1258.0,518,0.0008459126528049375,-2.690361166666667,12,29,24.052026748657227
1.4985551834106445,20128,20027,0.0008266258519142866,-109.37017059326172,1258.0,707,0.0008459126528049375,-2.3307535,16,28,83.15047454833984
1.6776576042175293,25160,25059,0.0007358707371167839,-105.87826538085938,1258.0,5,0.0008459126528049375,-2.11678385,20,31,38.57475280761719
3.482445001602173,30192,30091,0.000760127033572644,-99.38581085205078,1258.0,151,0.0008459126528049375,-1.9729337916666665,24,34,-45.83369445800781
5.104146957397461,35224,35123,0.0011564512969926,-81.3012466430664,1258.0,296,0.0008459126528049375,-1.8707921071428573,28,34,-95.14684295654297
4.1922101974487305,40256,40155,0.0006543425261043012,-68.78163146972656,1258.0,442,0.0008459126528049375,-1.7827701875,32,34,13.607324600219727
5.3130269050598145,45288,45187,0.0005987772601656616,-63.34061050415039,1258.0,586,0.0008459126528049375,-1.7407731111111113,36,34,-16.298442840576172
149.51414489746094,50320,50219,0.0006194847519509494,-46.3792610168457,1258.0,9,0.0008459126528049375,-1.6861326499999998,40,34,232.16993713378906
12.917265892028809,55352,55251,0.0011291461996734142,-21.389617919921875,1258.0,155,0.0008459126528049375,-1.645664227272727,44,34,-35.43628692626953
3.934807300567627,60384,60283,0.0004457774921320379,-13.545999526977539,1258.0,313,0.0008459126528049375,-1.6187360208333335,48,33,75.90423583984375
16.557029724121094,65416,65315,0.0008166327606886625,-7.515134334564209,1258.0,462,0.0008459126528049375,-1.5901994423076926,52,33,-53.30397033691406
3.4338765144348145,70448,70347,0.0012544908095151186,-1.42656672000885,1258.0,612,0.0008459126528049375,-1.5645061071428572,56,33,-6.823791980743408
4.830811500549316,75480,75379,0.0012447561603039503,3.929433822631836,1258.0,15,0.0008459126528049375,-1.5412702333333332,60,31,68.67372131347656
22.752426147460938,80512,80411,0.0011931279441341758,28.781307220458984,1258.0,178,0.0008459126528049375,-1.535758453125,64,30,69.310791015625
3.2743849754333496,85544,85443,0.0006134947179816663,29.27971839904785,1258.0,340,0.0008459126528049375,-1.5145548970588234,68,30,-44.9416618347168
5.9230523109436035,90576,90475,0.0006061272579245269,33.81734085083008,1258.0,503,0.0008459126528049375,-1.5052229861111113,72,30,-4.149467468261719
2.98860239982605,95608,95507,0.0007692823419347405,39.36539077758789,1258.0,666,0.0008459126528049375,-1.500274552631579,76,30,-12.45199203491211
