time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_fraction,train/value_loss,train/learning_rate,train/explained_variance,train/n_updates,train/clip_range,train/entropy_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1841,3,11,5632,0.278076171875,0.03196245071012527,0.0004092704424510632,0.017401933670043945,160,0.2,-44.02127301692963,-0.019838053733110428,-0.030185414681909606,0.022658233,1.001615047454834,-2.16586875,1258.0
1843,3,12,6144,0.1962890625,0.00224809987230401,0.0004092704424510632,-0.04154956340789795,176,0.2,-44.04156839847565,-0.028313759714365005,-0.02050782908918336,0.014668374,1.002754807472229,-2.16586875,1258.0
1839,3,13,6656,0.2161865234375,0.0046175133174983785,0.0004092704424510632,0.014022290706634521,192,0.2,-44.0651980638504,-0.027719322592020035,-0.024469675816362724,0.015036551,1.0027873516082764,-2.1535528,1258.0
1832,3,14,7168,0.2406005859375,0.044396472978405654,0.0004092704424510632,0.021734893321990967,208,0.2,-44.041937947273254,-0.017585041001439095,-0.02238473348552361,0.014930755,1.0011717081069946,-2.1535528,1258.0
1850,4,15,7680,0.2711181640625,0.00309055665275082,0.0004092704424510632,0.4396744966506958,224,0.2,-43.98662579059601,-0.03166138008236885,-0.029845775105059147,0.017112873,0.9998039603233337,-2.1338665,1258.0
1854,4,16,8192,0.3028564453125,0.033682914392556995,0.0004092704424510632,0.27058374881744385,240,0.2,-43.96360754966736,-0.03546556830406189,-0.029593408355140127,0.02105831,0.9998420476913452,-2.1338665,1258.0
1855,4,17,8704,0.284423828125,0.004113507231522817,0.0004092704424510632,-0.5322321653366089,256,0.2,-43.95689845085144,-0.04778192937374115,-0.03347013957682066,0.019749932,0.9990413188934326,-2.1338665,1258.0
1862,4,18,9216,0.1522216796875,0.002656403827131726,0.0004092704424510632,0.23829734325408936,272,0.2,-43.92938160896301,-0.023284124210476875,-0.01379594812169671,0.010841951,0.998460590839386,-2.140824857142857,1258.0
1876,5,19,9728,0.311767578125,0.030492474470520392,0.0004092704424510632,0.21643322706222534,288,0.2,-43.90553295612335,-0.031853754073381424,-0.028062373748980463,0.021393634,0.9973257780075073,-2.140824857142857,1258.0
1888,5,20,10240,0.265380859375,0.008081268962996546,0.0004092704424510632,-0.7669074535369873,304,0.2,-43.878488421440125,-0.03053983300924301,-0.027120437152916566,0.018490102,0.996859073638916,-2.14783525,1258.0
1900,5,21,10752,0.2470703125,0.03951523482101038,0.0004092704424510632,0.3146490454673767,320,0.2,-43.860673904418945,-0.020618464797735214,-0.026242478506901534,0.01744662,0.9960259199142456,-2.14783525,1258.0
1910,5,22,11264,0.2724609375,0.004771018211613409,0.0004092704424510632,-0.38195276260375977,336,0.2,-43.82763314247131,-0.031302668154239655,-0.028755183273460716,0.01916918,0.9949676394462585,-2.14783525,1258.0
1920,6,23,11776,0.28173828125,0.0024917490627558436,0.0004092704424510632,0.39992547035217285,352,0.2,-43.77968895435333,-0.044956009835004807,-0.030183381066308357,0.019711748,0.9929386377334595,-2.1551046666666664,1258.0
1929,6,24,12288,0.239990234375,0.031544825702439994,0.0004092704424510632,0.2562487721443176,368,0.2,-43.74566614627838,-0.03287215903401375,-0.02582087754854001,0.01752659,0.9936022758483887,-2.1551046666666664,1258.0
1937,6,25,12800,0.2119140625,0.009841736638918519,0.0004092704424510632,-0.22480106353759766,384,0.2,-43.78525972366333,-0.027135364711284637,-0.023141352030506823,0.019515097,0.9952241778373718,-2.1474442,1258.0
1944,6,26,13312,0.201416015625,0.04520351515384391,0.0004092704424510632,0.46137040853500366,400,0.2,-43.80740129947662,-0.020726488903164864,-0.02309620969754178,0.015122676,0.9943031072616577,-2.1474442,1258.0
1952,7,27,13824,0.239501953125,0.006802373973187059,0.0004092704424510632,-2.486372232437134,416,0.2,-43.77917408943176,-0.034785009920597076,-0.02596925472607836,0.022742609,0.9946820735931396,-2.1474442,1258.0
1958,7,28,14336,0.2659912109375,0.0038184873774298467,0.0004092704424510632,0.4525132179260254,432,0.2,-43.79428827762604,-0.04310275986790657,-0.03016084584669443,0.024346914,0.9944882392883301,-2.1502189999999994,1258.0
1958,7,29,14848,0.2967529296875,0.024928832397563383,0.0004092704424510632,0.2352091670036316,448,0.2,-43.778358578681946,-0.03595733270049095,-0.024970287107862532,0.039963383,0.9941121339797974,-2.1502189999999994,1258.0
1953,7,30,15360,0.242919921875,0.010774597234558314,0.0004092704424510632,-0.9875926971435547,464,0.2,-43.78303635120392,-0.01950782537460327,-0.024257700162706897,0.019447874,0.9949156045913696,-2.152750083333333,1258.0
1957,8,31,15872,0.2015380859375,0.03617385443067178,0.0004092704424510632,0.5467099547386169,480,0.2,-43.80115330219269,-0.009885264560580254,-0.020558325137244537,0.014467102,0.9947246313095093,-2.152750083333333,1258.0
1961,8,32,16384,0.2659912109375,0.004265975618181983,0.0004092704424510632,-2.7163753509521484,496,0.2,-43.81421625614166,-0.03772268071770668,-0.026738461630884558,0.020232249,0.9967629909515381,-2.1500843076923073,1258.0
1963,8,33,16896,0.23876953125,0.0740365139208734,0.0004092704424510632,0.1292017698287964,512,0.2,-43.87065100669861,0.02192242443561554,-0.022445816663093865,0.02068802,0.9976151585578918,-2.1500843076923073,1258.0
1964,8,34,17408,0.179931640625,0.002554513997893082,0.0004092704424510632,-1.1560783386230469,528,0.2,-43.89562225341797,-0.03404421731829643,-0.019801782706053928,0.014414819,0.9991142749786377,-2.1500843076923073,1258.0
1960,9,35,17920,0.2508544921875,0.004212010062474292,0.0004092704424510632,0.10775357484817505,544,0.2,-43.93118369579315,-0.030705314129590988,-0.025157807001960464,0.017673872,0.9988818764686584,-2.1544366428571426,1258.0
1951,9,36,18432,0.21728515625,0.07674034533556551,0.0004092704424510632,0.2130311131477356,560,0.2,-43.93041002750397,-0.023474179208278656,-0.026445363473612815,0.029693156,1.0002979040145874,-2.1544366428571426,1258.0
1943,9,37,18944,0.1751708984375,0.0053633578900189605,0.0004092704424510632,-6.666968822479248,576,0.2,-43.94796621799469,-0.013606587424874306,-0.018032785883406177,0.012539556,0.9983461499214172,-2.1550716,1258.0
1941,10,38,19456,0.172119140625,0.09830532583873719,0.0004092704424510632,0.10494738817214966,592,0.2,-43.89367592334747,-0.005588101223111153,-0.020846750354394317,0.01737246,0.9980594515800476,-2.1550716,1258.0
1938,10,39,19968,0.3017578125,0.0032551578296988737,0.0004092704424510632,-3.413883686065674,608,0.2,-43.896833181381226,-0.03984552249312401,-0.030232545381295495,0.023362814,0.9981202483177185,-2.1550716,1258.0
1934,10,40,20480,0.2091064453125,0.005913201181101613,0.0004092704424510632,0.060837745666503906,624,0.2,-43.87514925003052,-0.016186470165848732,-0.02334395796060562,0.014163614,0.99652498960495,-2.156632125,1258.0
1929,10,41,20992,0.1656494140625,0.10656972695142031,0.0004092704424510632,0.18733298778533936,640,0.2,-43.821613907814026,-0.0013774055987596512,-0.019349265232449397,0.018643357,0.9949305057525635,-2.156632125,1258.0
1923,11,42,21504,0.2135009765625,0.014159713144181296,0.0004092704424510632,-0.3262983560562134,656,0.2,-43.795260071754456,-0.026686713099479675,-0.024110643396852538,0.018796258,0.9955506920814514,-2.1514000588235294,1258.0
1918,11,43,22016,0.187744140625,0.1022297686431557,0.0004092704424510632,0.4813593029975891,672,0.2,-43.804463386535645,0.016170481219887733,-0.017956110852537677,0.019840378,0.9947121739387512,-2.1514000588235294,1258.0
1913,11,44,22528,0.2017822265625,0.007250290334923193,0.0004092704424510632,-2.649120807647705,688,0.2,-43.77472805976868,-0.030413076281547546,-0.02229465146228904,0.014463447,0.9943884611129761,-2.1514000588235294,1258.0
1908,12,45,23040,0.2410888671875,0.00393150308082113,0.0004092704424510632,0.1314847469329834,704,0.2,-43.74894368648529,-0.03150090202689171,-0.02160521986661479,0.017943937,0.9923803806304932,-2.1533886111111107,1258.0
1902,12,46,23552,0.22216796875,0.12866483873222023,0.0004092704424510632,0.2749232053756714,720,0.2,-43.68831431865692,-0.011710835620760918,-0.02737787168007344,0.022471964,0.9913821220397949,-2.1533886111111107,1258.0
1896,12,47,24064,0.214111328125,0.015012547592050396,0.0004092704424510632,-3.955310821533203,736,0.2,-43.67073166370392,-0.023202091455459595,-0.02219146626885049,0.014933789,0.9910935163497925,-2.1565312105263157,1258.0
1892,12,48,24576,0.161376953125,0.11593044141773134,0.0004092704424510632,0.24156826734542847,752,0.2,-43.65127182006836,-0.0005156025290489197,-0.01911499587004073,0.015710294,0.9899070858955383,-2.1565312105263157,1258.0
1887,13,49,25088,0.234619140625,0.005022982499212958,0.0004092704424510632,-2.2529964447021484,768,0.2,-43.617918968200684,-0.0334925577044487,-0.019530301389750093,0.016564641,0.9893378615379333,-2.1565312105263157,1258.0
1883,13,50,25600,0.2293701171875,0.0033442936182837,0.0004092704424510632,0.2131720781326294,784,0.2,-43.58771860599518,-0.02358321100473404,-0.022981835805694573,0.015017886,0.987383246421814,-2.1487924,1258.0
1880,13,51,26112,0.2362060546875,0.08370258752256632,0.0004092704424510632,0.3238677978515625,800,0.2,-43.54032766819,-0.009373139590024948,-0.024633971843286417,0.02316916,0.9867542386054993,-2.1487924,1258.0
1879,14,52,26624,0.2547607421875,0.011532359203556553,0.0004092704424510632,-2.1233251094818115,816,0.2,-43.541542530059814,-0.039079323410987854,-0.026987013858160935,0.019779937,0.9876436591148376,-2.1427710952380954,1258.0
1878,14,53,27136,0.1571044921875,0.14556457055732608,0.0004092704424510632,0.42469722032546997,832,0.2,-43.562148094177246,0.013157658278942108,-0.019088907036348246,0.017295577,0.987892210483551,-2.1427710952380954,1258.0
1877,14,54,27648,0.1776123046875,0.015151828192756511,0.0004092704424510632,-4.083736419677734,848,0.2,-43.59072232246399,-0.026984164491295815,-0.01856654364382848,0.015822196,0.9903118014335632,-2.1427710952380954,1258.0
1876,15,55,28160,0.218994140625,0.0032434925888082944,0.0004092704424510632,0.3123093843460083,864,0.2,-43.66640865802765,-0.032934922724962234,-0.023080307990312576,0.018250708,0.9922290444374084,-2.133691227272727,1258.0
1872,15,56,28672,0.235595703125,0.07040866918396205,0.0004092704424510632,0.2692453861236572,880,0.2,-43.69656980037689,-0.013412346132099628,-0.02527208093670197,0.030469242,0.9921478629112244,-2.133691227272727,1258.0
1865,15,57,29184,0.232421875,0.01053196715656668,0.0004092704424510632,-1.543212652206421,896,0.2,-43.67826163768768,-0.03043390065431595,-0.024277166929095984,0.01886532,0.9919737577438354,-2.1373383913043478,1258.0
1866,15,58,29696,0.13330078125,0.13829639402683824,0.0004092704424510632,0.35694605112075806,912,0.2,-43.67229986190796,0.004195071756839752,-0.02145328841288574,0.021354727,0.9910789132118225,-2.1373383913043478,1258.0
1866,16,59,30208,0.2457275390625,0.008262703275249805,0.0004092704424510632,-4.490890026092529,928,0.2,-43.660831332206726,-0.036902859807014465,-0.024981684488011524,0.019192459,0.9921237826347351,-2.1418627083333335,1258.0
1866,16,60,30720,0.154296875,0.1734849187778309,0.0004092704424510632,0.1752328872680664,944,0.2,-43.69791769981384,0.004641333594918251,-0.02117844659369439,0.0152703505,0.9927927851676941,-2.1418627083333335,1258.0
1866,16,61,31232,0.2088623046875,0.006187056984344963,0.0004092704424510632,-2.554290294647217,960,0.2,-43.69406199455261,-0.020724497735500336,-0.020690482633654028,0.016371075,0.9918450713157654,-2.1418627083333335,1258.0
1866,17,62,31744,0.249267578125,0.0038816455198684707,0.0004092704424510632,0.05807286500930786,976,0.2,-43.682632088661194,-0.03620181977748871,-0.028143418923718855,0.01761893,0.9925112128257751,-2.1434296,1258.0
1865,17,63,32256,0.122802734375,0.15716239251196384,0.0004092704424510632,0.20135974884033203,992,0.2,-43.70064830780029,0.0027170535176992416,-0.01619190999190323,0.014346354,0.9923653602600098,-2.1434296,1258.0
1862,17,64,32768,0.222412109375,0.017538458079798147,0.0004092704424510632,-1.105004072189331,1008,0.2,-43.67987298965454,-0.022838225588202477,-0.02432327248970978,0.014321319,0.9913254976272583,-2.147681115384615,1258.0
1867,17,65,33280,0.1634521484375,0.1853974366094917,0.0004092704424510632,0.3589329719543457,1024,0.2,-43.649343729019165,0.009698331356048584,-0.022293067755526863,0.022946708,0.9905588030815125,-2.147681115384615,1258.0
1872,18,66,33792,0.243896484375,0.005041855925810523,0.0004092704424510632,-3.160963535308838,1040,0.2,-43.641595244407654,-0.029298027977347374,-0.02516952998121269,0.021798428,0.9912891387939453,-2.147681115384615,1258.0
1878,18,67,34304,0.29931640625,0.004971586597093847,0.0004092704424510632,0.08275055885314941,1056,0.2,-43.665470480918884,-0.033723317086696625,-0.033687428149278276,0.022494592,0.9908208250999451,-2.147414148148148,1258.0
1884,18,68,34816,0.1357421875,0.1768967176321894,0.0004092704424510632,0.29651546478271484,1072,0.2,-43.648454546928406,0.001019258052110672,-0.019613915588706732,0.019545387,0.9907965064048767,-2.147414148148148,1258.0
1889,18,69,35328,0.257080078125,0.01285893825115636,0.0004092704424510632,-2.664332151412964,1088,0.2,-43.661681056022644,-0.040576327592134476,-0.02916538159479387,0.019977022,0.9914090037345886,-2.14256875,1258.0
1893,18,70,35840,0.1739501953125,0.20097332983277738,0.0004092704424510632,0.2958667278289795,1104,0.2,-43.66446650028229,0.010703705251216888,-0.025618709827540442,0.025582628,0.9911201596260071,-2.14256875,1258.0
1899,19,71,36352,0.2784423828125,0.014597005967516452,0.0004092704424510632,-0.8714514970779419,1120,0.2,-43.66681110858917,-0.018261970952153206,-0.02772917679976672,0.019209191,0.9919986128807068,-2.14256875,1258.0
1904,19,72,36864,0.232666015625,0.004114944298635237,0.0004092704424510632,0.07734215259552002,1136,0.2,-43.67261290550232,-0.02591913938522339,-0.023590604148921557,0.014860409,0.9905147552490234,-2.1452087931034485,1258.0
1909,19,73,37376,0.1275634765625,0.2170102819800377,0.0004092704424510632,0.3185081481933594,1152,0.2,-43.627779483795166,0.014492761343717575,-0.01890769074088894,0.01729315,0.989887535572052,-2.1452087931034485,1258.0
1914,19,74,37888,0.23583984375,0.00875347301189322,0.0004092704424510632,-3.446653366088867,1168,0.2,-43.61216676235199,-0.039778534322977066,-0.027320341658196412,0.019612016,0.9893492460250854,-2.147642066666667,1258.0
1919,20,75,38400,0.12255859375,0.22888857778161764,0.0004092704424510632,0.32843607664108276,1184,0.2,-43.60178792476654,0.01250586286187172,-0.017825264774728566,0.017917402,0.9893202185630798,-2.147642066666667,1258.0
1923,20,76,38912,0.2520751953125,0.01336566376267001,0.0004092704424510632,-0.7969874143600464,1200,0.2,-43.616148591041565,-0.02202552556991577,-0.023961940460139886,0.019544195,0.9905309081077576,-2.147642066666667,1258.0
1926,20,77,39424,0.2783203125,0.009747648728080094,0.0004092704424510632,0.21860677003860474,1216,0.2,-43.66524136066437,-0.028606535866856575,-0.029966409783810377,0.02025595,0.9921236634254456,-2.1529023225806454,1258.0
1928,20,78,39936,0.192626953125,0.1595965267624706,0.0004092704424510632,0.4303094148635864,1232,0.2,-43.702104687690735,-0.015450641512870789,-0.028895819996250793,0.02327064,0.9924653768539429,-2.1529023225806454,1258.0
1931,20,79,40448,0.2039794921875,0.017719003444653936,0.0004092704424510632,-8.212994575500488,1248,0.2,-43.72827470302582,-0.023456677794456482,-0.023462351906346157,0.020399688,0.9943858981132507,-2.14760453125,1258.0
1933,21,80,40960,0.081787109375,0.2869347908999771,0.0004092704424510632,0.09884381294250488,1264,0.2,-43.78004014492035,0.02524622716009617,-0.012616913474630564,0.013126911,0.9945229887962341,-2.14760453125,1258.0
1936,21,81,41472,0.2509765625,0.007601621618960053,0.0004092704424510632,-2.7458479404449463,1280,0.2,-43.772236704826355,-0.04280007258057594,-0.027570308768190444,0.018594977,0.9945773482322693,-2.14760453125,1258.0
1939,21,82,41984,0.252197265625,0.0040821234724717215,0.0004092704424510632,0.3920525312423706,1296,0.2,-43.77216076850891,-0.024527080357074738,-0.026011208799900487,0.018331077,0.9941573143005371,-2.1440302424242423,1258.0
1942,21,83,42496,0.15869140625,0.17243851930834353,0.0004092704424510632,0.2826839089393616,1312,0.2,-43.75159668922424,-0.006374869495630264,-0.02219433088612277,0.027275871,0.993743360042572,-2.1440302424242423,1258.0
1944,22,84,43008,0.2353515625,0.010889684497669805,0.0004092704424510632,-9.504074096679688,1328,0.2,-43.74161338806152,-0.04233775660395622,-0.023373873555101454,0.018933494,0.9934032559394836,-2.1461241764705883,1258.0
1947,22,85,43520,0.1534423828125,0.2945443498902023,0.0004092704424510632,0.12328290939331055,1344,0.2,-43.73881697654724,0.0030835457146167755,-0.021194473170908168,0.017214056,0.9936659336090088,-2.1461241764705883,1258.0
1950,22,86,44032,0.335205078125,0.00826447393046692,0.0004092704424510632,-4.454841136932373,1360,0.2,-43.733386516571045,-0.04521694406867027,-0.03575893605011515,0.024262063,0.9925500154495239,-2.145073,1258.0
1952,22,87,44544,0.1224365234375,0.23090798896737397,0.0004092704424510632,0.25520217418670654,1376,0.2,-43.69896709918976,0.02610692009329796,-0.017137384973466396,0.016188536,0.9924912452697754,-2.145073,1258.0
1951,23,88,45056,0.239501953125,0.015178749017650262,0.0004092704424510632,-0.7515116930007935,1392,0.2,-43.7032995223999,-0.02775539457798004,-0.020863310026470572,0.01636292,0.991975724697113,-2.145073,1258.0
1949,23,89,45568,0.2872314453125,0.005075745990325231,0.0004092704424510632,0.001583695411682129,1408,0.2,-43.696813464164734,-0.047102585434913635,-0.03128683933755383,0.020318672,0.9931941032409668,-2.146210888888889,1258.0
1946,23,90,46080,0.0931396484375,0.23372472263872623,0.0004092704424510632,0.37134552001953125,1424,0.2,-43.72883462905884,0.0006525963544845581,-0.020437168888747692,0.019017989,0.9927533864974976,-2.146210888888889,1258.0
1943,23,91,46592,0.264404296875,0.00798162647697609,0.0004092704424510632,-9.590539932250977,1440,0.2,-43.72617268562317,-0.04493112862110138,-0.027807274494989542,0.016000599,0.9946658611297607,-2.142323675675676,1258.0
1942,24,92,47104,0.106689453125,0.34241825668141246,0.0004092704424510632,0.22838890552520752,1456,0.2,-43.792174339294434,0.023421205580234528,-0.019236612395616248,0.018471995,0.9957981109619141,-2.142323675675676,1258.0
1940,24,93,47616,0.303466796875,0.004733249137643725,0.0004092704424510632,-2.230661153793335,1472,0.2,-43.799315333366394,-0.0476963147521019,-0.029607012023916468,0.023089277,0.9955084919929504,-2.142323675675676,1258.0
1938,24,94,48128,0.2181396484375,0.004244999414368067,0.0004092704424510632,0.001431584358215332,1488,0.2,-43.776283502578735,-0.03986392915248871,-0.020235805422998965,0.017872207,0.994254469871521,-2.1403143684210533,1258.0
1936,25,95,48640,0.0989990234375,0.24418202065862715,0.0004092704424510632,0.3144168257713318,1504,0.2,-43.7424259185791,0.019761275500059128,-0.01779259752947837,0.015339222,0.9934610724449158,-2.1403143684210533,1258.0
1934,25,96,49152,0.24560546875,0.008940924439230002,0.0004092704424510632,-5.224403381347656,1520,0.2,-43.750568866729736,-0.04241721332073212,-0.023397317025228404,0.017892923,0.9954420328140259,-2.140310051282052,1258.0
1932,25,97,49664,0.213623046875,0.31909891311079264,0.0004092704424510632,0.2838427424430847,1536,0.2,-43.81318283081055,0.03670278191566467,-0.025276747226598673,0.03087728,0.9962754845619202,-2.140310051282052,1258.0
1929,26,98,50176,0.3055419921875,0.012433097450411879,0.0004092704424510632,-0.9119874238967896,1552,0.2,-43.816996455192566,-0.01959127001464367,-0.024131478945491835,0.021722578,0.9961019158363342,-2.140310051282052,1258.0
1927,26,99,50688,0.34716796875,0.0035857180482707918,0.0004092704424510632,-0.024571537971496582,1568,0.2,-43.82063853740692,-0.04953223094344139,-0.03967725142138079,0.025513278,0.996497631072998,-2.13818485,1258.0
1923,26,100,51200,0.156982421875,0.26361437793821096,0.0004092704424510632,0.3206523060798645,1584,0.2,-43.83644998073578,0.012692006304860115,-0.01852599481935613,0.020395238,0.9968337416648865,-2.13818485,1258.0
1921,26,101,51712,0.2784423828125,0.04185478907311335,0.0004092704424510632,-0.6181234121322632,1600,0.2,-43.84528028964996,-0.027108144015073776,-0.02679688709031325,0.020109896,0.9973686337471008,-2.142399926829268,1258.0
1919,27,102,52224,0.164794921875,0.24660961283370852,0.0004092704424510632,0.5234106779098511,1616,0.2,-43.87464797496796,0.04506181180477142,-0.02153795087360777,0.018993564,0.9987171292304993,-2.142399926829268,1258.0
1920,27,103,52736,0.2957763671875,0.0108694352384191,0.0004092704424510632,-0.8978317975997925,1632,0.2,-43.87137484550476,-0.029941972345113754,-0.026942978336592205,0.0271116,0.9962666034698486,-2.142399926829268,1258.0
1920,27,104,53248,0.1993408203125,0.004818916815565899,0.0004092704424510632,-0.1530851125717163,1648,0.2,-43.79115641117096,-0.026764625683426857,-0.017875865421956405,0.01645054,0.9948188662528992,-2.1424310714285717,1258.0
1920,27,105,53760,0.0694580078125,0.321743089472875,0.0004092704424510632,0.31822794675827026,1664,0.2,-43.76787602901459,0.01807030476629734,-0.012593024090165272,0.011359141,0.9943630695343018,-2.1424310714285717,1258.0
1923,28,106,54272,0.2503662109375,0.008543406103854068,0.0004092704424510632,-5.330195903778076,1680,0.2,-43.79779398441315,-0.026851994916796684,-0.022573319060029462,0.02227173,0.9978116750717163,-2.14078411627907,1258.0
1926,28,107,54784,0.162353515625,0.4731115782633424,0.0004092704424510632,0.06064087152481079,1696,0.2,-43.88334381580353,0.03381933644413948,-0.014412361953873187,0.014179135,0.9981579780578613,-2.14078411627907,1258.0
1928,28,108,55296,0.2880859375,0.009218098639394157,0.0004092704424510632,-1.8362531661987305,1712,0.2,-43.8502471446991,-0.03661591559648514,-0.02994461200432852,0.024087857,0.9963101744651794,-2.14078411627907,1258.0
1930,28,109,55808,0.316650390625,0.006171539847855456,0.0004092704424510632,0.4133226275444031,1728,0.2,-43.813149094581604,-0.03486008197069168,-0.02818987617501989,0.027908001,0.9964807033538818,-2.1405112954545458,1258.0
1932,29,110,56320,0.109130859375,0.22446248796768486,0.0004092704424510632,0.343896746635437,1744,0.2,-43.828097224235535,0.010780580341815948,-0.016250701359240338,0.016602792,0.9963700175285339,-2.1405112954545458,1258.0
1935,29,111,56832,0.29541015625,0.03363725572125986,0.0004092704424510632,-1.2369956970214844,1760,0.2,-43.821940898895264,-0.03689974173903465,-0.03122041915776208,0.025640141,0.9966106414794922,-2.1443563111111112,1258.0
1938,29,112,57344,0.126708984375,0.30040869559161365,0.0004092704424510632,0.45273441076278687,1776,0.2,-43.839125871658325,0.01790594682097435,-0.019565099486499093,0.01691728,0.9967547655105591,-2.1443563111111112,1258.0
1940,29,113,57856,0.23388671875,0.012879876914666966,0.0004092704424510632,-5.325124263763428,1792,0.2,-43.85317349433899,-0.03517819941043854,-0.02628121431916952,0.0171514,0.9980069994926453,-2.1443563111111112,1258.0
1939,30,114,58368,0.3009033203125,0.023670192516874522,0.0004092704424510632,0.3227376937866211,1808,0.2,-43.88198113441467,-0.026654602959752083,-0.026868041808484122,0.029819123,0.9981812238693237,-2.1432032826086957,1258.0
1936,30,115,58880,0.404052734375,0.25570278777740896,0.0004092704424510632,0.3298032879829407,1824,0.2,-43.8663067817688,0.023445524275302887,-0.025364398665260524,0.061897874,0.9977619051933289,-2.1432032826086957,1258.0
1935,30,116,59392,0.247314453125,0.011502654873766005,0.0004092704424510632,-1.0944931507110596,1840,0.2,-43.87537896633148,-0.015940161421895027,-0.023839374480303377,0.01810386,0.9987605810165405,-2.1437080638297874,1258.0
1931,31,117,59904,0.1260986328125,0.22550893132574856,0.0004092704424510632,0.4718801975250244,1856,0.2,-43.891955971717834,0.03814534842967987,-0.014798087941017002,0.017001221,0.9985299706459045,-2.1437080638297874,1258.0
1930,31,118,60416,0.275634765625,0.010496567578229588,0.0004092704424510632,-8.418758392333984,1872,0.2,-43.865776777267456,-0.010232049971818924,-0.01818909881694708,0.01928458,0.9974307417869568,-2.1433831041666664,1258.0
1929,31,119,60928,0.123291015625,0.38031972805038095,0.0004092704424510632,0.28192126750946045,1888,0.2,-43.842150926589966,0.06773626059293747,-0.015264945672242902,0.018286964,0.9967997670173645,-2.1433831041666664,1258.0
1928,31,120,61440,0.311279296875,0.004373539377411362,0.0004092704424510632,-2.708089590072632,1904,0.2,-43.82781279087067,-0.024137478321790695,-0.027516183588886634,0.02669576,0.996555507183075,-2.1433831041666664,1258.0
1927,32,121,61952,0.244140625,0.005584066500887275,0.0004092704424510632,0.03134942054748535,1920,0.2,-43.847203969955444,-0.03275762125849724,-0.02791773657372687,0.016790643,0.9982311129570007,-2.1415101224489796,1258.0
1925,32,122,62464,0.1103515625,0.32835099566727877,0.0004092704424510632,0.39104163646698,1936,0.2,-43.8950434923172,0.058961302042007446,-0.016236299059528392,0.019344082,0.9989206194877625,-2.1415101224489796,1258.0
1924,32,123,62976,0.2476806640625,0.008976038501714356,0.0004092704424510632,-10.399063110351562,1952,0.2,-43.881837010383606,-0.038037966936826706,-0.026407319906866178,0.019474015,0.9974884986877441,-2.14452886,1258.0
1923,33,124,63488,0.0543212890625,0.4978735474869609,0.0004092704424510632,0.2371862530708313,1968,0.2,-43.84033763408661,0.06620940566062927,-0.007631426444277167,0.008268548,0.9969480633735657,-2.14452886,1258.0
1922,33,125,64000,0.251708984375,0.003916513673175359,0.0004092704424510632,-3.9260005950927734,1984,0.2,-43.84412229061127,-0.018487049266695976,-0.024496896046912298,0.019053249,0.9978095889091492,-2.14452886,1258.0
1920,33,126,64512,0.3125,0.005310684602591209,0.0004092704424510632,0.01078486442565918,2000,0.2,-43.83922302722931,-0.04360174760222435,-0.03313051359145902,0.02019093,0.9958759546279907,-2.151642156862745,1258.0
