time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_fraction,train/value_loss,train/learning_rate,train/explained_variance,train/n_updates,train/clip_range,train/entropy_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1804,3,11,5632,0.30517578125,0.032060925965197384,0.0004092704424510632,0.12999576330184937,160,0.2,-44.181684136390686,-0.010758593678474426,-0.02737461161450483,0.027252559,1.00611412525177,-2.15649625,1258.0
1798,3,12,6144,0.239501953125,0.002547769312513992,0.0004092704424510632,-0.892530083656311,176,0.2,-44.17560827732086,-0.028560614213347435,-0.023056468518916517,0.01611508,1.0069952011108398,-2.15649625,1258.0
1791,3,13,6656,0.2261962890625,0.002966682135593146,0.0004092704424510632,0.18100160360336304,192,0.2,-44.210020780563354,-0.042420394718647,-0.0237548381119268,0.01566007,1.0082939863204956,-2.1733599999999997,1258.0
1786,4,14,7168,0.2259521484375,0.035578364855609834,0.0004092704424510632,0.11314451694488525,208,0.2,-44.256266832351685,-0.006964364089071751,-0.020923471529386006,0.016601944,1.0096033811569214,-2.1733599999999997,1258.0
1783,4,15,7680,0.2421875,0.007621674274560064,0.0004092704424510632,-1.236236572265625,224,0.2,-44.28613615036011,-0.035454392433166504,-0.028557797515532002,0.019138454,1.0109562873840332,-2.1686425000000003,1258.0
1777,4,16,8192,0.219482421875,0.050120923086069524,0.0004092704424510632,0.2276148796081543,240,0.2,-44.32188606262207,-0.01414400152862072,-0.023332754499278963,0.016472965,1.0113266706466675,-2.1686425000000003,1258.0
1771,4,17,8704,0.2515869140625,0.005148523927346105,0.0004092704424510632,-2.426302671432495,256,0.2,-44.30870854854584,-0.03484827280044556,-0.024180187610909343,0.01873317,1.0099563598632812,-2.1686425000000003,1258.0
1764,5,18,9216,0.268798828125,0.003070571881835349,0.0004092704424510632,0.09202712774276733,272,0.2,-44.2662216424942,-0.043987032026052475,-0.025836529035586864,0.019223973,1.0091159343719482,-2.1561052857142857,1258.0
1757,5,19,9728,0.2550048828125,0.04055646900087595,0.0004092704424510632,0.1315717101097107,288,0.2,-44.2331417798996,-0.014542334713041782,-0.02070654598355759,0.019442115,1.0075595378875732,-2.1561052857142857,1258.0
1753,5,20,10240,0.2423095703125,0.0061824175718356855,0.0004092704424510632,-3.5046935081481934,304,0.2,-44.20292258262634,-0.04144849628210068,-0.020492063224082813,0.021653987,1.0077052116394043,-2.174066,1258.0
1751,6,21,10752,0.31201171875,0.04490753880236298,0.0004092704424510632,0.14810001850128174,320,0.2,-44.2089706659317,-0.023025788366794586,-0.03100013651419431,0.025521623,1.0073362588882446,-2.174066,1258.0
1751,6,22,11264,0.290283203125,0.004682308383053169,0.0004092704424510632,-0.47361576557159424,336,0.2,-44.22331666946411,-0.04831690341234207,-0.02623106299142819,0.022778895,1.0096802711486816,-2.174066,1258.0
1752,6,23,11776,0.2095947265625,0.0034400094154989347,0.0004092704424510632,-0.14523732662200928,352,0.2,-44.29452931880951,-0.01831318810582161,-0.02149333810666576,0.014639457,1.0110708475112915,-2.1762617777777775,1258.0
1752,7,24,12288,0.2532958984375,0.034624340187292546,0.0004092704424510632,0.22576844692230225,368,0.2,-44.29905700683594,-0.02065385691821575,-0.02537500906328205,0.021779666,1.0099482536315918,-2.1762617777777775,1258.0
1745,7,25,12800,0.27783203125,0.012240870710229501,0.0004092704424510632,-1.386335849761963,384,0.2,-44.261566400527954,-0.029087413102388382,-0.028797360908356495,0.020277407,1.0091230869293213,-2.1848720999999998,1258.0
1745,7,26,13312,0.2252197265625,0.03474567295052111,0.0004092704424510632,0.33566081523895264,400,0.2,-44.23451006412506,-0.029023027047514915,-0.02417228472768329,0.01900509,1.0080548524856567,-2.1848720999999998,1258.0
1745,7,27,13824,0.2308349609375,0.0038520009329658933,0.0004092704424510632,-2.2316248416900635,416,0.2,-44.21125030517578,-0.02511392906308174,-0.023679033562075347,0.01597925,1.0081661939620972,-2.1848720999999998,1258.0
1753,8,28,14336,0.2752685546875,0.004034613135445397,0.0004092704424510632,0.4892163872718811,432,0.2,-44.1954550743103,-0.026649558916687965,-0.028291895432630554,0.024480373,1.006822109222412,-2.180898545454545,1258.0
1762,8,29,14848,0.2569580078125,0.020236014883266762,0.0004092704424510632,0.33423978090286255,448,0.2,-44.17157781124115,-0.02032945118844509,-0.020728717747260816,0.030589856,1.0068055391311646,-2.180898545454545,1258.0
1755,8,30,15360,0.25634765625,0.006961287566809915,0.0004092704424510632,-1.231677770614624,464,0.2,-44.20842802524567,-0.036732450127601624,-0.02626918748137541,0.01955802,1.0098545551300049,-2.1815649999999995,1258.0
1754,9,31,15872,0.2958984375,0.04322012857301161,0.0004092704424510632,0.23699426651000977,480,0.2,-44.284656405448914,-0.02482718415558338,-0.02950905899342615,0.032721996,1.0104249715805054,-2.1815649999999995,1258.0
1753,9,32,16384,0.1961669921875,0.0037054344538773876,0.0004092704424510632,-4.685018539428711,496,0.2,-44.271711587905884,-0.03165902942419052,-0.018259004689753056,0.012800222,1.0099236965179443,-2.1972034615384612,1258.0
1752,9,33,16896,0.306884765625,0.07459021720569581,0.0004092704424510632,0.10717254877090454,512,0.2,-44.26846969127655,-0.00394342839717865,-0.028757493491866626,0.029818159,1.0101007223129272,-2.1972034615384612,1258.0
1751,9,34,17408,0.255126953125,0.005573852293309756,0.0004092704424510632,-2.595870018005371,528,0.2,-44.287522315979004,-0.030500013381242752,-0.0263429012557026,0.020960875,1.011249303817749,-2.1972034615384612,1258.0
1750,10,35,17920,0.2508544921875,0.004755719259264879,0.0004092704424510632,-0.17106103897094727,544,0.2,-44.2948522567749,-0.03412017598748207,-0.028696263674646616,0.019142881,1.0099995136260986,-2.195267857142857,1258.0
1749,10,36,18432,0.20458984375,0.06338074360974133,0.0004092704424510632,0.17711502313613892,560,0.2,-44.27659237384796,-0.012121668085455894,-0.021755764697445557,0.019016378,1.0108275413513184,-2.195267857142857,1258.0
1748,10,37,18944,0.2078857421875,0.005480142899614293,0.0004092704424510632,-5.316568851470947,576,0.2,-44.26699650287628,-0.011924688704311848,-0.024589501321315765,0.01645393,1.0081777572631836,-2.1972224666666667,1258.0
1746,11,38,19456,0.1923828125,0.06882289901841432,0.0004092704424510632,0.15264242887496948,592,0.2,-44.20508587360382,-0.004906294867396355,-0.022922322590602562,0.018490434,1.0082300901412964,-2.1972224666666667,1258.0
1745,11,39,19968,0.1904296875,0.004000454140623333,0.0004092704424510632,-4.3543701171875,608,0.2,-44.233256101608276,-0.026660218834877014,-0.01991886255564168,0.016459286,1.0095205307006836,-2.1972224666666667,1258.0
1745,11,40,20480,0.2890625,0.004792733467184007,0.0004092704424510632,0.051868438720703125,624,0.2,-44.23294425010681,-0.044031716883182526,-0.03188396740006283,0.020807322,1.0078989267349243,-2.193492,1258.0
1745,12,41,20992,0.2552490234375,0.06693347136024386,0.0004092704424510632,0.17638033628463745,640,0.2,-44.165478110313416,-0.012251172214746475,-0.02794956337311305,0.027609918,1.005765676498413,-2.193492,1258.0
1746,12,42,21504,0.247314453125,0.01080324842769187,0.0004092704424510632,-1.2290806770324707,656,0.2,-44.10624957084656,-0.01969284564256668,-0.025873057762510143,0.02024617,1.0039644241333008,-2.1934018235294115,1258.0
1746,12,43,22016,0.19677734375,0.06236475449986756,0.0004092704424510632,0.40159064531326294,672,0.2,-44.07228720188141,-0.017079615965485573,-0.022340631170663983,0.021625705,1.0038220882415771,-2.1934018235294115,1258.0
1742,12,44,22528,0.1319580078125,0.004346568777691573,0.0004092704424510632,-2.7360763549804688,688,0.2,-44.08432495594025,-0.014785200357437134,-0.016297446272801608,0.011420313,1.0050088167190552,-2.1934018235294115,1258.0
1742,13,45,23040,0.2530517578125,0.003679871872009244,0.0004092704424510632,0.1349828839302063,704,0.2,-44.0733357667923,-0.04459521546959877,-0.026539688900811598,0.015875475,1.0021166801452637,-2.1831357777777773,1258.0
1742,13,46,23552,0.22265625,0.0631219741771929,0.0004092704424510632,0.2395278811454773,720,0.2,-43.992859959602356,-0.02130417339503765,-0.025122334802290425,0.02605436,1.0014313459396362,-2.1831357777777773,1258.0
1741,13,47,24064,0.202392578125,0.008905075752409175,0.0004092704424510632,-2.163938283920288,736,0.2,-43.996445417404175,-0.03906458616256714,-0.02468760946794646,0.012780603,1.0019367933273315,-2.1753037368421047,1258.0
1742,14,48,24576,0.257080078125,0.07126301759853959,0.0004092704424510632,0.37575703859329224,752,0.2,-44.01170742511749,-0.018451238051056862,-0.025862710564979352,0.022319613,1.002286672592163,-2.1753037368421047,1258.0
1741,14,49,25088,0.2291259765625,0.005307335675752256,0.0004092704424510632,-2.0947351455688477,768,0.2,-44.003952503204346,-0.03037406876683235,-0.023153746413299814,0.019099422,1.0013412237167358,-2.1753037368421047,1258.0
1742,14,50,25600,0.2652587890625,0.002885157646232983,0.0004092704424510632,0.16423827409744263,784,0.2,-43.96220076084137,-0.03682832047343254,-0.02568427426740527,0.01858358,1.0001498460769653,-2.1653051999999997,1258.0
1741,14,51,26112,0.27294921875,0.07178570504765958,0.0004092704424510632,0.25430524349212646,800,0.2,-43.93536174297333,-0.016006702557206154,-0.02420864612213336,0.0260147,0.9994542002677917,-2.1653051999999997,1258.0
1741,15,52,26624,0.2149658203125,0.00927198154386133,0.0004092704424510632,-2.3625600337982178,816,0.2,-43.936758160591125,-0.014440317638218403,-0.018461137828126084,0.016049394,1.0007315874099731,-2.1699460952380947,1258.0
1742,15,53,27136,0.2095947265625,0.08419688767753541,0.0004092704424510632,0.2769498825073242,832,0.2,-43.97472822666168,-0.02489379420876503,-0.024766727030510083,0.019042158,1.001266598701477,-2.1699460952380947,1258.0
1742,15,54,27648,0.2386474609375,0.004905128793325275,0.0004092704424510632,-4.1459150314331055,848,0.2,-43.977893352508545,-0.03788322955369949,-0.028972110041650012,0.014946858,1.001469612121582,-2.1699460952380947,1258.0
1741,16,55,28160,0.2635498046875,0.0026070766798511613,0.0004092704424510632,0.3822311758995056,864,0.2,-43.98430526256561,-0.03725600987672806,-0.026524872169829905,0.018726323,1.0014619827270508,-2.1636793181818175,1258.0
1741,16,56,28672,0.2249755859375,0.04844295763177797,0.0004092704424510632,0.332280695438385,880,0.2,-43.97659349441528,-0.017414648085832596,-0.022887287035700865,0.032209177,1.0011684894561768,-2.1636793181818175,1258.0
1740,16,57,29184,0.24609375,0.006925916648469865,0.0004092704424510632,-1.0477490425109863,896,0.2,-43.97285044193268,-0.031039603054523468,-0.024070800791378133,0.02111716,1.001482605934143,-2.166402782608695,1258.0
1737,17,58,29696,0.2080078125,0.08297761506401002,0.0004092704424510632,0.38428372144699097,912,0.2,-43.991714119911194,0.00030518509447574615,-0.01948213644209318,0.023128215,1.0019265413284302,-2.166402782608695,1258.0
1735,17,59,30208,0.2318115234375,0.0054321168281603605,0.0004092704424510632,-3.499669075012207,928,0.2,-44.0169312953949,-0.026991503313183784,-0.022077466594055295,0.022092614,1.0035195350646973,-2.170905166666667,1258.0
1735,17,60,30720,0.2520751953125,0.13927959115244448,0.0004092704424510632,0.15328937768936157,944,0.2,-44.05902183055878,-0.0126982182264328,-0.03056231007212773,0.024020158,1.0042791366577148,-2.170905166666667,1258.0
1735,17,61,31232,0.2423095703125,0.004593540033965837,0.0004092704424510632,-2.71053147315979,960,0.2,-44.030805349349976,-0.040108706802129745,-0.026175346953095868,0.01674585,1.0014185905456543,-2.170905166666667,1258.0
1735,18,62,31744,0.2403564453125,0.003783012361964211,0.0004092704424510632,0.07516872882843018,976,0.2,-43.93103516101837,-0.037135396152734756,-0.02579561596212443,0.017536528,0.9990620017051697,-2.1774268400000003,1258.0
1740,18,63,32256,0.1810302734375,0.12149905180558562,0.0004092704424510632,0.27605682611465454,992,0.2,-43.89782679080963,-0.0027276277542114258,-0.022057750029489398,0.01831681,0.9988740682601929,-2.1774268400000003,1258.0
1739,18,64,32768,0.210205078125,0.015740483650006354,0.0004092704424510632,-1.1056065559387207,1008,0.2,-43.898242831230164,-0.026304535567760468,-0.021041459003754426,0.014494928,0.9991427659988403,-2.1675016538461542,1258.0
1741,19,65,33280,0.21728515625,0.14701627718750387,0.0004092704424510632,0.1971663236618042,1024,0.2,-43.917503118515015,-0.0013242103159427643,-0.028095625129935797,0.026295088,0.9999245405197144,-2.1675016538461542,1258.0
1742,19,66,33792,0.225341796875,0.005970422083919402,0.0004092704424510632,-3.0894579887390137,1040,0.2,-43.91963171958923,-0.03362005949020386,-0.022689928475301713,0.016889347,0.9993051290512085,-2.1675016538461542,1258.0
1742,19,67,34304,0.2847900390625,0.0037978073451085947,0.0004092704424510632,0.02094942331314087,1056,0.2,-43.93702971935272,-0.03405850753188133,-0.026774896592542063,0.024795229,1.0021553039550781,-2.166663592592593,1258.0
1742,19,68,34816,0.1319580078125,0.23951274214778095,0.0004092704424510632,0.10620671510696411,1072,0.2,-44.017319679260254,-0.0036020204424858093,-0.018798954813973978,0.014974354,1.0031015872955322,-2.166663592592593,1258.0
1743,20,69,35328,0.273681640625,0.00903836679935921,0.0004092704424510632,-2.319798231124878,1088,0.2,-44.020955204963684,-0.04286852478981018,-0.02899319474818185,0.020712798,1.002903699874878,-2.1628347142857147,1258.0
1742,20,70,35840,0.1788330078125,0.17272021900862455,0.0004092704424510632,0.27130961418151855,1104,0.2,-43.9947612285614,0.0010479278862476349,-0.020457037244341336,0.020133594,1.0016001462936401,-2.1628347142857147,1258.0
1742,20,71,36352,0.225341796875,0.009345283906441182,0.0004092704424510632,-1.2873520851135254,1120,0.2,-43.97730350494385,-0.03483124077320099,-0.020781776329386048,0.019575648,1.0023016929626465,-2.1628347142857147,1258.0
1742,21,72,36864,0.2744140625,0.00452532746567158,0.0004092704424510632,0.040090858936309814,1136,0.2,-44.015435099601746,-0.036115847527980804,-0.027546888566575944,0.022798125,1.003868579864502,-2.1600261724137932,1258.0
1742,21,73,37376,0.0860595703125,0.1932496139779687,0.0004092704424510632,0.2609308958053589,1152,0.2,-44.048715591430664,0.014966234564781189,-0.015529968615737744,0.0127659235,1.0038787126541138,-2.1600261724137932,1258.0
1741,21,74,37888,0.2691650390625,0.010862948736757971,0.0004092704424510632,-4.73768424987793,1168,0.2,-44.029186844825745,-0.034697387367486954,-0.03317599633010104,0.021456426,1.002557635307312,-2.1588602000000003,1258.0
1739,22,75,38400,0.1109619140625,0.20084186119493097,0.0004092704424510632,0.18260961771011353,1184,0.2,-43.998544096946716,-0.007583301514387131,-0.019858631858369336,0.01785606,1.0027190446853638,-2.1588602000000003,1258.0
1740,22,76,38912,0.2493896484375,0.01308352395426482,0.0004092704424510632,-1.0462024211883545,1200,0.2,-44.02103674411774,-0.023938672617077827,-0.024449326811009087,0.018073509,1.0035423040390015,-2.1588602000000003,1258.0
1739,22,77,39424,0.2489013671875,0.005021066899644211,0.0004092704424510632,0.19506043195724487,1216,0.2,-44.03297781944275,-0.02866685390472412,-0.02621899406949524,0.015701428,1.0033963918685913,-2.1628421290322586,1258.0
1739,22,78,39936,0.1463623046875,0.1460498304804787,0.0004092704424510632,0.45875227451324463,1232,0.2,-44.02841830253601,-0.002444986253976822,-0.020282388999476098,0.01977359,1.0039666891098022,-2.1628421290322586,1258.0
1743,23,79,40448,0.2005615234375,0.0109393653110601,0.0004092704424510632,-5.679176330566406,1248,0.2,-44.02408182621002,-0.026674743741750717,-0.0229384984850185,0.015967771,1.0019444227218628,-2.1642393125000003,1258.0
1745,23,80,40960,0.0870361328125,0.27221726812422276,0.0004092704424510632,0.14730316400527954,1264,0.2,-43.96734082698822,0.007516108453273773,-0.01512124486907851,0.015303496,1.0013326406478882,-2.1642393125000003,1258.0
1745,23,81,41472,0.2601318359375,0.005465210946567822,0.0004092704424510632,-2.949294328689575,1280,0.2,-43.95910835266113,-0.04585941880941391,-0.027564531250391155,0.022394124,1.0007046461105347,-2.1642393125000003,1258.0
1744,24,82,41984,0.2620849609375,0.0040774492954369634,0.0004092704424510632,0.32647162675857544,1296,0.2,-43.93196666240692,-0.028866266831755638,-0.02788779145339504,0.02130489,1.0000497102737427,-2.162251272727273,1258.0
1744,24,83,42496,0.1732177734375,0.13451362535124645,0.0004092704424510632,0.27726447582244873,1312,0.2,-43.92192888259888,-0.002296317368745804,-0.023045291600283235,0.0312006,0.9998049139976501,-2.162251272727273,1258.0
1744,24,84,43008,0.2021484375,0.0068754004969378,0.0004092704424510632,-6.709530830383301,1328,0.2,-43.90709447860718,-0.03918038681149483,-0.021710402899770997,0.015400661,0.9990981817245483,-2.163704176470589,1258.0
1745,24,85,43520,0.1112060546875,0.23855829518288374,0.0004092704424510632,0.22740960121154785,1344,0.2,-43.89105701446533,0.014441486448049545,-0.01609599360381253,0.017307881,0.9986979365348816,-2.163704176470589,1258.0
1744,25,86,44032,0.26806640625,0.00814817960781511,0.0004092704424510632,-4.17716121673584,1360,0.2,-43.88952684402466,-0.03780641406774521,-0.028000148973660544,0.020400189,0.9991056323051453,-2.161092342857143,1258.0
1747,25,87,44544,0.110107421875,0.25626642093993723,0.0004092704424510632,0.20619302988052368,1376,0.2,-43.90404486656189,0.02580735832452774,-0.016340490241418593,0.01619823,0.9994894862174988,-2.161092342857143,1258.0
1746,25,88,45056,0.2869873046875,0.007869847977417521,0.0004092704424510632,-0.7903876304626465,1392,0.2,-43.89164984226227,-0.02529391087591648,-0.023984079074580222,0.023529287,0.9978182911872864,-2.161092342857143,1258.0
1745,26,89,45568,0.224365234375,0.0036381156751303934,0.0004092704424510632,0.055932581424713135,1408,0.2,-43.821805477142334,-0.027741530910134315,-0.021911931587965228,0.018967483,0.9954466819763184,-2.153883333333334,1258.0
1745,26,90,46080,0.1282958984375,0.22922931890934706,0.0004092704424510632,0.31779563426971436,1424,0.2,-43.76617360115051,0.012504532933235168,-0.016447702910227235,0.015063373,0.9947025775909424,-2.153883333333334,1258.0
1744,26,91,46592,0.271728515625,0.004984090268408181,0.0004092704424510632,-16.18952751159668,1440,0.2,-43.7313711643219,-0.04310018569231033,-0.029736061609582976,0.03042661,0.9926357269287109,-2.1493991351351354,1258.0
1743,27,92,47104,0.129638671875,0.2966235454659909,0.0004092704424510632,0.16277951002120972,1456,0.2,-43.68536961078644,0.0758177638053894,-0.017123834375524893,0.016023325,0.9925211071968079,-2.1493991351351354,1258.0
1740,27,93,47616,0.2764892578125,0.005057291506091133,0.0004092704424510632,-1.6978282928466797,1472,0.2,-43.70484924316406,-0.03641160950064659,-0.030259635183028877,0.017235737,0.9937933087348938,-2.1493991351351354,1258.0
1740,27,94,48128,0.2896728515625,0.004619537983671762,0.0004092704424510632,0.08942753076553345,1488,0.2,-43.726930022239685,-0.04458937048912048,-0.02877768413600279,0.0199991,0.9936608076095581,-2.1493665526315793,1258.0
1740,27,95,48640,0.0816650390625,0.2490050308406353,0.0004092704424510632,0.31922459602355957,1504,0.2,-43.71371114253998,0.027489852160215378,-0.016258136645774357,0.01757231,0.9934790134429932,-2.1493665526315793,1258.0
1739,28,96,49152,0.1702880859375,0.010962136911984999,0.0004092704424510632,-9.379972457885742,1520,0.2,-43.70642280578613,-0.029503919184207916,-0.018592204607557505,0.016933514,0.9929215312004089,-2.145678948717949,1258.0
1739,28,97,49664,0.0872802734375,0.30601687147282064,0.0004092704424510632,0.2024303674697876,1536,0.2,-43.6892124414444,0.055652402341365814,-0.01010832391330041,0.009498143,0.9922602772712708,-2.145678948717949,1258.0
1739,28,98,50176,0.2694091796875,0.01010259220493026,0.0004092704424510632,-0.9794400930404663,1552,0.2,-43.66221904754639,-0.03118639625608921,-0.02876871172338724,0.023781702,0.9914381504058838,-2.145678948717949,1258.0
1739,29,99,50688,0.254638671875,0.004004064416221809,0.0004092704424510632,0.07604247331619263,1568,0.2,-43.64750945568085,-0.026798494160175323,-0.023753648798447102,0.01788368,0.9918006062507629,-2.14252095,1258.0
1742,29,100,51200,0.0550537109375,0.2758379091974348,0.0004092704424510632,0.3236614465713501,1584,0.2,-43.65849411487579,0.05173858255147934,-0.011340165365254506,0.013232384,0.9917519688606262,-2.14252095,1258.0
1743,29,101,51712,0.2867431640625,0.05313395080156624,0.0004092704424510632,-0.8009332418441772,1600,0.2,-43.64504528045654,-0.0310039222240448,-0.030778763713897206,0.027349288,0.9910655617713928,-2.138358536585366,1258.0
1745,29,102,52224,0.1021728515625,0.3749645878560841,0.0004092704424510632,0.20858824253082275,1616,0.2,-43.61906111240387,0.017880063503980637,-0.017746429977705702,0.0133728385,0.9901745915412903,-2.138358536585366,1258.0
1744,30,103,52736,0.273681640625,0.009204920352203771,0.0004092704424510632,-1.8105826377868652,1632,0.2,-43.555801033973694,-0.04016450047492981,-0.026679380098357797,0.02496682,0.9866520166397095,-2.138358536585366,1258.0
1745,30,104,53248,0.302734375,0.003525455394992605,0.0004092704424510632,0.1956193447113037,1648,0.2,-43.46281826496124,-0.03924430534243584,-0.031343646376626566,0.02468498,0.9860255122184753,-2.1351218571428574,1258.0
1744,30,105,53760,0.1234130859375,0.2674354005139321,0.0004092704424510632,0.3130596876144409,1664,0.2,-43.465672969818115,0.022174257785081863,-0.02069381164619699,0.019046677,0.9858911037445068,-2.1351218571428574,1258.0
1743,31,106,54272,0.260009765625,0.017874832614324987,0.0004092704424510632,-7.983254432678223,1680,0.2,-43.44488883018494,-0.04281420260667801,-0.02903999519185163,0.025423883,0.984961211681366,-2.1358479534883723,1258.0
1746,31,107,54784,0.134033203125,0.43335870187729597,0.0004092704424510632,0.1215202808380127,1696,0.2,-43.414960503578186,0.09274210780858994,-0.022441917550168,0.019150447,0.9844907522201538,-2.1358479534883723,1258.0
1745,31,108,55296,0.237060546875,0.005283271988446359,0.0004092704424510632,-1.1385114192962646,1712,0.2,-43.42728352546692,-0.026740318164229393,-0.02119709948601667,0.016927464,0.985863208770752,-2.1358479534883723,1258.0
1744,31,109,55808,0.265625,0.00516430199786555,0.0004092704424510632,0.3811890482902527,1728,0.2,-43.43957459926605,-0.03530097380280495,-0.026320927834603935,0.020469368,0.9843841195106506,-2.1375084545454546,1258.0
1744,32,110,56320,0.12109375,0.1938972066855058,0.0004092704424510632,0.4466630816459656,1744,0.2,-43.389536023139954,-0.012481529265642166,-0.0210948571912013,0.020055896,0.9829972982406616,-2.1375084545454546,1258.0
1743,32,111,56832,0.247802734375,0.018984303751494735,0.0004092704424510632,-0.9246686697006226,1760,0.2,-43.343326687812805,-0.023295938968658447,-0.023772125685354695,0.016556326,0.9818545579910278,-2.1341088,1258.0
1743,32,112,57344,0.0828857421875,0.33425888512283564,0.0004092704424510632,0.47287046909332275,1776,0.2,-43.32286512851715,0.0342484712600708,-0.0178275575999578,0.014431707,0.9817661643028259,-2.1341088,1258.0
1742,33,113,57856,0.2730712890625,0.008919132051232737,0.0004092704424510632,-7.049226760864258,1792,0.2,-43.32033109664917,-0.02118259109556675,-0.02469640594063094,0.016894437,0.9815778136253357,-2.1341088,1258.0
1742,33,114,58368,0.278076171875,0.01623535485123284,0.0004092704424510632,0.38586747646331787,1808,0.2,-43.29772186279297,-0.03388158604502678,-0.02856696270464454,0.020731077,0.9806279540061951,-2.1329352608695653,1258.0
1741,33,115,58880,0.30078125,0.25561401597224176,0.0004092704424510632,0.3449617028236389,1824,0.2,-43.281774163246155,0.05333460122346878,-0.0214767845463939,0.037327908,0.9805337190628052,-2.1329352608695653,1258.0
1740,34,116,59392,0.3245849609375,0.013653984031407163,0.0004092704424510632,-0.9925779104232788,1840,0.2,-43.277406454086304,-0.04030843824148178,-0.03751616836962057,0.02342911,0.9801123142242432,-2.1284928936170213,1258.0
1741,34,117,59904,0.152587890625,0.38723125495016575,0.0004092704424510632,0.353532612323761,1856,0.2,-43.26123917102814,0.10904104262590408,-0.0191766872885637,0.015422612,0.9797875881195068,-2.1284928936170213,1258.0
1741,34,118,60416,0.238037109375,0.0035565247453632765,0.0004092704424510632,-3.348294734954834,1872,0.2,-43.24671113491058,-0.031143667176365852,-0.023338665036135353,0.017595239,0.9792300462722778,-2.1281903958333337,1258.0
1740,34,119,60928,0.092529296875,0.33470176439732313,0.0004092704424510632,0.44939595460891724,1888,0.2,-43.232218861579895,0.06096191704273224,-0.017202924966113642,0.01666496,0.9794554114341736,-2.1281903958333337,1258.0
1741,35,120,61440,0.27978515625,0.007025314880593214,0.0004092704424510632,-5.650384426116943,1904,0.2,-43.27031457424164,-0.040728144347667694,-0.025787321079405956,0.018171493,0.981949508190155,-2.1281903958333337,1258.0
1744,35,121,61952,0.30517578125,0.0041770949101191945,0.0004092704424510632,-0.02546548843383789,1920,0.2,-43.31341564655304,-0.04422532767057419,-0.034356577787548304,0.03047038,0.9814636707305908,-2.1237304285714287,1258.0
1745,35,122,62464,0.083740234375,0.4007713827304542,0.0004092704424510632,0.3538617491722107,1936,0.2,-43.2723491191864,0.06587228924036026,-0.018224568892037496,0.014869046,0.9802934527397156,-2.1237304285714287,1258.0
1744,36,123,62976,0.2244873046875,0.013782832626020536,0.0004092704424510632,-12.887592315673828,1952,0.2,-43.25181686878204,-0.03336917608976364,-0.024441816844046116,0.017945457,0.9804046154022217,-2.1206174200000003,1258.0
1744,36,124,63488,0.078369140625,0.4175680091138929,0.0004092704424510632,0.190113365650177,1968,0.2,-43.24680435657501,0.022895444184541702,-0.015749103542475495,0.016910173,0.9801018834114075,-2.1206174200000003,1258.0
1744,36,125,64000,0.2720947265625,0.005483784669195302,0.0004092704424510632,-6.0137176513671875,1984,0.2,-43.20838248729706,-0.03493986278772354,-0.0273148700944148,0.024875157,0.9777712225914001,-2.1206174200000003,1258.0
