time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1287,11,28,14336,432,0.2,0.018848732,0.008468210697174072,-43.72476291656494,0.2205810546875,-0.030129820108413696,0.0014297180186986225,-0.02456417164648883,0.992554247379303,0.0004092704424510632,-2.5775784545454545,1257.0
1287,11,29,14848,448,0.2,0.021928662,0.0006935596466064453,-43.734416127204895,0.20947265625,-0.012633353471755981,0.021114493305503856,-0.017625091306399554,0.9926816821098328,0.0004092704424510632,-2.5775784545454545,1257.0
1287,11,30,15360,464,0.2,0.016461862,-0.006246685981750488,-43.72044813632965,0.214599609375,-0.025220269337296486,0.004239492860506289,-0.020854267189861275,0.9915351867675781,0.0004092704424510632,-2.572071333333333,1257.0
1286,12,31,15872,480,0.2,0.017413128,0.0010080933570861816,-43.674564361572266,0.2030029296875,0.04102440923452377,0.1436650629620999,-0.022184396468219347,0.9897210001945496,0.0004092704424510632,-2.572071333333333,1257.0
1286,12,32,16384,496,0.2,0.015104386,-0.003501415252685547,-43.642173290252686,0.2230224609375,-0.03538530692458153,0.0042999298457289115,-0.027478974108817056,0.9900438785552979,0.0004092704424510632,-2.578884923076923,1257.0
1286,13,33,16896,512,0.2,0.021057235,0.0001602768898010254,-43.66322481632233,0.2449951171875,0.036074068397283554,0.14249972812831402,-0.024292692003655247,0.9908086657524109,0.0004092704424510632,-2.578884923076923,1257.0
1285,13,34,17408,528,0.2,0.01731842,0.003954529762268066,-43.66837215423584,0.236328125,-0.04316088929772377,0.0030998529327916913,-0.028082864038879052,0.9903596639633179,0.0004092704424510632,-2.578884923076923,1257.0
1284,13,35,17920,544,0.2,0.021121755,-0.0017282962799072266,-43.63670217990875,0.2349853515625,-0.03598553687334061,0.004166397207882255,-0.024088615566142835,0.9888695478439331,0.0004092704424510632,-2.570662357142857,1257.0
1284,14,36,18432,560,0.2,0.01986206,0.00028127431869506836,-43.59132635593414,0.2015380859375,0.028975844383239746,0.14993076026439667,-0.02295912624686025,0.9875235557556152,0.0004092704424510632,-2.570662357142857,1257.0
1284,14,37,18944,576,0.2,0.016710676,-0.0005069971084594727,-43.55416643619537,0.187744140625,-0.026123441755771637,0.004565910800010897,-0.023806047247489914,0.9868062734603882,0.0004092704424510632,-2.5767537333333332,1257.0
1284,15,38,19456,592,0.2,0.022678267,0.00013303756713867188,-43.525633335113525,0.283447265625,0.03628944605588913,0.15694643324241042,-0.03239917581959162,0.985528826713562,0.0004092704424510632,-2.5767537333333332,1257.0
1283,15,39,19968,608,0.2,0.015329308,-0.0025244951248168945,-43.509865403175354,0.213134765625,-0.031689487397670746,0.0037959841720294207,-0.02337409250321798,0.9862332940101624,0.0004092704424510632,-2.5767537333333332,1257.0
1283,15,40,20480,624,0.2,0.020148259,7.528066635131836e-05,-43.54083204269409,0.2327880859375,-0.03857192397117615,0.0026962999545503408,-0.028561352024553344,0.9872155785560608,0.0004092704424510632,-2.5705664375,1257.0
1282,16,41,20992,640,0.2,0.01310447,0.0002675652503967285,-43.5539824962616,0.1890869140625,0.06235571950674057,0.1662222498562187,-0.020465849185711704,0.9872257113456726,0.0004092704424510632,-2.5705664375,1257.0
1281,16,42,21504,656,0.2,0.019763803,-0.0016869306564331055,-43.53422677516937,0.2977294921875,-0.05022126063704491,0.0040838662898750044,-0.030927721090847626,0.9856008887290955,0.0004092704424510632,-2.5680206470588236,1257.0
1281,17,43,22016,672,0.2,0.02019776,0.00034171342849731445,-43.517595291137695,0.29052734375,0.048312753438949585,0.16458042850717902,-0.028823336062487215,0.9872099161148071,0.0004092704424510632,-2.5680206470588236,1257.0
1280,17,44,22528,688,0.2,0.01543143,-0.003862142562866211,-43.56901729106903,0.2261962890625,-0.030637938529253006,0.0044724905892508104,-0.02396613749442622,0.9876036643981934,0.0004092704424510632,-2.5680206470588236,1257.0
1280,17,45,23040,704,0.2,0.015488082,0.00047343969345092773,-43.55695950984955,0.225341796875,-0.03802809864282608,0.0023469795705750585,-0.02326838658336783,0.987166166305542,0.0004092704424510632,-2.5672463333333333,1257.0
1279,18,46,23552,720,0.2,0.018948471,0.00037175416946411133,-43.55409920215607,0.2425537109375,0.057579923421144485,0.17145922454074025,-0.02514096251979936,0.9874425530433655,0.0004092704424510632,-2.5672463333333333,1257.0
1279,18,47,24064,736,0.2,0.016434716,-0.0019887685775756836,-43.558653593063354,0.18994140625,-0.036963894963264465,0.0038775245047872886,-0.022687005723128095,0.987281322479248,0.0004092704424510632,-2.5590376842105265,1257.0
1279,19,48,24576,752,0.2,0.02130958,9.47117805480957e-05,-43.527180552482605,0.2379150390625,0.044254980981349945,0.1657550660893321,-0.02747990814532386,0.984978973865509,0.0004092704424510632,-2.5590376842105265,1257.0
1279,19,49,25088,768,0.2,0.016478417,-0.002439737319946289,-43.47992658615112,0.1944580078125,-0.033355504274368286,0.005154781429155264,-0.022160293214255944,0.9852795004844666,0.0004092704424510632,-2.5590376842105265,1257.0
1278,20,50,25600,784,0.2,0.013645502,0.00047969818115234375,-43.5082026720047,0.2088623046875,-0.02875104546546936,0.0022510239577968605,-0.02250079259101767,0.9857531189918518,0.0004092704424510632,-2.5493167,1257.0
1278,20,51,26112,800,0.2,0.01955776,0.0004100799560546875,-43.518253326416016,0.2269287109375,0.041003648191690445,0.17662380822002888,-0.02129539321322227,0.9861927032470703,0.0004092704424510632,-2.5493167,1257.0
1278,20,52,26624,816,0.2,0.022117242,0.004120588302612305,-43.5280876159668,0.2242431640625,-0.042547859251499176,0.005491059055202641,-0.024491894961101934,0.9862819314002991,0.0004092704424510632,-2.5548610476190476,1257.0
1277,21,53,27136,832,0.2,0.013204531,6.300210952758789e-05,-43.52300977706909,0.162109375,0.07267268747091293,0.18837382644414902,-0.019467500140308402,0.9860162138938904,0.0004092704424510632,-2.5548610476190476,1257.0
1277,21,54,27648,848,0.2,0.020543909,-0.0014520883560180664,-43.52868294715881,0.2159423828125,-0.044634588062763214,0.00465148391231196,-0.02808551982161589,0.9870867729187012,0.0004092704424510632,-2.5548610476190476,1257.0
1277,22,55,28160,864,0.2,0.018064763,-0.0003762245178222656,-43.54104256629944,0.231201171875,-0.0448111891746521,0.0019257953954365803,-0.028509399387985468,0.9864077568054199,0.0004092704424510632,-2.5552512272727275,1257.0
1277,22,56,28672,880,0.2,0.032454453,-4.76837158203125e-06,-43.501766324043274,0.2874755859375,-0.00646539032459259,0.05743943352717906,-0.02112020304775797,0.9852591753005981,0.0004092704424510632,-2.5552512272727275,1257.0
1276,22,57,29184,896,0.2,0.016966123,-6.818771362304688e-05,-43.47461533546448,0.186279296875,-0.023105185478925705,0.0046830593928461894,-0.019462101365206763,0.9841187596321106,0.0004092704424510632,-2.554344695652174,1257.0
1276,23,58,29696,912,0.2,0.022245534,5.602836608886719e-05,-43.43210744857788,0.2734375,0.06929159164428711,0.22429953468963504,-0.02950279957440216,0.9826222062110901,0.0004092704424510632,-2.554344695652174,1257.0
1276,23,59,30208,928,0.2,0.017469067,-0.00036132335662841797,-43.37190806865692,0.210205078125,-0.028303541243076324,0.00526362462551333,-0.0231715539121069,0.9804956912994385,0.0004092704424510632,-2.554335458333333,1257.0
1274,24,60,30720,944,0.2,0.019744027,2.7000904083251953e-05,-43.322221159935,0.1923828125,0.0625629872083664,0.2158508482389152,-0.019161475443979725,0.9802014827728271,0.0004092704424510632,-2.554335458333333,1257.0
1274,24,61,31232,960,0.2,0.022249013,-0.0026265382766723633,-43.325740337371826,0.259765625,-0.04318975284695625,0.002705344963032985,-0.03283677411673125,0.9807798266410828,0.0004092704424510632,-2.554335458333333,1257.0
1274,24,62,31744,976,0.2,0.01918875,0.00047510862350463867,-43.358171463012695,0.22216796875,-0.02438056282699108,0.004398525139549747,-0.02266866824356839,0.9823834300041199,0.0004092704424510632,-2.5555941599999996,1257.0
1274,25,63,32256,992,0.2,0.018744871,0.00011432170867919922,-43.37762403488159,0.2347412109375,0.07133328914642334,0.21726139727979898,-0.026913366426015273,0.9815509915351868,0.0004092704424510632,-2.5555941599999996,1257.0
1274,25,64,32768,1008,0.2,0.018440366,-0.001188039779663086,-43.33567726612091,0.244873046875,-0.038764096796512604,0.004459776093426626,-0.029089196381391957,0.9802225828170776,0.0004092704424510632,-2.5503389230769224,1257.0
1274,26,65,33280,1024,0.2,0.021113142,0.00017029047012329102,-43.29866981506348,0.205078125,0.05076620727777481,0.21114233182743192,-0.023916328776977025,0.9792606234550476,0.0004092704424510632,-2.5503389230769224,1257.0
1273,26,66,33792,1040,0.2,0.018472511,-0.00601804256439209,-43.28370261192322,0.2303466796875,-0.03907213360071182,0.0031511910347035155,-0.0265422991651576,0.97953861951828,0.0004092704424510632,-2.5503389230769224,1257.0
1273,26,67,34304,1056,0.2,0.020470755,0.0005311965942382812,-43.32068586349487,0.227783203125,-0.03194596990942955,0.0029780045806546696,-0.025978248464525677,0.981695830821991,0.0004092704424510632,-2.5537802222222217,1257.0
1273,27,68,34816,1072,0.2,0.01693877,0.00017195940017700195,-43.38055467605591,0.1995849609375,0.08440849184989929,0.2209637574851513,-0.020654410938732326,0.9829380512237549,0.0004092704424510632,-2.5537802222222217,1257.0
1273,27,69,35328,1088,0.2,0.019047447,-0.0014944076538085938,-43.395352840423584,0.2296142578125,-0.026109982281923294,0.005187470524106175,-0.025941969637642615,0.9826709032058716,0.0004092704424510632,-2.5553035,1257.0
1273,28,70,35840,1104,0.2,0.0134166535,5.120038986206055e-05,-43.37216544151306,0.19287109375,0.08294916152954102,0.22095960844308138,-0.019592221258790232,0.9810778498649597,0.0004092704424510632,-2.5553035,1257.0
1273,28,71,36352,1120,0.2,0.018547662,-0.0010880231857299805,-43.331512689590454,0.2137451171875,-0.04467499628663063,0.003012907076481497,-0.024410622922005132,0.9807490706443787,0.0004092704424510632,-2.5553035,1257.0
1273,28,72,36864,1136,0.2,0.016397089,0.00014662742614746094,-43.30459785461426,0.1910400390625,-0.03080911934375763,0.0021093352806929033,-0.019880215128068812,0.9788225889205933,0.0004092704424510632,-2.5532698620689653,1257.0
1272,29,73,37376,1152,0.2,0.025422357,0.00012195110321044922,-43.25014615058899,0.2744140625,0.07678459584712982,0.21871977765113115,-0.028485081536928192,0.9777742624282837,0.0004092704424510632,-2.5532698620689653,1257.0
1272,29,74,37888,1168,0.2,0.032934103,0.0009233951568603516,-43.23705494403839,0.2794189453125,-0.037255819886922836,0.004928511487378273,-0.031177749566268176,0.9782549738883972,0.0004092704424510632,-2.5475553666666664,1257.0
1271,30,75,38400,1184,0.2,0.021199735,0.0002447962760925293,-43.26301372051239,0.208740234375,0.07123060524463654,0.2082539745606482,-0.023011289187707007,0.9790165424346924,0.0004092704424510632,-2.5475553666666664,1257.0
1271,30,76,38912,1200,0.2,0.018130023,-0.008392930030822754,-43.277708292007446,0.2442626953125,-0.025967895984649658,0.004110628909984371,-0.02308804191125091,0.9791944026947021,0.0004092704424510632,-2.5475553666666664,1257.0
1271,31,77,39424,1216,0.2,0.021266581,-0.00011229515075683594,-43.27723968029022,0.3001708984375,-0.03560206666588783,0.0018977531653945334,-0.032705108606023714,0.9791483283042908,0.0004092704424510632,-2.5503317096774194,1257.0
1271,31,78,39936,1232,0.2,0.026430756,8.040666580200195e-05,-43.24944531917572,0.2626953125,0.055020757019519806,0.20971323596313596,-0.03020299218042055,0.97678142786026,0.0004092704424510632,-2.5503317096774194,1257.0
1271,31,79,40448,1248,0.2,0.020660646,-0.0004075765609741211,-43.16709268093109,0.2880859375,-0.04367637634277344,0.003759909508517012,-0.028194234968395904,0.9745330810546875,0.0004092704424510632,-2.55386328125,1257.0
1271,32,80,40960,1264,0.2,0.026447088,0.00013875961303710938,-43.10968053340912,0.2701416015625,0.08806353807449341,0.22647596150636673,-0.019226656964747235,0.9732199311256409,0.0004092704424510632,-2.55386328125,1257.0
1268,32,81,41472,1280,0.2,0.020435633,-0.0007274150848388672,-43.078155755996704,0.2509765625,-0.03976896032691002,0.005098768691823352,-0.027735671217669733,0.9725460410118103,0.0004092704424510632,-2.55386328125,1257.0
1267,33,82,41984,1296,0.2,0.015357935,0.00025212764739990234,-43.0754234790802,0.2127685546875,-0.038237884640693665,0.0017856164595286828,-0.023431227629771456,0.9726159572601318,0.0004092704424510632,-2.555589818181818,1257.0
1263,33,83,42496,1312,0.2,0.030706253,4.094839096069336e-05,-43.07542049884796,0.331787109375,0.023419350385665894,0.09021069458685815,-0.02240775207610568,0.9726842641830444,0.0004092704424510632,-2.555589818181818,1257.0
1263,34,84,43008,1328,0.2,0.02031134,0.0005403757095336914,-43.061455607414246,0.26904296875,-0.024620987474918365,0.005850296263815835,-0.02417579197208397,0.9717221856117249,0.0004092704424510632,-2.5635660882352944,1257.0
1263,34,85,43520,1344,0.2,0.023127304,0.00015354156494140625,-43.03047156333923,0.24267578125,0.10413025319576263,0.2689908314496279,-0.021446713122713845,0.971275806427002,0.0004092704424510632,-2.5635660882352944,1257.0
1264,34,86,44032,1360,0.2,0.016019642,-0.0021314620971679688,-43.03007197380066,0.2100830078125,-0.03143350034952164,0.005534417985472828,-0.021820393856614828,0.9717183113098145,0.0004092704424510632,-2.5690306285714284,1257.0
1264,35,87,44544,1376,0.2,0.025962047,1.5437602996826172e-05,-43.03693687915802,0.2772216796875,0.07394596934318542,0.25839365739375353,-0.03004346485249698,0.971822202205658,0.0004092704424510632,-2.5690306285714284,1257.0
1264,35,88,45056,1392,0.2,0.020835381,-0.0009146928787231445,-43.03387534618378,0.2314453125,-0.02166101336479187,0.002915791203122353,-0.02734637586399913,0.9716120362281799,0.0004092704424510632,-2.5690306285714284,1257.0
1264,36,89,45568,1408,0.2,0.025704307,0.0002308487892150879,-43.01892292499542,0.2462158203125,-0.02967173233628273,0.004524484553257935,-0.02367272079573013,0.9711467027664185,0.0004092704424510632,-2.568108527777778,1257.0
1264,36,90,46080,1424,0.2,0.019243363,5.048513412475586e-05,-43.00458788871765,0.234619140625,0.09202518314123154,0.2708593215793371,-0.0198315844318131,0.9708970785140991,0.0004092704424510632,-2.568108527777778,1257.0
1264,36,91,46592,1440,0.2,0.019650793,-0.00013005733489990234,-43.019261956214905,0.22412109375,-0.029377620667219162,0.0052662186353700235,-0.02033048469456844,0.9726743102073669,0.0004092704424510632,-2.5721323783783787,1257.0
1265,37,92,47104,1456,0.2,0.021273874,6.079673767089844e-05,-43.075122117996216,0.2659912109375,0.11761756241321564,0.2618066966533661,-0.024610433203633875,0.9733048677444458,0.0004092704424510632,-2.5721323783783787,1257.0
1265,37,93,47616,1472,0.2,0.02305197,-0.004384636878967285,-43.09297454357147,0.277099609375,-0.03688376769423485,0.0029613871083711274,-0.024995306215714663,0.9743059873580933,0.0004092704424510632,-2.5721323783783787,1257.0
1265,38,94,48128,1488,0.2,0.018939618,0.0009157657623291016,-43.12261605262756,0.2462158203125,-0.039704203605651855,0.0025418709374207538,-0.024176469567464665,0.9746129512786865,0.0004092704424510632,-2.5692268421052633,1257.0
1265,38,95,48640,1504,0.2,0.023129461,0.0001468658447265625,-43.14320516586304,0.2371826171875,0.061478786170482635,0.26818445324897766,-0.01773096040415112,0.9758840799331665,0.0004092704424510632,-2.5692268421052633,1257.0
1266,38,96,49152,1520,0.2,0.028110243,-0.0010993480682373047,-43.186363220214844,0.3056640625,-0.04063060134649277,0.004711403511464596,-0.031174222589470446,0.9776102900505066,0.0004092704424510632,-2.573085282051282,1257.0
1266,39,97,49664,1536,0.2,0.023150146,4.4465065002441406e-05,-43.20111060142517,0.2935791015625,0.08542695641517639,0.2600567187182605,-0.02343610450043343,0.9762032628059387,0.0004092704424510632,-2.573085282051282,1257.0
1266,39,98,50176,1552,0.2,0.01907124,-0.009748101234436035,-43.15891253948212,0.2435302734375,-0.03865068405866623,0.006292071979260072,-0.024811123206745833,0.9759616255760193,0.0004092704424510632,-2.573085282051282,1257.0
1266,40,99,50688,1568,0.2,0.016311161,0.00018662214279174805,-43.152230739593506,0.2156982421875,-0.045376408845186234,0.0025934444238373544,-0.022594202135223895,0.9752385020256042,0.0004092704424510632,-2.57600945,1257.0
1266,40,100,51200,1584,0.2,0.01799504,9.816884994506836e-05,-43.118637919425964,0.2081298828125,0.09215857088565826,0.26032398361712694,-0.02362998074386269,0.9740839600563049,0.0004092704424510632,-2.57600945,1257.0
1266,40,101,51712,1600,0.2,0.018415686,0.00045174360275268555,-43.10789895057678,0.2142333984375,-0.04008016735315323,0.0052979871397838,-0.020908832171699032,0.9749318957328796,0.0004092704424510632,-2.5750414390243903,1257.0
1266,41,102,52224,1616,0.2,0.02874245,0.00011682510375976562,-43.14244842529297,0.2733154296875,0.09518348425626755,0.25227555306628346,-0.02517886014538817,0.9757281541824341,0.0004092704424510632,-2.5750414390243903,1257.0
1266,41,103,52736,1632,0.2,0.023151467,-0.00471651554107666,-43.1531480550766,0.271728515625,-0.028614716604351997,0.00430806637450587,-0.028667248858255334,0.9757409691810608,0.0004092704424510632,-2.5750414390243903,1257.0
1267,42,104,53248,1648,0.2,0.016304415,2.396106719970703e-05,-43.16399586200714,0.260009765625,-0.03571140393614769,0.0016315255052177235,-0.02573476714314893,0.9764388203620911,0.0004092704424510632,-2.5732436904761906,1257.0
1266,42,105,53760,1664,0.2,0.01676564,4.3451786041259766e-05,-43.169334292411804,0.2357177734375,0.12057485431432724,0.2530898079276085,-0.0173686693306081,0.9757879376411438,0.0004092704424510632,-2.5732436904761906,1257.0
1266,42,106,54272,1680,0.2,0.02083955,0.0005472302436828613,-43.144519090652466,0.2806396484375,-0.03841598331928253,0.006188256425957661,-0.030631711037131026,0.9753459692001343,0.0004092704424510632,-2.5758344883720934,1257.0
1266,43,107,54784,1696,0.2,0.016074494,-4.1961669921875e-05,-43.13043785095215,0.211181640625,0.0947650894522667,0.2641644813120365,-0.018784084750222974,0.9749137163162231,0.0004092704424510632,-2.5758344883720934,1257.0
1265,43,108,55296,1712,0.2,0.022625992,8.016824722290039e-05,-43.10522782802582,0.2508544921875,-0.04230252653360367,0.005727300114813261,-0.02736962161725387,0.9741970896720886,0.0004092704424510632,-2.5758344883720934,1257.0
1265,44,109,55808,1728,0.2,0.01735226,-6.222724914550781e-05,-43.10568165779114,0.22314453125,-0.03290500119328499,0.0019972767931903945,-0.02582806815917138,0.9750332236289978,0.0004092704424510632,-2.5841838636363637,1257.0
1265,44,110,56320,1744,0.2,0.03816715,6.616115570068359e-06,-43.13209593296051,0.314208984375,0.03948802128434181,0.12391444062814116,-0.023712121401331387,0.9757149815559387,0.0004092704424510632,-2.5841838636363637,1257.0
1265,44,111,56832,1760,0.2,0.022488337,8.320808410644531e-05,-43.14169764518738,0.2454833984375,-0.032197415828704834,0.004221237366436981,-0.027018884517019615,0.9752864837646484,0.0004092704424510632,-2.5812458222222223,1257.0
1265,45,112,57344,1776,0.2,0.023892473,-5.733966827392578e-05,-43.14787316322327,0.2828369140625,0.08772634714841843,0.28961663227528334,-0.019088354718405753,0.9760296940803528,0.0004092704424510632,-2.5812458222222223,1257.0
1266,45,113,57856,1792,0.2,0.03911977,-8.845329284667969e-05,-43.1774799823761,0.2891845703125,-0.009842652827501297,0.005746604023443069,-0.023786573117831722,0.9770429730415344,0.0004092704424510632,-2.580324956521739,1257.0
1265,46,114,58368,1808,0.2,0.01605935,3.618001937866211e-05,-43.198201179504395,0.2611083984375,0.10982896387577057,0.2669342434965074,-0.01807626787922345,0.9771371483802795,0.0004092704424510632,-2.580324956521739,1257.0
1266,46,115,58880,1824,0.2,0.024302818,-0.002033233642578125,-43.20244288444519,0.28173828125,-0.02641856111586094,0.0031343891569122206,-0.03167339097853983,0.977515697479248,0.0004092704424510632,-2.580324956521739,1257.0
1266,46,116,59392,1840,0.2,0.015182035,0.0003940463066101074,-43.20683574676514,0.2510986328125,-0.034271690994501114,0.004197461195872165,-0.027006860240362585,0.9774004817008972,0.0004092704424510632,-2.577204680851064,1257.0
1266,47,117,59904,1856,0.2,0.017581187,8.64267349243164e-05,-43.21300435066223,0.2322998046875,0.10909229516983032,0.2791079729795456,-0.018848052772227675,0.9779611825942993,0.0004092704424510632,-2.577204680851064,1257.0
1266,47,118,60416,1872,0.2,0.021616947,-0.00496673583984375,-43.21579837799072,0.1915283203125,-0.03736204653978348,0.004010965654742904,-0.017850492760771886,0.9773832559585571,0.0004092704424510632,-2.57930175,1257.0
1266,48,119,60928,1888,0.2,0.022636572,4.738569259643555e-05,-43.19671189785004,0.2650146484375,0.06848350912332535,0.26530480943620205,-0.027538547292351723,0.9769150614738464,0.0004092704424510632,-2.57930175,1257.0
1266,48,120,61440,1904,0.2,0.01443151,-0.007505297660827637,-43.18450677394867,0.245361328125,-0.027039555832743645,0.0030455600062850863,-0.021018236308009364,0.9768259525299072,0.0004092704424510632,-2.57930175,1257.0
1266,48,121,61952,1920,0.2,0.022625323,9.697675704956055e-05,-43.18623399734497,0.291748046875,-0.05076313763856888,0.0026354274996265303,-0.0314293785195332,0.9769783616065979,0.0004092704424510632,-2.5753720204081634,1257.0
1267,49,122,62464,1936,0.2,0.017061597,5.602836608886719e-05,-43.179535150527954,0.249755859375,0.10398358851671219,0.26667245756834745,-0.01901415035536047,0.9760798811912537,0.0004092704424510632,-2.5753720204081634,1257.0
1267,49,123,62976,1952,0.2,0.020844776,-0.001495361328125,-43.13728451728821,0.2314453125,-0.030105283483862877,0.005490457078849431,-0.02229258145962376,0.9748563170433044,0.0004092704424510632,-2.57720012,1257.0
1267,50,124,63488,1968,0.2,0.020509336,-3.5762786865234375e-07,-43.0983852148056,0.287841796875,0.09639792144298553,0.2509185583330691,-0.02832529050647281,0.9735373854637146,0.0004092704424510632,-2.57720012,1257.0
