time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1311,7,18,9216,272,0.2,0.013906231,0.009556412696838379,-44.04898548126221,0.2044677734375,-0.018763737753033638,0.0023305599170271307,-0.02110216005530674,1.0025289058685303,0.0004092704424510632,-2.604728857142857,1257.0
1309,7,19,9728,288,0.2,0.016728485,-0.0018115043640136719,-44.04962944984436,0.2357177734375,-0.02180691808462143,0.026377344853244722,-0.023763027042150497,1.003040075302124,0.0004092704424510632,-2.604728857142857,1257.0
1306,7,20,10240,304,0.2,0.014615362,0.0002969503402709961,-44.04604148864746,0.217041015625,-0.04155510663986206,0.004185979429166764,-0.02387329789053183,1.0015206336975098,0.0004092704424510632,-2.5847555,1257.0
1304,8,21,10752,320,0.2,0.02884635,0.0006253719329833984,-43.98621582984924,0.3358154296875,-0.021728981286287308,0.03605543728917837,-0.0311621131550055,1.0003702640533447,0.0004092704424510632,-2.5847555,1257.0
1301,8,22,11264,336,0.2,0.019116132,0.012863218784332275,-43.96967327594757,0.24951171875,-0.01851044036448002,0.003839934630377684,-0.022419505548896268,1.000069260597229,0.0004092704424510632,-2.5847555,1257.0
1300,9,23,11776,352,0.2,0.012924233,0.009411811828613281,-43.94460701942444,0.1954345703125,-0.02685980685055256,0.0016403047266067006,-0.0228335187130142,0.9986925721168518,0.0004092704424510632,-2.5687421111111113,1257.0
1296,9,24,12288,368,0.2,0.018019121,2.0325183868408203e-05,-43.914844393730164,0.233154296875,0.005712604150176048,0.05052844015881419,-0.02091761492920341,0.998214840888977,0.0004092704424510632,-2.5687421111111113,1257.0
1295,9,25,12800,384,0.2,0.018110879,0.0009058117866516113,-43.8911349773407,0.2379150390625,-0.04590262845158577,0.0047682606455055065,-0.024461679451633245,0.997246265411377,0.0004092704424510632,-2.5634444000000003,1257.0
1293,10,26,13312,400,0.2,0.01967901,0.00025212764739990234,-43.83969259262085,0.246337890625,-0.005708981305360794,0.06272640416864306,-0.02682206069584936,0.9955089688301086,0.0004092704424510632,-2.5634444000000003,1257.0
1293,10,27,13824,416,0.2,0.020118346,0.0013257265090942383,-43.80389475822449,0.2872314453125,-0.030119964852929115,0.004240070273226593,-0.03212165858712979,0.9952855110168457,0.0004092704424510632,-2.5634444000000003,1257.0
1283,11,28,14336,432,0.2,0.017476901,0.009061634540557861,-43.78405153751373,0.251953125,-0.03796208277344704,0.0015879924776527332,-0.026938006052660057,0.9936713576316833,0.0004092704424510632,-2.5627387272727273,1257.0
1281,11,29,14848,448,0.2,0.040646277,0.0017634034156799316,-43.735302805900574,0.3365478515625,-0.02293054200708866,0.015398918301798403,-0.026118589084944688,0.9930603504180908,0.0004092704424510632,-2.5627387272727273,1257.0
1281,11,30,15360,464,0.2,0.01180978,-0.004833579063415527,-43.73061120510101,0.2003173828125,-0.03023860603570938,0.0050448375404812396,-0.021525561693124473,0.9928032755851746,0.0004092704424510632,-2.569442,1257.0
1281,12,31,15872,480,0.2,0.016082546,0.0001842975616455078,-43.702513694763184,0.2330322265625,7.448345422744751e-05,0.09474714426323771,-0.03045293864852283,0.9910449981689453,0.0004092704424510632,-2.569442,1257.0
1281,12,32,16384,496,0.2,0.01825198,0.0013783574104309082,-43.622634291648865,0.2540283203125,-0.03884857892990112,0.004750175037770532,-0.026809462491655722,0.9877049326896667,0.0004092704424510632,-2.566761769230769,1257.0
1280,13,33,16896,512,0.2,0.021956498,0.0006632804870605469,-43.544762134552,0.2376708984375,0.005318842828273773,0.10159360384568572,-0.025252583902329206,0.9867653250694275,0.0004092704424510632,-2.566761769230769,1257.0
1279,13,34,17408,528,0.2,0.017743196,0.01893305778503418,-43.510443568229675,0.2200927734375,-0.03638839349150658,0.002218653415184235,-0.02715198913938366,0.9847858548164368,0.0004092704424510632,-2.566761769230769,1257.0
1279,14,35,17920,544,0.2,0.03418438,-0.0053174495697021484,-43.47569501399994,0.3094482421875,-0.03889687359333038,0.0041008357220562175,-0.03602673043496907,0.985243558883667,0.0004092704424510632,-2.557868642857143,1257.0
1279,14,36,18432,560,0.2,0.021638587,0.00015866756439208984,-43.50447106361389,0.237548828125,0.009162362664937973,0.1093119967263192,-0.030068822110479232,0.9863502979278564,0.0004092704424510632,-2.557868642857143,1257.0
1279,14,37,18944,576,0.2,0.015629632,0.0003666877746582031,-43.52298164367676,0.211181640625,-0.028712045401334763,0.0044280908987275325,-0.023382114188279957,0.9860593676567078,0.0004092704424510632,-2.5442039333333337,1257.0
1278,15,38,19456,592,0.2,0.025735006,0.0004922151565551758,-43.49703299999237,0.244384765625,0.023995298892259598,0.11740470444783568,-0.023722291647573,0.9850350618362427,0.0004092704424510632,-2.5442039333333337,1257.0
1278,15,39,19968,608,0.2,0.01708937,0.012998223304748535,-43.47653245925903,0.2415771484375,-0.03204590827226639,0.002560213517426746,-0.02782160161586944,0.9851233959197998,0.0004092704424510632,-2.5442039333333337,1257.0
1278,16,40,20480,624,0.2,0.02204473,-0.0037370920181274414,-43.482014775276184,0.259765625,-0.04910249635577202,0.0029035082407062873,-0.02630327714723535,0.9848841428756714,0.0004092704424510632,-2.5412744375,1257.0
1277,16,41,20992,640,0.2,0.019016262,0.00030624866485595703,-43.486624360084534,0.236572265625,0.025759924203157425,0.12875046557746828,-0.025018958214786835,0.9858053922653198,0.0004092704424510632,-2.5412744375,1257.0
1277,16,42,21504,656,0.2,0.014855824,0.0021204352378845215,-43.521042585372925,0.237548828125,-0.039601925760507584,0.003821798280114308,-0.029723681276664138,0.9870790243148804,0.0004092704424510632,-2.530476647058823,1257.0
1277,17,43,22016,672,0.2,0.019306604,0.0004087090492248535,-43.53461015224457,0.244140625,0.0239589624106884,0.13009801413863897,-0.02825152117293328,0.9864911437034607,0.0004092704424510632,-2.530476647058823,1257.0
1276,17,44,22528,688,0.2,0.016834993,0.007405996322631836,-43.53524458408356,0.21630859375,-0.02986583299934864,0.003736344093340449,-0.023556537926197052,0.9878567457199097,0.0004092704424510632,-2.530476647058823,1257.0
1276,18,45,23040,704,0.2,0.015901372,0.0009197592735290527,-43.56429946422577,0.2333984375,-0.04214802384376526,0.002010622283705743,-0.025285645853728056,0.9877244830131531,0.0004092704424510632,-2.5270963888888884,1257.0
1276,18,46,23552,720,0.2,0.022294268,0.0002351999282836914,-43.56466364860535,0.2657470703125,0.01836760714650154,0.1396727841347456,-0.027419823891250417,0.9886910319328308,0.0004092704424510632,-2.5270963888888884,1257.0
1275,18,47,24064,736,0.2,0.017043414,0.001614987850189209,-43.61313986778259,0.23974609375,-0.04492347687482834,0.004264858580427244,-0.029476325020368677,0.990961492061615,0.0004092704424510632,-2.5132911052631575,1257.0
1275,19,48,24576,752,0.2,0.022615876,0.00043070316314697266,-43.674123883247375,0.271484375,0.023227840662002563,0.14040652778930962,-0.028023741295328364,0.9918810725212097,0.0004092704424510632,-2.5132911052631575,1257.0
1274,19,49,25088,768,0.2,0.016059265,0.004653036594390869,-43.68316149711609,0.2081298828125,-0.030354313552379608,0.003392721806449117,-0.022445634938776493,0.9918138980865479,0.0004092704424510632,-2.5132911052631575,1257.0
1274,20,50,25600,784,0.2,0.012022333,-0.00019240379333496094,-43.660308480262756,0.1849365234375,-0.02422114461660385,0.001944346833624877,-0.02054636483080685,0.9903172850608826,0.0004092704424510632,-2.5163269999999995,1257.0
1274,20,51,26112,800,0.2,0.02358422,0.00025343894958496094,-43.60560154914856,0.2557373046875,0.05848437547683716,0.1445564164314419,-0.023984888874110766,0.9885514974594116,0.0004092704424510632,-2.5163269999999995,1257.0
1274,20,52,26624,816,0.2,0.021445297,0.0018900036811828613,-43.5600301027298,0.2596435546875,-0.04941098019480705,0.004414360271766782,-0.028728367120493203,0.9878100752830505,0.0004092704424510632,-2.5130589047619045,1257.0
1273,21,53,27136,832,0.2,0.020048592,0.00041288137435913086,-43.52255177497864,0.212890625,0.047475941479206085,0.15553836827166378,-0.02322113059926778,0.985400915145874,0.0004092704424510632,-2.5130589047619045,1257.0
1273,21,54,27648,848,0.2,0.016398437,-0.0004975795745849609,-43.464134216308594,0.205322265625,-0.03654129058122635,0.004640133483917452,-0.02178103692131117,0.9852226376533508,0.0004092704424510632,-2.5130589047619045,1257.0
1273,22,55,28160,864,0.2,0.0140798,0.0038382411003112793,-43.46844041347504,0.2047119140625,-0.03478464111685753,0.0014658157451776788,-0.022375196684151888,0.9851559996604919,0.0004092704424510632,-2.519105227272727,1257.0
1273,22,56,28672,880,0.2,0.037706014,0.0002931952476501465,-43.46050941944122,0.247314453125,-0.0007737781852483749,0.04770614657900296,-0.01966385902778711,0.9845886826515198,0.0004092704424510632,-2.519105227272727,1257.0
1272,22,57,29184,896,0.2,0.011310731,0.0009840726852416992,-43.47077512741089,0.1448974609375,-0.0298632699996233,0.003809062240179628,-0.017846910894149914,0.9858654737472534,0.0004092704424510632,-2.515317478260869,1257.0
1272,23,58,29696,912,0.2,0.026039213,0.0003527998924255371,-43.4909850358963,0.2576904296875,0.0544515997171402,0.19158068764954805,-0.031061041503562592,0.9852370023727417,0.0004092704424510632,-2.515317478260869,1257.0
1272,23,59,30208,928,0.2,0.016429199,0.0011109709739685059,-43.4580774307251,0.2188720703125,-0.03836206719279289,0.004659151680243667,-0.02556230691698147,0.9844878911972046,0.0004092704424510632,-2.5147201666666668,1257.0
1272,24,60,30720,944,0.2,0.020774081,0.00020247697830200195,-43.43457496166229,0.258544921875,0.06845176964998245,0.1835466423071921,-0.02678880082385149,0.9832822680473328,0.0004092704424510632,-2.5147201666666668,1257.0
1271,24,61,31232,960,0.2,0.024713065,0.05102431774139404,-43.41545629501343,0.25537109375,-0.0398576520383358,0.002339864367968403,-0.028746639378368855,0.9841223955154419,0.0004092704424510632,-2.5147201666666668,1257.0
1271,24,62,31744,976,0.2,0.017062346,0.0005958676338195801,-43.44159293174744,0.2105712890625,-0.029333719983696938,0.003938018351618666,-0.022990714409388602,0.9841185212135315,0.0004092704424510632,-2.51117508,1257.0
1271,25,63,32256,992,0.2,0.02377691,0.00020778179168701172,-43.41525590419769,0.2152099609375,0.058709122240543365,0.19215055694803596,-0.023107415574486367,0.9824566841125488,0.0004092704424510632,-2.51117508,1257.0
1270,25,64,32768,1008,0.2,0.014415,0.00011456012725830078,-43.36415982246399,0.1693115234375,-0.026557467877864838,0.005956895067356527,-0.018550667373347096,0.9812762141227722,0.0004092704424510632,-2.5059867692307694,1257.0
1270,26,65,33280,1024,0.2,0.018864848,0.00017505884170532227,-43.325175046920776,0.207275390625,0.06271058320999146,0.19271160941570997,-0.021535363935981877,0.9797907471656799,0.0004092704424510632,-2.5059867692307694,1257.0
1270,26,66,33792,1040,0.2,0.022028621,-0.0019423961639404297,-43.27617025375366,0.2352294921875,-0.04460196569561958,0.0034160784489358775,-0.029416774763376452,0.9784685969352722,0.0004092704424510632,-2.5059867692307694,1257.0
1270,26,67,34304,1056,0.2,0.018547278,2.104043960571289e-05,-43.220107674598694,0.2432861328125,-0.035047341138124466,0.0023864623690315057,-0.028072267887182534,0.9757025837898254,0.0004092704424510632,-2.4995539629629633,1257.0
1270,27,68,34816,1072,0.2,0.016033173,0.00025588274002075195,-43.15104162693024,0.25146484375,0.05825399234890938,0.18762443959712982,-0.024306425446411595,0.9752209186553955,0.0004092704424510632,-2.4995539629629633,1257.0
1270,27,69,35328,1088,0.2,0.014931159,0.0008302927017211914,-43.17195188999176,0.1719970703125,-0.0244489386677742,0.004551596219243947,-0.017989216605201364,0.9767003655433655,0.0004092704424510632,-2.497550178571429,1257.0
1270,28,70,35840,1104,0.2,0.023962105,0.00024318695068359375,-43.19588220119476,0.2716064453125,0.018878351897001266,0.18551620631478727,-0.0290410146699287,0.9762700796127319,0.0004092704424510632,-2.497550178571429,1257.0
1270,28,71,36352,1120,0.2,0.015409103,-0.001003861427307129,-43.20291244983673,0.202880859375,-0.03165266290307045,0.0029999993057572283,-0.023823030664061662,0.9782212376594543,0.0004092704424510632,-2.497550178571429,1257.0
1268,29,72,36864,1136,0.2,0.01799054,-0.0009379386901855469,-43.26656746864319,0.248291015625,-0.03537726402282715,0.002531867565267021,-0.02704003049439052,0.9797458052635193,0.0004092704424510632,-2.4909582413793108,1257.0
1268,29,73,37376,1152,0.2,0.019659305,0.00027364492416381836,-43.26704668998718,0.2210693359375,0.05548223853111267,0.19572057481855154,-0.02406250377680408,0.9779130816459656,0.0004092704424510632,-2.4909582413793108,1257.0
1267,29,74,37888,1168,0.2,0.020827753,0.001297593116760254,-43.203237414360046,0.2244873046875,-0.040656495839357376,0.004919501079712063,-0.026135396648896858,0.9765152931213379,0.0004092704424510632,-2.4880549000000003,1257.0
1267,30,75,38400,1184,0.2,0.030451741,0.0002459883689880371,-43.151963233947754,0.25244140625,0.033421557396650314,0.18452218361198902,-0.029480502460501157,0.9740758538246155,0.0004092704424510632,-2.4880549000000003,1257.0
1267,30,76,38912,1200,0.2,0.017994279,-0.0004659891128540039,-43.085403084754944,0.253173828125,-0.04212430119514465,0.0038719468720955774,-0.028099995019147173,0.9734275341033936,0.0004092704424510632,-2.4880549000000003,1257.0
1266,31,77,39424,1216,0.2,0.018728413,-0.0003126859664916992,-43.08859372138977,0.26171875,-0.03926418349146843,0.0020346504570625257,-0.0285447426722385,0.9738985300064087,0.0004092704424510632,-2.4857109032258067,1257.0
1266,31,78,39936,1232,0.2,0.022262558,0.00024056434631347656,-43.114242911338806,0.2608642578125,0.07003268599510193,0.1878187577240169,-0.027881207090104,0.9749529361724854,0.0004092704424510632,-2.4857109032258067,1257.0
1266,31,79,40448,1248,0.2,0.016829701,0.0013810992240905762,-43.154951333999634,0.1864013671875,-0.027335958555340767,0.0042335978941991925,-0.021742951750638895,0.9766915440559387,0.0004092704424510632,-2.48418946875,1257.0
1266,32,80,40960,1264,0.2,0.018187007,0.0001659989356994629,-43.19528317451477,0.23193359375,0.061100706458091736,0.20225592935457826,-0.027412822368205525,0.9769247174263,0.0004092704424510632,-2.48418946875,1257.0
1266,32,81,41472,1280,0.2,0.018390432,-0.0007922649383544922,-43.19294846057892,0.2047119140625,-0.03634154051542282,0.004581817309372127,-0.02267149038380012,0.9772077798843384,0.0004092704424510632,-2.48418946875,1257.0
1266,33,82,41984,1296,0.2,0.019767158,0.00039082765579223633,-43.20244300365448,0.252685546875,-0.043114710599184036,0.0011347411655151518,-0.027180459728697315,0.977302610874176,0.0004092704424510632,-2.4770188484848483,1257.0
1266,33,83,42496,1312,0.2,0.03966941,8.672475814819336e-05,-43.20418739318848,0.287841796875,0.008601069450378418,0.0771184207405895,-0.02407171246886719,0.977441668510437,0.0004092704424510632,-2.4770188484848483,1257.0
1266,33,84,43008,1328,0.2,0.016292702,0.000519871711730957,-43.20315647125244,0.209716796875,-0.03910262510180473,0.0046348907562787645,-0.023819810041459277,0.9770199060440063,0.0004092704424510632,-2.4791559999999997,1257.0
1265,34,85,43520,1344,0.2,0.02157343,0.00016164779663085938,-43.19675862789154,0.242431640625,0.0842353105545044,0.22725970577448606,-0.02440442008082755,0.977209746837616,0.0004092704424510632,-2.4791559999999997,1257.0
1265,34,86,44032,1360,0.2,0.018196061,-0.0001125335693359375,-43.210816860198975,0.2171630859375,-0.035812631249427795,0.0044424243897083215,-0.022433940102928318,0.9778107404708862,0.0004092704424510632,-2.481778971428571,1257.0
1265,35,87,44544,1376,0.2,0.025079764,4.1604042053222656e-05,-43.227423667907715,0.250732421875,0.07009775936603546,0.22114352276548743,-0.027996460150461644,0.9783228039741516,0.0004092704424510632,-2.481778971428571,1257.0
1265,35,88,45056,1392,0.2,0.01772647,-0.0020699501037597656,-43.24809288978577,0.258544921875,-0.03761501610279083,0.0033845645011751913,-0.026274887786712497,0.9788441061973572,0.0004092704424510632,-2.481778971428571,1257.0
1265,36,89,45568,1408,0.2,0.018318158,0.0004512667655944824,-43.26175928115845,0.2528076171875,-0.049035415053367615,0.00396512928273296,-0.03014343389077112,0.9792221784591675,0.0004092704424510632,-2.4794288333333334,1257.0
1264,36,90,46080,1424,0.2,0.03106452,0.00011104345321655273,-43.2576630115509,0.28173828125,0.0642959251999855,0.22290941700339317,-0.028325270337518305,0.9781610369682312,0.0004092704424510632,-2.4794288333333334,1257.0
1264,36,91,46592,1440,0.2,0.019011842,1.7404556274414062e-05,-43.22219800949097,0.2275390625,-0.025167934596538544,0.005787820984551217,-0.023718574659142178,0.9775621891021729,0.0004092704424510632,-2.481576189189189,1257.0
1264,37,92,47104,1456,0.2,0.021096392,8.940696716308594e-05,-43.2236328125,0.2249755859375,0.08864440768957138,0.21372703835368156,-0.024046833568718284,0.9782465696334839,0.0004092704424510632,-2.481576189189189,1257.0
1264,37,93,47616,1472,0.2,0.02133651,-0.0006368160247802734,-43.23257851600647,0.2841796875,-0.04938877746462822,0.003122944508504588,-0.031073036981979385,0.9777348637580872,0.0004092704424510632,-2.481576189189189,1257.0
1264,38,94,48128,1488,0.2,0.01876381,0.00014221668243408203,-43.21870839595795,0.219970703125,-0.022955872118473053,0.002688005151867401,-0.0238371005107183,0.9784068465232849,0.0004092704424510632,-2.477306605263158,1257.0
1264,38,95,48640,1504,0.2,0.015008608,0.00016444921493530273,-43.217705607414246,0.2159423828125,0.07740369439125061,0.21704604383558035,-0.023372107796603814,0.9766765236854553,0.0004092704424510632,-2.477306605263158,1257.0
1263,38,96,49152,1520,0.2,0.01770593,0.00034672021865844727,-43.137046575546265,0.2470703125,-0.033921632915735245,0.005858773336512968,-0.02685145141731482,0.973968505859375,0.0004092704424510632,-2.4738917435897436,1257.0
1263,39,97,49664,1536,0.2,0.01994456,0.00020313262939453125,-43.07980525493622,0.205322265625,0.07293601334095001,0.20421846583485603,-0.022612495202338323,0.9732284545898438,0.0004092704424510632,-2.4738917435897436,1257.0
1263,39,98,50176,1552,0.2,0.016624054,-0.000995635986328125,-43.074809193611145,0.2301025390625,-0.03857061639428139,0.004114660026971251,-0.02314197804662399,0.9735989570617676,0.0004092704424510632,-2.4738917435897436,1257.0
1263,40,99,50688,1568,0.2,0.015784368,0.0004892349243164062,-43.0735285282135,0.18212890625,-0.030910475179553032,0.002069404665235197,-0.0202060485680704,0.9727635979652405,0.0004092704424510632,-2.4724697,1257.0
1263,40,100,51200,1584,0.2,0.018052232,0.00023216009140014648,-43.030033230781555,0.2147216796875,0.06651598960161209,0.21849408838897943,-0.021700516517739743,0.9710307717323303,0.0004092704424510632,-2.4724697,1257.0
1262,40,101,51712,1600,0.2,0.017215176,0.0009891986846923828,-43.00450003147125,0.1943359375,-0.036397915333509445,0.005911279200518038,-0.021797012857859954,0.9720339775085449,0.0004092704424510632,-2.47364343902439,1257.0
1262,41,102,52224,1616,0.2,0.020780368,0.0001913309097290039,-43.03497552871704,0.258544921875,0.06002809852361679,0.21383007057011127,-0.027953336073551327,0.9719395041465759,0.0004092704424510632,-2.47364343902439,1257.0
1262,41,103,52736,1632,0.2,0.015785117,-0.0018523931503295898,-43.02978467941284,0.217041015625,-0.02346050925552845,0.0035684593276528176,-0.023285663075512275,0.9726026654243469,0.0004092704424510632,-2.47364343902439,1257.0
1262,42,104,53248,1648,0.2,0.021449871,-0.0006033182144165039,-43.05610251426697,0.279052734375,-0.041936732828617096,0.0017385056780767627,-0.02976756617135834,0.9731190800666809,0.0004092704424510632,-2.473040476190476,1257.0
1262,42,105,53760,1664,0.2,0.025682708,0.00021642446517944336,-43.05319046974182,0.2327880859375,0.08231648802757263,0.2123348880559206,-0.02174375785398297,0.9726154804229736,0.0004092704424510632,-2.473040476190476,1257.0
1262,42,106,54272,1680,0.2,0.017599382,0.0017577409744262695,-43.04941999912262,0.213623046875,-0.02352244220674038,0.003698809669003822,-0.022904197161551565,0.9736782312393188,0.0004092704424510632,-2.471147906976744,1257.0
1262,43,107,54784,1696,0.2,0.020348191,8.118152618408203e-05,-43.10629677772522,0.2216796875,0.09682809561491013,0.21705039450898767,-0.02280049897672143,0.9754542708396912,0.0004092704424510632,-2.471147906976744,1257.0
1261,43,108,55296,1712,0.2,0.01731956,-0.00011527538299560547,-43.13016176223755,0.191650390625,-0.03738151118159294,0.005185449022974353,-0.022651769104413688,0.9749106168746948,0.0004092704424510632,-2.471147906976744,1257.0
1257,44,109,55808,1728,0.2,0.014891957,1.0669231414794922e-05,-43.08635210990906,0.1932373046875,-0.014161407016217709,0.0017348507935821544,-0.02140628302731784,0.9731370806694031,0.0004092704424510632,-2.467649068181818,1257.0
1257,44,110,56320,1744,0.2,0.031002425,5.1856040954589844e-05,-43.03558957576752,0.284912109375,0.01586916856467724,0.10612494847737253,-0.023425743565894663,0.9718736410140991,0.0004092704424510632,-2.467649068181818,1257.0
1257,45,111,56832,1760,0.2,0.011824671,0.0009444355964660645,-43.03521919250488,0.2015380859375,-0.04201550409197807,0.0042884079230134375,-0.023926983238197863,0.9740377068519592,0.0004092704424510632,-2.4723565777777776,1257.0
1257,45,112,57344,1776,0.2,0.01736085,7.426738739013672e-05,-43.08684575557709,0.193359375,0.10991595685482025,0.25160149298608303,-0.018884243414504454,0.9740103483200073,0.0004092704424510632,-2.4723565777777776,1257.0
1257,46,113,57856,1792,0.2,0.017089149,0.0002962946891784668,-43.055200695991516,0.233642578125,-0.026505962014198303,0.0038337819642038085,-0.026907948311418295,0.9732075929641724,0.0004092704424510632,-2.4689414347826086,1257.0
1257,46,114,58368,1808,0.2,0.020484196,7.963180541992188e-05,-43.05115056037903,0.2178955078125,0.09914036095142365,0.23136267066001892,-0.02434317336883396,0.9735380411148071,0.0004092704424510632,-2.4689414347826086,1257.0
1257,46,115,58880,1824,0.2,0.020121306,-0.000672459602355957,-43.057915925979614,0.2249755859375,-0.03175072371959686,0.0033399447238480207,-0.022500081700854935,0.9735523462295532,0.0004092704424510632,-2.4689414347826086,1257.0
1257,47,116,59392,1840,0.2,0.022084739,0.0003674626350402832,-43.050743103027344,0.26953125,-0.04321209341287613,0.004213668456941377,-0.028748004377121106,0.9732190370559692,0.0004092704424510632,-2.470514659574468,1257.0
1257,47,117,59904,1856,0.2,0.016577853,0.00010395050048828125,-43.04389154911041,0.177978515625,0.07898423820734024,0.23553984891623259,-0.019683456630446017,0.9732311964035034,0.0004092704424510632,-2.470514659574468,1257.0
1257,48,118,60416,1872,0.2,0.017014846,0.0002792477607727051,-43.036407828330994,0.216064453125,-0.04057290405035019,0.006618479157623369,-0.02344305903534405,0.972671627998352,0.0004092704424510632,-2.471459625,1257.0
1257,48,119,60928,1888,0.2,0.015215786,5.0961971282958984e-05,-43.02748775482178,0.189453125,0.08455422520637512,0.23228039173409343,-0.021711214998504147,0.9723945260047913,0.0004092704424510632,-2.471459625,1257.0
1257,48,120,61440,1904,0.2,0.019413171,0.00012701749801635742,-43.01325500011444,0.2474365234375,-0.034242574125528336,0.003106615324213635,-0.025505801051622257,0.9717415571212769,0.0004092704424510632,-2.471459625,1257.0
1257,49,121,61952,1920,0.2,0.02288546,0.0001233220100402832,-42.98095905780792,0.22607421875,-0.028904985636472702,0.002398807555437088,-0.022264583691139705,0.9703126549720764,0.0004092704424510632,-2.4710053469387754,1257.0
1257,49,122,62464,1936,0.2,0.01442011,9.489059448242188e-05,-42.931402921676636,0.1800537109375,0.09013432264328003,0.2337596188299358,-0.017952071444597095,0.9687923192977905,0.0004092704424510632,-2.4710053469387754,1257.0
1257,50,123,62976,1952,0.2,0.020155545,0.0004222393035888672,-42.894797921180725,0.213134765625,-0.024065762758255005,0.0063216468843165785,-0.022749900264898315,0.967749834060669,0.0004092704424510632,-2.46996964,1257.0
1257,50,124,63488,1968,0.2,0.016349353,8.350610733032227e-05,-42.85036098957062,0.21240234375,0.08336655795574188,0.22587049147114158,-0.021760483243269846,0.9657009840011597,0.0004092704424510632,-2.46996964,1257.0
