time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/actor_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/learning_rate,train/critic_loss
158,4892,30,4791,4,1223.0,0.019266488030552864,-122.11683654785156,-163.9393768310547,-4.5529325,0.0008459126528049375,0.8124939799308777
324,9784,30,9683,8,1223.0,0.001297074370086193,-127.40139770507812,-79.26685333251953,-3.620112625,0.0008459126528049375,63.826438903808594
487,14676,30,14575,12,1223.0,0.0012262723175808787,-132.43881225585938,-28.37451934814453,-2.98612475,0.0008459126528049375,65.01426696777344
648,19568,30,19467,16,1223.0,0.0007256258395500481,-133.18667602539062,7.950110912322998,-2.662884875,0.0008459126528049375,0.8816267848014832
835,24460,29,24359,20,1223.0,0.0012112723197788,-138.14549255371094,-20.983184814453125,-2.4935022,0.0008459126528049375,2.092877149581909
154,29352,28,29251,24,1223.0,0.0011476448271423578,-142.22613525390625,-4.816282749176025,-2.3416150000000004,0.0008459126528049375,1.3040659427642822
321,34244,28,34143,28,1223.0,0.001032948843203485,-142.8080291748047,67.8541488647461,-2.2798386071428576,0.0008459126528049375,2.3896164894104004
489,39136,28,39035,32,1223.0,0.000493531406391412,-147.13490295410156,-43.21148681640625,-2.23983996875,0.0008459126528049375,4.596994876861572
656,44028,29,43927,36,1223.0,0.0009543708292767406,-147.75848388671875,39.23347473144531,-2.2161096944444445,0.0008459126528049375,7.657803058624268
824,48920,29,48819,40,1223.0,0.0007408519159071147,-151.04364013671875,-11.670293807983398,-2.167197275,0.0008459126528049375,2.860199451446533
129,53812,29,53711,44,1223.0,0.0007930750725790858,-151.7085723876953,-12.357415199279785,-2.1208204999999998,0.0008459126528049375,13.658624649047852
297,58704,29,58603,48,1223.0,0.0011940323747694492,-153.5777130126953,13.426493644714355,-2.0700831041666667,0.0008459126528049375,6.377606391906738
464,63596,29,63495,52,1223.0,0.001256721094250679,-154.24142456054688,-16.433197021484375,-2.053605826923077,0.0008459126528049375,4.1596455574035645
632,68488,29,68387,56,1223.0,0.002080649835988879,-156.66603088378906,-25.25537872314453,-2.015720964285714,0.0008459126528049375,4.907276153564453
800,73380,29,73279,60,1223.0,0.0018861902644857764,-158.86097717285156,-44.35389709472656,-2.0006781166666667,0.0008459126528049375,78.21674346923828
117,78272,27,78171,64,1223.0,0.001233643270097673,-159.4529266357422,38.2738037109375,-1.993167703125,0.0008459126528049375,3.7658579349517822
297,83164,27,83063,68,1223.0,0.0013686534948647022,-161.20022583007812,3.0598387718200684,-1.9836653529411763,0.0008459126528049375,84.42674255371094
476,88056,27,87955,72,1223.0,0.0022715297527611256,-164.72613525390625,-2.6791749000549316,-1.974872736111111,0.0008459126528049375,2.7944560050964355
655,92948,27,92847,76,1223.0,0.0014356086030602455,-166.79037475585938,4.0512824058532715,-1.9639188026315788,0.0008459126528049375,5.839237213134766
838,97840,27,97739,80,1223.0,0.0014858321519568563,-166.7635955810547,15.884631156921387,-1.9555081875,0.0008459126528049375,3.718501091003418
