time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/explained_variance,train/clip_fraction,train/n_updates,train/clip_range,train/std,train/loss,train/approx_kl,train/learning_rate,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
11776,23,1270,9,-43.47410762310028,0.10962682962417603,0.2513427734375,352,0.2,0.9838027954101562,-0.027755504474043846,0.021393532,0.0004092704424510632,0.004378843215818051,-0.023502928641391918,1258.0,-2.346634666666666
12288,24,1268,9,-43.42647683620453,0.13358354568481445,0.30615234375,368,0.2,0.982136607170105,-0.023080026730895042,0.02770089,0.0004092704424510632,0.052453264652285725,-0.02916510117938742,1258.0,-2.346634666666666
12800,25,1265,10,-43.39288067817688,0.13242441415786743,0.2320556640625,384,0.2,0.9819967150688171,-0.038075245916843414,0.013880426,0.0004092704424510632,0.0163613056356553,-0.02440061082597822,1258.0,-2.3389655999999994
13312,26,1262,10,-43.400036454200745,0.5290941596031189,0.3123779296875,400,0.2,0.9823636412620544,-0.024833519011735916,0.025195263,0.0004092704424510632,0.04622331715654582,-0.02917873687692918,1258.0,-2.3389655999999994
13824,27,1261,10,-43.38667917251587,-9.365488052368164,0.2626953125,416,0.2,0.9810469150543213,-0.03602561727166176,0.018389177,0.0004092704424510632,0.004347180198237766,-0.02931829055887647,1258.0,-2.3389655999999994
14336,28,1260,11,-43.3597195148468,0.2582207918167114,0.2689208984375,432,0.2,0.9810173511505127,-0.03266575559973717,0.019358873,0.0004092704424510632,0.0038982521218713373,-0.025454307527979836,1258.0,-2.3201161818181815
14848,29,1258,11,-43.34229588508606,0.12750589847564697,0.361572265625,448,0.2,0.9797056913375854,-0.020445331931114197,0.041832566,0.0004092704424510632,0.036858526756986976,-0.02597393686301075,1258.0,-2.3201161818181815
15360,30,1257,12,-43.345375180244446,-0.16887354850769043,0.2738037109375,464,0.2,0.9820989370346069,-0.039560072124004364,0.025297252,0.0004092704424510632,0.008465710343443789,-0.025011788646224886,1258.0,-2.3193432499999997
15872,31,1256,12,-43.4077422618866,0.34319019317626953,0.2408447265625,480,0.2,0.9824920296669006,-0.016801729798316956,0.023964968,0.0004092704424510632,0.05100340221542865,-0.02580862601462286,1258.0,-2.3193432499999997
16384,32,1255,13,-43.39859974384308,-7.941042900085449,0.21923828125,496,0.2,0.9823957681655884,-0.02868909202516079,0.016456187,0.0004092704424510632,0.0036051675815542694,-0.02637075341772288,1258.0,-2.329702846153846
16896,33,1255,13,-43.39496827125549,0.07141131162643433,0.25732421875,512,0.2,0.9818587899208069,-0.013296138495206833,0.021121811,0.0004092704424510632,0.07794132269918919,-0.025756255447049625,1258.0,-2.329702846153846
17408,34,1253,13,-43.36267638206482,-1.11773681640625,0.225830078125,528,0.2,0.9805130362510681,-0.03175129368901253,0.016585343,0.0004092704424510632,0.0031744545085530262,-0.024174654216039926,1258.0,-2.329702846153846
17920,35,1252,14,-43.315428018569946,0.15001791715621948,0.294677734375,544,0.2,0.9792892932891846,-0.036518484354019165,0.018759027,0.0004092704424510632,0.0052560736367013305,-0.03208047882071696,1258.0,-2.3235447142857137
18432,36,1251,14,-43.28932237625122,0.2561594843864441,0.2216796875,560,0.2,0.9789506793022156,-0.0030270349234342575,0.01689189,0.0004092704424510632,0.0696488288231194,-0.022981693356996402,1258.0,-2.3235447142857137
18944,37,1250,15,-43.30733263492584,-2.1698875427246094,0.2679443359375,576,0.2,0.9808219075202942,-0.021932551637291908,0.021794662,0.0004092704424510632,0.0037961938323860522,-0.027424344880273566,1258.0,-2.313330066666666
19456,38,1249,15,-43.36162066459656,0.26851606369018555,0.287841796875,592,0.2,0.9813679456710815,0.00045179203152656555,0.026449816,0.0004092704424510632,0.08836213289760053,-0.029202194593381137,1258.0,-2.313330066666666
19968,39,1248,15,-43.35654079914093,-6.868149280548096,0.2518310546875,608,0.2,0.9810934662818909,-0.024539059028029442,0.017753957,0.0004092704424510632,0.0027991597416985314,-0.022561409743502736,1258.0,-2.313330066666666
20480,40,1247,16,-43.36078441143036,0.08232837915420532,0.3236083984375,624,0.2,0.9822294116020203,-0.04863511398434639,0.023285326,0.0004092704424510632,0.005405347314081155,-0.029801064141793177,1258.0,-2.3122891250000004
20992,41,1246,16,-43.39936983585358,0.11798471212387085,0.232177734375,640,0.2,0.9829508662223816,-0.0037147700786590576,0.020769212,0.0004092704424510632,0.09222176077309996,-0.022937191737582907,1258.0,-2.3122891250000004
21504,42,1246,17,-43.39240491390228,-0.23320257663726807,0.293212890625,656,0.2,0.9818035960197449,-0.03867608681321144,0.024533741,0.0004092704424510632,0.008069123548921198,-0.02991645051224623,1258.0,-2.2988778235294123
22016,43,1245,17,-43.33193635940552,0.41822439432144165,0.1944580078125,672,0.2,0.9791772961616516,0.013047002255916595,0.014233872,0.0004092704424510632,0.09871970233507454,-0.018261010030983016,1258.0,-2.2988778235294123
22528,44,1245,18,-43.2547767162323,-7.544328689575195,0.245361328125,688,0.2,0.9771660566329956,-0.028570137917995453,0.022477716,0.0004092704424510632,0.003824438634183025,-0.022727304050931707,1258.0,-2.2988778235294123
23040,45,1244,18,-43.2214115858078,0.06329011917114258,0.216552734375,704,0.2,0.9776149988174438,-0.038436904549598694,0.015324293,0.0004092704424510632,0.004669538218877278,-0.023433058813679963,1258.0,-2.2896037222222225
23552,46,1244,18,-43.239925026893616,0.08425921201705933,0.263427734375,720,0.2,0.9779001474380493,-0.011127933859825134,0.025634784,0.0004092704424510632,0.10484114720020443,-0.028973193126148544,1258.0,-2.2896037222222225
24064,47,1244,19,-43.223904728889465,-1.0254547595977783,0.1968994140625,736,0.2,0.9769762754440308,-0.0282867681235075,0.013999749,0.0004092704424510632,0.00842869390908163,-0.01907062241662061,1258.0,-2.2896080526315794
24576,48,1244,19,-43.2002055644989,0.4437880516052246,0.2305908203125,752,0.2,0.976629912853241,-0.007883138954639435,0.020838032,0.0004092704424510632,0.09456542530097067,-0.025144063678453676,1258.0,-2.2896080526315794
25088,49,1243,20,-43.20895445346832,-8.427732467651367,0.2559814453125,768,0.2,0.9781853556632996,-0.04228069633245468,0.01964536,0.0004092704424510632,0.004435682181792799,-0.028676862420979887,1258.0,-2.2896080526315794
25600,50,1242,20,-43.24106752872467,0.08545517921447754,0.281005859375,784,0.2,0.9778716564178467,-0.0328015573322773,0.020117275,0.0004092704424510632,0.005191150863538496,-0.028145649208454415,1258.0,-2.2966778000000003
26112,51,1242,21,-43.20748543739319,0.10082542896270752,0.1505126953125,800,0.2,0.9766656160354614,-0.011066650971770287,0.013686187,0.0004092704424510632,0.1097385574830696,-0.01879581352113746,1258.0,-2.2966778000000003
26624,52,1242,21,-43.157504081726074,-0.9228756427764893,0.263671875,816,0.2,0.9749641418457031,-0.025253914296627045,0.022695705,0.0004092704424510632,0.01718684026855044,-0.026547967674559914,1258.0,-2.2909919523809528
27136,53,1241,21,-43.118613600730896,0.4478992819786072,0.1539306640625,832,0.2,0.9743245840072632,0.013165583834052086,0.016645823,0.0004092704424510632,0.10199149185791612,-0.018662233618670143,1258.0,-2.2909919523809528
27648,54,1241,22,-43.10863721370697,-8.496180534362793,0.2320556640625,848,0.2,0.9740645289421082,-0.04245986416935921,0.02051197,0.0004092704424510632,0.003649939564638771,-0.022598161827772856,1258.0,-2.2909919523809528
28160,55,1241,22,-43.11393439769745,0.151339590549469,0.2767333984375,864,0.2,0.9748740792274475,-0.042683519423007965,0.025286036,0.0004092704424510632,0.006159255237434991,-0.02598026630585082,1258.0,-2.298179954545455
28672,56,1240,23,-43.138519167900085,0.21114134788513184,0.246826171875,880,0.2,0.9751067757606506,-0.01570383459329605,0.03297523,0.0004092704424510632,0.07887458358891308,-0.024007863496080972,1258.0,-2.298179954545455
29184,57,1240,23,-43.1181640625,-1.8752241134643555,0.2010498046875,896,0.2,0.9737468361854553,-0.0324878990650177,0.01563636,0.0004092704424510632,0.01639040160807781,-0.02190138923469931,1258.0,-2.3022552608695652
29696,58,1240,23,-43.065330266952515,0.18972903490066528,0.201171875,912,0.2,0.9724399447441101,0.012397389858961105,0.015069436,0.0004092704424510632,0.11623822303954512,-0.018032532098004594,1258.0,-2.3022552608695652
30208,59,1240,24,-43.03419637680054,-7.474686622619629,0.2889404296875,928,0.2,0.9716598987579346,-0.026915723457932472,0.015381348,0.0004092704424510632,0.0032609525478619616,-0.02574081378406845,1258.0,-2.303264
30720,60,1239,24,-43.01848387718201,0.14795982837677002,0.22119140625,944,0.2,0.971438467502594,0.029542027041316032,0.022768922,0.0004092704424510632,0.18263157620094717,-0.020560441218549386,1258.0,-2.303264
31232,61,1239,25,-43.008371472358704,-5.706515312194824,0.27099609375,960,0.2,0.9707783460617065,-0.035762857645750046,0.02063843,0.0004092704424510632,0.004539653182291659,-0.025863213377306238,1258.0,-2.303264
31744,62,1239,25,-42.99302911758423,0.05040943622589111,0.329345703125,976,0.2,0.9711263179779053,-0.04318325221538544,0.027574915,0.0004092704424510632,0.005017434268665966,-0.02848085534060374,1258.0,-2.30627092
32256,63,1238,26,-42.99626445770264,0.14061278104782104,0.1768798828125,992,0.2,0.970383882522583,0.015644269064068794,0.018082425,0.0004092704424510632,0.1535957392770797,-0.01831084532022942,1258.0,-2.30627092
32768,64,1238,26,-42.945796251297,-0.23215997219085693,0.2353515625,1008,0.2,0.9684321880340576,-0.030541962012648582,0.016934372,0.0004092704424510632,0.028373386594466865,-0.024255703086964786,1258.0,-2.301780576923077
33280,65,1237,26,-42.901559710502625,0.2750675678253174,0.118896484375,1024,0.2,0.9684674739837646,0.058603376150131226,0.015039485,0.0004092704424510632,0.18719992460682988,-0.015484952964470722,1258.0,-2.301780576923077
33792,66,1237,27,-42.90243661403656,-3.078146457672119,0.2703857421875,1040,0.2,0.9679001569747925,-0.031093712896108627,0.016363371,0.0004092704424510632,0.0036363418184919283,-0.023421552497893572,1258.0,-2.301780576923077
34304,67,1237,27,-42.89524865150452,0.04434061050415039,0.2261962890625,1056,0.2,0.9687352776527405,-0.026926187798380852,0.014244442,0.0004092704424510632,0.005290292174322531,-0.019799591318587773,1258.0,-2.3024076296296294
34816,68,1237,28,-42.92702651023865,0.13648641109466553,0.199951171875,1072,0.2,0.9692461490631104,0.018453285098075867,0.025114331,0.0004092704424510632,0.2173723995219916,-0.02595581866626162,1258.0,-2.3024076296296294
35328,69,1237,28,-42.92623448371887,-1.727637529373169,0.2283935546875,1088,0.2,0.9689498543739319,-0.032157983630895615,0.017192632,0.0004092704424510632,0.013850764167727903,-0.02063338694279082,1258.0,-2.3019264642857142
35840,70,1237,28,-42.92092847824097,0.19296997785568237,0.126220703125,1104,0.2,0.96923828125,0.011063121259212494,0.02050936,0.0004092704424510632,0.22631301661022007,-0.021368135363445617,1258.0,-2.3019264642857142
36352,71,1237,29,-42.91139793395996,-2.945965051651001,0.3095703125,1120,0.2,0.9681641459465027,-0.041413865983486176,0.024657257,0.0004092704424510632,0.005442991903692018,-0.03161268994153943,1258.0,-2.3019264642857142
36864,72,1236,29,-42.88123118877411,0.047598421573638916,0.2677001953125,1136,0.2,0.967327356338501,-0.03589119389653206,0.022240788,0.0004092704424510632,0.004203363831038587,-0.02701264133793302,1258.0,-2.2981216551724137
37376,73,1236,30,-42.857757925987244,0.09259593486785889,0.1180419921875,1152,0.2,0.9665100574493408,0.013136891648173332,0.01142282,0.0004092704424510632,0.23905163165181875,-0.013646891457028687,1258.0,-2.2981216551724137
37888,74,1236,30,-42.81985414028168,-2.9928088188171387,0.2926025390625,1168,0.2,0.9649280905723572,-0.04047015309333801,0.023349233,0.0004092704424510632,0.008691244467627257,-0.027874102364876308,1258.0,-2.300038766666667
38400,75,1236,31,-42.78046691417694,0.0666055679321289,0.1634521484375,1184,0.2,0.9643775820732117,0.04551241546869278,0.016318869,0.0004092704424510632,0.29327894700691104,-0.01805528555996716,1258.0,-2.300038766666667
38912,76,1236,31,-42.75890755653381,-0.8546079397201538,0.2523193359375,1200,0.2,0.9632257223129272,-0.017945848405361176,0.023024417,0.0004092704424510632,0.026188008952885866,-0.024272384835057892,1258.0,-2.300038766666667
39424,77,1236,31,-42.71780204772949,0.05706566572189331,0.308837890625,1216,0.2,0.9618324041366577,-0.032069530338048935,0.031763893,0.0004092704424510632,0.006689891655696556,-0.030068934123846702,1258.0,-2.3011230000000005
39936,78,1235,32,-42.685027837753296,0.1522398591041565,0.126953125,1232,0.2,0.9612044095993042,0.011826746165752411,0.016143354,0.0004092704424510632,0.20831312390509993,-0.01642973152047489,1258.0,-2.3011230000000005
40448,79,1234,32,-42.665945291519165,-4.293034553527832,0.2823486328125,1248,0.2,0.9608814120292664,-0.02738325484097004,0.026946098,0.0004092704424510632,0.011652284723822959,-0.025386733002960682,1258.0,-2.30461871875
40960,80,1235,33,-42.65781879425049,0.19537407159805298,0.158203125,1264,0.2,0.9608182311058044,0.07791207730770111,0.02031938,0.0004092704424510632,0.24100192659534514,-0.021016575512476265,1258.0,-2.30461871875
41472,81,1234,33,-42.659117221832275,-2.698410987854004,0.2401123046875,1280,0.2,0.9612153768539429,-0.040717821568250656,0.015266351,0.0004092704424510632,0.00267012090262142,-0.024600434146123007,1258.0,-2.30461871875
41984,82,1235,33,-42.67236804962158,0.04988205432891846,0.2554931640625,1296,0.2,0.9614887833595276,-0.03778473660349846,0.024844762,0.0004092704424510632,0.007049292515148409,-0.024773094395641237,1258.0,-2.3030214545454544
42496,83,1234,34,-42.67105031013489,0.06407886743545532,0.1640625,1312,0.2,0.9611850380897522,0.02150888741016388,0.019523269,0.0004092704424510632,0.2524617362068966,-0.021922537765931338,1258.0,-2.3030214545454544
43008,84,1234,34,-42.662418246269226,-5.234902858734131,0.21630859375,1328,0.2,0.9612435698509216,-0.029664158821105957,0.018477466,0.0004092704424510632,0.018744529865216464,-0.022688647484756075,1258.0,-2.303794205882353
43520,85,1234,35,-42.66485130786896,0.08428728580474854,0.1986083984375,1344,0.2,0.9612421989440918,0.039113521575927734,0.019094072,0.0004092704424510632,0.30094622005708516,-0.021240413305349648,1258.0,-2.303794205882353
44032,86,1234,35,-42.66850972175598,-21.055084228515625,0.2672119140625,1360,0.2,0.9619520902633667,-0.02362040802836418,0.018799564,0.0004092704424510632,0.006161700552183902,-0.02557483411510475,1258.0,-2.299181542857143
44544,87,1234,36,-42.69701528549194,0.08628332614898682,0.1727294921875,1376,0.2,0.9624084234237671,0.052340224385261536,0.017454619,0.0004092704424510632,0.38093432039022446,-0.01898612335207872,1258.0,-2.299181542857143
45056,88,1234,36,-42.701940178871155,-6.422564506530762,0.2894287109375,1392,0.2,0.9629484415054321,-0.047111473977565765,0.025979668,0.0004092704424510632,0.01124693523888709,-0.03037363270414062,1258.0,-2.299181542857143
45568,89,1233,36,-42.72504186630249,0.051010966300964355,0.255126953125,1408,0.2,0.9634533524513245,-0.03328334540128708,0.016425174,0.0004092704424510632,0.004510699545789976,-0.027719043973775115,1258.0,-2.300396388888889
46080,90,1233,37,-42.735435962677,0.11851769685745239,0.1756591796875,1424,0.2,0.9638016223907471,0.0339956060051918,0.016369384,0.0004092704424510632,0.3056340594775975,-0.0188514978508465,1258.0,-2.300396388888889
46592,91,1233,37,-42.76170086860657,-24.093896865844727,0.3193359375,1440,0.2,0.9653136134147644,-0.038940735161304474,0.024325222,0.0004092704424510632,0.005959694561170181,-0.026188150819507428,1258.0,-2.302443702702703
47104,92,1233,38,-42.80901300907135,0.07640182971954346,0.2509765625,1456,0.2,0.9663294553756714,0.07963140308856964,0.022027783,0.0004092704424510632,0.38936437014490366,-0.02434792395797558,1258.0,-2.302443702702703
47616,93,1233,38,-42.83152496814728,-10.09816837310791,0.2412109375,1472,0.2,0.9672675728797913,-0.025281427428126335,0.0177029,0.0004092704424510632,0.008892170939361677,-0.020746982714626938,1258.0,-2.302443702702703
48128,94,1233,39,-42.8859965801239,0.029716849327087402,0.25830078125,1488,0.2,0.9699146151542664,-0.023524323478341103,0.015990842,0.0004092704424510632,0.006231784442206845,-0.025662080850452185,1258.0,-2.3051976842105266
48640,95,1233,39,-42.96034753322601,0.11343538761138916,0.0863037109375,1504,0.2,0.971123218536377,0.08436334133148193,0.014481159,0.0004092704424510632,0.4079332498367876,-0.01471608556676074,1258.0,-2.3051976842105266
49152,96,1233,39,-42.98471796512604,-3.488436222076416,0.2518310546875,1520,0.2,0.9716890454292297,-0.029867734760046005,0.023999631,0.0004092704424510632,0.008795663510682061,-0.024004715152841527,1258.0,-2.304024230769231
49664,97,1233,40,-42.98500895500183,0.21656334400177002,0.0853271484375,1536,0.2,0.9710662961006165,0.10633905231952667,0.014350504,0.0004092704424510632,0.4395142272114754,-0.012945536524057388,1258.0,-2.304024230769231
50176,98,1233,40,-42.95998466014862,-16.94565200805664,0.208740234375,1552,0.2,0.9702115058898926,-0.03327929228544235,0.015378959,0.0004092704424510632,0.011579470683500404,-0.023293211837881245,1258.0,-2.304024230769231
50688,99,1233,41,-42.92005455493927,0.02550792694091797,0.2603759765625,1568,0.2,0.9687743186950684,-0.027697371318936348,0.018090803,0.0004092704424510632,0.005453695383039303,-0.024610431340988725,1258.0,-2.300622925
51200,100,1233,41,-42.88833129405975,0.07627910375595093,0.1004638671875,1584,0.2,0.9687800407409668,0.05047127604484558,0.018237676,0.0004092704424510632,0.41044270852580667,-0.016670718498062342,1258.0,-2.300622925
51712,101,1233,41,-42.914512395858765,-6.022238731384277,0.2479248046875,1600,0.2,0.9706981778144836,-0.024626383557915688,0.017773341,0.0004092704424510632,0.01666268789267633,-0.024139012850355357,1258.0,-2.298063536585366
52224,102,1233,42,-42.97151792049408,0.22347021102905273,0.13037109375,1616,0.2,0.971563458442688,0.0776679515838623,0.017951371,0.0004092704424510632,0.4336447366513312,-0.019014941935893148,1258.0,-2.298063536585366
52736,103,1233,42,-43.00054168701172,-7.77049446105957,0.1927490234375,1632,0.2,0.9732183814048767,-0.030969535931944847,0.016436204,0.0004092704424510632,0.011705669159709942,-0.022184866087627597,1258.0,-2.298063536585366
53248,104,1233,43,-43.086283445358276,0.03239738941192627,0.2779541015625,1648,0.2,0.9763147234916687,-0.03848078474402428,0.018174306,0.0004092704424510632,0.005626176614896394,-0.029953966186440084,1258.0,-2.2965557142857143
53760,105,1233,43,-43.161386251449585,0.09368729591369629,0.1373291015625,1664,0.2,0.9773979187011719,0.06244715303182602,0.014269315,0.0004092704424510632,0.4025209886021912,-0.018556670038378797,1258.0,-2.2965557142857143
54272,106,1233,44,-43.18477916717529,-8.234960556030273,0.25341796875,1680,0.2,0.9782107472419739,-0.03292308747768402,0.023658317,0.0004092704424510632,0.014997134552686475,-0.02146113448543474,1258.0,-2.297882069767442
54784,107,1233,44,-43.20549213886261,0.1021198034286499,0.1629638671875,1696,0.2,0.9786333441734314,0.11512373387813568,0.02141796,0.0004092704424510632,0.4609941993840039,-0.024509495095117018,1258.0,-2.297882069767442
55296,108,1233,44,-43.20721638202667,-7.043523788452148,0.2530517578125,1712,0.2,0.978227436542511,-0.02364753559231758,0.019331392,0.0004092704424510632,0.005825497617479414,-0.023378944519208744,1258.0,-2.297882069767442
55808,109,1233,45,-43.21474325656891,0.12765133380889893,0.2760009765625,1728,0.2,0.9799250960350037,-0.02868523821234703,0.018463332,0.0004092704424510632,0.006697360193356872,-0.024144123861333355,1258.0,-2.301703340909091
56320,110,1232,45,-43.2691068649292,0.20721423625946045,0.1541748046875,1744,0.2,0.9807421565055847,0.06541851162910461,0.018259596,0.0004092704424510632,0.39413853641599417,-0.018816748779499903,1258.0,-2.301703340909091
56832,111,1232,46,-43.28810274600983,0.003282785415649414,0.263671875,1760,0.2,0.981963038444519,0.004497220739722252,0.020386204,0.0004092704424510632,0.0737558015389368,-0.02582466756575741,1258.0,-2.3029490222222226
57344,112,1232,46,-43.32032859325409,0.6391264796257019,0.1622314453125,1776,0.2,0.9824388027191162,0.12181214988231659,0.014662761,0.0004092704424510632,0.3616980230435729,-0.017639741752645932,1258.0,-2.3029490222222226
57856,113,1232,46,-43.328465819358826,-16.496437072753906,0.29052734375,1792,0.2,0.9828840494155884,-0.023668568581342697,0.019411646,0.0004092704424510632,0.005131529422214953,-0.025328249495942146,1258.0,-2.3029490222222226
58368,114,1232,47,-43.331783175468445,0.3506156802177429,0.3087158203125,1808,0.2,0.9818618297576904,-0.042319703847169876,0.020575091,0.0004092704424510632,0.009650021544075571,-0.03312428583740257,1258.0,-2.3035547391304347
58880,115,1232,47,-43.3013151884079,0.12416952848434448,0.257568359375,1824,0.2,0.9814532399177551,0.006014509126543999,0.02923182,0.0004092704424510632,0.16089016408659518,-0.02261012204689905,1258.0,-2.3035547391304347
59392,116,1232,48,-43.31598091125488,-2.9118831157684326,0.3197021484375,1840,0.2,0.9831374883651733,-0.030619369819760323,0.028028581,0.0004092704424510632,0.01777695241617039,-0.025352757278596982,1258.0,-2.304634404255319
59904,117,1232,48,-43.35837113857269,0.11341780424118042,0.1036376953125,1856,0.2,0.9836063981056213,0.10767005383968353,0.013604455,0.0004092704424510632,0.49517430271953344,-0.015523314330494031,1258.0,-2.304634404255319
60416,118,1232,49,-43.336398124694824,-10.076998710632324,0.3028564453125,1872,0.2,0.981685996055603,-0.04980738088488579,0.026439298,0.0004092704424510632,0.006103874227846973,-0.029295858927071095,1258.0,-2.304372729166667
60928,119,1232,49,-43.282485485076904,0.19529598951339722,0.122802734375,1888,0.2,0.9809719324111938,0.13872364163398743,0.016798083,0.0004092704424510632,0.4974160036072135,-0.015939413104206324,1258.0,-2.304372729166667
61440,120,1232,49,-43.29339396953583,-15.676412582397461,0.2838134765625,1904,0.2,0.9820886850357056,-0.027645280584692955,0.02363662,0.0004092704424510632,0.006034486410499085,-0.02081056614406407,1258.0,-2.304372729166667
61952,121,1232,50,-43.28851532936096,0.01864457130432129,0.2823486328125,1920,0.2,0.9802067279815674,-0.0349639356136322,0.019580824,0.0004092704424510632,0.0047664366429671645,-0.029730377413216047,1258.0,-2.3027243673469386
62464,122,1232,50,-43.22600245475769,0.07044583559036255,0.1041259765625,1936,0.2,0.9792158007621765,0.08172855526208878,0.013421807,0.0004092704424510632,0.5782408230006695,-0.013272255280753598,1258.0,-2.3027243673469386
62976,123,1232,51,-43.218597769737244,-5.666597366333008,0.2608642578125,1952,0.2,0.9798666834831238,-0.04527232423424721,0.029947925,0.0004092704424510632,0.010765602739411406,-0.02779125412052963,1258.0,-2.30189134
63488,124,1231,51,-43.24487376213074,0.17357492446899414,0.1357421875,1968,0.2,0.9802341461181641,0.15817603468894958,0.021537352,0.0004092704424510632,0.6573231993243098,-0.017774830499547534,1258.0,-2.30189134
64000,125,1231,51,-43.267059326171875,-7.321900367736816,0.2447509765625,1984,0.2,0.9817115068435669,-0.023926949128508568,0.018187225,0.0004092704424510632,0.005514694727025926,-0.020718063606182113,1258.0,-2.30189134
