time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/explained_variance,train/clip_fraction,train/n_updates,train/clip_range,train/std,train/loss,train/approx_kl,train/learning_rate,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
5632,11,1287,4,-43.957849979400635,0.003106415271759033,0.296875,160,0.2,0.9987809658050537,-0.02814469113945961,0.021863028,0.0004092704424510632,0.015113744651898742,-0.026408270292449743,1258.0,-2.3504825
6144,12,1280,4,-43.91650462150574,0.011025011539459229,0.220458984375,176,0.2,0.9972292184829712,-0.022834299132227898,0.013350588,0.0004092704424510632,0.0020599826602847315,-0.023477714246837422,1258.0,-2.3504825
6656,13,1274,5,-43.87354493141174,0.009535789489746094,0.29296875,192,0.2,0.996060848236084,-0.03568199649453163,0.02801621,0.0004092704424510632,0.005367864599975292,-0.02780724668991752,1258.0,-2.3488486
7168,14,1269,5,-43.84907102584839,0.006055593490600586,0.3077392578125,208,0.2,0.9960847496986389,-0.026421770453453064,0.025155567,0.0004092704424510632,0.025478792551439255,-0.02890284452587366,1258.0,-2.3488486
7680,15,1264,6,-43.84617745876312,0.2245287299156189,0.288330078125,224,0.2,0.9957461953163147,-0.0389363095164299,0.023151672,0.0004092704424510632,0.004807249861187302,-0.02711045986507088,1258.0,-2.3441355
8192,16,1261,6,-43.82761287689209,0.032196879386901855,0.2979736328125,240,0.2,0.9951165914535522,-0.015433723106980324,0.02074505,0.0004092704424510632,0.0314802682842128,-0.026199100189842284,1258.0,-2.3441355
8704,17,1259,6,-43.80675709247589,0.04196244478225708,0.293212890625,256,0.2,0.9942145943641663,-0.04321879893541336,0.02199051,0.0004092704424510632,0.0022099189154687338,-0.028634541551582515,1258.0,-2.3441355
9216,18,1257,7,-43.7993141412735,0.013023138046264648,0.282470703125,272,0.2,0.9949340224266052,-0.036372676491737366,0.02578554,0.0004092704424510632,0.006049406845704652,-0.028272482129978016,1258.0,-2.3297504285714288
9728,19,1254,7,-43.82535660266876,0.009557902812957764,0.228515625,288,0.2,0.9957218170166016,-0.024428974837064743,0.015223871,0.0004092704424510632,0.04304416972445324,-0.02451253472827375,1258.0,-2.3297504285714288
10240,20,1252,8,-43.85592436790466,0.49716365337371826,0.2401123046875,304,0.2,0.997399091720581,-0.04382267966866493,0.01902832,0.0004092704424510632,0.003571848683350254,-0.026838289835723117,1258.0,-2.338274625
10752,21,1249,8,-43.89854609966278,0.2705947160720825,0.3045654296875,320,0.2,0.9976865649223328,-0.037866413593292236,0.03157202,0.0004092704424510632,0.03321477200370282,-0.033213467948371544,1258.0,-2.338274625
11264,22,1247,9,-43.86899542808533,-1.5219244956970215,0.2027587890625,336,0.2,0.9962533712387085,-0.04938545078039169,0.015643943,0.0004092704424510632,0.002689131932129385,-0.026090974337421358,1258.0,-2.338274625
11776,23,1246,9,-43.83527481555939,0.24191272258758545,0.2774658203125,352,0.2,0.9957653284072876,-0.03835829347372055,0.023532562,0.0004092704424510632,0.004554554077913053,-0.028103203454520553,1258.0,-2.3409785555555556
12288,24,1244,9,-43.837677121162415,0.14370888471603394,0.2774658203125,368,0.2,0.9960609078407288,-0.017782200127840042,0.026648931,0.0004092704424510632,0.03150044797803275,-0.023824098461773247,1258.0,-2.3409785555555556
12800,25,1242,10,-43.84657573699951,0.1888853907585144,0.1981201171875,384,0.2,0.9967195391654968,-0.019075242802500725,0.01568885,0.0004092704424510632,0.02060491402517073,-0.020416631436091848,1258.0,-2.3244042
13312,26,1240,10,-43.83656942844391,0.5258731245994568,0.239501953125,400,0.2,0.9947120547294617,-0.012677241116762161,0.019059975,0.0004092704424510632,0.03464368294226006,-0.024885473809263203,1258.0,-2.3244042
13824,27,1237,11,-43.76072716712952,-9.030539512634277,0.27099609375,416,0.2,0.9922069311141968,-0.041122037917375565,0.023576815,0.0004092704424510632,0.003405143586860504,-0.02453637824510224,1258.0,-2.3244042
14336,28,1237,11,-43.73132526874542,0.17524176836013794,0.2452392578125,432,0.2,0.9936307072639465,-0.02807549759745598,0.016632367,0.0004092704424510632,0.005573949689278379,-0.022272645917837508,1258.0,-2.3195996363636366
14848,29,1236,12,-43.75908601284027,0.11526316404342651,0.3194580078125,448,0.2,0.9930345416069031,-0.02618768997490406,0.03309349,0.0004092704424510632,0.026429659919813275,-0.023730302753392607,1258.0,-2.3195996363636366
15360,30,1235,12,-43.710753202438354,-0.27009451389312744,0.24560546875,464,0.2,0.9905426502227783,-0.03477184846997261,0.018512964,0.0004092704424510632,0.007333470042794943,-0.02379872341407463,1258.0,-2.33170775
15872,31,1234,12,-43.6538006067276,0.415637731552124,0.22265625,480,0.2,0.9904157519340515,-0.008288927376270294,0.01951569,0.0004092704424510632,0.03779287630459294,-0.022540150239365175,1258.0,-2.33170775
16384,32,1233,13,-43.67028450965881,-6.788824558258057,0.1478271484375,496,0.2,0.9912581443786621,-0.025682546198368073,0.012397341,0.0004092704424510632,0.005284332057271968,-0.01669606142968405,1258.0,-2.3247416153846157
16896,33,1233,13,-43.69491183757782,0.03608393669128418,0.285888671875,512,0.2,0.9918249249458313,0.0018222108483314514,0.02984869,0.0004092704424510632,0.08164611854590476,-0.029086675844155252,1258.0,-2.3247416153846157
17408,34,1232,14,-43.730040431022644,-1.9535202980041504,0.2044677734375,528,0.2,0.9942415356636047,-0.027963384985923767,0.017299324,0.0004092704424510632,0.002463320535753155,-0.021598164341412485,1258.0,-2.3247416153846157
17920,35,1231,14,-43.780370593070984,0.1355615258216858,0.227294921875,544,0.2,0.9944052696228027,-0.040354590862989426,0.01867502,0.0004092704424510632,0.007036852039163932,-0.027320645756844897,1258.0,-2.3402122142857142
18432,36,1230,14,-43.7599960565567,0.18640518188476562,0.244873046875,560,0.2,0.9934225678443909,0.0008102022111415863,0.027979054,0.0004092704424510632,0.09292703168466687,-0.02507542796956841,1258.0,-2.3402122142857142
18944,37,1229,15,-43.745235323905945,-1.5664153099060059,0.1865234375,576,0.2,0.9941044449806213,-0.02611340768635273,0.018228497,0.0004092704424510632,0.010144051542738453,-0.019088017419562675,1258.0,-2.3432234666666667
19456,38,1229,15,-43.765642046928406,0.08487284183502197,0.3076171875,592,0.2,0.9942355751991272,-0.008796606212854385,0.025845997,0.0004092704424510632,0.10110732773318887,-0.029653393081389368,1258.0,-2.3432234666666667
19968,39,1228,16,-43.754608035087585,-7.701416969299316,0.24267578125,608,0.2,0.9933847188949585,-0.03736341744661331,0.01925888,0.0004092704424510632,0.0036457357182371197,-0.024934491390013136,1258.0,-2.3432234666666667
20480,40,1228,16,-43.763848304748535,0.13010358810424805,0.2354736328125,624,0.2,0.9951221346855164,-0.028463978320360184,0.0149734,0.0004092704424510632,0.005464826230308972,-0.021382961713243276,1258.0,-2.335183125
20992,41,1227,17,-43.82793724536896,0.17111778259277344,0.283203125,640,0.2,0.9970610737800598,-0.020325705409049988,0.024699925,0.0004092704424510632,0.08660516748204827,-0.03209840293857269,1258.0,-2.335183125
21504,42,1227,17,-43.876747250556946,-0.4740394353866577,0.263916015625,656,0.2,0.9982274174690247,-0.0357854887843132,0.01948781,0.0004092704424510632,0.009944688674295321,-0.02637465635780245,1258.0,-2.3386091176470587
22016,43,1226,17,-43.91329622268677,0.505996584892273,0.2506103515625,672,0.2,0.9992435574531555,0.010856887325644493,0.018248837,0.0004092704424510632,0.09504098072648048,-0.02439596931799315,1258.0,-2.3386091176470587
22528,44,1226,18,-43.95286297798157,-12.349663734436035,0.2440185546875,688,0.2,1.0011746883392334,-0.03932903707027435,0.016390648,0.0004092704424510632,0.004070762402989203,-0.02238301918259822,1258.0,-2.3386091176470587
23040,45,1225,18,-43.9771865606308,0.08634597063064575,0.283203125,704,0.2,1.0000849962234497,-0.04089951515197754,0.01957449,0.0004092704424510632,0.005035632406361401,-0.03197104782157112,1258.0,-2.3376282777777777
23552,46,1225,19,-43.92807364463806,0.09705209732055664,0.241943359375,720,0.2,0.9993199110031128,-0.004371277987957001,0.019661263,0.0004092704424510632,0.09108392032794654,-0.027231624902924523,1258.0,-2.3376282777777777
24064,47,1224,19,-43.94604790210724,-1.4988954067230225,0.236083984375,736,0.2,1.0013203620910645,-0.029087498784065247,0.018513106,0.0004092704424510632,0.01257899463234935,-0.025735812581842765,1258.0,-2.345118052631579
24576,48,1223,20,-43.98579800128937,0.4865158200263977,0.196533203125,752,0.2,1.0011640787124634,0.008518721908330917,0.015409104,0.0004092704424510632,0.09524028655141592,-0.01922070224827621,1258.0,-2.345118052631579
25088,49,1223,20,-43.96619009971619,-10.967394828796387,0.2716064453125,768,0.2,1.0006612539291382,-0.045828476548194885,0.021808714,0.0004092704424510632,0.004083048082975438,-0.03130622966273222,1258.0,-2.345118052631579
25600,50,1223,20,-43.95621192455292,0.16613638401031494,0.287841796875,784,0.2,1.0006542205810547,-0.03921221196651459,0.022206964,0.0004092704424510632,0.003959103662054986,-0.0273161760851508,1258.0,-2.3426172000000003
26112,51,1223,21,-43.961283564567566,0.15301740169525146,0.2227783203125,800,0.2,1.0009506940841675,-0.006224576383829117,0.019291747,0.0004092704424510632,0.08624086400959641,-0.019249308403232135,1258.0,-2.3426172000000003
26624,52,1223,21,-43.960344195365906,-0.33934450149536133,0.2056884765625,816,0.2,1.0001224279403687,-0.02980327606201172,0.018044317,0.0004092704424510632,0.02482505887746811,-0.028848771849879995,1258.0,-2.3470812380952384
27136,53,1222,22,-43.921534061431885,0.511467695236206,0.20458984375,832,0.2,0.9988664388656616,0.004976328462362289,0.017059842,0.0004092704424510632,0.08745569898746908,-0.019813976978184655,1258.0,-2.3470812380952384
27648,54,1222,22,-43.89647853374481,-10.99577522277832,0.2386474609375,848,0.2,0.9989116191864014,-0.040280722081661224,0.018782627,0.0004092704424510632,0.004754081302962732,-0.025005520845297724,1258.0,-2.3470812380952384
28160,55,1223,23,-43.921700954437256,0.1593482494354248,0.2960205078125,864,0.2,1.000510573387146,-0.0425521656870842,0.026934776,0.0004092704424510632,0.006357869118801318,-0.03071987081784755,1258.0,-2.345430818181818
28672,56,1223,23,-43.96586191654205,0.21371638774871826,0.2506103515625,880,0.2,1.0008925199508667,-0.02532573975622654,0.030416414,0.0004092704424510632,0.0589195488137193,-0.026027633371995762,1258.0,-2.345430818181818
29184,57,1222,23,-43.96775150299072,-1.1991546154022217,0.26220703125,896,0.2,1.0013669729232788,-0.04668692871928215,0.023277417,0.0004092704424510632,0.011888644774444401,-0.02949130124761723,1258.0,-2.3435312608695655
29696,58,1222,24,-43.99077785015106,0.28483080863952637,0.2574462890625,912,0.2,1.0022581815719604,-0.0033857375383377075,0.022329383,0.0004092704424510632,0.10488037846516818,-0.028238542494364083,1258.0,-2.3435312608695655
30208,59,1222,24,-44.040711879730225,-9.37315845489502,0.2520751953125,928,0.2,1.0047097206115723,-0.024498507380485535,0.018976292,0.0004092704424510632,0.004345563876995584,-0.02367593813687563,1258.0,-2.3460175000000003
30720,60,1222,25,-44.091277837753296,0.035653889179229736,0.2471923828125,944,0.2,1.0050547122955322,0.01621302217245102,0.022123419,0.0004092704424510632,0.18037268752232194,-0.024863641388947144,1258.0,-2.3460175000000003
31232,61,1222,25,-44.07786965370178,-4.6901535987854,0.2314453125,960,0.2,1.0041712522506714,-0.04053236544132233,0.026999641,0.0004092704424510632,0.005084607983008027,-0.02339759044116363,1258.0,-2.3460175000000003
31744,62,1221,25,-44.050355553627014,0.06730484962463379,0.224609375,976,0.2,1.0030319690704346,-0.038724254816770554,0.020666808,0.0004092704424510632,0.004762849013786763,-0.02677121662418358,1258.0,-2.3432192000000005
32256,63,1221,26,-44.01647162437439,0.1048770546913147,0.156005859375,992,0.2,1.0022461414337158,0.02820398099720478,0.02113514,0.0004092704424510632,0.21989851677790284,-0.018728244031080976,1258.0,-2.3432192000000005
32768,64,1221,26,-43.97129273414612,-0.686492919921875,0.2039794921875,1008,0.2,0.999681830406189,-0.021147839725017548,0.017653171,0.0004092704424510632,0.03731149429222569,-0.022781615698477253,1258.0,-2.3509453461538468
33280,65,1221,27,-43.901694774627686,0.2184220552444458,0.1680908203125,1024,0.2,0.9986121654510498,0.04318021237850189,0.021174181,0.0004092704424510632,0.19388249702751637,-0.020905358731397428,1258.0,-2.3509453461538468
33792,66,1220,27,-43.86314332485199,-7.757394790649414,0.294921875,1040,0.2,0.9968761801719666,-0.02906048484146595,0.020856239,0.0004092704424510632,0.004699634606367908,-0.028178797889268026,1258.0,-2.3509453461538468
34304,67,1219,28,-43.8201801776886,0.06024092435836792,0.3028564453125,1056,0.2,0.9968066215515137,-0.026890452951192856,0.02414667,0.0004092704424510632,0.005728247095248662,-0.02516633755294606,1258.0,-2.3449924814814818
34816,68,1219,28,-43.82607138156891,0.14696425199508667,0.1851806640625,1072,0.2,0.9965459108352661,0.043815210461616516,0.020019187,0.0004092704424510632,0.19455468794330955,-0.019620971550466493,1258.0,-2.3449924814814818
35328,69,1219,28,-43.81338560581207,-0.6107496023178101,0.2698974609375,1088,0.2,0.9963485598564148,-0.034858882427215576,0.025591237,0.0004092704424510632,0.01063721120590344,-0.029750305431662127,1258.0,-2.3415171071428573
35840,70,1219,29,-43.80415952205658,0.4609661102294922,0.096923828125,1104,0.2,0.9959671497344971,0.056187212467193604,0.014444842,0.0004092704424510632,0.30206570168957114,-0.015230961987981573,1258.0,-2.3415171071428573
36352,71,1219,29,-43.80670440196991,-2.9071788787841797,0.2340087890625,1120,0.2,0.9971111416816711,-0.025201741605997086,0.016063329,0.0004092704424510632,0.019462652373476885,-0.02503432125377003,1258.0,-2.3415171071428573
36864,72,1219,30,-43.86463117599487,0.05363810062408447,0.286376953125,1136,0.2,0.9993601441383362,-0.048722442239522934,0.027005583,0.0004092704424510632,0.004520971793681383,-0.03329786256654188,1258.0,-2.334267896551724
37376,73,1219,30,-43.903990745544434,0.06662565469741821,0.21142578125,1152,0.2,0.9998090267181396,0.0024154148995876312,0.020315602,0.0004092704424510632,0.23802199610508978,-0.02424364839680493,1258.0,-2.334267896551724
37888,74,1219,31,-43.91857993602753,-3.4193453788757324,0.2530517578125,1168,0.2,1.0005948543548584,-0.04932235926389694,0.018878765,0.0004092704424510632,0.015109472820768133,-0.03200865467078984,1258.0,-2.3369358
38400,75,1219,31,-43.945499658584595,0.4016091823577881,0.1502685546875,1184,0.2,1.001288652420044,0.05246331915259361,0.020342788,0.0004092704424510632,0.20646802824921906,-0.02375254564685747,1258.0,-2.3369358
38912,76,1219,31,-43.97740638256073,-0.8166954517364502,0.249755859375,1200,0.2,1.0030685663223267,-0.02077554166316986,0.019561708,0.0004092704424510632,0.0346435671672225,-0.023517043562605977,1258.0,-2.3369358
39424,77,1219,32,-44.016205191612244,0.08953326940536499,0.2596435546875,1216,0.2,1.003730297088623,-0.03855183720588684,0.02227769,0.0004092704424510632,0.00904967614042107,-0.027750399080105126,1258.0,-2.3455890967741935
39936,78,1219,32,-44.016788363456726,0.2513919472694397,0.11328125,1232,0.2,1.0030659437179565,0.03961344063282013,0.014591156,0.0004092704424510632,0.1861269143410027,-0.01332958199782297,1258.0,-2.3455890967741935
40448,79,1218,33,-43.97919583320618,-3.463939666748047,0.20751953125,1248,0.2,1.0013012886047363,-0.03257918730378151,0.016866922,0.0004092704424510632,0.01820749801117927,-0.029077618790324777,1258.0,-2.34572171875
40960,80,1218,33,-43.93728744983673,0.21058040857315063,0.1671142578125,1264,0.2,1.0006740093231201,0.031199268996715546,0.019874217,0.0004092704424510632,0.2742743045091629,-0.022337338014040142,1258.0,-2.34572171875
41472,81,1219,34,-43.92601025104523,-8.98252010345459,0.2017822265625,1280,0.2,1.0004981756210327,-0.027091093361377716,0.017076299,0.0004092704424510632,0.0039555854091304354,-0.01915721778641455,1258.0,-2.34572171875
41984,82,1218,34,-43.921501994132996,0.1544719934463501,0.3077392578125,1296,0.2,1.0007882118225098,-0.03169959411025047,0.025593184,0.0004092704424510632,0.007532413743319921,-0.03327767486916855,1258.0,-2.3471496666666667
42496,83,1218,34,-43.93933725357056,0.22456103563308716,0.13818359375,1312,0.2,1.000929355621338,-0.0068135447800159454,0.01877514,0.0004092704424510632,0.16604908485896885,-0.017905955435708165,1258.0,-2.3471496666666667
43008,84,1218,35,-43.93551814556122,-5.248891353607178,0.26708984375,1328,0.2,1.001084804534912,-0.030010728165507317,0.021494977,0.0004092704424510632,0.03018168656853959,-0.029392498108791187,1258.0,-2.3456677647058823
43520,85,1218,35,-43.93527150154114,0.13613951206207275,0.1739501953125,1344,0.2,1.000597596168518,0.011897169053554535,0.020468628,0.0004092704424510632,0.269652281422168,-0.022024313613655977,1258.0,-2.3456677647058823
44032,86,1218,36,-43.93035054206848,-13.45107650756836,0.2838134765625,1360,0.2,1.0015112161636353,-0.04171263799071312,0.019545794,0.0004092704424510632,0.005125838495587232,-0.02648645943554584,1258.0,-2.3505088857142855
44544,87,1218,36,-43.96710729598999,0.1841142177581787,0.098876953125,1376,0.2,1.0029019117355347,0.07265648990869522,0.016077459,0.0004092704424510632,0.2894648010842502,-0.012236731832672376,1258.0,-2.3505088857142855
45056,88,1218,36,-43.996259808540344,-4.692059516906738,0.3118896484375,1392,0.2,1.0032542943954468,-0.04053730145096779,0.02645488,0.0004092704424510632,0.0037180890576564707,-0.026222389336908236,1258.0,-2.3505088857142855
45568,89,1218,37,-43.97325336933136,0.08653080463409424,0.21044921875,1408,0.2,1.001159906387329,-0.03279558941721916,0.015152289,0.0004092704424510632,0.006069128212402575,-0.027631824850686826,1258.0,-2.353107777777778
46080,90,1218,37,-43.91999530792236,0.1955341100692749,0.1728515625,1424,0.2,1.0006617307662964,0.03282109275460243,0.016581517,0.0004092704424510632,0.3145024604164064,-0.01991616685700137,1258.0,-2.353107777777778
46592,91,1218,38,-43.91800880432129,-16.879661560058594,0.263916015625,1440,0.2,1.0005748271942139,-0.03739355877041817,0.021201093,0.0004092704424510632,0.007042538858513581,-0.026282336402800865,1258.0,-2.357409351351351
47104,92,1218,38,-43.89972102642059,0.08876144886016846,0.1429443359375,1456,0.2,0.9997277855873108,0.04856400936841965,0.022484643,0.0004092704424510632,0.40099710412323475,-0.023530718812253326,1258.0,-2.357409351351351
47616,93,1218,39,-43.87015771865845,-11.72303581237793,0.312744140625,1472,0.2,0.998373806476593,-0.0363696850836277,0.028680138,0.0004092704424510632,0.006683641731797252,-0.027589032397372648,1258.0,-2.357409351351351
48128,94,1218,39,-43.840285420417786,0.040592968463897705,0.2557373046875,1488,0.2,0.9980571866035461,-0.047870222479104996,0.017284216,0.0004092704424510632,0.005780347128165886,-0.030544882058165967,1258.0,-2.3566126578947366
48640,95,1218,39,-43.83600664138794,0.13016438484191895,0.11181640625,1504,0.2,0.997945249080658,0.05654338374733925,0.018567512,0.0004092704424510632,0.42619717470370233,-0.016036910557886586,1258.0,-2.3566126578947366
49152,96,1218,40,-43.83201766014099,-7.5649213790893555,0.234130859375,1520,0.2,0.9979051947593689,-0.018762800842523575,0.019238494,0.0004092704424510632,0.014610582918976434,-0.023813380263163708,1258.0,-2.3608219999999998
49664,97,1218,40,-43.83720517158508,0.09074896574020386,0.1199951171875,1536,0.2,0.9980026483535767,0.08895593881607056,0.015372314,0.0004092704424510632,0.45814248779788613,-0.017667687046923675,1258.0,-2.3608219999999998
50176,98,1218,41,-43.84602749347687,-15.949533462524414,0.260498046875,1552,0.2,0.9986605644226074,-0.04727073758840561,0.022780094,0.0004092704424510632,0.005018043462769128,-0.02630756559665315,1258.0,-2.3608219999999998
50688,99,1218,41,-43.8731951713562,0.045628249645233154,0.2808837890625,1568,0.2,0.9996340274810791,-0.031913820654153824,0.02624183,0.0004092704424510632,0.00729621879872866,-0.03400841804977972,1258.0,-2.364102025
51200,100,1217,42,-43.87984895706177,0.13087153434753418,0.114013671875,1584,0.2,0.9993298053741455,0.05585714802145958,0.014131131,0.0004092704424510632,0.5308126253075898,-0.017517255764687434,1258.0,-2.364102025
51712,101,1217,42,-43.86508536338806,-3.2905092239379883,0.252197265625,1600,0.2,0.9987739324569702,-0.03351527452468872,0.022268377,0.0004092704424510632,0.012574999491334893,-0.02791673170577269,1258.0,-2.3646229024390246
52224,102,1217,42,-43.85502588748932,0.10076987743377686,0.0797119140625,1616,0.2,0.9988068342208862,0.07413116097450256,0.012465632,0.0004092704424510632,0.6617864891886711,-0.016469525115098804,1258.0,-2.3646229024390246
52736,103,1217,43,-43.88413608074188,-5.2312469482421875,0.2503662109375,1632,0.2,1.0011448860168457,-0.035440001636743546,0.018860726,0.0004092704424510632,0.010189711218117736,-0.02486155176302418,1258.0,-2.3646229024390246
53248,104,1217,43,-43.931812167167664,0.07469314336776733,0.2874755859375,1648,0.2,1.0000351667404175,-0.04838438704609871,0.019028053,0.0004092704424510632,0.005939399401540868,-0.030153990039252676,1258.0,-2.3689039999999997
53760,105,1217,44,-43.88854789733887,0.15729910135269165,0.112548828125,1664,0.2,0.999204695224762,0.11251500248908997,0.017706774,0.0004092704424510632,0.46781132533214986,-0.020107823147554882,1258.0,-2.3689039999999997
54272,106,1217,44,-43.89627265930176,-13.241470336914062,0.2086181640625,1680,0.2,1.0008894205093384,-0.03542034327983856,0.016503068,0.0004092704424510632,0.027748042426537722,-0.023205836245324463,1258.0,-2.3706591860465114
54784,107,1217,45,-43.94693911075592,0.08894115686416626,0.1488037109375,1696,0.2,1.0016454458236694,0.07663586735725403,0.013317048,0.0004092704424510632,0.6182985310442746,-0.015238155247061513,1258.0,-2.3706591860465114
55296,108,1216,45,-43.9418408870697,-18.669857025146484,0.29345703125,1712,0.2,1.0005576610565186,-0.04110394045710564,0.022033148,0.0004092704424510632,0.005971342499833554,-0.03398399337311275,1258.0,-2.3706591860465114
55808,109,1216,45,-43.88642418384552,0.15014129877090454,0.31884765625,1728,0.2,0.9986063241958618,-0.038791120052337646,0.033525206,0.0004092704424510632,0.004338183542131446,-0.027623007859801874,1258.0,-2.372444795454545
56320,110,1216,46,-43.83543407917023,0.16122221946716309,0.0767822265625,1744,0.2,0.997529149055481,0.03163547068834305,0.017320946,0.0004092704424510632,0.41717393323779106,-0.012403347092913464,1258.0,-2.372444795454545
56832,111,1216,46,-43.80569565296173,-0.025561809539794922,0.2677001953125,1760,0.2,0.9968011975288391,0.026351332664489746,0.024950977,0.0004092704424510632,0.15765452291816473,-0.028837529971497133,1258.0,-2.3687840666666666
57344,112,1216,47,-43.79306137561798,0.5441333651542664,0.1160888671875,1776,0.2,0.9967029690742493,0.12031509727239609,0.013407963,0.0004092704424510632,0.5138087025843561,-0.013017232573474757,1258.0,-2.3687840666666666
57856,113,1216,47,-43.80041587352753,-16.568201065063477,0.2169189453125,1792,0.2,0.9975153803825378,-0.044488344341516495,0.018670615,0.0004092704424510632,0.019207863981137052,-0.024382459916523658,1258.0,-2.3687840666666666
58368,114,1215,48,-43.823673248291016,0.336301326751709,0.3179931640625,1808,0.2,0.997979998588562,-0.02233004942536354,0.024942493,0.0004092704424510632,0.009884128230623901,-0.027512004016898572,1258.0,-2.371237608695652
58880,115,1215,48,-43.82613980770111,0.12154960632324219,0.2042236328125,1824,0.2,0.9975602030754089,0.03359229490160942,0.022438165,0.0004092704424510632,0.21614872303325683,-0.014719596147187985,1258.0,-2.371237608695652
59392,116,1215,48,-43.82744872570038,-3.670891284942627,0.24853515625,1840,0.2,0.998728334903717,-0.0330970361828804,0.022595022,0.0004092704424510632,0.020891011750791222,-0.023800561350071803,1258.0,-2.3734532127659573
59904,117,1215,49,-43.85658836364746,0.23179441690444946,0.1083984375,1856,0.2,0.999126136302948,0.11812768876552582,0.016669916,0.0004092704424510632,0.5339814247563481,-0.00961430263123475,1258.0,-2.3734532127659573
60416,118,1215,49,-43.8723338842392,-18.59101676940918,0.3072509765625,1872,0.2,1.0003063678741455,-0.04993997514247894,0.024798673,0.0004092704424510632,0.01106258697109297,-0.03132905560778454,1258.0,-2.3764124166666667
60928,119,1215,50,-43.911352038383484,0.18782192468643188,0.110107421875,1888,0.2,1.001275658607483,0.0722537487745285,0.010812389,0.0004092704424510632,0.5254941359162331,-0.009768282674485818,1258.0,-2.3764124166666667
61440,120,1214,50,-43.91559135913849,-7.042255401611328,0.236572265625,1904,0.2,1.0003092288970947,-0.04439426586031914,0.019247761,0.0004092704424510632,0.005997847772960085,-0.026320762233808637,1258.0,-2.3764124166666667
61952,121,1214,50,-43.87253212928772,0.07071787118911743,0.3070068359375,1920,0.2,0.9990642070770264,-0.025644300505518913,0.02715042,0.0004092704424510632,0.006743476784322411,-0.0301683690486243,1258.0,-2.379990367346939
62464,122,1214,51,-43.84572184085846,0.22068649530410767,0.110107421875,1936,0.2,0.9986392855644226,0.08722614496946335,0.014221894,0.0004092704424510632,0.48790088808164,-0.02074400888523087,1258.0,-2.379990367346939
62976,123,1214,51,-43.83795690536499,-6.028836250305176,0.1884765625,1952,0.2,0.9983404874801636,-0.023239487782120705,0.015358582,0.0004092704424510632,0.013903429717174731,-0.023978486453415826,1258.0,-2.37780936
63488,124,1214,52,-43.83057487010956,0.4039294719696045,0.072509765625,1968,0.2,0.9979310035705566,0.12424981594085693,0.009883315,0.0004092704424510632,0.5271401857025921,-0.007956827990710735,1258.0,-2.37780936
64000,125,1214,52,-43.82757341861725,-17.635353088378906,0.29833984375,1984,0.2,0.9985935688018799,-0.03507100045681,0.02298167,0.0004092704424510632,0.004028444422147004,-0.028629850610741414,1258.0,-2.37780936
