time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/explained_variance,train/clip_fraction,train/n_updates,train/clip_range,train/std,train/loss,train/approx_kl,train/learning_rate,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
11264,22,1263,8,-43.52853500843048,-1.3861963748931885,0.2901611328125,336,0.2,0.9855026602745056,-0.04050275683403015,0.020999704,0.0004092704424510632,0.0038235076353885233,-0.031087626557564363,1258.0,-2.23710875
11776,23,1262,9,-43.527817606925964,0.08412843942642212,0.2958984375,352,0.2,0.9860092401504517,-0.030995290726423264,0.0266425,0.0004092704424510632,0.006976021744776517,-0.028712718587485142,1258.0,-2.2607486666666663
12288,24,1260,9,-43.5426025390625,0.1358327865600586,0.2884521484375,368,0.2,0.9862428903579712,-0.029917480424046516,0.023661822,0.0004092704424510632,0.05031103460351005,-0.028808014962123707,1258.0,-2.2607486666666663
12800,25,1259,10,-43.58476388454437,0.09049844741821289,0.2305908203125,384,0.2,0.9894417524337769,-0.028989044949412346,0.0190178,0.0004092704424510632,0.018006779806455597,-0.02526692149695009,1258.0,-2.2682018
13312,26,1257,10,-43.67939519882202,0.5170767903327942,0.17578125,400,0.2,0.9915169477462769,-0.014912137761712074,0.01561391,0.0004092704424510632,0.04212779592489824,-0.019617169251432642,1258.0,-2.2682018
13824,27,1256,11,-43.72743999958038,-6.581287384033203,0.1800537109375,416,0.2,0.992769718170166,-0.02150089107453823,0.01644946,0.0004092704424510632,0.0035513812908902764,-0.018468895723344758,1258.0,-2.2682018
14336,28,1255,11,-43.78091740608215,0.29578864574432373,0.255126953125,432,0.2,0.9956527948379517,-0.040298961102962494,0.018641453,0.0004092704424510632,0.0037387912161648273,-0.02773290776531212,1258.0,-2.264622909090909
14848,29,1255,11,-43.8346004486084,0.11330664157867432,0.2978515625,448,0.2,0.9954631328582764,-0.01973620057106018,0.04363011,0.0004092704424510632,0.03215034876484424,-0.025900173670379445,1258.0,-2.264622909090909
15360,30,1253,12,-43.85828518867493,-1.108668327331543,0.2078857421875,464,0.2,0.998546302318573,-0.02432987093925476,0.017217385,0.0004092704424510632,0.01646443348727189,-0.022052822780096903,1258.0,-2.277785833333333
15872,31,1253,12,-43.93184757232666,0.5189496278762817,0.25634765625,480,0.2,0.9987914562225342,-0.019668854773044586,0.023953658,0.0004092704424510632,0.03974207100691274,-0.027285301563097164,1258.0,-2.277785833333333
16384,32,1252,13,-43.924381375312805,-8.122516632080078,0.2696533203125,496,0.2,0.9983794093132019,-0.032441288232803345,0.01828549,0.0004092704424510632,0.003541475545716821,-0.025173804257065058,1258.0,-2.281464307692308
16896,33,1251,13,-43.89711272716522,0.13609665632247925,0.260498046875,512,0.2,0.9974574446678162,6.451830267906189e-05,0.02181445,0.0004092704424510632,0.08429643732961267,-0.027668788738083094,1258.0,-2.281464307692308
17408,34,1251,13,-43.86723077297211,-1.7813150882720947,0.208251953125,528,0.2,0.9960538744926453,-0.029791994020342827,0.016167812,0.0004092704424510632,0.0025317655454273336,-0.021735622416599654,1258.0,-2.281464307692308
17920,35,1250,14,-43.83625841140747,0.10462146997451782,0.215087890625,544,0.2,0.9964047074317932,-0.03315424546599388,0.017740173,0.0004092704424510632,0.004172622662736103,-0.022778850776376203,1258.0,-2.2693819285714283
18432,36,1249,14,-43.843690037727356,0.13706457614898682,0.1954345703125,560,0.2,0.9960002899169922,0.009369570761919022,0.022060085,0.0004092704424510632,0.09090286260470748,-0.02335613500326872,1258.0,-2.2693819285714283
18944,37,1248,15,-43.8232558965683,-1.3976705074310303,0.16748046875,576,0.2,0.9953503608703613,-0.03453753888607025,0.012527656,0.0004092704424510632,0.008483212826831732,-0.018476268291124143,1258.0,-2.2827468666666664
19456,38,1248,15,-43.79073131084442,0.36010611057281494,0.20361328125,592,0.2,0.9937281608581543,0.010326549410820007,0.021461569,0.0004092704424510632,0.09088093438185751,-0.024558321470976807,1258.0,-2.2827468666666664
19968,39,1247,16,-43.75946569442749,-3.3437581062316895,0.203857421875,608,0.2,0.9940187335014343,-0.027341507375240326,0.015367357,0.0004092704424510632,0.0026808094917214476,-0.02112426898384001,1258.0,-2.2827468666666664
20480,40,1247,16,-43.75206184387207,0.11101597547531128,0.2752685546875,624,0.2,0.9923889636993408,-0.031205909326672554,0.023220703,0.0004092704424510632,0.007343595425481908,-0.028432055842131376,1258.0,-2.2932070624999996
20992,41,1247,16,-43.69736111164093,0.19426769018173218,0.186767578125,640,0.2,0.9913011789321899,-0.009899647906422615,0.02103303,0.0004092704424510632,0.08754284156020731,-0.024031901819398627,1258.0,-2.2932070624999996
21504,42,1247,17,-43.67514717578888,-0.4321584701538086,0.2381591796875,656,0.2,0.9907771348953247,-0.030864771455526352,0.01949373,0.0004092704424510632,0.011656544578727335,-0.02254046915913932,1258.0,-2.2991179999999996
22016,43,1246,17,-43.66311275959015,0.514275312423706,0.13427734375,672,0.2,0.9901992678642273,0.01721269264817238,0.015291938,0.0004092704424510632,0.11159223224967718,-0.01767627921071835,1258.0,-2.2991179999999996
22528,44,1246,18,-43.64351844787598,-8.25904655456543,0.2188720703125,688,0.2,0.9896487593650818,-0.030267350375652313,0.02275611,0.0004092704424510632,0.003928119520423934,-0.02300242963247001,1258.0,-2.2991179999999996
23040,45,1246,18,-43.641313552856445,0.09351092576980591,0.1839599609375,704,0.2,0.9905890226364136,-0.017718221992254257,0.015976246,0.0004092704424510632,0.006162196048535407,-0.02124716353137046,1258.0,-2.301678666666666
23552,46,1240,18,-43.666337728500366,0.13796627521514893,0.1534423828125,720,0.2,0.9906640648841858,-0.008937163278460503,0.015041679,0.0004092704424510632,0.11021336750127375,-0.019210595506592654,1258.0,-2.301678666666666
24064,47,1240,19,-43.672953486442566,-1.73256516456604,0.22314453125,736,0.2,0.9913460612297058,-0.035999249666929245,0.017877445,0.0004092704424510632,0.01088876641006209,-0.023138545933761634,1258.0,-2.300405894736842
24576,48,1240,19,-43.699485540390015,0.4261596202850342,0.17529296875,752,0.2,0.992346465587616,0.032855018973350525,0.017338768,0.0004092704424510632,0.15179786179214716,-0.020873954097623937,1258.0,-2.300405894736842
25088,49,1239,20,-43.70968782901764,-16.563997268676758,0.228271484375,768,0.2,0.9914829134941101,-0.04121238738298416,0.015973538,0.0004092704424510632,0.004475146088225301,-0.026125497213797644,1258.0,-2.300405894736842
25600,50,1238,20,-43.6891850233078,0.07330644130706787,0.22314453125,784,0.2,0.991707980632782,-0.03283555805683136,0.019906163,0.0004092704424510632,0.005433816455479246,-0.022523577339597978,1258.0,-2.2937808499999996
26112,51,1238,21,-43.70624828338623,0.0715596079826355,0.2135009765625,800,0.2,0.992132842540741,-0.014948762953281403,0.02049075,0.0004092704424510632,0.14764006447512656,-0.025327204610221088,1258.0,-2.2937808499999996
26624,52,1238,21,-43.72852408885956,-1.128878116607666,0.24462890625,816,0.2,0.9934371113777161,-0.023577218875288963,0.023277756,0.0004092704424510632,0.03094960015732795,-0.02694185101427138,1258.0,-2.2950975714285713
27136,53,1238,21,-43.77040100097656,0.45990681648254395,0.14208984375,832,0.2,0.9945899248123169,0.01231999322772026,0.015535638,0.0004092704424510632,0.13675695192068815,-0.01983471769199241,1258.0,-2.2950975714285713
27648,54,1238,22,-43.819705843925476,-15.612367630004883,0.224609375,848,0.2,0.9970777034759521,-0.026569576933979988,0.014080487,0.0004092704424510632,0.006888845993671566,-0.02366496477043256,1258.0,-2.2950975714285713
28160,55,1238,22,-43.89568221569061,0.21937131881713867,0.2425537109375,864,0.2,0.9987466931343079,-0.020180925726890564,0.017435841,0.0004092704424510632,0.0035472823146847077,-0.02449410015833564,1258.0,-2.2868253636363636
28672,56,1238,23,-43.92007791996002,0.17771369218826294,0.1961669921875,880,0.2,0.9986315369606018,-0.02461421489715576,0.023537852,0.0004092704424510632,0.08017899305559695,-0.02513773243117612,1258.0,-2.2868253636363636
29184,57,1238,23,-43.88378286361694,-2.4789836406707764,0.242431640625,896,0.2,0.9964339733123779,-0.03871402516961098,0.019423246,0.0004092704424510632,0.015255780861480162,-0.024471198761602864,1258.0,-2.2910727391304344
29696,58,1237,23,-43.83717954158783,0.34414082765579224,0.1328125,912,0.2,0.996178150177002,0.012148013338446617,0.017062522,0.0004092704424510632,0.12465036020148546,-0.01721884368453175,1258.0,-2.2910727391304344
30208,59,1237,24,-43.81011915206909,-10.479598045349121,0.26318359375,928,0.2,0.9940930604934692,-0.041123926639556885,0.01976176,0.0004092704424510632,0.004813582032511476,-0.02869997435482219,1258.0,-2.2944008333333334
30720,60,1237,24,-43.75563108921051,0.10532903671264648,0.1341552734375,944,0.2,0.99372398853302,0.0404045470058918,0.016357375,0.0004092704424510632,0.20524808019399643,-0.01581664345576428,1258.0,-2.2944008333333334
31232,61,1237,25,-43.74112904071808,-5.890343189239502,0.213623046875,960,0.2,0.9923350811004639,-0.031042058020830154,0.020230753,0.0004092704424510632,0.006722521779011004,-0.02430399219156243,1258.0,-2.2944008333333334
31744,62,1237,25,-43.679450035095215,0.11480903625488281,0.2257080078125,976,0.2,0.9904519319534302,-0.03495367616415024,0.016993836,0.0004092704424510632,0.0053087513078935444,-0.024546749889850616,1258.0,-2.29781192
32256,63,1237,26,-43.635027170181274,0.17589807510375977,0.1610107421875,992,0.2,0.9894932508468628,0.01360161043703556,0.021382347,0.0004092704424510632,0.19606339884921908,-0.02371927138301544,1258.0,-2.29781192
32768,64,1237,26,-43.61071479320526,-0.021173596382141113,0.202392578125,1008,0.2,0.9888333678245544,0.023436889052391052,0.014517544,0.0004092704424510632,0.10071343882009387,-0.021108510351041332,1258.0,-2.292252615384615
33280,65,1236,26,-43.58130347728729,0.5460054278373718,0.114013671875,1024,0.2,0.9878578782081604,0.05280090123414993,0.014973478,0.0004092704424510632,0.18800625437870622,-0.014614544306823518,1258.0,-2.292252615384615
33792,66,1236,27,-43.53847575187683,-5.613384246826172,0.2220458984375,1040,0.2,0.9857782125473022,-0.037988435477018356,0.017472453,0.0004092704424510632,0.0029524115889216773,-0.02375877258600667,1258.0,-2.292252615384615
34304,67,1236,27,-43.483789563179016,0.08316880464553833,0.220947265625,1056,0.2,0.9845299124717712,-0.029358234256505966,0.016148143,0.0004092704424510632,0.004937716912536416,-0.02296238580311183,1258.0,-2.291649111111111
34816,68,1236,28,-43.455721378326416,0.15398401021957397,0.0865478515625,1072,0.2,0.9843233227729797,0.018063273280858994,0.013192984,0.0004092704424510632,0.2272302669007331,-0.016476064527523704,1258.0,-2.291649111111111
35328,69,1236,28,-43.44607961177826,-1.3597514629364014,0.18359375,1088,0.2,0.9836872816085815,-0.03159436210989952,0.018539207,0.0004092704424510632,0.014265043544583023,-0.022002522862749174,1258.0,-2.29232
35840,70,1236,28,-43.429921984672546,0.4984428882598877,0.113037109375,1104,0.2,0.9829618334770203,0.03390240669250488,0.014809644,0.0004092704424510632,0.17471800441853702,-0.015535451304458547,1258.0,-2.29232
36352,71,1236,29,-43.41282653808594,-2.269310474395752,0.2857666015625,1120,0.2,0.983476996421814,-0.031578581780195236,0.031696677,0.0004092704424510632,0.01005215676559601,-0.025077953789150342,1258.0,-2.29232
36864,72,1236,29,-43.42421102523804,0.0804828405380249,0.271728515625,1136,0.2,0.9827874302864075,-0.03486904501914978,0.024881575,0.0004092704424510632,0.005473138444358483,-0.02624102626577951,1258.0,-2.2938084482758625
37376,73,1235,30,-43.40154469013214,0.1328582763671875,0.105712890625,1152,0.2,0.982713520526886,0.00016581080853939056,0.014608821,0.0004092704424510632,0.2465856057824567,-0.018801267753588036,1258.0,-2.2938084482758625
37888,74,1235,30,-43.3937965631485,-2.644219160079956,0.262451171875,1168,0.2,0.9818350076675415,-0.03028133511543274,0.022675823,0.0004092704424510632,0.011155884072650224,-0.025868294731481,1258.0,-2.2900878333333337
38400,75,1235,31,-43.36495053768158,0.24148941040039062,0.0987548828125,1184,0.2,0.9814227819442749,0.02099493518471718,0.012433005,0.0004092704424510632,0.24505442171357572,-0.012728162299026735,1258.0,-2.2900878333333337
38912,76,1235,31,-43.36981248855591,-0.6357252597808838,0.2745361328125,1200,0.2,0.9825617074966431,-0.002889661118388176,0.022461724,0.0004092704424510632,0.039374961343128234,-0.026521674226387404,1258.0,-2.2900878333333337
39424,77,1235,31,-43.41733539104462,0.10858798027038574,0.26171875,1216,0.2,0.9836876392364502,-0.042778000235557556,0.025695352,0.0004092704424510632,0.004979512217687443,-0.024058794166194275,1258.0,-2.296767290322581
39936,78,1235,32,-43.43566834926605,0.1593511700630188,0.14501953125,1232,0.2,0.9838506579399109,0.016645248979330063,0.015219988,0.0004092704424510632,0.22098000114783645,-0.020147449933574535,1258.0,-2.296767290322581
40448,79,1235,32,-43.44149589538574,-3.2340707778930664,0.2027587890625,1248,0.2,0.9845966100692749,-0.023167099803686142,0.018641556,0.0004092704424510632,0.009657335613155738,-0.020906764431856573,1258.0,-2.2962711875
40960,80,1235,33,-43.46493482589722,0.3159204125404358,0.0948486328125,1264,0.2,0.9848543405532837,0.03030630573630333,0.017740719,0.0004092704424510632,0.2396270832978189,-0.015098448013304733,1258.0,-2.2962711875
41472,81,1235,33,-43.44424903392792,-15.901853561401367,0.2298583984375,1280,0.2,0.9833387136459351,-0.03744129836559296,0.019509465,0.0004092704424510632,0.004203773438348435,-0.02509063301840797,1258.0,-2.2962711875
41984,82,1235,33,-43.38179051876068,0.11951297521591187,0.30810546875,1296,0.2,0.9811839461326599,-0.05054149404168129,0.024730183,0.0004092704424510632,0.0052419378771446645,-0.03249543705169344,1258.0,-2.293294909090909
42496,83,1235,34,-43.33230936527252,0.13148421049118042,0.13330078125,1312,0.2,0.9804650545120239,0.0007763691246509552,0.018847357,0.0004092704424510632,0.23258414445444942,-0.02074860558786895,1258.0,-2.293294909090909
43008,84,1235,34,-43.34027445316315,-6.708706378936768,0.2515869140625,1328,0.2,0.9825045466423035,-0.033433862030506134,0.021360187,0.0004092704424510632,0.04019365430576727,-0.028344286387437023,1258.0,-2.2953122941176467
43520,85,1235,35,-43.415027379989624,0.13180184364318848,0.1656494140625,1344,0.2,0.9841794371604919,0.0709204226732254,0.019432206,0.0004092704424510632,0.33707828586921096,-0.01984183367312653,1258.0,-2.2953122941176467
44032,86,1234,35,-43.42986583709717,-11.851547241210938,0.24951171875,1360,0.2,0.9834343194961548,-0.0463581308722496,0.016573768,0.0004092704424510632,0.003465932411927497,-0.024455338367260993,1258.0,-2.2936935142857138
44544,87,1234,36,-43.40831506252289,0.2082858681678772,0.0794677734375,1376,0.2,0.9833318591117859,0.020875107496976852,0.014898278,0.0004092704424510632,0.29064245615154505,-0.014708280403283425,1258.0,-2.2936935142857138
45056,88,1234,36,-43.42657804489136,-6.415558815002441,0.2042236328125,1392,0.2,0.9845238327980042,-0.0272926427423954,0.014905212,0.0004092704424510632,0.006992809598159511,-0.020204156142426655,1258.0,-2.2936935142857138
45568,89,1233,36,-43.46537911891937,0.06466376781463623,0.2525634765625,1408,0.2,0.9852918982505798,-0.026284579187631607,0.018095959,0.0004092704424510632,0.00580481460201554,-0.02701103089202661,1258.0,-2.28992075
46080,90,1233,37,-43.47799801826477,0.171980619430542,0.114990234375,1424,0.2,0.9853163957595825,0.020160090178251266,0.014659438,0.0004092704424510632,0.2477567985188216,-0.015587034169584513,1258.0,-2.28992075
46592,91,1233,37,-43.469186663627625,-14.651177406311035,0.2232666015625,1440,0.2,0.9847768545150757,-0.035604361444711685,0.021369105,0.0004092704424510632,0.0070365517858590465,-0.02254439826356247,1258.0,-2.2918144324324325
47104,92,1233,38,-43.44715869426727,0.09648948907852173,0.1055908203125,1456,0.2,0.9835389256477356,0.06899227946996689,0.015341948,0.0004092704424510632,0.34491372387856245,-0.014711416661157273,1258.0,-2.2918144324324325
47616,93,1233,38,-43.41381227970123,-4.740443229675293,0.16015625,1472,0.2,0.9833187460899353,-0.020621249452233315,0.014688332,0.0004092704424510632,0.0036706137761939317,-0.014917656837496907,1258.0,-2.2918144324324325
48128,94,1233,39,-43.40841734409332,0.054121434688568115,0.2835693359375,1488,0.2,0.9824169278144836,-0.02844691462814808,0.021245755,0.0004092704424510632,0.004531923790636938,-0.02817508514999645,1258.0,-2.292626263157895
48640,95,1233,39,-43.379146575927734,0.13503199815750122,0.0804443359375,1504,0.2,0.982110857963562,0.07561992108821869,0.012866313,0.0004092704424510632,0.33364300755783916,-0.013364616417675279,1258.0,-2.292626263157895
49152,96,1233,39,-43.36039924621582,-6.149647235870361,0.2574462890625,1520,0.2,0.9806382060050964,-0.033288151025772095,0.027980167,0.0004092704424510632,0.016266309743514284,-0.029480140656232834,1258.0,-2.2896615384615386
49664,97,1233,40,-43.32190763950348,0.2719762921333313,0.107666015625,1536,0.2,0.9802945852279663,0.0354280062019825,0.02081804,0.0004092704424510632,0.32930889166891575,-0.018924391915788874,1258.0,-2.2896615384615386
50176,98,1233,40,-43.352256298065186,-15.776849746704102,0.25341796875,1552,0.2,0.9828346967697144,-0.032666005194187164,0.022938449,0.0004092704424510632,0.0032582693638687488,-0.024024689511861652,1258.0,-2.2896615384615386
50688,99,1233,41,-43.39948213100433,0.0387844443321228,0.203857421875,1568,0.2,0.9825138449668884,-0.03037083148956299,0.01605815,0.0004092704424510632,0.00548053649981739,-0.019956839445512742,1258.0,-2.291278375
51200,100,1233,41,-43.37228465080261,0.07179415225982666,0.1214599609375,1584,0.2,0.9818272590637207,0.09924805164337158,0.015159915,0.0004092704424510632,0.4528532272670418,-0.020930831175064668,1258.0,-2.291278375
51712,101,1233,41,-43.363759994506836,-7.528038024902344,0.2274169921875,1600,0.2,0.9817400574684143,-0.03389701247215271,0.025748592,0.0004092704424510632,0.03402269404614344,-0.028680554794846103,1258.0,-2.2954681463414635
52224,102,1233,42,-43.35678565502167,0.06717956066131592,0.0662841796875,1616,0.2,0.9814227223396301,0.049673452973365784,0.011315821,0.0004092704424510632,0.5617882399819791,-0.01534019321843516,1258.0,-2.2954681463414635
52736,103,1233,42,-43.355329275131226,-4.051472187042236,0.20458984375,1632,0.2,0.9817960262298584,-0.019775990396738052,0.013470559,0.0004092704424510632,0.009091761712625157,-0.02168031793553382,1258.0,-2.2954681463414635
53248,104,1233,43,-43.34408438205719,0.050639808177948,0.25830078125,1648,0.2,0.9805785417556763,-0.039364516735076904,0.017650329,0.0004092704424510632,0.005170597571122926,-0.026883432787144557,1258.0,-2.2960329523809526
53760,105,1233,43,-43.31631410121918,0.10900646448135376,0.088134765625,1664,0.2,0.9798498749732971,0.036241285502910614,0.016440475,0.0004092704424510632,0.44087121658958495,-0.010480834316695109,1258.0,-2.2960329523809526
54272,106,1233,44,-43.31076371669769,-7.06578254699707,0.2845458984375,1680,0.2,0.9809195399284363,-0.044506192207336426,0.028313711,0.0004092704424510632,0.012247031510923989,-0.029639623113325797,1258.0,-2.298650139534884
54784,107,1233,44,-43.343395709991455,0.23494940996170044,0.1326904296875,1696,0.2,0.9811802506446838,0.07049772888422012,0.020182354,0.0004092704424510632,0.3669670298695564,-0.01888102614611853,1258.0,-2.298650139534884
55296,108,1233,44,-43.32520031929016,-20.54779815673828,0.3128662109375,1712,0.2,0.9801976084709167,-0.028713900595903397,0.02507319,0.0004092704424510632,0.005748270988988224,-0.028844530432252213,1258.0,-2.298650139534884
55808,109,1233,45,-43.293991565704346,0.09538024663925171,0.2301025390625,1728,0.2,0.9795156717300415,-0.03821413964033127,0.01656831,0.0004092704424510632,0.004706116611487232,-0.02199232946441043,1258.0,-2.2968185681818185
56320,110,1232,45,-43.27930796146393,0.12342077493667603,0.0845947265625,1744,0.2,0.9796146154403687,0.026433229446411133,0.014298221,0.0004092704424510632,0.430821226676926,-0.014921955822501332,1258.0,-2.2968185681818185
56832,111,1232,46,-43.284191846847534,-0.20299458503723145,0.2191162109375,1760,0.2,0.9794292449951172,0.06530898809432983,0.024793953,0.0004092704424510632,0.19731063628569245,-0.023616215490619652,1258.0,-2.294597577777778
57344,112,1232,46,-43.269675731658936,0.5925488471984863,0.1583251953125,1776,0.2,0.9788016080856323,0.059542905539274216,0.021678545,0.0004092704424510632,0.40370696736499667,-0.022223821113584563,1258.0,-2.294597577777778
57856,113,1232,46,-43.244670271873474,-16.98571014404297,0.228515625,1792,0.2,0.9779235124588013,-0.04102570563554764,0.016941084,0.0004092704424510632,0.015736378547444474,-0.025030273158336058,1258.0,-2.294597577777778
58368,114,1232,47,-43.21003711223602,0.3284227252006531,0.25537109375,1808,0.2,0.97647625207901,-0.02694682590663433,0.018635746,0.0004092704424510632,0.008941774867707863,-0.021430954249808565,1258.0,-2.2977551086956525
58880,115,1232,47,-43.16581988334656,0.13320690393447876,0.2366943359375,1824,0.2,0.9757635593414307,-0.006129425019025803,0.026499692,0.0004092704424510632,0.15815266186837107,-0.023738798539852723,1258.0,-2.2977551086956525
59392,116,1232,48,-43.15886032581329,-3.868837356567383,0.306884765625,1840,0.2,0.975862979888916,-0.035365547984838486,0.023890948,0.0004092704424510632,0.013666627724887803,-0.02674624780775048,1258.0,-2.29998914893617
59904,117,1232,48,-43.16342771053314,0.10906541347503662,0.0765380859375,1856,0.2,0.9758627414703369,0.036953266710042953,0.013427647,0.0004092704424510632,0.4431013991124928,-0.012266989331692457,1258.0,-2.29998914893617
60416,118,1232,49,-43.173025012016296,-10.112918853759766,0.2666015625,1872,0.2,0.9767654538154602,-0.013406983576714993,0.023913255,0.0004092704424510632,0.003392626538698096,-0.02150715644529555,1258.0,-2.300157125
60928,119,1231,49,-43.20205056667328,0.08617192506790161,0.1885986328125,1888,0.2,0.9770046472549438,0.08988296240568161,0.018559486,0.0004092704424510632,0.49721566680818796,-0.02391620134585537,1258.0,-2.300157125
61440,120,1231,49,-43.215479493141174,-4.585227012634277,0.268310546875,1904,0.2,0.9784060716629028,-0.02888527140021324,0.020921433,0.0004092704424510632,0.0027734445829992183,-0.02627499692607671,1258.0,-2.300157125
61952,121,1231,50,-43.25117635726929,0.05029618740081787,0.3262939453125,1920,0.2,0.9783320426940918,-0.03287842497229576,0.028993625,0.0004092704424510632,0.007095808861777186,-0.035511065638274886,1258.0,-2.3009056326530613
62464,122,1232,50,-43.22661769390106,0.2128322720527649,0.03271484375,1936,0.2,0.9776052236557007,0.05747309327125549,0.008224193,0.0004092704424510632,0.46403235709294677,-0.006761671575077344,1258.0,-2.3009056326530613
62976,123,1232,51,-43.21043086051941,-2.65779972076416,0.2357177734375,1952,0.2,0.9773600697517395,-0.02180606685578823,0.023891132,0.0004092704424510632,0.026835424621822312,-0.01978104532463476,1258.0,-2.30343896
63488,124,1232,51,-43.20646870136261,0.41885101795196533,0.065185546875,1968,0.2,0.9773257970809937,0.1346057653427124,0.009518099,0.0004092704424510632,0.4358441815711558,-0.009948590028216131,1258.0,-2.30343896
64000,125,1232,51,-43.19576847553253,-11.952288627624512,0.221435546875,1984,0.2,0.9764187335968018,-0.038486216217279434,0.015001791,0.0004092704424510632,0.003307602828499512,-0.024740753578953445,1258.0,-2.30343896
