time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1603,7680,15,4,-0.03400537744164467,-43.80975103378296,0.05428987741470337,-0.027827304525999352,224,0.0030974847577454057,0.2,0.0004092704424510632,0.020115107,0.9944769144058228,0.28564453125,1258.0,-2.1045451666666666
1600,8192,16,5,-0.014733339659869671,-43.80577278137207,0.017077982425689697,-0.025091458126553334,240,0.03784482897026464,0.2,0.0004092704424510632,0.023184028,0.9948260188102722,0.2637939453125,1258.0,-2.1045451666666666
1598,8704,17,5,-0.03575732931494713,-43.80993688106537,-0.10299336910247803,-0.027771734035923146,256,0.0018307067730347626,0.2,0.0004092704424510632,0.018622953,0.9947349429130554,0.2620849609375,1258.0,-2.1045451666666666
1595,9216,18,5,-0.03687463328242302,-43.807005167007446,0.046315908432006836,-0.024218991806264967,272,0.005925958568695933,0.2,0.0004092704424510632,0.016600762,0.9944687485694885,0.2144775390625,1258.0,-2.1219594285714285
1588,9728,19,6,-0.02449284866452217,-43.78479254245758,0.14933186769485474,-0.028725398879032582,288,0.037564449245110154,0.2,0.0004092704424510632,0.020180877,0.9933977723121643,0.2479248046875,1258.0,-2.1219594285714285
1581,10240,20,6,-0.04293190315365791,-43.774553418159485,-0.17275142669677734,-0.028662375305430032,304,0.002759793514997,0.2,0.0004092704424510632,0.02058898,0.9944838881492615,0.2442626953125,1258.0,-2.1479605
1581,10752,21,6,-0.02844516560435295,-43.78940212726593,0.22972440719604492,-0.024640182324219495,320,0.04000188619829714,0.2,0.0004092704424510632,0.02118555,0.9933646321296692,0.257080078125,1258.0,-2.1479605
1585,11264,22,7,-0.026116453111171722,-43.74498951435089,-1.3674309253692627,-0.021622650179779157,336,0.0021761532188975252,0.2,0.0004092704424510632,0.01599408,0.9923035502433777,0.186767578125,1258.0,-2.1479605
1587,11776,23,7,-0.038422029465436935,-43.738654017448425,0.32687240839004517,-0.029724912063102238,352,0.004068469570484012,0.2,0.0004092704424510632,0.024739338,0.9923585057258606,0.2657470703125,1258.0,-2.173497333333333
1589,12288,24,7,-0.028723251074552536,-43.73262417316437,0.3310258388519287,-0.026966954377712682,368,0.045382563839666545,0.2,0.0004092704424510632,0.027612612,0.9920311570167542,0.267333984375,1258.0,-2.173497333333333
1591,12800,25,8,-0.0414586067199707,-43.72330868244171,-3.822690010070801,-0.020962591312127188,384,0.004320473341067554,0.2,0.0004092704424510632,0.013473397,0.991952657699585,0.15478515625,1258.0,-2.1732858
1593,13312,26,8,-0.005690442398190498,-43.73593854904175,0.1206323504447937,-0.021816601540194824,400,0.05828150094021112,0.2,0.0004092704424510632,0.01571891,0.9931893944740295,0.174560546875,1258.0,-2.1732858
1595,13824,27,8,-0.04842989519238472,-43.776193618774414,-1.0347204208374023,-0.028185085888253525,416,0.0033058744120353367,0.2,0.0004092704424510632,0.02393321,0.9943840503692627,0.2630615234375,1258.0,-2.1732858
1596,14336,28,8,-0.04339928925037384,-43.77945792675018,0.31685370206832886,-0.028683748067123815,432,0.004787536687217653,0.2,0.0004092704424510632,0.019754414,0.9930834174156189,0.2498779296875,1258.0,-2.1884388181818184
1595,14848,29,9,-0.011655069887638092,-43.723308801651,0.1761418581008911,-0.026937623508274555,448,0.03403589694062248,0.2,0.0004092704424510632,0.047617603,0.9917857050895691,0.36962890625,1258.0,-2.1884388181818184
1595,15360,30,9,-0.030126109719276428,-43.70480811595917,-6.677222728729248,-0.022510564274853095,464,0.0047494781865680125,0.2,0.0004092704424510632,0.022308422,0.9913961291313171,0.2197265625,1258.0,-2.195145166666667
1594,15872,31,9,-0.0025752242654561996,-43.68286883831024,0.027828454971313477,-0.02673026584670879,480,0.08607180148828775,0.2,0.0004092704424510632,0.01890621,0.9905460476875305,0.2689208984375,1258.0,-2.195145166666667
1594,16384,32,10,-0.0358184352517128,-43.638476729393005,-0.7413308620452881,-0.02037665770330932,496,0.007462494861101732,0.2,0.0004092704424510632,0.014107936,0.9883915781974792,0.1629638671875,1258.0,-2.1938570769230767
1593,16896,33,10,-0.00020623952150344849,-43.57863712310791,0.40204477310180664,-0.02772939158603549,512,0.07239203667268157,0.2,0.0004092704424510632,0.01828999,0.9871966242790222,0.2222900390625,1258.0,-2.1938570769230767
1593,17408,34,10,-0.026444874703884125,-43.584044218063354,-1.2660059928894043,-0.023184585574199446,528,0.006909767718752846,0.2,0.0004092704424510632,0.01935887,0.9895174503326416,0.2034912109375,1258.0,-2.1938570769230767
1593,17920,35,11,-0.04763209819793701,-43.619866728782654,0.009049415588378906,-0.031023782124975696,544,0.0039040863484842703,0.2,0.0004092704424510632,0.02178317,0.9877288341522217,0.2645263671875,1258.0,-2.196888714285714
1593,18432,36,11,-0.009027622640132904,-43.54705727100372,0.10417580604553223,-0.025166542560327798,560,0.09180407656822354,0.2,0.0004092704424510632,0.027019583,0.9863426685333252,0.22998046875,1258.0,-2.196888714285714
1593,18944,37,11,-0.04153851792216301,-43.526615500450134,-1.5084784030914307,-0.026459768567292485,576,0.005918063870922197,0.2,0.0004092704424510632,0.013801073,0.9859595894813538,0.203369140625,1258.0,-2.180921333333333
1594,19456,38,12,0.009642330929636955,-43.4991717338562,0.13794761896133423,-0.02321482784464024,592,0.10613513668067753,0.2,0.0004092704424510632,0.017125994,0.9843409657478333,0.2144775390625,1258.0,-2.180921333333333
1594,19968,39,12,-0.036872707307338715,-43.44417452812195,-2.350710153579712,-0.02408772888884414,608,0.003315571811981499,0.2,0.0004092704424510632,0.015400715,0.9827106595039368,0.2088623046875,1258.0,-2.180921333333333
1594,20480,40,12,-0.029298415407538414,-43.40578866004944,0.11237227916717529,-0.02035422458720859,624,0.004216670800815336,0.2,0.0004092704424510632,0.021067342,0.9819730520248413,0.189453125,1258.0,-2.1787333125000004
1594,20992,41,13,-0.007720978930592537,-43.391104102134705,0.1615329384803772,-0.023789259255863726,640,0.08699726487975568,0.2,0.0004092704424510632,0.019376174,0.9816416501998901,0.18701171875,1258.0,-2.1787333125000004
1595,21504,42,13,-0.040923912078142166,-43.37889087200165,-6.459701061248779,-0.023639433697098866,656,0.003205337910912931,0.2,0.0004092704424510632,0.018281057,0.9812596440315247,0.23486328125,1258.0,-2.168202470588236
1596,22016,43,13,0.0025930367410182953,-43.36072015762329,0.09327167272567749,-0.021889296665904112,672,0.09810409403871745,0.2,0.0004092704424510632,0.018536048,0.9801619052886963,0.177001953125,1258.0,-2.168202470588236
1599,22528,44,14,-0.03812839463353157,-43.3464275598526,-4.462732315063477,-0.022074086038628593,688,0.0025054928119061515,0.2,0.0004092704424510632,0.015099991,0.9815987944602966,0.2113037109375,1258.0,-2.168202470588236
1600,23040,45,14,-0.055927716195583344,-43.40028953552246,0.06920576095581055,-0.028399751521646976,704,0.00420586653490318,0.2,0.0004092704424510632,0.024545759,0.9824341535568237,0.28271484375,1258.0,-2.153030444444445
1600,23552,46,14,0.004703328013420105,-43.40499544143677,0.08487892150878906,-0.019580911786761135,720,0.12281666707713157,0.2,0.0004092704424510632,0.012807185,0.9822386503219604,0.166259765625,1258.0,-2.153030444444445
1601,24064,47,15,-0.04170411080121994,-43.381242871284485,-3.9140143394470215,-0.02059193776221946,736,0.005275526164041366,0.2,0.0004092704424510632,0.016289297,0.9805136919021606,0.177734375,1258.0,-2.1501699473684215
1602,24576,48,15,0.006410632282495499,-43.34331226348877,0.1108056902885437,-0.01821320370072499,752,0.11883937695529312,0.2,0.0004092704424510632,0.013874961,0.980782687664032,0.1470947265625,1258.0,-2.1501699473684215
1606,25088,49,15,-0.05094068869948387,-43.370506167411804,-9.802605628967285,-0.028499066916992888,768,0.0041022476652869955,0.2,0.0004092704424510632,0.029224256,0.9816901683807373,0.28369140625,1258.0,-2.1501699473684215
1608,25600,50,15,-0.03703847900032997,-43.3907550573349,0.13626152276992798,-0.02997729746857658,784,0.004303525463910773,0.2,0.0004092704424510632,0.018416062,0.9820599555969238,0.287841796875,1258.0,-2.1480334500000002
1612,26112,51,16,-0.01140649989247322,-43.398335337638855,0.15585553646087646,-0.024599395197583362,800,0.10093707754276693,0.2,0.0004092704424510632,0.021111187,0.9823618531227112,0.189208984375,1258.0,-2.1480334500000002
1615,26624,52,16,-0.03237971290946007,-43.39724779129028,-5.548264026641846,-0.020561815981636755,816,0.00463583113742061,0.2,0.0004092704424510632,0.013637914,0.9818912744522095,0.1873779296875,1258.0,-2.1449879523809523
1617,27136,53,16,0.007638063281774521,-43.388771057128906,0.09592610597610474,-0.020576913375407457,832,0.1518471308518201,0.2,0.0004092704424510632,0.018280447,0.982448399066925,0.13232421875,1258.0,-2.1449879523809523
1620,27648,54,17,-0.018217308446764946,-43.42253017425537,-5.422889232635498,-0.021258112727082334,848,0.005019739492126973,0.2,0.0004092704424510632,0.013214238,0.9837123155593872,0.1717529296875,1258.0,-2.1449879523809523
1623,28160,55,17,-0.035658836364746094,-43.44086003303528,0.31953728199005127,-0.023260122892679647,864,0.005759255669545382,0.2,0.0004092704424510632,0.014030924,0.9834913611412048,0.2236328125,1258.0,-2.138249
1624,28672,56,17,-0.0054582953453063965,-43.42708086967468,0.212224543094635,-0.025308423457317986,880,0.12454150500707328,0.2,0.0004092704424510632,0.026239794,0.9830952882766724,0.2342529296875,1258.0,-2.138249
1626,29184,57,17,-0.021410049870610237,-43.43168032169342,-8.236724853515625,-0.02113643413031241,896,0.004679334655520506,0.2,0.0004092704424510632,0.016708788,0.9840152859687805,0.2137451171875,1258.0,-2.137954217391304
1628,29696,58,18,0.039335936307907104,-43.46032702922821,0.08930450677871704,-0.019224098021368263,912,0.21475005615502596,0.2,0.0004092704424510632,0.016678523,0.9844463467597961,0.1495361328125,1258.0,-2.137954217391304
1630,30208,59,18,-0.02874353900551796,-43.46142649650574,-3.991119384765625,-0.02268857858143747,928,0.0037726027840108145,0.2,0.0004092704424510632,0.016882576,0.984401524066925,0.232177734375,1258.0,-2.142798
1632,30720,60,18,0.03436709940433502,-43.46645367145538,0.024638772010803223,-0.01876165771682281,944,0.23022329481318593,0.2,0.0004092704424510632,0.018927079,0.9850597381591797,0.2178955078125,1258.0,-2.142798
1634,31232,61,19,-0.022359926253557205,-43.454445600509644,-0.9750593900680542,-0.022233358002267778,960,0.012528324034065008,0.2,0.0004092704424510632,0.019144543,0.9827677011489868,0.2359619140625,1258.0,-2.142798
1636,31744,62,19,-0.029053926467895508,-43.376031160354614,0.017763793468475342,-0.026590893539832905,976,0.002404677747108508,0.2,0.0004092704424510632,0.017778981,0.98143070936203,0.252197265625,1258.0,-2.14018652
1637,32256,63,19,0.09201601892709732,-43.354483127593994,0.07047289609909058,-0.024935040157288313,992,0.30251815915107727,0.2,0.0004092704424510632,0.02350733,0.9808602333068848,0.16552734375,1258.0,-2.14018652
1639,32768,64,19,-0.02371477521955967,-43.349660873413086,-9.73696517944336,-0.026001216989243403,1008,0.011118159760371782,0.2,0.0004092704424510632,0.015493982,0.9816029667854309,0.186767578125,1258.0,-2.129153230769231
1640,33280,65,20,0.032501183450222015,-43.369542717933655,0.07555258274078369,-0.01686359576706309,1024,0.23206506459973752,0.2,0.0004092704424510632,0.015238907,0.9813224077224731,0.14990234375,1258.0,-2.129153230769231
1642,33792,66,20,-0.040164005011320114,-43.33555459976196,-5.622384548187256,-0.03280575980897993,1040,0.0022111626021796837,0.2,0.0004092704424510632,0.024898477,0.9798458218574524,0.283935546875,1258.0,-2.129153230769231
1644,34304,67,20,-0.025090277194976807,-43.26626777648926,0.028644084930419922,-0.02075972866441589,1056,0.003915045155736152,0.2,0.0004092704424510632,0.01608208,0.9767468571662903,0.2222900390625,1258.0,-2.127718148148148
1646,34816,68,21,0.047973401844501495,-43.18913745880127,0.11220479011535645,-0.01746683125384152,1072,0.23430817481130362,0.2,0.0004092704424510632,0.012333715,0.9759775996208191,0.11279296875,1258.0,-2.127718148148148
1647,35328,69,21,-0.04390675202012062,-43.17181646823883,-5.82795524597168,-0.026939940988086164,1088,0.0030180245339579415,0.2,0.0004092704424510632,0.017252136,0.9749467968940735,0.232177734375,1258.0,-2.12463675
1647,35840,70,21,0.048546887934207916,-43.1452362537384,0.12275975942611694,-0.013519749358238187,1104,0.2735042429994792,0.2,0.0004092704424510632,0.012100417,0.9743400812149048,0.0924072265625,1258.0,-2.12463675
1649,36352,71,22,-0.04553518816828728,-43.13326036930084,-10.546911239624023,-0.026959990194882266,1120,0.005961079943517689,0.2,0.0004092704424510632,0.022078607,0.9741019010543823,0.246826171875,1258.0,-2.12463675
1651,36864,72,22,-0.02929769456386566,-43.119524002075195,0.07839053869247437,-0.027147524131578393,1136,0.0038483702155645005,0.2,0.0004092704424510632,0.021648213,0.9730725288391113,0.2479248046875,1258.0,-2.121537344827586
1653,37376,73,22,0.02657962590456009,-43.09908401966095,0.11886018514633179,-0.018088099779561162,1152,0.2925110862124711,0.2,0.0004092704424510632,0.01404034,0.9730260372161865,0.0904541015625,1258.0,-2.121537344827586
1654,37888,74,22,-0.02652864344418049,-43.077093839645386,-12.534631729125977,-0.023321664484683424,1168,0.003703906200826168,0.2,0.0004092704424510632,0.015387744,0.970909059047699,0.2022705078125,1258.0,-2.125677
1656,38400,75,23,0.019074853509664536,-43.01304912567139,0.07146590948104858,-0.015916439864668064,1184,0.3959135652985424,0.2,0.0004092704424510632,0.010357859,0.9700128436088562,0.099609375,1258.0,-2.125677
1658,38912,76,23,-0.039548590779304504,-42.99034011363983,-2.719072103500366,-0.027370526047889143,1200,0.004484243974729907,0.2,0.0004092704424510632,0.023820095,0.9688721299171448,0.2591552734375,1258.0,-2.125677
1659,39424,77,23,-0.0264641921967268,-42.95228826999664,0.0765807032585144,-0.022244702238822356,1216,0.0048661445689504035,0.2,0.0004092704424510632,0.017359778,0.9680188298225403,0.2158203125,1258.0,-2.123522612903226
1660,39936,78,24,0.03886577859520912,-42.93135094642639,0.13429248332977295,-0.01851518827606924,1232,0.36152985296212137,0.2,0.0004092704424510632,0.015952166,0.9678278565406799,0.1243896484375,1258.0,-2.123522612903226
1661,40448,79,24,-0.029836302623152733,-42.91636335849762,-13.795312881469727,-0.019482270028674975,1248,0.01120677386643365,0.2,0.0004092704424510632,0.014341391,0.9666163921356201,0.193115234375,1258.0,-2.12340425
1662,40960,80,24,0.05069151148200035,-42.8749657869339,0.03331726789474487,-0.01662992688943632,1264,0.42418240709230304,0.2,0.0004092704424510632,0.01647478,0.9659560322761536,0.177978515625,1258.0,-2.12340425
1663,41472,81,24,-0.04762793704867363,-42.86466705799103,-14.952045440673828,-0.03222122445004061,1280,0.00986814600037178,0.2,0.0004092704424510632,0.026938234,0.9656786918640137,0.2713623046875,1258.0,-2.12340425
1664,41984,82,25,-0.03542304039001465,-42.858824491500854,0.20059460401535034,-0.02329325067694299,1296,0.0048595006301184185,0.2,0.0004092704424510632,0.014611943,0.9659879207611084,0.213134765625,1258.0,-2.118347090909091
1665,42496,83,25,0.03403782099485397,-42.87003421783447,0.19787192344665527,-0.018733280667220242,1312,0.2177347932010889,0.2,0.0004092704424510632,0.021558285,0.9659821391105652,0.1065673828125,1258.0,-2.118347090909091
1666,43008,84,25,-0.03752328082919121,-42.871896743774414,-12.846878051757812,-0.02282546169590205,1328,0.010183375947235618,0.2,0.0004092704424510632,0.013557802,0.9667194485664368,0.1976318359375,1258.0,-2.118695823529412
1667,43520,85,26,0.02259714901447296,-42.90670919418335,0.11214548349380493,-0.016988663286610972,1344,0.3050600471906364,0.2,0.0004092704424510632,0.01433632,0.9676494002342224,0.087646484375,1258.0,-2.118695823529412
1667,44032,86,26,-0.02286597713828087,-42.91321909427643,-2.2774739265441895,-0.021258827473502606,1360,0.005031542626966257,0.2,0.0004092704424510632,0.016586524,0.9670491814613342,0.196044921875,1258.0,-2.119957228571429
1668,44544,87,26,0.040851008147001266,-42.89702296257019,0.05739271640777588,-0.019919423648389056,1376,0.40314872236922383,0.2,0.0004092704424510632,0.01383397,0.9670413732528687,0.162109375,1258.0,-2.119957228571429
1668,45056,88,27,-0.03122103586792946,-42.90955364704132,-6.2081522941589355,-0.024333216133527458,1392,0.00757850163790863,0.2,0.0004092704424510632,0.021268602,0.9677131772041321,0.2701416015625,1258.0,-2.119957228571429
1669,45568,89,27,-0.02737707830965519,-42.93336594104767,0.032450854778289795,-0.024562366292229854,1408,0.002386774376645917,0.2,0.0004092704424510632,0.017675977,0.9686803221702576,0.23388671875,1258.0,-2.1166829722222227
1670,46080,90,27,0.065673828125,-42.955281496047974,0.12520349025726318,-0.012823473400203511,1424,0.3561747525818646,0.2,0.0004092704424510632,0.013827451,0.9687302708625793,0.0567626953125,1258.0,-2.1166829722222227
1670,46592,91,27,-0.03465776517987251,-42.944756627082825,-9.867542266845703,-0.026793151715537533,1440,0.0032929371955106035,0.2,0.0004092704424510632,0.020298595,0.9685429930686951,0.2569580078125,1258.0,-2.1176359459459464
1671,47104,92,28,0.047124333679676056,-42.944735407829285,0.07202768325805664,-0.006993769173277542,1456,0.5190218379721045,0.2,0.0004092704424510632,0.007053976,0.9679219722747803,0.041015625,1258.0,-2.1176359459459464
1671,47616,93,28,-0.03195268660783768,-42.91874718666077,-8.349599838256836,-0.018413937592413276,1472,0.009894387309032027,0.2,0.0004092704424510632,0.01724375,0.9668811559677124,0.189453125,1258.0,-2.1176359459459464
1673,48128,94,28,-0.04277486354112625,-42.89732277393341,0.007800936698913574,-0.02984301144897472,1488,0.00547877314966172,0.2,0.0004092704424510632,0.02565379,0.9674606919288635,0.2713623046875,1258.0,-2.1157700000000004
1674,48640,95,29,0.045110613107681274,-42.92989218235016,0.1254928708076477,-0.014178812933096197,1504,0.3648728849366307,0.2,0.0004092704424510632,0.018746946,0.968235194683075,0.0904541015625,1258.0,-2.1157700000000004
1675,49152,96,29,-0.04029834270477295,-42.949941754341125,-4.7019782066345215,-0.021940063539659604,1520,0.006177748757181689,0.2,0.0004092704424510632,0.020331558,0.9690435528755188,0.234375,1258.0,-2.1119222820512826
1675,49664,97,29,0.057428546249866486,-42.97387504577637,0.1780187487602234,-0.014059724140679464,1536,0.4961101161316037,0.2,0.0004092704424510632,0.010115152,0.9694424867630005,0.048095703125,1258.0,-2.1119222820512826
1676,50176,98,29,-0.028115855529904366,-42.99524140357971,-2.330345392227173,-0.024369617603952065,1552,0.00978114105964778,0.2,0.0004092704424510632,0.022360064,0.9707949161529541,0.238037109375,1258.0,-2.1119222820512826
1677,50688,99,30,-0.036835141479969025,-43.012326836586,0.12066131830215454,-0.027810331113869324,1568,0.005721663015719969,0.2,0.0004092704424510632,0.023954246,0.9696347117424011,0.263671875,1258.0,-2.112123925
1679,51200,100,30,0.04311713948845863,-42.972495913505554,0.36316728591918945,-0.01571890543709742,1584,0.336603076197207,0.2,0.0004092704424510632,0.012487166,0.9689508080482483,0.07275390625,1258.0,-2.112123925
1679,51712,101,30,-0.02902880311012268,-42.95782172679901,-4.662703990936279,-0.02618083446577657,1600,0.010591646219836548,0.2,0.0004092704424510632,0.017038466,0.9686688780784607,0.2376708984375,1258.0,-2.112228829268293
1680,52224,102,31,0.06577718257904053,-42.949432611465454,0.17180371284484863,-0.007593488753627753,1616,0.44816556153818965,0.2,0.0004092704424510632,0.008002282,0.9685215950012207,0.023681640625,1258.0,-2.112228829268293
1681,52736,103,31,-0.02608557417988777,-42.9467476606369,-2.694981813430786,-0.02142781151633244,1632,0.011340585930156521,0.2,0.0004092704424510632,0.017998913,0.9687466025352478,0.2274169921875,1258.0,-2.112228829268293
1683,53248,104,31,-0.042875222861766815,-42.92050337791443,0.14072966575622559,-0.02931006644212175,1648,0.005622980927000754,0.2,0.0004092704424510632,0.018147875,0.9665465950965881,0.266357421875,1258.0,-2.109609785714286
1684,53760,105,31,0.03637060150504112,-42.85343277454376,0.3301861882209778,-0.01061742015008349,1664,0.28518345346674323,0.2,0.0004092704424510632,0.011691971,0.9652408361434937,0.0599365234375,1258.0,-2.109609785714286
1686,54272,106,32,-0.030643152073025703,-42.834614396095276,-2.2431986331939697,-0.023484383418690413,1680,0.012099377810955048,0.2,0.0004092704424510632,0.015939636,0.9654182195663452,0.2342529296875,1258.0,-2.1061278837209305
1687,54784,107,32,0.058966852724552155,-42.84262955188751,0.372225821018219,-0.01204713988408912,1696,0.3467320427298546,0.2,0.0004092704424510632,0.013832717,0.9653598666191101,0.0784912109375,1258.0,-2.1061278837209305
1687,55296,108,32,-0.02895030565559864,-42.82980298995972,-4.859154224395752,-0.024977066088467836,1712,0.0031732540264783893,0.2,0.0004092704424510632,0.02225307,0.9649713039398193,0.2452392578125,1258.0,-2.1061278837209305
1689,55808,109,33,-0.03407958522439003,-42.83837378025055,0.17959123849868774,-0.02084225689759478,1728,0.005942905074334703,0.2,0.0004092704424510632,0.013512064,0.9661045670509338,0.1993408203125,1258.0,-2.1059236818181826
1690,56320,110,33,0.020285021513700485,-42.87211263179779,0.4979134798049927,-0.016601424940745346,1744,0.20759941404685378,0.2,0.0004092704424510632,0.015715655,0.9667581915855408,0.103515625,1258.0,-2.1059236818181826
1691,56832,111,33,-0.04623599350452423,-42.88530087471008,-8.95935344696045,-0.026687065983423963,1760,0.005597825700533576,0.2,0.0004092704424510632,0.0154611375,0.9673746228218079,0.2269287109375,1258.0,-2.104228955555556
1692,57344,112,33,0.04252101480960846,-42.89620745182037,0.16554540395736694,-0.01650307432282716,1776,0.39446821808815,0.2,0.0004092704424510632,0.014907731,0.9671598672866821,0.0716552734375,1258.0,-2.104228955555556
1693,57856,113,34,-0.028709614649415016,-42.85926926136017,-11.346871376037598,-0.02289608694263734,1792,0.005234492680756375,0.2,0.0004092704424510632,0.019585514,0.9650336503982544,0.2337646484375,1258.0,-2.104228955555556
1694,58368,114,34,-0.029111230745911598,-42.787439823150635,0.5304577946662903,-0.028506991628091782,1808,0.01710233773337677,0.2,0.0004092704424510632,0.016771793,0.9632788300514221,0.2388916015625,1258.0,-2.102724760869566
1695,58880,115,34,0.0008885376155376434,-42.74541926383972,0.29193687438964844,-0.021165658530662768,1824,0.1202854875009507,0.2,0.0004092704424510632,0.031187639,0.9625663161277771,0.2216796875,1258.0,-2.102724760869566
1694,59392,116,35,-0.020876701921224594,-42.711567997932434,-7.56596565246582,-0.02299456535547506,1840,0.004735996750241611,0.2,0.0004092704424510632,0.015794318,0.9607616662979126,0.2308349609375,1258.0,-2.1012797659574476
1693,59904,117,35,0.1223103255033493,-42.657028675079346,0.08859163522720337,-0.016826529521495104,1856,0.5641743009909987,0.2,0.0004092704424510632,0.015422018,0.9600919485092163,0.1307373046875,1258.0,-2.1012797659574476
1692,60416,118,35,-0.046908993273973465,-42.68453013896942,-2.8351151943206787,-0.03237779811024666,1872,0.004818288784008473,0.2,0.0004092704424510632,0.018525692,0.9631533622741699,0.283447265625,1258.0,-2.0997174583333336
1691,60928,119,36,0.09987790137529373,-42.77737855911255,0.3190920948982239,-0.019110906607238576,1888,0.5988674522377551,0.2,0.0004092704424510632,0.016092122,0.964264988899231,0.0960693359375,1258.0,-2.0997174583333336
1692,61440,120,36,-0.036791734397411346,-42.7938414812088,-13.916142463684082,-0.021903624932747334,1904,0.00783056823638617,0.2,0.0004092704424510632,0.017863628,0.9649043679237366,0.2196044921875,1258.0,-2.0997174583333336
1693,61952,121,36,-0.042747385799884796,-42.80392801761627,0.010669052600860596,-0.03264618030516431,1920,0.003898064183886163,0.2,0.0004092704424510632,0.018122394,0.9645752310752869,0.2908935546875,1258.0,-2.099984673469388
1693,62464,122,36,0.0971996858716011,-42.78589594364166,0.13545703887939453,-0.007733838661806658,1936,0.5280302944593132,0.2,0.0004092704424510632,0.009298451,0.9640247225761414,0.0396728515625,1258.0,-2.099984673469388
1694,62976,123,37,-0.04097539559006691,-42.77214765548706,-2.6682560443878174,-0.032490957659319974,1952,0.009916908566083293,0.2,0.0004092704424510632,0.021445654,0.9639330506324768,0.3087158203125,1258.0,-2.09702402
1694,63488,124,37,0.07870311290025711,-42.77454221248627,0.285283625125885,-0.010168147025979124,1968,0.5549270142801106,0.2,0.0004092704424510632,0.009799268,0.9640112519264221,0.032958984375,1258.0,-2.09702402
1695,64000,125,37,-0.03655339404940605,-42.76923406124115,-2.278601884841919,-0.030763994334847666,1984,0.00624153770331759,0.2,0.0004092704424510632,0.03360901,0.9640042185783386,0.333984375,1258.0,-2.09702402
1695,64512,126,38,-0.028151223435997963,-42.77462041378021,0.04020261764526367,-0.02401039942924399,2000,0.004493813663430046,0.2,0.0004092704424510632,0.01596957,0.9639250636100769,0.2459716796875,1258.0,-2.0983792156862746
