time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1595,6656,13,4,-0.03796949237585068,-43.92224144935608,0.4663426876068115,-0.02466990693937987,192,0.0032555993093410507,0.2,0.0004092704424510632,0.01643762,0.9984334111213684,0.243408203125,1258.0,-2.1396696
1590,7168,14,4,-0.041119519621133804,-43.93025326728821,0.1979140043258667,-0.03041788039263338,208,0.028450199868530035,0.2,0.0004092704424510632,0.027469445,0.998251736164093,0.3106689453125,1258.0,-2.1396696
1587,7680,15,4,-0.035654425621032715,-43.89309918880463,-2.0589792728424072,-0.026624352562066633,224,0.0038910588846192695,0.2,0.0004092704424510632,0.015501671,0.9961240887641907,0.236328125,1258.0,-2.1032046666666666
1586,8192,16,5,-0.02792278304696083,-43.80980348587036,0.1743519902229309,-0.022778545884648338,240,0.038829846715088934,0.2,0.0004092704424510632,0.018229911,0.9931012988090515,0.2301025390625,1258.0,-2.1032046666666666
1583,8704,17,5,-0.03882370889186859,-43.75276470184326,-3.9123287200927734,-0.02773336024256423,256,0.0030323527098516934,0.2,0.0004092704424510632,0.021131996,0.9930275082588196,0.277587890625,1258.0,-2.1032046666666666
1580,9216,18,5,-0.031086575239896774,-43.751362442970276,0.18462282419204712,-0.02550004346994683,272,0.005040711897891015,0.2,0.0004092704424510632,0.020544427,0.9922508001327515,0.24609375,1258.0,-2.106136285714286
1578,9728,19,6,-0.011507300660014153,-43.75690996646881,0.24032574892044067,-0.02283681309199892,288,0.04288913280470297,0.2,0.0004092704424510632,0.017047074,0.9938968420028687,0.2452392578125,1258.0,-2.106136285714286
1576,10240,20,6,-0.043450210243463516,-43.78349590301514,-0.6325118541717529,-0.03170249206596054,304,0.006444127131544519,0.2,0.0004092704424510632,0.016662236,0.9936053156852722,0.285400390625,1258.0,-2.127601875
1574,10752,21,6,0.006042134016752243,-43.75097990036011,0.27880793809890747,-0.027071613891166635,320,0.0594191187992692,0.2,0.0004092704424510632,0.019529518,0.9915966987609863,0.2965087890625,1258.0,-2.127601875
1573,11264,22,7,-0.03639569133520126,-43.67666482925415,-4.895008087158203,-0.026127163146156818,336,0.005726279479858931,0.2,0.0004092704424510632,0.016235726,0.9891498684883118,0.2454833984375,1258.0,-2.127601875
1573,11776,23,7,-0.031679634004831314,-43.622440576553345,0.4925549626350403,-0.020625861536245793,352,0.0036690277775051072,0.2,0.0004092704424510632,0.015148842,0.9883182644844055,0.2115478515625,1258.0,-2.126672777777778
1572,12288,24,7,-0.024206852540373802,-43.62259554862976,0.27340173721313477,-0.028854973963461816,368,0.06886212131939828,0.2,0.0004092704424510632,0.035196073,0.9891282320022583,0.2864990234375,1258.0,-2.126672777777778
1571,12800,25,8,-0.025263765826821327,-43.6388875246048,-4.1592512130737305,-0.019125795690342784,384,0.008251141836808529,0.2,0.0004092704424510632,0.015369561,0.9890850782394409,0.1705322265625,1258.0,-2.1406061999999997
1571,13312,26,8,-0.004620244726538658,-43.62251925468445,0.16347593069076538,-0.02653706443379633,400,0.06870027468539774,0.2,0.0004092704424510632,0.028723301,0.988318920135498,0.2943115234375,1258.0,-2.1406061999999997
1570,13824,27,8,-0.05488074943423271,-43.60812020301819,-5.670729637145996,-0.03164338952046819,416,0.007881012214056682,0.2,0.0004092704424510632,0.02880302,0.9882057905197144,0.2774658203125,1258.0,-2.1406061999999997
1570,14336,28,9,-0.036957163363695145,-43.59885787963867,0.72894686460495,-0.02255443256581202,432,0.005424803355708718,0.2,0.0004092704424510632,0.016687475,0.9879785776138306,0.2099609375,1258.0,-2.1236246363636364
1569,14848,29,9,-0.013217499479651451,-43.5970059633255,0.33489882946014404,-0.023317723185755312,448,0.045727541437372565,0.2,0.0004092704424510632,0.021244936,0.9877244234085083,0.25,1258.0,-2.1236246363636364
1568,15360,30,9,-0.03994135931134224,-43.58488404750824,-7.529644966125488,-0.03142135465168394,464,0.0063739337092556525,0.2,0.0004092704424510632,0.017827794,0.987869381904602,0.2315673828125,1258.0,-2.1085162499999996
1567,15872,31,10,-0.0057440102100372314,-43.58855760097504,0.05576199293136597,-0.029882836970500648,480,0.09937058400828391,0.2,0.0004092704424510632,0.027746791,0.9875491857528687,0.284912109375,1258.0,-2.1085162499999996
1568,16384,32,10,-0.02433170937001705,-43.55474841594696,-1.3996069431304932,-0.019241386857174803,496,0.007222030733828433,0.2,0.0004092704424510632,0.0146498205,0.9856513738632202,0.1961669921875,1258.0,-2.107109461538461
1568,16896,33,10,-0.00413108617067337,-43.48895990848541,0.0702323317527771,-0.026328593346988782,512,0.0866368014831096,0.2,0.0004092704424510632,0.023134477,0.9838520884513855,0.238037109375,1258.0,-2.107109461538461
1568,17408,34,11,-0.032476842403411865,-43.46798288822174,-1.6588013172149658,-0.026351689564762637,528,0.010332051882869564,0.2,0.0004092704424510632,0.019547917,0.9849835634231567,0.2294921875,1258.0,-2.107109461538461
1567,17920,35,11,-0.050016000866889954,-43.509416341781616,-0.1144946813583374,-0.03127005499845836,544,0.0033046535827452317,0.2,0.0004092704424510632,0.026991941,0.9855857491493225,0.289306640625,1258.0,-2.1026475714285713
1565,18432,36,11,-0.006737008690834045,-43.511361598968506,0.08292776346206665,-0.022702481335727498,560,0.09549926070030779,0.2,0.0004092704424510632,0.020002037,0.9854302406311035,0.225830078125,1258.0,-2.1026475714285713
1564,18944,37,12,-0.020730696618556976,-43.490766406059265,-1.344038486480713,-0.0230449891241733,576,0.011298341982183047,0.2,0.0004092704424510632,0.01978476,0.9841119647026062,0.2196044921875,1258.0,-2.0948183333333334
1564,19456,38,12,0.006566166877746582,-43.44776976108551,0.21090883016586304,-0.023300884437048808,592,0.1007677341112867,0.2,0.0004092704424510632,0.021339823,0.9829719662666321,0.187744140625,1258.0,-2.0948183333333334
1564,19968,39,12,-0.04534593224525452,-43.432316064834595,-3.7188820838928223,-0.029565687218564562,608,0.00630105674645165,0.2,0.0004092704424510632,0.017260695,0.9835272431373596,0.2325439453125,1258.0,-2.0948183333333334
1563,20480,40,13,-0.03786452114582062,-43.43382811546326,0.08509361743927002,-0.02392431697808206,624,0.00448891578707844,0.2,0.0004092704424510632,0.016943853,0.9822162389755249,0.2218017578125,1258.0,-2.0972815
1563,20992,41,13,-0.007823215797543526,-43.38189899921417,0.13527357578277588,-0.016123238441650756,640,0.09898486256133765,0.2,0.0004092704424510632,0.017960297,0.9810477495193481,0.1551513671875,1258.0,-2.0972815
1562,21504,42,13,-0.02921096235513687,-43.38163077831268,-9.231145858764648,-0.017957663512788713,656,0.007878318858274724,0.2,0.0004092704424510632,0.010833417,0.9824144244194031,0.15087890625,1258.0,-2.1006599411764704
1560,22016,43,14,0.011382751166820526,-43.427817702293396,0.1242290735244751,-0.019118003867333755,672,0.11422971030697227,0.2,0.0004092704424510632,0.016889393,0.9832152724266052,0.1800537109375,1258.0,-2.1006599411764704
1560,22528,44,14,-0.032457686960697174,-43.43290185928345,-9.689077377319336,-0.025427385640796274,688,0.010483528560143895,0.2,0.0004092704424510632,0.019523501,0.9825783967971802,0.2301025390625,1258.0,-2.1006599411764704
1559,23040,45,14,-0.04950745776295662,-43.39898097515106,0.060798704624176025,-0.03348792422184488,704,0.00535327906254679,0.2,0.0004092704424510632,0.02228126,0.982056200504303,0.2777099609375,1258.0,-2.0950342777777777
1558,23552,46,15,0.00542069599032402,-43.401687026023865,0.06955760717391968,-0.027463251230074093,720,0.11506269488018006,0.2,0.0004092704424510632,0.028022489,0.9824553728103638,0.26513671875,1258.0,-2.0950342777777777
1558,24064,47,15,-0.03831173852086067,-43.41174125671387,-3.037137031555176,-0.022559378718142398,736,0.007532249052019324,0.2,0.0004092704424510632,0.014856892,0.9824551939964294,0.190673828125,1258.0,-2.098288
1558,24576,48,15,0.022406553849577904,-43.40846145153046,0.07461541891098022,-0.02493729945854284,752,0.17249672720208764,0.2,0.0004092704424510632,0.022756217,0.982768177986145,0.239990234375,1258.0,-2.098288
1558,25088,49,16,-0.04013226181268692,-43.41153883934021,-7.591148376464844,-0.02643299347255379,768,0.0035829340977215907,0.2,0.0004092704424510632,0.016718656,0.9823549389839172,0.2396240234375,1258.0,-2.098288
1558,25600,50,16,-0.02693626843392849,-43.35703992843628,0.09036600589752197,-0.02645780151942745,784,0.005365761258872226,0.2,0.0004092704424510632,0.018170051,0.9791119694709778,0.2340087890625,1258.0,-2.0956215499999997
1558,26112,51,16,0.009686872363090515,-43.281513690948486,0.08031493425369263,-0.021282088418956846,800,0.1522763523971662,0.2,0.0004092704424510632,0.018337369,0.9786291718482971,0.1822509765625,1258.0,-2.0956215499999997
1556,26624,52,17,-0.03274713084101677,-43.29665732383728,-7.062328338623047,-0.028469050215790048,816,0.008186826526070945,0.2,0.0004092704424510632,0.026856612,0.9792191386222839,0.24951171875,1258.0,-2.094967238095238
1556,27136,53,17,-0.0017142370343208313,-43.30867087841034,0.15230751037597656,-0.02368462027516216,832,0.1547487520147115,0.2,0.0004092704424510632,0.019997094,0.979812741279602,0.1767578125,1258.0,-2.094967238095238
1555,27648,54,17,-0.04372119531035423,-43.3222793340683,-10.659749031066895,-0.02959582570474595,848,0.00669316680796328,0.2,0.0004092704424510632,0.018978726,0.9799875020980835,0.2509765625,1258.0,-2.094967238095238
1555,28160,55,18,-0.04469916597008705,-43.33845829963684,0.32243937253952026,-0.027476119488710538,864,0.004607557610142976,0.2,0.0004092704424510632,0.0177822,0.9810296297073364,0.27685546875,1258.0,-2.0918832272727275
1556,28672,56,18,0.016149073839187622,-43.3478661775589,0.23698079586029053,-0.02008115782518871,880,0.10079102020245045,0.2,0.0004092704424510632,0.026121784,0.980528712272644,0.2144775390625,1258.0,-2.0918832272727275
1556,29184,57,18,-0.0429857037961483,-43.33528912067413,-10.457342147827148,-0.028171804238809273,896,0.010977872836519964,0.2,0.0004092704424510632,0.020259332,0.9804330468177795,0.220703125,1258.0,-2.097238
1556,29696,58,19,0.019760116934776306,-43.3322970867157,0.09231829643249512,-0.024457235616864637,912,0.15909851039759815,0.2,0.0004092704424510632,0.019390665,0.9804444313049316,0.1995849609375,1258.0,-2.097238
1556,30208,59,19,-0.03081716038286686,-43.3549667596817,-6.6024017333984375,-0.023192328197183087,928,0.004683853599999566,0.2,0.0004092704424510632,0.016701188,0.9822697639465332,0.2073974609375,1258.0,-2.0982078333333334
1555,30720,60,19,0.01623600348830223,-43.38894820213318,0.14721930027008057,-0.016393936835811473,944,0.21116609289310873,0.2,0.0004092704424510632,0.013330224,0.9817764759063721,0.1033935546875,1258.0,-2.0982078333333334
1555,31232,61,20,-0.01764039695262909,-43.35864615440369,-1.4550154209136963,-0.02799160362337716,960,0.014530804852256551,0.2,0.0004092704424510632,0.023347838,0.9811292886734009,0.26416015625,1258.0,-2.0982078333333334
1555,31744,62,20,-0.04093518480658531,-43.34747779369354,-0.006121158599853516,-0.02783270424697548,976,0.0023362254396488424,0.2,0.0004092704424510632,0.018886916,0.9805735945701599,0.2423095703125,1258.0,-2.09616684
1554,32256,63,20,0.027629978954792023,-43.335768699645996,0.09366220235824585,-0.01962470542639494,992,0.2680631831753999,0.2,0.0004092704424510632,0.019386396,0.9809476733207703,0.135498046875,1258.0,-2.09616684
1555,32768,64,21,-0.05124454200267792,-43.35403072834015,-13.340910911560059,-0.02571752194489818,1008,0.019513445397024043,0.2,0.0004092704424510632,0.021402415,0.9815418124198914,0.21044921875,1258.0,-2.0955953076923075
1555,33280,65,21,0.01447581872344017,-43.35480558872223,0.1163637638092041,-0.022640514827799052,1024,0.22365074208937585,0.2,0.0004092704424510632,0.021410935,0.9811343550682068,0.177001953125,1258.0,-2.0955953076923075
1555,33792,66,21,-0.02803758531808853,-43.34412324428558,-8.477127075195312,-0.02095511802326655,1040,0.006309262658760417,0.2,0.0004092704424510632,0.018199785,0.9811232089996338,0.20849609375,1258.0,-2.0955953076923075
1554,34304,67,22,-0.038937218487262726,-43.348615288734436,0.03620511293411255,-0.02736940680188127,1056,0.00413137753639603,0.2,0.0004092704424510632,0.027312953,0.9814055562019348,0.266845703125,1258.0,-2.0978494814814814
1553,34816,68,22,0.043788228183984756,-43.35604536533356,0.07095545530319214,-0.021153278023120947,1072,0.33884388487786055,0.2,0.0004092704424510632,0.017644264,0.9813815951347351,0.2117919921875,1258.0,-2.0978494814814814
1553,35328,69,22,-0.024968283250927925,-43.34375703334808,-8.494413375854492,-0.020388975564856082,1088,0.008772252826020122,0.2,0.0004092704424510632,0.014735437,0.9807224869728088,0.224609375,1258.0,-2.0910094285714287
1553,35840,70,23,0.055859047919511795,-43.3264240026474,0.11236822605133057,-0.018483652005670592,1104,0.3645392139442265,0.2,0.0004092704424510632,0.014732219,0.9804454445838928,0.114990234375,1258.0,-2.0910094285714287
1553,36352,71,23,-0.03768058121204376,-43.30035185813904,-7.513276100158691,-0.025040357373654842,1120,0.008506841422786238,0.2,0.0004092704424510632,0.021300437,0.9787393808364868,0.25048828125,1258.0,-2.0910094285714287
1553,36864,72,23,-0.04875338450074196,-43.24218201637268,0.07393521070480347,-0.030568136353394948,1136,0.004151345063291956,0.2,0.0004092704424510632,0.021209158,0.9768508076667786,0.2669677734375,1258.0,-2.0915058620689657
1553,37376,73,24,0.03833206743001938,-43.19446313381195,0.08145749568939209,-0.018992128301761113,1152,0.3700140402652323,0.2,0.0004092704424510632,0.016673047,0.9763086438179016,0.1177978515625,1258.0,-2.0915058620689657
1552,37888,74,24,-0.03070840612053871,-43.17979168891907,-15.255889892578125,-0.02717325639241608,1168,0.007298524971702136,0.2,0.0004092704424510632,0.014565406,0.9756710529327393,0.2318115234375,1258.0,-2.0911047666666667
1552,38400,75,24,0.05370723456144333,-43.16666030883789,0.10074830055236816,-0.022051018109777942,1184,0.4022455927915871,0.2,0.0004092704424510632,0.017326176,0.9755579233169556,0.1513671875,1258.0,-2.0911047666666667
1552,38912,76,25,-0.021880432963371277,-43.149672985076904,-3.806251049041748,-0.01946384011534974,1200,0.010780950455227867,0.2,0.0004092704424510632,0.01911207,0.9741470813751221,0.2054443359375,1258.0,-2.0911047666666667
1552,39424,77,25,-0.04218834266066551,-43.10197722911835,0.15157312154769897,-0.02603481779806316,1216,0.005424435017630458,0.2,0.0004092704424510632,0.021968879,0.97320556640625,0.247314453125,1258.0,-2.093522225806452
1552,39936,78,25,0.04452618956565857,-43.08561658859253,0.18418669700622559,-0.0174774417973822,1232,0.3029079146217555,0.2,0.0004092704424510632,0.012831096,0.9731297492980957,0.0938720703125,1258.0,-2.093522225806452
1552,40448,79,26,-0.03695077821612358,-43.06748807430267,-10.95444107055664,-0.02081024534709286,1248,0.010560625203652307,0.2,0.0004092704424510632,0.015572743,0.971704363822937,0.188720703125,1258.0,-2.0907076250000003
1552,40960,80,26,0.07756150513887405,-43.02608120441437,0.08179229497909546,-0.016241978446487337,1264,0.39862816920503974,0.2,0.0004092704424510632,0.01607302,0.9712585806846619,0.1097412109375,1258.0,-2.0907076250000003
1552,41472,81,26,-0.03613639250397682,-43.00199210643768,-15.517873764038086,-0.026717917280620895,1280,0.010348475560022052,0.2,0.0004092704424510632,0.02195503,0.9699423313140869,0.248779296875,1258.0,-2.0907076250000003
1552,41984,82,27,-0.04455507546663284,-42.973817229270935,0.15025806427001953,-0.030570064554922283,1296,0.005604478705208749,0.2,0.0004092704424510632,0.023961782,0.9698565602302551,0.311279296875,1258.0,-2.092179272727273
1551,42496,83,27,0.025243226438760757,-42.98518264293671,0.11769777536392212,-0.020932579034706578,1312,0.3478686222806573,0.2,0.0004092704424510632,0.014628713,0.9703121781349182,0.10791015625,1258.0,-2.092179272727273
1552,43008,84,27,-0.024346202611923218,-43.00055158138275,-11.945056915283203,-0.022776561410864815,1328,0.02530905554885976,0.2,0.0004092704424510632,0.020663798,0.971045732498169,0.19580078125,1258.0,-2.0902827058823537
1552,43520,85,28,0.0710635706782341,-43.014755606651306,0.053728580474853516,-0.01896898855920881,1344,0.5435286946594715,0.2,0.0004092704424510632,0.015795479,0.9709099531173706,0.1265869140625,1258.0,-2.0902827058823537
1552,44032,86,28,-0.03546557575464249,-43.007017493247986,-1.4068500995635986,-0.02621162132709287,1360,0.01661684767168481,0.2,0.0004092704424510632,0.02126202,0.9709694385528564,0.2452392578125,1258.0,-2.091032171428572
1552,44544,87,28,0.059067968279123306,-43.00048911571503,0.18518602848052979,-0.011320883473672438,1376,0.39532962581142783,0.2,0.0004092704424510632,0.014952303,0.9704104065895081,0.072265625,1258.0,-2.091032171428572
1552,45056,88,29,-0.03247548267245293,-43.001150250434875,-3.9014430046081543,-0.02673222562407318,1392,0.008039105829084292,0.2,0.0004092704424510632,0.019144908,0.9720374941825867,0.274658203125,1258.0,-2.091032171428572
1552,45568,89,29,-0.03802352026104927,-43.05695378780365,0.03571897745132446,-0.026285300351446494,1408,0.002894331879360834,0.2,0.0004092704424510632,0.015386337,0.9733073115348816,0.2342529296875,1258.0,-2.097044722222223
1551,46080,90,29,0.07354619354009628,-43.075345516204834,0.12104266881942749,-0.015911952548776753,1424,0.4903284143656492,0.2,0.0004092704424510632,0.013805443,0.9732527136802673,0.060791015625,1258.0,-2.097044722222223
1551,46592,91,30,-0.034533917903900146,-43.03601634502411,-9.77871322631836,-0.020959626257536,1440,0.005423207905550953,0.2,0.0004092704424510632,0.016873464,0.9707879424095154,0.2147216796875,1258.0,-2.096284837837838
1551,47104,92,30,0.1036495715379715,-42.97215032577515,0.15863460302352905,-0.009906680803396739,1456,0.6691016987897456,0.2,0.0004092704424510632,0.011604589,0.969976544380188,0.0606689453125,1258.0,-2.096284837837838
1551,47616,93,30,-0.03958564251661301,-42.948418498039246,-10.761737823486328,-0.02755556498595979,1472,0.014248047256842256,0.2,0.0004092704424510632,0.020982169,0.9684554934501648,0.2408447265625,1258.0,-2.096284837837838
1551,48128,94,31,-0.02642223611474037,-42.89718973636627,0.006314277648925781,-0.02426002756692469,1488,0.004610734933521599,0.2,0.0004092704424510632,0.015215626,0.9678528308868408,0.22998046875,1258.0,-2.0974657631578952
1551,48640,95,31,0.10294433683156967,-42.88089120388031,0.07334381341934204,-0.018922357325209305,1504,0.6570676099509001,0.2,0.0004092704424510632,0.01790801,0.9672945141792297,0.174560546875,1258.0,-2.0974657631578952
1551,49152,96,31,-0.03392073139548302,-42.86788713932037,-8.844409942626953,-0.024567050131736323,1520,0.01627103440114297,0.2,0.0004092704424510632,0.016086347,0.9672608971595764,0.252197265625,1258.0,-2.096198666666667
1551,49664,97,32,0.05574548617005348,-42.87508165836334,0.11946964263916016,-0.02100032416637987,1536,0.6007362622767687,0.2,0.0004092704424510632,0.018271662,0.9672895669937134,0.1280517578125,1258.0,-2.096198666666667
1551,50176,98,32,-0.033863555639982224,-42.898378014564514,-2.1135940551757812,-0.028199190433952026,1552,0.006482582030002959,0.2,0.0004092704424510632,0.022374012,0.9692686200141907,0.2896728515625,1258.0,-2.096198666666667
1551,50688,99,32,-0.025932297110557556,-42.93571960926056,0.11604219675064087,-0.02356108685489744,1568,0.005807039393403102,0.2,0.0004092704424510632,0.018968552,0.968639612197876,0.2706298828125,1258.0,-2.092971325
1552,51200,100,32,0.08492238819599152,-42.89946675300598,0.19592279195785522,-0.012256377332960255,1584,0.5346438447013497,0.2,0.0004092704424510632,0.012404615,0.9680890440940857,0.0789794921875,1258.0,-2.092971325
1553,51712,101,33,-0.0313725471496582,-42.90925705432892,-4.635727405548096,-0.025295986168202944,1600,0.02078919083578512,0.2,0.0004092704424510632,0.018075662,0.9692913889884949,0.2738037109375,1258.0,-2.0944951951219517
1554,52224,102,33,0.07387663424015045,-42.9407799243927,0.06376630067825317,-0.0155262330226833,1616,0.6235953667201102,0.2,0.0004092704424510632,0.01319352,0.9695380330085754,0.093994140625,1258.0,-2.0944951951219517
1555,52736,103,33,-0.04693092778325081,-42.93464958667755,-4.075521469116211,-0.026720208734332118,1632,0.009456551255425438,0.2,0.0004092704424510632,0.01892421,0.9690174460411072,0.2698974609375,1258.0,-2.0944951951219517
1556,53248,104,34,-0.018908150494098663,-42.908637166023254,0.12203007936477661,-0.022663757015834562,1648,0.005055766399891581,0.2,0.0004092704424510632,0.017440755,0.9679853320121765,0.2332763671875,1258.0,-2.090701928571429
1558,53760,105,34,0.051586974412202835,-42.882084012031555,0.17908817529678345,-0.010061160399345681,1664,0.4736471651121974,0.2,0.0004092704424510632,0.0134734325,0.9676944613456726,0.074462890625,1258.0,-2.090701928571429
1559,54272,106,34,-0.026527967303991318,-42.879207372665405,-3.7651543617248535,-0.024501603591488674,1680,0.016021172399632633,0.2,0.0004092704424510632,0.017696235,0.9679064750671387,0.2374267578125,1258.0,-2.0948389302325583
1560,54784,107,35,0.08288481831550598,-42.88800525665283,0.19995296001434326,-0.01013501741545042,1696,0.66002711141482,0.2,0.0004092704424510632,0.007063017,0.968273401260376,0.0400390625,1258.0,-2.0948389302325583
1562,55296,108,35,-0.0456504225730896,-42.87533187866211,-8.23635196685791,-0.02829458611086011,1712,0.010528303639148362,0.2,0.0004092704424510632,0.021908782,0.9669349193572998,0.25390625,1258.0,-2.0948389302325583
1563,55808,109,35,-0.026902571320533752,-42.82878375053406,0.2281016707420349,-0.02709904935909435,1728,0.005485377972945571,0.2,0.0004092704424510632,0.013832418,0.9660404324531555,0.244873046875,1258.0,-2.0941014545454544
1564,56320,110,35,0.011877685785293579,-42.80585777759552,0.36693668365478516,-0.01449220217182301,1744,0.3116117811296135,0.2,0.0004092704424510632,0.014006631,0.9655011296272278,0.0906982421875,1258.0,-2.0941014545454544
1565,56832,111,36,-0.04472057521343231,-42.808778524398804,-7.3055620193481445,-0.025309373806521762,1760,0.006692475719319191,0.2,0.0004092704424510632,0.018980118,0.9665409326553345,0.2442626953125,1258.0,-2.093973422222222
1567,57344,112,36,0.07247797399759293,-42.84381401538849,0.10307496786117554,-0.015587392277666368,1776,0.5728442161343992,0.2,0.0004092704424510632,0.012874536,0.9670859575271606,0.06689453125,1258.0,-2.093973422222222
1568,57856,113,36,-0.02725691720843315,-42.85856008529663,-16.696897506713867,-0.025889456970617175,1792,0.006148298412881559,0.2,0.0004092704424510632,0.018968642,0.9674965143203735,0.2406005859375,1258.0,-2.093973422222222
1570,58368,114,37,-0.03591155633330345,-42.86570131778717,0.413175106048584,-0.02840241508965846,1808,0.017494876170530915,0.2,0.0004092704424510632,0.014233015,0.9669461846351624,0.2384033203125,1258.0,-2.0936819130434783
1571,58880,115,37,0.006103044375777245,-42.839617133140564,0.3011927604675293,-0.019945505424402654,1824,0.17347923840861768,0.2,0.0004092704424510632,0.028993707,0.9665052890777588,0.1932373046875,1258.0,-2.0936819130434783
1573,59392,116,37,-0.03750523552298546,-42.832141280174255,-9.279144287109375,-0.02526379597838968,1840,0.005414377759734634,0.2,0.0004092704424510632,0.01457968,0.9663127064704895,0.226318359375,1258.0,-2.0936277021276593
1574,59904,117,38,0.06784158200025558,-42.824225187301636,0.18159127235412598,-0.014813393660006113,1856,0.5692598046734929,0.2,0.0004092704424510632,0.012139525,0.9660690426826477,0.088134765625,1258.0,-2.0936277021276593
1576,60416,118,38,-0.024347959086298943,-42.83598434925079,-5.6081647872924805,-0.02431713069381658,1872,0.013255670899525285,0.2,0.0004092704424510632,0.020457417,0.9673906564712524,0.23046875,1258.0,-2.0925858541666664
1577,60928,119,38,0.2158077508211136,-42.86534833908081,0.1532263159751892,-0.01181216815894004,1888,0.6748758936300874,0.2,0.0004092704424510632,0.010017624,0.9675166010856628,0.05517578125,1258.0,-2.0925858541666664
1578,61440,120,38,-0.02771911397576332,-42.89586281776428,-10.098478317260742,-0.023799009242793545,1904,0.0075748211311292835,0.2,0.0004092704424510632,0.02666648,0.9702444672584534,0.249755859375,1258.0,-2.0925858541666664
1579,61952,121,39,-0.04872381314635277,-42.98089635372162,-0.007077813148498535,-0.030315258220070973,1920,0.004043555341922911,0.2,0.0004092704424510632,0.025837138,0.9717516899108887,0.281005859375,1258.0,-2.0914984285714286
1581,62464,122,39,0.14031851291656494,-43.00654625892639,0.13646501302719116,-0.013895534473704174,1936,0.5688109868206084,0.2,0.0004092704424510632,0.0135332905,0.9716044664382935,0.0599365234375,1258.0,-2.0914984285714286
1582,62976,123,39,-0.02579795941710472,-42.99906241893768,-1.138634204864502,-0.02087174307962414,1952,0.004140511337027419,0.2,0.0004092704424510632,0.010335948,0.9716324806213379,0.176513671875,1258.0,-2.0878943000000003
1583,63488,124,40,0.10909433662891388,-43.00372135639191,0.3074037432670593,-0.01803867671696935,1968,0.5769747905433178,0.2,0.0004092704424510632,0.020724582,0.9716194868087769,0.09814453125,1258.0,-2.0878943000000003
1584,64000,125,40,-0.033122025430202484,-43.005802154541016,-2.080928087234497,-0.022203140833880752,1984,0.008797972477623262,0.2,0.0004092704424510632,0.018392507,0.9718995690345764,0.2415771484375,1258.0,-2.0878943000000003
