time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1723,10752,21,6,-0.03365924209356308,-43.88682222366333,0.24646532535552979,-0.03181233647046611,320,0.03103135497076437,0.2,0.0004092704424510632,0.031102713,0.9968839287757874,0.2879638671875,1258.0,-2.11279025
1732,11264,22,6,-0.028196539729833603,-43.85875964164734,-1.3384501934051514,-0.02681638037029188,336,0.002975236737256637,0.2,0.0004092704424510632,0.023569398,0.996001660823822,0.2703857421875,1258.0,-2.11279025
1737,11776,23,6,-0.03843260556459427,-43.830673575401306,0.27673232555389404,-0.027691652896464802,352,0.003139849784929538,0.2,0.0004092704424510632,0.016451329,0.9948504567146301,0.22705078125,1258.0,-2.0960708888888893
1744,12288,24,7,-0.019305001944303513,-43.80400335788727,0.20674753189086914,-0.022109635814558715,368,0.029841173556633294,0.2,0.0004092704424510632,0.027233344,0.9946209192276001,0.250732421875,1258.0,-2.0960708888888893
1750,12800,25,7,-0.041033972054719925,-43.803102135658264,-3.6584043502807617,-0.031152706389548257,384,0.0033570986743143294,0.2,0.0004092704424510632,0.023468848,0.9945833683013916,0.2655029296875,1258.0,-2.0815144000000005
1757,13312,26,7,-0.016473378986120224,-43.782540798187256,0.18983805179595947,-0.02303950395435095,400,0.04197392758214846,0.2,0.0004092704424510632,0.0201252,0.9933177828788757,0.2281494140625,1258.0,-2.0815144000000005
1762,13824,27,7,-0.04617355018854141,-43.75462818145752,-0.4102909564971924,-0.027399593614973128,416,0.002327755133592291,0.2,0.0004092704424510632,0.017561812,0.9932161569595337,0.228515625,1258.0,-2.0815144000000005
1766,14336,28,8,-0.0392831526696682,-43.73918795585632,0.5539077520370483,-0.03265680489130318,432,0.00389241235825466,0.2,0.0004092704424510632,0.022827137,0.9915676712989807,0.2637939453125,1258.0,-2.0862639090909094
1770,14848,29,8,-0.027744349092245102,-43.672553181648254,0.2519839406013489,-0.026724242736236192,448,0.027058699197368696,0.2,0.0004092704424510632,0.041706067,0.9897999167442322,0.4212646484375,1258.0,-2.0862639090909094
1773,15360,30,8,-0.035762619227170944,-43.64060926437378,-4.035167694091797,-0.02347071638359921,464,0.003960482950787991,0.2,0.0004092704424510632,0.021517355,0.9893338084220886,0.23046875,1258.0,-2.085407916666667
1776,15872,31,8,-0.008664896711707115,-43.62969923019409,0.08102422952651978,-0.023328556009801105,480,0.05013227369636297,0.2,0.0004092704424510632,0.016748585,0.9893753528594971,0.24169921875,1258.0,-2.085407916666667
1778,16384,32,9,-0.03861522674560547,-43.64077389240265,-0.23210453987121582,-0.021345655346522108,496,0.003847758889605757,0.2,0.0004092704424510632,0.015838478,0.9900985956192017,0.1947021484375,1258.0,-2.087739230769231
1780,16896,33,9,-0.007580555975437164,-43.6643043756485,0.326866090297699,-0.02866848325356841,512,0.05870210926514119,0.2,0.0004092704424510632,0.025779821,0.9905527234077454,0.2442626953125,1258.0,-2.087739230769231
1782,17408,34,9,-0.030339380726218224,-43.686761260032654,-1.360161542892456,-0.022073097701650113,528,0.005934829998295754,0.2,0.0004092704424510632,0.017634602,0.9919173717498779,0.223876953125,1258.0,-2.087739230769231
1785,17920,35,10,-0.0376979261636734,-43.73461616039276,-0.1461724042892456,-0.02545762858062517,544,0.0023218044261739124,0.2,0.0004092704424510632,0.01513256,0.9934231042861938,0.1982421875,1258.0,-2.0780205
1787,18432,36,10,-0.011960504576563835,-43.7469367980957,0.07310366630554199,-0.02535159396211384,560,0.05811737978365272,0.2,0.0004092704424510632,0.02233268,0.992247462272644,0.2584228515625,1258.0,-2.0780205
1790,18944,37,10,-0.037370093166828156,-43.70265853404999,-1.3146741390228271,-0.02225405242643319,576,0.004772472653712612,0.2,0.0004092704424510632,0.016038157,0.9911374449729919,0.2037353515625,1258.0,-2.0866936666666667
1791,19456,38,10,-0.02393246814608574,-43.675442695617676,0.06924110651016235,-0.02836532992660068,592,0.07405796949751675,0.2,0.0004092704424510632,0.020854766,0.990570068359375,0.2574462890625,1258.0,-2.0866936666666667
1793,19968,39,11,-0.04797559976577759,-43.656782746315,-1.8906524181365967,-0.026016481606347952,608,0.005062901029305067,0.2,0.0004092704424510632,0.022099549,0.9898389577865601,0.2261962890625,1258.0,-2.0866936666666667
1793,20480,40,11,-0.03188570216298103,-43.63217628002167,0.07576483488082886,-0.026019532786449417,624,0.0045162309252191335,0.2,0.0004092704424510632,0.023437172,0.9894406795501709,0.2928466796875,1258.0,-2.1008967499999995
1795,20992,41,11,-0.022712748497724533,-43.64829385280609,0.0706174373626709,-0.030989639228209853,640,0.09634877764619887,0.2,0.0004092704424510632,0.026762825,0.9910110235214233,0.26416015625,1258.0,-2.1008967499999995
1796,21504,42,11,-0.039021145552396774,-43.706228494644165,-5.837448596954346,-0.02544620432308875,656,0.004568769636534853,0.2,0.0004092704424510632,0.024321295,0.9928550720214844,0.2467041015625,1258.0,-2.110316764705882
1797,22016,43,12,-0.0007458962500095367,-43.75923454761505,0.15241098403930664,-0.023858132262830622,672,0.09456554311327636,0.2,0.0004092704424510632,0.01975056,0.9941616058349609,0.222900390625,1258.0,-2.110316764705882
1800,22528,44,12,-0.02588724158704281,-43.80222308635712,-7.672296524047852,-0.021677070821169764,688,0.003431263299717102,0.2,0.0004092704424510632,0.017537996,0.9960961937904358,0.20068359375,1258.0,-2.110316764705882
1801,23040,45,12,-0.04929061606526375,-43.81876087188721,0.15876972675323486,-0.030884113861247897,704,0.0046025513438507915,0.2,0.0004092704424510632,0.024932422,0.9942751526832581,0.286376953125,1258.0,-2.1031598333333332
1802,23552,46,13,0.006281441077589989,-43.76143515110016,0.18306440114974976,-0.025300561013864353,720,0.11162384483031929,0.2,0.0004092704424510632,0.01988814,0.9933934807777405,0.214599609375,1258.0,-2.1031598333333332
1802,24064,47,13,-0.02978934906423092,-43.76049482822418,-2.3336358070373535,-0.021871827353606932,736,0.008479926676955074,0.2,0.0004092704424510632,0.017776476,0.9940141439437866,0.2215576171875,1258.0,-2.107689894736842
