time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1865,40448,79,21,-0.03285431116819382,-42.556865215301514,-10.197699546813965,-0.021599005369353108,1248,0.02934928596368991,0.2,0.0004092704424510632,0.015419601,0.9566426277160645,0.1895751953125,1258.0,-2.1200316249999998
1865,40960,80,21,0.08174353837966919,-42.54855799674988,0.09014624357223511,-0.016952356992987916,1264,0.4894159696996212,0.2,0.0004092704424510632,0.016703332,0.9558917284011841,0.1043701171875,1258.0,-2.1200316249999998
1865,41472,81,22,-0.02942235767841339,-42.50623965263367,-11.046262741088867,-0.021685579806216992,1280,0.0070972521643852815,0.2,0.0004092704424510632,0.017477002,0.9539052844047546,0.2069091796875,1258.0,-2.1200316249999998
1865,41984,82,22,-0.03843891993165016,-42.484336853027344,0.2141730785369873,-0.029465915547916666,1296,0.005723407142795622,0.2,0.0004092704424510632,0.018846445,0.9559361338615417,0.279541015625,1258.0,-2.113773181818182
1866,42496,83,22,-0.0005522482097148895,-42.55548059940338,0.1969822645187378,-0.020193783027934842,1312,0.25076955929398537,0.2,0.0004092704424510632,0.022640772,0.9570294618606567,0.140625,1258.0,-2.113773181818182
1867,43008,84,23,-0.03735816106200218,-42.559093713760376,-10.803556442260742,-0.024708768833079375,1328,0.00879224550590152,0.2,0.0004092704424510632,0.016723208,0.9561876654624939,0.20751953125,1258.0,-2.1112623823529413
1867,43520,85,23,0.056625500321388245,-42.53345286846161,0.1002049446105957,-0.016379821114242077,1344,0.42030855687335134,0.2,0.0004092704424510632,0.015647817,0.9558713436126709,0.0963134765625,1258.0,-2.1112623823529413
1868,44032,86,23,-0.0252238716930151,-42.53055727481842,-0.7518166303634644,-0.02459866358549334,1360,0.012998921476537362,0.2,0.0004092704424510632,0.02560087,0.9558764100074768,0.2564697265625,1258.0,-2.108365942857143
1869,44544,87,23,0.06676847487688065,-42.53258717060089,0.37712204456329346,-0.01933316015492892,1376,0.3920734296552837,0.2,0.0004092704424510632,0.018163342,0.9556972980499268,0.0928955078125,1258.0,-2.108365942857143
1869,45056,88,24,-0.025231152772903442,-42.517258286476135,-3.888981342315674,-0.02498454981832765,1392,0.0052830564163741656,0.2,0.0004092704424510632,0.027783677,0.9552750587463379,0.28515625,1258.0,-2.108365942857143
1870,45568,89,24,-0.03276776522397995,-42.50453579425812,0.03442186117172241,-0.02300909835321363,1408,0.0024546390486648306,0.2,0.0004092704424510632,0.018874507,0.954569935798645,0.2265625,1258.0,-2.1066325833333335
1870,46080,90,24,0.07229271531105042,-42.47828257083893,0.11637091636657715,-0.015689194653532468,1424,0.4733091709204018,0.2,0.0004092704424510632,0.015124965,0.9541118741035461,0.093505859375,1258.0,-2.1066325833333335
1869,46592,91,24,-0.021067580208182335,-42.490464091300964,-9.61858081817627,-0.01882424695941154,1440,0.009557901947118808,0.2,0.0004092704424510632,0.016207613,0.9557741284370422,0.2132568359375,1258.0,-2.1058084594594595
1869,47104,92,25,0.08232013881206512,-42.54845213890076,0.11284953355789185,-0.014525088801747188,1456,0.5831989487633109,0.2,0.0004092704424510632,0.011444207,0.9568449258804321,0.06982421875,1258.0,-2.1058084594594595
1869,47616,93,25,-0.03406376391649246,-42.57651722431183,-6.542943477630615,-0.024641907948534936,1472,0.004677941764384741,0.2,0.0004092704424510632,0.0198085,0.9577248096466064,0.253173828125,1258.0,-2.1058084594594595
1868,48128,94,25,-0.03300631046295166,-42.60632061958313,0.004305601119995117,-0.0238467778544873,1488,0.0035514591691026,0.2,0.0004092704424510632,0.012742652,0.9584396481513977,0.2314453125,1258.0,-2.1021175263157894
1868,48640,95,26,0.06856857985258102,-42.61299979686737,0.07846444845199585,-0.012302873677981552,1504,0.6526466980576515,0.2,0.0004092704424510632,0.011558285,0.9581871628761292,0.0911865234375,1258.0,-2.1021175263157894
1867,49152,96,26,-0.02698204480111599,-42.60216987133026,-2.7781920433044434,-0.03360303756198846,1520,0.007118172798072919,0.2,0.0004092704424510632,0.01981346,0.9577799439430237,0.295166015625,1258.0,-2.0990451025641024
1866,49664,97,26,0.12097704410552979,-42.59161186218262,0.17986232042312622,-0.015692768014559988,1536,0.7126125465147197,0.2,0.0004092704424510632,0.011629032,0.957382082939148,0.0621337890625,1258.0,-2.0990451025641024
1865,50176,98,26,-0.04358029365539551,-42.571773052215576,-2.2756757736206055,-0.025771492189960554,1552,0.00880964745010715,0.2,0.0004092704424510632,0.022927964,0.956709086894989,0.252197265625,1258.0,-2.0990451025641024
1865,50688,99,27,-0.046213872730731964,-42.54792666435242,0.18298202753067017,-0.02475873385265004,1568,0.005431300611235201,0.2,0.0004092704424510632,0.016138159,0.9556525349617004,0.2327880859375,1258.0,-2.0956216750000003
1865,51200,100,27,0.06483462452888489,-42.52306067943573,0.3860287070274353,-0.010802584540215321,1584,0.4618794727139175,0.2,0.0004092704424510632,0.010141075,0.9554212093353271,0.0654296875,1258.0,-2.0956216750000003
1865,51712,101,27,-0.038533277809619904,-42.51847219467163,-2.7117977142333984,-0.024742861394770443,1600,0.015936513053020462,0.2,0.0004092704424510632,0.024312079,0.9553142189979553,0.262451171875,1258.0,-2.0936790975609756
1865,52224,102,27,0.09888259321451187,-42.516886830329895,0.19213765859603882,-0.015899134567007422,1616,0.7613734724000096,0.2,0.0004092704424510632,0.015039902,0.9551562070846558,0.0726318359375,1258.0,-2.0936790975609756
1864,52736,103,28,-0.033584944903850555,-42.52310395240784,-3.0425891876220703,-0.0275391441246029,1632,0.012216728020575829,0.2,0.0004092704424510632,0.019491388,0.9559879899024963,0.271240234375,1258.0,-2.0936790975609756
1864,53248,104,28,-0.03902767226099968,-42.53210091590881,0.16763150691986084,-0.02690339309629053,1648,0.00473383907956304,0.2,0.0004092704424510632,0.019065566,0.9549122452735901,0.2896728515625,1258.0,-2.0874104285714288
1864,53760,105,28,0.03464894741773605,-42.49418556690216,0.24463868141174316,-0.019405176251893863,1664,0.4252052581869066,0.2,0.0004092704424510632,0.017181847,0.9543479681015015,0.138916015625,1258.0,-2.0874104285714288
1864,54272,106,29,-0.04215298965573311,-42.46354532241821,-2.4556193351745605,-0.025030801858520135,1680,0.010144924410269596,0.2,0.0004092704424510632,0.021570144,0.9524749517440796,0.2645263671875,1258.0,-2.0891822325581395
1865,54784,107,29,0.08958052843809128,-42.403775691986084,0.19551748037338257,-0.01411954611830879,1696,0.5578998513519764,0.2,0.0004092704424510632,0.011350742,0.9515400528907776,0.0609130859375,1258.0,-2.0891822325581395
1865,55296,108,29,-0.03702603653073311,-42.39597737789154,-6.391115188598633,-0.028989030775846913,1712,0.0046439758625638206,0.2,0.0004092704424510632,0.021084134,0.9516451358795166,0.2666015625,1258.0,-2.0891822325581395
1866,55808,109,29,-0.030499473214149475,-42.395230531692505,0.15400367975234985,-0.027882718859473243,1728,0.005830788330058567,0.2,0.0004092704424510632,0.02051647,0.9514340162277222,0.2603759765625,1258.0,-2.0886486136363636
1866,56320,110,30,0.025338875129818916,-42.38461470603943,0.23545598983764648,-0.013182216920540668,1744,0.3688137927092612,0.2,0.0004092704424510632,0.015867662,0.9511265158653259,0.0870361328125,1258.0,-2.0886486136363636
1867,56832,111,30,-0.021789783611893654,-42.34694588184357,-6.660121917724609,-0.022531968541443348,1760,0.005774088756879792,0.2,0.0004092704424510632,0.013562993,0.9490677118301392,0.1966552734375,1258.0,-2.090212644444444
1867,57344,112,30,0.08934982866048813,-42.29803669452667,0.06552261114120483,-0.018712638717261143,1776,0.7057493580505252,0.2,0.0004092704424510632,0.013985438,0.9485452175140381,0.0789794921875,1258.0,-2.090212644444444
1868,57856,113,30,-0.022731903940439224,-42.29655623435974,-14.491766929626465,-0.02127170321182348,1792,0.005390716843976406,0.2,0.0004092704424510632,0.017903514,0.9490110874176025,0.2427978515625,1258.0,-2.090212644444444
1868,58368,114,31,-0.018458358943462372,-42.29057061672211,0.5039491653442383,-0.019907004752894863,1808,0.014622937276726589,0.2,0.0004092704424510632,0.010906111,0.9481979608535767,0.1756591796875,1258.0,-2.085400608695652
1869,58880,115,31,0.007671920582652092,-42.2633535861969,0.28624820709228516,-0.018030070641543716,1824,0.2530233992729336,0.2,0.0004092704424510632,0.026397942,0.9478520154953003,0.2076416015625,1258.0,-2.085400608695652
1869,59392,116,31,-0.0491192564368248,-42.2672256231308,-8.422196388244629,-0.0279714128409978,1840,0.006788031954783946,0.2,0.0004092704424510632,0.01863477,0.9484239220619202,0.2421875,1258.0,-2.0819516382978724
1869,59904,117,32,0.0779011994600296,-42.28178560733795,0.18957960605621338,-0.017715868772938848,1856,0.7987108123488724,0.2,0.0004092704424510632,0.011788169,0.9483991861343384,0.0728759765625,1258.0,-2.0819516382978724
1870,60416,118,32,-0.024462595582008362,-42.27129304409027,-4.900815963745117,-0.021859191736439243,1872,0.010055519866000395,0.2,0.0004092704424510632,0.020233944,0.9477562308311462,0.2296142578125,1258.0,-2.0824216875
1871,60928,119,32,0.08670107275247574,-42.25300979614258,0.2536936402320862,-0.01766986830625683,1888,0.5756095331162214,0.2,0.0004092704424510632,0.01556034,0.947735607624054,0.0908203125,1258.0,-2.0824216875
1871,61440,120,32,-0.03963091969490051,-42.26029980182648,-11.02961540222168,-0.02668243287189398,1904,0.005004727911000373,0.2,0.0004092704424510632,0.02085711,0.9478890895843506,0.2752685546875,1258.0,-2.0824216875
1871,61952,121,33,-0.02723263017833233,-42.26297926902771,-0.013140678405761719,-0.023540596113889478,1920,0.004558796325000003,0.2,0.0004092704424510632,0.016942117,0.948112964630127,0.257080078125,1258.0,-2.082519081632653
1871,62464,122,33,0.07457178831100464,-42.263213753700256,0.15344637632369995,-0.017780361231416464,1936,0.6739372117444873,0.2,0.0004092704424510632,0.016837962,0.9478026032447815,0.088134765625,1258.0,-2.082519081632653
1872,62976,123,33,-0.012899819761514664,-42.267096638679504,-1.5577807426452637,-0.021869685137062334,1952,0.0058818391771637835,0.2,0.0004092704424510632,0.017136397,0.9490399360656738,0.2427978515625,1258.0,-2.08534826
1871,63488,124,33,0.13346196711063385,-42.30657255649567,0.08995270729064941,-0.018493687646696344,1968,0.9625422325916588,0.2,0.0004092704424510632,0.015738595,0.9497724175453186,0.0909423828125,1258.0,-2.08534826
1871,64000,125,34,-0.018738768994808197,-42.31930482387543,-3.4836368560791016,-0.01964788930490613,1984,0.019003748951945454,0.2,0.0004092704424510632,0.020599995,0.9498227834701538,0.197998046875,1258.0,-2.08534826
