time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/loss,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/entropy_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
0,1,4053,512,,,,,,,,,,,,,
0,2,1859,1024,-0.04436292499303818,-0.02739232849853579,-0.5161693096160889,0.9988966584205627,0.1984807872067904,-43.974069356918335,0.2,0.257568359375,0.01847313,16,0.0004092704424510632,,
0,3,1568,1536,-0.028302881866693497,-0.03190729720517993,-0.03256940841674805,0.9986443519592285,0.004710661531134974,-43.94633483886719,0.2,0.276611328125,0.019303098,32,0.0004092704424510632,-2.614466,1257.0
1,4,1463,2048,-0.027118248865008354,-0.021731551169068553,0.012355804443359375,1.000011682510376,0.014704810950206593,-43.95800757408142,0.2,0.194580078125,0.0131960455,48,0.0004092704424510632,-2.614466,1257.0
1,5,1402,2560,-0.03898322209715843,-0.025063317072635982,0.0012917518615722656,1.0004457235336304,0.004021700646262616,-43.99485695362091,0.2,0.2398681640625,0.012758389,64,0.0004092704424510632,-2.655761,1257.0
2,6,1365,3072,-0.04225289449095726,-0.02494403053424321,0.007666051387786865,1.0014985799789429,0.005038845018134452,-44.00992000102997,0.2,0.2481689453125,0.01682188,80,0.0004092704424510632,-2.655761,1257.0
2,7,1340,3584,-0.03128537908196449,-0.02135761658428237,0.014496088027954102,1.00295889377594,0.002017746737692505,-44.05023372173309,0.2,0.1875,0.011620874,96,0.0004092704424510632,-2.655761,1257.0
3,8,1324,4096,-0.04301013797521591,-0.03114743807236664,-0.002344369888305664,1.0019690990447998,0.0038567155424971133,-44.06233501434326,0.2,0.2730712890625,0.018147467,112,0.0004092704424510632,-2.5927686666666667,1257.0
3,9,1313,4608,-0.032907769083976746,-0.028088234874303453,0.005837559700012207,1.002540946006775,0.005682904768036678,-44.043081164360046,0.2,0.3287353515625,0.023841152,128,0.0004092704424510632,-2.5927686666666667,1257.0
3,10,1301,5120,-0.01843496970832348,-0.02450633590342477,0.0003216266632080078,1.0032857656478882,0.004273909726180136,-44.07220995426178,0.2,0.2440185546875,0.015253702,144,0.0004092704424510632,-2.5788130000000002,1257.0
4,11,1293,5632,-0.03883744403719902,-0.02836603025207296,0.0011858940124511719,1.0041710138320923,0.006013341961079277,-44.09182608127594,0.2,0.3017578125,0.024218155,160,0.0004092704424510632,-2.5788130000000002,1257.0
4,12,1287,6144,-0.020616425201296806,-0.02386184985516593,-0.0009504556655883789,1.004367709159851,0.0029105216526659206,-44.11592626571655,0.2,0.25,0.018061517,176,0.0004092704424510632,-2.5788130000000002,1257.0
5,13,1282,6656,-0.0422387570142746,-0.024466397968353704,-0.003170013427734375,1.0042548179626465,0.002495678978448268,-44.11042892932892,0.2,0.2158203125,0.015417417,192,0.0004092704424510632,-2.5884276,1257.0
5,14,1278,7168,-0.029408995062112808,-0.028981141338590533,-0.0008723735809326172,1.002805233001709,0.014837841910775751,-44.09255635738373,0.2,0.333740234375,0.030791521,208,0.0004092704424510632,-2.5884276,1257.0
6,15,1274,7680,-0.025928553193807602,-0.018158583203330636,-0.006233811378479004,1.001533031463623,0.004805526179552544,-44.041590213775635,0.2,0.2034912109375,0.013501292,224,0.0004092704424510632,-2.608279,1257.0
6,16,1270,8192,-0.03488326445221901,-0.029609920864459127,-0.0013707876205444336,1.0006543397903442,0.02193084720056504,-44.0107558965683,0.2,0.259765625,0.015173191,240,0.0004092704424510632,-2.608279,1257.0
6,17,1267,8704,-0.031634051352739334,-0.023918853694340214,-0.00023734569549560547,1.000687837600708,0.0031796549083082937,-43.99106240272522,0.2,0.2305908203125,0.013688691,256,0.0004092704424510632,-2.608279,1257.0
7,18,1263,9216,-0.04858409985899925,-0.03310013629379682,-0.0011702775955200195,1.002137541770935,0.0021078732606838457,-44.017762422561646,0.2,0.302001953125,0.024460593,272,0.0004092704424510632,-2.5937888571428576,1257.0
7,19,1260,9728,-0.025321293622255325,-0.02759771214914508,-0.00014865398406982422,1.0044405460357666,0.03104435227578506,-44.076398611068726,0.2,0.275390625,0.02511312,288,0.0004092704424510632,-2.5937888571428576,1257.0
8,20,1258,10240,-0.03650815412402153,-0.028992272629693616,-0.014317512512207031,1.0024865865707397,0.0046729541645618156,-44.09473896026611,0.2,0.258544921875,0.017386135,304,0.0004092704424510632,-2.5996602500000003,1257.0
8,21,1255,10752,-0.022191237658262253,-0.02785441931337118,0.00032275915145874023,1.00087571144104,0.03828209743369371,-44.02179968357086,0.2,0.288818359375,0.02465925,320,0.0004092704424510632,-2.5996602500000003,1257.0
8,22,1253,11264,-0.029642658308148384,-0.023752966488245875,-0.033049583435058594,1.0007566213607788,0.00424561739055207,-44.001296043395996,0.2,0.2359619140625,0.018416397,336,0.0004092704424510632,-2.5996602500000003,1257.0
9,23,1252,11776,-0.031279679387807846,-0.027601716545177624,-0.00036013126373291016,0.9999809861183167,0.0024047708247962873,-43.989948868751526,0.2,0.248779296875,0.018300109,352,0.0004092704424510632,-2.586521444444445,1257.0
9,24,1250,12288,-0.006574157625436783,-0.030100564588792622,0.00034427642822265625,0.9987151026725769,0.05655302701052278,-43.95765256881714,0.2,0.289794921875,0.025038395,368,0.0004092704424510632,-2.586521444444445,1257.0
10,25,1247,12800,-0.030768996104598045,-0.026174298545811325,-0.030565261840820312,0.9996834397315979,0.0038478877904708497,-43.93645679950714,0.2,0.2652587890625,0.022113714,384,0.0004092704424510632,-2.5978331000000003,1257.0
10,26,1246,13312,-0.00018912553787231445,-0.022967660828726366,0.0007995367050170898,1.0008171796798706,0.06632982078008354,-43.9862334728241,0.2,0.209716796875,0.014259911,400,0.0004092704424510632,-2.5978331000000003,1257.0
11,27,1245,13824,-0.024196766316890717,-0.025587263764464296,-0.23377478122711182,1.001936435699463,0.003553181122697424,-44.01586043834686,0.2,0.232421875,0.015086961,416,0.0004092704424510632,-2.5978331000000003,1257.0
11,28,1245,14336,-0.03908652439713478,-0.02204853019793518,-0.0014607906341552734,1.0032800436019897,0.001656643302339944,-44.058070063591,0.2,0.19580078125,0.014093624,432,0.0004092704424510632,-2.5941798181818183,1257.0
11,29,1244,14848,-0.020286694169044495,-0.01902980450540781,0.00022596120834350586,1.0026841163635254,0.01616161785204895,-44.07217311859131,0.2,0.2467041015625,0.02693148,448,0.0004092704424510632,-2.5941798181818183,1257.0
12,30,1242,15360,-0.02786204405128956,-0.027358025690773502,0.00016999244689941406,1.002694010734558,0.004187443671980873,-44.05644249916077,0.2,0.2344970703125,0.018714633,464,0.0004092704424510632,-2.5882705833333337,1257.0
12,31,1242,15872,0.0061184801161289215,-0.028534381388453767,0.0009867548942565918,1.0039829015731812,0.09960608859546483,-44.074535608291626,0.2,0.2496337890625,0.026078898,480,0.0004092704424510632,-2.5882705833333337,1257.0
13,32,1240,16384,-0.036835815757513046,-0.02460043056635186,-0.03812873363494873,1.0036650896072388,0.004668016037612688,-44.09692084789276,0.2,0.1922607421875,0.017682144,496,0.0004092704424510632,-2.591780461538462,1257.0
13,33,1240,16896,0.00702793151140213,-0.03084153741656337,0.0005373954772949219,1.003754734992981,0.10179343214258552,-44.088640213012695,0.2,0.2796630859375,0.028495451,512,0.0004092704424510632,-2.591780461538462,1257.0
14,34,1239,17408,-0.032744329422712326,-0.02143364181392826,-0.0792989730834961,1.003309726715088,0.002608789101941511,-44.08269560337067,0.2,0.1859130859375,0.017071303,528,0.0004092704424510632,-2.591780461538462,1257.0
14,35,1239,17920,-0.03855151683092117,-0.023135232710046694,-0.0027130842208862305,1.0030862092971802,0.003930741055228282,-44.073296666145325,0.2,0.216552734375,0.021741934,544,0.0004092704424510632,-2.589686928571429,1257.0
14,36,1237,18432,0.016895219683647156,-0.020079209527466446,0.0007480978965759277,1.0045546293258667,0.11888181255199015,-44.083871603012085,0.2,0.1624755859375,0.014682341,560,0.0004092704424510632,-2.589686928571429,1257.0
15,37,1236,18944,-0.03778547793626785,-0.022772996715502813,-0.0743246078491211,1.0063905715942383,0.003162903005431872,-44.13596224784851,0.2,0.1944580078125,0.015033195,576,0.0004092704424510632,-2.584554866666667,1257.0
15,38,1235,19456,0.03819093853235245,-0.02543423332099337,0.0008408427238464355,1.0076978206634521,0.12899904744699597,-44.18739414215088,0.2,0.207763671875,0.017807402,592,0.0004092704424510632,-2.584554866666667,1257.0
16,39,1234,19968,-0.03913630545139313,-0.031437513418495655,-0.8474334478378296,1.0078307390213013,0.001883706594526302,-44.20865261554718,0.2,0.25537109375,0.02193471,608,0.0004092704424510632,-2.584554866666667,1257.0
16,40,1233,20480,-0.02598465420305729,-0.024747162038693205,-0.008032083511352539,1.0082448720932007,0.002518458804843249,-44.207688331604004,0.2,0.2186279296875,0.016298963,624,0.0004092704424510632,-2.577255,1257.0
17,41,1233,20992,0.03260893002152443,-0.026586753519950435,0.0014870762825012207,1.0095545053482056,0.1316018351353705,-44.23308336734772,0.2,0.21142578125,0.020244874,640,0.0004092704424510632,-2.577255,1257.0
