train/ent_coef,time/fps,train/critic_loss,train/n_updates,train/ent_coef_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/actor_loss,time/total_timesteps
0.018909532576799393,66,1.407691478729248,4791,-165.2682342529297,-4.7052285,0.0008459126528049375,73,4,1223.0,-123.32788848876953,4892
0.0010438080644235015,65,3.763679027557373,9683,-51.304893493652344,-3.8104889999999996,0.0008459126528049375,148,8,1223.0,-130.44259643554688,9784
0.0011460896348580718,65,6.087907314300537,14575,115.98031616210938,-3.191415166666666,0.0008459126528049375,223,12,1223.0,-126.51590728759766,14676
0.0013482982758432627,64,8.177606582641602,19467,6.786771774291992,-2.8354255000000004,0.0008459126528049375,301,16,1223.0,-119.93556213378906,19568
0.0012177631724625826,64,2.4105284214019775,24359,-8.966652870178223,-2.6064981000000005,0.0008459126528049375,378,20,1223.0,-115.31254577636719,24460
0.0008182344026863575,62,2.0935544967651367,29251,79.670654296875,-2.485207208333333,0.0008459126528049375,69,24,1223.0,-99.5166015625,29352
0.0008803986711427569,62,44.25483703613281,34143,101.38951110839844,-2.3732159999999998,0.0008459126528049375,148,28,1223.0,-87.76116943359375,34244
0.0005721001070924103,62,3.6281490325927734,39035,-23.833690643310547,-2.2869956875,0.0008459126528049375,226,32,1223.0,-85.92988586425781,39136
0.0003839929704554379,63,1.5172686576843262,43927,11.570316314697266,-2.200654944444444,0.0008459126528049375,301,36,1223.0,-77.8453140258789,44028
0.0004626978770829737,63,1.4177851676940918,48819,63.196895599365234,-2.1259516,0.0008459126528049375,375,40,1223.0,-75.51992797851562,48920
0.0013135139597579837,66,3.8556056022644043,53711,24.090492248535156,-2.0692909090909093,0.0008459126528049375,57,44,1223.0,-56.078277587890625,53812
0.0011912662303075194,66,3.3126626014709473,58603,-32.92416000366211,-2.024038604166667,0.0008459126528049375,131,48,1223.0,-52.924232482910156,58704
0.0007151503814384341,65,8.737324714660645,63495,-20.762229919433594,-2.000994634615385,0.0008459126528049375,206,52,1223.0,-46.31929016113281,63596
0.000699311844073236,65,31.315229415893555,68387,320.77301025390625,-1.9605846607142858,0.0008459126528049375,282,56,1223.0,-40.69542694091797,68488
0.001191487768664956,64,6.250115871429443,73279,-77.80134582519531,-1.92968345,0.0008459126528049375,361,60,1223.0,-34.13251495361328,73380
0.0008472983026877046,61,2.1746959686279297,78171,-46.79984664916992,-1.9184951250000002,0.0008459126528049375,53,64,1223.0,-26.763883590698242,78272
0.0010269014164805412,60,10.33846664428711,83063,-4.415289878845215,-1.8929078529411765,0.0008459126528049375,134,68,1223.0,-13.241992950439453,83164
0.0004776152200065553,60,13.485095977783203,87955,16.658546447753906,-1.8785880833333337,0.0008459126528049375,215,72,1223.0,-8.982207298278809,88056
0.0006803459255024791,60,6.401253700256348,92847,23.047962188720703,-1.8590441052631583,0.0008459126528049375,295,76,1223.0,-6.68835973739624,92948
0.0006704599363729358,60,1.6705007553100586,97739,8.954830169677734,-1.8418860375000001,0.0008459126528049375,375,80,1223.0,6.878022193908691,97840
