train/critic_loss,time/time_elapsed,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean
49.83601379394531,184,4791,-120.31915283203125,-4.164835999999999,4892,-179.95883178710938,26,0.01938556879758835,0.0008459126528049375,4,1223.0
2.164043664932251,379,9683,-127.51373291015625,-3.3121029999999996,9784,22.40406608581543,25,0.0012052515521645546,0.0008459126528049375,8,1223.0
3.7583537101745605,566,14575,-133.75534057617188,-2.7154271666666663,14676,-3.321850538253784,25,0.0008238017908297479,0.0008459126528049375,12,1223.0
3.7415192127227783,726,19467,-135.19580078125,-2.36517625,19568,-12.761425018310547,26,0.0014167536282911897,0.0008459126528049375,16,1223.0
4.5869059562683105,887,24359,-138.38604736328125,-2.2339468,24460,19.321218490600586,27,0.0010386559879407287,0.0008459126528049375,20,1223.0
9.795939445495605,143,29251,-128.68394470214844,-2.093518833333333,29352,-30.720062255859375,30,0.0011966776801273227,0.0008459126528049375,24,1223.0
51.58224105834961,306,34143,-117.93150329589844,-1.99297875,34244,261.38165283203125,30,0.0008318690815940499,0.0008459126528049375,28,1223.0
7.011259078979492,481,39035,-94.13521575927734,-1.9167512812499998,39136,96.38139343261719,29,0.0014250439126044512,0.0008459126528049375,32,1223.0
1.8600810766220093,657,43927,-86.6498031616211,-1.8666441944444445,44028,-27.521116256713867,28,0.0008186305058188736,0.0008459126528049375,36,1223.0
1.983794093132019,821,48819,-85.71724700927734,-1.8377867,48920,-48.772979736328125,29,0.0006254853215068579,0.0008459126528049375,40,1223.0
5.021394729614258,147,53711,-82.68563842773438,-1.8169072727272728,53812,108.03480529785156,25,0.0004909626441076398,0.0008459126528049375,44,1223.0
3.922635316848755,346,58603,-70.88372039794922,-1.7971783541666666,58704,-51.76359558105469,25,0.000893176649697125,0.0008459126528049375,48,1223.0
3.7452735900878906,543,63495,-63.305824279785156,-1.7661479038461536,63596,119.2611083984375,25,0.0004889550618827343,0.0008459126528049375,52,1223.0
0.9009435176849365,731,68387,-59.784156799316406,-1.7426611785714283,68488,27.939403533935547,25,0.0006989827961660922,0.0008459126528049375,56,1223.0
2.6968729496002197,891,73279,-43.77075958251953,-1.7142504666666665,73380,-32.40739440917969,26,0.000352696719346568,0.0008459126528049375,60,1223.0
0.5852506756782532,131,78171,-41.077430725097656,-1.68332553125,78272,-0.5976495146751404,24,0.00040605809772387147,0.0008459126528049375,64,1223.0
0.5544812679290771,304,83063,-37.14231872558594,-1.6562420588235294,83164,8.950237274169922,26,0.0003791131020989269,0.0008459126528049375,68,1223.0
24.121990203857422,472,87955,-26.318103790283203,-1.6241959444444443,88056,178.07090759277344,27,0.0012091042008250952,0.0008459126528049375,72,1223.0
1.3090665340423584,644,92847,-22.877544403076172,-1.615403881578947,92948,-44.08656692504883,27,0.0004720166034530848,0.0008459126528049375,76,1223.0
4.878631591796875,825,97739,-15.571950912475586,-1.5853820125,97840,-13.961344718933105,27,0.0005626018973998725,0.0008459126528049375,80,1223.0
