train/learning_rate,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef_loss,time/fps,time/total_timesteps,train/ent_coef,train/critic_loss,time/time_elapsed,train/actor_loss,train/n_updates
0.0008459126528049375,4,1258.0,-4.377908,-179.11073303222656,11,5032,0.017059674486517906,3.2176523208618164,420,-123.18006896972656,4931
0.0008459126528049375,8,1258.0,-3.47864075,-71.13246154785156,11,10064,0.001233310322277248,5.2015299797058105,854,-133.3292694091797,9963
0.0008459126528049375,12,1258.0,-2.8844550833333327,26.09770393371582,11,15096,0.0010570543818175793,6.620651721954346,1289,-136.22604370117188,14995
0.0008459126528049375,16,1258.0,-2.4874861249999998,-1.7645386457443237,11,20128,0.0006862677983008325,3.958817481994629,1729,-136.37112426757812,20027
0.0008459126528049375,20,1258.0,-2.3099475,3.1387858390808105,11,25160,0.0015028049238026142,7.497890472412109,14,-119.59847259521484,25059
0.0008459126528049375,24,1258.0,-2.2040439166666665,60.38965606689453,11,30192,0.0005252437549643219,2.154970645904541,453,-118.62084197998047,30091
0.0008459126528049375,28,1258.0,-2.091596071428571,2.7224040031433105,11,35224,0.0008170982473529875,2.500211238861084,894,-80.68004608154297,35123
0.0008459126528049375,32,1258.0,-2.0449017187500003,4.5483078956604,11,40256,0.0008881981484591961,4.5150299072265625,1335,-80.99579620361328,40155
0.0008459126528049375,36,1258.0,-1.972644083333334,30.6967716217041,11,45288,0.00047651465865783393,1.3439717292785645,1780,-80.39603424072266,45187
0.0008459126528049375,40,1258.0,-1.9117409000000003,-6.558577060699463,12,50320,0.0003027679631486535,1.0183510780334473,26,-77.448486328125,50219
0.0008459126528049375,44,1258.0,-1.8513590454545457,-3.664869785308838,11,55352,0.00047248793998733163,1.0916413068771362,454,-72.77297973632812,55251
0.0008459126528049375,48,1258.0,-1.7955456666666665,-21.203622817993164,11,60384,0.0011115041561424732,3.5962562561035156,898,-44.64993667602539,60283
0.0008459126528049375,52,1258.0,-1.7630836346153842,3.661834239959717,11,65416,0.0004777994763571769,3.991364002227783,1348,-38.79659652709961,65315
0.0008459126528049375,56,1258.0,-1.7403313214285716,31.769882202148438,11,70448,0.0008556275279261172,2.399057149887085,1782,-37.510433197021484,70347
0.0008459126528049375,60,1258.0,-1.7243789833333336,-14.141430854797363,10,75480,0.0005558194243349135,1.4130221605300903,44,-34.06206130981445,75379
0.0008459126528049375,64,1258.0,-1.706236296875,-9.871186256408691,11,80512,0.0011233730474486947,8.394857406616211,495,-16.798954010009766,80411
0.0008459126528049375,68,1258.0,-1.735238617647059,-26.155582427978516,11,85544,0.0008037681109271944,1.9205116033554077,955,-13.250615119934082,85443
0.0008459126528049375,72,1258.0,-1.7190202083333332,-18.912418365478516,11,90576,0.0023226758930832148,10.031120300292969,1414,8.358770370483398,90475
0.0008459126528049375,76,1258.0,-1.7021353289473682,0.5089353322982788,11,95608,0.001466986141167581,38.63502502441406,1863,25.99749755859375,95507
