time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
72,1817,36864,20,0.2799072265625,-0.750874400138855,-0.04428141564130783,0.0031236968497978523,1136,0.2,0.0004092704424510632,-0.030383419973077253,0.027519844,-43.414286613464355,0.9831897616386414,-3.002174551724138,1257.0
73,1818,37376,20,0.2275390625,0.072002112865448,0.046677492558956146,0.16866069077514112,1152,0.2,0.0004092704424510632,-0.021620627703669015,0.019268997,-43.38431966304779,0.9822666645050049,-3.002174551724138,1257.0
74,1819,37888,20,0.189453125,-5.736837387084961,-0.024364333599805832,0.03297575766919181,1168,0.2,0.0004092704424510632,-0.021812855382449925,0.01643322,-43.36212611198425,0.9822505712509155,-3.0074007,1257.0
75,1819,38400,21,0.3331298828125,0.03390985727310181,0.002109762281179428,0.15565585484728217,1184,0.2,0.0004092704424510632,-0.03208883939078078,0.03552016,-43.36593794822693,0.9820945858955383,-3.0074007,1257.0
76,1819,38912,21,0.20556640625,-3.69266414642334,-0.01605844311416149,0.013671499211341143,1200,0.2,0.0004092704424510632,-0.021315489371772856,0.016150584,-43.345648765563965,0.9814590811729431,-3.0074007,1257.0
77,1819,39424,21,0.2445068359375,0.019005179405212402,-0.03938315063714981,0.0026227117086818907,1216,0.2,0.0004092704424510632,-0.02775904565351084,0.01883049,-43.319968461990356,0.9807636141777039,-3.007218935483871,1257.0
78,1820,39936,21,0.212646484375,0.07148885726928711,0.013020722195506096,0.1204121948685497,1232,0.2,0.0004092704424510632,-0.021758300135843456,0.022283357,-43.31059181690216,0.9806984066963196,-3.007218935483871,1257.0
79,1819,40448,22,0.2144775390625,-3.356837272644043,-0.018920928239822388,0.010246217352687381,1248,0.2,0.0004092704424510632,-0.01948887020989787,0.015040882,-43.31227886676788,0.9810917973518372,-3.00145271875,1257.0
80,1819,40960,22,0.229248046875,0.030505895614624023,0.024357285350561142,0.15588619257323444,1264,0.2,0.0004092704424510632,-0.01975301228230819,0.01592213,-43.3347133398056,0.9821054339408875,-3.00145271875,1257.0
81,1820,41472,22,0.2154541015625,-4.172426700592041,-0.02908683754503727,0.008111735893180594,1280,0.2,0.0004092704424510632,-0.02242096935515292,0.018328005,-43.32591772079468,0.9799695611000061,-3.00145271875,1257.0
82,1819,41984,23,0.245361328125,0.18989109992980957,-0.03575975075364113,0.0019159148869221099,1296,0.2,0.0004092704424510632,-0.028140752954641357,0.018324964,-43.241215109825134,0.977418839931488,-3.002888181818182,1257.0
83,1819,42496,23,0.268798828125,0.050395309925079346,-0.005509527400135994,0.07352130673825741,1312,0.2,0.0004092704424510632,-0.020595721784047782,0.033057336,-43.185616850852966,0.9767650365829468,-3.002888181818182,1257.0
84,1819,43008,23,0.2406005859375,-5.998698711395264,-0.04702102392911911,0.008737325209949631,1328,0.2,0.0004092704424510632,-0.028963078737433534,0.015812038,-43.1862336397171,0.9775351285934448,-3.0043905294117645,1257.0
85,1820,43520,23,0.264404296875,0.06718021631240845,0.005685731768608093,0.17389786546118557,1344,0.2,0.0004092704424510632,-0.03218664356973022,0.026331268,-43.20522964000702,0.9774123430252075,-3.0043905294117645,1257.0
86,1819,44032,24,0.2579345703125,-4.895124435424805,-0.03781203553080559,0.012178014774690382,1360,0.2,0.0004092704424510632,-0.029398220794973895,0.020698924,-43.17475378513336,0.9753410220146179,-3.0091160571428572,1257.0
87,1819,44544,24,0.1466064453125,0.07270866632461548,0.034546252340078354,0.2073454838246107,1376,0.2,0.0004092704424510632,-0.016769995796494186,0.015566789,-43.11354649066925,0.9741836190223694,-3.0091160571428572,1257.0
88,1819,45056,24,0.27392578125,-2.2416582107543945,-0.028193607926368713,0.009606817897292785,1392,0.2,0.0004092704424510632,-0.028330480359727517,0.02234717,-43.11381018161774,0.9754571318626404,-3.0091160571428572,1257.0
89,1819,45568,25,0.2286376953125,-0.03310716152191162,-0.022524449974298477,0.0049407214755774476,1408,0.2,0.0004092704424510632,-0.02302190959744621,0.016010236,-43.130675196647644,0.9747281074523926,-3.0154295833333333,1257.0
90,1819,46080,25,0.2630615234375,0.06345665454864502,0.02377472072839737,0.22475456120446324,1424,0.2,0.0004092704424510632,-0.02877828336204402,0.026486252,-43.094762206077576,0.9739987850189209,-3.0154295833333333,1257.0
91,1819,46592,25,0.2037353515625,-5.085190296173096,-0.028938744217157364,0.0259601246798411,1440,0.2,0.0004092704424510632,-0.024655566769069992,0.015138105,-43.10951805114746,0.9763999581336975,-3.018252891891892,1257.0
92,1818,47104,25,0.3125,0.042379140853881836,0.021741703152656555,0.2007381422445178,1456,0.2,0.0004092704424510632,-0.026702399569330737,0.026452463,-43.16810369491577,0.9770103096961975,-3.018252891891892,1257.0
93,1816,47616,26,0.216552734375,-4.934562683105469,-0.03341809660196304,0.006099583079048898,1472,0.2,0.0004092704424510632,-0.024306857012561522,0.015719337,-43.170828223228455,0.9767876863479614,-3.018252891891892,1257.0
94,1815,48128,26,0.278564453125,-0.06775367259979248,-0.04061339795589447,0.0036680982739198953,1488,0.2,0.0004092704424510632,-0.028802232060115784,0.02028181,-43.16858446598053,0.9773267507553101,-3.0148829999999998,1257.0
95,1815,48640,26,0.174072265625,0.05052459239959717,0.015509556978940964,0.2048516976647079,1504,0.2,0.0004092704424510632,-0.01933651271974668,0.01593191,-43.17952597141266,0.9766096472740173,-3.0148829999999998,1257.0
96,1815,49152,27,0.278076171875,-8.092397689819336,-0.0394258126616478,0.034587712958455086,1520,0.2,0.0004092704424510632,-0.030088850573520176,0.02584605,-43.16496682167053,0.9771631956100464,-3.0187898974358975,1257.0
97,1815,49664,27,0.2713623046875,0.02537304162979126,0.010595697909593582,0.19869128777645528,1536,0.2,0.0004092704424510632,-0.02505811068112962,0.026741134,-43.189945101737976,0.9771521687507629,-3.0187898974358975,1257.0
98,1815,50176,27,0.23486328125,-0.8718186616897583,-0.03666156157851219,0.014214796654414386,1552,0.2,0.0004092704424510632,-0.02126096344727557,0.018073384,-43.18273174762726,0.977263867855072,-3.0187898974358975,1257.0
99,1814,50688,27,0.272216796875,-1.6586737632751465,-0.04454930126667023,0.00264513244110276,1568,0.2,0.0004092704424510632,-0.03237239274312742,0.019873563,-43.17456030845642,0.976688802242279,-3.015427625,1257.0
100,1815,51200,28,0.215576171875,0.11039668321609497,0.008823448792099953,0.18442063452675939,1584,0.2,0.0004092704424510632,-0.022406840522307903,0.017834771,-43.157525420188904,0.9765517115592957,-3.015427625,1257.0
101,1814,51712,28,0.203857421875,-5.955983638763428,-0.032910652458667755,0.04089803315582685,1600,0.2,0.0004092704424510632,-0.023003520851489156,0.017658327,-43.144131779670715,0.9754072427749634,-3.018107097560976,1257.0
102,1813,52224,28,0.1846923828125,0.06525033712387085,0.022548886016011238,0.15694618644192815,1616,0.2,0.0004092704424510632,-0.01635986009205226,0.01388059,-43.089717626571655,0.9735205769538879,-3.018107097560976,1257.0
103,1813,52736,29,0.230224609375,-2.5220766067504883,-0.030915679410099983,0.014891083992552012,1632,0.2,0.0004092704424510632,-0.021644739696057513,0.016195156,-43.03788232803345,0.9722585082054138,-3.018107097560976,1257.0
104,1812,53248,29,0.2720947265625,-0.6649088859558105,-0.04259949177503586,0.0025485795449640136,1648,0.2,0.0004092704424510632,-0.030790797376539558,0.022023391,-42.99443483352661,0.9706604480743408,-3.016193404761905,1257.0
105,1812,53760,29,0.2156982421875,0.15121203660964966,-0.005635175853967667,0.13040033308789134,1664,0.2,0.0004092704424510632,-0.021081502505694516,0.019340016,-42.93976283073425,0.9692959785461426,-3.016193404761905,1257.0
106,1812,54272,29,0.2869873046875,-8.4823637008667,-0.027317386120557785,0.011247066766372882,1680,0.2,0.0004092704424510632,-0.03311272102291696,0.020902488,-42.91836881637573,0.9697504639625549,-3.0151774186046514,1257.0
107,1811,54784,30,0.19482421875,0.07713103294372559,0.016742337495088577,0.16434358339756727,1696,0.2,0.0004092704424510632,-0.020394669321831316,0.012768884,-42.932974338531494,0.9696348905563354,-3.0151774186046514,1257.0
108,1810,55296,30,0.247802734375,-3.028034210205078,-0.0303379837423563,0.022122535825474188,1712,0.2,0.0004092704424510632,-0.027530105115147308,0.021167737,-42.95462369918823,0.9721747040748596,-3.0151774186046514,1257.0
109,1810,55808,30,0.2630615234375,0.24622291326522827,-0.032245561480522156,0.010622562665957958,1728,0.2,0.0004092704424510632,-0.026168308686465025,0.016640471,-43.005900502204895,0.9713283181190491,-3.0135087272727277,1257.0
110,1809,56320,31,0.2314453125,0.42443370819091797,-0.007044965401291847,0.04731359361903742,1744,0.2,0.0004092704424510632,-0.018233614915516227,0.026523093,-42.97450244426727,0.9712571501731873,-3.0135087272727277,1257.0
111,1808,56832,31,0.2613525390625,-6.339568614959717,-0.04423957318067551,0.009334718764876015,1760,0.2,0.0004092704424510632,-0.02936477896582801,0.020335464,-42.994911909103394,0.9725125432014465,-3.007959,1257.0
112,1809,57344,31,0.2064208984375,0.12358963489532471,0.011028144508600235,0.15551990107633173,1776,0.2,0.0004092704424510632,-0.025575479376129806,0.025585063,-43.02187979221344,0.9725044965744019,-3.007959,1257.0
113,1807,57856,32,0.1944580078125,-4.743872165679932,-0.03279346972703934,0.0187834826647304,1792,0.2,0.0004092704424510632,-0.02074064598127734,0.016048064,-43.00703430175781,0.9714152216911316,-3.0038980000000004,1257.0
114,1807,58368,32,0.2493896484375,0.10320311784744263,0.0018786191940307617,0.14165099849924445,1808,0.2,0.0004092704424510632,-0.02653373367502354,0.020441586,-42.981313705444336,0.9712227582931519,-3.0038980000000004,1257.0
115,1806,58880,32,0.2481689453125,-1.9138307571411133,-0.027454638853669167,0.007701522306888364,1824,0.2,0.0004092704424510632,-0.029375890095252544,0.01863527,-42.983288645744324,0.9720236659049988,-3.0038980000000004,1257.0
116,1805,59392,32,0.1959228515625,-0.03633105754852295,-0.03111354261636734,0.004377946192107629,1840,0.2,0.0004092704424510632,-0.022043765886337496,0.0142180165,-43.02865815162659,0.9737852811813354,-3.002793106382979,1257.0
117,1805,59904,33,0.187744140625,0.10660797357559204,0.026946082711219788,0.177683548303321,1856,0.2,0.0004092704424510632,-0.022117857384728268,0.018888846,-43.0511292219162,0.97358238697052,-3.002793106382979,1257.0
118,1804,60416,33,0.22314453125,-7.287932395935059,-0.02468438819050789,0.024156599160050973,1872,0.2,0.0004092704424510632,-0.024136063548212405,0.021736559,-43.03689229488373,0.9728862643241882,-2.999027875000001,1257.0
119,1803,60928,33,0.2822265625,0.031813085079193115,0.008237473666667938,0.17431230447255075,1888,0.2,0.0004092704424510632,-0.020229822548571974,0.019852314,-43.00639998912811,0.9719868898391724,-2.999027875000001,1257.0
120,1803,61440,34,0.2738037109375,-3.838822841644287,-0.03585004061460495,0.009606182109564543,1904,0.2,0.0004092704424510632,-0.025564807001501322,0.025366098,-42.99620056152344,0.9726817011833191,-2.999027875000001,1257.0
121,1802,61952,34,0.2850341796875,-0.2609412670135498,-0.03655945137143135,0.0038268185817287304,1920,0.2,0.0004092704424510632,-0.03045250821742229,0.020115625,-43.00958979129791,0.9724675416946411,-2.9971004489795923,1257.0
122,1801,62464,34,0.1602783203125,0.12089473009109497,0.013947520405054092,0.16599016240797937,1936,0.2,0.0004092704424510632,-0.02172865411557723,0.017070953,-42.991677045822144,0.9718649983406067,-2.9971004489795923,1257.0
123,1801,62976,34,0.2218017578125,-8.636258125305176,-0.03197891265153885,0.019385363717447035,1952,0.2,0.0004092704424510632,-0.02378770394716412,0.016662749,-42.98808431625366,0.9729963541030884,-2.996323560000001,1257.0
124,1801,63488,35,0.2637939453125,0.03819328546524048,0.003960352391004562,0.17215090105310082,1968,0.2,0.0004092704424510632,-0.02096288163738791,0.021667618,-43.01355767250061,0.9727590680122375,-2.996323560000001,1257.0
125,1801,64000,35,0.1995849609375,-6.552812099456787,-0.02575838565826416,0.009956408335710876,1984,0.2,0.0004092704424510632,-0.021587148366961628,0.0158135,-42.994394183158875,0.9720216393470764,-2.996323560000001,1257.0
