time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
116,1667,59392,35,0.294189453125,-0.28398191928863525,-0.04432244226336479,0.0045250212933751754,1840,0.2,0.0004092704424510632,-0.03192622427013703,0.021227255,-42.42856180667877,0.9523292779922485,-2.9284942765957447,1257.0
117,1669,59904,35,0.202392578125,0.06006956100463867,-0.004076741635799408,0.2086379355750978,1856,0.2,0.0004092704424510632,-0.025547039898810908,0.017248478,-42.360267996788025,0.9501476287841797,-2.9284942765957447,1257.0
118,1670,60416,36,0.2322998046875,-7.432101249694824,-0.033804379403591156,0.011806695853010751,1872,0.2,0.0004092704424510632,-0.025792372587602586,0.017825257,-42.30214262008667,0.9490587115287781,-2.927626145833333,1257.0
119,1671,60928,36,0.2728271484375,0.029226064682006836,0.050316307693719864,0.22836219356395304,1888,0.2,0.0004092704424510632,-0.026179873326327652,0.022430487,-42.29442882537842,0.9491862654685974,-2.927626145833333,1257.0
120,1672,61440,36,0.233154296875,-3.94235897064209,-0.02465815655887127,0.003199170638254145,1904,0.2,0.0004092704424510632,-0.02132260396319907,0.017824672,-42.292304277420044,0.9492202401161194,-2.927626145833333,1257.0
121,1673,61952,37,0.2835693359375,-0.011146068572998047,-0.04881661385297775,0.002606212416139897,1920,0.2,0.0004092704424510632,-0.03179781712242402,0.023329262,-42.300586342811584,0.949634313583374,-2.9272094489795917,1257.0
122,1674,62464,37,0.231689453125,0.014753222465515137,0.04897884652018547,0.25940831704065204,1936,0.2,0.0004092704424510632,-0.019320248262374662,0.019149205,-42.29430603981018,0.9487879276275635,-2.9272094489795917,1257.0
123,1674,62976,37,0.1917724609375,-8.067876815795898,-0.032376453280448914,0.01886037281656172,1952,0.2,0.0004092704424510632,-0.024577162897912785,0.012455972,-42.27716898918152,0.9489372968673706,-2.92455,1257.0
124,1675,63488,37,0.22412109375,0.06678926944732666,0.029521234333515167,0.21012167492881417,1968,0.2,0.0004092704424510632,-0.025378094462212175,0.024333756,-42.29866564273834,0.9500046968460083,-2.92455,1257.0
125,1675,64000,38,0.30419921875,-4.310799598693848,-0.04479162395000458,0.005258947174297646,1984,0.2,0.0004092704424510632,-0.03283813591406215,0.025991742,-42.31305730342865,0.9489538669586182,-2.92455,1257.0
126,1676,64512,38,0.224853515625,-0.01274728775024414,-0.026554498821496964,0.0033287843034486286,2000,0.2,0.0004092704424510632,-0.025489564635790884,0.014856405,-42.260323882102966,0.9471207857131958,-2.9250982941176473,1257.0
127,1676,65024,38,0.248291015625,0.02927166223526001,0.005232660099864006,0.19309006247203797,2016,0.2,0.0004092704424510632,-0.019751174637349322,0.018459992,-42.209007024765015,0.9459809064865112,-2.9250982941176473,1257.0
128,1678,65536,39,0.2431640625,-6.375810623168945,-0.04461664706468582,0.011107003505458124,2032,0.2,0.0004092704424510632,-0.02655174329993315,0.019268615,-42.19260764122009,0.9463623762130737,-2.9249037500000004,1257.0
129,1678,66048,39,0.2144775390625,0.035957396030426025,0.026821978390216827,0.21354656666517258,2048,0.2,0.0004092704424510632,-0.021954253359581344,0.018820327,-42.21186649799347,0.9468589425086975,-2.9249037500000004,1257.0
130,1679,66560,39,0.203857421875,-6.06874942779541,-0.0293642096221447,0.005334164838131983,2064,0.2,0.0004092704424510632,-0.021738462208304554,0.015789347,-42.196836709976196,0.9448961019515991,-2.9249037500000004,1257.0
131,1680,67072,39,0.203125,0.02755337953567505,-0.02949662320315838,0.00252197336521931,2080,0.2,0.0004092704424510632,-0.025925502588506788,0.0138431955,-42.16338574886322,0.9455409049987793,-2.9233725094339627,1257.0
132,1681,67584,40,0.1356201171875,0.10260343551635742,0.018294978886842728,0.20234663062728941,2096,0.2,0.0004092704424510632,-0.019431067601544783,0.018428005,-42.19052052497864,0.9461841583251953,-2.9233725094339627,1257.0
133,1681,68096,40,0.242919921875,-8.329818725585938,-0.043680138885974884,0.01712517063424457,2112,0.2,0.0004092704424510632,-0.02764766101608984,0.02249321,-42.218666195869446,0.9478989839553833,-2.9259319074074077,1257.0
134,1680,68608,40,0.2427978515625,0.016223788261413574,0.032874517142772675,0.27682369761168957,2128,0.2,0.0004092704424510632,-0.023176721231720876,0.030635819,-42.24791967868805,0.9472828507423401,-2.9259319074074077,1257.0
135,1678,69120,41,0.254150390625,-5.0311150550842285,-0.043935321271419525,0.008033417034312151,2144,0.2,0.0004092704424510632,-0.027259225127636455,0.022893231,-42.230305790901184,0.9473938345909119,-2.9259319074074077,1257.0
136,1676,69632,41,0.27392578125,0.019115567207336426,-0.041822776198387146,0.0024571497851866297,2160,0.2,0.0004092704424510632,-0.03109114628750831,0.022880808,-42.23643946647644,0.9477615356445312,-2.9259374,1257.0
137,1675,70144,41,0.3243408203125,0.005785584449768066,0.042830973863601685,0.1913940265076235,2176,0.2,0.0004092704424510632,-0.02680063989100745,0.053070888,-42.229888796806335,0.9471539855003357,-2.9259374,1257.0
138,1673,70656,42,0.1812744140625,-7.4762468338012695,-0.015530447475612164,0.06448310834821314,2192,0.2,0.0004092704424510632,-0.018938128239824437,0.018672971,-42.22186887264252,0.9475049376487732,-2.9290997678571427,1257.0
139,1671,71168,42,0.269287109375,0.020241260528564453,0.020164653658866882,0.2320331980008632,2208,0.2,0.0004092704424510632,-0.02154231764143333,0.026498321,-42.25632357597351,0.9491428136825562,-2.9290997678571427,1257.0
140,1669,71680,42,0.228515625,-1.5777289867401123,-0.026874523609876633,0.012392453878419474,2224,0.2,0.0004092704424510632,-0.023954623145982623,0.018353675,-42.27780246734619,0.9483048319816589,-2.9285825614035086,1257.0
141,1668,72192,43,0.156494140625,0.18825370073318481,0.028160803020000458,0.1867910954169929,2240,0.2,0.0004092704424510632,-0.01775159069802612,0.015178366,-42.24656653404236,0.9479512572288513,-2.9285825614035086,1257.0
142,1666,72704,43,0.224365234375,-0.9906051158905029,-0.030053598806262016,0.010195583512540907,2256,0.2,0.0004092704424510632,-0.021583049856417347,0.018472573,-42.21592080593109,0.945792019367218,-2.9285825614035086,1257.0
143,1664,73216,43,0.2525634765625,-0.01837468147277832,-0.0302541833370924,0.004236827851855196,2272,0.2,0.0004092704424510632,-0.02876850782195106,0.018052168,-42.132246136665344,0.9437154531478882,-2.9283812586206897,1257.0
144,1663,73728,44,0.2203369140625,0.04179799556732178,0.03449532762169838,0.23024146864190698,2288,0.2,0.0004092704424510632,-0.021510212391149253,0.015700683,-42.0835919380188,0.9430376887321472,-2.9283812586206897,1257.0
145,1662,74240,44,0.2557373046875,-8.157282829284668,-0.03516318276524544,0.013519299231120385,2304,0.2,0.0004092704424510632,-0.028344932965410408,0.022660267,-42.09233367443085,0.944579005241394,-2.9283428983050848,1257.0
146,1661,74752,44,0.26123046875,0.03121548891067505,0.024289218708872795,0.21604569000191987,2320,0.2,0.0004092704424510632,-0.01958236900100019,0.022777956,-42.141430139541626,0.9451048374176025,-2.9283428983050848,1257.0
147,1659,75264,45,0.3211669921875,-4.669323921203613,-0.03839067369699478,0.00369275281263981,2336,0.2,0.0004092704424510632,-0.02962385953287594,0.029725201,-42.156925320625305,0.9459267854690552,-2.9283428983050848,1257.0
1,4091,75776,0,0.228759765625,-0.011531710624694824,-0.033656418323516846,0.003214422133169137,2352,0.2,0.0004092704424510632,-0.022666096876491793,0.016916651,-42.15178108215332,0.9449784159660339,-2.928265516666667,1257.0
2,2336,76288,0,0.2454833984375,0.018772363662719727,0.04677342623472214,0.24611011054366827,2368,0.2,0.0004092704424510632,-0.017761527065886185,0.01885316,-42.105979561805725,0.9435405135154724,-2.928265516666667,1257.0
3,1990,76800,0,0.224609375,-8.071925163269043,-0.028196237981319427,0.023120810743421316,2384,0.2,0.0004092704424510632,-0.02468419654178433,0.022038177,-42.07810056209564,0.9438641667366028,-2.926864868852459,1257.0
4,1896,77312,1,0.25146484375,0.03396731615066528,0.015428930521011353,0.21372346789576113,2400,0.2,0.0004092704424510632,-0.02314033411676064,0.022429438,-42.082221031188965,0.9431019425392151,-2.926864868852459,1257.0
5,1843,77824,1,0.215576171875,-5.318170070648193,-0.03085925430059433,0.00417868685326539,2416,0.2,0.0004092704424510632,-0.02246344597369898,0.020302841,-42.051618576049805,0.9423636794090271,-2.926864868852459,1257.0
6,1806,78336,1,0.274169921875,-0.012525439262390137,-0.04255586862564087,0.0028028356427967083,2432,0.2,0.0004092704424510632,-0.025784756639041007,0.021424413,-42.06186878681183,0.9433494806289673,-2.9274210806451615,1257.0
7,1777,78848,2,0.271240234375,0.020650386810302734,0.007071841508150101,0.24025951279327273,2448,0.2,0.0004092704424510632,-0.021741585427662358,0.019999962,-42.0861279964447,0.9432185292243958,-2.9274210806451615,1257.0
8,1754,79360,2,0.22119140625,-8.590596199035645,-0.01911143772304058,0.026113609434105456,2464,0.2,0.0004092704424510632,-0.025308787502581254,0.018686704,-42.0743533372879,0.9432793855667114,-2.9258284761904765,1257.0
9,1733,79872,2,0.191162109375,0.09672665596008301,0.027035800740122795,0.19909339351579547,2480,0.2,0.0004092704424510632,-0.021621460909955204,0.016651098,-42.08124387264252,0.943709671497345,-2.9258284761904765,1257.0
10,1714,80384,2,0.3248291015625,-4.293744087219238,-0.04961591958999634,0.008249042759416625,2496,0.2,0.0004092704424510632,-0.030175888881785795,0.02576749,-42.0962997674942,0.9442653059959412,-2.9258284761904765,1257.0
11,1700,80896,3,0.2176513671875,0.005729973316192627,-0.03819772228598595,0.0022153059362608474,2512,0.2,0.0004092704424510632,-0.024428971926681697,0.017649218,-42.0831743478775,0.9426578879356384,-2.927572390625,1257.0
12,1687,81408,3,0.29443359375,0.014467895030975342,0.02002374455332756,0.2922082270961255,2528,0.2,0.0004092704424510632,-0.01850781538814772,0.030413533,-42.028708815574646,0.9421350955963135,-2.927572390625,1257.0
13,1676,81920,3,0.2476806640625,-4.753902912139893,-0.032213564962148666,0.011024503866792656,2544,0.2,0.0004092704424510632,-0.025175597169436514,0.016091302,-42.0214284658432,0.9417784810066223,-2.9297795692307695,1257.0
14,1667,82432,4,0.1114501953125,0.17847436666488647,0.06088988482952118,0.29097667103633285,2560,0.2,0.0004092704424510632,-0.01584470650414005,0.017247017,-42.01095688343048,0.9416595101356506,-2.9297795692307695,1257.0
15,1661,82944,4,0.2589111328125,-3.855804443359375,-0.02905135601758957,0.016028863756218925,2576,0.2,0.0004092704424510632,-0.026705870011937805,0.020659659,-42.004539489746094,0.9412841796875,-2.9297795692307695,1257.0
16,1653,83456,4,0.1895751953125,0.19950896501541138,-0.022056421265006065,0.0024634973233332857,2592,0.2,0.0004092704424510632,-0.020293378562200814,0.014204744,-41.98500299453735,0.9408470392227173,-2.925571575757576,1257.0
17,1649,83968,5,0.2362060546875,0.1854318380355835,-0.009808296337723732,0.10646520199952647,2608,0.2,0.0004092704424510632,-0.02824815158965066,0.03392593,-41.990862250328064,0.9417210817337036,-2.925571575757576,1257.0
18,1644,84480,5,0.24267578125,-7.207589149475098,-0.03263652324676514,0.010455771145643666,2624,0.2,0.0004092704424510632,-0.02407366514671594,0.01936683,-42.0097770690918,0.9418030977249146,-2.9243363731343286,1257.0
19,1640,84992,5,0.0994873046875,0.10002392530441284,0.05215808376669884,0.2912324173375964,2640,0.2,0.0004092704424510632,-0.016734890974476002,0.01526352,-42.00361239910126,0.9416495561599731,-2.9243363731343286,1257.0
20,1636,85504,6,0.24072265625,-4.848717212677002,-0.03711516782641411,0.013693291446543299,2656,0.2,0.0004092704424510632,-0.02293467050185427,0.021386899,-42.01697027683258,0.9429290294647217,-2.925441676470588,1257.0
21,1632,86016,6,0.2310791015625,0.050204575061798096,0.07704196125268936,0.2741494607180357,2672,0.2,0.0004092704424510632,-0.02520944945354131,0.023406131,-42.05958592891693,0.9439855813980103,-2.925441676470588,1257.0
22,1629,86528,6,0.2205810546875,-1.1876611709594727,-0.040282875299453735,0.025608822354115546,2688,0.2,0.0004092704424510632,-0.022158049468998797,0.017651262,-42.063549757003784,0.9431862235069275,-2.925441676470588,1257.0
23,1625,87040,7,0.2742919921875,-0.6598542928695679,-0.0266154482960701,0.020169939671177417,2704,0.2,0.0004092704424510632,-0.02681135668535717,0.023979645,-42.0442259311676,0.9436031579971313,-2.925807463768116,1257.0
24,1624,87552,7,0.2554931640625,0.06470191478729248,0.018880605697631836,0.23559234384447336,2720,0.2,0.0004092704424510632,-0.02495201372948941,0.021287981,-42.04790282249451,0.9433101415634155,-2.925807463768116,1257.0
25,1624,88064,7,0.2457275390625,-7.14857292175293,-0.0354594811797142,0.007892626454122365,2736,0.2,0.0004092704424510632,-0.025233486798242666,0.018992793,-42.01476430892944,0.9420012831687927,-2.924470042857143,1257.0
26,1620,88576,8,0.28564453125,0.023956894874572754,0.032017067074775696,0.2745765901636332,2752,0.2,0.0004092704424510632,-0.025077318074181676,0.023910277,-41.97707974910736,0.9413375854492188,-2.924470042857143,1257.0
27,1618,89088,8,0.2757568359375,-7.3565673828125,-0.01605878956615925,0.005014865921111777,2768,0.2,0.0004092704424510632,-0.02240048434759956,0.024784595,-41.98477113246918,0.9426575899124146,-2.924470042857143,1257.0
28,1616,89600,8,0.2288818359375,-0.0514988899230957,-0.04438052326440811,0.0032681589691492263,2784,0.2,0.0004092704424510632,-0.02431344025535509,0.014785267,-42.03099000453949,0.943600594997406,-2.922040338028169,1257.0
29,1616,90112,9,0.1390380859375,0.06720191240310669,0.04699021577835083,0.29498648224398494,2800,0.2,0.0004092704424510632,-0.01665353110001888,0.015214116,-42.04606318473816,0.9436395168304443,-2.922040338028169,1257.0
30,1614,90624,9,0.1793212890625,-8.59607219696045,-0.02801199071109295,0.04784051832393743,2816,0.2,0.0004092704424510632,-0.022576779825612903,0.015960226,-42.04831600189209,0.9444547295570374,-2.921776208333333,1257.0
31,1612,91136,9,0.1787109375,0.07627081871032715,0.014937400817871094,0.22252459009177983,2832,0.2,0.0004092704424510632,-0.021551228099269792,0.018882044,-42.071115612983704,0.9449509978294373,-2.921776208333333,1257.0
32,1612,91648,10,0.264404296875,-5.27863073348999,-0.042879413813352585,0.006399181394954212,2848,0.2,0.0004092704424510632,-0.026760515960631892,0.01875321,-42.07510018348694,0.9451644420623779,-2.921776208333333,1257.0
33,1614,92160,10,0.236328125,-0.05375313758850098,-0.026973506435751915,0.0026007530323113315,2864,0.2,0.0004092704424510632,-0.022779126375098713,0.019241124,-42.07621765136719,0.9448015689849854,-2.919134698630137,1257.0
34,1616,92672,10,0.12255859375,0.06992065906524658,0.021227583289146423,0.22312236204743385,2880,0.2,0.0004092704424510632,-0.017482399300206453,0.014485026,-42.05165779590607,0.9438472390174866,-2.919134698630137,1257.0
35,1616,93184,11,0.2095947265625,-6.766819477081299,-0.03948826715350151,0.04757844004780054,2896,0.2,0.0004092704424510632,-0.026927753802738152,0.018090818,-42.03046631813049,0.9442428946495056,-2.9181371756756755,1257.0
36,1617,93696,11,0.1978759765625,0.0909111499786377,0.02551538310945034,0.19523771898820996,2912,0.2,0.0004092704424510632,-0.021923385851550847,0.018635087,-42.05124568939209,0.9442143440246582,-2.9181371756756755,1257.0
37,1619,94208,11,0.238037109375,-0.3938251733779907,-0.010158075019717216,0.041643892182037234,2928,0.2,0.0004092704424510632,-0.02406662088469602,0.018905345,-42.056055188179016,0.9451618790626526,-2.9181371756756755,1257.0
38,1619,94720,12,0.1893310546875,-0.3804361820220947,-0.025774050503969193,0.014704715023981407,2944,0.2,0.0004092704424510632,-0.02211428535520099,0.015454398,-42.09699726104736,0.9470424652099609,-2.918602093333333,1257.0
39,1621,95232,12,0.1636962890625,0.33591145277023315,-0.0008337758481502533,0.1164459828287363,2960,0.2,0.0004092704424510632,-0.023699600278632715,0.014483709,-42.15893316268921,0.9489921927452087,-2.918602093333333,1257.0
40,1622,95744,12,0.2200927734375,-6.4535651206970215,-0.02586899697780609,0.014658316067652777,2976,0.2,0.0004092704424510632,-0.022232476781937294,0.01941365,-42.185184717178345,0.9481227397918701,-2.918411171052631,1257.0
41,1623,96256,12,0.21484375,0.12786579132080078,0.02074567973613739,0.18242388986982405,2992,0.2,0.0004092704424510632,-0.024643049720907584,0.019281428,-42.144925117492676,0.9473612904548645,-2.918411171052631,1257.0
42,1625,96768,13,0.2220458984375,-4.038426399230957,-0.03555011376738548,0.01720764342462644,3008,0.2,0.0004092704424510632,-0.02003346279525431,0.016076483,-42.13388979434967,0.9477615356445312,-2.918411171052631,1257.0
43,1626,97280,13,0.2054443359375,0.23909717798233032,-0.03265981376171112,0.0036670855624834076,3024,0.2,0.0004092704424510632,-0.021015255741076544,0.018126035,-42.13069224357605,0.9467154741287231,-2.920021545454545,1257.0
44,1628,97792,13,0.2442626953125,0.3860820531845093,-0.027900047600269318,0.05790489009814337,3040,0.2,0.0004092704424510632,-0.02292767693870701,0.033603027,-42.08769333362579,0.9461804032325745,-2.920021545454545,1257.0
45,1629,98304,14,0.2822265625,-5.544491291046143,-0.03933350369334221,0.011104995021014474,3056,0.2,0.0004092704424510632,-0.02923987929170835,0.021915525,-42.0655312538147,0.9451555609703064,-2.920916256410256,1257.0
46,1631,98816,14,0.1937255859375,0.15047645568847656,0.0072442032396793365,0.17897933186031878,3072,0.2,0.0004092704424510632,-0.02353026406490244,0.020169115,-42.02639186382294,0.9440096020698547,-2.920916256410256,1257.0
47,1633,99328,14,0.2457275390625,-2.5098559856414795,-0.028980650007724762,0.018524292652728036,3088,0.2,0.0004092704424510632,-0.02214183636533562,0.025042458,-41.994378209114075,0.9432781934738159,-2.9222507721518984,1257.0
48,1635,99840,15,0.197509765625,0.0769910216331482,0.017885107547044754,0.21527710324153304,3104,0.2,0.0004092704424510632,-0.020868506209808402,0.020311974,-41.985658168792725,0.9431998133659363,-2.9222507721518984,1257.0
49,1636,100352,15,0.2208251953125,-1.3726282119750977,-0.042914893478155136,0.010097160979057662,3120,0.2,0.0004092704424510632,-0.025077380356378853,0.015603968,-41.99971830844879,0.9443209767341614,-2.9222507721518984,1257.0
50,1637,100864,15,0.26318359375,-0.3107602596282959,-0.04535768926143646,0.0047572391194989905,3136,0.2,0.0004092704424510632,-0.028534215191029944,0.019134387,-42.03486084938049,0.9447271227836609,-2.923369025,1257.0
51,1638,101376,15,0.145263671875,0.11156105995178223,0.021973246708512306,0.21773821930401027,3152,0.2,0.0004092704424510632,-0.01623222781927325,0.014885016,-42.04171144962311,0.9445530772209167,-2.923369025,1257.0
52,1640,101888,16,0.2208251953125,-7.674797058105469,-0.04045853391289711,0.014013147956575267,3168,0.2,0.0004092704424510632,-0.020813636438106187,0.018961156,-42.02307677268982,0.9443670511245728,-2.924260172839506,1257.0
53,1641,102400,16,0.198486328125,0.032795250415802,0.008242160081863403,0.27930130949243903,3184,0.2,0.0004092704424510632,-0.02025591100391466,0.01628529,-42.01301312446594,0.9436483979225159,-2.924260172839506,1257.0
54,1642,102912,16,0.2777099609375,-8.017166137695312,-0.041232407093048096,0.004180431649729144,3200,0.2,0.0004092704424510632,-0.026160663073824253,0.022899017,-41.97942113876343,0.9426261186599731,-2.924260172839506,1257.0
55,1643,103424,17,0.24072265625,-0.13892006874084473,-0.04141328111290932,0.0033227834283025004,3216,0.2,0.0004092704424510632,-0.02932282938854769,0.017239496,-41.96573758125305,0.9430938959121704,-2.926029231707317,1257.0
56,1643,103936,17,0.1063232421875,0.08230149745941162,0.009460736066102982,0.3108758528251201,3232,0.2,0.0004092704424510632,-0.01573805997031741,0.012996347,-41.97774422168732,0.9425539970397949,-2.926029231707317,1257.0
57,1644,104448,17,0.218505859375,-6.8746867179870605,-0.03243974596261978,0.046230276639107615,3248,0.2,0.0004092704424510632,-0.02773707553569693,0.02820703,-41.93727886676788,0.9404261708259583,-2.9271090120481924,1257.0
58,1644,104960,18,0.249755859375,0.05831426382064819,0.017562344670295715,0.287942394381389,3264,0.2,0.0004092704424510632,-0.028737555898260325,0.026767405,-41.88279747962952,0.9398387670516968,-2.9271090120481924,1257.0
59,1644,105472,18,0.2288818359375,-8.476324081420898,-0.03262723237276077,0.018282970908330753,3280,0.2,0.0004092704424510632,-0.02401583388564177,0.023501381,-41.87983512878418,0.9399935007095337,-2.9271090120481924,1257.0
60,1643,105984,18,0.21240234375,-0.14633941650390625,-0.046306051313877106,0.003180297830112977,3296,0.2,0.0004092704424510632,-0.02435289928689599,0.014512049,-41.86022734642029,0.9386454224586487,-2.927696476190476,1257.0
61,1643,106496,19,0.1512451171875,0.13353759050369263,0.007158156484365463,0.22712664981372654,3312,0.2,0.0004092704424510632,-0.01923158238059841,0.015388204,-41.82313537597656,0.9379557967185974,-2.927696476190476,1257.0
62,1643,107008,19,0.2421875,-8.05160140991211,-0.028442950919270515,0.03034803259652108,3328,0.2,0.0004092704424510632,-0.02453252834675368,0.018852971,-41.8167998790741,0.9386770129203796,-2.929935670588235,1257.0
63,1643,107520,19,0.15234375,0.059555768966674805,0.026166658848524094,0.3306001203600317,3344,0.2,0.0004092704424510632,-0.02118462137877941,0.017339434,-41.84533774852753,0.9387054443359375,-2.929935670588235,1257.0
64,1643,108032,19,0.22265625,-4.569989204406738,-0.032053254544734955,0.022690456069540232,3360,0.2,0.0004092704424510632,-0.02359562557830941,0.020159697,-41.803224086761475,0.9360895752906799,-2.929935670588235,1257.0
65,1643,108544,20,0.2652587890625,0.0239371657371521,-0.0510575957596302,0.0028772832811228,3376,0.2,0.0004092704424510632,-0.03042164890212007,0.017291468,-41.72403395175934,0.9350984692573547,-2.932764523255814,1257.0
66,1643,109056,20,0.196533203125,0.05179333686828613,0.03781919181346893,0.3399441787041724,3392,0.2,0.0004092704424510632,-0.022775717807235196,0.01923984,-41.71140146255493,0.9346343278884888,-2.932764523255814,1257.0
67,1643,109568,20,0.2281494140625,-6.785440444946289,-0.030554328113794327,0.02862304446171038,3408,0.2,0.0004092704424510632,-0.023487164799007587,0.02101469,-41.70806956291199,0.9353270530700684,-2.9348448505747124,1257.0
68,1643,110080,21,0.1163330078125,0.18670308589935303,0.01793493703007698,0.21648546401411295,3424,0.2,0.0004092704424510632,-0.015861859341384843,0.013690811,-41.736910700798035,0.9358773827552795,-2.9348448505747124,1257.0
69,1643,110592,21,0.27880859375,-8.290421485900879,-0.03494340181350708,0.006750825865310617,3440,0.2,0.0004092704424510632,-0.027321362984366715,0.023076477,-41.74649465084076,0.9358519315719604,-2.9348448505747124,1257.0
70,1643,111104,21,0.2161865234375,0.059430480003356934,-0.03756498917937279,0.00300845622405177,3456,0.2,0.0004092704424510632,-0.02542341870139353,0.014768128,-41.718754172325134,0.9343119859695435,-2.938785147727273,1257.0
71,1643,111616,22,0.330078125,0.04252535104751587,-0.011478891596198082,0.16435483330860734,3472,0.2,0.0004092704424510632,-0.028635298454901204,0.03209511,-41.67482829093933,0.9340023994445801,-2.938785147727273,1257.0
72,1643,112128,22,0.2401123046875,-8.103551864624023,-0.03734210878610611,0.010017112566856667,3488,0.2,0.0004092704424510632,-0.030140646209474653,0.02150883,-41.669602036476135,0.9336276054382324,-2.940323382022472,1257.0
73,1643,112640,22,0.142578125,0.08009040355682373,0.014407988637685776,0.2728058588691056,3504,0.2,0.0004092704424510632,-0.018659332330571488,0.017748559,-41.645042181015015,0.9328664541244507,-2.940323382022472,1257.0
74,1643,113152,23,0.2718505859375,-3.5573740005493164,-0.019827792420983315,0.02561113881529309,3520,0.2,0.0004092704424510632,-0.026460274239070714,0.021209024,-41.634637117385864,0.933279275894165,-2.9410900333333334,1257.0
75,1644,113664,23,0.1331787109375,0.3001025915145874,0.03394370898604393,0.237844149582088,3536,0.2,0.0004092704424510632,-0.019165458623319864,0.014529888,-41.65818226337433,0.9338051676750183,-2.9410900333333334,1257.0
76,1644,114176,23,0.267822265625,-1.465118646621704,-0.02801043540239334,0.01397947024088353,3552,0.2,0.0004092704424510632,-0.026870216883253306,0.022073776,-41.675538539886475,0.9348071217536926,-2.9410900333333334,1257.0
77,1644,114688,23,0.204345703125,-0.26679205894470215,-0.031389378011226654,0.004550432495307177,3568,0.2,0.0004092704424510632,-0.024175052880309522,0.014134362,-41.682411551475525,0.9334730505943298,-2.9417340439560435,1257.0
78,1645,115200,24,0.1531982421875,0.1571177840232849,0.03015517070889473,0.27232384658418596,3584,0.2,0.0004092704424510632,-0.01751796354074031,0.019802721,-41.63587760925293,0.932654619216919,-2.9417340439560435,1257.0
79,1645,115712,24,0.27490234375,-6.2804388999938965,-0.03841032832860947,0.02179294006782584,3600,0.2,0.0004092704424510632,-0.029498833289835602,0.027888058,-41.610411167144775,0.9321561455726624,-2.9433548369565217,1257.0
80,1645,116224,24,0.1478271484375,0.11384373903274536,0.03684521093964577,0.2990362767595798,3616,0.2,0.0004092704424510632,-0.017775234853615984,0.01414464,-41.59198880195618,0.931734025478363,-2.9433548369565217,1257.0
81,1646,116736,25,0.2264404296875,-6.336944580078125,-0.03381150960922241,0.00864885990449693,3632,0.2,0.0004092704424510632,-0.02225329913198948,0.020772822,-41.567312359809875,0.9306467771530151,-2.9433548369565217,1257.0
82,1646,117248,25,0.2232666015625,-0.2351607084274292,-0.0338890515267849,0.003811287497228477,3648,0.2,0.0004092704424510632,-0.02470626177091617,0.015116615,-41.57098460197449,0.9324465394020081,-2.944578913978494,1257.0
83,1647,117760,25,0.152587890625,0.10804128646850586,0.03904009982943535,0.2942211260087788,3664,0.2,0.0004092704424510632,-0.020892106702376623,0.019447653,-41.62987291812897,0.9326872825622559,-2.944578913978494,1257.0
84,1648,118272,26,0.271484375,-5.534590721130371,-0.03390772268176079,0.022355528839398175,3680,0.2,0.0004092704424510632,-0.027512250904692337,0.028821144,-41.62612295150757,0.9328992962837219,-2.943334234042553,1257.0
85,1648,118784,26,0.1243896484375,0.07744026184082031,0.030759800225496292,0.35930170700885355,3696,0.2,0.0004092704424510632,-0.014476542914053425,0.012298876,-41.63399112224579,0.9326286315917969,-2.943334234042553,1257.0
86,1649,119296,26,0.2930908203125,-1.0016975402832031,-0.020822834223508835,0.03918015310773626,3712,0.2,0.0004092704424510632,-0.025604401307646185,0.02925535,-41.61952769756317,0.9321577548980713,-2.943334234042553,1257.0
87,1650,119808,26,0.325927734375,-2.837489604949951,-0.03701259195804596,0.006106864610046614,3728,0.2,0.0004092704424510632,-0.030448332501691766,0.031807624,-41.60049521923065,0.9309762716293335,-2.9420436736842106,1257.0
88,1650,120320,27,0.1495361328125,0.20653289556503296,0.017667632550001144,0.22673008916899562,3744,0.2,0.0004092704424510632,-0.0194343758339528,0.01784401,-41.570404291152954,0.9306921362876892,-2.9420436736842106,1257.0
89,1651,120832,27,0.2056884765625,-6.346266269683838,-0.017704199999570847,0.04919416719349101,3760,0.2,0.0004092704424510632,-0.023517315290519036,0.017907714,-41.57602655887604,0.931137204170227,-2.9440142291666667,1257.0
90,1652,121344,27,0.1767578125,0.08864259719848633,0.02410883828997612,0.3096926147118211,3776,0.2,0.0004092704424510632,-0.021254415361909196,0.018503387,-41.588239908218384,0.9313997626304626,-2.9440142291666667,1257.0
91,1653,121856,28,0.2935791015625,-0.7560539245605469,-0.02208414301276207,0.041376467735972255,3792,0.2,0.0004092704424510632,-0.027297255626763217,0.028046114,-41.59027028083801,0.9316722750663757,-2.9440142291666667,1257.0
92,1653,122368,28,0.305908203125,-2.465109348297119,-0.03621212765574455,0.005912123626330867,3808,0.2,0.0004092704424510632,-0.027297153195831925,0.028969478,-41.587608098983765,0.930914580821991,-2.944397010309278,1257.0
93,1654,122880,28,0.223876953125,0.2338773012161255,0.017400406301021576,0.20050483965314925,3824,0.2,0.0004092704424510632,-0.021754232875537127,0.017688256,-41.56736242771149,0.9305381178855896,-2.944397010309278,1257.0
