time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/n_updates,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
11,1800,5632,3,0.2608642578125,0.00018912553787231445,-0.008740004152059555,0.04902736330404878,160,0.2,0.0004092704424510632,-0.022362713920301758,0.020696498,-43.678749561309814,0.9905928373336792,-3.0930029999999995,1257.0
12,1791,6144,3,0.2813720703125,0.0011621713638305664,-0.03285929188132286,0.003632422762166243,176,0.2,0.0004092704424510632,-0.02861603006022051,0.018656336,-43.687098026275635,0.9906159043312073,-3.0930029999999995,1257.0
13,1786,6656,3,0.300537109375,-0.004119753837585449,-0.03351610526442528,0.003003221452672733,192,0.2,0.0004092704424510632,-0.02826789281971287,0.02403896,-43.68604028224945,0.9909465312957764,-3.0862521999999997,1257.0
14,1781,7168,4,0.23583984375,0.0012308359146118164,-0.006707414984703064,0.0635446053929627,208,0.2,0.0004092704424510632,-0.024161413894034922,0.019523967,-43.70671236515045,0.9916742444038391,-3.0862521999999997,1257.0
15,1772,7680,4,0.2568359375,0.022407054901123047,-0.03641437366604805,0.006882758010760881,224,0.2,0.0004092704424510632,-0.026816367550054565,0.02387404,-43.714386343955994,0.9916311502456665,-3.0973796666666664,1257.0
16,1767,8192,4,0.3062744140625,0.0008975863456726074,-0.0024541690945625305,0.07679871981963515,240,0.2,0.0004092704424510632,-0.028130868333391845,0.03183515,-43.71871364116669,0.9916591048240662,-3.0973796666666664,1257.0
17,1768,8704,4,0.2076416015625,-0.025919556617736816,-0.022886499762535095,0.0037824769024155103,256,0.2,0.0004092704424510632,-0.024277757125673816,0.012702294,-43.69920814037323,0.9902960062026978,-3.0973796666666664,1257.0
18,1770,9216,5,0.2578125,0.0029789209365844727,-0.035121046006679535,0.0030426435987465084,272,0.2,0.0004092704424510632,-0.02790880700922571,0.023640864,-43.65976679325104,0.9896067380905151,-3.069963142857142,1257.0
19,1771,9728,5,0.2664794921875,0.0014670491218566895,0.0011243820190429688,0.08867105911485851,288,0.2,0.0004092704424510632,-0.026319301439798437,0.02043758,-43.63061261177063,0.9880117774009705,-3.069963142857142,1257.0
20,1772,10240,5,0.1431884765625,0.015928804874420166,-0.019677070900797844,0.003772661970288027,304,0.2,0.0004092704424510632,-0.019005092777661048,0.010362331,-43.593705892562866,0.9878769516944885,-3.0731944999999996,1257.0
21,1773,10752,6,0.2674560546875,0.000796973705291748,0.01673700660467148,0.1057745402213186,320,0.2,0.0004092704424510632,-0.027573106432100758,0.025212273,-43.58221518993378,0.9869691729545593,-3.0731944999999996,1257.0
22,1774,11264,6,0.22216796875,-0.3544083833694458,-0.03395009785890579,0.004202686272037681,336,0.2,0.0004092704424510632,-0.022341918695019558,0.015839376,-43.546435952186584,0.9860179424285889,-3.0731944999999996,1257.0
23,1776,11776,6,0.2161865234375,0.007252037525177002,-0.034824296832084656,0.00235998788048164,352,0.2,0.0004092704424510632,-0.026856660813791677,0.016327413,-43.520421266555786,0.984936535358429,-3.083417333333333,1257.0
24,1777,12288,6,0.2803955078125,0.0017272233963012695,0.0033619441092014313,0.11184187838807702,368,0.2,0.0004092704424510632,-0.02823206875473261,0.037367158,-43.4642550945282,0.9827713370323181,-3.083417333333333,1257.0
25,1776,12800,7,0.2337646484375,-0.12655842304229736,-0.039715223014354706,0.005571263958700001,384,0.2,0.0004092704424510632,-0.02461163973202929,0.019495333,-43.414671421051025,0.9824088215827942,-3.0839620999999995,1257.0
26,1776,13312,7,0.2391357421875,0.001962602138519287,0.041617050766944885,0.12208104133605957,400,0.2,0.0004092704424510632,-0.022082026436692104,0.018916726,-43.40248489379883,0.9818869829177856,-3.0839620999999995,1257.0
27,1777,13824,7,0.198486328125,-0.07591450214385986,-0.027764948084950447,0.005550366280658636,416,0.2,0.0004092704424510632,-0.023605944981682114,0.014541935,-43.385573863983154,0.9811059832572937,-3.0839620999999995,1257.0
28,1777,14336,8,0.247802734375,0.005814969539642334,-0.031899236142635345,0.0017863012690213509,432,0.2,0.0004092704424510632,-0.02588105565519072,0.016392719,-43.367470264434814,0.9810948371887207,-3.0843577272727263,1257.0
29,1778,14848,8,0.3082275390625,0.0007089376449584961,-0.015388239175081253,0.026997304375981912,448,0.2,0.0004092704424510632,-0.02158228770713322,0.05122129,-43.369874358177185,0.981057345867157,-3.0843577272727263,1257.0
30,1778,15360,8,0.22607421875,-0.0021288394927978516,-0.029125619679689407,0.004653648349631112,464,0.2,0.0004092704424510632,-0.025328427989734337,0.016793102,-43.36433482170105,0.9808741807937622,-3.058019166666666,1257.0
31,1778,15872,8,0.229248046875,0.0034086108207702637,0.040859974920749664,0.1696505513973534,480,0.2,0.0004092704424510632,-0.025735279021319002,0.022982411,-43.34982192516327,0.9802494645118713,-3.058019166666666,1257.0
32,1778,16384,9,0.189208984375,-0.6102826595306396,-0.03632624074816704,0.00769540891633369,496,0.2,0.0004092704424510632,-0.02324112507631071,0.014367079,-43.333354115486145,0.9803752899169922,-3.058739076923076,1257.0
33,1778,16896,9,0.2064208984375,0.0003216266632080078,0.03633316606283188,0.16462297085672617,512,0.2,0.0004092704424510632,-0.02330164474551566,0.017697018,-43.31911659240723,0.9785862565040588,-3.058739076923076,1257.0
34,1778,17408,9,0.201416015625,-0.0095902681350708,-0.027386657893657684,0.0031073410755197983,528,0.2,0.0004092704424510632,-0.024165448325220495,0.016922593,-43.23688769340515,0.9756059050559998,-3.058739076923076,1257.0
35,1779,17920,10,0.2578125,-0.00037801265716552734,-0.03070761263370514,0.004641638573957607,544,0.2,0.0004092704424510632,-0.027937654609559104,0.017857827,-43.18273949623108,0.9761379361152649,-3.053625071428571,1257.0
36,1779,18432,10,0.2301025390625,0.00033158063888549805,0.054853398352861404,0.19842019816860557,560,0.2,0.0004092704424510632,-0.025078020393266343,0.027612772,-43.233887791633606,0.9781547784805298,-3.053625071428571,1257.0
37,1779,18944,10,0.2738037109375,-0.0013469457626342773,-0.03527414798736572,0.005647333484375849,576,0.2,0.0004092704424510632,-0.029534892077208497,0.023551311,-43.25229847431183,0.9771082401275635,-3.0539325333333327,1257.0
38,1779,19456,10,0.2645263671875,0.000903010368347168,0.057005733251571655,0.19251612620428205,592,0.2,0.0004092704424510632,-0.02814428522833623,0.025958493,-43.206101179122925,0.9758827090263367,-3.0539325333333327,1257.0
39,1778,19968,11,0.2052001953125,-0.5833299160003662,-0.0340428352355957,0.0021134692869964056,608,0.2,0.0004092704424510632,-0.0228939504668233,0.014451023,-43.17271411418915,0.9748878479003906,-3.0539325333333327,1257.0
40,1777,20480,11,0.257568359375,-0.0023969411849975586,-0.038982897996902466,0.0025105393215199,624,0.2,0.0004092704424510632,-0.027860746573423967,0.024964262,-43.1566299200058,0.9756015539169312,-3.0428438125,1257.0
41,1777,20992,11,0.213134765625,0.001765906810760498,0.0774829238653183,0.20477766450494528,640,0.2,0.0004092704424510632,-0.02231196706998162,0.019806989,-43.173627853393555,0.975077748298645,-3.0428438125,1257.0
42,1777,21504,12,0.247314453125,-0.11232984066009521,-0.02495797909796238,0.006367440444591921,656,0.2,0.0004092704424510632,-0.028000693753710948,0.019042622,-43.18278241157532,0.9769378304481506,-3.039138,1257.0
43,1776,22016,12,0.2506103515625,0.0016806721687316895,0.04071119427680969,0.18146495148539543,672,0.2,0.0004092704424510632,-0.025217375165084377,0.020895492,-43.20755732059479,0.9755660891532898,-3.039138,1257.0
44,1776,22528,12,0.2218017578125,-0.8874905109405518,-0.027340171858668327,0.006118042998423334,688,0.2,0.0004092704424510632,-0.02329092944273725,0.016948104,-43.188456416130066,0.9773015379905701,-3.039138,1257.0
45,1773,23040,12,0.22021484375,-0.008374810218811035,-0.03185248002409935,0.002683664297364885,704,0.2,0.0004092704424510632,-0.02173160677193664,0.017642897,-43.23743486404419,0.9772804379463196,-3.0313955555555556,1257.0
46,1771,23552,13,0.249755859375,0.0031065940856933594,0.027618996798992157,0.18340787361375988,720,0.2,0.0004092704424510632,-0.028171160724014044,0.025391914,-43.23103964328766,0.9773094654083252,-3.0313955555555556,1257.0
47,1769,24064,13,0.2362060546875,-0.7883425951004028,-0.029121678322553635,0.013087090919725597,736,0.2,0.0004092704424510632,-0.024615592090412974,0.018020574,-43.237040638923645,0.9773656725883484,-3.0218614736842104,1257.0
48,1768,24576,13,0.2125244140625,0.008725225925445557,0.03128443658351898,0.14374208566732705,752,0.2,0.0004092704424510632,-0.0220829446479911,0.014579619,-43.22452640533447,0.9764779806137085,-3.0218614736842104,1257.0
49,1767,25088,14,0.1990966796875,-2.713216543197632,-0.030079267919063568,0.00781977669976186,768,0.2,0.0004092704424510632,-0.023028895862807985,0.015605433,-43.19100272655487,0.9757737517356873,-3.0218614736842104,1257.0
50,1766,25600,14,0.2371826171875,0.0043097734451293945,-0.04685928672552109,0.0023438848038495053,784,0.2,0.0004092704424510632,-0.02580552757717669,0.016375225,-43.16861641407013,0.9749870896339417,-3.0133273,1257.0
51,1765,26112,14,0.2637939453125,0.003754556179046631,0.011969029903411865,0.15478670480661094,800,0.2,0.0004092704424510632,-0.026301414021872915,0.029376043,-43.128501653671265,0.9735331535339355,-3.0133273,1257.0
52,1765,26624,15,0.190185546875,-3.746061325073242,-0.04487167298793793,0.009208703129843343,816,0.2,0.0004092704424510632,-0.0209459586039884,0.017075427,-43.11062955856323,0.9744470119476318,-3.0139452380952383,1257.0
53,1764,27136,15,0.2506103515625,0.0017244219779968262,0.051127687096595764,0.17039354611188173,832,0.2,0.0004092704424510632,-0.0275132039168966,0.027709097,-43.132179498672485,0.9745144844055176,-3.0139452380952383,1257.0
54,1761,27648,15,0.2689208984375,-0.004418373107910156,-0.054559338837862015,0.005478314058564138,848,0.2,0.0004092704424510632,-0.031469950699829496,0.021292895,-43.127060413360596,0.9742900133132935,-3.0139452380952383,1257.0
55,1758,28160,16,0.26904296875,0.037252724170684814,-0.042561765760183334,0.0018359903697273694,864,0.2,0.0004092704424510632,-0.030235154670663178,0.018470151,-43.1141391992569,0.9736777544021606,-3.0107660454545453,1257.0
56,1756,28672,16,0.330322265625,0.0076392292976379395,0.0013756491243839264,0.05314139201072976,880,0.2,0.0004092704424510632,-0.023746951366774738,0.046627745,-43.11128568649292,0.9744946360588074,-3.0107660454545453,1257.0
57,1754,29184,16,0.251708984375,-0.700039267539978,-0.029295481741428375,0.0063207137427525595,896,0.2,0.0004092704424510632,-0.02451922808540985,0.0155038955,-43.15050828456879,0.975922703742981,-3.019077913043478,1257.0
58,1751,29696,16,0.2503662109375,0.0012922883033752441,0.06454548984766006,0.21925453003495932,912,0.2,0.0004092704424510632,-0.02843895196565427,0.02495047,-43.194055914878845,0.9771037697792053,-3.019077913043478,1257.0
59,1749,30208,17,0.2357177734375,-0.05404627323150635,-0.02624652534723282,0.0063649090807302855,928,0.2,0.0004092704424510632,-0.027472960471641272,0.02144133,-43.20701551437378,0.9763619899749756,-3.0155987083333335,1257.0
60,1747,30720,17,0.1983642578125,0.018831729888916016,0.031060107052326202,0.19001750508323312,944,0.2,0.0004092704424510632,-0.02272527116292622,0.021713134,-43.19955348968506,0.9770123362541199,-3.0155987083333335,1257.0
61,1744,31232,17,0.2137451171875,-0.8828423023223877,-0.0426790714263916,0.0036119518044870347,960,0.2,0.0004092704424510632,-0.026715685933595523,0.01607964,-43.22285795211792,0.9775239825248718,-3.0155987083333335,1257.0
62,1742,31744,18,0.2178955078125,-0.0005021095275878906,-0.03227076306939125,0.00415399872144917,976,0.2,0.0004092704424510632,-0.02569745000801049,0.018033586,-43.22580575942993,0.977415919303894,-3.00298424,1257.0
63,1740,32256,18,0.2259521484375,0.00641179084777832,0.06099623814225197,0.22806495521217585,992,0.2,0.0004092704424510632,-0.020893372435239144,0.02110886,-43.20454227924347,0.9760178327560425,-3.00298424,1257.0
64,1738,32768,18,0.2164306640625,-3.556678295135498,-0.0319986417889595,0.010261808580253273,1008,0.2,0.0004092704424510632,-0.026535712924669497,0.019189458,-43.18811333179474,0.9772186875343323,-2.995340807692308,1257.0
65,1737,33280,19,0.2327880859375,0.0021799206733703613,0.09169669449329376,0.24370008008554578,1024,0.2,0.0004092704424510632,-0.02436689139722148,0.019561611,-43.23077464103699,0.9776061177253723,-2.995340807692308,1257.0
66,1735,33792,19,0.237060546875,-0.5322774648666382,-0.04307703301310539,0.002470239833201049,1040,0.2,0.0004092704424510632,-0.026015545750851743,0.02218495,-43.2156423330307,0.9766992330551147,-2.995340807692308,1257.0
67,1734,34304,19,0.2425537109375,-0.040268540382385254,-0.034565459936857224,0.002906467896536924,1056,0.2,0.0004092704424510632,-0.028499703475972638,0.02315612,-43.19331121444702,0.9763049483299255,-2.9952461481481483,1257.0
68,1732,34816,20,0.225830078125,0.026221275329589844,0.02156940847635269,0.18955730134621263,1072,0.2,0.0004092704424510632,-0.027189191125216894,0.024508782,-43.17807853221893,0.9759252667427063,-2.9952461481481483,1257.0
69,1730,35328,20,0.187744140625,-4.675042152404785,-0.03170570358633995,0.013488607262843288,1088,0.2,0.0004092704424510632,-0.022077765213907696,0.015943052,-43.18333196640015,0.9766542911529541,-2.9992201785714285,1257.0
70,1728,35840,20,0.248291015625,0.003837883472442627,0.07035480439662933,0.22336889011785388,1104,0.2,0.0004092704424510632,-0.02483127498999238,0.01925661,-43.176681876182556,0.9750366806983948,-2.9992201785714285,1257.0
71,1727,36352,21,0.2987060546875,-1.2603206634521484,-0.0531417578458786,0.008153860399033874,1120,0.2,0.0004092704424510632,-0.03268775428296067,0.026179481,-43.11444115638733,0.9732341170310974,-2.9992201785714285,1257.0
72,1725,36864,21,0.216796875,-0.0031925439834594727,-0.03293915092945099,0.0023152575085987337,1136,0.2,0.0004092704424510632,-0.02132853979128413,0.017900042,-43.088465094566345,0.9734893441200256,-3.0083325172413797,1257.0
73,1723,37376,21,0.2724609375,0.0034134984016418457,0.009642478078603745,0.2200583340600133,1152,0.2,0.0004092704424510632,-0.030057314259465784,0.028684394,-43.10634672641754,0.9738247394561768,-3.0083325172413797,1257.0
74,1722,37888,21,0.2138671875,-5.062831401824951,-0.04792473837733269,0.014723482076078653,1168,0.2,0.0004092704424510632,-0.02624851095606573,0.017770072,-43.08681643009186,0.9720427393913269,-3.0105041666666668,1257.0
75,1721,38400,22,0.32177734375,0.011851727962493896,0.0377422459423542,0.201425553066656,1184,0.2,0.0004092704424510632,-0.030614258805144345,0.03600116,-43.04118800163269,0.9715572595596313,-3.0105041666666668,1257.0
76,1719,38912,22,0.22265625,-3.804535388946533,-0.029472388327121735,0.004644541077141184,1200,0.2,0.0004092704424510632,-0.02210236330574844,0.015343677,-43.043838024139404,0.9722764492034912,-3.0105041666666668,1257.0
77,1718,39424,22,0.2589111328125,0.004460632801055908,-0.03621117025613785,0.0020798617842956446,1216,0.2,0.0004092704424510632,-0.02880908624501899,0.0200584,-43.069034576416016,0.9731422662734985,-3.0088725161290326,1257.0
78,1717,39936,23,0.30908203125,0.0031961798667907715,0.024753857403993607,0.2561202268116176,1232,0.2,0.0004092704424510632,-0.030976577603723854,0.03454175,-43.09681499004364,0.9741532206535339,-3.0088725161290326,1257.0
79,1716,40448,23,0.2047119140625,-1.5030620098114014,-0.020172152668237686,0.011180735367815942,1248,0.2,0.0004092704424510632,-0.023592695826664567,0.015266871,-43.121904253959656,0.9752156734466553,-3.01173121875,1257.0
80,1715,40960,23,0.226318359375,0.033046722412109375,0.03386356681585312,0.23475044406950474,1264,0.2,0.0004092704424510632,-0.024984940828289837,0.017952561,-43.12156593799591,0.9733940362930298,-3.01173121875,1257.0
81,1714,41472,24,0.2889404296875,-3.59456729888916,-0.03233800828456879,0.006102723651565611,1280,0.2,0.0004092704424510632,-0.029536177913541906,0.028773714,-43.06033980846405,0.9721695780754089,-3.01173121875,1257.0
82,1712,41984,24,0.2100830078125,0.00672680139541626,-0.020205192267894745,0.0021009640986449085,1296,0.2,0.0004092704424510632,-0.02554638180299662,0.014977821,-43.03833043575287,0.9715744256973267,-3.008225606060606,1257.0
83,1711,42496,24,0.26171875,0.000572502613067627,0.04304291307926178,0.13602314982563257,1312,0.2,0.0004092704424510632,-0.020752555108629167,0.02543747,-43.03077971935272,0.9717842936515808,-3.008225606060606,1257.0
84,1710,43008,25,0.21630859375,-5.328655242919922e-05,-0.022130880504846573,0.0051390315347816795,1328,0.2,0.0004092704424510632,-0.022437302031903528,0.013516013,-43.05161499977112,0.9731959104537964,-3.0132320294117645,1257.0
85,1709,43520,25,0.2164306640625,0.0012309551239013672,0.13416323065757751,0.3865334433503449,1344,0.2,0.0004092704424510632,-0.023670644630328752,0.021746274,-43.08642661571503,0.9737192988395691,-3.0132320294117645,1257.0
86,1708,44032,25,0.230712890625,-0.01766526699066162,-0.04298640787601471,0.005202348620514385,1360,0.2,0.0004092704424510632,-0.026581917350995354,0.018693557,-43.10374164581299,0.974556565284729,-3.014366742857143,1257.0
87,1707,44544,26,0.225830078125,0.05893862247467041,0.047543495893478394,0.2729167090728879,1376,0.2,0.0004092704424510632,-0.021501115581486374,0.019935545,-43.13178777694702,0.97597736120224,-3.014366742857143,1257.0
88,1706,45056,26,0.2933349609375,-0.9378882646560669,-0.04324374720454216,0.009647735889302567,1392,0.2,0.0004092704424510632,-0.028901553072500974,0.024078794,-43.17520534992218,0.9770805835723877,-3.014366742857143,1257.0
89,1705,45568,26,0.2247314453125,-0.2096238136291504,-0.02187960408627987,0.005508986607310362,1408,0.2,0.0004092704424510632,-0.025599542263080366,0.018682439,-43.20008409023285,0.9772949814796448,-3.007960666666667,1257.0
90,1704,46080,27,0.143310546875,0.07413625717163086,0.06257461756467819,0.2564569767564535,1424,0.2,0.0004092704424510632,-0.017952526221051812,0.018077448,-43.189545035362244,0.9766252040863037,-3.007960666666667,1257.0
91,1703,46592,27,0.2530517578125,-6.3079447746276855,-0.04765947908163071,0.0113637072063284,1440,0.2,0.0004092704424510632,-0.02895915244880598,0.017707236,-43.18752586841583,0.9779109954833984,-3.007918972972973,1257.0
92,1703,47104,27,0.2366943359375,0.0163460373878479,0.07347375154495239,0.27700971392914653,1456,0.2,0.0004092704424510632,-0.01994031385402195,0.017369479,-43.217761158943176,0.9780128598213196,-3.007918972972973,1257.0
93,1702,47616,27,0.2579345703125,-3.592250347137451,-0.028739608824253082,0.008194113179342821,1472,0.2,0.0004092704424510632,-0.026424342169775628,0.018755173,-43.211429476737976,0.9780234098434448,-3.007918972972973,1257.0
94,1701,48128,28,0.248779296875,-0.0022330284118652344,-0.03238248825073242,0.0029917534957348835,1488,0.2,0.0004092704424510632,-0.025536831031786278,0.016876843,-43.21854090690613,0.9781991243362427,-3.009361842105263,1257.0
95,1700,48640,28,0.2344970703125,0.0036658644676208496,0.07492987811565399,0.3822967316955328,1504,0.2,0.0004092704424510632,-0.023842393376980908,0.023071911,-43.22427153587341,0.9786604046821594,-3.009361842105263,1257.0
96,1699,49152,28,0.212890625,-7.32082462310791,-0.021385423839092255,0.015732461688457988,1520,0.2,0.0004092704424510632,-0.02616031444631517,0.01627791,-43.238601088523865,0.9791973233222961,-3.0026614615384615,1257.0
97,1698,49664,29,0.20703125,0.01031196117401123,0.0848260447382927,0.3536899504251778,1536,0.2,0.0004092704424510632,-0.021038232021965086,0.021737894,-43.264299631118774,0.9803107380867004,-3.0026614615384615,1257.0
98,1697,50176,29,0.2357177734375,-1.410693645477295,-0.025064416229724884,0.013461428257869557,1552,0.2,0.0004092704424510632,-0.027246927347732708,0.020014439,-43.294071674346924,0.9811740517616272,-3.0026614615384615,1257.0
99,1696,50688,29,0.1964111328125,-0.07467508316040039,-0.03432529792189598,0.002642002029460855,1568,0.2,0.0004092704424510632,-0.019676921248901635,0.016320981,-43.29014611244202,0.9792361259460449,-2.99971255,1257.0
100,1696,51200,30,0.164794921875,0.06800448894500732,0.05875135958194733,0.3420421341434121,1584,0.2,0.0004092704424510632,-0.02456541411811486,0.017614469,-43.2278413772583,0.9781970381736755,-2.99971255,1257.0
101,1695,51712,30,0.2305908203125,-8.96671199798584,-0.03025105968117714,0.022822052269475535,1600,0.2,0.0004092704424510632,-0.027159469973412342,0.023651868,-43.207385659217834,0.9775316119194031,-3.003470756097561,1257.0
102,1694,52224,30,0.22265625,0.03512531518936157,0.05346307530999184,0.322584948502481,1616,0.2,0.0004092704424510632,-0.02481597982114181,0.02141617,-43.19358837604523,0.9774635434150696,-3.003470756097561,1257.0
103,1694,52736,31,0.2109375,-3.2621636390686035,-0.0311315655708313,0.017496344487881288,1632,0.2,0.0004092704424510632,-0.022954444866627455,0.018067384,-43.211257457733154,0.9787117838859558,-3.003470756097561,1257.0
104,1693,53248,31,0.257080078125,0.0015219449996948242,-0.03596186637878418,0.0020801051905436907,1648,0.2,0.0004092704424510632,-0.029304711904842407,0.018704569,-43.21962535381317,0.9771527647972107,-3.002935595238095,1257.0
105,1692,53760,31,0.1636962890625,0.04870045185089111,0.05077261105179787,0.2836601077578962,1664,0.2,0.0004092704424510632,-0.01840028163860552,0.012799888,-43.17597198486328,0.9766868948936462,-3.002935595238095,1257.0
106,1691,54272,32,0.1763916015625,-8.224613189697266,-0.01936454325914383,0.017246898030862212,1680,0.2,0.0004092704424510632,-0.01952701214759145,0.014246297,-43.173736691474915,0.9768033027648926,-2.999650465116279,1257.0
107,1691,54784,32,0.1629638671875,0.02687084674835205,0.04855465888977051,0.3044539508409798,1696,0.2,0.0004092704424510632,-0.01890242481022142,0.019986592,-43.16458976268768,0.9760693311691284,-2.999650465116279,1257.0
108,1690,55296,32,0.215087890625,-4.763325214385986,-0.029301892966032028,0.031886120355920866,1712,0.2,0.0004092704424510632,-0.024686536184162833,0.02073302,-43.16915452480316,0.978173017501831,-2.999650465116279,1257.0
109,1689,55808,33,0.18603515625,0.1678820252418518,-0.031600456684827805,0.0042388681176817045,1728,0.2,0.0004092704424510632,-0.019923656451283023,0.017568385,-43.24401831626892,0.9792962670326233,-2.996212409090909,1257.0
110,1689,56320,33,0.286865234375,0.13724994659423828,0.008634574711322784,0.09883953956887126,1744,0.2,0.0004092704424510632,-0.022282589226961136,0.038609765,-43.24541735649109,0.9785076975822449,-2.996212409090909,1257.0
111,1688,56832,33,0.2550048828125,-8.31873607635498,-0.04292018711566925,0.012498459371272475,1760,0.2,0.0004092704424510632,-0.02381860258174129,0.027545903,-43.21665930747986,0.9774172306060791,-2.9966055111111114,1257.0
112,1688,57344,33,0.2828369140625,0.016180336475372314,0.04309368506073952,0.310563656501472,1776,0.2,0.0004092704424510632,-0.024750786731601693,0.029548101,-43.16853857040405,0.9758619666099548,-2.9966055111111114,1257.0
113,1687,57856,34,0.2025146484375,-6.2902445793151855,-0.023831769824028015,0.01586159467115067,1792,0.2,0.0004092704424510632,-0.021697908377973363,0.015599322,-43.13543236255646,0.9751434326171875,-2.9999776086956524,1257.0
114,1687,58368,34,0.3563232421875,0.022539913654327393,0.06756357103586197,0.3044761107303202,1808,0.2,0.0004092704424510632,-0.023806215976946987,0.024534117,-43.12292277812958,0.9751888513565063,-2.9999776086956524,1257.0
115,1686,58880,34,0.2310791015625,-2.1048104763031006,-0.02825199067592621,0.015013224765425548,1824,0.2,0.0004092704424510632,-0.023854933082475327,0.01941874,-43.13760328292847,0.9761658310890198,-2.9999776086956524,1257.0
116,1685,59392,35,0.2694091796875,-0.030471444129943848,-0.038384515792131424,0.004935718112392351,1840,0.2,0.0004092704424510632,-0.02747222105972469,0.02266622,-43.147356033325195,0.9747914671897888,-3.0003886382978724,1257.0
117,1685,59904,35,0.1561279296875,0.07028549909591675,0.1018480658531189,0.3338019703514874,1856,0.2,0.0004092704424510632,-0.019587645394494757,0.013285054,-43.092528343200684,0.9736847281455994,-3.0003886382978724,1257.0
118,1684,60416,35,0.1893310546875,-8.625438690185547,-0.03687555342912674,0.009117730616708286,1872,0.2,0.0004092704424510632,-0.01942701941879932,0.021684913,-43.08009386062622,0.9739922285079956,-2.9956237708333333,1257.0
119,1683,60928,36,0.1839599609375,0.02807438373565674,0.09024818241596222,0.3941883514635265,1888,0.2,0.0004092704424510632,-0.022719435903127305,0.017266467,-43.07867467403412,0.9736102223396301,-2.9956237708333333,1257.0
120,1683,61440,36,0.2476806640625,-6.55101203918457,-0.020924709737300873,0.013338971533812582,1904,0.2,0.0004092704424510632,-0.02606141910655424,0.02412164,-43.071457386016846,0.9738566279411316,-2.9956237708333333,1257.0
121,1682,61952,36,0.2769775390625,-0.05520462989807129,-0.024726640433073044,0.00446520050172694,1920,0.2,0.0004092704424510632,-0.024961666465969756,0.020949211,-43.06145918369293,0.9725710153579712,-2.998777857142857,1257.0
122,1682,62464,37,0.1964111328125,0.059291958808898926,0.06082338094711304,0.37208204809576273,1936,0.2,0.0004092704424510632,-0.02494650152948452,0.022577573,-43.020984530448914,0.9718403220176697,-2.998777857142857,1257.0
123,1681,62976,37,0.1697998046875,-8.71422290802002,-0.024504486471414566,0.043005412531783804,1952,0.2,0.0004092704424510632,-0.018515061936341226,0.014075822,-43.02574956417084,0.9733926653862,-2.99844142,1257.0
124,1681,63488,37,0.297119140625,0.010423481464385986,0.08114149421453476,0.44555802270770073,1968,0.2,0.0004092704424510632,-0.02560926048317924,0.030209325,-43.072834849357605,0.9741125702857971,-2.99844142,1257.0
