train/ent_coef_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/episodes,train/n_updates,train/actor_loss
-156.3846435546875,11,1223.0,430,0.0008459126528049375,2.260836124420166,-4.5967685,4892,0.019417768344283104,4,4791,-122.93862915039062
-33.38542938232422,11,1223.0,875,0.0008459126528049375,50.145442962646484,-3.492637875,9784,0.0015951753593981266,8,9683,-129.332763671875
59.915008544921875,11,1223.0,1326,0.0008459126528049375,50.05891036987305,-2.803434083333333,14676,0.0006829650956206024,12,14575,-133.95736694335938
-47.91617202758789,11,1223.0,1777,0.0008459126528049375,3.4539144039154053,-2.4467724375,19568,0.0011073213536292315,16,19467,-138.21180725097656
4.511109352111816,10,1223.0,2231,0.0008459126528049375,5.316745758056641,-2.2473452000000003,24460,0.0009521276806481183,20,24359,-141.35960388183594
30.530811309814453,10,1223.0,403,0.0008459126528049375,10.9259672164917,-2.1429097916666664,29352,0.0005638184957206249,24,29251,-141.27432250976562
9.472390174865723,10,1223.0,851,0.0008459126528049375,8.08087158203125,-2.0353439285714283,34244,0.0012262839591130614,28,34143,-140.89163208007812
12.435649871826172,10,1223.0,1300,0.0008459126528049375,5.797021865844727,-1.96004175,39136,0.00091867073206231,32,39035,-132.6513214111328
110.01243591308594,10,1223.0,1766,0.0008459126528049375,11.494088172912598,-1.9246137499999998,44028,0.00033593419357202947,36,43927,-131.41973876953125
51.683753967285156,10,1223.0,2233,0.0008459126528049375,6.883222579956055,-1.8918592750000003,48920,0.0004821728216484189,40,48819,-135.45774841308594
29.618988037109375,10,1223.0,360,0.0008459126528049375,10.326456069946289,-1.8626907727272728,53812,0.000722772441804409,44,53711,-129.9120635986328
-34.66852951049805,10,1223.0,819,0.0008459126528049375,3.5326507091522217,-1.8520890625000002,58704,0.0008495294605381787,48,58603,-126.02885437011719
43.10675048828125,10,1223.0,1279,0.0008459126528049375,101.19803619384766,-1.826792653846154,63596,0.0008778277551755309,52,63495,-99.8117904663086
