time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/std,train/learning_rate,train/clip_fraction,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
34304,67,1302,26,-43.031216979026794,0.9722059965133667,0.0004092704424510632,0.223388671875,0.004642384956241585,-0.036648109555244446,-0.0013880729675292969,-0.023973189992830157,0.017921988,0.2,1056,-2.2570815925925922,1257.0
34816,68,1302,26,-43.05151569843292,0.9728859066963196,0.0004092704424510632,0.2322998046875,0.19191058771684766,0.0594489723443985,0.0001570582389831543,-0.024326837476110086,0.020380948,0.2,1072,-2.2570815925925922,1257.0
35328,69,1302,27,-43.04858219623566,0.9715313911437988,0.0004092704424510632,0.2132568359375,0.004062317908392288,-0.0381569005548954,-0.0013767480850219727,-0.02435967340716161,0.019692881,0.2,1088,-2.2583984285714283,1257.0
35840,70,1302,27,-42.99525201320648,0.9700602889060974,0.0004092704424510632,0.2828369140625,0.18115876941010356,0.02419695258140564,0.00039064884185791016,-0.029398793456493877,0.023808721,0.2,1104,-2.2583984285714283,1257.0
36352,71,1301,27,-42.957839012145996,0.9698069095611572,0.0004092704424510632,0.2410888671875,0.0035449134302325547,-0.028194677084684372,-0.09984040260314941,-0.024961488117696717,0.017313749,0.2,1120,-2.2583984285714283,1257.0
36864,72,1301,28,-42.95923852920532,0.9697703719139099,0.0004092704424510632,0.24609375,0.0039581879318575375,-0.027968088164925575,0.0006874799728393555,-0.026818545709829777,0.022278717,0.2,1136,-2.2508098620689654,1257.0
37376,73,1301,28,-42.93043529987335,0.9678252339363098,0.0004092704424510632,0.2537841796875,0.19963045697659254,0.05162167549133301,0.00014263391494750977,-0.0260413157302537,0.021914108,0.2,1152,-2.2508098620689654,1257.0
37888,74,1301,29,-42.89318788051605,0.968204140663147,0.0004092704424510632,0.2215576171875,0.0044070358635508455,-0.0415538065135479,-0.00025916099548339844,-0.027060734370024875,0.016268887,0.2,1168,-2.256287466666666,1257.0
38400,75,1301,29,-42.894293427467346,0.9665684103965759,0.0004092704424510632,0.264404296875,0.18300547497346997,0.0379706509411335,0.00040525197982788086,-0.02677804285485763,0.034317255,0.2,1184,-2.256287466666666,1257.0
38912,76,1300,29,-42.840534806251526,0.9660964608192444,0.0004092704424510632,0.2476806640625,0.004989120650861878,-0.024870384484529495,-0.10698497295379639,-0.023653710406506434,0.023079395,0.2,1200,-2.256287466666666,1257.0
39424,77,1300,30,-42.859333753585815,0.9672567248344421,0.0004092704424510632,0.265380859375,0.0035644369636429474,-0.04573807492852211,-0.0009691715240478516,-0.03253178714658134,0.01864446,0.2,1216,-2.254613903225806,1257.0
39936,78,1300,30,-42.902358293533325,0.9687148928642273,0.0004092704424510632,0.236572265625,0.185767091345042,0.06718510389328003,0.00015121698379516602,-0.027210962944081984,0.023143109,0.2,1232,-2.254613903225806,1257.0
40448,79,1299,31,-42.90370452404022,0.9672903418540955,0.0004092704424510632,0.255859375,0.0038139759126352146,-0.04063313826918602,-0.002173185348510742,-0.024579081655247137,0.022484142,0.2,1248,-2.2529291249999996,1257.0
40960,80,1298,31,-42.853445291519165,0.9662662744522095,0.0004092704424510632,0.2275390625,0.1929964921437204,0.05896727740764618,0.0002856254577636719,-0.027063663917942904,0.016767263,0.2,1264,-2.2529291249999996,1257.0
41472,81,1298,31,-42.82074475288391,0.9652848839759827,0.0004092704424510632,0.2935791015625,0.0032461047303513624,-0.027416791766881943,-0.014830589294433594,-0.0291029976651771,0.023434078,0.2,1280,-2.2529291249999996,1257.0
41984,82,1298,32,-42.8121520280838,0.9660810232162476,0.0004092704424510632,0.285888671875,0.004496827561524697,-0.04682827368378639,-0.0030936002731323242,-0.03322604560526088,0.022394443,0.2,1296,-2.251367727272727,1257.0
42496,83,1298,32,-42.844173192977905,0.9672179222106934,0.0004092704424510632,0.2657470703125,0.07461547676939517,0.009450603276491165,9.149312973022461e-05,-0.02424043949577026,0.031997666,0.2,1312,-2.251367727272727,1257.0
43008,84,1297,33,-42.89159560203552,0.9687966704368591,0.0004092704424510632,0.1986083984375,0.0050862816933658905,-0.02728860080242157,0.00016009807586669922,-0.021508075056772213,0.014837741,0.2,1328,-2.2512860882352936,1257.0
43520,85,1297,33,-42.933701276779175,0.9694772362709045,0.0004092704424510632,0.26025390625,0.22188772121444345,0.0816393718123436,0.0001590251922607422,-0.025783338816836476,0.022890214,0.2,1344,-2.2512860882352936,1257.0
44032,86,1297,33,-42.95772421360016,0.9707249999046326,0.0004092704424510632,0.24560546875,0.0027517724010976963,-0.0364561453461647,-0.005982637405395508,-0.02547703339951113,0.01830669,0.2,1360,-2.2473622571428566,1257.0
44544,87,1297,34,-42.994778990745544,0.9717252850532532,0.0004092704424510632,0.2467041015625,0.20814637979492545,0.06402559578418732,0.0004017353057861328,-0.027659922721795738,0.025598653,0.2,1376,-2.2473622571428566,1257.0
45056,88,1297,34,-43.022987961769104,0.9722997546195984,0.0004092704424510632,0.18310546875,0.0037773060830659233,-0.032740816473960876,-0.38568806648254395,-0.018682115012779832,0.018121645,0.2,1392,-2.2473622571428566,1257.0
45568,89,1297,35,-43.04552912712097,0.9738600850105286,0.0004092704424510632,0.200439453125,0.004019207488454413,-0.029955895617604256,0.000448763370513916,-0.023940215949551202,0.014396416,0.2,1408,-2.2462206666666664,1257.0
46080,90,1297,35,-43.08154046535492,0.9732431173324585,0.0004092704424510632,0.2529296875,0.2313297246582806,0.07108190655708313,2.9146671295166016e-05,-0.02722896236809902,0.029239519,0.2,1424,-2.2462206666666664,1257.0
46592,91,1297,35,-43.06713569164276,0.9738126993179321,0.0004092704424510632,0.2706298828125,0.0017294183344347402,-0.046671029180288315,-0.00019788742065429688,-0.0312267668050481,0.021038335,0.2,1440,-2.2443953783783783,1257.0
47104,92,1297,36,-43.0990195274353,0.9746111631393433,0.0004092704424510632,0.2171630859375,0.20811942778527737,0.08196351677179337,4.839897155761719e-05,-0.024075632711173967,0.020611921,0.2,1456,-2.2443953783783783,1257.0
47616,93,1297,36,-43.08637070655823,0.9723990559577942,0.0004092704424510632,0.2728271484375,0.0032042005404946394,-0.043565839529037476,-0.006407499313354492,-0.028341952536720783,0.016378367,0.2,1472,-2.2443953783783783,1257.0
48128,94,1297,37,-43.01627743244171,0.9713320136070251,0.0004092704424510632,0.2552490234375,0.004254116131050978,-0.03514095023274422,0.00023692846298217773,-0.026148896635277197,0.018954601,0.2,1488,-2.241492289473684,1257.0
48640,95,1297,37,-42.9803010225296,0.9692984223365784,0.0004092704424510632,0.2149658203125,0.21840936411172152,0.07793623208999634,4.1961669921875e-05,-0.023597270883328747,0.018030122,0.2,1504,-2.241492289473684,1257.0
49152,96,1296,37,-42.916980147361755,0.9681087136268616,0.0004092704424510632,0.23779296875,0.0033826383369159885,-0.03953099995851517,0.0001550912857055664,-0.030778236949117854,0.01566678,0.2,1520,-2.2388683846153845,1257.0
49664,97,1296,38,-42.89547109603882,0.9679786562919617,0.0004092704424510632,0.206787109375,0.20594764314591885,0.08079051971435547,7.325410842895508e-05,-0.021296066464856267,0.018122207,0.2,1536,-2.2388683846153845,1257.0
50176,98,1296,38,-42.89584410190582,0.9684338569641113,0.0004092704424510632,0.2235107421875,0.004350851661001798,-0.03665708750486374,-0.007778644561767578,-0.024747312447289005,0.014579618,0.2,1552,-2.2388683846153845,1257.0
50688,99,1296,39,-42.9202094078064,0.9696639180183411,0.0004092704424510632,0.2589111328125,0.0041043117380468175,-0.03661925718188286,0.0002276301383972168,-0.025373104610480368,0.017666176,0.2,1568,-2.23831755,1257.0
51200,100,1296,39,-42.92245268821716,0.968319296836853,0.0004092704424510632,0.2105712890625,0.21706887427717447,0.07342677563428879,3.534555435180664e-05,-0.02081934260786511,0.016638063,0.2,1584,-2.23831755,1257.0
51712,101,1296,39,-42.88799262046814,0.968274712562561,0.0004092704424510632,0.2393798828125,0.0031687391274317633,-0.030834941193461418,0.0002524256706237793,-0.023805143893696368,0.020811785,0.2,1600,-2.2413199024390242,1257.0
52224,102,1296,40,-42.88907480239868,0.9677704572677612,0.0004092704424510632,0.2567138671875,0.19861510768532753,0.05235094949603081,5.125999450683594e-05,-0.027205598322325386,0.021716112,0.2,1616,-2.2413199024390242,1257.0
52736,103,1296,40,-42.87009394168854,0.9674472808837891,0.0004092704424510632,0.238037109375,0.003390565085283015,-0.03410680964589119,-0.0002758502960205078,-0.025825946540862788,0.023319587,0.2,1632,-2.2413199024390242,1257.0
53248,104,1296,41,-42.8610714673996,0.9673121571540833,0.0004092704424510632,0.225341796875,0.004185160905763041,-0.025576438754796982,0.00040268898010253906,-0.020933916937792674,0.015879035,0.2,1648,-2.2349102857142857,1257.0
53760,105,1296,41,-42.84456717967987,0.9667391180992126,0.0004092704424510632,0.24951171875,0.19874596456065774,0.0708371102809906,4.023313522338867e-05,-0.023614222125615925,0.02404595,0.2,1664,-2.2349102857142857,1257.0
54272,106,1296,41,-42.84504985809326,0.9683432579040527,0.0004092704424510632,0.241455078125,0.004006260089226998,-0.041546277701854706,0.00015157461166381836,-0.026161405199673027,0.020224508,0.2,1680,-2.2280942790697673,1257.0
54784,107,1296,42,-42.912153363227844,0.9701364040374756,0.0004092704424510632,0.20703125,0.19937223801389337,0.08918404579162598,4.845857620239258e-05,-0.022179271967615932,0.017095331,0.2,1696,-2.2280942790697673,1257.0
55296,108,1296,42,-42.947802901268005,0.9707761406898499,0.0004092704424510632,0.265869140625,0.00466296513332054,-0.042524054646492004,-0.0003635883331298828,-0.0270053143176483,0.02561758,0.2,1712,-2.2280942790697673,1257.0
55808,109,1296,43,-42.94748902320862,0.9699267745018005,0.0004092704424510632,0.1981201171875,0.006053074903320521,-0.029268695041537285,0.00038039684295654297,-0.02143215885735117,0.014811859,0.2,1728,-2.2301040681818183,1257.0
56320,110,1296,43,-42.92336118221283,0.9698726534843445,0.0004092704424510632,0.283935546875,0.09623838088009506,0.008668981492519379,3.629922866821289e-05,-0.024462659494020045,0.030776946,0.2,1744,-2.2301040681818183,1257.0
56832,111,1296,43,-42.93658220767975,0.9707294702529907,0.0004092704424510632,0.2530517578125,0.004537959655863233,-0.029850726947188377,0.0003007650375366211,-0.028070521788322367,0.01893327,0.2,1760,-2.2310829777777776,1257.0
57344,112,1296,44,-42.94963455200195,0.9700314402580261,0.0004092704424510632,0.191162109375,0.23107166914269328,0.096900574862957,5.519390106201172e-05,-0.018849368585506454,0.016084284,0.2,1776,-2.2310829777777776,1257.0
57856,113,1296,44,-42.91178548336029,0.9687668681144714,0.0004092704424510632,0.262939453125,0.004349130394984968,-0.03225860744714737,-0.0003622770309448242,-0.02534755232045427,0.019764796,0.2,1792,-2.2349139347826084,1257.0
58368,114,1296,45,-42.89196169376373,0.9688755869865417,0.0004092704424510632,0.22705078125,0.22424397198483348,0.09348401427268982,6.568431854248047e-05,-0.02448516435106285,0.022154503,0.2,1808,-2.2349139347826084,1257.0
58880,115,1296,45,-42.88943028450012,0.9683932065963745,0.0004092704424510632,0.2008056640625,0.0031219334705383517,-0.030432039871811867,-0.03875148296356201,-0.01847955651464872,0.015954088,0.2,1824,-2.2349139347826084,1257.0
59392,116,1296,45,-42.89130175113678,0.9695457816123962,0.0004092704424510632,0.20947265625,0.004192832988337614,-0.030506132170557976,0.00019401311874389648,-0.02254774552420713,0.014450542,0.2,1840,-2.2327968936170213,1257.0
59904,117,1296,46,-42.92094302177429,0.9699414372444153,0.0004092704424510632,0.1959228515625,0.24647571612149477,0.0843319520354271,3.9458274841308594e-05,-0.02036311999836471,0.015689358,0.2,1856,-2.2327968936170213,1257.0
60416,118,1296,46,-42.913591265678406,0.9695507287979126,0.0004092704424510632,0.2008056640625,0.0025816912020673044,-0.03791715204715729,-0.0008845329284667969,-0.022604649791901466,0.015026518,0.2,1872,-2.2323495416666668,1257.0
60928,119,1296,46,-42.91210317611694,0.969733476638794,0.0004092704424510632,0.197265625,0.21648146165534854,0.0732288733124733,7.748603820800781e-05,-0.0225269167276565,0.016037047,0.2,1888,-2.2323495416666668,1257.0
61440,120,1296,47,-42.89485943317413,0.9684370756149292,0.0004092704424510632,0.2210693359375,0.005292845213261899,-0.03460266813635826,-0.2217179536819458,-0.02276625475496985,0.01814177,0.2,1904,-2.2323495416666668,1257.0
61952,121,1296,47,-42.857975244522095,0.9683277010917664,0.0004092704424510632,0.20458984375,0.004361861661891453,-0.024761879816651344,4.2378902435302734e-05,-0.023658166028326377,0.015763512,0.2,1920,-2.2300205102040818,1257.0
62464,122,1296,48,-42.85479557514191,0.9673320651054382,0.0004092704424510632,0.1767578125,0.21481673186644912,0.0831495076417923,3.707408905029297e-05,-0.017821274930611253,0.012781829,0.2,1936,-2.2300205102040818,1257.0
62976,123,1296,48,-42.804869294166565,0.9651837348937988,0.0004092704424510632,0.217529296875,0.003132729878416285,-0.038043517619371414,0.00014030933380126953,-0.02496988669736311,0.018589288,0.2,1952,-2.22823518,1257.0
63488,124,1296,48,-42.73324632644653,0.9629840850830078,0.0004092704424510632,0.2080078125,0.19936905289068818,0.0697191059589386,4.6253204345703125e-05,-0.021805411350214854,0.017440164,0.2,1968,-2.22823518,1257.0
