time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/std,train/learning_rate,train/clip_fraction,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
61952,121,1312,47,-42.94284915924072,0.9695385694503784,0.0004092704424510632,0.2471923828125,0.004264123723260127,-0.038732703775167465,-0.00021946430206298828,-0.027365088055375963,0.020516638,0.2,1920,-2.283042224489796,1257.0
62464,122,1312,47,-42.94547247886658,0.9686849117279053,0.0004092704424510632,0.2113037109375,0.2624069550074637,0.0999317467212677,2.3484230041503906e-05,-0.01765183977840934,0.015512364,0.2,1936,-2.283042224489796,1257.0
62976,123,1312,47,-42.9140545129776,0.9682286977767944,0.0004092704424510632,0.208984375,0.004051645839354023,-0.028895171359181404,-0.00017750263214111328,-0.023100686899852008,0.012829492,0.2,1952,-2.28262064,1257.0
63488,124,1312,48,-42.8937554359436,0.9668284058570862,0.0004092704424510632,0.2501220703125,0.2441522814333439,0.09490741789340973,3.74913215637207e-05,-0.027077601072960533,0.01893112,0.2,1968,-2.28262064,1257.0
64000,125,1312,48,-42.88113343715668,0.9680523872375488,0.0004092704424510632,0.277099609375,0.003515484248055145,-0.04449327290058136,-0.0006155967712402344,-0.027343570109223947,0.029321007,0.2,1984,-2.28262064,1257.0
64512,126,1312,49,-42.91782248020172,0.9682862162590027,0.0004092704424510632,0.2530517578125,0.0041294723632745445,-0.0388147234916687,-6.723403930664062e-05,-0.028098907263483852,0.020613221,0.2,2000,-2.2821167647058824,1257.0
65024,127,1312,49,-42.91108214855194,0.9683022499084473,0.0004092704424510632,0.27880859375,0.2484194370917976,0.03901053965091705,3.2782554626464844e-05,-0.03009174656472169,0.025073083,0.2,2016,-2.2821167647058824,1257.0
65536,128,1312,49,-42.91770935058594,0.9684318900108337,0.0004092704424510632,0.283935546875,0.00349053944228217,-0.04445687308907509,-0.00029850006103515625,-0.02947090608358849,0.02021047,0.2,2032,-2.2756946153846154,1257.0
66048,129,1312,50,-42.908459305763245,0.9679906368255615,0.0004092704424510632,0.232177734375,0.23252827813848853,0.052108071744441986,3.838539123535156e-05,-0.02293554079369642,0.016532563,0.2,2048,-2.2756946153846154,1257.0
66560,130,1312,50,-42.89903116226196,0.9681881666183472,0.0004092704424510632,0.276611328125,0.004516202803642955,-0.043413348495960236,-0.00035560131072998047,-0.026362495482317172,0.032116596,0.2,2064,-2.2756946153846154,1257.0
67072,131,1312,51,-42.92124342918396,0.9693107008934021,0.0004092704424510632,0.1817626953125,0.004685845939093269,-0.027986232191324234,-0.00010037422180175781,-0.019889318384230137,0.012082634,0.2,2080,-2.277728,1257.0
67584,132,1312,51,-42.952964305877686,0.9697892069816589,0.0004092704424510632,0.2188720703125,0.24700047448277473,0.10653451085090637,3.528594970703125e-05,-0.020905614277580753,0.02070217,0.2,2096,-2.277728,1257.0
68096,133,1312,51,-42.95003366470337,0.9695718884468079,0.0004092704424510632,0.179931640625,0.00507371113053523,-0.026266977190971375,-0.00019443035125732422,-0.01912508756504394,0.015438981,0.2,2112,-2.2740540370370375,1257.0
68608,134,1312,52,-42.933985352516174,0.9686028361320496,0.0004092704424510632,0.2735595703125,0.24190356582403183,0.0872180163860321,2.86102294921875e-05,-0.027897243126062676,0.0242377,0.2,2128,-2.2740540370370375,1257.0
69120,135,1312,52,-42.89592111110687,0.968347430229187,0.0004092704424510632,0.266845703125,0.004782466377946548,-0.039353352040052414,-0.00037658214569091797,-0.025527463003527373,0.022588082,0.2,2144,-2.2740540370370375,1257.0
69632,136,1312,53,-42.89804542064667,0.9678511023521423,0.0004092704424510632,0.216552734375,0.00463691810000455,-0.04211810976266861,1.3530254364013672e-05,-0.02238124204450287,0.016380753,0.2,2160,-2.2733044545454546,1257.0
70144,137,1312,53,-42.872451186180115,0.9670939445495605,0.0004092704424510632,0.296630859375,0.12881522194948047,0.030692774802446365,2.300739288330078e-05,-0.021652853218256496,0.03355451,0.2,2176,-2.2733044545454546,1257.0
70656,138,1312,53,-42.865838289260864,0.9672805666923523,0.0004092704424510632,0.2650146484375,0.0043187205665162764,-0.041886478662490845,-5.6743621826171875e-05,-0.028635521768592298,0.022423778,0.2,2192,-2.273155910714286,1257.0
71168,139,1312,54,-42.87414002418518,0.9673197269439697,0.0004092704424510632,0.2008056640625,0.26038616243749857,0.08546867221593857,2.765655517578125e-05,-0.019452157241175883,0.020454295,0.2,2208,-2.273155910714286,1257.0
71680,140,1312,54,-42.856157183647156,0.9666183590888977,0.0004092704424510632,0.2393798828125,0.0037481056642718613,-0.040915489196777344,-0.0003955364227294922,-0.027152159163961187,0.020670112,0.2,2224,-2.272623087719298,1257.0
72192,141,1312,55,-42.838082671165466,0.9662117958068848,0.0004092704424510632,0.2579345703125,0.25277409004047513,0.09714676439762115,4.112720489501953e-05,-0.02500956240692176,0.018861862,0.2,2240,-2.272623087719298,1257.0
72704,142,1312,55,-42.853220105171204,0.9680019021034241,0.0004092704424510632,0.221923828125,0.0038665066385874525,-0.020595211535692215,-0.0011085271835327148,-0.022449348980444483,0.016861262,0.2,2256,-2.272623087719298,1257.0
73216,143,1311,55,-42.91756308078766,0.9697099924087524,0.0004092704424510632,0.22998046875,0.00419650266849203,-0.034232914447784424,-0.00010895729064941406,-0.023517298555816524,0.017025001,0.2,2272,-2.2685484482758618,1257.0
73728,144,1311,56,-42.9601548910141,0.9709423184394836,0.0004092704424510632,0.2294921875,0.25779453106224537,0.10848325490951538,2.5391578674316406e-05,-0.02505157575069461,0.01508621,0.2,2288,-2.2685484482758618,1257.0
74240,145,1311,56,-42.98840951919556,0.9713535308837891,0.0004092704424510632,0.25634765625,0.002887222817662405,-0.03954591229557991,-0.0006895065307617188,-0.025910655240295455,0.020446438,0.2,2304,-2.2692302711864403,1257.0
74752,146,1311,57,-42.978955149650574,0.9704090356826782,0.0004092704424510632,0.2130126953125,0.2449155831709504,0.06802549958229065,4.178285598754883e-05,-0.022436001541791484,0.01946476,0.2,2320,-2.2692302711864403,1257.0
75264,147,1311,57,-42.95663261413574,0.9707988500595093,0.0004092704424510632,0.25341796875,0.004370158159872517,-0.04173818230628967,-0.0007637739181518555,-0.026136511718505062,0.019651342,0.2,2336,-2.2692302711864403,1257.0
75776,1,4273,0,-42.98331105709076,0.9707415103912354,0.0004092704424510632,0.244140625,0.004285280330805108,-0.03925707936286926,-0.00022363662719726562,-0.02917618543142453,0.016559273,0.2,2352,-2.2666313499999995,1257.0
76288,2,2039,0,-42.96714973449707,0.9704851508140564,0.0004092704424510632,0.24951171875,0.24976625619456172,0.08639804273843765,2.759695053100586e-05,-0.024934518442023546,0.020946845,0.2,2368,-2.2666313499999995,1257.0
76800,3,1718,0,-42.95272183418274,0.9697531461715698,0.0004092704424510632,0.1893310546875,0.004415829753270373,-0.03443945199251175,-0.00022137165069580078,-0.02335223434783984,0.013542114,0.2,2384,-2.2664202131147535,1257.0
77312,4,1586,1,-42.92909359931946,0.9695613980293274,0.0004092704424510632,0.2730712890625,0.2368338000960648,0.08997462689876556,3.820657730102539e-05,-0.029283261334057897,0.021783747,0.2,2400,-2.2664202131147535,1257.0
77824,5,1520,1,-42.920008301734924,0.9692118167877197,0.0004092704424510632,0.284423828125,0.004322740598581731,-0.038261283189058304,-0.0006722211837768555,-0.03178607241716236,0.023193087,0.2,2416,-2.2664202131147535,1257.0
78336,6,1477,2,-42.89143753051758,0.967924952507019,0.0004092704424510632,0.2099609375,0.004395924435812049,-0.03575124591588974,-5.435943603515625e-05,-0.027147877102834173,0.014565032,0.2,2432,-2.2632164677419353,1257.0
78848,7,1450,2,-42.861146450042725,0.9675489068031311,0.0004092704424510632,0.2313232421875,0.2519105328246951,0.07331379503011703,2.4080276489257812e-05,-0.025692473456729203,0.017755281,0.2,2448,-2.2632164677419353,1257.0
79360,8,1431,2,-42.88833677768707,0.9702094197273254,0.0004092704424510632,0.2108154296875,0.004276010091416538,-0.026087943464517593,-0.00027489662170410156,-0.023646675021154806,0.01580218,0.2,2464,-2.2615518730158723,1257.0
79872,9,1414,3,-42.95548439025879,0.9706496000289917,0.0004092704424510632,0.244384765625,0.22932552732527256,0.09049001336097717,4.291534423828125e-05,-0.025193411056534387,0.02109661,0.2,2480,-2.2615518730158723,1257.0
80384,10,1402,3,-42.954471707344055,0.9709553122520447,0.0004092704424510632,0.2412109375,0.004649018723284826,-0.037797242403030396,-0.0013675689697265625,-0.024004593760764692,0.022316191,0.2,2496,-2.2615518730158723,1257.0
80896,11,1393,4,-42.95982098579407,0.9707675576210022,0.0004092704424510632,0.23388671875,0.00486904338322347,-0.03175995871424675,-4.851818084716797e-05,-0.029024506991845556,0.01607811,0.2,2512,-2.262055078125,1257.0
81408,12,1383,4,-42.95821750164032,0.971133828163147,0.0004092704424510632,0.2647705078125,0.23295857990160584,0.06425201892852783,3.331899642944336e-05,-0.02854055239004083,0.025931729,0.2,2528,-2.262055078125,1257.0
81920,13,1375,4,-42.959237813949585,0.9707303047180176,0.0004092704424510632,0.223388671875,0.004899818501144182,-0.03911168873310089,-0.00022292137145996094,-0.026937311369692907,0.018704072,0.2,2544,-2.264065276923077,1257.0
82432,14,1371,5,-42.95947623252869,0.9718682169914246,0.0004092704424510632,0.2379150390625,0.2291967119090259,0.08944688737392426,3.349781036376953e-05,-0.02737458724004682,0.01992594,0.2,2560,-2.264065276923077,1257.0
82944,15,1368,5,-43.020217299461365,0.9744147658348083,0.0004092704424510632,0.2127685546875,0.004424673075845931,-0.03301098197698593,-0.005094289779663086,-0.025353255186928436,0.019888932,0.2,2576,-2.264065276923077,1257.0
83456,16,1365,5,-43.06780934333801,0.9748708605766296,0.0004092704424510632,0.2369384765625,0.004305475849832874,-0.02668360248208046,8.749961853027344e-05,-0.02404646594368387,0.018463038,0.2,2592,-2.264930590909091,1257.0
83968,17,1360,6,-43.079551458358765,0.9751403331756592,0.0004092704424510632,0.279541015625,0.14536266238428652,0.04466075450181961,2.9206275939941406e-05,-0.022397937922505662,0.032955896,0.2,2608,-2.264930590909091,1257.0
84480,18,1357,6,-43.06842577457428,0.9743046164512634,0.0004092704424510632,0.1488037109375,0.004383889769087546,-0.013879388570785522,-0.00010287761688232422,-0.01459988282294944,0.011632456,0.2,2624,-2.2682034328358207,1257.0
84992,19,1354,7,-43.06045424938202,0.9749176502227783,0.0004092704424510632,0.247802734375,0.2633374775759876,0.08005498349666595,2.6524066925048828e-05,-0.027942176355281845,0.023671456,0.2,2640,-2.2682034328358207,1257.0
85504,20,1352,7,-43.07727038860321,0.9749589562416077,0.0004092704424510632,0.2120361328125,0.0035814341754303314,-0.02964305505156517,-0.0007715225219726562,-0.02081357546558138,0.018911667,0.2,2656,-2.267375779411765,1257.0
86016,21,1349,7,-43.09083819389343,0.9758864641189575,0.0004092704424510632,0.1981201171875,0.2524494808167219,0.1052335724234581,6.0439109802246094e-05,-0.01825913266657153,0.016960284,0.2,2672,-2.267375779411765,1257.0
86528,22,1347,8,-43.128464341163635,0.977699875831604,0.0004092704424510632,0.292236328125,0.004070690461958293,-0.04861968010663986,-0.06584680080413818,-0.030523660403559916,0.022904096,0.2,2688,-2.267375779411765,1257.0
87040,23,1345,8,-43.1758416891098,0.9783114790916443,0.0004092704424510632,0.2081298828125,0.003999463333457243,-0.0299091637134552,1.7762184143066406e-05,-0.02181309599109227,0.019329946,0.2,2704,-2.2702209130434787,1257.0
87552,24,1344,9,-43.18161642551422,0.9779528975486755,0.0004092704424510632,0.2894287109375,0.26118802884593606,0.09816768765449524,-5.960464477539062e-07,-0.030156673441524617,0.02308606,0.2,2720,-2.2702209130434787,1257.0
88064,25,1343,9,-43.170071959495544,0.9776527285575867,0.0004092704424510632,0.2027587890625,0.002981304431159515,-0.039016999304294586,-0.00015878677368164062,-0.022616664340603165,0.015519507,0.2,2736,-2.269087714285715,1257.0
88576,26,1342,9,-43.162264943122864,0.9767394661903381,0.0004092704424510632,0.2197265625,0.24117892747744918,0.11769263446331024,5.125999450683594e-06,-0.024715475330594927,0.020973362,0.2,2752,-2.269087714285715,1257.0
89088,27,1339,10,-43.14753746986389,0.9769293069839478,0.0004092704424510632,0.20458984375,0.0037939104659017175,-0.03289446979761124,-0.0003255605697631836,-0.02258051256649196,0.015738035,0.2,2768,-2.269087714285715,1257.0
89600,28,1338,10,-43.12268948554993,0.9739367961883545,0.0004092704424510632,0.1798095703125,0.004322408349253237,-0.025534825399518013,-1.5020370483398438e-05,-0.021348706490243785,0.014127325,0.2,2784,-2.2680687605633807,1257.0
90112,29,1336,11,-43.02980816364288,0.9718260765075684,0.0004092704424510632,0.1690673828125,0.2466784967109561,0.08515217900276184,7.092952728271484e-06,-0.019458429378573783,0.016415868,0.2,2800,-2.2680687605633807,1257.0
90624,30,1335,11,-42.97086799144745,0.9698193073272705,0.0004092704424510632,0.212158203125,0.003132540707156295,-0.03964313864707947,-4.076957702636719e-05,-0.022537064338393975,0.017456282,0.2,2816,-2.266724638888889,1257.0
91136,31,1334,11,-42.928834319114685,0.9700435400009155,0.0004092704424510632,0.2352294921875,0.22482524625957012,0.04263291507959366,3.2782554626464844e-06,-0.025723444916366134,0.021735445,0.2,2832,-2.266724638888889,1257.0
91648,32,1334,12,-42.95910286903381,0.9715556502342224,0.0004092704424510632,0.2388916015625,0.0038690237706759945,-0.03254872187972069,-0.0001646280288696289,-0.023612748249433935,0.023633115,0.2,2848,-2.266724638888889,1257.0
92160,33,1333,12,-42.985992193222046,0.9711915254592896,0.0004092704424510632,0.2281494140625,0.005186203234188724,-0.030751869082450867,-7.748603820800781e-06,-0.028556134784594178,0.019889262,0.2,2864,-2.2681772876712327,1257.0
92672,34,1332,13,-42.965956926345825,0.9708684086799622,0.0004092704424510632,0.16064453125,0.2472833525389433,0.07012231647968292,1.4483928680419922e-05,-0.017696321505354717,0.013149606,0.2,2880,-2.2681772876712327,1257.0
93184,35,1332,13,-42.96088433265686,0.9708289504051208,0.0004092704424510632,0.2537841796875,0.003046140365768224,-0.041394107043743134,-3.1828880310058594e-05,-0.0265957806550432,0.018168097,0.2,2896,-2.2656827027027027,1257.0
93696,36,1329,13,-42.950965881347656,0.9701047539710999,0.0004092704424510632,0.2196044921875,0.2276152945123613,0.08409466594457626,6.139278411865234e-06,-0.02352853794582188,0.019533344,0.2,2912,-2.2656827027027027,1257.0
94208,37,1329,14,-42.93970322608948,0.9703773856163025,0.0004092704424510632,0.3079833984375,0.0039987930285860784,-0.04727030545473099,-0.0002715587615966797,-0.03432866476941854,0.030175071,0.2,2928,-2.2656827027027027,1257.0
94720,38,1329,14,-42.9496374130249,0.9707874655723572,0.0004092704424510632,0.2757568359375,0.003729545307578519,-0.0441671684384346,-4.76837158203125e-07,-0.03032742343202699,0.02373595,0.2,2944,-2.2654298266666664,1257.0
95232,39,1328,15,-42.92578363418579,0.9684940576553345,0.0004092704424510632,0.2425537109375,0.2405082182958722,0.08023959398269653,1.3709068298339844e-05,-0.027254263259237632,0.019669402,0.2,2960,-2.2654298266666664,1257.0
95744,40,1328,15,-42.844202756881714,0.9667583107948303,0.0004092704424510632,0.2548828125,0.0040977419703267515,-0.03079196624457836,-3.7550926208496094e-05,-0.03127470603794791,0.021120783,0.2,2976,-2.264150210526316,1257.0
96256,41,1328,15,-42.81772708892822,0.9666091203689575,0.0004092704424510632,0.24365234375,0.2361028091982007,0.09638752043247223,7.152557373046875e-06,-0.026378476643003523,0.020413097,0.2,2992,-2.264150210526316,1257.0
96768,42,1327,16,-42.82892835140228,0.9673105478286743,0.0004092704424510632,0.2608642578125,0.005007859042962082,-0.03680742159485817,-0.0003833770751953125,-0.026585464729578234,0.032584127,0.2,3008,-2.264150210526316,1257.0
97280,43,1327,16,-42.82137644290924,0.966090977191925,0.0004092704424510632,0.2408447265625,0.0037041801842860878,-0.02562125399708748,-8.821487426757812e-06,-0.024012780049815774,0.017613135,0.2,3024,-2.2649667532467532,1257.0
97792,44,1326,16,-42.795671343803406,0.9663382768630981,0.0004092704424510632,0.2454833984375,0.1588615896180272,0.04117857664823532,1.4007091522216797e-05,-0.022654053347650915,0.03162986,0.2,3040,-2.2649667532467532,1257.0
98304,45,1326,17,-42.76997220516205,0.9635959267616272,0.0004092704424510632,0.194091796875,0.004559367131150793,-0.039335545152425766,-3.910064697265625e-05,-0.02363655305816792,0.016447708,0.2,3056,-2.2639701666666663,1257.0
98816,46,1325,17,-42.68275737762451,0.9616500735282898,0.0004092704424510632,0.2747802734375,0.2536779441870749,0.07811591029167175,-2.5033950805664062e-06,-0.026833762414753437,0.030788299,0.2,3072,-2.2639701666666663,1257.0
99328,47,1325,18,-42.625932574272156,0.9596718549728394,0.0004092704424510632,0.230224609375,0.0028685898723779246,-0.02557338960468769,-0.00015354156494140625,-0.020563482423312962,0.024763651,0.2,3088,-2.260309303797468,1257.0
99840,48,1325,18,-42.575868248939514,0.9588190913200378,0.0004092704424510632,0.2066650390625,0.23923605820164084,0.1098501980304718,8.58306884765625e-06,-0.01914530659269076,0.016664283,0.2,3104,-2.260309303797468,1257.0
100352,49,1324,18,-42.544840931892395,0.9572322964668274,0.0004092704424510632,0.1951904296875,0.00508333580364706,-0.033379390835762024,-0.0005906820297241211,-0.019788610574323684,0.018325973,0.2,3120,-2.260309303797468,1257.0
100864,50,1324,19,-42.520065903663635,0.958017110824585,0.0004092704424510632,0.2139892578125,0.004409653709444683,-0.02025260590016842,-7.152557373046875e-06,-0.02145891875261441,0.017182233,0.2,3136,-2.2623839625000004,1257.0
101376,51,1323,19,-42.54252564907074,0.957788348197937,0.0004092704424510632,0.2742919921875,0.25855449261143804,0.06677702069282532,9.5367431640625e-07,-0.028565957152750343,0.024363603,0.2,3152,-2.2623839625000004,1257.0
101888,52,1323,20,-42.4947544336319,0.9550223350524902,0.0004092704424510632,0.3017578125,0.0027505161342560314,-0.041823774576187134,-8.428096771240234e-05,-0.031898801811621524,0.027714409,0.2,3168,-2.2621503456790126,1257.0
102400,53,1322,20,-42.40704119205475,0.9523692727088928,0.0004092704424510632,0.2698974609375,0.23661978775635362,0.075773686170578,5.066394805908203e-06,-0.027149074030603515,0.025710594,0.2,3184,-2.2621503456790126,1257.0
102912,54,1322,20,-42.32496380805969,0.9501887559890747,0.0004092704424510632,0.26318359375,0.0042922598295263015,-0.05192152038216591,-6.67572021484375e-06,-0.030299053294584155,0.018581653,0.2,3200,-2.2621503456790126,1257.0
103424,55,1322,21,-42.26717722415924,0.9489824771881104,0.0004092704424510632,0.2513427734375,0.00514505933097098,-0.0481698140501976,-3.814697265625e-06,-0.029856953478883952,0.020527374,0.2,3216,-2.263594963414634,1257.0
103936,56,1322,21,-42.25522577762604,0.94975745677948,0.0004092704424510632,0.2364501953125,0.24523735092952847,0.06163131073117256,1.3709068298339844e-06,-0.02629300026455894,0.017812239,0.2,3232,-2.263594963414634,1257.0
104448,57,1322,22,-42.279797196388245,0.9500114917755127,0.0004092704424510632,0.2276611328125,0.002955107975139981,-0.02534593641757965,-3.3736228942871094e-05,-0.0253580218704883,0.016241714,0.2,3248,-2.262036,1257.0
104960,58,1322,22,-42.30216419696808,0.9515085816383362,0.0004092704424510632,0.1904296875,0.2315399469807744,0.0612882599234581,8.463859558105469e-06,-0.02027445136627648,0.016274564,0.2,3264,-2.262036,1257.0
105472,59,1322,22,-42.32403254508972,0.9509743452072144,0.0004092704424510632,0.21728515625,0.0035533842601580545,-0.03054274432361126,-1.7881393432617188e-05,-0.023896908009191975,0.016459856,0.2,3280,-2.262036,1257.0
105984,60,1321,23,-42.279574275016785,0.9492231607437134,0.0004092704424510632,0.1964111328125,0.0046264232296380214,-0.03245769813656807,-4.172325134277344e-06,-0.02430353540694341,0.013166027,0.2,3296,-2.260936380952381,1257.0
106496,61,1321,23,-42.22942936420441,0.9481553435325623,0.0004092704424510632,0.310791015625,0.24398585315793753,0.08272109925746918,1.9669532775878906e-06,-0.03057964534673374,0.026215395,0.2,3312,-2.260936380952381,1257.0
107008,62,1321,24,-42.19024872779846,0.9471107721328735,0.0004092704424510632,0.218505859375,0.0037739151011919603,-0.03233255818486214,-3.516674041748047e-05,-0.022494072967674583,0.01762083,0.2,3328,-2.262791105882353,1257.0
107520,63,1321,24,-42.190529584884644,0.94832843542099,0.0004092704424510632,0.275146484375,0.22759749460965395,0.10185696184635162,9.059906005859375e-06,-0.02711728311260231,0.029220328,0.2,3344,-2.262791105882353,1257.0
108032,64,1321,24,-42.22422790527344,0.9486886262893677,0.0004092704424510632,0.2943115234375,0.003648880483524408,-0.035440266132354736,-3.1113624572753906e-05,-0.029483571051969193,0.02924206,0.2,3360,-2.262791105882353,1257.0
108544,65,1321,25,-42.22382199764252,0.9492434859275818,0.0004092704424510632,0.2840576171875,0.004806045639270451,-0.05621112138032913,4.172325134277344e-07,-0.036841435969108716,0.01950653,0.2,3376,-2.262873093023256,1257.0
109056,66,1321,25,-42.23888850212097,0.9494617581367493,0.0004092704424510632,0.2633056640625,0.24113523913547397,0.0945001095533371,2.4437904357910156e-06,-0.025943509390344843,0.025983352,0.2,3392,-2.262873093023256,1257.0
109568,67,1321,25,-42.23139500617981,0.9487747550010681,0.0004092704424510632,0.220458984375,0.006105063614086248,-0.03914263844490051,-1.8358230590820312e-05,-0.02595614128949819,0.017547853,0.2,3408,-2.2626208620689656,1257.0
110080,68,1321,26,-42.22938120365143,0.9498810172080994,0.0004092704424510632,0.2205810546875,0.23423958523198962,0.08365772664546967,1.6093254089355469e-06,-0.02182899697800167,0.01788799,0.2,3424,-2.2626208620689656,1257.0
110592,69,1321,26,-42.27354907989502,0.9512653946876526,0.0004092704424510632,0.257080078125,0.003639776252384763,-0.04033316299319267,-2.276897430419922e-05,-0.027302092901663855,0.018504199,0.2,3440,-2.2626208620689656,1257.0
111104,70,1321,27,-42.290773153305054,0.9508338570594788,0.0004092704424510632,0.233642578125,0.0034698577219387516,-0.03622879832983017,-5.841255187988281e-06,-0.025531594685162418,0.015688498,0.2,3456,-2.2602291931818184,1257.0
111616,71,1320,27,-42.287582993507385,0.9515680074691772,0.0004092704424510632,0.2960205078125,0.16707781341392547,0.060184575617313385,1.6093254089355469e-06,-0.02839409878652077,0.029150262,0.2,3472,-2.2602291931818184,1257.0
112128,72,1320,27,-42.30254065990448,0.9511642456054688,0.0004092704424510632,0.212158203125,0.004386170890938956,-0.02894541621208191,-4.0531158447265625e-06,-0.022989751014392823,0.015310018,0.2,3488,-2.2576035393258427,1257.0
112640,73,1320,28,-42.27749955654144,0.9502145051956177,0.0004092704424510632,0.250732421875,0.25014644023030996,0.06494778394699097,1.0728836059570312e-06,-0.02847346052294597,0.021180559,0.2,3504,-2.2576035393258427,1257.0
113152,74,1319,28,-42.2491739988327,0.9493169188499451,0.0004092704424510632,0.2794189453125,0.0039132048696046695,-0.039252106100320816,-3.039836883544922e-05,-0.02782269607996568,0.023934942,0.2,3520,-2.257694988888889,1257.0
113664,75,1319,29,-42.216201186180115,0.9485508799552917,0.0004092704424510632,0.2559814453125,0.2399426898919046,0.08113162964582443,3.2782554626464844e-06,-0.030283879168564454,0.019176785,0.2,3536,-2.257694988888889,1257.0
114176,76,1319,29,-42.19997787475586,0.947928249835968,0.0004092704424510632,0.209716796875,0.005454693695355672,-0.032803576439619064,-2.110004425048828e-05,-0.025022646397701465,0.018537808,0.2,3552,-2.257694988888889,1257.0
114688,77,1318,29,-42.17357635498047,0.9466663002967834,0.0004092704424510632,0.2138671875,0.0034543830406619236,-0.028389398008584976,-9.179115295410156e-06,-0.02189758159511257,0.01988731,0.2,3568,-2.257933087912088,1257.0
115200,78,1318,30,-42.12615609169006,0.9456232190132141,0.0004092704424510632,0.2333984375,0.24452412594109774,0.08214440196752548,1.7881393432617188e-06,-0.024479806277668104,0.015704626,0.2,3584,-2.257933087912088,1257.0
115712,79,1318,30,-42.100239992141724,0.9447691440582275,0.0004092704424510632,0.2850341796875,0.0026207185692328494,-0.044705476611852646,-3.707408905029297e-05,-0.029408053145743906,0.02622924,0.2,3600,-2.256163717391304,1257.0
116224,80,1318,31,-42.08853077888489,0.9452687501907349,0.0004092704424510632,0.2349853515625,0.22887035878375173,0.06924189627170563,3.0994415283203125e-06,-0.02518703769601416,0.018596947,0.2,3616,-2.256163717391304,1257.0
116736,81,1318,31,-42.11522138118744,0.9457565546035767,0.0004092704424510632,0.252685546875,0.004686798492912203,-0.037147149443626404,-2.5391578674316406e-05,-0.026947558159008622,0.02419196,0.2,3632,-2.256163717391304,1257.0
117248,82,1318,31,-42.1139190196991,0.9450510144233704,0.0004092704424510632,0.2296142578125,0.0033577084650460165,-0.036225754767656326,-2.5153160095214844e-05,-0.025663790700491518,0.01680864,0.2,3648,-2.2574787741935483,1257.0
117760,83,1317,32,-42.09931457042694,0.9449487328529358,0.0004092704424510632,0.2100830078125,0.23686231579631567,0.0690305233001709,2.2649765014648438e-06,-0.018795110678183846,0.020255527,0.2,3664,-2.2574787741935483,1257.0
118272,84,1317,32,-42.087886691093445,0.9445624947547913,0.0004092704424510632,0.2152099609375,0.002439273001073161,-0.041257794946432114,-6.854534149169922e-05,-0.022464539448264986,0.0155713,0.2,3680,-2.254870074468085,1257.0
118784,85,1317,33,-42.07807779312134,0.9440787434577942,0.0004092704424510632,0.265380859375,0.22429898800328374,0.07128003984689713,4.231929779052734e-06,-0.02743522377568297,0.023340315,0.2,3696,-2.254870074468085,1257.0
119296,86,1317,33,-42.06281769275665,0.9436997175216675,0.0004092704424510632,0.2777099609375,0.004689734829298686,-0.022286290302872658,-0.00010073184967041016,-0.02786794150597416,0.022436421,0.2,3712,-2.254870074468085,1257.0
119808,87,1317,33,-42.041980147361755,0.9429993033409119,0.0004092704424510632,0.200439453125,0.004187473219644744,-0.036799106746912,-1.7881393432617188e-06,-0.0225551372859627,0.016037378,0.2,3728,-2.2544717684210527,1257.0
120320,88,1318,34,-41.995360136032104,0.9406236410140991,0.0004092704424510632,0.26318359375,0.23520798282697797,0.060905568301677704,5.066394805908203e-06,-0.028074867266695946,0.026281998,0.2,3744,-2.2544717684210527,1257.0
120832,89,1317,34,-41.93869197368622,0.9408889412879944,0.0004092704424510632,0.227783203125,0.003306659658846911,-0.04676179587841034,-0.00012135505676269531,-0.02813547436380759,0.017861139,0.2,3760,-2.2557332708333333,1257.0
121344,90,1318,34,-41.946328997612,0.9400628805160522,0.0004092704424510632,0.2406005859375,0.2202089666388929,0.07798106968402863,5.781650543212891e-06,-0.025517877875245176,0.02084858,0.2,3776,-2.2557332708333333,1257.0
121856,91,1318,35,-41.93933987617493,0.9414718151092529,0.0004092704424510632,0.1871337890625,0.0037819267745362595,-0.033437665551900864,-0.0011234283447265625,-0.019474125889246352,0.015842514,0.2,3792,-2.2557332708333333,1257.0
122368,92,1318,35,-41.98907685279846,0.9417920708656311,0.0004092704424510632,0.196533203125,0.004587826457282063,-0.028886951506137848,-2.9802322387695312e-06,-0.020184222928946838,0.013909521,0.2,3808,-2.2566617835051543,1257.0
122880,93,1318,36,-41.97250950336456,0.9405582547187805,0.0004092704424510632,0.2645263671875,0.23022322310134768,0.07707688957452774,3.337860107421875e-06,-0.026283427941962145,0.023733888,0.2,3824,-2.2566617835051543,1257.0
123392,94,1318,36,-41.94038808345795,0.9402798414230347,0.0004092704424510632,0.2376708984375,0.003987056523328647,-0.04739084467291832,-1.704692840576172e-05,-0.026727534612291493,0.018895747,0.2,3840,-2.255113489795918,1257.0
123904,95,1318,36,-41.921321392059326,0.9387989044189453,0.0004092704424510632,0.2431640625,0.22298689186573029,0.06755237281322479,5.185604095458984e-06,-0.02559591841418296,0.024495818,0.2,3856,-2.255113489795918,1257.0
