time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/std,train/n_updates,train/value_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
16,3,8192,2081,0.9891155958175659,240,0.049791284603998065,0.01594012,0.2392578125,0.003429591655731201,0.2,-0.015387361869215965,-43.67122030258179,0.0004092704424510632,-0.023686087923124433,1257.0,-2.420140333333333
17,4,8704,2078,0.9872140288352966,256,0.0034376765761408024,0.016739685,0.2213134765625,-0.03526616096496582,0.2,-0.034363120794296265,-43.60416269302368,0.0004092704424510632,-0.025197799084708095,1257.0,-2.420140333333333
18,4,9216,2076,0.9877418279647827,272,0.0026232778909616172,0.014037336,0.22314453125,-0.006657242774963379,0.2,-0.029098771512508392,-43.57820546627045,0.0004092704424510632,-0.022323837503790855,1257.0,-2.4126924285714284
19,4,9728,2074,0.9900215864181519,288,0.060250921291299164,0.022238025,0.289306640625,0.0018601417541503906,0.2,-0.013776518404483795,-43.626190543174744,0.0004092704424510632,-0.029230960135464557,1257.0,-2.4126924285714284
20,4,10240,2072,0.991485059261322,304,0.004426400126249064,0.021458194,0.266845703125,-0.006176114082336426,0.2,-0.03974276781082153,-43.68288826942444,0.0004092704424510632,-0.03208092229033355,1257.0,-2.4102185
21,5,10752,2072,0.9887216687202454,320,0.056338531081564724,0.015826661,0.25927734375,0.009668231010437012,0.2,0.002236194908618927,-43.67612314224243,0.0004092704424510632,-0.02459100415580906,1257.0,-2.4102185
22,5,11264,2071,0.9853872060775757,336,0.0024956720153568313,0.014359046,0.24365234375,-0.8728785514831543,0.2,-0.04185596853494644,-43.56506431102753,0.0004092704424510632,-0.02820628185145324,1257.0,-2.4102185
23,5,11776,2070,0.9843537211418152,352,0.0020165032365184743,0.019796453,0.2630615234375,0.005690634250640869,0.2,-0.04925655946135521,-43.48988902568817,0.0004092704424510632,-0.030516649247147143,1257.0,-2.4008934444444443
24,5,12288,2065,0.9854284524917603,368,0.06745535251684487,0.031035936,0.3079833984375,0.002575397491455078,0.2,-0.014281369745731354,-43.490063428878784,0.0004092704424510632,-0.03292632952798158,1257.0,-2.4008934444444443
25,6,12800,2064,0.9855062961578369,384,0.005559912417083979,0.013888498,0.2099609375,-0.1798487901687622,0.2,-0.03098033368587494,-43.51386904716492,0.0004092704424510632,-0.022343342192471027,1257.0,-2.3752363
26,6,13312,2063,0.9859833717346191,400,0.08000585902482271,0.019407777,0.23486328125,0.005628407001495361,0.2,-0.009239055216312408,-43.517955899238586,0.0004092704424510632,-0.022808016059570946,1257.0,-2.3752363
27,6,13824,2060,0.9849694967269897,416,0.004337924227002077,0.01703531,0.230712890625,-0.5988203287124634,0.2,-0.04181879758834839,-43.516541719436646,0.0004092704424510632,-0.0276902394980425,1257.0,-2.3752363
28,6,14336,2059,0.98455411195755,432,0.001981947927561123,0.013467472,0.200927734375,0.031932950019836426,0.2,-0.03738449141383171,-43.48388493061066,0.0004092704424510632,-0.02218067018839065,1257.0,-2.384974
29,7,14848,2058,0.9854626655578613,448,0.016040232650993858,0.027949605,0.267333984375,0.0054931640625,0.2,-0.01839251071214676,-43.49450385570526,0.0004092704424510632,-0.022154935664730147,1257.0,-2.384974
30,7,15360,2057,0.9859555959701538,464,0.0038981474499450997,0.01575128,0.2320556640625,-0.022136449813842773,0.2,-0.03226553276181221,-43.51946699619293,0.0004092704424510632,-0.023968508481630124,1257.0,-2.3782626666666666
31,7,15872,2055,0.985712468624115,480,0.08832818665541708,0.02058313,0.2359619140625,0.016451239585876465,0.2,0.012829117476940155,-43.52193057537079,0.0004092704424510632,-0.028000502454233356,1257.0,-2.3782626666666666
32,7,16384,2054,0.986504316329956,496,0.009586227737599984,0.025563234,0.25732421875,-0.8322348594665527,0.2,-0.046477027237415314,-43.52122247219086,0.0004092704424510632,-0.03055645695712883,1257.0,-2.3773876153846154
33,8,16896,2052,0.9849766492843628,512,0.11149283591657877,0.020731477,0.2340087890625,0.002244889736175537,0.2,0.022209055721759796,-43.52784490585327,0.0004092704424510632,-0.024656477849930525,1257.0,-2.3773876153846154
34,8,17408,2052,0.9835168719291687,528,0.003409207725781016,0.01402284,0.2266845703125,0.14309215545654297,0.2,-0.03285130485892296,-43.46129024028778,0.0004092704424510632,-0.025513124201097526,1257.0,-2.3773876153846154
35,8,17920,2051,0.9837561845779419,544,0.003260193479945883,0.014733669,0.2322998046875,-0.007869720458984375,0.2,-0.02971750870347023,-43.442946553230286,0.0004092704424510632,-0.026556548778899014,1257.0,-2.3727357857142857
36,8,18432,2050,0.9838897585868835,560,0.10219481447711587,0.020231668,0.259521484375,0.007001996040344238,0.2,0.001905050128698349,-43.45039141178131,0.0004092704424510632,-0.023758471332257614,1257.0,-2.3727357857142857
37,9,18944,2050,0.9827783107757568,576,0.006498391732748132,0.014815652,0.204833984375,-2.632798433303833,0.2,-0.03890587016940117,-43.43793082237244,0.0004092704424510632,-0.025624144982430153,1257.0,-2.3712880666666662
38,9,19456,2049,0.9811286926269531,592,0.09689040668308735,0.028585318,0.2724609375,0.007594466209411621,0.2,0.013094091787934303,-43.3941034078598,0.0004092704424510632,-0.025063076594960876,1257.0,-2.3712880666666662
39,9,19968,2049,0.9824900031089783,608,0.003186351081239991,0.01286082,0.1895751953125,-3.604337692260742,0.2,-0.03991144523024559,-43.3752555847168,0.0004092704424510632,-0.0219757386148558,1257.0,-2.3712880666666662
40,9,20480,2048,0.9821407794952393,624,0.0023362997781077866,0.017041516,0.1904296875,-0.01402294635772705,0.2,-0.027262426912784576,-43.4095983505249,0.0004092704424510632,-0.020244780876964796,1257.0,-2.3684040625
41,10,20992,2048,0.9820006489753723,640,0.0901692237239331,0.022081215,0.237548828125,0.016930878162384033,0.2,3.47234308719635e-05,-43.39031100273132,0.0004092704424510632,-0.019957901240559295,1257.0,-2.3684040625
42,10,21504,2047,0.9808204770088196,656,0.004218645626679063,0.014912985,0.22119140625,-3.4229321479797363,0.2,-0.03192255273461342,-43.37836182117462,0.0004092704424510632,-0.02558560283796396,1257.0,-2.367162882352941
43,10,22016,2047,0.9799327850341797,672,0.1098887431435287,0.024107303,0.2650146484375,0.006076216697692871,0.2,0.004451662302017212,-43.33900010585785,0.0004092704424510632,-0.027232391701545566,1257.0,-2.367162882352941
44,11,22528,2045,0.9807955622673035,688,0.011159371832036413,0.016549077,0.2208251953125,-1.527031660079956,0.2,-0.037734806537628174,-43.333643555641174,0.0004092704424510632,-0.026093900225532707,1257.0,-2.367162882352941
45,11,23040,2043,0.9822943806648254,704,0.002010232703469228,0.019801158,0.27197265625,-0.009448409080505371,0.2,-0.037121567875146866,-43.37023079395294,0.0004092704424510632,-0.025838051951723173,1257.0,-2.3669165
46,11,23552,2042,0.9824718236923218,720,0.08770265802741051,0.029965807,0.281982421875,0.019065380096435547,0.2,-0.006879337131977081,-43.4002149105072,0.0004092704424510632,-0.027333332312991843,1257.0,-2.3669165
47,11,24064,2043,0.9847150444984436,736,0.010428064037114382,0.014398575,0.224853515625,-2.274474859237671,0.2,-0.024639207869768143,-43.429919958114624,0.0004092704424510632,-0.025670731789432466,1257.0,-2.3584934736842103
48,12,24576,2043,0.9851632118225098,752,0.10585080250166357,0.016814917,0.2266845703125,0.004675149917602539,0.2,0.019752543419599533,-43.484108209609985,0.0004092704424510632,-0.021375039592385292,1257.0,-2.3584934736842103
49,12,25088,2043,0.9852644205093384,768,0.002543809179769596,0.014163018,0.2354736328125,-0.07729315757751465,0.2,-0.031014729291200638,-43.48141968250275,0.0004092704424510632,-0.023399639103445224,1257.0,-2.3584934736842103
50,12,25600,2043,0.985459566116333,784,0.0018801723126671277,0.020694137,0.2646484375,0.04395651817321777,0.2,-0.03038175217807293,-43.49214208126068,0.0004092704424510632,-0.02983485523145646,1257.0,-2.3524298
51,12,26112,2043,0.9869507551193237,800,0.0648776002926752,0.034263477,0.2740478515625,0.043599605560302734,0.2,-0.02550763078033924,-43.5125173330307,0.0004092704424510632,-0.027620269887847826,1257.0,-2.3524298
52,13,26624,2042,0.9869696497917175,816,0.006932974189112429,0.02144941,0.2667236328125,-4.017806529998779,0.2,-0.047557294368743896,-43.54451787471771,0.0004092704424510632,-0.03025201974378433,1257.0,-2.3536622857142855
53,13,27136,2042,0.9883418083190918,832,0.11108394525945187,0.020621385,0.189697265625,0.006375730037689209,0.2,0.017850762233138084,-43.56171190738678,0.0004092704424510632,-0.01918947129161097,1257.0,-2.3536622857142855
54,13,27648,2041,0.987888514995575,848,0.005781793537607882,0.011824034,0.177490234375,-4.734299659729004,0.2,-0.03338869661092758,-43.58208179473877,0.0004092704424510632,-0.022167976669152267,1257.0,-2.3536622857142855
55,13,28160,2041,0.9896267056465149,864,0.0016270829528366448,0.01523723,0.2115478515625,0.029717564582824707,0.2,-0.023628823459148407,-43.59077441692352,0.0004092704424510632,-0.027136830365634523,1257.0,-2.345712227272727
56,14,28672,2041,0.9910867810249329,880,0.036863887537037954,0.034184944,0.2880859375,0.006136596202850342,0.2,-0.012970039620995522,-43.64478254318237,0.0004092704424510632,-0.024313527916092426,1257.0,-2.345712227272727
57,14,29184,2041,0.9913052916526794,896,0.0046251300955191255,0.013683556,0.1983642578125,-0.02092885971069336,0.2,-0.02766982838511467,-43.66723430156708,0.0004092704424510632,-0.019638973062683363,1257.0,-2.3468660869565214
58,14,29696,2039,0.9915819764137268,912,0.0927279869792983,0.01936835,0.2138671875,0.05744713544845581,0.2,0.012494765222072601,-43.67577278614044,0.0004092704424510632,-0.020878835377516225,1257.0,-2.3468660869565214
59,14,30208,2039,0.9887572526931763,928,0.0035108164411212783,0.019710597,0.2169189453125,-5.40225887298584,0.2,-0.03399468585848808,-43.64271342754364,0.0004092704424510632,-0.02693590088165365,1257.0,-2.344797375
60,15,30720,2039,0.9867778420448303,944,0.1147150902543217,0.028204415,0.2664794921875,0.014493107795715332,0.2,0.008454710245132446,-43.54793071746826,0.0004092704424510632,-0.02501997645595111,1257.0,-2.344797375
61,15,31232,2038,0.9859058260917664,960,0.004521284321526764,0.01825507,0.2169189453125,-5.813875675201416,0.2,-0.032654281705617905,-43.51112973690033,0.0004092704424510632,-0.025804211443755776,1257.0,-2.344797375
62,15,31744,2038,0.9862931370735168,976,0.004238328307110351,0.014999842,0.2281494140625,0.0002735257148742676,0.2,-0.03862732648849487,-43.50172686576843,0.0004092704424510632,-0.025421203943551518,1257.0,-2.3439655999999998
63,15,32256,2037,0.9880606532096863,992,0.1007638011360541,0.02167941,0.2431640625,0.03749746084213257,0.2,-0.007718436419963837,-43.537720799446106,0.0004092704424510632,-0.0286259304266423,1257.0,-2.3439655999999998
64,16,32768,2037,0.9871500730514526,1008,0.0047691258223494515,0.01954445,0.220947265625,-2.841799259185791,0.2,-0.03713594749569893,-43.558507442474365,0.0004092704424510632,-0.0251843192090746,1257.0,-2.345360653846154
65,16,33280,2036,0.9847801327705383,1024,0.1609628633596003,0.018187964,0.2138671875,0.0020178556442260742,0.2,0.03567817807197571,-43.4978951215744,0.0004092704424510632,-0.026732913800515234,1257.0,-2.345360653846154
66,16,33792,2035,0.9840408563613892,1040,0.0017492842489446048,0.015468083,0.2054443359375,-0.006661653518676758,0.2,-0.03499036282300949,-43.44357717037201,0.0004092704424510632,-0.023020000160613563,1257.0,-2.345360653846154
67,16,34304,2035,0.9813061952590942,1056,0.0031512906498392113,0.01700846,0.2095947265625,-0.0018701553344726562,0.2,-0.03417041897773743,-43.398043155670166,0.0004092704424510632,-0.02387901373731438,1257.0,-2.342593037037037
68,17,34816,2035,0.9808440804481506,1072,0.14180311001837254,0.030583475,0.2783203125,0.00833040475845337,0.2,0.028377316892147064,-43.33987545967102,0.0004092704424510632,-0.025916107115335763,1257.0,-2.342593037037037
69,17,35328,2034,0.9818540215492249,1088,0.01472124280553544,0.014904251,0.1646728515625,-9.18874454498291,0.2,-0.03105226717889309,-43.34701478481293,0.0004092704424510632,-0.019912173782358877,1257.0,-2.345439821428571
70,17,35840,2035,0.9816600680351257,1104,0.11415654316078871,0.02568547,0.2386474609375,0.01330554485321045,0.2,0.006939146667718887,-43.364850640296936,0.0004092704424510632,-0.025655737408669665,1257.0,-2.345439821428571
71,17,36352,2034,0.9817118644714355,1120,0.00828291206562426,0.017504098,0.1873779296875,-3.0021896362304688,0.2,-0.019917171448469162,-43.35607922077179,0.0004092704424510632,-0.0224120979255531,1257.0,-2.345439821428571
72,18,36864,2034,0.9806349873542786,1136,0.0021901401596551295,0.018047322,0.2723388671875,-0.012812972068786621,0.2,-0.04159867390990257,-43.343733072280884,0.0004092704424510632,-0.029460877427482046,1257.0,-2.341673206896552
73,18,37376,2034,0.979072093963623,1152,0.09734705917071551,0.020663138,0.262451171875,0.020367980003356934,0.2,-0.007579373195767403,-43.29498314857483,0.0004092704424510632,-0.02381336845792248,1257.0,-2.341673206896552
74,18,37888,2034,0.9797611832618713,1168,0.0068723674266948365,0.01288368,0.2110595703125,-4.921919822692871,0.2,-0.03741736337542534,-43.277026772499084,0.0004092704424510632,-0.024180788692319766,1257.0,-2.346023666666667
75,18,38400,2034,0.9793148636817932,1184,0.13167832442559302,0.030010846,0.282470703125,0.008389711380004883,0.2,-0.0035299919545650482,-43.28736686706543,0.0004092704424510632,-0.031704375869594514,1257.0,-2.346023666666667
76,19,38912,2034,0.9789254665374756,1200,0.01232189204893075,0.019902177,0.22607421875,-1.916600227355957,0.2,-0.025086170062422752,-43.26260244846344,0.0004092704424510632,-0.024650179519085214,1257.0,-2.346023666666667
77,19,39424,2034,0.9784736633300781,1216,0.0025650185816630255,0.020525854,0.2305908203125,0.044351279735565186,0.2,-0.037728991359472275,-43.25008809566498,0.0004092704424510632,-0.026722889335360378,1257.0,-2.3452027096774195
78,19,39936,2034,0.9782658815383911,1232,0.07611533149611205,0.020072302,0.165283203125,0.10514682531356812,0.2,-0.0010744761675596237,-43.239192724227905,0.0004092704424510632,-0.020415579376276582,1257.0,-2.3452027096774195
79,19,40448,2034,0.9782203435897827,1248,0.008357930215424858,0.016457912,0.20458984375,-3.199023723602295,0.2,-0.03156491741538048,-43.234033703804016,0.0004092704424510632,-0.02504450191918295,1257.0,-2.3403815
80,20,40960,2034,0.9790692329406738,1264,0.10289132071193308,0.016088337,0.213623046875,0.047571420669555664,0.2,0.011639727279543877,-43.24285709857941,0.0004092704424510632,-0.02012920458219014,1257.0,-2.3403815
81,20,41472,2034,0.9767317175865173,1280,0.006892005054396577,0.015589693,0.1739501953125,-1.784240484237671,0.2,-0.013823281042277813,-43.23141551017761,0.0004092704424510632,-0.018671996243938338,1257.0,-2.3403815
82,20,41984,2034,0.9746633172035217,1296,0.0015496160522161517,0.018364448,0.232421875,0.09157246351242065,0.2,-0.034980472177267075,-43.14999568462372,0.0004092704424510632,-0.02842981563298963,1257.0,-2.341307909090909
83,20,42496,2033,0.9741759896278381,1312,0.05531961331143975,0.033897996,0.2744140625,0.020544052124023438,0.2,-0.014757294207811356,-43.107586145401,0.0004092704424510632,-0.02013473873375915,1257.0,-2.341307909090909
84,21,43008,2033,0.9747737646102905,1328,0.005523458152310923,0.013954755,0.2392578125,-1.60255765914917,0.2,-0.04521489515900612,-43.10987365245819,0.0004092704424510632,-0.02533708736882545,1257.0,-2.343121764705882
85,21,43520,2033,0.9740387797355652,1344,0.18560738861560822,0.024249367,0.3321533203125,0.00520700216293335,0.2,0.007820766419172287,-43.113462924957275,0.0004092704424510632,-0.03686916988226585,1257.0,-2.343121764705882
86,21,44032,2033,0.9728222489356995,1360,0.015690937376348302,0.019174,0.2723388671875,-1.9453067779541016,0.2,-0.041567105799913406,-43.08204209804535,0.0004092704424510632,-0.031796922732610255,1257.0,-2.3479332285714283
87,21,44544,2033,0.9717692732810974,1376,0.13239843701012433,0.018410143,0.1884765625,0.0958133339881897,0.2,0.013660062104463577,-43.040589332580566,0.0004092704424510632,-0.01781072691665031,1257.0,-2.3479332285714283
88,22,45056,2033,0.9734867215156555,1392,0.004611765005392954,0.02147486,0.2618408203125,-7.90240478515625,0.2,-0.023371398448944092,-43.04352307319641,0.0004092704424510632,-0.02624652482336387,1257.0,-2.3479332285714283
89,22,45568,2033,0.9728726744651794,1408,0.0037653190302080475,0.0150674675,0.2227783203125,-0.00018548965454101562,0.2,-0.027756579220294952,-43.07475304603577,0.0004092704424510632,-0.02332431789545808,1257.0,-2.354953861111111
90,22,46080,2034,0.9724220633506775,1424,0.12720957212150097,0.025171982,0.293701171875,0.051798224449157715,0.2,-0.009484358131885529,-43.04599726200104,0.0004092704424510632,-0.030837627302389592,1257.0,-2.354953861111111
91,22,46592,2033,0.973554790019989,1440,0.014118662395048887,0.021359382,0.23779296875,-1.9000163078308105,0.2,-0.02662600390613079,-43.05054008960724,0.0004092704424510632,-0.022497805141028948,1257.0,-2.358289081081081
92,23,47104,2033,0.9738784432411194,1456,0.13665593531914055,0.026192518,0.2847900390625,0.053019165992736816,0.2,0.004273515194654465,-43.07935130596161,0.0004092704424510632,-0.027223145982134156,1257.0,-2.358289081081081
93,23,47616,2033,0.9733981490135193,1472,0.0019591024502005894,0.02106705,0.2841796875,-8.47952651977539,0.2,-0.04179947078227997,-43.08068883419037,0.0004092704424510632,-0.026013113165390678,1257.0,-2.358289081081081
94,23,48128,2034,0.9737140536308289,1488,0.0026439442299306393,0.024759224,0.302001953125,-0.009014129638671875,0.2,-0.04575600102543831,-43.067800402641296,0.0004092704424510632,-0.029820128984283656,1257.0,-2.355960026315789
95,23,48640,2034,0.9724271297454834,1504,0.13896435452625155,0.018582294,0.22705078125,0.028644025325775146,0.2,-0.013442395254969597,-43.06595182418823,0.0004092704424510632,-0.019629356771474704,1257.0,-2.355960026315789
96,24,49152,2034,0.9742618799209595,1520,0.005295762879541144,0.021828536,0.27392578125,-5.095778942108154,0.2,-0.03673388808965683,-43.056575536727905,0.0004092704424510632,-0.02953418664401397,1257.0,-2.359980487179487
97,24,49664,2034,0.9742050766944885,1536,0.27477925503626466,0.021704642,0.2386474609375,0.00329512357711792,0.2,0.05833709239959717,-43.11434984207153,0.0004092704424510632,-0.026629741303622723,1257.0,-2.359980487179487
98,24,50176,2034,0.974352240562439,1552,0.008267681623692624,0.019713799,0.272705078125,-0.29433131217956543,0.2,-0.040477536618709564,-43.10005462169647,0.0004092704424510632,-0.02634322016092483,1257.0,-2.359980487179487
99,24,50688,2034,0.9728837609291077,1568,0.0017161796968139242,0.017200222,0.257080078125,-0.011759757995605469,0.2,-0.0405777283012867,-43.086097955703735,0.0004092704424510632,-0.02807473493157886,1257.0,-2.357313575
100,25,51200,2035,0.9724053144454956,1584,0.17863412806764245,0.024672963,0.2930908203125,0.01337975263595581,0.2,-2.4108216166496277e-05,-43.04167056083679,0.0004092704424510632,-0.024634715024149045,1257.0,-2.357313575
101,25,51712,2035,0.9719301462173462,1600,0.010795096095534973,0.017180037,0.2425537109375,-6.138580799102783,0.2,-0.025631362572312355,-43.031911969184875,0.0004092704424510632,-0.023360894738289062,1257.0,-2.3600510731707316
102,25,52224,2035,0.9704515933990479,1616,0.17663684813305736,0.016156591,0.18896484375,0.03659522533416748,0.2,0.04731279984116554,-43.00042545795441,0.0004092704424510632,-0.016861248412169516,1257.0,-2.3600510731707316
103,25,52736,2035,0.9695667624473572,1632,0.010433161514811218,0.014486031,0.20361328125,-2.3577334880828857,0.2,-0.03151187300682068,-42.95833945274353,0.0004092704424510632,-0.01958661239768844,1257.0,-2.3600510731707316
104,26,53248,2034,0.9678680300712585,1648,0.001944266779901227,0.016998881,0.2320556640625,-0.04461979866027832,0.2,-0.038697149604558945,-42.92533278465271,0.0004092704424510632,-0.02830464197541005,1257.0,-2.3586644761904756
105,26,53760,2034,0.9664269089698792,1664,0.1237104939064011,0.019326113,0.1885986328125,0.11634600162506104,0.2,-0.011306237429380417,-42.86921787261963,0.0004092704424510632,-0.020647125551477075,1257.0,-2.3586644761904756
106,26,54272,2034,0.9666441679000854,1680,0.006738925876561552,0.021129409,0.2720947265625,-9.729207992553711,0.2,-0.03138228878378868,-42.84537744522095,0.0004092704424510632,-0.03011988222715445,1257.0,-2.3577016511627904
107,26,54784,2034,0.9665961265563965,1696,0.1632473252248019,0.01594331,0.1907958984375,0.05264240503311157,0.2,0.018756605684757233,-42.852105140686035,0.0004092704424510632,-0.021180272538913414,1257.0,-2.3577016511627904
108,27,55296,2034,0.9673539996147156,1712,0.00605646736221388,0.020661095,0.2525634765625,-1.6476519107818604,0.2,-0.029029523953795433,-42.859797954559326,0.0004092704424510632,-0.02581453215680085,1257.0,-2.3577016511627904
109,27,55808,2034,0.9661374092102051,1728,0.0035913031169911847,0.019371932,0.255615234375,0.19590729475021362,0.2,-0.037939127534627914,-42.8647255897522,0.0004092704424510632,-0.025164950406178832,1257.0,-2.3568669090909085
110,27,56320,2033,0.96587073802948,1744,0.05824903765460476,0.021860065,0.222412109375,0.21073293685913086,0.2,-0.007887560874223709,-42.830463886260986,0.0004092704424510632,-0.01968857717292849,1257.0,-2.3568669090909085
111,27,56832,2033,0.9658017754554749,1760,0.005597156021394767,0.025885394,0.2802734375,-6.730188846588135,0.2,-0.04187352955341339,-42.82962608337402,0.0004092704424510632,-0.032154467538930476,1257.0,-2.3511432888888883
112,28,57344,2033,0.9654622077941895,1776,0.19727571704424918,0.022968058,0.156982421875,0.0780758261680603,0.2,0.02815299481153488,-42.82144856452942,0.0004092704424510632,-0.02427040896145627,1257.0,-2.3511432888888883
113,28,57856,2033,0.9632761478424072,1792,0.020178779144771397,0.017304728,0.2042236328125,-1.7550015449523926,0.2,-0.013544274494051933,-42.784765005111694,0.0004092704424510632,-0.019436316943028942,1257.0,-2.3469216521739127
114,28,58368,2033,0.962898313999176,1808,0.1857327064499259,0.020941634,0.1708984375,0.12892985343933105,0.2,0.018402893096208572,-42.736042857170105,0.0004092704424510632,-0.024598077608970925,1257.0,-2.3469216521739127
115,28,58880,2033,0.9633074998855591,1824,0.00318827701266855,0.016401224,0.2537841796875,-3.9552860260009766,0.2,-0.03919155150651932,-42.736037254333496,0.0004092704424510632,-0.026800818057381548,1257.0,-2.3469216521739127
116,29,59392,2033,0.9647625088691711,1840,0.0034372856753179803,0.011985585,0.193115234375,0.0007416009902954102,0.2,-0.030443696305155754,-42.76579749584198,0.0004092704424510632,-0.022788106958614662,1257.0,-2.3465203404255313
117,29,59904,2032,0.964518129825592,1856,0.21282120887190104,0.018450696,0.1473388671875,0.08490955829620361,0.2,0.04938662797212601,-42.78908860683441,0.0004092704424510632,-0.019654165749670938,1257.0,-2.3465203404255313
118,29,60416,2032,0.9642085433006287,1872,0.01428050102549605,0.021747228,0.2576904296875,-11.49985122680664,0.2,-0.02662740647792816,-42.77606177330017,0.0004092704424510632,-0.02508600108558312,1257.0,-2.343783645833333
119,29,60928,2033,0.9634696841239929,1888,0.20460927672684193,0.013681695,0.1524658203125,0.07046228647232056,0.2,0.02305528149008751,-42.760995507240295,0.0004092704424510632,-0.017563736517331563,1257.0,-2.343783645833333
120,30,61440,2033,0.9634425044059753,1904,0.002532432510633953,0.01834827,0.1927490234375,-12.363150596618652,0.2,-0.028170663863420486,-42.74366319179535,0.0004092704424510632,-0.01965301946620457,1257.0,-2.343783645833333
121,30,61952,2033,0.9631791710853577,1920,0.0026105500364792533,0.020589378,0.2645263671875,-0.004139542579650879,0.2,-0.03655112907290459,-42.74077022075653,0.0004092704424510632,-0.029097839884343557,1257.0,-2.3418723877551018
122,30,62464,2033,0.9626308679580688,1936,0.21976401936262846,0.017245498,0.1805419921875,0.04249519109725952,0.2,0.019297804683446884,-42.728025913238525,0.0004092704424510632,-0.020052446372574195,1257.0,-2.3418723877551018
123,30,62976,2032,0.9625707864761353,1952,0.019505240765283816,0.024909245,0.223388671875,-13.918684005737305,0.2,-0.03979688137769699,-42.70882856845856,0.0004092704424510632,-0.02226897404761985,1257.0,-2.34068106
124,31,63488,2032,0.9620240330696106,1968,0.20750097488053143,0.020889211,0.2149658203125,0.038412272930145264,0.2,0.017922293394804,-42.70240247249603,0.0004092704424510632,-0.020706923358375207,1257.0,-2.34068106
125,31,64000,2032,0.9606016278266907,1984,0.004609426981915021,0.01941595,0.23388671875,-12.413920402526855,0.2,-0.02976023592054844,-42.670106291770935,0.0004092704424510632,-0.024595609196694568,1257.0,-2.34068106
