time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/std,train/n_updates,train/value_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
15,3,7680,2053,0.9897785782814026,224,0.005062440468464047,0.022165291,0.2822265625,-0.004067540168762207,0.2,-0.037949178367853165,-43.65912139415741,0.0004092704424510632,-0.028096236899727955,1257.0,-2.4277404999999996
16,4,8192,2046,0.9894751906394958,240,0.04690437449607998,0.024628598,0.290283203125,0.001873314380645752,0.2,-0.008279450237751007,-43.65721523761749,0.0004092704424510632,-0.026393277308670804,1257.0,-2.4277404999999996
17,4,8704,2043,0.9882923364639282,256,0.0028514113146229647,0.013113787,0.21728515625,-0.06503856182098389,0.2,-0.024358874186873436,-43.63165318965912,0.0004092704424510632,-0.025391354778548703,1257.0,-2.4277404999999996
18,4,9216,2038,0.9875790476799011,272,0.002407731724815676,0.018682476,0.2684326171875,0.005725979804992676,0.2,-0.03275618702173233,-43.59956395626068,0.0004092704424510632,-0.0289640529663302,1257.0,-2.398317571428571
19,4,9728,2031,0.986443817615509,288,0.05440572323277593,0.016860243,0.2764892578125,0.0028876066207885742,0.2,-0.007055627182126045,-43.57554364204407,0.0004092704424510632,-0.025717657248605974,1257.0,-2.398317571428571
20,5,10240,2029,0.9865866899490356,304,0.003081012313487008,0.010445009,0.154541015625,0.021241724491119385,0.2,-0.020465435460209846,-43.55125188827515,0.0004092704424510632,-0.019565680195228197,1257.0,-2.4075103749999998
21,5,10752,2029,0.9854520559310913,320,0.06164886511396617,0.024292093,0.266845703125,0.00638502836227417,0.2,-0.0008600763976573944,-43.541998624801636,0.0004092704424510632,-0.028014831492328085,1257.0,-2.4075103749999998
22,5,11264,2030,0.9850233793258667,336,0.0025352002267027274,0.018433746,0.2520751953125,-0.07622277736663818,0.2,-0.03977818787097931,-43.506638407707214,0.0004092704424510632,-0.026929648069199175,1257.0,-2.4075103749999998
23,5,11776,2030,0.9838545918464661,352,0.002062613973976113,0.015640326,0.2257080078125,0.02003270387649536,0.2,-0.035093531012535095,-43.49223005771637,0.0004092704424510632,-0.02574216088396497,1257.0,-2.4106017777777775
24,6,12288,2028,0.9821125268936157,368,0.06918043771293014,0.02942522,0.2745361328125,0.005189180374145508,0.2,-0.01465231366455555,-43.43758928775787,0.0004092704424510632,-0.02691576851066202,1257.0,-2.4106017777777775
25,6,12800,2025,0.9823855757713318,384,0.0035250657783763018,0.016429378,0.2105712890625,-0.09443092346191406,0.2,-0.04083431139588356,-43.404650807380676,0.0004092704424510632,-0.025045620306627825,1257.0,-2.4123306999999996
26,6,13312,2023,0.9819322824478149,400,0.08763011265546083,0.019619036,0.240478515625,0.0007728934288024902,0.2,0.023319408297538757,-43.40963172912598,0.0004092704424510632,-0.022315749898552895,1257.0,-2.4123306999999996
27,6,13824,2023,0.9811955094337463,416,0.003704806680616457,0.01472384,0.19189453125,-0.05223989486694336,0.2,-0.03132880479097366,-43.38839054107666,0.0004092704424510632,-0.022803363579441793,1257.0,-2.4123306999999996
28,7,14336,2022,0.9811027646064758,432,0.0015016901161288843,0.016670693,0.24365234375,0.005170881748199463,0.2,-0.031217185780405998,-43.37167227268219,0.0004092704424510632,-0.025667320238426328,1257.0,-2.414597727272727
29,7,14848,2023,0.9810699820518494,448,0.017584968627488706,0.03677115,0.26025390625,0.00042682886123657227,0.2,-0.016032429412007332,-43.37251114845276,0.0004092704424510632,-0.018038001566310413,1257.0,-2.414597727272727
30,7,15360,2024,0.9810078144073486,464,0.0034793573868228123,0.01638779,0.230712890625,0.003147721290588379,0.2,-0.03083600290119648,-43.369996190071106,0.0004092704424510632,-0.02569157219841145,1257.0,-2.3926282499999996
31,7,15872,2025,0.980323314666748,480,0.12667386373504996,0.018847317,0.2474365234375,0.0005363225936889648,0.2,0.027158323675394058,-43.355037450790405,0.0004092704424510632,-0.026117075147340074,1257.0,-2.3926282499999996
32,8,16384,2024,0.9807577729225159,496,0.003908946164301597,0.017799411,0.2276611328125,-0.014611363410949707,0.2,-0.03106842190027237,-43.340735912323,0.0004092704424510632,-0.027427099994383752,1257.0,-2.395035307692307
33,8,16896,2021,0.979129433631897,512,0.12869141856208444,0.015676975,0.21484375,0.0013121366500854492,0.2,0.02183854952454567,-43.336385846138,0.0004092704424510632,-0.023502775584347546,1257.0,-2.395035307692307
34,8,17408,2023,0.9764090776443481,528,0.0020725457252410706,0.0173667,0.2371826171875,-0.35855793952941895,0.2,-0.023736493661999702,-43.25812768936157,0.0004092704424510632,-0.02252060762839392,1257.0,-2.395035307692307
35,8,17920,2022,0.9767709970474243,544,0.003335313725983724,0.019844532,0.2803955078125,0.000674903392791748,0.2,-0.03473437577486038,-43.20873141288757,0.0004092704424510632,-0.028920565964654088,1257.0,-2.391620928571428
36,9,18432,2023,0.9785703420639038,560,0.14318247768096626,0.022219896,0.25146484375,0.00037807226181030273,0.2,0.028063850477337837,-43.2544379234314,0.0004092704424510632,-0.026424258918268606,1257.0,-2.391620928571428
37,9,18944,2023,0.977436900138855,576,0.003943115771107841,0.02559679,0.3065185546875,0.004755496978759766,0.2,-0.03745216503739357,-43.2670955657959,0.0004092704424510632,-0.030784229835262522,1257.0,-2.3886265333333325
38,9,19456,2022,0.9761411547660828,592,0.1387669739779085,0.024658777,0.27880859375,0.0014230608940124512,0.2,0.03211198002099991,-43.220696806907654,0.0004092704424510632,-0.02880907998769544,1257.0,-2.3886265333333325
39,9,19968,2021,0.9746544361114502,608,0.0018835369082808029,0.015769875,0.23095703125,-0.44134819507598877,0.2,-0.034693121910095215,-43.17848062515259,0.0004092704424510632,-0.024343317847524304,1257.0,-2.3886265333333325
40,10,20480,2020,0.9754111766815186,624,0.0019208247867936734,0.023754355,0.28564453125,0.001805424690246582,0.2,-0.03951145336031914,-43.1543904542923,0.0004092704424510632,-0.029409624185063876,1257.0,-2.378306375
41,10,20992,2021,0.9747111201286316,640,0.15289553510956466,0.019181255,0.2218017578125,0.00024563074111938477,0.2,0.05371443182229996,-43.16926336288452,0.0004092704424510632,-0.022627727696090005,1257.0,-2.378306375
42,10,21504,2021,0.9758884906768799,656,0.00465202202758519,0.019184135,0.2635498046875,-0.00030100345611572266,0.2,-0.028459828346967697,-43.16892099380493,0.0004092704424510632,-0.02923941299377475,1257.0,-2.375495117647059
43,10,22016,2020,0.9741168022155762,672,0.14947708556428552,0.015512241,0.234375,0.0007964372634887695,0.2,0.03474770486354828,-43.1727751493454,0.0004092704424510632,-0.024479645100655034,1257.0,-2.375495117647059
44,11,22528,2021,0.9744313955307007,688,0.003692700331157539,0.018317778,0.2376708984375,-0.005377769470214844,0.2,-0.030415581539273262,-43.12886428833008,0.0004092704424510632,-0.025068600225495175,1257.0,-2.375495117647059
45,11,23040,2019,0.9741308689117432,704,0.0021498545647773426,0.015795596,0.208740234375,0.0004175901412963867,0.2,-0.03229391574859619,-43.142683029174805,0.0004092704424510632,-0.02173270209459588,1257.0,-2.368387111111111
46,11,23552,2020,0.974208652973175,720,0.1605939813889563,0.021574698,0.256103515625,0.00036257505416870117,0.2,0.039168041199445724,-43.1359326839447,0.0004092704424510632,-0.029175419302191585,1257.0,-2.368387111111111
47,11,24064,2019,0.9735426306724548,736,0.004308818402932957,0.01717296,0.231201171875,-0.0029230117797851562,0.2,-0.03623054549098015,-43.132909655570984,0.0004092704424510632,-0.025991172820795327,1257.0,-2.358221052631579
48,12,24576,2019,0.9724532961845398,752,0.14250938245095313,0.014253792,0.197265625,0.003717780113220215,0.2,0.040073033422231674,-43.10198974609375,0.0004092704424510632,-0.021823511488037184,1257.0,-2.358221052631579
49,12,25088,2019,0.9727264642715454,768,0.006394226511474699,0.018918632,0.2076416015625,-0.7546135187149048,0.2,-0.03531796112656593,-43.08150315284729,0.0004092704424510632,-0.022123188333353028,1257.0,-2.358221052631579
50,12,25600,2019,0.9722219705581665,784,0.002055553883110406,0.017198958,0.23779296875,0.007551133632659912,0.2,-0.04605107009410858,-43.08240735530853,0.0004092704424510632,-0.025642676206189208,1257.0,-2.3506110000000002
51,12,26112,2019,0.9708269238471985,800,0.14483244251459837,0.02793952,0.2698974609375,0.0008584856986999512,0.2,0.041133493185043335,-43.04830801486969,0.0004092704424510632,-0.026644790181308053,1257.0,-2.3506110000000002
52,13,26624,2018,0.9727925062179565,816,0.010115444405528251,0.016305424,0.2325439453125,-0.14509451389312744,0.2,-0.0305221788585186,-43.041788935661316,0.0004092704424510632,-0.025097272751736455,1257.0,-2.35225080952381
53,13,27136,2019,0.973227858543396,832,0.14479794818907976,0.028656403,0.2613525390625,0.006831526756286621,0.2,0.02882194332778454,-43.09662187099457,0.0004092704424510632,-0.027519888390088454,1257.0,-2.35225080952381
54,13,27648,2019,0.9720519185066223,848,0.006260940463107545,0.018360574,0.2137451171875,-1.3263392448425293,0.2,-0.04786497727036476,-43.08019161224365,0.0004092704424510632,-0.027068204828538,1257.0,-2.35225080952381
55,13,28160,2019,0.9708744883537292,864,0.001755180121108424,0.022087982,0.28369140625,0.13390684127807617,0.2,-0.03971729800105095,-43.03505539894104,0.0004092704424510632,-0.030321068421471864,1257.0,-2.349739272727273
56,14,28672,2019,0.9711322784423828,880,0.041992731916252524,0.044614423,0.3358154296875,0.005768775939941406,0.2,0.0018946677446365356,-43.01985955238342,0.0004092704424510632,-0.022785019944421947,1257.0,-2.349739272727273
57,14,29184,2019,0.9718310236930847,896,0.0045979231435921974,0.01820679,0.2469482421875,-0.5200939178466797,0.2,-0.0324878990650177,-43.039507269859314,0.0004092704424510632,-0.02703682336868951,1257.0,-2.3574968695652174
58,14,29696,2019,0.9726889133453369,912,0.1712880115956068,0.024744544,0.2525634765625,0.0010960102081298828,0.2,0.041321150958538055,-43.06073248386383,0.0004092704424510632,-0.02779211339657195,1257.0,-2.3574968695652174
59,14,30208,2019,0.9716508388519287,928,0.004416214789671358,0.019000083,0.237548828125,-0.00040721893310546875,0.2,-0.034555356949567795,-43.066240668296814,0.0004092704424510632,-0.028127385769039392,1257.0,-2.3542261250000003
60,15,30720,2019,0.972316563129425,944,0.14526824513450265,0.020387543,0.22216796875,0.021937310695648193,0.2,0.015210352838039398,-43.052528619766235,0.0004092704424510632,-0.023314218837185763,1257.0,-2.3542261250000003
61,15,31232,2019,0.9728584885597229,960,0.0026834662567125633,0.013701227,0.205078125,-3.2351975440979004,0.2,-0.037324756383895874,-43.0777348279953,0.0004092704424510632,-0.023419473916874267,1257.0,-2.3542261250000003
62,15,31744,2019,0.9727259874343872,976,0.0033154291595565155,0.016414415,0.2266845703125,-0.0004404783248901367,0.2,-0.03474417328834534,-43.07864153385162,0.0004092704424510632,-0.02695453609339893,1257.0,-2.3403918000000004
63,15,32256,2019,0.9711878895759583,992,0.1320136385038495,0.019032866,0.209716796875,0.01455456018447876,0.2,0.024506401270627975,-43.05656278133392,0.0004092704424510632,-0.021038815466454253,1257.0,-2.3403918000000004
64,16,32768,2018,0.9711170792579651,1008,0.004600123131240252,0.02450006,0.2545166015625,-1.2727010250091553,0.2,-0.03686927258968353,-43.018582582473755,0.0004092704424510632,-0.028280007478315383,1257.0,-2.332325153846154
65,16,33280,2018,0.9709898829460144,1024,0.17737594712525606,0.020852154,0.230712890625,0.0002186894416809082,0.2,0.05789834260940552,-43.02575623989105,0.0004092704424510632,-0.025000668043503538,1257.0,-2.332325153846154
66,16,33792,2017,0.969825029373169,1040,0.0024172904595616274,0.017896518,0.2401123046875,-0.0010318756103515625,0.2,-0.04264023154973984,-43.004441022872925,0.0004092704424510632,-0.025477999311988242,1257.0,-2.332325153846154
67,17,34304,2017,0.9696102738380432,1056,0.0022131053992779925,0.02277511,0.270263671875,0.00048297643661499023,0.2,-0.03563234955072403,-42.97566080093384,0.0004092704424510632,-0.031124003246077336,1257.0,-2.3306943333333336
68,17,34816,2016,0.9689217209815979,1072,0.1841531377285719,0.02178173,0.2515869140625,0.0002681612968444824,0.2,0.04686346277594566,-42.96168828010559,0.0004092704424510632,-0.02834351699857507,1257.0,-2.3306943333333336
69,17,35328,2015,0.9693771600723267,1088,0.004249361780239269,0.019103108,0.2420654296875,0.003735184669494629,0.2,-0.033731818199157715,-42.9552366733551,0.0004092704424510632,-0.02478669934498612,1257.0,-2.3345104285714293
70,17,35840,2015,0.9676094055175781,1104,0.1787481871433556,0.021978263,0.2530517578125,0.0002326369285583496,0.2,0.06404721736907959,-42.94108593463898,0.0004092704424510632,-0.025497848604572937,1257.0,-2.3345104285714293
71,18,36352,2015,0.9663272500038147,1120,0.003580930017051287,0.019788425,0.2698974609375,-0.0001647472381591797,0.2,-0.0478169322013855,-42.88272416591644,0.0004092704424510632,-0.029609021090436727,1257.0,-2.3345104285714293
72,18,36864,2016,0.9667609333992004,1136,0.001907701138406992,0.014019685,0.1959228515625,2.9802322387695312e-05,0.2,-0.031905397772789,-42.86836099624634,0.0004092704424510632,-0.020563180092722178,1257.0,-2.341534793103449
73,18,37376,2016,0.9672825336456299,1152,0.18566349847242236,0.027461313,0.2818603515625,0.00035065412521362305,0.2,0.034699246287345886,-42.895731925964355,0.0004092704424510632,-0.03084394644247368,1257.0,-2.341534793103449
74,18,37888,2015,0.9668879508972168,1168,0.004085189852048643,0.012498807,0.224365234375,0.0007485747337341309,0.2,-0.04269960895180702,-42.89066982269287,0.0004092704424510632,-0.025852120976196602,1257.0,-2.3429886000000004
75,19,38400,2015,0.966945230960846,1184,0.17998589714989066,0.022959504,0.2716064453125,0.0005584955215454102,0.2,0.03995673730969429,-42.88316798210144,0.0004092704424510632,-0.03228237174698734,1257.0,-2.3429886000000004
76,19,38912,2015,0.9655163884162903,1200,0.002961089776363224,0.016038895,0.1787109375,-0.003965497016906738,0.2,-0.017907578498125076,-42.86127948760986,0.0004092704424510632,-0.017732338310452178,1257.0,-2.3429886000000004
77,19,39424,2015,0.9658227562904358,1216,0.001777323239366524,0.017176747,0.24755859375,0.0008271336555480957,0.2,-0.03866754099726677,-42.83110535144806,0.0004092704424510632,-0.028720581671223044,1257.0,-2.3421611290322586
78,19,39936,2016,0.9669792056083679,1232,0.17984805069863796,0.0315984,0.289306640625,0.0011388063430786133,0.2,0.03626979887485504,-42.85997271537781,0.0004092704424510632,-0.030935375216358807,1257.0,-2.3421611290322586
79,20,40448,2016,0.9675421118736267,1248,0.0031475354699068703,0.01983524,0.2637939453125,-0.009626507759094238,0.2,-0.028206199407577515,-42.88236713409424,0.0004092704424510632,-0.029123354048351757,1257.0,-2.34572653125
80,20,40960,2016,0.9653461575508118,1264,0.13790372689254582,0.020541802,0.23193359375,0.0944598913192749,0.2,0.007101137191057205,-42.867961406707764,0.0004092704424510632,-0.026963820215314627,1257.0,-2.34572653125
81,20,41472,2016,0.9642414450645447,1280,0.0041784441491472535,0.023201272,0.290771484375,-0.9967159032821655,0.2,-0.039323590695858,-42.80367863178253,0.0004092704424510632,-0.032029945868998766,1257.0,-2.34572653125
82,20,41984,2015,0.9637402892112732,1296,0.0018576102484075818,0.014893511,0.20263671875,0.03063178062438965,0.2,-0.021269358694553375,-42.7804251909256,0.0004092704424510632,-0.02572167791367974,1257.0,-2.342215
83,21,42496,2016,0.9638088345527649,1312,0.07616105990018696,0.025594722,0.248046875,0.004703164100646973,0.2,0.004254739731550217,-42.777024269104004,0.0004092704424510632,-0.021150614804355428,1257.0,-2.342215
84,21,43008,2016,0.9633525609970093,1328,0.007268431916600093,0.015125224,0.205322265625,-2.8213601112365723,0.2,-0.03147121146321297,-42.772937655448914,0.0004092704424510632,-0.022324768273392692,1257.0,-2.347742823529412
85,21,43520,2015,0.9634970426559448,1344,0.1698304342571646,0.021457301,0.2486572265625,0.011184871196746826,0.2,0.018277470022439957,-42.76524484157562,0.0004092704424510632,-0.023761826887493953,1257.0,-2.347742823529412
86,21,44032,2015,0.9629462957382202,1360,0.0032203081718762405,0.015018532,0.233642578125,-2.116544485092163,0.2,-0.02655409276485443,-42.76391649246216,0.0004092704424510632,-0.022939718619454652,1257.0,-2.3479348
87,22,44544,2016,0.9647005796432495,1376,0.2433459758758545,0.018886194,0.23974609375,0.00019633769989013672,0.2,0.06047326698899269,-42.77561175823212,0.0004092704424510632,-0.0236061075120233,1257.0,-2.3479348
88,22,45056,2016,0.9639033079147339,1392,0.0016980716591206146,0.015478168,0.192626953125,-0.0052040815353393555,0.2,-0.025690319016575813,-42.80574882030487,0.0004092704424510632,-0.019490844366373494,1257.0,-2.3479348
89,22,45568,2015,0.9632934927940369,1408,0.0035674770842888393,0.015786512,0.2115478515625,-0.0002994537353515625,0.2,-0.02601591870188713,-42.77301549911499,0.0004092704424510632,-0.024022891200729646,1257.0,-2.3411647222222225
90,22,46080,2015,0.9622006416320801,1424,0.2258451273664832,0.019244714,0.23779296875,0.00016492605209350586,0.2,0.08104901015758514,-42.746599435806274,0.0004092704424510632,-0.02218232976156287,1257.0,-2.3411647222222225
91,23,46592,2015,0.9624577164649963,1440,0.004590358003042638,0.021236055,0.209716796875,0.00010001659393310547,0.2,-0.0314248651266098,-42.728594183921814,0.0004092704424510632,-0.023704533887212165,1257.0,-2.339474756756757
92,23,47104,2013,0.9618672728538513,1456,0.23330650385469198,0.018470213,0.2171630859375,0.0001391768455505371,0.2,0.1033138707280159,-42.73354780673981,0.0004092704424510632,-0.021245175536023453,1257.0,-2.339474756756757
93,23,47616,2013,0.9619630575180054,1472,0.0028547090660140384,0.02225494,0.230712890625,-5.5909156799316406e-05,0.2,-0.04517100751399994,-42.71400761604309,0.0004092704424510632,-0.03025551186874509,1257.0,-2.339474756756757
94,23,48128,2012,0.9622865915298462,1488,0.002278387051774189,0.015447419,0.2437744140625,0.000213623046875,0.2,-0.03200570493936539,-42.72223496437073,0.0004092704424510632,-0.025570847967173904,1257.0,-2.339802315789474
95,24,48640,2012,0.9630838632583618,1504,0.22684227162972093,0.01893901,0.2593994140625,0.0001856088638305664,0.2,0.07094521820545197,-42.736186027526855,0.0004092704424510632,-0.026553545496426523,1257.0,-2.339802315789474
96,24,49152,2011,0.9648053050041199,1520,0.0032713789405534044,0.018779157,0.26708984375,0.0007207989692687988,0.2,-0.0379885695874691,-42.77425265312195,0.0004092704424510632,-0.025249842059565708,1257.0,-2.3321515641025643
97,24,49664,2011,0.9663013815879822,1536,0.21848878310993314,0.016937118,0.2177734375,0.00024449825286865234,0.2,0.08569365739822388,-42.826870799064636,0.0004092704424510632,-0.023411446789395995,1257.0,-2.3321515641025643
98,24,50176,2010,0.9664725065231323,1552,0.002616344951093197,0.021218095,0.267578125,0.0008879303932189941,0.2,-0.035639647394418716,-42.856292366981506,0.0004092704424510632,-0.02797296570497565,1257.0,-2.3321515641025643
99,25,50688,2008,0.9631713032722473,1568,0.0018665830939426087,0.014350673,0.2060546875,7.748603820800781e-05,0.2,-0.0332941934466362,-42.81527054309845,0.0004092704424510632,-0.01893224178638775,1257.0,-2.327808975
100,25,51200,2009,0.9616619944572449,1584,0.22474322468042374,0.021706257,0.2808837890625,0.00019794702529907227,0.2,0.0700068324804306,-42.72006368637085,0.0004092704424510632,-0.028857576893642545,1257.0,-2.327808975
101,25,51712,2009,0.9616266489028931,1600,0.0028897234224132262,0.022452302,0.307373046875,-0.017835021018981934,0.2,-0.036376673728227615,-42.69835829734802,0.0004092704424510632,-0.0367009695910383,1257.0,-2.3294786097560976
102,25,52224,2008,0.9617440104484558,1616,0.1994036822579801,0.021801049,0.235107421875,0.0002474784851074219,0.2,0.06340879201889038,-42.7054260969162,0.0004092704424510632,-0.027745398314436898,1257.0,-2.3294786097560976
103,26,52736,2008,0.9619103074073792,1632,0.00375550548415049,0.01596314,0.209228515625,-0.0003732442855834961,0.2,-0.0266718827188015,-42.70313334465027,0.0004092704424510632,-0.021588143048575148,1257.0,-2.3294786097560976
104,26,53248,2007,0.960180401802063,1648,0.0018795041760313325,0.016257705,0.235107421875,0.0003666877746582031,0.2,-0.03382047265768051,-42.688170433044434,0.0004092704424510632,-0.028301964164711535,1257.0,-2.3294701428571427
105,26,53760,2007,0.9602318406105042,1664,0.20331199024803936,0.020208005,0.2178955078125,0.0002643465995788574,0.2,0.05543817579746246,-42.64868521690369,0.0004092704424510632,-0.024036391405388713,1257.0,-2.3294701428571427
106,27,54272,2007,0.9598897695541382,1680,0.0037165249523241073,0.019273512,0.287109375,6.818771362304688e-05,0.2,-0.0377143993973732,-42.65256643295288,0.0004092704424510632,-0.03359468228154583,1257.0,-2.3255532558139533
107,27,54784,2007,0.9575921297073364,1696,0.2020287006162107,0.02260577,0.2242431640625,0.00039964914321899414,0.2,0.06834900379180908,-42.61006200313568,0.0004092704424510632,-0.02231293829390779,1257.0,-2.3255532558139533
108,27,55296,2007,0.9580047726631165,1712,0.003697290303534828,0.018508246,0.2440185546875,-0.0004665851593017578,0.2,-0.04002866521477699,-42.55681324005127,0.0004092704424510632,-0.025936634352547117,1257.0,-2.3255532558139533
109,27,55808,2007,0.9586725831031799,1728,0.001565789403684903,0.018854182,0.21728515625,0.003713250160217285,0.2,-0.035969555377960205,-42.58881449699402,0.0004092704424510632,-0.025113567302469164,1257.0,-2.3229628409090908
110,28,56320,2008,0.957813024520874,1744,0.09703855286352336,0.03301862,0.252197265625,0.0008494853973388672,0.2,0.02530202642083168,-42.58464324474335,0.0004092704424510632,-0.021493026666576043,1257.0,-2.3229628409090908
111,28,56832,2008,0.9575493335723877,1760,0.004996670286345761,0.022291247,0.2608642578125,0.00042116641998291016,0.2,-0.058156467974185944,-42.56082272529602,0.0004092704424510632,-0.02783885681128595,1257.0,-2.3235374444444443
112,28,57344,2008,0.9560225605964661,1776,0.21254924940876663,0.021755587,0.2557373046875,0.003503143787384033,0.2,0.04941054806113243,-42.53316593170166,0.0004092704424510632,-0.026027707965113223,1257.0,-2.3235374444444443
113,28,57856,2008,0.9561177492141724,1792,0.010463325859745964,0.015471928,0.1905517578125,-2.2332122325897217,0.2,-0.02661365084350109,-42.50296747684479,0.0004092704424510632,-0.023200184863526374,1257.0,-2.3248075652173914
114,29,58368,2008,0.9566613435745239,1808,0.1574317782651633,0.024501119,0.29638671875,0.01692134141921997,0.2,0.03952004015445709,-42.519153118133545,0.0004092704424510632,-0.02665066850022413,1257.0,-2.3248075652173914
115,29,58880,2009,0.9580428600311279,1824,0.004320800871937536,0.014157321,0.2359619140625,-4.321496963500977,0.2,-0.02775561809539795,-42.54281032085419,0.0004092704424510632,-0.023034357240248937,1257.0,-2.3248075652173914
116,29,59392,2008,0.9570836424827576,1840,0.0036141033051535487,0.017466825,0.2899169921875,-0.00010466575622558594,0.2,-0.03711630776524544,-42.568331480026245,0.0004092704424510632,-0.025896186009049416,1257.0,-2.323746723404255
117,29,59904,2008,0.9557151198387146,1856,0.16874571633525193,0.028937003,0.30859375,0.008063852787017822,0.2,0.024151712656021118,-42.51428925991058,0.0004092704424510632,-0.02698365060496144,1257.0,-2.323746723404255
118,30,60416,2008,0.9567921161651611,1872,0.005931487168709282,0.014955465,0.2169189453125,-5.5429205894470215,0.2,-0.039615098387002945,-42.5044401884079,0.0004092704424510632,-0.026342324301367626,1257.0,-2.317266375
119,30,60928,2008,0.9561737775802612,1888,0.18219252140261233,0.02725377,0.2781982421875,0.006634056568145752,0.2,0.029402337968349457,-42.52588737010956,0.0004092704424510632,-0.027794031739176717,1257.0,-2.317266375
120,30,61440,2008,0.9563775658607483,1904,0.0047874225783743896,0.018841699,0.260498046875,-9.520012855529785,0.2,-0.02008294127881527,-42.51021099090576,0.0004092704424510632,-0.024154328188160434,1257.0,-2.317266375
121,30,61952,2008,0.9551094174385071,1920,0.0030252601609390695,0.019750008,0.2530517578125,0.0001679062843322754,0.2,-0.022833963856101036,-42.499265909194946,0.0004092704424510632,-0.02339657559787156,1257.0,-2.317582326530612
122,31,62464,2007,0.9539242386817932,1936,0.22268129652366042,0.02693509,0.2894287109375,0.002214670181274414,0.2,0.026239491999149323,-42.45040702819824,0.0004092704424510632,-0.029648368945345283,1257.0,-2.317582326530612
123,31,62976,2007,0.9547407627105713,1952,0.035937099426519126,0.019747296,0.20458984375,-5.336459636688232,0.2,-0.04347243905067444,-42.44209158420563,0.0004092704424510632,-0.023715423420071602,1257.0,-2.31520062
124,31,63488,2007,0.9549614191055298,1968,0.1675453777424991,0.023526214,0.2906494140625,0.043482422828674316,0.2,0.01359153538942337,-42.46404147148132,0.0004092704424510632,-0.027802146272733808,1257.0,-2.31520062
