time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/clip_range,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1346,16,8192,6,0.008851706981658936,0.2,-0.017897550016641617,0.21826171875,0.016678318,-43.86180245876312,240,0.0004092704424510632,0.04169462632853538,-0.02380353948683478,0.9960631132125854,-2.2380013333333335,1223.0
1341,17,8704,6,-0.14093852043151855,0.2,-0.03251589834690094,0.2518310546875,0.02134919,-43.83760678768158,256,0.0004092704424510632,0.0011634176753432257,-0.026314618909964338,0.9952372908592224,-2.2327515714285715,1223.0
1338,18,9216,6,0.014548182487487793,0.2,-0.019685490056872368,0.255859375,0.023098517,-43.83212625980377,272,0.0004092704424510632,0.04520771745592356,-0.028096975962398574,0.9959482550621033,-2.2327515714285715,1223.0
1335,19,9728,7,0.07958090305328369,0.2,-0.033181317150592804,0.2230224609375,0.018125875,-43.842604994773865,288,0.0004092704424510632,0.0021833372484252322,-0.022936950292205438,0.9954516291618347,-2.2327515714285715,1223.0
1332,20,10240,7,0.055658578872680664,0.2,-0.03780665621161461,0.2296142578125,0.02329786,-43.84275674819946,304,0.0004092704424510632,0.0023229428006743547,-0.023484336998080835,0.9968785643577576,-2.2319485,1223.0
1329,21,10752,8,0.01118999719619751,0.2,-0.005720416083931923,0.277587890625,0.025642185,-43.85370409488678,320,0.0004092704424510632,0.05928757763467729,-0.025999412348028272,0.9947932958602905,-2.2319485,1223.0
1327,22,11264,8,-0.08190500736236572,0.2,-0.04203071817755699,0.2276611328125,0.018742407,-43.80390417575836,336,0.0004092704424510632,0.0019472763742669486,-0.02755074974265881,0.9956063628196716,-2.2267134444444445,1223.0
1325,23,11776,8,0.013522982597351074,0.2,0.0033337976783514023,0.2587890625,0.022266481,-43.8374559879303,352,0.0004092704424510632,0.07296509353909642,-0.02964750598766841,0.9956779479980469,-2.2267134444444445,1223.0
1324,24,12288,9,-1.2529778480529785,0.2,-0.036507636308670044,0.24365234375,0.018898021,-43.81886386871338,368,0.0004092704424510632,0.0012279045913601294,-0.02548210238091997,0.995199978351593,-2.2305935000000003,1223.0
1322,25,12800,9,0.014904558658599854,0.2,-0.012080112472176552,0.24072265625,0.017128138,-43.82695734500885,384,0.0004092704424510632,0.07355498406104743,-0.027364060282707214,0.9961549639701843,-2.2305935000000003,1223.0
1320,26,13312,10,0.3038949966430664,0.2,-0.023820357397198677,0.195556640625,0.016955808,-43.84499549865723,400,0.0004092704424510632,0.004179940537142102,-0.022691972568281926,0.9958668947219849,-2.2305935000000003,1223.0
1319,27,13824,10,-0.012852668762207031,0.2,-0.031562432646751404,0.246337890625,0.019247198,-43.84121060371399,416,0.0004092704424510632,0.002572140459960792,-0.026570933187031187,0.9966017603874207,-2.2238949090909093,1223.0
1318,28,14336,10,0.0054926276206970215,0.2,0.007192704826593399,0.257080078125,0.025159594,-43.8711302280426,432,0.0004092704424510632,0.10423144418746233,-0.030282997111498844,0.997305691242218,-2.2238949090909093,1223.0
1317,29,14848,11,-0.04122424125671387,0.2,-0.042963091284036636,0.2657470703125,0.020865628,-43.873979687690735,448,0.0004092704424510632,0.001975582643353846,-0.028383272248902358,0.9969776272773743,-2.2242835833333334,1223.0
1316,30,15360,11,0.03164374828338623,0.2,0.009869486093521118,0.1878662109375,0.016541673,-43.85573136806488,464,0.0004092704424510632,0.08624029904603958,-0.01801634451840073,0.9962379932403564,-2.2242835833333334,1223.0
1315,31,15872,12,-0.2715712785720825,0.2,-0.03148838132619858,0.19775390625,0.01652221,-43.830527544021606,480,0.0004092704424510632,0.0032449611790070776,-0.025775165646336973,0.995628833770752,-2.2242835833333334,1223.0
1315,32,16384,12,0.10495883226394653,0.2,-0.036289021372795105,0.21923828125,0.018935855,-43.816144585609436,496,0.0004092704424510632,0.002384937346505467,-0.02616791623586323,0.9954882264137268,-2.222958,1223.0
1314,33,16896,12,0.03589814901351929,0.2,0.003725603222846985,0.2781982421875,0.033841603,-43.797890424728394,512,0.0004092704424510632,0.07075363874901086,-0.02629300112312194,0.9944908022880554,-2.222958,1223.0
1313,34,17408,13,-0.7770154476165771,0.2,-0.025655709207057953,0.173828125,0.01573487,-43.753032207489014,528,0.0004092704424510632,0.006140823898022063,-0.022082777781179175,0.9923130869865417,-2.2196039285714284,1223.0
1313,35,17920,13,0.010468840599060059,0.2,0.01320435106754303,0.2147216796875,0.021332886,-43.70340132713318,544,0.0004092704424510632,0.1132923443801701,-0.021912105607043486,0.9920649528503418,-2.2196039285714284,1223.0
1310,36,18432,14,-1.273777723312378,0.2,-0.04455475136637688,0.224609375,0.017569097,-43.70755863189697,560,0.0004092704424510632,0.0030214530961529817,-0.024097988120047376,0.9921947717666626,-2.2244668666666665,1223.0
1308,37,18944,14,0.06611263751983643,0.2,0.0016491375863552094,0.2239990234375,0.016865486,-43.70750963687897,576,0.0004092704424510632,0.09735281113535166,-0.02467057951434981,0.9917410016059875,-2.2244668666666665,1223.0
1307,38,19456,14,-0.22219479084014893,0.2,-0.03615625575184822,0.2210693359375,0.017836157,-43.70738220214844,592,0.0004092704424510632,0.008730392321012914,-0.02621513241319917,0.9928082227706909,-2.2244668666666665,1223.0
1308,39,19968,15,0.011519789695739746,0.2,-0.04910620301961899,0.2913818359375,0.026863314,-43.73230957984924,608,0.0004092704424510632,0.002786760247545317,-0.03231473415507935,0.9928070902824402,-2.2162395625,1223.0
1308,40,20480,15,0.0747525691986084,0.2,-0.0005887821316719055,0.2454833984375,0.019803017,-43.723546862602234,624,0.0004092704424510632,0.10871380567550659,-0.02214406250277534,0.9923428893089294,-2.2162395625,1223.0
1307,41,20992,16,-4.875125408172607,0.2,-0.019129915162920952,0.14990234375,0.013106949,-43.72526299953461,640,0.0004092704424510632,0.008496684538840782,-0.016566061007324606,0.9933363199234009,-2.2183772941176474,1223.0
1307,42,21504,16,0.2240520715713501,0.2,0.01771945133805275,0.2108154296875,0.01863094,-43.74284482002258,656,0.0004092704424510632,0.10653290175832808,-0.021552779333433136,0.992902398109436,-2.2183772941176474,1223.0
1307,43,22016,16,-4.054598808288574,0.2,-0.030794763937592506,0.162841796875,0.014102815,-43.74606192111969,672,0.0004092704424510632,0.005853152368217707,-0.01680895607569255,0.9943223595619202,-2.2170409444444443,1223.0
1307,44,22528,17,0.08388733863830566,0.2,-0.015513144433498383,0.29052734375,0.031334676,-43.78836286067963,688,0.0004092704424510632,0.09063720854464918,-0.0317763502971502,0.9946437478065491,-2.2170409444444443,1223.0
1307,45,23040,17,-0.06157493591308594,0.2,-0.03032900020480156,0.1805419921875,0.0154253375,-43.767242074012756,704,0.0004092704424510632,0.009894876609905623,-0.020666017662733793,0.9929074048995972,-2.2170409444444443,1223.0
1307,46,23552,18,-0.4539768695831299,0.2,-0.03330753371119499,0.2281494140625,0.016807765,-43.705379605293274,720,0.0004092704424510632,0.0038483538082800806,-0.024119091540342197,0.9916313290596008,-2.2168862631578947,1223.0
1306,47,24064,18,0.07634115219116211,0.2,-0.0017291400581598282,0.2703857421875,0.026377711,-43.66846013069153,736,0.0004092704424510632,0.09693124960176647,-0.026571939335553907,0.990426242351532,-2.2168862631578947,1223.0
1306,48,24576,18,-2.522866725921631,0.2,-0.04982677102088928,0.2655029296875,0.024009664,-43.67949736118317,752,0.0004092704424510632,0.007260839025548194,-0.032830702111823484,0.9930519461631775,-2.2142334,1223.0
1306,49,25088,19,0.09870773553848267,0.2,0.005422264337539673,0.2425537109375,0.021494592,-43.749693751335144,768,0.0004092704424510632,0.09662359987851232,-0.024186260299757123,0.9935024380683899,-2.2142334,1223.0
1306,50,25600,19,-1.2910702228546143,0.2,-0.04093249887228012,0.1715087890625,0.017423922,-43.75503623485565,784,0.0004092704424510632,0.007959927548654377,-0.021445841717650183,0.9944096207618713,-2.2142334,1223.0
1306,51,26112,19,-0.017551302909851074,0.2,-0.03959071263670921,0.2847900390625,0.019189257,-43.778345465660095,800,0.0004092704424510632,0.0030983743963588495,-0.03160974224738311,0.9944021701812744,-2.2110855714285713,1223.0
1305,52,26624,20,0.0552327036857605,0.2,0.004671547561883926,0.255859375,0.028421223,-43.76418888568878,816,0.0004092704424510632,0.1225102050229907,-0.0211445894674398,0.9939256906509399,-2.2110855714285713,1223.0
1305,53,27136,20,-3.206902503967285,0.2,-0.03406727313995361,0.17724609375,0.01886892,-43.75538468360901,832,0.0004092704424510632,0.01470794848864898,-0.020234654235537164,0.994151771068573,-2.208054545454545,1223.0
1305,54,27648,21,0.17408967018127441,0.2,-0.010651569813489914,0.2044677734375,0.016362501,-43.765371680259705,848,0.0004092704424510632,0.07832865556702018,-0.0227514005091507,0.9947131872177124,-2.208054545454545,1223.0
1305,55,28160,21,-12.13216495513916,0.2,-0.031722236424684525,0.208984375,0.016181529,-43.75282335281372,864,0.0004092704424510632,0.006637202244746732,-0.02231389979715459,0.993191659450531,-2.1988626521739123,1223.0
1305,56,28672,21,0.0629228949546814,0.2,0.0011456683278083801,0.2774658203125,0.027524719,-43.72250533103943,880,0.0004092704424510632,0.09395807469263673,-0.025375129305757582,0.9937575459480286,-2.1988626521739123,1223.0
1304,57,29184,22,-0.38949477672576904,0.2,-0.03561495617032051,0.1689453125,0.019660022,-43.74753487110138,896,0.0004092704424510632,0.021899865474551916,-0.02063375315628946,0.9948477149009705,-2.1988626521739123,1223.0
1304,58,29696,22,-0.4195852279663086,0.2,-0.03950831666588783,0.214111328125,0.014960859,-43.7804901599884,912,0.0004092704424510632,0.0030936237235437147,-0.02223432446771767,0.9956242442131042,-2.1982596666666665,1223.0
