time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/clip_range,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
4191,1,512,0,,,,,,,,,,,,,
1954,2,1024,0,-0.6321980953216553,0.2,-0.03753383830189705,0.2060546875,0.013191383,-43.99869656562805,16,0.0004092704424510632,0.1063246704507037,-0.023332169541390613,1.0004738569259644,,
1665,3,1536,0,-0.023850083351135254,0.2,-0.027661211788654327,0.228759765625,0.01623974,-43.97190177440643,32,0.0004092704424510632,0.002296609727636678,-0.023653577503864653,0.9982678294181824,-2.133402,1223.0
1554,4,2048,1,-0.032154202461242676,0.2,-0.027977393940091133,0.2158203125,0.016432729,-43.918601512908936,48,0.0004092704424510632,0.009886440326226875,-0.022979769302764907,0.9978097081184387,-2.133402,1223.0
1493,5,2560,1,0.0085868239402771,0.2,-0.04784020036458969,0.266357421875,0.01715673,-43.914796590805054,64,0.0004092704424510632,0.0013520965931093087,-0.028629054577322677,0.9977088570594788,-2.188439,1223.0
1455,6,3072,2,-0.001849532127380371,0.2,-0.03377044200897217,0.249267578125,0.014591623,-43.90911102294922,80,0.0004092704424510632,0.015382473153294995,-0.02393291903717909,0.9976378083229065,-2.188439,1223.0
1422,7,3584,2,0.017904579639434814,0.2,-0.03389177843928337,0.2752685546875,0.019073932,-43.890239238739014,96,0.0004092704424510632,0.0018727419064816786,-0.027326997922500595,0.9959908127784729,-2.188439,1223.0
1399,8,4096,2,0.01966756582260132,0.2,-0.03461828827857971,0.24267578125,0.015349485,-43.83416998386383,112,0.0004092704424510632,0.0021498385322047397,-0.02535138966049999,0.9945818185806274,-2.2007893333333333,1223.0
1384,9,4608,3,-0.0017032623291015625,0.2,-0.025450309738516808,0.2969970703125,0.02132673,-43.787986397743225,128,0.0004092704424510632,0.02779106074012816,-0.029243265511468053,0.9927676916122437,-2.2007893333333333,1223.0
1373,10,5120,3,0.03284794092178345,0.2,-0.042267102748155594,0.31884765625,0.023598403,-43.74991059303284,144,0.0004092704424510632,0.001621864597836975,-0.03144712292123586,0.9928457140922546,-2.21754275,1223.0
1364,11,5632,4,0.0014914274215698242,0.2,-0.023327527567744255,0.278564453125,0.022664664,-43.75254046916962,160,0.0004092704424510632,0.03436568524921313,-0.029138273137505166,0.9924130439758301,-2.21754275,1223.0
1356,12,6144,4,-0.018755197525024414,0.2,-0.024025732651352882,0.206298828125,0.013369964,-43.702380776405334,176,0.0004092704424510632,0.0013482393696904182,-0.022648952610325068,0.9896122813224792,-2.220583,1223.0
1351,13,6656,4,0.0020105838775634766,0.2,-0.0059027280658483505,0.2454833984375,0.016489068,-43.642077684402466,192,0.0004092704424510632,0.03894093440612778,-0.024240228362032212,0.9893833994865417,-2.220583,1223.0
1345,14,7168,5,0.07205688953399658,0.2,-0.054524969309568405,0.2686767578125,0.02133367,-43.64790439605713,208,0.0004092704424510632,0.0026846048785955645,-0.03299843199783936,0.9896750450134277,-2.220583,1223.0
1342,15,7680,5,-0.002615809440612793,0.2,-0.026289135217666626,0.2569580078125,0.022019703,-43.63603222370148,224,0.0004092704424510632,0.0020121380293858238,-0.028428286168491468,0.9879713654518127,-2.2191255,1223.0
1338,16,8192,6,0.003683328628540039,0.2,-0.021482916548848152,0.3065185546875,0.026158266,-43.573710441589355,240,0.0004092704424510632,0.05262330872938037,-0.02931967742915731,0.9867329597473145,-2.2191255,1223.0
1335,17,8704,6,0.018888413906097412,0.2,-0.04567309096455574,0.2091064453125,0.013347515,-43.597975730895996,256,0.0004092704424510632,0.0015943234211590607,-0.024393354571657255,0.9896985292434692,-2.2275504285714285,1223.0
1333,18,9216,6,0.006374478340148926,0.2,-0.0005172304809093475,0.188232421875,0.016121011,-43.679275035858154,272,0.0004092704424510632,0.054981107474304736,-0.021411392954178154,0.9908602833747864,-2.2275504285714285,1223.0
