time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/clip_range,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
4242,1,512,0,,,,,,,,,,,,,
1916,2,1024,0,-0.5932564735412598,0.2,-0.034947268664836884,0.2647705078125,0.016845334,-43.99281179904938,16,0.0004092704424510632,0.17389317213383038,-0.033885551907587796,1.0006728172302246,,
1635,3,1536,0,-0.04528963565826416,0.2,-0.04322156682610512,0.2916259765625,0.023014104,-44.00570285320282,32,0.0004092704424510632,0.0031938022657413967,-0.034562663990072906,1.0002720355987549,-2.205069,1223.0
1523,4,2048,1,0.008040308952331543,0.2,-0.02759735845029354,0.29541015625,0.02207002,-43.97112250328064,48,0.0004092704424510632,0.01704918619361706,-0.027619643238722347,0.9988830089569092,-2.205069,1223.0
1462,5,2560,1,-0.026502609252929688,0.2,-0.02938702516257763,0.2203369140625,0.013152716,-43.96087896823883,64,0.0004092704424510632,0.001464508395656594,-0.023178306917543523,1.0000380277633667,-2.2786204999999997,1223.0
1428,6,3072,2,0.006337225437164307,0.2,-0.02212819829583168,0.298828125,0.019200604,-43.98902714252472,80,0.0004092704424510632,0.02276181854540482,-0.029519217438064516,1.0001094341278076,-2.2786204999999997,1223.0
1405,7,3584,2,-0.023417115211486816,0.2,-0.027279917150735855,0.2127685546875,0.016087353,-43.984368324279785,96,0.0004092704424510632,0.002356119941396173,-0.023088400019332767,0.9999890923500061,-2.2786204999999997,1223.0
1387,8,4096,2,-0.016974329948425293,0.2,-0.039681557565927505,0.265869140625,0.020888941,-44.001300573349,112,0.0004092704424510632,0.0022714710321452003,-0.028735299478285015,1.0012781620025635,-2.233365333333333,1223.0
1374,9,4608,3,0.006991684436798096,0.2,-0.017647717148065567,0.2628173828125,0.017088968,-44.03069722652435,128,0.0004092704424510632,0.03255899791838601,-0.024859668337740004,1.001814365386963,-2.233365333333333,1223.0
1363,10,5120,3,-0.02210366725921631,0.2,-0.02934657782316208,0.2640380859375,0.018065419,-44.033546566963196,144,0.0004092704424510632,0.0013851518215233227,-0.026104754186235368,1.0013729333877563,-2.17524125,1223.0
1352,11,5632,4,0.013042271137237549,0.2,-0.021485697478055954,0.239990234375,0.017417774,-44.0402067899704,160,0.0004092704424510632,0.03673364670248702,-0.0246136096684495,1.0026328563690186,-2.17524125,1223.0
1339,12,6144,4,-0.6589834690093994,0.2,-0.04119717329740524,0.2020263671875,0.013396748,-44.066646695137024,176,0.0004092704424510632,0.0016590985705988714,-0.020101081812754273,1.002380132675171,-2.162274,1223.0
1332,13,6656,4,0.05110830068588257,0.2,-0.02305985987186432,0.2606201171875,0.018992614,-44.02268207073212,192,0.0004092704424510632,0.04014963615918532,-0.029881900176405907,0.9999656081199646,-2.162274,1223.0
1329,14,7168,5,0.0689426064491272,0.2,-0.03297391161322594,0.21826171875,0.015534044,-43.96103644371033,208,0.0004092704424510632,0.002878964784031268,-0.02323929383419454,0.9991852045059204,-2.162274,1223.0
1328,15,7680,5,-0.08930480480194092,0.2,-0.033003244549036026,0.2607421875,0.017859954,-43.9536052942276,224,0.0004092704424510632,0.002318698141607456,-0.02858250026474707,0.9990488290786743,-2.1461121666666667,1223.0
1326,16,8192,6,0.024831175804138184,0.2,-0.015524167567491531,0.2113037109375,0.017583111,-43.97289419174194,240,0.0004092704424510632,0.045449716155417264,-0.02348589939356316,1.0009233951568604,-2.1461121666666667,1223.0
1325,17,8704,6,-0.3424668312072754,0.2,-0.028404362499713898,0.1900634765625,0.013949379,-44.02999997138977,256,0.0004092704424510632,0.004374295382149285,-0.0208172472048318,1.0022649765014648,-2.181741,1223.0
1323,18,9216,6,0.035650432109832764,0.2,-0.013992562890052795,0.3074951171875,0.028695054,-44.03895926475525,272,0.0004092704424510632,0.05148273438680917,-0.030465787640423514,1.0014573335647583,-2.181741,1223.0
1321,19,9728,7,-0.31681525707244873,0.2,-0.013190760277211666,0.1861572265625,0.015152704,-44.00848305225372,288,0.0004092704424510632,0.0031616455453331582,-0.019901938692783006,1.0005854368209839,-2.181741,1223.0
1319,20,10240,7,0.061450183391571045,0.2,-0.04936201125383377,0.2279052734375,0.019762341,-43.99522924423218,304,0.0004092704424510632,0.002659698177012615,-0.02441791255841963,1.0005090236663818,-2.169971125,1223.0
1317,21,10752,8,0.03464430570602417,0.2,-0.01251906156539917,0.2569580078125,0.022774195,-43.99167764186859,320,0.0004092704424510632,0.05228771478869021,-0.02770246673026122,1.0001617670059204,-2.169971125,1223.0
1316,22,11264,8,-1.0783345699310303,0.2,-0.03399595990777016,0.211669921875,0.01765842,-43.996723651885986,336,0.0004092704424510632,0.002315981393621769,-0.025722487771417946,1.00173819065094,-2.175630111111111,1223.0
1316,23,11776,8,0.08162307739257812,0.2,-0.005184739828109741,0.281005859375,0.024918195,-44.03022754192352,352,0.0004092704424510632,0.05353991419542581,-0.028596865173312835,1.001462459564209,-2.175630111111111,1223.0
1316,24,12288,9,-4.117326259613037,0.2,-0.04112612456083298,0.23681640625,0.01827339,-44.025152921676636,368,0.0004092704424510632,0.0014682178025395842,-0.028391432657372206,1.0019469261169434,-2.1647574,1223.0
1315,25,12800,9,0.07422924041748047,0.2,-0.022227706387639046,0.321533203125,0.0367949,-44.03039348125458,384,0.0004092704424510632,0.06299527583178133,-0.03560371794446837,1.001845121383667,-2.1647574,1223.0
1314,26,13312,10,0.14007341861724854,0.2,-0.03853680565953255,0.20751953125,0.016478207,-44.015671730041504,400,0.0004092704424510632,0.010622193236486055,-0.028318929340457544,1.0001301765441895,-2.1647574,1223.0
1312,27,13824,10,-0.05017292499542236,0.2,-0.04499441757798195,0.2314453125,0.020365098,-43.94469690322876,416,0.0004092704424510632,0.0029163456638343632,-0.02745319415407721,0.9982613325119019,-2.1917192727272727,1223.0
1311,28,14336,10,0.03362464904785156,0.2,-0.0142874326556921,0.1973876953125,0.017501457,-43.88525056838989,432,0.0004092704424510632,0.07897552009671926,-0.022577824362087995,0.9959150552749634,-2.1917192727272727,1223.0
