time/episodes,train/critic_loss,rollout/ep_rew_mean,train/ent_coef,rollout/ep_len_mean,train/n_updates,time/total_timesteps,time/time_elapsed,train/learning_rate,train/ent_coef_loss,time/fps,train/actor_loss
4,2.4273195266723633,-4.2717795,0.01945691928267479,1223.0,4791,4892,205,0.0008459126528049375,-147.4544219970703,23,-121.99005889892578
8,0.9395827054977417,-3.1683647500000003,0.0012390463380143046,1223.0,9683,9784,417,0.0008459126528049375,-103.17253112792969,23,-127.27587127685547
12,127.17207336425781,-2.48536875,0.0010558493668213487,1223.0,14575,14676,631,0.0008459126528049375,-18.174219131469727,23,-128.56381225585938
16,65.92622375488281,-2.1594984999999998,0.0009241222287528217,1223.0,19467,19568,845,0.0008459126528049375,103.25956726074219,23,-133.60052490234375
20,65.88469696044922,-1.9417454499999998,0.0009014408569782972,1223.0,24359,24460,1059,0.0008459126528049375,29.31269645690918,23,-136.064208984375
24,1.358497142791748,-1.8083842916666668,0.0007623325218446553,1223.0,29251,29352,190,0.0008459126528049375,12.728099822998047,22,-138.50869750976562
