time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1268,99,50688,39,0.015758783,-0.0438925065100193,0.2,0.0004092704424510632,-0.02491915170685388,0.2325439453125,0.9582093358039856,1568,0.10521221160888672,0.007156371255405247,-42.59356880187988,1258.0,-2.30501805
1268,100,51200,40,0.012227141,0.17622698843479156,0.2,0.0004092704424510632,-0.018850150037906133,0.1005859375,0.9580888152122498,1584,0.10017412900924683,0.5814453093335032,-42.58505034446716,1258.0,-2.30501805
1268,101,51712,40,0.028781714,-0.021023519337177277,0.2,0.0004092704424510632,-0.02548990368086379,0.2376708984375,0.9579511284828186,1600,-0.7537000179290771,0.06920375931076705,-42.58006250858307,1258.0,-2.3029278536585367
1268,102,52224,41,0.018344406,0.26304590702056885,0.2,0.0004092704424510632,-0.024056238820776343,0.1898193359375,0.9579287767410278,1616,0.46831393241882324,0.6665987940505147,-42.5784797668457,1258.0,-2.3029278536585367
1268,103,52736,41,0.014823145,-0.04862107336521149,0.2,0.0004092704424510632,-0.030449382407823578,0.29052734375,0.9579601883888245,1632,-3.681642532348633,0.0036488718797045294,-42.5799195766449,1258.0,-2.3029278536585367
1268,104,53248,41,0.015464025,-0.027268128469586372,0.2,0.0004092704424510632,-0.02546107638045214,0.254638671875,0.9569857120513916,1648,0.23764115571975708,0.014282027288572863,-42.56393253803253,1258.0,-2.2964850952380953
1267,105,53760,42,0.020975366,0.024133503437042236,0.2,0.0004092704424510632,-0.02094206283800304,0.154052734375,0.9564655423164368,1664,0.3843093514442444,0.29514149273745716,-42.53355407714844,1258.0,-2.2964850952380953
1267,106,54272,42,0.02457662,-0.003763008862733841,0.2,0.0004092704424510632,-0.028983679687371477,0.27490234375,0.9554002285003662,1680,-0.8086094856262207,0.05690106679685414,-42.50970232486725,1258.0,-2.298191534883721
1267,107,54784,43,0.018788092,0.10052654147148132,0.2,0.0004092704424510632,-0.01651637171744369,0.1009521484375,0.9545263648033142,1696,0.6580426692962646,0.3451417675241828,-42.47268223762512,1258.0,-2.298191534883721
1267,108,55296,43,0.020111166,-0.02415347844362259,0.2,0.0004092704424510632,-0.0260143632767722,0.26416015625,0.954192042350769,1712,-2.492307424545288,0.01489706794382073,-42.44672894477844,1258.0,-2.298191534883721
