time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1324,50,25600,19,0.015605621,-0.02352249063551426,0.2,0.0004092704424510632,-0.025890667573548853,0.2347412109375,0.9796853065490723,784,0.2536967396736145,0.006435569157474674,-43.373156666755676,1258.0,-2.30521465
1323,51,26112,19,0.01999566,0.013517919927835464,0.2,0.0004092704424510632,-0.020458645551116206,0.1817626953125,0.9791196584701538,800,0.22447597980499268,0.11409014475066215,-43.30157017707825,1258.0,-2.30521465
1322,52,26624,20,0.020676605,-0.029263878241181374,0.2,0.0004092704424510632,-0.02295304261497222,0.2205810546875,0.9794148802757263,816,-2.9319722652435303,0.010986464287270792,-43.30834484100342,1258.0,-2.3037277142857144
1322,53,27136,20,0.023146618,0.010145999491214752,0.2,0.0004092704424510632,-0.025125257889158092,0.208740234375,0.9798298478126526,832,0.204789936542511,0.15022613806650043,-43.31567656993866,1258.0,-2.3037277142857144
1322,54,27648,20,0.014402383,-0.0306980162858963,0.2,0.0004092704424510632,-0.0246720218565315,0.19921875,0.978899359703064,848,-2.579420328140259,0.010722043458372355,-43.31370997428894,1258.0,-2.3037277142857144
1321,55,28160,21,0.020259649,-0.0311975609511137,0.2,0.0004092704424510632,-0.027108458569273353,0.271728515625,0.9790816903114319,864,0.5122447609901428,0.008065715432167053,-43.290677309036255,1258.0,-2.299836681818182
1321,56,28672,21,0.026513591,-0.0026652850210666656,0.2,0.0004092704424510632,-0.02064708189573139,0.2227783203125,0.9784985780715942,880,0.29428476095199585,0.09909510740544647,-43.29047966003418,1258.0,-2.299836681818182
1321,57,29184,22,0.019656345,-0.035435255616903305,0.2,0.0004092704424510632,-0.02534246278810315,0.22998046875,0.9787026047706604,896,-2.3247528076171875,0.014119334111455828,-43.27797329425812,1258.0,-2.3044398260869565
1321,58,29696,22,0.019611318,0.029507987201213837,0.2,0.0004092704424510632,-0.023675296106375754,0.1787109375,0.9786374568939209,912,0.13464629650115967,0.19629564927890897,-43.28631675243378,1258.0,-2.3044398260869565
1321,59,30208,22,0.022857685,-0.03041744977235794,0.2,0.0004092704424510632,-0.023385919092106633,0.2325439453125,0.979772686958313,928,-1.1968436241149902,0.009729899786179885,-43.30138099193573,1258.0,-2.305267666666667
1321,60,30720,23,0.014424169,0.03310675546526909,0.2,0.0004092704424510632,-0.01759213617333444,0.121337890625,0.9791082739830017,944,0.3828144669532776,0.22734128404408693,-43.310943722724915,1258.0,-2.305267666666667
1320,61,31232,23,0.015614465,-0.022863857448101044,0.2,0.0004092704424510632,-0.024250206370197702,0.244384765625,0.9789724946022034,960,-5.058326244354248,0.0074467104095674586,-43.29145574569702,1258.0,-2.305267666666667
1319,62,31744,24,0.016116852,-0.0409410186111927,0.2,0.0004092704424510632,-0.028116857167333364,0.238037109375,0.978934645652771,976,-0.025302648544311523,0.0027858243192895316,-43.29521298408508,1258.0,-2.30300976
1319,63,32256,24,0.024106242,0.051210418343544006,0.2,0.0004092704424510632,-0.022437435982283205,0.2154541015625,0.9794822931289673,992,0.03912818431854248,0.269105046056211,-43.298417925834656,1258.0,-2.30300976
1319,64,32768,24,0.021126576,-0.03563931584358215,0.2,0.0004092704424510632,-0.026408109930343926,0.2537841796875,0.9815780520439148,1008,-3.8819446563720703,0.02168507844908163,-43.334460973739624,1258.0,-2.302166230769231
1319,65,33280,25,0.025067583,0.047385621815919876,0.2,0.0004092704424510632,-0.023076434736140072,0.2406005859375,0.9820228815078735,1024,0.22821903228759766,0.3153857896104455,-43.3868625164032,1258.0,-2.302166230769231
1319,66,33792,25,0.017912023,-0.033322613686323166,0.2,0.0004092704424510632,-0.026874238305026665,0.27978515625,0.9827766418457031,1040,-8.38364028930664,0.009394797674758593,-43.39400899410248,1258.0,-2.302166230769231
1318,67,34304,26,0.023230093,-0.04148310795426369,0.2,0.0004092704424510632,-0.025173048925353214,0.304931640625,0.9833819270133972,1056,0.11773669719696045,0.004978835924703162,-43.42694592475891,1258.0,-2.3036670370370373
1318,68,34816,26,0.02192044,0.07614192366600037,0.2,0.0004092704424510632,-0.022561396515811794,0.1920166015625,0.9830959439277649,1072,0.06418681144714355,0.3917008931748569,-43.4286493062973,1258.0,-2.3036670370370373
1318,69,35328,26,0.020944055,-0.030376240611076355,0.2,0.0004092704424510632,-0.02831782104476588,0.263916015625,0.9816697239875793,1088,-2.330118179321289,0.019921982573578134,-43.402520060539246,1258.0,-2.2982000000000005
1318,70,35840,27,0.018500933,0.11624646931886673,0.2,0.0004092704424510632,-0.02254046348389238,0.23876953125,0.9811275601387024,1104,0.24652647972106934,0.40619898634031415,-43.363882660865784,1258.0,-2.2982000000000005
1319,71,36352,27,0.02134129,-0.022263117134571075,0.2,0.0004092704424510632,-0.02707669240771793,0.2340087890625,0.9808815121650696,1120,-16.057952880859375,0.025548919918946922,-43.354888916015625,1258.0,-2.2982000000000005
1319,72,36864,27,0.014682015,-0.02426031604409218,0.2,0.0004092704424510632,-0.02498622244456783,0.2171630859375,0.9802677631378174,1136,-0.20285570621490479,0.01060945974313654,-43.34468221664429,1258.0,-2.2997745172413797
1319,73,37376,28,0.02872669,0.056456103920936584,0.2,0.0004092704424510632,-0.023056614052620716,0.2352294921875,0.9801380038261414,1152,0.1182907223701477,0.3615765389986336,-43.326074719429016,1258.0,-2.2997745172413797
1319,74,37888,28,0.021878129,-0.026137199252843857,0.2,0.0004092704424510632,-0.022615826925175497,0.244140625,0.9791536927223206,1168,-3.9902420043945312,0.008198556206480134,-43.314035058021545,1258.0,-2.2994425666666674
1319,75,38400,29,0.020952713,0.09687075018882751,0.2,0.0004092704424510632,-0.0229572961688973,0.1773681640625,0.9789047837257385,1184,0.10470527410507202,0.41255328292027116,-43.290842056274414,1258.0,-2.2994425666666674
1319,76,38912,29,0.014924845,-0.02121860533952713,0.2,0.0004092704424510632,-0.019714363384991884,0.21240234375,0.9788132905960083,1200,-13.122997283935547,0.005475752579513937,-43.29034173488617,1258.0,-2.2994425666666674
1318,77,39424,29,0.020290429,-0.05316517502069473,0.2,0.0004092704424510632,-0.029238059141789563,0.2666015625,0.9784949421882629,1216,0.21518415212631226,0.006277523018070497,-43.28034818172455,1258.0,-2.3022361290322584
1318,78,39936,30,0.015029178,0.10182642191648483,0.2,0.0004092704424510632,-0.017364426559652202,0.0946044921875,0.9783573746681213,1232,0.1433238387107849,0.4812493580393493,-43.27206194400787,1258.0,-2.3022361290322584
1318,79,40448,30,0.018272463,-0.015344354324042797,0.2,0.0004092704424510632,-0.022587776562431827,0.2183837890625,0.9782388210296631,1248,-2.7781968116760254,0.048428224108647555,-43.270264863967896,1258.0,-2.3003924374999998
1318,80,40960,31,0.01976554,0.10334372520446777,0.2,0.0004092704424510632,-0.016641850292216986,0.146728515625,0.9780499339103699,1264,0.4557357430458069,0.5374310249462724,-43.267313718795776,1258.0,-2.3003924374999998
1318,81,41472,31,0.016384276,-0.0390675850212574,0.2,0.0004092704424510632,-0.024375883192988113,0.2301025390625,0.9777138233184814,1280,-3.115447521209717,0.009361722128232941,-43.25641405582428,1258.0,-2.3003924374999998
1318,82,41984,31,0.029020716,-0.048492107540369034,0.2,0.0004092704424510632,-0.03298275521956384,0.326171875,0.9783464074134827,1296,0.1415090560913086,0.006713224822306074,-43.254289746284485,1258.0,-2.3020490606060604
1318,83,42496,32,0.019811101,0.049791350960731506,0.2,0.0004092704424510632,-0.024608340798295103,0.1407470703125,0.9791316390037537,1312,0.08403021097183228,0.35476778890006244,-43.28019630908966,1258.0,-2.3020490606060604
1318,84,43008,32,0.01691571,-0.008727433159947395,0.2,0.0004092704424510632,-0.018274461064720526,0.1763916015625,0.9792339205741882,1328,-2.4457099437713623,0.05881357175530866,-43.293548703193665,1258.0,-2.300652911764706
1318,85,43520,33,0.012205223,0.08386227488517761,0.2,0.0004092704424510632,-0.01459716007229872,0.1099853515625,0.9789968132972717,1344,0.3452727794647217,0.44881617091596127,-43.28742301464081,1258.0,-2.300652911764706
1318,86,44032,33,0.02161224,-0.009866585955023766,0.2,0.0004092704424510632,-0.02646439481759444,0.246826171875,0.978214681148529,1360,0.2789101004600525,0.06611539633013308,-43.27030146121979,1258.0,-2.3022567428571428
1318,87,44544,33,0.016055092,0.10848379880189896,0.2,0.0004092704424510632,-0.015525047063420061,0.11962890625,0.9775385856628418,1376,0.5689250826835632,0.32765939366072416,-43.24523973464966,1258.0,-2.3022567428571428
1318,88,45056,34,0.01957129,-0.02488875947892666,0.2,0.0004092704424510632,-0.02366340123990085,0.26416015625,0.9771084785461426,1392,-10.097319602966309,0.0037898176997259725,-43.22585570812225,1258.0,-2.3022567428571428
1318,89,45568,34,0.01665784,-0.03417569398880005,0.2,0.0004092704424510632,-0.027558987960219383,0.253173828125,0.9778633117675781,1408,-0.10112380981445312,0.003167873503116425,-43.226460218429565,1258.0,-2.3077252777777777
1318,90,46080,34,0.015020994,0.06994551420211792,0.2,0.0004092704424510632,-0.019887523871148005,0.1029052734375,0.9778714776039124,1424,0.11638402938842773,0.49223761539906263,-43.24716854095459,1258.0,-2.3077252777777777
1318,91,46592,35,0.018205032,-0.029363024979829788,0.2,0.0004092704424510632,-0.028849609167082235,0.2669677734375,0.9771583676338196,1440,-0.6202255487442017,0.018937812477815896,-43.23147749900818,1258.0,-2.306733135135135
1318,92,47104,35,0.017646115,0.10408516228199005,0.2,0.0004092704424510632,-0.01626181868778076,0.111083984375,0.9771183729171753,1456,0.498449444770813,0.325210596434772,-43.217355132102966,1258.0,-2.306733135135135
1318,93,47616,36,0.028559163,-0.04054977372288704,0.2,0.0004092704424510632,-0.03511175398307387,0.319091796875,0.9766590595245361,1472,-15.818206787109375,0.007032962614175631,-43.213207602500916,1258.0,-2.306733135135135
1318,94,48128,36,0.017035108,-0.03945893049240112,0.2,0.0004092704424510632,-0.025450625020312145,0.241943359375,0.9758368134498596,1488,0.04329240322113037,0.006136362200777512,-43.18963873386383,1258.0,-2.307997289473684
1318,95,48640,36,0.016185168,0.07746212929487228,0.2,0.0004092704424510632,-0.01738443280919455,0.0950927734375,0.9748746752738953,1504,0.05842089653015137,0.608939403668046,-43.15971887111664,1258.0,-2.307997289473684
1318,96,49152,37,0.01846407,-0.027284644544124603,0.2,0.0004092704424510632,-0.02008533143089153,0.224853515625,0.9756755828857422,1520,-0.601669192314148,0.028204004745930433,-43.15181648731232,1258.0,-2.3082232820512822
1318,97,49664,37,0.018360104,0.11178990453481674,0.2,0.0004092704424510632,-0.02222138428624021,0.150634765625,0.9758532643318176,1536,0.38537436723709106,0.4935157219879329,-43.17685675621033,1258.0,-2.3082232820512822
1318,98,50176,38,0.019395184,-0.04729752242565155,0.2,0.0004092704424510632,-0.03141237264935626,0.264404296875,0.9749165177345276,1552,-14.639302253723145,0.013208486692747101,-43.16365909576416,1258.0,-2.3082232820512822
1317,99,50688,38,0.020446947,-0.025946518406271935,0.2,0.0004092704424510632,-0.026612972316797823,0.286376953125,0.9737723469734192,1568,0.14425522089004517,0.007127250515623018,-43.124587655067444,1258.0,-2.3053695
1317,100,51200,38,0.015427344,0.06738410890102386,0.2,0.0004092704424510632,-0.017922718965564854,0.111328125,0.9735822081565857,1584,0.10585445165634155,0.5032805376686156,-43.095829367637634,1258.0,-2.3053695
1317,101,51712,39,0.020796971,-0.03518777713179588,0.2,0.0004092704424510632,-0.029420594277326018,0.2586669921875,0.9743398427963257,1600,-1.5527887344360352,0.020168743358226493,-43.10757577419281,1258.0,-2.3075323170731705
1317,102,52224,39,0.012783409,0.10705617815256119,0.2,0.0004092704424510632,-0.013699775961868,0.0762939453125,0.9740315079689026,1616,0.4219777584075928,0.4141061916016042,-43.11632537841797,1258.0,-2.3075323170731705
1317,103,52736,40,0.022142349,-0.03148303180932999,0.2,0.0004092704424510632,-0.02525733332731761,0.244384765625,0.9730751514434814,1632,-11.320517539978027,0.009625944476283621,-43.096988916397095,1258.0,-2.3075323170731705
1317,104,53248,40,0.016086288,-0.022309361025691032,0.2,0.0004092704424510632,-0.023774570610839874,0.2401123046875,0.9714043140411377,1648,0.15085333585739136,0.0072932634357130155,-43.054237365722656,1258.0,-2.3042095238095235
1317,105,53760,40,0.012922671,0.06282396614551544,0.2,0.0004092704424510632,-0.008192027933546342,0.0552978515625,0.9710257649421692,1664,0.16522902250289917,0.4357660044915974,-43.02099013328552,1258.0,-2.3042095238095235
1317,106,54272,41,0.014138165,-0.013859523460268974,0.2,0.0004092704424510632,-0.026864103914704174,0.2716064453125,0.9711356163024902,1680,-1.3002891540527344,0.08237352024298161,-43.018752217292786,1258.0,-2.308027953488372
1316,107,54784,41,0.017223116,0.18884111940860748,0.2,0.0004092704424510632,-0.015416846246807836,0.156494140625,0.971513032913208,1696,0.4717361330986023,0.6021451288834214,-43.023680448532104,1258.0,-2.308027953488372
1316,108,55296,41,0.017889725,-0.04371675103902817,0.2,0.0004092704424510632,-0.02604391155182384,0.2503662109375,0.9692157506942749,1712,-2.7140884399414062,0.00897956793778576,-43.000813245773315,1258.0,-2.308027953488372
1316,109,55808,42,0.015232467,-0.02729978784918785,0.2,0.0004092704424510632,-0.027123347812448628,0.2884521484375,0.9682589173316956,1728,0.2182619571685791,0.006454286063672043,-42.92807340621948,1258.0,-2.306285022727273
1316,110,56320,42,0.01651423,0.022493582218885422,0.2,0.0004092704424510632,-0.015909110763459466,0.1214599609375,0.9676854014396667,1744,0.26417356729507446,0.27262472291477025,-42.90845286846161,1258.0,-2.306285022727273
1316,111,56832,43,0.018118722,-0.020402703434228897,0.2,0.0004092704424510632,-0.02273299339140067,0.2418212890625,0.9691537618637085,1760,-2.504183053970337,0.016772696282714605,-42.91828262805939,1258.0,-2.305799577777778
1316,112,57344,43,0.01544713,0.1092519760131836,0.2,0.0004092704424510632,-0.017425398480554577,0.1051025390625,0.9698446393013,1776,0.298364520072937,0.31553782476112247,-42.95974373817444,1258.0,-2.305799577777778
1316,113,57856,43,0.0142179355,-0.03508966416120529,0.2,0.0004092704424510632,-0.022059610375436023,0.2066650390625,0.9700226187705994,1792,-2.2037036418914795,0.005580141660175286,-42.9697185754776,1258.0,-2.305799577777778
1316,114,58368,44,0.01667264,-0.025247488170862198,0.2,0.0004092704424510632,-0.02906436813645996,0.260009765625,0.9696118235588074,1808,0.5420342087745667,0.03585187974385917,-42.96522271633148,1258.0,-2.304545217391304
1316,115,58880,44,0.030046728,0.02393922582268715,0.2,0.0004092704424510632,-0.021043109765741974,0.223876953125,0.9692683815956116,1824,0.35438454151153564,0.20051938388496637,-42.9477105140686,1258.0,-2.304545217391304
1316,116,59392,45,0.016823407,-0.028247829526662827,0.2,0.0004092704424510632,-0.025206803424225654,0.2166748046875,0.9697175025939941,1840,-3.3555846214294434,0.015871323616011068,-42.94748771190643,1258.0,-2.3031372340425533
1316,117,59904,45,0.014976415,0.0931396633386612,0.2,0.0004092704424510632,-0.011423589763580821,0.0953369140625,0.969658374786377,1856,0.20917856693267822,0.4489437146112323,-42.95434749126434,1258.0,-2.3031372340425533
1316,118,60416,45,0.018816255,-0.025327295064926147,0.2,0.0004092704424510632,-0.025820318376645446,0.2418212890625,0.9695377349853516,1872,-2.72002911567688,0.01454377980553545,-42.9486266374588,1258.0,-2.3027376458333335
1316,119,60928,46,0.011331314,0.11115331202745438,0.2,0.0004092704424510632,-0.01195345756423194,0.0821533203125,0.9690092206001282,1888,0.38553500175476074,0.43464162899181247,-42.93885111808777,1258.0,-2.3027376458333335
1316,120,61440,46,0.018856626,-0.041436828672885895,0.2,0.0004092704424510632,-0.023124219660530798,0.248779296875,0.9683718681335449,1904,-8.638056755065918,0.00455257497378625,-42.91586792469025,1258.0,-2.3027376458333335
1316,121,61952,47,0.023448806,-0.04383867233991623,0.2,0.0004092704424510632,-0.028668541606748477,0.2628173828125,0.9689354300498962,1920,0.04757380485534668,0.0040019134648900945,-42.912739276885986,1258.0,-2.301570244897959
1315,122,62464,47,0.012600085,0.15641126036643982,0.2,0.0004092704424510632,-0.0153221314176335,0.0592041015625,0.9687786102294922,1936,0.10649311542510986,0.6970122060738504,-42.92736613750458,1258.0,-2.301570244897959
1315,123,62976,47,0.017134711,-0.032514967024326324,0.2,0.0004092704424510632,-0.021901247091591358,0.2149658203125,0.9700660705566406,1952,-2.0962421894073486,0.029552842723205686,-42.93195116519928,1258.0,-2.29743752
1315,124,63488,48,0.019565875,0.1179453507065773,0.2,0.0004092704424510632,-0.01836956043553073,0.0958251953125,0.9706919193267822,1968,0.3872883915901184,0.5669773556292057,-42.97513234615326,1258.0,-2.29743752
1315,125,64000,48,0.016142098,-0.03522566705942154,0.2,0.0004092704424510632,-0.028609660781512503,0.265625,0.9701079726219177,1984,-14.46284294128418,0.005866330695425859,-42.97229194641113,1258.0,-2.29743752
