time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
14,1814,3,7168,0.0004092704424510632,0.9956002235412598,0.014322398,208,0.10569238662719727,0.0037806175023433752,-43.845895886421204,-0.022909475868800655,0.230712890625,0.2,-0.03639364242553711,-2.444644,1223.0
15,1815,4,7680,0.0004092704424510632,0.9945805072784424,0.01628563,224,0.007078766822814941,0.002768522888800362,-43.82772433757782,-0.024946896024630405,0.22119140625,0.2,-0.021943386644124985,-2.4515066666666665,1223.0
16,1817,4,8192,0.0004092704424510632,0.9957358837127686,0.016242567,240,0.012354612350463867,0.04290286230389029,-43.819175124168396,-0.020801457940251566,0.2030029296875,0.2,-0.02177044376730919,-2.4515066666666665,1223.0
17,1796,4,8704,0.0004092704424510632,0.9960817098617554,0.019574419,256,0.13810443878173828,0.00189333157868532,-43.855631947517395,-0.023692664748523384,0.2454833984375,0.2,-0.02712906524538994,-2.4585742857142856,1223.0
18,1774,5,9216,0.0004092704424510632,0.9957508444786072,0.016227953,272,0.03601425886154175,0.04515939299017191,-43.8446147441864,-0.02465867997671012,0.2205810546875,0.2,-0.027151234447956085,-2.4585742857142856,1223.0
19,1762,5,9728,0.0004092704424510632,0.9959370493888855,0.01292539,288,0.02711200714111328,0.004049549766932614,-43.84378147125244,-0.0223795915953815,0.19873046875,0.2,-0.034568846225738525,-2.4585742857142856,1223.0
20,1749,5,10240,0.0004092704424510632,0.9961105585098267,0.022436343,304,0.07419896125793457,0.0033697250801196788,-43.85033571720123,-0.023039065359625965,0.207763671875,0.2,-0.03839254379272461,-2.4576149999999997,1223.0
21,1740,6,10752,0.0004092704424510632,0.9955288171768188,0.016283803,320,0.039321959018707275,0.05208306899294257,-43.847726941108704,-0.01859321870142594,0.192626953125,0.2,-0.0012778546661138535,-2.4576149999999997,1223.0
22,1730,6,11264,0.0004092704424510632,0.9950277805328369,0.020190481,336,-1.3821794986724854,0.004273775968613336,-43.8244993686676,-0.024345401194295846,0.21826171875,0.2,-0.03977930173277855,-2.456986555555555,1223.0
23,1723,6,11776,0.0004092704424510632,0.9943739771842957,0.017292542,352,0.2283334732055664,0.042316186998505145,-43.81403052806854,-0.02318303001811728,0.2203369140625,0.2,-0.023921728134155273,-2.456986555555555,1223.0
24,1716,7,12288,0.0004092704424510632,0.9924418330192566,0.016445652,368,-1.2718822956085205,0.005418567132437602,-43.77116370201111,-0.021576384475338273,0.18896484375,0.2,-0.03780021890997887,-2.4720421999999997,1223.0
25,1711,7,12800,0.0004092704424510632,0.9910639524459839,0.019031432,384,0.11034399271011353,0.050999015220440924,-43.7164785861969,-0.026878868346102536,0.2413330078125,0.2,-0.027264319360256195,-2.4720421999999997,1223.0
26,1706,7,13312,0.0004092704424510632,0.9905889630317688,0.01728519,400,0.03246837854385376,0.007378699134278577,-43.68595767021179,-0.02077845358871855,0.1990966796875,0.2,-0.028637360781431198,-2.4720421999999997,1223.0
27,1699,8,13824,0.0004092704424510632,0.9908661246299744,0.01868108,416,0.015594959259033203,0.0029385273192019667,-43.683926820755005,-0.026177123756497167,0.2288818359375,0.2,-0.04370124638080597,-2.4664093636363633,1223.0
28,1693,8,14336,0.0004092704424510632,0.9921057820320129,0.01691994,432,0.058701276779174805,0.09349453903269023,-43.708295583724976,-0.020162834465736523,0.2044677734375,0.2,0.010907566174864769,-2.4664093636363633,1223.0
29,1687,8,14848,0.0004092704424510632,0.9920116662979126,0.019468278,448,-0.12920105457305908,0.00623761820315849,-43.73096823692322,-0.03271775849862024,0.2550048828125,0.2,-0.03630375489592552,-2.4657916666666666,1223.0
30,1682,9,15360,0.0004092704424510632,0.9905388355255127,0.01701043,464,0.15771937370300293,0.07574568060226738,-43.7022830247879,-0.020435272017493844,0.202880859375,0.2,-0.0004302971065044403,-2.4657916666666666,1223.0
31,1677,9,15872,0.0004092704424510632,0.989483654499054,0.015832698,480,-0.642857551574707,0.010113684445968829,-43.65937614440918,-0.023770437233906705,0.193115234375,0.2,-0.03985048085451126,-2.4657916666666666,1223.0
32,1672,9,16384,0.0004092704424510632,0.9890182018280029,0.01905309,496,0.23639613389968872,0.0022466334303317126,-43.63520348072052,-0.02619651530403644,0.218017578125,0.2,-0.036292921751737595,-2.453779923076923,1223.0
33,1670,10,16896,0.0004092704424510632,0.9891449809074402,0.027020138,512,0.08089947700500488,0.07938679191283882,-43.63114523887634,-0.027437213851953857,0.3082275390625,0.2,-0.007572870701551437,-2.453779923076923,1223.0
34,1666,10,17408,0.0004092704424510632,0.989698588848114,0.017108075,528,-4.154268264770508,0.0069977728053345345,-43.63619351387024,-0.027415925040259026,0.22412109375,0.2,-0.03431852534413338,-2.458331214285714,1223.0
35,1662,10,17920,0.0004092704424510632,0.9885014891624451,0.023840666,544,0.11951160430908203,0.08957483002450317,-43.63937830924988,-0.027159302437212318,0.272705078125,0.2,-0.008604452013969421,-2.458331214285714,1223.0
36,1659,11,18432,0.0004092704424510632,0.9881274700164795,0.011665531,560,-0.8226370811462402,0.012707769667031243,-43.5976824760437,-0.01939326924912166,0.1629638671875,0.2,-0.03621893376111984,-2.4549317999999993,1223.0
37,1656,11,18944,0.0004092704424510632,0.988287091255188,0.019728025,576,0.283904492855072,0.09591763827484101,-43.59955084323883,-0.0232025601726491,0.211181640625,0.2,-0.0003677569329738617,-2.4549317999999993,1223.0
38,1654,11,19456,0.0004092704424510632,0.9884012341499329,0.015173713,592,-0.6322580575942993,0.004026955226436257,-43.60429239273071,-0.024027754203416407,0.2392578125,0.2,-0.030069395899772644,-2.4549317999999993,1223.0
39,1652,12,19968,0.0004092704424510632,0.9876581430435181,0.018706668,608,0.01217031478881836,0.003186697926139459,-43.59291911125183,-0.02775004497379996,0.2353515625,0.2,-0.04990238696336746,-2.45345375,1223.0
40,1650,12,20480,0.0004092704424510632,0.9864978194236755,0.019909732,624,0.14531058073043823,0.1348536810837686,-43.560224533081055,-0.020586528517014813,0.1495361328125,0.2,0.06749621033668518,-2.45345375,1223.0
41,1648,12,20992,0.0004092704424510632,0.9851519465446472,0.017992144,640,-3.1013593673706055,0.017908833659021184,-43.524603962898254,-0.026902092111413367,0.2359619140625,0.2,-0.025085344910621643,-2.457924176470588,1223.0
42,1647,13,21504,0.0004092704424510632,0.9839974045753479,0.016728222,656,0.1949366331100464,0.081974315806292,-43.47987699508667,-0.020312868640758097,0.16796875,0.2,0.006447557359933853,-2.457924176470588,1223.0
43,1647,13,22016,0.0004092704424510632,0.9830647706985474,0.017425826,672,-0.5960720777511597,0.008120579746901058,-43.448480010032654,-0.028580762911587954,0.2353515625,0.2,-0.038163479417562485,-2.4695453888888887,1223.0
44,1645,13,22528,0.0004092704424510632,0.9836157560348511,0.019042857,688,0.4711008667945862,0.07147501176223159,-43.43534576892853,-0.01646467383397976,0.1300048828125,0.2,-0.005050310865044594,-2.4695453888888887,1223.0
45,1644,14,23040,0.0004092704424510632,0.9855847358703613,0.02409795,704,-0.20448768138885498,0.008926048030843958,-43.472030997276306,-0.02516292838845402,0.2581787109375,0.2,-0.03882934898138046,-2.4695453888888887,1223.0
46,1642,14,23552,0.0004092704424510632,0.9842194318771362,0.014858559,720,-0.049951910972595215,0.005643945900374092,-43.49769341945648,-0.02052484266459942,0.1787109375,0.2,-0.0276623647660017,-2.467789052631579,1223.0
47,1640,14,24064,0.0004092704424510632,0.9829002022743225,0.019333344,736,0.2743440270423889,0.08544457715470344,-43.436436891555786,-0.021278202708344907,0.150146484375,0.2,-0.01027088612318039,-2.467789052631579,1223.0
48,1639,14,24576,0.0004092704424510632,0.9810807108879089,0.012701553,752,-1.0869004726409912,0.009101315736188553,-43.3962060213089,-0.021984340724884532,0.189453125,0.2,-0.036793000996112823,-2.46975635,1223.0
49,1639,15,25088,0.0004092704424510632,0.9802621006965637,0.019067906,768,0.4698943495750427,0.08569670864380896,-43.34573757648468,-0.02131654213008005,0.17138671875,0.2,0.007274204865098,-2.46975635,1223.0
50,1638,15,25600,0.0004092704424510632,0.9802758097648621,0.017554464,784,-1.295410394668579,0.008731926456675865,-43.33531725406647,-0.02273141310433857,0.2301025390625,0.2,-0.03242596983909607,-2.46975635,1223.0
51,1637,15,26112,0.0004092704424510632,0.9793972373008728,0.015885847,800,0.1361653208732605,0.005123569542774931,-43.32444703578949,-0.02417249274731148,0.2171630859375,0.2,-0.02640925720334053,-2.4661399047619046,1223.0
52,1637,16,26624,0.0004092704424510632,0.9792740345001221,0.018192481,816,0.30806416273117065,0.05961944122100249,-43.30267512798309,-0.020996345061575994,0.1876220703125,0.2,-0.0017977096140384674,-2.4661399047619046,1223.0
53,1636,16,27136,0.0004092704424510632,0.9798415899276733,0.0220308,832,-4.714763641357422,0.007304771075723693,-43.310383319854736,-0.025738766737049446,0.2523193359375,0.2,-0.03893154859542847,-2.472264318181818,1223.0
54,1634,16,27648,0.0004092704424510632,0.9798008799552917,0.020035043,848,0.09592646360397339,0.11371992505155504,-43.3276127576828,-0.023308210889808834,0.226806640625,0.2,-0.0012848414480686188,-2.472264318181818,1223.0
55,1632,17,28160,0.0004092704424510632,0.9791644811630249,0.014021698,864,-1.651054859161377,0.008340385684277862,-43.31417739391327,-0.025724066159455106,0.229248046875,0.2,-0.03802671656012535,-2.47392152173913,1223.0
56,1630,17,28672,0.0004092704424510632,0.9795038104057312,0.019038452,880,0.30245935916900635,0.08176891808398068,-43.305784463882446,-0.022407320007914677,0.17529296875,0.2,-0.003783697262406349,-2.47392152173913,1223.0
57,1628,17,29184,0.0004092704424510632,0.9799951910972595,0.016627235,896,-0.26741886138916016,0.008066344002145343,-43.32525551319122,-0.020204708933306392,0.19140625,0.2,-0.029041282832622528,-2.47392152173913,1223.0
58,1626,18,29696,0.0004092704424510632,0.9786319732666016,0.016021682,912,-0.1660630702972412,0.0033425642759539187,-43.310742259025574,-0.025227545847883448,0.2314453125,0.2,-0.03922903165221214,-2.4717303333333334,1223.0
59,1624,18,30208,0.0004092704424510632,0.9774239659309387,0.018044498,928,0.26473450660705566,0.08438680891413242,-43.26852214336395,-0.022160530017572455,0.168701171875,0.2,-0.02038540132343769,-2.4717303333333334,1223.0
60,1622,18,30720,0.0004092704424510632,0.9768668413162231,0.01728263,944,-3.107893466949463,0.008797057816991583,-43.23743402957916,-0.021461382013512775,0.19140625,0.2,-0.027052128687500954,-2.46985996,1223.0
61,1620,19,31232,0.0004092704424510632,0.9770048260688782,0.018393686,960,0.19640624523162842,0.15670102229341865,-43.22850739955902,-0.023611820928636007,0.1619873046875,0.2,0.022139277309179306,-2.46985996,1223.0
62,1618,19,31744,0.0004092704424510632,0.9763860106468201,0.022355765,976,-0.015166521072387695,0.003918611728295218,-43.22561228275299,-0.025637754981289618,0.250732421875,0.2,-0.04027288407087326,-2.46985996,1223.0
63,1617,19,32256,0.0004092704424510632,0.9771209955215454,0.0133655695,992,0.16650515794754028,0.004083144391188398,-43.21331167221069,-0.022694537445204332,0.17041015625,0.2,-0.03856509178876877,-2.474814269230769,1223.0
64,1615,20,32768,0.0004092704424510632,0.9767903685569763,0.017120516,1008,0.1666153073310852,0.11361244530417025,-43.22828185558319,-0.016622601833660156,0.1165771484375,0.2,-0.014816520735621452,-2.474814269230769,1223.0
65,1614,20,33280,0.0004092704424510632,0.9770245552062988,0.017298518,1024,-2.9527363777160645,0.009246016372344457,-43.217777729034424,-0.023545694624772295,0.2269287109375,0.2,-0.03531114012002945,-2.472135148148148,1223.0
66,1611,20,33792,0.0004092704424510632,0.9767587780952454,0.015656047,1040,0.11251485347747803,0.18108614021912217,-43.22559678554535,-0.017378130258293822,0.1202392578125,0.2,0.004482949152588844,-2.472135148148148,1223.0
67,1609,21,34304,0.0004092704424510632,0.9748114943504333,0.013449365,1056,-2.412414789199829,0.0068713918881258,-43.19151711463928,-0.017473613275797106,0.156494140625,0.2,-0.03332431614398956,-2.470710857142857,1223.0
68,1608,21,34816,0.0004092704424510632,0.9738145470619202,0.016724866,1072,0.18883556127548218,0.19067295058630407,-43.13548028469086,-0.020924098847899586,0.1226806640625,0.2,0.0024884603917598724,-2.470710857142857,1223.0
69,1606,21,35328,0.0004092704424510632,0.9767423868179321,0.018257804,1088,-1.0045857429504395,0.007959666807437316,-43.15751123428345,-0.024161911685951054,0.215576171875,0.2,-0.03013584390282631,-2.470710857142857,1223.0
70,1605,22,35840,0.0004092704424510632,0.9771673083305359,0.0183823,1104,-0.1500101089477539,0.00379488858015975,-43.235992550849915,-0.0225892124872189,0.2078857421875,0.2,-0.0444134958088398,-2.470580413793103,1223.0
71,1604,22,36352,0.0004092704424510632,0.9769195318222046,0.016017368,1120,0.1906198263168335,0.18560753285419196,-43.223209381103516,-0.01896356075303629,0.09521484375,0.2,-0.0012311171740293503,-2.470580413793103,1223.0
72,1602,22,36864,0.0004092704424510632,0.9775615930557251,0.01884171,1136,-2.517760992050171,0.03442770498804748,-43.22719216346741,-0.023405351865221746,0.204345703125,0.2,-0.03345608338713646,-2.4729066,1223.0
73,1601,23,37376,0.0004092704424510632,0.9786292910575867,0.022238612,1152,0.3608030080795288,0.19714952260255814,-43.261634826660156,-0.02635942364577204,0.186767578125,0.2,-0.005814153701066971,-2.4729066,1223.0
74,1599,23,37888,0.0004092704424510632,0.9786168932914734,0.017446306,1168,-1.6139931678771973,0.009972342610126361,-43.27806866168976,-0.024062300799414515,0.2044677734375,0.2,-0.03619680926203728,-2.4729066,1223.0
75,1598,24,38400,0.0004092704424510632,0.9779927134513855,0.018629,1184,0.5418697595596313,0.009059690433787182,-43.269646525382996,-0.02428204455645755,0.2230224609375,0.2,-0.02813771553337574,-2.4742450645161287,1223.0
76,1596,24,38912,0.0004092704424510632,0.9774729013442993,0.031625956,1200,0.48292434215545654,0.06866002106107771,-43.24435555934906,-0.025454393529798836,0.2027587890625,0.2,-0.02179662510752678,-2.4742450645161287,1223.0
77,1596,24,39424,0.0004092704424510632,0.9790680408477783,0.025461953,1216,-6.8307881355285645,0.013035880430834368,-43.25817334651947,-0.024714559680433013,0.23046875,0.2,-0.037772323936223984,-2.47514471875,1223.0
78,1595,25,39936,0.0004092704424510632,0.9794589877128601,0.014575254,1232,0.09521275758743286,0.25723835139069706,-43.299814105033875,-0.02018779711215757,0.1136474609375,0.2,0.08769866824150085,-2.47514471875,1223.0
79,1593,25,40448,0.0004092704424510632,0.9805224537849426,0.02672749,1248,-2.047048330307007,0.013416834292002022,-43.313661217689514,-0.02736201359948609,0.2796630859375,0.2,-0.03185811638832092,-2.4761162121212124,1223.0
80,1592,25,40960,0.0004092704424510632,0.9812191128730774,0.015331692,1264,0.3519701361656189,0.19556889729574323,-43.34522104263306,-0.013525376474717632,0.11474609375,0.2,0.03172961249947548,-2.4761162121212124,1223.0
81,1591,26,41472,0.0004092704424510632,0.9800658822059631,0.02329118,1280,-1.8892807960510254,0.010472159236087464,-43.33906900882721,-0.03544582027825527,0.293212890625,0.2,-0.04652489349246025,-2.4761162121212124,1223.0
82,1590,26,41984,0.0004092704424510632,0.9794821739196777,0.018226229,1296,0.1283249855041504,0.0034766208482324146,-43.302450299263,-0.03218393388669938,0.2781982421875,0.2,-0.044571518898010254,-2.4729390294117652,1223.0
83,1589,26,42496,0.0004092704424510632,0.9796997308731079,0.014223163,1312,0.23248034715652466,0.1879954264150001,-43.29629290103912,-0.016313215252012014,0.129150390625,0.2,-0.011597860604524612,-2.4729390294117652,1223.0
84,1589,27,43008,0.0004092704424510632,0.9790335297584534,0.018021578,1328,-3.56186580657959,0.008098873440758325,-43.295849561691284,-0.03401361378200818,0.26611328125,0.2,-0.03699426352977753,-2.471245771428572,1223.0
85,1589,27,43520,0.0004092704424510632,0.9790328145027161,0.013294996,1344,0.15071731805801392,0.29533517360687256,-43.274251103401184,-0.017948004227946512,0.159912109375,0.2,0.007125180214643478,-2.471245771428572,1223.0
86,1588,27,44032,0.0004092704424510632,0.9782975912094116,0.016073883,1360,-0.23200058937072754,0.010250799838104285,-43.2679226398468,-0.028037505715474254,0.22412109375,0.2,-0.0357796885073185,-2.4697469722222225,1223.0
87,1587,28,44544,0.0004092704424510632,0.9780184626579285,0.011364526,1376,0.21592241525650024,0.2563720557373017,-43.25164830684662,-0.010741501973825507,0.0689697265625,0.2,0.04270338639616966,-2.4697469722222225,1223.0
88,1586,28,45056,0.0004092704424510632,0.9768160581588745,0.014536371,1392,-1.2106173038482666,0.008120056561892852,-43.236781001091,-0.023123765611671843,0.20068359375,0.2,-0.027597762644290924,-2.4697469722222225,1223.0
89,1585,28,45568,0.0004092704424510632,0.9756529331207275,0.016965564,1408,-0.009526371955871582,0.0034361026191618294,-43.18974769115448,-0.028025882988004014,0.240478515625,0.2,-0.03201132267713547,-2.467794810810811,1223.0
90,1584,29,46080,0.0004092704424510632,0.9752072095870972,0.009592038,1424,0.21968138217926025,0.2625654099974781,-43.16447973251343,-0.009318721553427167,0.0579833984375,0.2,0.0339495912194252,-2.467794810810811,1223.0
91,1583,29,46592,0.0004092704424510632,0.972029983997345,0.024923582,1440,-2.7513887882232666,0.015416933980304748,-43.11755847930908,-0.02993081812746823,0.2691650390625,0.2,-0.034694068133831024,-2.4675596842105265,1223.0
92,1582,29,47104,0.0004092704424510632,0.9698275327682495,0.018000428,1456,0.2854689359664917,0.22754900460131466,-43.01845908164978,-0.014462417020695284,0.08984375,0.2,0.034061986953020096,-2.4675596842105265,1223.0
93,1581,30,47616,0.0004092704424510632,0.9681841731071472,0.019428642,1472,-0.7982338666915894,0.00797314265219029,-42.95225632190704,-0.02479840093292296,0.251953125,0.2,-0.035724811255931854,-2.4675596842105265,1223.0
94,1579,30,48128,0.0004092704424510632,0.9670671224594116,0.021745037,1488,0.18556535243988037,0.004827577235118952,-42.90992093086243,-0.029953162200399674,0.29345703125,0.2,-0.048368096351623535,-2.467987282051282,1223.0
95,1576,30,48640,0.0004092704424510632,0.9662004113197327,0.01590684,1504,0.32578593492507935,0.22742394800297916,-42.87329423427582,-0.01695659632969182,0.09619140625,0.2,0.010060690343379974,-2.467987282051282,1223.0
96,1574,31,49152,0.0004092704424510632,0.9642767906188965,0.027102608,1520,-6.004791736602783,0.010507154875085689,-42.83655798435211,-0.028099354312871583,0.2535400390625,0.2,-0.04048807546496391,-2.4670411999999997,1223.0
97,1573,31,49664,0.0004092704424510632,0.9633694887161255,0.012933627,1536,0.09854012727737427,0.39638966624625027,-42.78234052658081,-0.01785208329965826,0.0711669921875,0.2,0.01477186381816864,-2.4670411999999997,1223.0
98,1570,31,50176,0.0004092704424510632,0.9634990692138672,0.017095681,1552,-2.024674892425537,0.007322894351091236,-42.76859390735626,-0.02953477541450411,0.281005859375,0.2,-0.0394105389714241,-2.4644718536585364,1223.0
99,1567,32,50688,0.0004092704424510632,0.9636170268058777,0.012923235,1568,0.26176685094833374,0.42273565428331494,-42.776315808296204,-0.014766081705602119,0.0831298828125,0.2,0.05414392426609993,-2.4644718536585364,1223.0
100,1567,32,51200,0.0004092704424510632,0.9623387455940247,0.024155505,1584,-0.7572630643844604,0.007927938684588298,-42.754104256629944,-0.029265113815199584,0.28466796875,0.2,-0.03616238012909889,-2.4644718536585364,1223.0
101,1567,32,51712,0.0004092704424510632,0.9634906053543091,0.015603637,1600,0.05872708559036255,0.00376101224537706,-42.74386191368103,-0.023995532566914335,0.197509765625,0.2,-0.03186854347586632,-2.4620973333333334,1223.0
102,1568,33,52224,0.0004092704424510632,0.9639614224433899,0.012277886,1616,0.25651490688323975,0.4038510594982654,-42.78117322921753,-0.013448432917357422,0.0509033203125,0.2,0.02340972051024437,-2.4620973333333334,1223.0
103,1567,33,52736,0.0004092704424510632,0.9637666940689087,0.017637279,1632,-4.126791954040527,0.014158957390463911,-42.77840745449066,-0.016888033627765253,0.1778564453125,0.2,-0.021011004224419594,-2.462984441860465,1223.0
104,1567,33,53248,0.0004092704424510632,0.9636574983596802,0.015774589,1648,0.13894766569137573,0.5214616321027279,-42.76960468292236,-0.015263908484485,0.120361328125,0.2,0.0693720281124115,-2.462984441860465,1223.0
105,1567,34,53760,0.0004092704424510632,0.9635859727859497,0.020356087,1664,0.03909492492675781,0.03316328558139503,-42.7686208486557,-0.026407512952573597,0.2513427734375,0.2,-0.014451559633016586,-2.462984441860465,1223.0
106,1567,34,54272,0.0004092704424510632,0.9622480869293213,0.016299255,1680,0.4456673264503479,0.038815441890619695,-42.74179720878601,-0.023573863320052624,0.198486328125,0.2,-0.02379433996975422,-2.460538659090909,1223.0
107,1566,34,54784,0.0004092704424510632,0.961864709854126,0.015549514,1696,0.578126072883606,0.16835629369597882,-42.711400270462036,-0.01745539650437422,0.149658203125,0.2,0.0014945734292268753,-2.460538659090909,1223.0
108,1566,35,55296,0.0004092704424510632,0.9604882001876831,0.014527256,1712,-2.913785696029663,0.024419406370725483,-42.69084560871124,-0.018000794647377916,0.183349609375,0.2,-0.0144401416182518,-2.460847288888889,1223.0
109,1565,35,55808,0.0004092704424510632,0.9599449038505554,0.009629087,1728,0.057550787925720215,0.7101850651670247,-42.64759957790375,-0.018250353081384674,0.086669921875,0.2,0.012786146253347397,-2.460847288888889,1223.0
110,1565,35,56320,0.0004092704424510632,0.9600260257720947,0.01975441,1744,-1.6229240894317627,0.013347541826078668,-42.63919758796692,-0.024155580293154344,0.2044677734375,0.2,-0.032528091222047806,-2.457207195652174,1223.0
111,1565,36,56832,0.0004092704424510632,0.9599074125289917,0.009024382,1760,0.2934204936027527,0.4715717248618603,-42.64228045940399,-0.012203770034830086,0.0482177734375,0.2,0.13413023948669434,-2.457207195652174,1223.0
112,1564,36,57344,0.0004092704424510632,0.9619678258895874,0.019138344,1776,-1.7934908866882324,0.008346935952431522,-42.65905284881592,-0.02708341390825808,0.246337890625,0.2,-0.036547306925058365,-2.457207195652174,1223.0
113,1564,36,57856,0.0004092704424510632,0.964122474193573,0.016991217,1792,-0.18974709510803223,0.0032292604919348378,-42.7378306388855,-0.026765844100737013,0.232177734375,0.2,-0.039780162274837494,-2.4581593191489364,1223.0
114,1564,37,58368,0.0004092704424510632,0.9644635915756226,0.0069566756,1808,0.2019137144088745,0.4350781561806798,-42.7776312828064,-0.006080700331949629,0.02880859375,0.2,0.03132009878754616,-2.4581593191489364,1223.0
115,1563,37,58880,0.0004092704424510632,0.9644647836685181,0.023619488,1824,-3.383253574371338,0.019154317618813366,-42.77701914310455,-0.027816691697807983,0.2701416015625,0.2,-0.03614266216754913,-2.4560693125,1223.0
116,1563,37,59392,0.0004092704424510632,0.9647217988967896,0.0065516783,1840,0.14482206106185913,0.4873217602726072,-42.78368127346039,-0.008792026594164781,0.0491943359375,0.2,0.12121831625699997,-2.4560693125,1223.0
117,1563,38,59904,0.0004092704424510632,0.9657402038574219,0.01810508,1856,-2.6505162715911865,0.016776228905655444,-42.801685094833374,-0.019164538171025924,0.1881103515625,0.2,-0.029403019696474075,-2.4560693125,1223.0
118,1563,38,60416,0.0004092704424510632,0.9654486775398254,0.022628771,1872,0.6228777170181274,0.008454134207568131,-42.822460651397705,-0.03188222109747585,0.28955078125,0.2,-0.04210299253463745,-2.453912612244898,1223.0
119,1562,38,60928,0.0004092704424510632,0.9645584225654602,0.02811239,1888,0.37109142541885376,0.22008687118068337,-42.797619223594666,-0.024147195043042302,0.21435546875,0.2,-0.02246783673763275,-2.453912612244898,1223.0
120,1562,39,61440,0.0004092704424510632,0.9645252227783203,0.020385232,1904,-6.9977192878723145,0.019482930918456987,-42.78168606758118,-0.017334214266156778,0.19921875,0.2,-0.0190551970154047,-2.45616096,1223.0
121,1562,39,61952,0.0004092704424510632,0.9642293453216553,0.012677025,1920,0.06549739837646484,0.7022334118373692,-42.78236985206604,-0.01599655707832426,0.0953369140625,0.2,0.02111244574189186,-2.45616096,1223.0
122,1561,39,62464,0.0004092704424510632,0.9663616418838501,0.019380182,1936,-2.7651329040527344,0.011948748113354668,-42.80361890792847,-0.023679486504988745,0.2562255859375,0.2,-0.03835863247513771,-2.454027568627451,1223.0
123,1561,40,62976,0.0004092704424510632,0.9669288396835327,0.019898001,1952,0.32866376638412476,0.4116489849984646,-42.866506934165955,-0.017755828594090417,0.131103515625,0.2,0.02963520586490631,-2.454027568627451,1223.0
124,1561,40,63488,0.0004092704424510632,0.964675784111023,0.021623742,1968,-0.9804656505584717,0.006504659249912947,-42.841073393821716,-0.025482278899289668,0.2529296875,0.2,-0.03939136117696762,-2.454027568627451,1223.0
125,1561,40,64000,0.0004092704424510632,0.9632142782211304,0.01847208,1984,-0.06025576591491699,0.005073895183159038,-42.77175033092499,-0.031394181423820555,0.283935546875,0.2,-0.034880831837654114,-2.455373346153846,1223.0
