time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
32,1562,10,16384,0.0004092704424510632,0.9821862578392029,0.015004989,496,-0.005723118782043457,0.003528570909111295,-43.41247045993805,-0.02402291668113321,0.213623046875,0.2,-0.033129312098026276,-2.4872059230769232,1223.0
33,1556,10,16896,0.0004092704424510632,0.9828182458877563,0.034430705,512,3.9517879486083984e-05,0.07553959917277098,-43.40509593486786,-0.03000400646124035,0.2684326171875,0.2,-0.00995345413684845,-2.4872059230769232,1223.0
34,1555,11,17408,0.0004092704424510632,0.9831886887550354,0.024541102,528,0.0035104751586914062,0.002500183749361895,-43.41984522342682,-0.026965091266902164,0.2572021484375,0.2,-0.03236396983265877,-2.4861180000000003,1223.0
35,1554,11,17920,0.0004092704424510632,0.9841175675392151,0.02060311,544,0.00045740604400634766,0.11531629785895348,-43.43951892852783,-0.023807432400644757,0.2451171875,0.2,0.03574336692690849,-2.4861180000000003,1223.0
36,1554,11,18432,0.0004092704424510632,0.9822647571563721,0.02187489,560,0.015945494174957275,0.0015092811117938254,-43.434956431388855,-0.027616375271463767,0.2548828125,0.2,-0.04021180421113968,-2.4870978666666668,1223.0
37,1552,12,18944,0.0004092704424510632,0.9819346070289612,0.013298521,576,0.00032252073287963867,0.11636399361304939,-43.379679918289185,-0.024102410869090818,0.201416015625,0.2,0.018992800265550613,-2.4870978666666668,1223.0
38,1552,12,19456,0.0004092704424510632,0.9809536933898926,0.019383892,592,0.019354939460754395,0.0030447780700342264,-43.3639235496521,-0.024713784441701137,0.22900390625,0.2,-0.040203358978033066,-2.4870978666666668,1223.0
39,1551,12,19968,0.0004092704424510632,0.9812698364257812,0.016049717,608,0.00023895502090454102,0.0038979414821369573,-43.34746253490448,-0.02218331083713565,0.2076416015625,0.2,-0.02964540757238865,-2.4890299375,1223.0
40,1550,13,20480,0.0004092704424510632,0.9815254211425781,0.029420026,624,0.000299990177154541,0.13508599228225648,-43.36166024208069,-0.030872481525875628,0.2506103515625,0.2,0.03125501424074173,-2.4890299375,1223.0
41,1550,13,20992,0.0004092704424510632,0.9798414707183838,0.016151493,640,0.042955636978149414,0.0021558048829319887,-43.346184492111206,-0.02564109818194993,0.2431640625,0.2,-0.03385235369205475,-2.4870831176470585,1223.0
42,1549,13,21504,0.0004092704424510632,0.9801958799362183,0.019758284,656,0.0018540024757385254,0.14296180056408048,-43.3121052980423,-0.029731639748206362,0.26416015625,0.2,0.01645716279745102,-2.4870831176470585,1223.0
43,1549,14,22016,0.0004092704424510632,0.978912353515625,0.02727526,672,-0.018867969512939453,0.0022640482311544474,-43.308271408081055,-0.03076565550873056,0.2586669921875,0.2,-0.04405664652585983,-2.4909906111111106,1223.0
44,1548,14,22528,0.0004092704424510632,0.9783583879470825,0.017446492,688,0.0019506216049194336,0.13962514395825565,-43.26975154876709,-0.02481268861447461,0.2464599609375,0.2,0.013501513749361038,-2.4909906111111106,1223.0
45,1548,14,23040,0.0004092704424510632,0.9772111773490906,0.019604454,704,-0.029758334159851074,0.0036855675643892027,-43.24420142173767,-0.024001160330954008,0.2137451171875,0.2,-0.03532093018293381,-2.4909906111111106,1223.0
46,1548,15,23552,0.0004092704424510632,0.9768763184547424,0.023125898,720,-0.04514658451080322,0.003284660750068724,-43.21674990653992,-0.02186165432794951,0.2347412109375,0.2,-0.0394308976829052,-2.4864793684210524,1223.0
47,1548,15,24064,0.0004092704424510632,0.9764143824577332,0.018667705,736,0.008295774459838867,0.13903132267296314,-43.20373773574829,-0.02663595663034357,0.2613525390625,0.2,0.017108365893363953,-2.4864793684210524,1223.0
48,1548,15,24576,0.0004092704424510632,0.9764291048049927,0.01763941,752,-0.6261874437332153,0.004733306930575054,-43.194982290267944,-0.02576461403805297,0.2109375,0.2,-0.035766132175922394,-2.4793475999999997,1223.0
49,1549,16,25088,0.0004092704424510632,0.9777367115020752,0.02449993,768,0.03299742937088013,0.10351045720744878,-43.217705726623535,-0.026148610850214027,0.2611083984375,0.2,-0.003437051549553871,-2.4793475999999997,1223.0
50,1549,16,25600,0.0004092704424510632,0.9770680069923401,0.018961798,784,-0.66166090965271,0.003973819824750535,-43.234535813331604,-0.023277937216334976,0.2147216796875,0.2,-0.027005687355995178,-2.4793475999999997,1223.0
51,1550,16,26112,0.0004092704424510632,0.9761875867843628,0.016388973,800,0.07138413190841675,0.004012587232864462,-43.20551300048828,-0.025379945000167936,0.202880859375,0.2,-0.037375207990407944,-2.482437904761904,1223.0
52,1550,17,26624,0.0004092704424510632,0.9769023656845093,0.020924304,816,0.06432157754898071,0.0922776892548427,-43.2003071308136,-0.022931523810257204,0.2191162109375,0.2,0.008359406143426895,-2.482437904761904,1223.0
53,1551,17,27136,0.0004092704424510632,0.9769208431243896,0.020763323,832,-3.3912558555603027,0.0034539621992735192,-43.21675479412079,-0.02840940753230825,0.2254638671875,0.2,-0.031779106706380844,-2.476398409090909,1223.0
54,1551,17,27648,0.0004092704424510632,0.9758493304252625,0.023013327,848,0.041111111640930176,0.10425525740720332,-43.19992458820343,-0.022057615264202468,0.2298583984375,0.2,0.006097070872783661,-2.476398409090909,1223.0
55,1551,18,28160,0.0004092704424510632,0.9750887751579285,0.011613912,864,-1.0522451400756836,0.004024666115583386,-43.1669545173645,-0.015871926705585793,0.1546630859375,0.2,-0.024639658629894257,-2.4783503913043474,1223.0
56,1552,18,28672,0.0004092704424510632,0.9756659865379333,0.015412239,880,0.10419809818267822,0.1057543100323528,-43.16311466693878,-0.020924068812746555,0.1431884765625,0.2,-0.0028061047196388245,-2.4783503913043474,1223.0
57,1552,18,29184,0.0004092704424510632,0.9777096509933472,0.019296758,896,-0.49382758140563965,0.004620051076926757,-43.20861113071442,-0.026667124446248636,0.2232666015625,0.2,-0.043394625186920166,-2.4783503913043474,1223.0
58,1551,19,29696,0.0004092704424510632,0.9769524335861206,0.01929735,912,0.053450822830200195,0.002785584809316788,-43.243980884552,-0.026502102409722283,0.260498046875,0.2,-0.03183264657855034,-2.477032916666667,1223.0
59,1547,19,30208,0.0004092704424510632,0.9750338196754456,0.01762762,928,0.11153459548950195,0.13111955462954938,-43.19339740276337,-0.019027151589398272,0.166015625,0.2,0.009605182334780693,-2.477032916666667,1223.0
60,1548,19,30720,0.0004092704424510632,0.9747454524040222,0.014732257,944,-1.9232425689697266,0.004831178084714338,-43.14856517314911,-0.02456173734390177,0.206787109375,0.2,-0.04923076927661896,-2.4819772400000004,1223.0
61,1551,20,31232,0.0004092704424510632,0.9743984937667847,0.015406112,960,0.11672139167785645,0.13377884565852582,-43.142117738723755,-0.017488522789790295,0.146484375,0.2,0.024458684027194977,-2.4819772400000004,1223.0
62,1555,20,31744,0.0004092704424510632,0.9741888642311096,0.018963259,976,-0.6068063974380493,0.005889995722100139,-43.12781345844269,-0.03035062411800027,0.2615966796875,0.2,-0.049913179129362106,-2.4819772400000004,1223.0
63,1556,20,32256,0.0004092704424510632,0.9749530553817749,0.016006904,992,0.2742042541503906,0.006592789985006675,-43.13726007938385,-0.028529161660117097,0.2877197265625,0.2,-0.035171013325452805,-2.477134153846154,1223.0
64,1558,21,32768,0.0004092704424510632,0.9750193953514099,0.024371386,1008,0.4047914743423462,0.09236843197140843,-43.15313708782196,-0.019015269092051312,0.1611328125,0.2,0.004797529429197311,-2.477134153846154,1223.0
65,1560,21,33280,0.0004092704424510632,0.9727909564971924,0.023914954,1024,-4.996426105499268,0.013333763577975333,-43.12394678592682,-0.02757703489623964,0.2476806640625,0.2,-0.030343515798449516,-2.475848074074074,1223.0
66,1562,21,33792,0.0004092704424510632,0.9725632667541504,0.021504624,1040,0.029146552085876465,0.13776618847623467,-43.06951832771301,-0.021540505200391635,0.2337646484375,0.2,-0.0023638252168893814,-2.475848074074074,1223.0
67,1564,21,34304,0.0004092704424510632,0.9728138446807861,0.016623601,1056,-1.5050599575042725,0.0025206090831488837,-43.0773047208786,-0.02591699546610471,0.2451171875,0.2,-0.02203860692679882,-2.47329625,1223.0
68,1566,22,34816,0.0004092704424510632,0.9734142422676086,0.020018857,1072,0.06638866662979126,0.14017379703000188,-43.087101340293884,-0.018687344665522687,0.1920166015625,0.2,0.01176610216498375,-2.47329625,1223.0
69,1568,22,35328,0.0004092704424510632,0.9732981324195862,0.018746564,1088,-0.4372711181640625,0.0033650658660917543,-43.098588347435,-0.023854820959968492,0.2330322265625,0.2,-0.03401300311088562,-2.47329625,1223.0
70,1570,22,35840,0.0004092704424510632,0.9715090990066528,0.015692791,1104,0.00749891996383667,0.003047326910746051,-43.07223188877106,-0.024193961718992796,0.2056884765625,0.2,-0.039759524166584015,-2.473801,1223.0
71,1572,23,36352,0.0004092704424510632,0.970877468585968,0.01765189,1120,0.03086632490158081,0.15286834875587374,-43.02514588832855,-0.02304715136415325,0.195068359375,0.2,-0.009684860706329346,-2.473801,1223.0
72,1573,23,36864,0.0004092704424510632,0.9698845744132996,0.0221533,1136,-1.4253716468811035,0.006412084767362103,-43.0020467042923,-0.027566602802835405,0.244140625,0.2,-0.033362094312906265,-2.4663524666666663,1223.0
73,1574,23,37376,0.0004092704424510632,0.9698296785354614,0.016583305,1152,0.23098182678222656,0.14117596251890063,-42.98808205127716,-0.02023103818646632,0.132568359375,0.2,0.002273574471473694,-2.4663524666666663,1223.0
74,1575,24,37888,0.0004092704424510632,0.9699878692626953,0.017090032,1168,-0.9111679792404175,0.005167193092347588,-42.98902344703674,-0.02230977042199811,0.2198486328125,0.2,-0.030638379976153374,-2.4663524666666663,1223.0
75,1576,24,38400,0.0004092704424510632,0.9711837768554688,0.01910261,1184,0.5662490129470825,0.007812910829670727,-43.00656306743622,-0.028732248552842066,0.2642822265625,0.2,-0.026187928393483162,-2.4671891612903223,1223.0
76,1577,24,38912,0.0004092704424510632,0.9720590710639954,0.030066917,1200,0.4416198134422302,0.07982499594800174,-43.04118812084198,-0.023039455831167288,0.1927490234375,0.2,-0.010774239897727966,-2.4671891612903223,1223.0
77,1578,24,39424,0.0004092704424510632,0.9704369306564331,0.017372828,1216,-4.437962532043457,0.010143906343728304,-43.04231631755829,-0.02705791115295142,0.234619140625,0.2,-0.03047717921435833,-2.45911734375,1223.0
78,1580,25,39936,0.0004092704424510632,0.9691393375396729,0.016458958,1232,0.04631143808364868,0.24327949900180101,-42.984269857406616,-0.021065078370156698,0.1951904296875,0.2,0.005631253123283386,-2.45911734375,1223.0
79,1581,25,40448,0.0004092704424510632,0.9701933860778809,0.021889385,1248,-2.6157736778259277,0.01098674324748572,-42.978670835494995,-0.026098058820934966,0.238037109375,0.2,-0.034585483372211456,-2.4620927878787877,1223.0
80,1582,25,40960,0.0004092704424510632,0.9706876277923584,0.015523669,1264,0.20922309160232544,0.15838109608739614,-43.01594924926758,-0.016491996313561685,0.12744140625,0.2,0.005240270867943764,-2.4620927878787877,1223.0
81,1583,26,41472,0.0004092704424510632,0.9737020134925842,0.019902214,1280,-1.819521188735962,0.0054350199934560806,-43.0560005903244,-0.02875337361183483,0.25634765625,0.2,-0.02980603277683258,-2.4620927878787877,1223.0
82,1584,26,41984,0.0004092704424510632,0.9748843312263489,0.014612775,1296,-0.006109118461608887,0.0041873741647577845,-43.14282500743866,-0.020728994233650155,0.231201171875,0.2,-0.031223749741911888,-2.4612932352941175,1223.0
83,1585,26,42496,0.0004092704424510632,0.9749473929405212,0.014558737,1312,0.18160080909729004,0.15490960865281522,-43.152326822280884,-0.018704686197452247,0.1590576171875,0.2,-0.003270430490374565,-2.4612932352941175,1223.0
84,1586,27,43008,0.0004092704424510632,0.9750807881355286,0.015820928,1328,-2.8763926029205322,0.007164293172536418,-43.15904438495636,-0.023144961189245805,0.2406005859375,0.2,-0.022226272150874138,-2.462957657142857,1223.0
85,1587,27,43520,0.0004092704424510632,0.974843442440033,0.01417378,1344,0.1265937089920044,0.20853881700895727,-43.16106176376343,-0.01866308579337783,0.1328125,0.2,0.0022226423025131226,-2.462957657142857,1223.0
86,1589,27,44032,0.0004092704424510632,0.974694013595581,0.019082956,1360,-0.41616296768188477,0.004926612178678624,-43.14933490753174,-0.02664859801006969,0.243408203125,0.2,-0.04510622099041939,-2.4621764166666664,1223.0
87,1590,28,44544,0.0004092704424510632,0.9747229814529419,0.014092822,1376,0.4353559613227844,0.22992244642227888,-43.14846479892731,-0.015909928086330183,0.0966796875,0.2,0.04805399104952812,-2.4621764166666664,1223.0
88,1590,28,45056,0.0004092704424510632,0.9760433435440063,0.014775213,1392,-1.7663192749023438,0.009090301537071355,-43.164591908454895,-0.02666553104063496,0.2093505859375,0.2,-0.03913591057062149,-2.4621764166666664,1223.0
89,1591,28,45568,0.0004092704424510632,0.9761793613433838,0.022784509,1408,-0.008730173110961914,0.0037213056057225913,-43.201329708099365,-0.0302437045465922,0.2786865234375,0.2,-0.04014384001493454,-2.460305567567567,1223.0
90,1592,28,46080,0.0004092704424510632,0.9755290746688843,0.013520891,1424,0.20149171352386475,0.20619525201618671,-43.18761897087097,-0.016674230399075896,0.1041259765625,0.2,0.024772003293037415,-2.460305567567567,1223.0
91,1594,29,46592,0.0004092704424510632,0.974285364151001,0.021415072,1440,-2.728780746459961,0.004947994733811356,-43.15472340583801,-0.0259447873395402,0.289306640625,0.2,-0.036298200488090515,-2.4606013157894733,1223.0
92,1596,29,47104,0.0004092704424510632,0.9741592407226562,0.013467682,1456,0.1468217968940735,0.23950964934192598,-43.12657928466797,-0.016006779158487916,0.0860595703125,0.2,0.015984324738383293,-2.4606013157894733,1223.0
93,1596,29,47616,0.0004092704424510632,0.9745293855667114,0.021095894,1472,-0.5960438251495361,0.004845497918722685,-43.13207650184631,-0.029435116761305835,0.2525634765625,0.2,-0.039794303476810455,-2.4606013157894733,1223.0
94,1597,30,48128,0.0004092704424510632,0.9734206795692444,0.016043425,1488,0.0714874267578125,0.0040002365203690715,-43.12456965446472,-0.027680527811753564,0.2242431640625,0.2,-0.0361059196293354,-2.4592902820512816,1223.0
95,1599,30,48640,0.0004092704424510632,0.9724289178848267,0.013762582,1504,0.2373688817024231,0.19273485930170864,-43.083834767341614,-0.016288988568703644,0.07666015625,0.2,-0.0014621764421463013,-2.4592902820512816,1223.0
96,1600,30,49152,0.0004092704424510632,0.9721307158470154,0.017410938,1520,-5.386679172515869,0.00990902965713758,-43.059956669807434,-0.022347662539687008,0.2271728515625,0.2,-0.045808929949998856,-2.458635475,1223.0
97,1600,31,49664,0.0004092704424510632,0.9720302224159241,0.011459433,1536,0.09629631042480469,0.2706124347168952,-43.0540326833725,-0.02095404063584283,0.157958984375,0.2,0.025988958775997162,-2.458635475,1223.0
98,1601,31,50176,0.0004092704424510632,0.9708913564682007,0.02311946,1552,-2.357292652130127,0.007230620118207298,-43.0382661819458,-0.03115091793006286,0.27734375,0.2,-0.03536713123321533,-2.457506951219512,1223.0
99,1601,31,50688,0.0004092704424510632,0.970551609992981,0.0126501545,1568,0.12476122379302979,0.3587959969881922,-43.00295531749725,-0.012955914178746752,0.0631103515625,0.2,0.05882984772324562,-2.457506951219512,1223.0
100,1602,31,51200,0.0004092704424510632,0.9725674390792847,0.019210465,1584,-1.5031039714813232,0.005056260917626787,-43.02718925476074,-0.028248519185581245,0.25,0.2,-0.04262704402208328,-2.457506951219512,1223.0
101,1603,32,51712,0.0004092704424510632,0.9710931181907654,0.016921476,1600,0.05555999279022217,0.004138908952882048,-43.05287444591522,-0.03100699372589588,0.2408447265625,0.2,-0.03631306067109108,-2.4585340476190476,1223.0
102,1603,32,52224,0.0004092704424510632,0.9698156714439392,0.007336703,1616,0.18065166473388672,0.36121883569285274,-42.991048097610474,-0.01157321511709597,0.052001953125,0.2,0.037559788674116135,-2.4585340476190476,1223.0
103,1604,32,52736,0.0004092704424510632,0.969842791557312,0.023993475,1632,-4.473291873931885,0.02942806953797117,-42.97011923789978,-0.0266140704479767,0.22705078125,0.2,-0.04008578509092331,-2.457027558139535,1223.0
104,1605,33,53248,0.0004092704424510632,0.9698782563209534,0.0124404915,1648,0.09992432594299316,0.4401047411374748,-42.9777672290802,-0.018277969502378255,0.082275390625,0.2,0.06118078529834747,-2.457027558139535,1223.0
105,1606,33,53760,0.0004092704424510632,0.9704899787902832,0.022116188,1664,-0.051006436347961426,0.011503680609166622,-42.98447012901306,-0.027811957144876942,0.2813720703125,0.2,-0.03346358984708786,-2.457027558139535,1223.0
106,1606,33,54272,0.0004092704424510632,0.9682544469833374,0.013343984,1680,0.3961874842643738,0.011173810082254931,-42.968472719192505,-0.026619866701366846,0.236083984375,0.2,-0.03909087926149368,-2.458571727272727,1223.0
107,1606,34,54784,0.0004092704424510632,0.9667298197746277,0.016521258,1696,0.5660849809646606,0.17406838643364608,-42.89166593551636,-0.018593916000099853,0.111083984375,0.2,0.00555705651640892,-2.458571727272727,1223.0
108,1607,34,55296,0.0004092704424510632,0.9664174318313599,0.021799345,1712,-4.454930782318115,0.01231245907547418,-42.86524820327759,-0.02552445005858317,0.2484130859375,0.2,-0.029630308970808983,-2.458667133333333,1223.0
109,1608,34,55808,0.0004092704424510632,0.9668244123458862,0.011071397,1728,0.14731550216674805,0.299101204611361,-42.860445976257324,-0.013474019258865155,0.09619140625,0.2,0.03169359639286995,-2.458667133333333,1223.0
110,1608,35,56320,0.0004092704424510632,0.9694297909736633,0.019694159,1744,-1.4618823528289795,0.004350625997176394,-42.90587246417999,-0.027656944817863405,0.252197265625,0.2,-0.04225745052099228,-2.4594743913043478,1223.0
111,1609,35,56832,0.0004092704424510632,0.9698852896690369,0.012751208,1760,0.32083266973495483,0.3251917343586683,-42.96849465370178,-0.011526609800057486,0.070556640625,0.2,0.059259019792079926,-2.4594743913043478,1223.0
112,1610,35,57344,0.0004092704424510632,0.9686558842658997,0.022448808,1776,-0.6558611392974854,0.004879208128841128,-42.94708013534546,-0.025730134060722776,0.2552490234375,0.2,-0.03661125525832176,-2.4594743913043478,1223.0
113,1611,35,57856,0.0004092704424510632,0.968295156955719,0.014276816,1792,-0.06552588939666748,0.004239958354446571,-42.91957449913025,-0.023303985391976312,0.2237548828125,0.2,-0.036980800330638885,-2.4625751914893614,1223.0
114,1612,36,58368,0.0004092704424510632,0.9676157832145691,0.012128636,1808,0.2274397611618042,0.3787741530686617,-42.9010374546051,-0.01644804772513453,0.0665283203125,0.2,0.02930385433137417,-2.4625751914893614,1223.0
115,1613,36,58880,0.0004092704424510632,0.9681811332702637,0.019942168,1824,-3.6048641204833984,0.026320196309825405,-42.887866854667664,-0.02357874857261777,0.2459716796875,0.2,-0.03244347125291824,-2.463931291666667,1223.0
116,1614,36,59392,0.0004092704424510632,0.9684241414070129,0.014325222,1840,0.2575576901435852,0.29652816033922136,-42.911763429641724,-0.01463899904047139,0.0751953125,0.2,0.019761957228183746,-2.463931291666667,1223.0
117,1614,37,59904,0.0004092704424510632,0.9686331748962402,0.023831945,1856,-1.9007384777069092,0.005257635595626198,-42.905762910842896,-0.029876220476580784,0.2840576171875,0.2,-0.04595797881484032,-2.463931291666667,1223.0
118,1616,37,60416,0.0004092704424510632,0.9688705801963806,0.018859718,1872,0.5661865472793579,0.02892688987776637,-42.91871893405914,-0.024891923851100728,0.2269287109375,0.2,-0.01862524077296257,-2.4632405918367346,1223.0
119,1616,37,60928,0.0004092704424510632,0.9696418642997742,0.018819176,1888,0.5952435731887817,0.11002401751466095,-42.93117690086365,-0.017055374672054313,0.1138916015625,0.2,-0.009981444105505943,-2.4632405918367346,1223.0
120,1617,37,61440,0.0004092704424510632,0.9692765474319458,0.02255971,1904,-5.820384979248047,0.01745052184560336,-42.94648206233978,-0.023598220257554203,0.2353515625,0.2,-0.03398384898900986,-2.4648168,1223.0
121,1618,38,61952,0.0004092704424510632,0.9691593647003174,0.009404469,1920,0.17451435327529907,0.40803697681985795,-42.933639883995056,-0.00980579067254439,0.06396484375,0.2,0.0064856912940740585,-2.4648168,1223.0
122,1618,38,62464,0.0004092704424510632,0.9691437482833862,0.019101586,1936,-3.2158899307250977,0.01153378670278471,-42.93675923347473,-0.022125085204606876,0.212158203125,0.2,-0.03920837119221687,-2.4619772156862747,1223.0
123,1619,38,62976,0.0004092704424510632,0.9687009453773499,0.0100359395,1952,0.2552511692047119,0.36795715196058154,-42.92831373214722,-0.012017188731988426,0.0711669921875,0.2,0.04560953378677368,-2.4619772156862747,1223.0
124,1619,39,63488,0.0004092704424510632,0.9680617451667786,0.025248699,1968,-1.1148767471313477,0.003229151407140307,-42.90975284576416,-0.03185343585209921,0.31298828125,0.2,-0.039439618587493896,-2.4619772156862747,1223.0
125,1620,39,64000,0.0004092704424510632,0.9683880805969238,0.015951943,1984,0.051359713077545166,0.0035377716048969887,-42.90111839771271,-0.024149852091795765,0.23193359375,0.2,-0.031486839056015015,-2.4613657115384617,1223.0
