time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
13,1809,3,6656,0.0004092704424510632,0.9891297817230225,0.027203582,192,0.0019388794898986816,0.02500635472824797,-43.65752983093262,-0.0314657288545277,0.30712890625,0.2,-0.03729277849197388,-2.4642714,1223.0
14,1799,3,7168,0.0004092704424510632,0.9890300631523132,0.020189632,208,-0.0029331445693969727,0.0027378232080081943,-43.639153599739075,-0.032281266001518816,0.271484375,0.2,-0.04866606369614601,-2.4642714,1223.0
15,1793,4,7680,0.0004092704424510632,0.9886590838432312,0.022648603,224,0.008026480674743652,0.003483650943962857,-43.632304430007935,-0.027176426345249638,0.241455078125,0.2,-0.03212372586131096,-2.4577151666666666,1223.0
16,1785,4,8192,0.0004092704424510632,0.9867005944252014,0.021010913,240,0.0029897093772888184,0.04252776980865747,-43.59745538234711,-0.025144505954813212,0.2530517578125,0.2,-0.011900627985596657,-2.4577151666666666,1223.0
17,1780,4,8704,0.0004092704424510632,0.9870769381523132,0.014694961,256,0.04249441623687744,0.0016164421431312803,-43.55696702003479,-0.021190617364482023,0.1978759765625,0.2,-0.039591915905475616,-2.4558959999999996,1223.0
18,1774,5,9216,0.0004092704424510632,0.9872285723686218,0.020358581,272,0.008627355098724365,0.04709168733097613,-43.57758915424347,-0.024893711117329076,0.2303466796875,0.2,-0.021036244928836823,-2.4558959999999996,1223.0
19,1769,5,9728,0.0004092704424510632,0.9859451651573181,0.016969286,288,0.023715674877166748,0.0019756422516366,-43.55841672420502,-0.025755533832125366,0.22607421875,0.2,-0.03710981830954552,-2.4558959999999996,1223.0
20,1763,5,10240,0.0004092704424510632,0.9853015542030334,0.015339151,304,0.015564441680908203,0.0029391591779130977,-43.51827871799469,-0.02625566672941204,0.214599609375,0.2,-0.030634433031082153,-2.447717875,1223.0
21,1759,6,10752,0.0004092704424510632,0.9836533069610596,0.039671987,320,0.005951404571533203,0.06311040360014886,-43.48805344104767,-0.03218336691497825,0.3017578125,0.2,-0.017338469624519348,-2.447717875,1223.0
22,1753,6,11264,0.0004092704424510632,0.9814084768295288,0.015403761,336,-0.21157586574554443,0.002554162087108125,-43.42378580570221,-0.023516901797847822,0.215087890625,0.2,-0.03807685524225235,-2.4596013333333335,1223.0
23,1749,6,11776,0.0004092704424510632,0.9809486269950867,0.016772483,352,0.025340259075164795,0.06593028455972672,-43.37997245788574,-0.021783756368677132,0.2001953125,0.2,0.00031092576682567596,-2.4596013333333335,1223.0
24,1747,7,12288,0.0004092704424510632,0.9807884693145752,0.01583496,368,-0.06387960910797119,0.0034468810226826463,-43.369298815727234,-0.025394515541847795,0.2247314453125,0.2,-0.040822744369506836,-2.4522141,1223.0
25,1740,7,12800,0.0004092704424510632,0.9813793301582336,0.01563587,384,0.00873476266860962,0.08024205826222897,-43.37504196166992,-0.026219552019028924,0.2386474609375,0.2,0.0068261101841926575,-2.4522141,1223.0
26,1728,7,13312,0.0004092704424510632,0.9810746908187866,0.015453869,400,0.05777865648269653,0.004329040428274311,-43.38149178028107,-0.02469391337945126,0.217041015625,0.2,-0.031709447503089905,-2.4522141,1223.0
27,1719,8,13824,0.0004092704424510632,0.980225145816803,0.021473914,416,0.03485453128814697,0.0031451576978724916,-43.35807204246521,-0.03105929883895442,0.29150390625,0.2,-0.038964174687862396,-2.454121454545455,1223.0
28,1711,8,14336,0.0004092704424510632,0.9780807495117188,0.017718289,432,0.02463555335998535,0.07633824646472931,-43.31303358078003,-0.019395072711631656,0.1961669921875,0.2,0.005624415352940559,-2.454121454545455,1223.0
29,1703,8,14848,0.0004092704424510632,0.9781827330589294,0.024064299,448,-0.45528674125671387,0.005486370297148824,-43.267263412475586,-0.03639303792442661,0.3096923828125,0.2,-0.04381544515490532,-2.4539416666666667,1223.0
30,1698,9,15360,0.0004092704424510632,0.9775669574737549,0.022135068,464,0.042548179626464844,0.06703654699958861,-43.270421266555786,-0.02956229285337031,0.2933349609375,0.2,-0.02030557207763195,-2.4539416666666667,1223.0
31,1697,9,15872,0.0004092704424510632,0.9748812317848206,0.01794732,480,0.027312636375427246,0.0031038631568662822,-43.21111845970154,-0.02404397475766018,0.211669921875,0.2,-0.030847003683447838,-2.4539416666666667,1223.0
32,1696,9,16384,0.0004092704424510632,0.9757859110832214,0.020141479,496,0.3264894485473633,0.0031805093749426305,-43.169301986694336,-0.02863290935056284,0.272216796875,0.2,-0.04357995465397835,-2.4510836923076926,1223.0
33,1697,9,16896,0.0004092704424510632,0.9778907299041748,0.02832538,512,0.16001564264297485,0.05416064872406423,-43.22854959964752,-0.025912382785463706,0.232177734375,0.2,-0.01062534749507904,-2.4510836923076926,1223.0
34,1697,10,17408,0.0004092704424510632,0.9767362475395203,0.015631447,528,-1.8200743198394775,0.007725444047537167,-43.24832272529602,-0.022694398561725393,0.1824951171875,0.2,-0.04149845987558365,-2.4504355,1223.0
35,1696,10,17920,0.0004092704424510632,0.9761396646499634,0.023392007,544,0.1387629508972168,0.06844257982447743,-43.208675384521484,-0.023924755441839807,0.2357177734375,0.2,-0.013641677796840668,-2.4504355,1223.0
36,1695,10,18432,0.0004092704424510632,0.9749466776847839,0.016491234,560,-1.3793814182281494,0.007273365947185084,-43.18682336807251,-0.023325707821641117,0.212646484375,0.2,-0.03440100699663162,-2.452437,1223.0
37,1696,11,18944,0.0004092704424510632,0.9737219214439392,0.024949145,576,0.1353830099105835,0.06371861649677157,-43.141531467437744,-0.02968702098587528,0.2427978515625,0.2,-0.020855214446783066,-2.452437,1223.0
38,1696,11,19456,0.0004092704424510632,0.9761815667152405,0.018311018,592,-0.5569579601287842,0.00450522738537984,-43.14848244190216,-0.02375229448080063,0.2137451171875,0.2,-0.029676172882318497,-2.452437,1223.0
39,1696,11,19968,0.0004092704424510632,0.9783871173858643,0.01635908,608,0.13055121898651123,0.0041111704413197,-43.23683512210846,-0.02491848151839804,0.206298828125,0.2,-0.025652732700109482,-2.4475999374999997,1223.0
40,1697,12,20480,0.0004092704424510632,0.979063093662262,0.020609867,624,0.19156557321548462,0.06768618256319314,-43.276458501815796,-0.024407780438195914,0.1883544921875,0.2,-0.013972824439406395,-2.4475999374999997,1223.0
41,1697,12,20992,0.0004092704424510632,0.9762370586395264,0.011644042,640,-2.080044984817505,0.01136481533467304,-43.2508989572525,-0.021019671112298965,0.154296875,0.2,-0.02629256248474121,-2.453619588235294,1223.0
42,1698,12,21504,0.0004092704424510632,0.975378155708313,0.020500883,656,0.028661727905273438,0.11113659001421183,-43.17156207561493,-0.021961114965961315,0.210693359375,0.2,-0.006194617599248886,-2.453619588235294,1223.0
43,1699,12,22016,0.0004092704424510632,0.97724848985672,0.021697454,672,-0.053130507469177246,0.005953248357400298,-43.18734538555145,-0.025850752514088526,0.22998046875,0.2,-0.037202876061201096,-2.4518046666666664,1223.0
44,1699,13,22528,0.0004092704424510632,0.9777324199676514,0.020136368,688,0.01899188756942749,0.15225296467542648,-43.238454937934875,-0.019791057449765503,0.189697265625,0.2,0.02222740650177002,-2.4518046666666664,1223.0
45,1700,13,23040,0.0004092704424510632,0.9760671854019165,0.017489027,704,-0.24618303775787354,0.007640390409505926,-43.222164034843445,-0.02615288642118685,0.230712890625,0.2,-0.03341098502278328,-2.4518046666666664,1223.0
46,1701,13,23552,0.0004092704424510632,0.9760415554046631,0.020632125,720,0.008020639419555664,0.003422266883717384,-43.17621111869812,-0.02912785962689668,0.221923828125,0.2,-0.03484674170613289,-2.451390157894737,1223.0
47,1702,14,24064,0.0004092704424510632,0.9773774147033691,0.024008177,736,0.011095106601715088,0.24436270305886865,-43.21215808391571,-0.02275571142672561,0.2724609375,0.2,0.03175617754459381,-2.451390157894737,1223.0
48,1703,14,24576,0.0004092704424510632,0.9758705496788025,0.017017568,752,-0.7203853130340576,0.006368315334839281,-43.21433889865875,-0.026809335860889405,0.2357177734375,0.2,-0.037987928837537766,-2.4490045499999997,1223.0
49,1702,14,25088,0.0004092704424510632,0.9762327075004578,0.01511916,768,0.004184901714324951,0.31643250305205584,-43.178998947143555,-0.017333164010779,0.1627197265625,0.2,0.1446291208267212,-2.4490045499999997,1223.0
50,1703,15,25600,0.0004092704424510632,0.976495623588562,0.016834276,784,0.10256928205490112,0.002462570340867387,-43.19811475276947,-0.025687538902275264,0.221923828125,0.2,-0.03395743668079376,-2.4490045499999997,1223.0
51,1703,15,26112,0.0004092704424510632,0.9739997982978821,0.01795918,800,0.03996634483337402,0.003855491981084924,-43.16752076148987,-0.02350462443428114,0.2020263671875,0.2,-0.043017007410526276,-2.448011476190476,1223.0
52,1703,15,26624,0.0004092704424510632,0.9733490943908691,0.024856433,816,0.02029627561569214,0.24623464979231358,-43.112285137176514,-0.0245920119486982,0.2266845703125,0.2,0.026841171085834503,-2.448011476190476,1223.0
53,1703,15,27136,0.0004092704424510632,0.9726276397705078,0.014101995,832,-3.7422523498535156,0.00672613104688935,-43.094783306121826,-0.020483232918195426,0.1890869140625,0.2,-0.02597743831574917,-2.4459585909090906,1223.0
54,1704,16,27648,0.0004092704424510632,0.972379744052887,0.017297192,848,0.03976947069168091,0.2806975799612701,-43.07800090312958,-0.020003272278700024,0.19775390625,0.2,0.07381506264209747,-2.4459585909090906,1223.0
55,1704,16,28160,0.0004092704424510632,0.9725047945976257,0.01486765,864,-0.08481037616729736,0.0027918340492760763,-43.07460176944733,-0.024100848720991053,0.194091796875,0.2,-0.04304599016904831,-2.445273913043478,1223.0
56,1705,16,28672,0.0004092704424510632,0.9716600179672241,0.0229798,880,0.008683919906616211,0.316387053579092,-43.060240507125854,-0.022869423744850792,0.2364501953125,0.2,0.05444243550300598,-2.445273913043478,1223.0
57,1706,17,29184,0.0004092704424510632,0.9707881808280945,0.015810775,896,-0.31492507457733154,0.00749638449633494,-43.03073036670685,-0.025045311034773476,0.1956787109375,0.2,-0.035056114196777344,-2.445273913043478,1223.0
58,1705,17,29696,0.0004092704424510632,0.9697507619857788,0.021136422,912,0.06693112850189209,0.003485875866317656,-43.004528284072876,-0.0261630733293714,0.2333984375,0.2,-0.04183796048164368,-2.442935916666667,1223.0
59,1705,17,30208,0.0004092704424510632,0.9686608910560608,0.014761444,928,0.114676833152771,0.23278608382679522,-42.967673540115356,-0.019458233713521622,0.1240234375,0.2,0.03992621228098869,-2.442935916666667,1223.0
60,1705,18,30720,0.0004092704424510632,0.9677650928497314,0.01909069,944,-2.9648513793945312,0.015893096729996614,-42.93521308898926,-0.020908678488922305,0.1781005859375,0.2,-0.02970644272863865,-2.438028,1223.0
61,1705,18,31232,0.0004092704424510632,0.9667842984199524,0.020218417,960,0.02630150318145752,0.3284282311797142,-42.902530670166016,-0.02264353919599671,0.1856689453125,0.2,0.09610702097415924,-2.438028,1223.0
62,1704,18,31744,0.0004092704424510632,0.9677050113677979,0.018816844,976,-0.5055041313171387,0.006856076593976468,-42.89342510700226,-0.024013823160203174,0.232177734375,0.2,-0.04437842592597008,-2.438028,1223.0
63,1703,18,32256,0.0004092704424510632,0.9665499329566956,0.012698111,992,0.31177741289138794,0.0059664344007615,-42.90328538417816,-0.018086014344589785,0.19384765625,0.2,-0.01841040886938572,-2.434019807692308,1223.0
64,1702,19,32768,0.0004092704424510632,0.9654527306556702,0.018060701,1008,0.37003231048583984,0.15060328494291753,-42.85858881473541,-0.016980756365228444,0.1385498046875,0.2,0.001604318618774414,-2.434019807692308,1223.0
65,1701,19,33280,0.0004092704424510632,0.9662935733795166,0.01390326,1024,-3.4562697410583496,0.026772807992529124,-42.84512138366699,-0.01843182905577123,0.158447265625,0.2,-0.023505259305238724,-2.4283694074074074,1223.0
66,1700,19,33792,0.0004092704424510632,0.9668731093406677,0.01619897,1040,0.2549363970756531,0.3156176288612187,-42.88166046142578,-0.015238492189382669,0.0863037109375,0.2,0.12208942323923111,-2.4283694074074074,1223.0
67,1699,20,34304,0.0004092704424510632,0.9680324196815491,0.01653507,1056,-1.1595067977905273,0.004112114584131632,-42.89977157115936,-0.020525607134914026,0.19677734375,0.2,-0.02699829638004303,-2.4295402857142854,1223.0
68,1699,20,34816,0.0004092704424510632,0.9682973623275757,0.012338573,1072,0.12318694591522217,0.3080226508900523,-42.92706835269928,-0.016680199492839165,0.1016845703125,0.2,0.0656454861164093,-2.4295402857142854,1223.0
69,1699,20,35328,0.0004092704424510632,0.9669034481048584,0.020040791,1088,-0.15821385383605957,0.003449240466579795,-42.90183913707733,-0.028148262164904736,0.259033203125,0.2,-0.04846964403986931,-2.4295402857142854,1223.0
70,1699,21,35840,0.0004092704424510632,0.9663071632385254,0.0140348,1104,-0.17691731452941895,0.004110153291549068,-42.862380146980286,-0.021997037780238315,0.2109375,0.2,-0.02962537296116352,-2.4288220689655167,1223.0
71,1698,21,36352,0.0004092704424510632,0.9659053087234497,0.012637779,1120,0.14874762296676636,0.2024540991988033,-42.84965205192566,-0.013133903354173526,0.0556640625,0.2,0.00044097378849983215,-2.4288220689655167,1223.0
72,1698,21,36864,0.0004092704424510632,0.9652275443077087,0.01818588,1136,-1.3574059009552002,0.009125223878072575,-42.830700755119324,-0.023544095252873376,0.237060546875,0.2,-0.03284193575382233,-2.4270497999999994,1223.0
73,1698,22,37376,0.0004092704424510632,0.9650859236717224,0.012047419,1152,0.2587733864784241,0.213391971308738,-42.81521499156952,-0.014432402007514611,0.1182861328125,0.2,0.04596962034702301,-2.4270497999999994,1223.0
74,1698,22,37888,0.0004092704424510632,0.9623528718948364,0.020051861,1168,-0.5459717512130737,0.004490061430260539,-42.77823734283447,-0.026197282888460904,0.257568359375,0.2,-0.03884967043995857,-2.4270497999999994,1223.0
75,1698,22,38400,0.0004092704424510632,0.9597134590148926,0.025918156,1184,0.61082923412323,0.011257117614150047,-42.67895984649658,-0.028597689131856896,0.2523193359375,0.2,-0.041565150022506714,-2.422964225806451,1223.0
76,1698,22,38912,0.0004092704424510632,0.9589640498161316,0.025214462,1200,0.40268778800964355,0.1342357174726203,-42.62212347984314,-0.02365990451653488,0.1895751953125,0.2,-0.011426465585827827,-2.422964225806451,1223.0
77,1698,23,39424,0.0004092704424510632,0.9590604901313782,0.01707044,1216,-6.534794807434082,0.026480264437850565,-42.616976857185364,-0.019612823612987995,0.170166015625,0.2,-0.030825641006231308,-2.4259384375,1223.0
78,1698,23,39936,0.0004092704424510632,0.9587375521659851,0.014307679,1232,0.05410182476043701,0.31616208236664534,-42.61210298538208,-0.018463956657797098,0.1405029296875,0.2,0.05518248677253723,-2.4259384375,1223.0
79,1698,23,40448,0.0004092704424510632,0.9576910138130188,0.018638078,1248,-1.7422494888305664,0.00854362643440254,-42.59063637256622,-0.0263093676767312,0.2447509765625,0.2,-0.03131425008177757,-2.425265484848485,1223.0
80,1698,24,40960,0.0004092704424510632,0.9580509662628174,0.009213022,1264,0.21724367141723633,0.2664488402660936,-42.57654941082001,-0.009387078403960913,0.0640869140625,0.2,0.03321745619177818,-2.425265484848485,1223.0
81,1698,24,41472,0.0004092704424510632,0.9586748480796814,0.01635842,1280,-1.5075569152832031,0.0059002561392844655,-42.59581542015076,-0.024570388690335676,0.230224609375,0.2,-0.031472332775592804,-2.425265484848485,1223.0
82,1699,24,41984,0.0004092704424510632,0.9580631256103516,0.019391645,1296,-0.05038094520568848,0.004291736018785741,-42.59722852706909,-0.026630203559761867,0.2252197265625,0.2,-0.039259858429431915,-2.426453647058824,1223.0
83,1699,25,42496,0.0004092704424510632,0.9577100872993469,0.012106992,1312,0.1792505979537964,0.2244104406563565,-42.574920415878296,-0.013675380483618937,0.0675048828125,0.2,0.004524998366832733,-2.426453647058824,1223.0
84,1699,25,43008,0.0004092704424510632,0.9581260085105896,0.01954266,1328,-3.3105201721191406,0.011228827148443088,-42.56916952133179,-0.024333897468750365,0.2335205078125,0.2,-0.031258922070264816,-2.4260298000000002,1223.0
85,1699,25,43520,0.0004092704424510632,0.9581286311149597,0.017565016,1344,0.115284264087677,0.3109532224480063,-42.57956123352051,-0.02066211290366482,0.1148681640625,0.2,0.016991041600704193,-2.4260298000000002,1223.0
86,1699,25,44032,0.0004092704424510632,0.9577018618583679,0.013827631,1360,-0.14648056030273438,0.007111165163223632,-42.571727991104126,-0.021769933446194045,0.1807861328125,0.2,-0.034145668148994446,-2.426308666666667,1223.0
87,1699,26,44544,0.0004092704424510632,0.9577221274375916,0.021096587,1376,0.4824516773223877,0.24088415084406734,-42.56156861782074,-0.022618962109845597,0.1519775390625,0.2,0.03569159284234047,-2.426308666666667,1223.0
88,1701,26,45056,0.0004092704424510632,0.958511233329773,0.015989807,1392,-0.6429797410964966,0.0071248656895477325,-42.57083809375763,-0.024122590104525443,0.2073974609375,0.2,-0.02980821020901203,-2.426308666666667,1223.0
89,1701,26,45568,0.0004092704424510632,0.9588913917541504,0.02140736,1408,-0.1837608814239502,0.004607718808983918,-42.590938687324524,-0.027530466206371784,0.25341796875,0.2,-0.02984713576734066,-2.4261121351351354,1223.0
90,1702,27,46080,0.0004092704424510632,0.9590157270431519,0.010903724,1424,0.19492530822753906,0.32348480238579214,-42.5904620885849,-0.013683011435205117,0.080810546875,0.2,0.027013961225748062,-2.4261121351351354,1223.0
91,1703,27,46592,0.0004092704424510632,0.9602286219596863,0.017124351,1440,-2.58172345161438,0.0140118160052225,-42.603909969329834,-0.027373121993150562,0.2379150390625,0.2,-0.03512401878833771,-2.424113789473685,1223.0
92,1704,27,47104,0.0004092704424510632,0.9609162211418152,0.012372162,1456,0.18172764778137207,0.48495900072157383,-42.63536858558655,-0.01719396054977551,0.1031494140625,0.2,0.044142358005046844,-2.424113789473685,1223.0
93,1706,27,47616,0.0004092704424510632,0.9606918096542358,0.013050405,1472,-0.20737111568450928,0.009720135247334838,-42.641282081604004,-0.024947589132352732,0.2041015625,0.2,-0.02650672383606434,-2.424113789473685,1223.0
94,1707,28,48128,0.0004092704424510632,0.9618207216262817,0.016176593,1488,0.11207658052444458,0.004204307835607324,-42.65806066989899,-0.02505327646213118,0.2445068359375,0.2,-0.026548758149147034,-2.425984307692308,1223.0
95,1708,28,48640,0.0004092704424510632,0.9621690511703491,0.010780951,1504,0.19723612070083618,0.2947645226959139,-42.68514835834503,-0.012641042470932007,0.0599365234375,0.2,0.006146177649497986,-2.425984307692308,1223.0
96,1710,28,49152,0.0004092704424510632,0.9631873369216919,0.01894848,1520,-5.18123197555542,0.013657686009537429,-42.700066447257996,-0.025106903834966943,0.25244140625,0.2,-0.03141026198863983,-2.42205825,1223.0
97,1712,29,49664,0.0004092704424510632,0.9633261561393738,0.010326708,1536,0.11010926961898804,0.4384547013323754,-42.723479986190796,-0.010718836580053903,0.0467529296875,0.2,0.1138484925031662,-2.42205825,1223.0
98,1713,29,50176,0.0004092704424510632,0.9635471105575562,0.015480245,1552,-2.2397682666778564,0.021068751288112253,-42.72362303733826,-0.02062272529292386,0.1846923828125,0.2,-0.019743947312235832,-2.419077292682927,1223.0
99,1715,29,50688,0.0004092704424510632,0.9634523987770081,0.014018519,1568,0.16642141342163086,0.4680283316411078,-42.72369909286499,-0.017778036592062563,0.1060791015625,0.2,0.04966706037521362,-2.419077292682927,1223.0
100,1716,29,51200,0.0004092704424510632,0.9649543166160583,0.01775378,1584,-1.3062067031860352,0.0050540675219963305,-42.73571574687958,-0.027305722003802657,0.24267578125,0.2,-0.040165312588214874,-2.419077292682927,1223.0
101,1717,30,51712,0.0004092704424510632,0.9643720388412476,0.023956068,1600,0.12879645824432373,0.003712983670993708,-42.766133189201355,-0.030837790844088886,0.287841796875,0.2,-0.039858750998973846,-2.418784523809524,1223.0
102,1718,30,52224,0.0004092704424510632,0.9642513394355774,0.01363036,1616,0.2325868010520935,0.3019708397332579,-42.74241280555725,-0.01223279118858045,0.05810546875,0.2,0.04573444277048111,-2.418784523809524,1223.0
103,1718,30,52736,0.0004092704424510632,0.9640432596206665,0.01917503,1632,-4.074128150939941,0.018844789155991748,-42.742969274520874,-0.021513302737730555,0.2261962890625,0.2,-0.03593479096889496,-2.4169398139534883,1223.0
104,1718,30,53248,0.0004092704424510632,0.9637472033500671,0.007784195,1648,0.1833934187889099,0.5165437636896968,-42.729466676712036,-0.009689484220871236,0.0543212890625,0.2,0.1395721286535263,-2.4169398139534883,1223.0
105,1717,31,53760,0.0004092704424510632,0.9636675119400024,0.026641749,1664,0.06712400913238525,0.033956257451791316,-42.72831082344055,-0.026739447028376162,0.2689208984375,0.2,-0.027614669874310493,-2.4169398139534883,1223.0
106,1718,31,54272,0.0004092704424510632,0.9646976590156555,0.018334815,1680,0.3932998776435852,0.05484886129852384,-42.739888429641724,-0.027441933038062416,0.2645263671875,0.2,-0.01573524996638298,-2.4186844772727274,1223.0
107,1719,31,54784,0.0004092704424510632,0.9646060466766357,0.014222612,1696,0.5634647607803345,0.21703573176637292,-42.76227784156799,-0.02064212891855277,0.0877685546875,0.2,-0.021475043147802353,-2.4186844772727274,1223.0
108,1721,32,55296,0.0004092704424510632,0.9631388783454895,0.01918602,1712,-3.2066497802734375,0.020223314670147374,-42.73348009586334,-0.022257264703512192,0.2095947265625,0.2,-0.026342082768678665,-2.4207904222222223,1223.0
109,1722,32,55808,0.0004092704424510632,0.962838351726532,0.011664499,1728,0.11578768491744995,0.46668109367601573,-42.70067310333252,-0.012351076991762966,0.0946044921875,0.2,0.04502609372138977,-2.4207904222222223,1223.0
110,1723,32,56320,0.0004092704424510632,0.9626067280769348,0.021944268,1744,-1.8453621864318848,0.007628315506735817,-42.69872033596039,-0.019332320080138743,0.20751953125,0.2,-0.024304261431097984,-2.4251147608695653,1223.0
111,1725,32,56832,0.0004092704424510632,0.9624481201171875,0.008778396,1760,0.25528740882873535,0.47890904918313026,-42.68868565559387,-0.011131278428365476,0.0518798828125,0.2,0.12570136785507202,-2.4251147608695653,1223.0
112,1725,33,57344,0.0004092704424510632,0.9629571437835693,0.021918505,1776,-1.300037145614624,0.006661702151177451,-42.6913765668869,-0.032002408494008705,0.2752685546875,0.2,-0.04109783470630646,-2.4251147608695653,1223.0
113,1726,33,57856,0.0004092704424510632,0.9647036790847778,0.014840119,1792,0.07484740018844604,0.0031364171227323823,-42.717740416526794,-0.02295935263100546,0.2030029296875,0.2,-0.032539475709199905,-2.422161255319149,1223.0
114,1727,33,58368,0.0004092704424510632,0.965470552444458,0.005818719,1808,0.18363934755325317,0.49709808686748147,-42.7603874206543,-0.007379336311714724,0.01171875,0.2,0.05843159556388855,-2.422161255319149,1223.0
115,1726,34,58880,0.0004092704424510632,0.963388979434967,0.029285282,1824,-2.75647234916687,0.026618753210641444,-42.74345576763153,-0.024957555520813912,0.232177734375,0.2,-0.03229375556111336,-2.4257815416666664,1223.0
116,1725,34,59392,0.0004092704424510632,0.9628006815910339,0.013239378,1840,0.2601068615913391,0.57666966621764,-42.67998218536377,-0.008434953386313282,0.0712890625,0.2,0.1023680567741394,-2.4257815416666664,1223.0
117,1725,34,59904,0.0004092704424510632,0.9635406136512756,0.016257878,1856,-2.079193592071533,0.01449457960552536,-42.68911576271057,-0.025796693662414327,0.2296142578125,0.2,-0.03504416346549988,-2.4257815416666664,1223.0
118,1725,35,60416,0.0004092704424510632,0.9660056829452515,0.014955418,1872,0.6478722095489502,0.023119963181670755,-42.735448718070984,-0.025702362559968606,0.1907958984375,0.2,-0.03472301363945007,-2.4250844489795917,1223.0
119,1725,35,60928,0.0004092704424510632,0.9669298529624939,0.02394462,1888,0.4613184332847595,0.24823237489908934,-42.79815483093262,-0.02321204118197784,0.2275390625,0.2,-0.009291253983974457,-2.4250844489795917,1223.0
120,1725,35,61440,0.0004092704424510632,0.9648698568344116,0.018495271,1904,-6.5403594970703125,0.019083570630755275,-42.77959215641022,-0.01661627768771723,0.1719970703125,0.2,-0.030096683651208878,-2.42234106,1223.0
121,1725,35,61952,0.0004092704424510632,0.964009165763855,0.011424483,1920,0.11441326141357422,0.5102118332870305,-42.724480390548706,-0.013634175702463835,0.0716552734375,0.2,0.025591768324375153,-2.42234106,1223.0
122,1725,36,62464,0.0004092704424510632,0.9637211561203003,0.017353117,1936,-1.8979847431182861,0.007913007968454622,-42.71188974380493,-0.027707374363671988,0.2352294921875,0.2,-0.03606132045388222,-2.420200039215686,1223.0
123,1725,36,62976,0.0004092704424510632,0.96317458152771,0.012608349,1952,0.5571871995925903,0.3565847282297909,-42.70350158214569,-0.012229682950419374,0.0533447265625,0.2,0.06540833413600922,-2.420200039215686,1223.0
124,1725,36,63488,0.0004092704424510632,0.9619271755218506,0.0200747,1968,-2.032242774963379,0.00715727532224264,-42.67305386066437,-0.021256760344840586,0.2265625,0.2,-0.016230296343564987,-2.420200039215686,1223.0
125,1724,37,64000,0.0004092704424510632,0.9611289501190186,0.018413449,1984,0.019760310649871826,0.0032890068396227434,-42.642422556877136,-0.02846825891174376,0.273193359375,0.2,-0.0332108810544014,-2.421655346153846,1223.0
