time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/std,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
25,1699,7,12800,0.0004092704424510632,1.0012534856796265,0.0152101,384,0.003438234329223633,0.0578566804761067,-44.00042414665222,-0.021936971752438694,0.1829833984375,0.2,-0.01266663707792759,-2.5007101,1223.0
26,1700,7,13312,0.0004092704424510632,1.0002633333206177,0.017599486,400,0.07807332277297974,0.002877900111343479,-43.995866656303406,-0.027311904545058496,0.23876953125,0.2,-0.042047690600156784,-2.5007101,1223.0
27,1699,8,13824,0.0004092704424510632,0.999074399471283,0.0224986,416,0.002707958221435547,0.0033625343785388395,-43.949705719947815,-0.02479102779761888,0.23681640625,0.2,-0.04246809706091881,-2.502212272727273,1223.0
28,1700,8,14336,0.0004092704424510632,0.9972245693206787,0.019870227,432,0.005418360233306885,0.07552236190531403,-43.90900957584381,-0.02112093700634432,0.2222900390625,0.2,0.0018831826746463776,-2.502212272727273,1223.0
29,1698,8,14848,0.0004092704424510632,0.9971858859062195,0.02109224,448,-0.04461824893951416,0.0026995138250640593,-43.86931550502777,-0.023134827919420786,0.2412109375,0.2,-0.024576593190431595,-2.4973869166666667,1223.0
30,1699,9,15360,0.0004092704424510632,0.9959865808486938,0.01913415,464,0.036157190799713135,0.07735044532455504,-43.86221647262573,-0.020665056334109977,0.208251953125,0.2,-0.004092581570148468,-2.4973869166666667,1223.0
31,1698,9,15872,0.0004092704424510632,0.9949849843978882,0.01266128,480,0.0698862075805664,0.0037438340223161504,-43.819199204444885,-0.01869287456793245,0.1492919921875,0.2,-0.029205648228526115,-2.4973869166666667,1223.0
32,1697,9,16384,0.0004092704424510632,0.9957752227783203,0.016282162,496,0.2311376929283142,0.003638595182565041,-43.80854308605194,-0.020254889590432867,0.2001953125,0.2,-0.023004230111837387,-2.496349692307692,1223.0
33,1695,9,16896,0.0004092704424510632,0.996829628944397,0.03862274,512,0.04954737424850464,0.061254636966623366,-43.84230959415436,-0.024077426904113963,0.258544921875,0.2,-0.010529235005378723,-2.496349692307692,1223.0
34,1695,10,17408,0.0004092704424510632,0.9973838925361633,0.015745576,528,-1.136564016342163,0.004102004568267148,-43.86137235164642,-0.02375093066075351,0.2086181640625,0.2,-0.03620284050703049,-2.5011724285714285,1223.0
35,1695,10,17920,0.0004092704424510632,0.9981337785720825,0.018475316,544,0.016364097595214844,0.08403725479729474,-43.88290524482727,-0.019906200890545733,0.196044921875,0.2,0.002549709752202034,-2.5011724285714285,1223.0
36,1694,10,18432,0.0004092704424510632,0.9981464743614197,0.015580397,560,-0.6040496826171875,0.003609533334383741,-43.89375972747803,-0.02331325225532055,0.197021484375,0.2,-0.02827571891248226,-2.5027554666666663,1223.0
37,1691,11,18944,0.0004092704424510632,0.9971883893013,0.027592413,576,0.14539003372192383,0.07067689555697143,-43.87692725658417,-0.026276790827978402,0.265380859375,0.2,-0.006318405270576477,-2.5027554666666663,1223.0
38,1690,11,19456,0.0004092704424510632,0.9967435002326965,0.023859758,592,-0.54416823387146,0.00702189294679556,-43.84549641609192,-0.027965540037257597,0.26171875,0.2,-0.042834892868995667,-2.5027554666666663,1223.0
39,1690,11,19968,0.0004092704424510632,0.9975893497467041,0.01528546,608,0.009510040283203125,0.0033483623010397423,-43.853315353393555,-0.023867908807005733,0.22119140625,0.2,-0.03698379173874855,-2.5000394375,1223.0
40,1690,12,20480,0.0004092704424510632,0.9978687763214111,0.02122878,624,0.01929605007171631,0.11460886592976749,-43.869699001312256,-0.021829577621247154,0.2764892578125,0.2,0.004359090700745583,-2.5000394375,1223.0
41,1690,12,20992,0.0004092704424510632,0.9965168237686157,0.020255819,640,-1.226072072982788,0.003554508468369022,-43.85996997356415,-0.02658330975100398,0.2462158203125,0.2,-0.035438064485788345,-2.5007342352941175,1223.0
42,1689,12,21504,0.0004092704424510632,0.9962763786315918,0.022226427,656,0.09126108884811401,0.10507699428126216,-43.826820969581604,-0.021788931262562983,0.2489013671875,0.2,0.007706303149461746,-2.5007342352941175,1223.0
43,1687,13,22016,0.0004092704424510632,0.9945797324180603,0.01705032,672,-0.42560553550720215,0.004824832583835814,-43.803823590278625,-0.02798679553961847,0.2320556640625,0.2,-0.03708362206816673,-2.5007155555555554,1223.0
44,1687,13,22528,0.0004092704424510632,0.9932408332824707,0.028495556,688,0.017347216606140137,0.17527011269703507,-43.746835350990295,-0.02156768218264915,0.2437744140625,0.2,0.030095979571342468,-2.5007155555555554,1223.0
45,1686,13,23040,0.0004092704424510632,0.9929887652397156,0.017735813,704,-0.3845479488372803,0.010786881219246425,-43.727489709854126,-0.024595460025011562,0.1953125,0.2,-0.03781984746456146,-2.5007155555555554,1223.0
46,1685,13,23552,0.0004092704424510632,0.9928067326545715,0.019330172,720,0.03470659255981445,0.003242682600102853,-43.714232444763184,-0.024350297651835717,0.228515625,0.2,-0.04133738577365875,-2.500136736842105,1223.0
47,1684,14,24064,0.0004092704424510632,0.9930617213249207,0.020036526,736,0.0626019835472107,0.17688940931111574,-43.719661355018616,-0.021246838732622564,0.1693115234375,0.2,0.011619437485933304,-2.500136736842105,1223.0
48,1682,14,24576,0.0004092704424510632,0.9924198389053345,0.024342876,752,-0.733146071434021,0.012739635611069389,-43.71751248836517,-0.025223405034921598,0.2266845703125,0.2,-0.023593582212924957,-2.5048323499999996,1223.0
49,1682,14,25088,0.0004092704424510632,0.9918501973152161,0.018690653,768,0.30572474002838135,0.14153838995844126,-43.694804430007935,-0.019395686642383225,0.1458740234375,0.2,0.029585324227809906,-2.5048323499999996,1223.0
50,1681,15,25600,0.0004092704424510632,0.992504358291626,0.02081258,784,-0.2828899621963501,0.005687068587576505,-43.69035089015961,-0.0291625332320109,0.275146484375,0.2,-0.03677268326282501,-2.5048323499999996,1223.0
51,1681,15,26112,0.0004092704424510632,0.9919028878211975,0.019813113,800,0.005909442901611328,0.002822576618200401,-43.698195695877075,-0.03352885175991105,0.2811279296875,0.2,-0.054816827178001404,-2.5059592380952376,1223.0
52,1681,15,26624,0.0004092704424510632,0.9902345538139343,0.028041013,816,0.009369611740112305,0.24194918130524457,-43.65559148788452,-0.021858308726223186,0.244384765625,0.2,0.03458075970411301,-2.5059592380952376,1223.0
53,1679,16,27136,0.0004092704424510632,0.990577220916748,0.016684506,832,-4.671189308166504,0.013141577495844103,-43.632373213768005,-0.024026638580835424,0.1953125,0.2,-0.027612224221229553,-2.507086909090909,1223.0
54,1678,16,27648,0.0004092704424510632,0.9898311495780945,0.03491627,848,0.017941296100616455,0.217892644694075,-43.634031891822815,-0.027740665318560787,0.3045654296875,0.2,0.012264616787433624,-2.507086909090909,1223.0
55,1677,16,28160,0.0004092704424510632,0.9888363480567932,0.015874008,864,-1.47178316116333,0.011045341234421358,-43.606282234191895,-0.0230650987214176,0.2032470703125,0.2,-0.036497049033641815,-2.5107531304347823,1223.0
56,1676,17,28672,0.0004092704424510632,0.9878546595573425,0.014301429,880,0.25102734565734863,0.1599708383437246,-43.57519197463989,-0.014421635030885227,0.1015625,0.2,0.04522835090756416,-2.5107531304347823,1223.0
57,1676,17,29184,0.0004092704424510632,0.9874545335769653,0.020174177,896,-0.9168523550033569,0.005314120018738322,-43.54926538467407,-0.02432934517855756,0.2401123046875,0.2,-0.03413968160748482,-2.5107531304347823,1223.0
58,1675,17,29696,0.0004092704424510632,0.986315906047821,0.020595517,912,0.0631217360496521,0.0032839222039910965,-43.530720353126526,-0.027054532314650714,0.266845703125,0.2,-0.03352687880396843,-2.5074790416666666,1223.0
59,1675,18,30208,0.0004092704424510632,0.9856635332107544,0.019916436,928,0.16879123449325562,0.20002177834976465,-43.49326264858246,-0.026016640273155645,0.158203125,0.2,0.006500691175460815,-2.5074790416666666,1223.0
60,1674,18,30720,0.0004092704424510632,0.9839267134666443,0.017788928,944,-2.739377021789551,0.008532529041985981,-43.46178114414215,-0.02348523443652084,0.2001953125,0.2,-0.030378885567188263,-2.5078632,1223.0
61,1674,18,31232,0.0004092704424510632,0.9835603833198547,0.01746667,960,0.10697776079177856,0.1764834551140666,-43.420807003974915,-0.019063847343204543,0.1231689453125,0.2,0.017943114042282104,-2.5078632,1223.0
62,1674,18,31744,0.0004092704424510632,0.9829922318458557,0.025122322,976,-0.3757535219192505,0.0080653443292249,-43.40896284580231,-0.026902633748250082,0.2601318359375,0.2,-0.040797315537929535,-2.5078632,1223.0
63,1673,19,32256,0.0004092704424510632,0.9826033711433411,0.021873865,992,0.3406715393066406,0.007386600133031607,-43.39355158805847,-0.026585323503240943,0.2618408203125,0.2,-0.03580037131905556,-2.511652192307692,1223.0
64,1673,19,32768,0.0004092704424510632,0.9824721813201904,0.015913181,1008,0.462638795375824,0.1332180256722495,-43.3892183303833,-0.01811910906690173,0.13427734375,0.2,0.01086752861738205,-2.511652192307692,1223.0
65,1672,19,33280,0.0004092704424510632,0.982930600643158,0.019763302,1024,-2.452578067779541,0.01949935348238796,-43.39244282245636,-0.02405381931748707,0.212890625,0.2,-0.04535768926143646,-2.513037407407407,1223.0
66,1671,20,33792,0.0004092704424510632,0.9834860563278198,0.017145129,1040,0.06524014472961426,0.1743558634771034,-43.41504096984863,-0.02388577511010226,0.250244140625,0.2,0.00798465684056282,-2.513037407407407,1223.0
67,1671,20,34304,0.0004092704424510632,0.9830392599105835,0.017949637,1056,-2.6605706214904785,0.0038462620505015366,-43.4188768863678,-0.022416712570702657,0.230224609375,0.2,-0.028315914794802666,-2.5072966071428566,1223.0
68,1671,20,34816,0.0004092704424510632,0.9826502203941345,0.013198714,1072,0.1345597505569458,0.17868444812484086,-43.402740597724915,-0.01497905611176975,0.0950927734375,0.2,0.009014751762151718,-2.5072966071428566,1223.0
69,1671,21,35328,0.0004092704424510632,0.9817272424697876,0.020515561,1088,-1.8252677917480469,0.008695514574355911,-43.38181185722351,-0.021590941243630368,0.222900390625,0.2,-0.03053979016840458,-2.5072966071428566,1223.0
70,1671,21,35840,0.0004092704424510632,0.9821312427520752,0.018119259,1104,-0.025503993034362793,0.003547438158420846,-43.37140917778015,-0.02716052226605825,0.2672119140625,0.2,-0.03150781989097595,-2.508569344827586,1223.0
71,1671,21,36352,0.0004092704424510632,0.9821780920028687,0.012912396,1120,0.17547470331192017,0.1901488082949072,-43.37998807430267,-0.019092518545221537,0.1656494140625,0.2,0.03471175953745842,-2.508569344827586,1223.0
72,1670,22,36864,0.0004092704424510632,0.983444333076477,0.020883726,1136,-1.9170114994049072,0.022696570202242583,-43.3935022354126,-0.0262640974324313,0.2509765625,0.2,-0.0386471301317215,-2.5068461999999996,1223.0
73,1669,22,37376,0.0004092704424510632,0.9840432405471802,0.01598278,1152,0.2077028751373291,0.17006858764216304,-43.43186104297638,-0.018766483786748722,0.1121826171875,0.2,0.010655650869011879,-2.5068461999999996,1223.0
74,1669,22,37888,0.0004092704424510632,0.9854702353477478,0.019813316,1168,-0.8278943300247192,0.003617832735471893,-43.45458960533142,-0.02650091451141634,0.2701416015625,0.2,-0.03639592230319977,-2.5068461999999996,1223.0
75,1669,23,38400,0.0004092704424510632,0.9828664064407349,0.017167758,1184,0.5936390161514282,0.01192346095922403,-43.45771253108978,-0.02354942719102837,0.22802734375,0.2,-0.025300703942775726,-2.505704967741935,1223.0
76,1669,23,38912,0.0004092704424510632,0.9811112284660339,0.030267186,1200,0.5113434791564941,0.07857561053242534,-43.370453119277954,-0.023047146954922937,0.2412109375,0.2,-0.01371593214571476,-2.505704967741935,1223.0
77,1669,23,39424,0.0004092704424510632,0.980695366859436,0.023471586,1216,-6.208935737609863,0.01531612203689292,-43.340397119522095,-0.02785277966177091,0.24853515625,0.2,-0.03464670851826668,-2.49883421875,1223.0
78,1669,23,39936,0.0004092704424510632,0.9801734685897827,0.020079393,1232,0.05627846717834473,0.20734336390160024,-43.329442501068115,-0.023894871672382578,0.200439453125,0.2,0.0252294410020113,-2.49883421875,1223.0
79,1670,24,40448,0.0004092704424510632,0.981052577495575,0.015522284,1248,-1.6303749084472656,0.008306581221404485,-43.32889246940613,-0.021542510512517765,0.2020263671875,0.2,-0.03318590298295021,-2.495816515151515,1223.0
80,1670,24,40960,0.0004092704424510632,0.9815254211425781,0.015562291,1264,0.28930938243865967,0.20989352674223483,-43.358304262161255,-0.021684862978872843,0.1470947265625,0.2,0.01833474449813366,-2.495816515151515,1223.0
81,1671,24,41472,0.0004092704424510632,0.9814228415489197,0.014180858,1280,-0.5903985500335693,0.0030491310244542547,-43.363040804862976,-0.02449979545781389,0.2271728515625,0.2,-0.03964484855532646,-2.495816515151515,1223.0
82,1672,25,41984,0.0004092704424510632,0.98204106092453,0.012829151,1296,-0.07537388801574707,0.003355595239554532,-43.3606014251709,-0.01716487598605454,0.170166015625,0.2,-0.029439404606819153,-2.4920536176470587,1223.0
83,1674,25,42496,0.0004092704424510632,0.9828560948371887,0.019188434,1312,0.21188616752624512,0.14997102413326502,-43.38723349571228,-0.021406427040346898,0.1356201171875,0.2,0.009996511042118073,-2.4920536176470587,1223.0
84,1675,25,43008,0.0004092704424510632,0.9830463528633118,0.01600647,1328,-3.1434578895568848,0.005911487605771981,-43.40481734275818,-0.025999734782089945,0.2626953125,0.2,-0.03890380263328552,-2.4908446285714283,1223.0
85,1676,25,43520,0.0004092704424510632,0.9827333688735962,0.015824871,1344,0.19733721017837524,0.21765027451328933,-43.40385138988495,-0.017368238302879035,0.1251220703125,0.2,0.007922621443867683,-2.4908446285714283,1223.0
86,1676,26,44032,0.0004092704424510632,0.9823759198188782,0.018110842,1360,0.013271152973175049,0.005133903177920729,-43.392518401145935,-0.030779686203459278,0.26904296875,0.2,-0.036383528262376785,-2.490749361111111,1223.0
87,1677,26,44544,0.0004092704424510632,0.9826164245605469,0.01940209,1376,0.4926244020462036,0.2369135122280568,-43.39027452468872,-0.022385527860024013,0.1136474609375,0.2,0.025261826813220978,-2.490749361111111,1223.0
88,1677,26,45056,0.0004092704424510632,0.9832192659378052,0.019569382,1392,-1.6081597805023193,0.008024980605114251,-43.40261900424957,-0.022034756271750666,0.236083984375,0.2,-0.02832404337823391,-2.490749361111111,1223.0
89,1677,27,45568,0.0004092704424510632,0.985158383846283,0.0147357425,1408,-0.030377626419067383,0.0029512861219700426,-43.441019892692566,-0.022743044944945723,0.193115234375,0.2,-0.029015852138400078,-2.4899720270270267,1223.0
90,1678,27,46080,0.0004092704424510632,0.986311137676239,0.015737936,1424,0.24704891443252563,0.19426020188257098,-43.49041974544525,-0.01673563262738753,0.113525390625,0.2,0.0030635707080364227,-2.4899720270270267,1223.0
91,1678,27,46592,0.0004092704424510632,0.9876246452331543,0.022233501,1440,-2.17872953414917,0.012621209840290248,-43.52276587486267,-0.022266538406256586,0.2406005859375,0.2,-0.026605136692523956,-2.486661,1223.0
92,1679,28,47104,0.0004092704424510632,0.9882028698921204,0.014121678,1456,0.35572344064712524,0.25448021362535655,-43.559462547302246,-0.01389959195512347,0.0750732421875,0.2,0.014354068785905838,-2.486661,1223.0
93,1679,28,47616,0.0004092704424510632,0.9872773289680481,0.014836041,1472,-0.5525790452957153,0.005199980339966714,-43.55117082595825,-0.023515340959420428,0.2537841796875,0.2,-0.023592805489897728,-2.486661,1223.0
94,1680,28,48128,0.0004092704424510632,0.9896504878997803,0.0133861285,1488,0.11236226558685303,0.00440446753782453,-43.56062614917755,-0.024920005263993517,0.21875,0.2,-0.031251825392246246,-2.485878871794872,1223.0
95,1681,28,48640,0.0004092704424510632,0.9905952215194702,0.016374968,1504,0.30149638652801514,0.1549648264190182,-43.62812066078186,-0.011030245848814957,0.0828857421875,0.2,-0.0025393199175596237,-2.485878871794872,1223.0
96,1681,29,49152,0.0004092704424510632,0.9898219108581543,0.028642839,1520,-4.888327121734619,0.01151695882435888,-43.62986099720001,-0.029053653590381145,0.3067626953125,0.2,-0.039658982306718826,-2.487766475,1223.0
97,1681,29,49664,0.0004092704424510632,0.98935467004776,0.01686928,1536,0.13908779621124268,0.27771642338484526,-43.60119950771332,-0.02034424847806804,0.1448974609375,0.2,-2.1569430828094482e-05,-2.487766475,1223.0
98,1682,29,50176,0.0004092704424510632,0.9893056154251099,0.018000446,1552,-1.7001774311065674,0.005339822520909365,-43.5965393781662,-0.021892213786486536,0.2510986328125,0.2,-0.031586553901433945,-2.491279975609756,1223.0
99,1682,30,50688,0.0004092704424510632,0.9894900918006897,0.014379514,1568,0.08829784393310547,0.47048880299553275,-43.597176909446716,-0.018140972446417436,0.0819091796875,0.2,0.08398463577032089,-2.491279975609756,1223.0
100,1682,30,51200,0.0004092704424510632,0.9894247651100159,0.022385119,1584,-0.6643737554550171,0.006019366926921066,-43.59852731227875,-0.033854767643788364,0.2850341796875,0.2,-0.04679546505212784,-2.491279975609756,1223.0
101,1682,30,51712,0.0004092704424510632,0.9900868535041809,0.01536813,1600,0.009179949760437012,0.0036084758685319684,-43.61480796337128,-0.024765143811237067,0.2176513671875,0.2,-0.028856731951236725,-2.490233523809524,1223.0
102,1681,31,52224,0.0004092704424510632,0.9899159669876099,0.024223141,1616,0.22294753789901733,0.3747840274590999,-43.625473380088806,-0.023825349868275225,0.1805419921875,0.2,0.003412049263715744,-2.490233523809524,1223.0
103,1681,31,52736,0.0004092704424510632,0.9918843507766724,0.017427398,1632,-4.297094821929932,0.027311264333548024,-43.64198899269104,-0.01872919499874115,0.2452392578125,0.2,-0.0193344634026289,-2.486831511627907,1223.0
104,1681,31,53248,0.0004092704424510632,0.9926894903182983,0.01875409,1648,0.1529485583305359,0.38334386073984206,-43.70101320743561,-0.016477620811201632,0.149658203125,0.2,0.04057805985212326,-2.486831511627907,1223.0
105,1680,31,53760,0.0004092704424510632,0.9911341071128845,0.017673938,1664,-0.05733764171600342,0.026713090715929866,-43.691691637039185,-0.02570239669876173,0.2603759765625,0.2,-0.030752364546060562,-2.486831511627907,1223.0
106,1681,32,54272,0.0004092704424510632,0.9880203008651733,0.018537533,1680,0.395249605178833,0.04462145012803376,-43.61828565597534,-0.023340428189840168,0.2418212890625,0.2,-0.0008388608694076538,-2.4874266363636366,1223.0
107,1681,32,54784,0.0004092704424510632,0.9873372912406921,0.029679073,1696,0.7820621728897095,0.1130859941476956,-43.552308440208435,-0.026443057882715948,0.251220703125,0.2,-0.014239361509680748,-2.4874266363636366,1223.0
108,1681,32,55296,0.0004092704424510632,0.9862369894981384,0.027495865,1712,-3.705859661102295,0.023378621990559623,-43.53520941734314,-0.030582823426811956,0.286865234375,0.2,-0.025310935452580452,-2.487097644444445,1223.0
109,1683,33,55808,0.0004092704424510632,0.9857351779937744,0.015088972,1728,0.10507845878601074,0.3922252256888896,-43.501542925834656,-0.01743933922261931,0.09912109375,0.2,0.01370508223772049,-2.487097644444445,1223.0
110,1684,33,56320,0.0004092704424510632,0.9844048619270325,0.019609852,1744,-2.1039364337921143,0.010326529038138688,-43.47891867160797,-0.026644594938261434,0.2474365234375,0.2,-0.04407845810055733,-2.4911892608695654,1223.0
111,1685,33,56832,0.0004092704424510632,0.9840869307518005,0.009757859,1760,0.33820247650146484,0.3137828225735575,-43.44404435157776,-0.007790996191033628,0.0384521484375,0.2,0.05560913309454918,-2.4911892608695654,1223.0
112,1686,34,57344,0.0004092704424510632,0.9841277599334717,0.022878435,1776,-0.5630502700805664,0.004469112522201613,-43.44399380683899,-0.0259083577839192,0.2886962890625,0.2,-0.03686104714870453,-2.4911892608695654,1223.0
113,1687,34,57856,0.0004092704424510632,0.982639729976654,0.015516702,1792,0.009215772151947021,0.003263808219344355,-43.420660734176636,-0.02777664798486512,0.2685546875,0.2,-0.049300502985715866,-2.491829574468085,1223.0
114,1688,34,58368,0.0004092704424510632,0.981927752494812,0.011688642,1808,0.27197468280792236,0.3349841549061239,-43.37469935417175,-0.010268663638271391,0.111572265625,0.2,0.033558331429958344,-2.491829574468085,1223.0
115,1689,34,58880,0.0004092704424510632,0.9817222356796265,0.018022135,1824,-2.941270351409912,0.013706973957596347,-43.3565217256546,-0.029044499606243335,0.2618408203125,0.2,-0.021333493292331696,-2.4941103124999997,1223.0
116,1689,35,59392,0.0004092704424510632,0.9818893671035767,0.015510398,1840,0.26173585653305054,0.44093070831149817,-43.35385549068451,-0.01736731905839406,0.1090087890625,0.2,0.028508260846138,-2.4941103124999997,1223.0
117,1690,35,59904,0.0004092704424510632,0.983220636844635,0.022775486,1856,-1.6111855506896973,0.010384918059571646,-43.36643981933594,-0.025981477403547615,0.23681640625,0.2,-0.030920105054974556,-2.4941103124999997,1223.0
118,1690,35,60416,0.0004092704424510632,0.9859873652458191,0.022022273,1872,0.6073808670043945,0.03290215373272076,-43.435415387153625,-0.026795096579007804,0.26611328125,0.2,-0.02513452246785164,-2.496462530612245,1223.0
119,1690,36,60928,0.0004092704424510632,0.9860894083976746,0.030382024,1888,0.6684103608131409,0.08250333496835083,-43.486976146698,-0.018586440855870023,0.2064208984375,0.2,-0.009737670421600342,-2.496462530612245,1223.0
120,1690,36,61440,0.0004092704424510632,0.9861876368522644,0.023938108,1904,-6.485119342803955,0.016939014254603535,-43.48033249378204,-0.02488611153967213,0.2545166015625,0.2,-0.0386190302670002,-2.49503556,1223.0
121,1690,36,61952,0.0004092704424510632,0.9866099953651428,0.01484945,1920,0.14474046230316162,0.3434413734357804,-43.48611295223236,-0.014036655651580077,0.06298828125,0.2,0.02920081838965416,-2.49503556,1223.0
122,1690,36,62464,0.0004092704424510632,0.9873006939888,0.014734671,1936,-1.711533546447754,0.004698717042629141,-43.50613510608673,-0.01881510144448839,0.1923828125,0.2,-0.028253629803657532,-2.4990375882352938,1223.0
123,1690,37,62976,0.0004092704424510632,0.9874709844589233,0.008889966,1952,0.3842286467552185,0.35616266587749124,-43.520068883895874,-0.011382604003301822,0.0294189453125,0.2,0.04699549078941345,-2.4990375882352938,1223.0
124,1690,37,63488,0.0004092704424510632,0.9847765564918518,0.018900163,1968,-0.9327582120895386,0.004932742565870285,-43.491620659828186,-0.025307628719019704,0.24169921875,0.2,-0.038932401686906815,-2.4990375882352938,1223.0
125,1691,37,64000,0.0004092704424510632,0.9836767315864563,0.021204289,1984,0.02937084436416626,0.004652458694181405,-43.414823055267334,-0.032043497907579876,0.2967529296875,0.2,-0.049631066620349884,-2.5015901730769228,1223.0
