time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
7,29,14848,1867,448,0.0004092704424510632,0.9850581884384155,0.2847900390625,-0.024353251501452178,-43.51625299453735,0.3475574851036072,0.2,0.0516465378459543,0.038900122,-0.013285908848047256,-3.2301100000000003,1258.0
8,30,15360,1866,464,0.0004092704424510632,0.9834700226783752,0.2122802734375,-0.019415629329159856,-43.48196566104889,-3.1978487968444824,0.2,0.008827620418742299,0.01830962,-0.03219872713088989,-3.211001916666667,1258.0
8,31,15872,1865,480,0.0004092704424510632,0.9816909432411194,0.2520751953125,-0.023964205203810707,-43.42529213428497,0.04519212245941162,0.2,0.11815549270249903,0.022660565,0.012654166668653488,-3.211001916666667,1258.0
8,32,16384,1865,496,0.0004092704424510632,0.9840561151504517,0.207763671875,-0.018778874160489067,-43.42081928253174,-0.8229584693908691,0.2,0.0125571945682168,0.016815808,-0.01992751471698284,-3.1917338461538467,1258.0
9,33,16896,1864,512,0.0004092704424510632,0.9847872853279114,0.2305908203125,-0.024180966633139178,-43.492172837257385,0.3385809063911438,0.2,0.13125877478159964,0.022329386,0.012279070913791656,-3.1917338461538467,1258.0
9,34,17408,1863,528,0.0004092704424510632,0.983824610710144,0.2686767578125,-0.028054453534423374,-43.48019051551819,-0.6640057563781738,0.2,0.01719402367598377,0.023744911,-0.03298494964838028,-3.1917338461538467,1258.0
9,35,17920,1862,544,0.0004092704424510632,0.9832940697669983,0.31689453125,-0.03058336235699244,-43.4550576210022,-0.004209756851196289,0.2,0.0037988074036547914,0.027498245,-0.03902854025363922,-3.1840755,1258.0
9,36,18432,1860,560,0.0004092704424510632,0.9832376837730408,0.2401123046875,-0.02737869753036648,-43.44138789176941,0.057581186294555664,0.2,0.14743231562897563,0.03112781,0.008218064904212952,-3.1840755,1258.0
10,37,18944,1859,576,0.0004092704424510632,0.9819943904876709,0.272216796875,-0.02747041778638959,-43.43119692802429,-1.4634523391723633,0.2,0.01698449070681818,0.02210673,-0.028521493077278137,-3.1696651333333334,1258.0
10,38,19456,1859,592,0.0004092704424510632,0.9818024039268494,0.215087890625,-0.025303375223302282,-43.3941593170166,0.21613985300064087,0.2,0.18758240505121648,0.025107332,0.02675497531890869,-3.1696651333333334,1258.0
10,39,19968,1858,608,0.0004092704424510632,0.9825291037559509,0.236328125,-0.024393941566813737,-43.406161069869995,-2.1311912536621094,0.2,0.01092272880487144,0.024703994,-0.03755299746990204,-3.1696651333333334,1258.0
11,40,20480,1857,624,0.0004092704424510632,0.9829137921333313,0.298095703125,-0.029770499051664956,-43.42408514022827,-0.5794684886932373,0.2,0.003144307018374093,0.021485731,-0.041535668075084686,-3.1576636249999996,1258.0
11,41,20992,1856,640,0.0004092704424510632,0.9820809364318848,0.2379150390625,-0.02241169505578,-43.421032190322876,0.056797683238983154,0.2,0.1792941086459905,0.017112792,0.021018384024500847,-3.1576636249999996,1258.0
11,42,21504,1856,656,0.0004092704424510632,0.9824292063713074,0.2364501953125,-0.02068249005242251,-43.403791069984436,-1.6757893562316895,0.2,0.013831432559527457,0.018805264,-0.023969324305653572,-3.166326647058823,1258.0
11,43,22016,1855,672,0.0004092704424510632,0.9829501509666443,0.1339111328125,-0.01718036105739884,-43.41693675518036,0.2578085660934448,0.2,0.1564370058476925,0.022644762,0.03040475770831108,-3.166326647058823,1258.0
12,44,22528,1855,688,0.0004092704424510632,0.981714129447937,0.26513671875,-0.020721250941278413,-43.412956953048706,-1.2123148441314697,0.2,0.007178842650318984,0.024842404,-0.04313813894987106,-3.166326647058823,1258.0
12,45,23040,1854,704,0.0004092704424510632,0.982354462146759,0.268310546875,-0.02706788769864943,-43.384021043777466,-0.0744316577911377,0.2,0.004026233553304337,0.021562666,-0.030421631410717964,-3.153018666666666,1258.0
12,46,23552,1853,720,0.0004092704424510632,0.982444703578949,0.18408203125,-0.02433759134146385,-43.40953814983368,0.10175532102584839,0.2,0.20462400885298848,0.019788586,0.012875348329544067,-3.153018666666666,1258.0
12,47,24064,1853,736,0.0004092704424510632,0.9822008609771729,0.2393798828125,-0.026088769533089362,-43.395161509513855,-1.9027223587036133,0.2,0.017915355070726946,0.019652348,-0.01886432059109211,-3.1551032105263155,1258.0
13,48,24576,1853,752,0.0004092704424510632,0.9824961423873901,0.052734375,-0.010538455768255517,-43.39836823940277,0.21068739891052246,0.2,0.22728481888771057,0.010723383,0.09245088696479797,-3.1551032105263155,1258.0
13,49,25088,1853,768,0.0004092704424510632,0.9821540117263794,0.31689453125,-0.027236177935265005,-43.40100538730621,-0.5884884595870972,0.2,0.008605411014286801,0.029447896,-0.03692254051566124,-3.1551032105263155,1258.0
13,50,25600,1852,784,0.0004092704424510632,0.9807953834533691,0.19580078125,-0.021326333400793374,-43.37836313247681,0.07203471660614014,0.2,0.004017630224552704,0.015593449,-0.028515875339508057,-3.16023505,1258.0
14,51,26112,1852,800,0.0004092704424510632,0.9805014729499817,0.1129150390625,-0.014818589756032452,-43.345032811164856,0.11429578065872192,0.2,0.2648778778966516,0.012044147,0.018824633210897446,-3.16023505,1258.0
14,52,26624,1852,816,0.0004092704424510632,0.9824284911155701,0.2220458984375,-0.02477221778826788,-43.367523312568665,-2.9291558265686035,0.2,0.0199700367229525,0.01578499,-0.025582659989595413,-3.159876857142857,1258.0
14,53,27136,1852,832,0.0004092704424510632,0.9833385944366455,0.1334228515625,-0.019774112312006764,-43.42080056667328,0.13659703731536865,0.2,0.2477400335483253,0.021025993,0.035592325031757355,-3.159876857142857,1258.0
14,54,27648,1851,848,0.0004092704424510632,0.9824148416519165,0.3048095703125,-0.03087862255051732,-43.41962420940399,-1.3742427825927734,0.2,0.017779230925953016,0.034041848,-0.025751393288373947,-3.159876857142857,1258.0
15,55,28160,1851,864,0.0004092704424510632,0.9812790751457214,0.2677001953125,-0.025776454771403223,-43.38127088546753,0.300595760345459,0.2,0.006455320268287323,0.020800347,-0.03757259249687195,-3.159685545454545,1258.0
15,56,28672,1851,880,0.0004092704424510632,0.9810460805892944,0.110107421875,-0.014704937057103962,-43.358378291130066,0.2705797553062439,0.2,0.1462091882713139,0.019749295,-0.0014932863414287567,-3.159685545454545,1258.0
15,57,29184,1850,896,0.0004092704424510632,0.9819971323013306,0.2515869140625,-0.024753186211455613,-43.36291265487671,-5.057852268218994,0.2,0.023851011792430654,0.019648138,-0.02911938726902008,-3.158694695652174,1258.0
16,58,29696,1850,912,0.0004092704424510632,0.9821340441703796,0.228515625,-0.0248239259562979,-43.38507354259491,0.030117452144622803,0.2,0.2971255462616682,0.020248152,0.016100436449050903,-3.158694695652174,1258.0
16,59,30208,1850,928,0.0004092704424510632,0.9818338751792908,0.3162841796875,-0.03250400608521886,-43.3794971704483,-0.8827195167541504,0.2,0.015023392887087539,0.02379949,-0.030136357992887497,-3.1678205,1258.0
16,60,30720,1849,944,0.0004092704424510632,0.9818004965782166,0.242431640625,-0.019423438352532685,-43.37139558792114,0.19084692001342773,0.2,0.3364202962256968,0.0231449,0.052530333399772644,-3.1678205,1258.0
16,61,31232,1849,960,0.0004092704424510632,0.9819926619529724,0.262451171875,-0.031919464621751104,-43.373762011528015,-4.911670207977295,0.2,0.006758091214578599,0.019232199,-0.04449184611439705,-3.1678205,1258.0
17,62,31744,1849,976,0.0004092704424510632,0.9835864901542664,0.2265625,-0.023876120321801864,-43.38998365402222,-0.0034139156341552734,0.2,0.007385096323559992,0.016806733,-0.027935560792684555,-3.16749664,1258.0
17,63,32256,1848,992,0.0004092704424510632,0.9836843013763428,0.077880859375,-0.011655403184704483,-43.42597687244415,0.1325889229774475,0.2,0.3761850041337311,0.010227309,0.06689708679914474,-3.16749664,1258.0
17,64,32768,1848,1008,0.0004092704424510632,0.9834353923797607,0.2216796875,-0.022731031727744266,-43.418825507164,-2.3740694522857666,0.2,0.027010746067389846,0.020251248,-0.02728009596467018,-3.1740068076923076,1258.0
18,65,33280,1848,1024,0.0004092704424510632,0.9834965467453003,0.0877685546875,-0.01855350700498093,-43.412999629974365,0.3414428234100342,0.2,0.31915612425655127,0.015693106,0.06523475050926208,-3.1740068076923076,1258.0
18,66,33792,1848,1040,0.0004092704424510632,0.982480525970459,0.2318115234375,-0.02180956010124646,-43.40186953544617,-1.775808334350586,0.2,0.015421352014527656,0.016607475,-0.029094884172081947,-3.1740068076923076,1258.0
18,67,34304,1848,1056,0.0004092704424510632,0.9816409349441528,0.323974609375,-0.02780796382285189,-43.36192071437836,-2.0207149982452393,0.2,0.0040867238931241445,0.029018518,-0.03965083509683609,-3.1688224444444444,1258.0
18,68,34816,1848,1072,0.0004092704424510632,0.9808945059776306,0.0567626953125,-0.010280149755999446,-43.3442440032959,0.14211136102676392,0.2,0.3566879073623568,0.012931332,0.062196359038352966,-3.1688224444444444,1258.0
19,69,35328,1847,1088,0.0004092704424510632,0.9819894433021545,0.2889404296875,-0.020939073619956616,-43.336714029312134,-2.249061346054077,0.2,0.014064708579098806,0.032258786,-0.027027761563658714,-3.165299392857143,1258.0
19,70,35840,1847,1104,0.0004092704424510632,0.9822102189064026,0.197021484375,-0.01475044093967881,-43.37081825733185,0.06877332925796509,0.2,0.5969510064460337,0.011084424,0.06789375096559525,-3.165299392857143,1258.0
19,71,36352,1847,1120,0.0004092704424510632,0.9814302921295166,0.2750244140625,-0.025116594566497952,-43.35827457904816,-5.84075927734375,0.2,0.014214741619070992,0.021900255,-0.031280647963285446,-3.165299392857143,1258.0
19,72,36864,1847,1136,0.0004092704424510632,0.9806066155433655,0.19970703125,-0.02339863689849153,-43.329981207847595,-0.028784990310668945,0.2,0.003293278696219204,0.013792396,-0.03915094956755638,-3.163056793103448,1258.0
20,73,37376,1847,1152,0.0004092704424510632,0.9801639318466187,0.024169921875,-0.007778576953569427,-43.30325198173523,0.17170459032058716,0.2,0.4511648977641016,0.007358352,0.04779772832989693,-3.163056793103448,1258.0
20,74,37888,1847,1168,0.0004092704424510632,0.9818786978721619,0.1939697265625,-0.021321452892152593,-43.31209444999695,-3.608081817626953,0.2,0.04607694019796327,0.016962271,-0.027444392442703247,-3.1608527,1258.0
20,75,38400,1847,1184,0.0004092704424510632,0.9825202822685242,0.0677490234375,-0.01351346516457852,-43.36718285083771,0.2902069091796875,0.2,0.5032002660445869,0.014236995,0.062497999519109726,-3.1608527,1258.0
21,76,38912,1847,1200,0.0004092704424510632,0.9836274981498718,0.219970703125,-0.020098513836273924,-43.380388021469116,-3.265753746032715,0.2,0.0081593930372037,0.015771396,-0.024758482351899147,-3.1608527,1258.0
21,77,39424,1847,1216,0.0004092704424510632,0.9829245805740356,0.25,-0.025029273674590513,-43.397047996520996,0.005578458309173584,0.2,0.004707403328211512,0.018602628,-0.02037135139107704,-3.158730935483871,1258.0
21,78,39936,1847,1232,0.0004092704424510632,0.9826177954673767,0.3465576171875,-0.025396588840521872,-43.36991572380066,0.011268019676208496,0.2,0.6870616700034589,0.033284422,0.08080770820379257,-3.158730935483871,1258.0
21,79,40448,1847,1248,0.0004092704424510632,0.9824157953262329,0.29736328125,-0.030527583250659518,-43.365299463272095,-2.0956993103027344,0.2,0.07371714082546532,0.02200593,-0.008259899914264679,-3.1634443125000002,1258.0
22,80,40960,1847,1264,0.0004092704424510632,0.9817110896110535,0.171142578125,-0.017116983988671564,-43.349822759628296,0.0844566822052002,0.2,0.646525964140892,0.017826557,0.09325474500656128,-3.1634443125000002,1258.0
22,81,41472,1847,1280,0.0004092704424510632,0.9815300703048706,0.264404296875,-0.023377021891064942,-43.33832097053528,0.03803384304046631,0.2,0.11617549927905202,0.021205537,0.03383583202958107,-3.1634443125000002,1258.0
22,82,41984,1847,1296,0.0004092704424510632,0.9815821647644043,0.349853515625,-0.03170208400115371,-43.34193456172943,0.5482571125030518,0.2,0.12892578169703484,0.02951881,0.02108713984489441,-3.167868363636364,1258.0
23,83,42496,1847,1312,0.0004092704424510632,0.9818564057350159,0.222412109375,-0.022698213826515712,-43.350107312202454,0.8292341828346252,0.2,0.19242405076511204,0.029888537,0.03527960553765297,-3.167868363636364,1258.0
23,84,43008,1847,1328,0.0004092704424510632,0.9813380241394043,0.248291015625,-0.022663783631287515,-43.35019600391388,-2.7331199645996094,0.2,0.04676714271772653,0.020156331,-0.014974836260080338,-3.1685086764705885,1258.0
23,85,43520,1847,1344,0.0004092704424510632,0.981342613697052,0.075927734375,-0.01186981479258975,-43.335023403167725,0.283525288105011,0.2,0.43193425494246185,0.01058136,0.025327149778604507,-3.1685086764705885,1258.0
23,86,44032,1847,1360,0.0004092704424510632,0.9813958406448364,0.302734375,-0.02732965158065781,-43.335938930511475,-1.7939705848693848,0.2,0.015950658707879484,0.023971736,-0.03058166243135929,-3.1670417714285715,1258.0
24,87,44544,1846,1376,0.0004092704424510632,0.9814640283584595,0.09619140625,-0.014631345111411065,-43.33208918571472,0.09884971380233765,0.2,0.6812101558316499,0.011511317,0.061531856656074524,-3.1670417714285715,1258.0
24,88,45056,1846,1392,0.0004092704424510632,0.9805905818939209,0.27734375,-0.02770292738568969,-43.32137882709503,-1.5958802700042725,0.2,0.0037038790324004367,0.019986065,-0.04433675482869148,-3.1670417714285715,1258.0
24,89,45568,1846,1408,0.0004092704424510632,0.9801411032676697,0.2955322265625,-0.0260971637617331,-43.29265475273132,-0.0316164493560791,0.2,0.007793709039106034,0.028124105,-0.03389212489128113,-3.168098,1258.0
24,90,46080,1846,1424,0.0004092704424510632,0.9802630543708801,0.0855712890625,-0.01561684175976552,-43.29162347316742,0.2519625425338745,0.2,0.5446196887642145,0.012272579,0.06289311498403549,-3.168098,1258.0
25,91,46592,1846,1440,0.0004092704424510632,0.9816867113113403,0.2015380859375,-0.01992899463948561,-43.307053208351135,-2.3637945652008057,0.2,0.03496726107550785,0.022120098,-0.01691202074289322,-3.1681365405405404,1258.0
25,92,47104,1846,1456,0.0004092704424510632,0.9822477102279663,0.1591796875,-0.01879884782829322,-43.35048007965088,0.24725401401519775,0.2,0.6425748965702951,0.02181754,0.049983106553554535,-3.1681365405405404,1258.0
25,93,47616,1846,1472,0.0004092704424510632,0.9828932881355286,0.2698974609375,-0.026593112910632044,-43.36066114902496,-2.302731513977051,0.2,0.020236821263097227,0.025982615,-0.03538913279771805,-3.1681365405405404,1258.0
26,94,48128,1846,1488,0.0004092704424510632,0.9815173149108887,0.2645263671875,-0.02307329760515131,-43.360432744026184,-0.03714466094970703,0.2,0.0023232929306686856,0.015834004,-0.03110388107597828,-3.1629795,1258.0
26,95,48640,1846,1504,0.0004092704424510632,0.9808142185211182,0.10986328125,-0.015138560389459599,-43.31742084026337,0.12413811683654785,0.2,0.6403440153226256,0.011372245,0.1442061811685562,-3.1629795,1258.0
26,96,49152,1846,1520,0.0004092704424510632,0.982671856880188,0.2633056640625,-0.02483958461380098,-43.32834720611572,-1.6215221881866455,0.2,0.017606111912755296,0.020972816,-0.03213543817400932,-3.166158948717949,1258.0
26,97,49664,1846,1536,0.0004092704424510632,0.9835323095321655,0.0931396484375,-0.014765603351406753,-43.383790016174316,0.30422061681747437,0.2,0.5741775003261864,0.011613538,0.10647226870059967,-3.166158948717949,1258.0
27,98,50176,1846,1552,0.0004092704424510632,0.9848354458808899,0.2447509765625,-0.019725562531675678,-43.40189754962921,-3.987581729888916,0.2,0.010045736577012576,0.02001698,-0.03100680187344551,-3.166158948717949,1258.0
27,99,50688,1846,1568,0.0004092704424510632,0.9840600490570068,0.302978515625,-0.03177076613064855,-43.42297577857971,0.22820746898651123,0.2,0.0028114696469856426,0.01973807,-0.038489632308483124,-3.168163225,1258.0
27,100,51200,1846,1584,0.0004092704424510632,0.9838004112243652,0.111328125,-0.015636966258171014,-43.39375841617584,0.11388421058654785,0.2,0.6546333087608218,0.011507031,0.08225418627262115,-3.168163225,1258.0
28,101,51712,1846,1600,0.0004092704424510632,0.9820564985275269,0.2900390625,-0.02834008343052119,-43.36822724342346,-1.1661012172698975,0.2,0.04080031643388793,0.024458934,-0.022846467792987823,-3.1685124878048776,1258.0
28,102,52224,1846,1616,0.0004092704424510632,0.9814154505729675,0.045654296875,-0.0093424810183933,-43.317190766334534,0.44766050577163696,0.2,0.519834266975522,0.00889127,0.16491027176380157,-3.1685124878048776,1258.0
28,103,52736,1846,1632,0.0004092704424510632,0.9821191430091858,0.34521484375,-0.03202213972690515,-43.316155791282654,-0.49199891090393066,0.2,0.015328235342167318,0.033113427,-0.016743211075663567,-3.1685124878048776,1258.0
28,104,53248,1846,1648,0.0004092704424510632,0.9833059906959534,0.2509765625,-0.022234885167563334,-43.3490149974823,0.017357051372528076,0.2,0.004241726594045758,0.015587073,-0.03292352706193924,-3.170878333333333,1258.0
29,105,53760,1846,1664,0.0004092704424510632,0.9838448166847229,0.0648193359375,-0.011147104560222942,-43.37958753108978,0.28486502170562744,0.2,0.5099062458612025,0.0120893875,0.08085863292217255,-3.170878333333333,1258.0
29,106,54272,1846,1680,0.0004092704424510632,0.9843711256980896,0.2509765625,-0.024039390198595356,-43.39068257808685,-3.108243465423584,0.2,0.038775147462729365,0.022799404,-0.007140267640352249,-3.1719589999999993,1258.0
29,107,54784,1846,1696,0.0004092704424510632,0.9843354225158691,0.0548095703125,-0.011169931516633369,-43.39865791797638,0.4247230887413025,0.2,0.5541417822241783,0.011980511,0.08850935101509094,-3.1719589999999993,1258.0
29,108,55296,1846,1712,0.0004092704424510632,0.985222578048706,0.2347412109375,-0.021050560084404424,-43.404632925987244,-3.026193618774414,0.2,0.01795381071860902,0.019046586,-0.029074346646666527,-3.1719589999999993,1258.0
30,109,55808,1846,1728,0.0004092704424510632,0.9836534857749939,0.1910400390625,-0.0234277225099504,-43.41169583797455,0.06792497634887695,0.2,0.006411317284801044,0.014021818,-0.033911921083927155,-3.1716516136363633,1258.0
30,110,56320,1846,1744,0.0004092704424510632,0.9829110503196716,0.1083984375,-0.019340052764164284,-43.3554824590683,0.1528034210205078,0.2,0.49119101744145155,0.01872336,0.022789575159549713,-3.1716516136363633,1258.0
30,111,56832,1846,1760,0.0004092704424510632,0.9815883040428162,0.2906494140625,-0.027083155990112573,-43.33208978176117,-3.930238723754883,0.2,0.058728735777549446,0.027653374,-0.02351854369044304,-3.170093555555555,1258.0
31,112,57344,1845,1776,0.0004092704424510632,0.981528103351593,0.0982666015625,-0.01662955665960908,-43.30258357524872,0.16650253534317017,0.2,0.7163628535345197,0.014466209,0.08739209175109863,-3.170093555555555,1258.0
31,113,57856,1845,1792,0.0004092704424510632,0.9798455834388733,0.26611328125,-0.025090753872063942,-43.28399705886841,-1.2234117984771729,0.2,0.018854998605092987,0.019932944,-0.033555768430233,-3.170093555555555,1258.0
31,114,58368,1845,1808,0.0004092704424510632,0.979159414768219,0.217041015625,-0.0241288135148352,-43.236793875694275,0.5468161106109619,0.2,0.16267817071639,0.018347958,0.036179330199956894,-3.1745616304347823,1258.0
31,115,58880,1845,1824,0.0004092704424510632,0.978645384311676,0.25146484375,-0.017403218225808814,-43.216622710227966,0.8272096514701843,0.2,0.11917534458916634,0.026968164,0.014155920594930649,-3.1745616304347823,1258.0
32,116,59392,1845,1840,0.0004092704424510632,0.9798369407653809,0.2994384765625,-0.0259022603968333,-43.2220903635025,-2.748739719390869,0.2,0.0458619620767422,0.033044167,-0.013467041775584221,-3.1733712978723405,1258.0
32,117,59904,1845,1856,0.0004092704424510632,0.9795969724655151,0.1051025390625,-0.0026982490089721978,-43.24547207355499,0.1951480507850647,0.2,0.8782395105808973,0.008714981,0.07839834690093994,-3.1733712978723405,1258.0
32,118,60416,1844,1872,0.0004092704424510632,0.9789087176322937,0.28369140625,-0.025844788571703248,-43.22796392440796,-1.803234338760376,0.2,0.01824447698891163,0.024485625,-0.032733917236328125,-3.1689685625,1258.0
33,119,60928,1844,1888,0.0004092704424510632,0.9785274863243103,0.0516357421875,-0.011281173821771517,-43.21043395996094,0.3774415850639343,0.2,0.8335272730328143,0.012934726,0.07099875807762146,-3.1689685625,1258.0
33,120,61440,1844,1904,0.0004092704424510632,0.978047251701355,0.300537109375,-0.02794844744494185,-43.19431912899017,-0.6773630380630493,0.2,0.01748394570313394,0.023528147,-0.0282600037753582,-3.1689685625,1258.0
33,121,61952,1844,1920,0.0004092704424510632,0.9791223406791687,0.3079833984375,-0.028503967965662014,-43.19023060798645,-0.26883888244628906,0.2,0.0035209782945457846,0.02095413,-0.03774905577301979,-3.169893530612245,1258.0
33,122,62464,1844,1936,0.0004092704424510632,0.9796461462974548,0.0855712890625,-0.013569699389336165,-43.22688090801239,0.2683289647102356,0.2,0.6267943875864148,0.013091996,0.12481409311294556,-3.169893530612245,1258.0
34,123,62976,1844,1952,0.0004092704424510632,0.9782879948616028,0.2720947265625,-0.023237870365846902,-43.2156400680542,-4.456871509552002,0.2,0.03813651960808784,0.022858385,-0.019405636936426163,-3.16645148,1258.0
34,124,63488,1844,1968,0.0004092704424510632,0.9778099060058594,0.0849609375,-0.019027692687814124,-43.177013754844666,0.22698545455932617,0.2,0.6492037056013942,0.015602769,0.06593368947505951,-3.16645148,1258.0
34,125,64000,1844,1984,0.0004092704424510632,0.9767510890960693,0.281494140625,-0.027908645453862846,-43.16009497642517,-8.06757640838623,0.2,0.006506069265014958,0.019918727,-0.03460494056344032,-3.16645148,1258.0
34,126,64512,1844,2000,0.0004092704424510632,0.9741823077201843,0.29638671875,-0.0266711223666789,-43.10094702243805,-0.00048041343688964844,0.2,0.002525218471419066,0.022980932,-0.03833569213747978,-3.165279529411765,1258.0
