time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
8,31,15872,1873,480,0.0004092704424510632,0.9835264086723328,0.19287109375,-0.020646230172133073,-43.45744168758392,0.09080356359481812,0.2,0.09093800676055253,0.014903115,0.003096535801887512,-3.1551101666666663,1258.0
8,32,16384,1872,496,0.0004092704424510632,0.983555257320404,0.2501220703125,-0.02309729711851105,-43.44451332092285,-0.21942567825317383,0.2,0.011035707051632926,0.024634704,-0.0330161526799202,-3.1496830769230764,1258.0
9,33,16896,1871,512,0.0004092704424510632,0.983627200126648,0.223388671875,-0.021657050965586677,-43.4478600025177,0.374530553817749,0.2,0.11493109341245145,0.018565774,0.0193791463971138,-3.1496830769230764,1258.0
9,34,17408,1870,528,0.0004092704424510632,0.9830479621887207,0.230224609375,-0.021624116918246727,-43.44135844707489,-1.4051434993743896,0.2,0.014504472084809095,0.013480589,-0.03378454968333244,-3.1496830769230764,1258.0
9,35,17920,1869,544,0.0004092704424510632,0.9827287197113037,0.287353515625,-0.02556303292658413,-43.419729828834534,0.023975729942321777,0.2,0.003365028514963342,0.023373477,-0.0239679254591465,-3.1531687142857137,1258.0
9,36,18432,1868,560,0.0004092704424510632,0.9837449789047241,0.2701416015625,-0.027553238614927977,-43.42837965488434,0.05858016014099121,0.2,0.15784680168144405,0.02797495,0.004220843315124512,-3.1531687142857137,1258.0
10,37,18944,1868,576,0.0004092704424510632,0.9848988056182861,0.2125244140625,-0.023363753818557598,-43.46640717983246,-0.7646753787994385,0.2,0.025218984170351177,0.01534795,-0.025536594912409782,-3.1698342666666663,1258.0
10,38,19456,1867,592,0.0004092704424510632,0.9857449531555176,0.1593017578125,-0.018985326983965933,-43.4979647397995,0.4182262420654297,0.2,0.23311332799494267,0.020259023,0.07361365854740143,-3.1698342666666663,1258.0
10,39,19968,1867,608,0.0004092704424510632,0.987394392490387,0.215576171875,-0.020960909270797856,-43.5284686088562,-3.30812931060791,0.2,0.008841267612297088,0.017553158,-0.03151892125606537,-3.1698342666666663,1258.0
10,40,20480,1866,624,0.0004092704424510632,0.9866152405738831,0.2127685546875,-0.02425191449583508,-43.55596625804901,-0.26546525955200195,0.2,0.0023456982507923385,0.017250843,-0.03142736852169037,-3.1587659375,1258.0
11,41,20992,1866,640,0.0004092704424510632,0.985836386680603,0.1163330078125,-0.016786365740699694,-43.52223098278046,0.13324987888336182,0.2,0.2309161729644984,0.01239679,0.08791850507259369,-3.1587659375,1258.0
11,42,21504,1865,656,0.0004092704424510632,0.9863831996917725,0.24169921875,-0.025479035757598467,-43.515395402908325,-0.29961681365966797,0.2,0.01697183449869044,0.015667725,-0.03779640048742294,-3.164937117647059,1258.0
11,43,22016,1865,672,0.0004092704424510632,0.9861438870429993,0.1185302734375,-0.016909639292862266,-43.52825748920441,0.32676273584365845,0.2,0.21403445745818317,0.01824584,0.06614839285612106,-3.164937117647059,1258.0
12,44,22528,1864,688,0.0004092704424510632,0.9839223623275757,0.248779296875,-0.026719631627202034,-43.49065434932709,-2.648810386657715,0.2,0.01805707867606543,0.02205279,-0.02458539605140686,-3.164937117647059,1258.0
12,45,23040,1863,704,0.0004092704424510632,0.983559250831604,0.2713623046875,-0.02735178146394901,-43.43492257595062,-0.03197777271270752,0.2,0.003566791368939448,0.021192804,-0.03997602313756943,-3.160607166666667,1258.0
12,46,23552,1863,720,0.0004092704424510632,0.9835848212242126,0.1844482421875,-0.02595160844794009,-43.43734276294708,0.13521581888198853,0.2,0.35067519545555115,0.013407147,0.017073169350624084,-3.160607166666667,1258.0
12,47,24064,1862,736,0.0004092704424510632,0.9836352467536926,0.23046875,-0.0247709736431716,-43.43607425689697,-1.5102205276489258,0.2,0.02924373943824321,0.017678462,-0.029693156480789185,-3.1676662631578947,1258.0
13,48,24576,1862,752,0.0004092704424510632,0.9825395345687866,0.1190185546875,-0.015981577278580517,-43.422141432762146,0.24924588203430176,0.2,0.3358765486627817,0.014639385,0.1000622808933258,-3.1676662631578947,1258.0
13,49,25088,1861,768,0.0004092704424510632,0.9833451509475708,0.2725830078125,-0.024959884583950043,-43.4039785861969,-1.9199695587158203,0.2,0.013202274771174416,0.021116048,-0.04351428523659706,-3.1676662631578947,1258.0
13,50,25600,1861,784,0.0004092704424510632,0.9851659536361694,0.264404296875,-0.02542399548110552,-43.453251004219055,0.3060111999511719,0.2,0.0026730636600404978,0.018609125,-0.032678451389074326,-3.159751,1258.0
14,51,26112,1860,800,0.0004092704424510632,0.9855565428733826,0.08349609375,-0.017857158178230748,-43.491899251937866,0.19689691066741943,0.2,0.308977056061849,0.016487211,0.01711583137512207,-3.159751,1258.0
14,52,26624,1859,816,0.0004092704424510632,0.98663330078125,0.2255859375,-0.022882434554048814,-43.50543999671936,-1.084641933441162,0.2,0.01865999258006923,0.020041008,-0.023690734058618546,-3.162238523809524,1258.0
14,53,27136,1859,832,0.0004092704424510632,0.9869323968887329,0.1192626953125,-0.015518928528763354,-43.53045463562012,0.35930824279785156,0.2,0.42088275076821446,0.019320017,0.0822971910238266,-3.162238523809524,1258.0
14,54,27648,1859,848,0.0004092704424510632,0.9856840968132019,0.240234375,-0.022576879244297743,-43.514684438705444,-1.0560147762298584,0.2,0.039890857704449445,0.0195392,-0.010267447680234909,-3.162238523809524,1258.0
15,55,28160,1858,864,0.0004092704424510632,0.986283540725708,0.2559814453125,-0.02672278680256568,-43.49286961555481,0.663526713848114,0.2,0.054070698213763535,0.021286137,-0.017400182783603668,-3.165523681818182,1258.0
15,56,28672,1858,880,0.0004092704424510632,0.9862267971038818,0.2772216796875,-0.026789008144987747,-43.50785768032074,0.698870062828064,0.2,0.09710505069233477,0.038107026,-0.0013524461537599564,-3.165523681818182,1258.0
15,57,29184,1858,896,0.0004092704424510632,0.9866155385971069,0.189208984375,-0.01747253334906418,-43.50375545024872,-6.705780506134033,0.2,0.059476824244484305,0.021653384,-0.0104184215888381,-3.1651992173913044,1258.0
15,58,29696,1857,912,0.0004092704424510632,0.9861045479774475,0.3109130859375,-0.024305376762640662,-43.50784158706665,0.015831470489501953,0.2,0.5617044810205698,0.041178934,0.06863297522068024,-3.1651992173913044,1258.0
16,59,30208,1857,928,0.0004092704424510632,0.9860523343086243,0.256591796875,-0.02595220248622354,-43.493749022483826,-1.2371578216552734,0.2,0.03407750936457887,0.021773156,-0.020215997472405434,-3.162400041666667,1258.0
16,60,30720,1857,944,0.0004092704424510632,0.9863934516906738,0.1024169921875,-0.01545738650020212,-43.50719082355499,0.17522060871124268,0.2,0.41439086152240634,0.0129539985,0.10365507006645203,-3.162400041666667,1258.0
16,61,31232,1856,960,0.0004092704424510632,0.9859043955802917,0.228271484375,-0.025219324248610064,-43.50235152244568,-2.230091094970703,0.2,0.0041449846103205346,0.018144473,-0.030185947194695473,-3.162400041666667,1258.0
17,62,31744,1856,976,0.0004092704424510632,0.9860146045684814,0.289306640625,-0.02721814416872803,-43.492847323417664,-0.09222698211669922,0.2,0.005654886277625337,0.02649222,-0.029500285163521767,-3.15971312,1258.0
17,63,32256,1855,992,0.0004092704424510632,0.9859496355056763,0.038818359375,-0.008604029862908646,-43.492427349090576,0.13676393032073975,0.2,0.5745427208021283,0.009369077,0.19707223773002625,-3.15971312,1258.0
17,64,32768,1855,1008,0.0004092704424510632,0.9847951531410217,0.23095703125,-0.022040419979020953,-43.47779965400696,-2.52455735206604,0.2,0.0795177579857409,0.017824002,-0.013893542811274529,-3.156395807692308,1258.0
17,65,33280,1855,1024,0.0004092704424510632,0.9842278361320496,0.1317138671875,-0.0176637509430293,-43.44412934780121,0.44624197483062744,0.2,0.3315098425373435,0.020094385,0.058053772896528244,-3.156395807692308,1258.0
18,66,33792,1855,1040,0.0004092704424510632,0.9827584028244019,0.29052734375,-0.02666498676990159,-43.42086040973663,-3.208662986755371,0.2,0.013503184178262018,0.021589648,-0.0334487110376358,-3.156395807692308,1258.0
18,67,34304,1855,1056,0.0004092704424510632,0.9810130000114441,0.24462890625,-0.022337315705954097,-43.36251676082611,-0.45632433891296387,0.2,0.00241818620088452,0.01694628,-0.03427479788661003,-3.153917777777778,1258.0
18,68,34816,1855,1072,0.0004092704424510632,0.9809063673019409,0.09423828125,-0.016447313799289986,-43.33280003070831,0.13930195569992065,0.2,0.6283734166063368,0.015100733,0.06711244583129883,-3.153917777777778,1258.0
19,69,35328,1854,1088,0.0004092704424510632,0.983389675617218,0.226318359375,-0.024059233619482256,-43.36351251602173,-2.478088617324829,0.2,0.04834821174154058,0.021579612,-0.024491790682077408,-3.1556613571428573,1258.0
19,70,35840,1854,1104,0.0004092704424510632,0.9839339256286621,0.1011962890625,-0.019882405234966427,-43.43182051181793,0.1468031406402588,0.2,0.5337110995315015,0.015213962,0.06041724607348442,-3.1556613571428573,1258.0
19,71,36352,1854,1120,0.0004092704424510632,0.9833934903144836,0.2529296875,-0.024104777490720153,-43.4279021024704,-2.094479560852051,0.2,0.011339918564772233,0.02004894,-0.023203885182738304,-3.1556613571428573,1258.0
19,72,36864,1854,1136,0.0004092704424510632,0.9836475253105164,0.2513427734375,-0.024809588474454358,-43.42108643054962,-0.126273512840271,0.2,0.0028794683203159366,0.017156638,-0.03297187015414238,-3.1526207586206896,1258.0
20,73,37376,1853,1152,0.0004092704424510632,0.983801007270813,0.0791015625,-0.012436544639058411,-43.42715644836426,0.14171487092971802,0.2,0.46548175578936934,0.011714389,0.031530264765024185,-3.1526207586206896,1258.0
20,74,37888,1853,1168,0.0004092704424510632,0.9858375191688538,0.2520751953125,-0.026256388693582267,-43.4508113861084,-3.020358085632324,0.2,0.0411924715153873,0.016768368,-0.029430992901325226,-3.148610033333333,1258.0
20,75,38400,1853,1184,0.0004092704424510632,0.9868835806846619,0.08544921875,-0.013809079537168145,-43.51616561412811,0.1413661241531372,0.2,0.5296993209049106,0.012050476,0.07705381512641907,-3.148610033333333,1258.0
20,76,38912,1853,1200,0.0004092704424510632,0.9864339232444763,0.2109375,-0.02035525568862795,-43.51856219768524,-7.500743865966797,0.2,0.027630752010736614,0.019403944,-0.026900149881839752,-3.148610033333333,1258.0
21,77,39424,1853,1216,0.0004092704424510632,0.9845728874206543,0.2054443359375,-0.02013295772485435,-43.48101794719696,0.10351711511611938,0.2,0.004146502622461412,0.012486613,-0.023586243391036987,-3.146495032258064,1258.0
21,78,39936,1853,1232,0.0004092704424510632,0.9842069745063782,0.08935546875,-0.023456012626411393,-43.44214749336243,0.10131782293319702,0.2,0.6251365744974464,0.013765613,0.05850723385810852,-3.146495032258064,1258.0
21,79,40448,1852,1248,0.0004092704424510632,0.9843036532402039,0.2318115234375,-0.024949398284661584,-43.44003522396088,-1.9690868854522705,0.2,0.12543442752212286,0.02376128,-0.0015596970915794373,-3.14292465625,1258.0
22,80,40960,1852,1264,0.0004092704424510632,0.9841973185539246,0.05419921875,-0.008181909695849754,-43.43959856033325,0.6040363311767578,0.2,0.6152280606329441,0.010583423,0.15269780158996582,-3.14292465625,1258.0
22,81,41472,1852,1280,0.0004092704424510632,0.9839669466018677,0.2572021484375,-0.022235256379644852,-43.43734061717987,0.14569956064224243,0.2,0.08599084801971912,0.020016193,0.004548009485006332,-3.14292465625,1258.0
22,82,41984,1852,1296,0.0004092704424510632,0.9845045804977417,0.1849365234375,-0.01971075472101802,-43.43838810920715,0.599327027797699,0.2,0.14905087859369814,0.019584667,0.03997616469860077,-3.1422366969696967,1258.0
22,83,42496,1852,1312,0.0004092704424510632,0.984258770942688,0.1856689453125,-0.021196818590397015,-43.44854152202606,0.8379969000816345,0.2,0.09838446648791432,0.027758699,-0.01700444705784321,-3.1422366969696967,1258.0
23,84,43008,1852,1328,0.0004092704424510632,0.9837018847465515,0.2152099609375,-0.0259600214776583,-43.431111216545105,-1.9777441024780273,0.2,0.04979759640991688,0.019290037,-0.016203057020902634,-3.1415341764705884,1258.0
23,85,43520,1852,1344,0.0004092704424510632,0.9837103486061096,0.122802734375,-0.015710854408098385,-43.42326295375824,0.27422696352005005,0.2,0.2876530911307782,0.013054494,0.02033689245581627,-3.1415341764705884,1258.0
23,86,44032,1851,1360,0.0004092704424510632,0.983339250087738,0.2987060546875,-0.02914448622323107,-43.42204034328461,-1.0635120868682861,0.2,0.023024703259579837,0.025769308,-0.02769464999437332,-3.1375462,1258.0
24,87,44544,1851,1376,0.0004092704424510632,0.9831283092498779,0.0802001953125,-0.009304505845648237,-43.403754353523254,0.6398937702178955,0.2,0.3767945528961718,0.010174758,0.08395267277956009,-3.1375462,1258.0
24,88,45056,1851,1392,0.0004092704424510632,0.9838658571243286,0.26318359375,-0.027970409515546635,-43.41563880443573,-9.549822807312012,0.2,0.010917586150753777,0.01616596,-0.04055676609277725,-3.1375462,1258.0
24,89,45568,1851,1408,0.0004092704424510632,0.9839752912521362,0.262451171875,-0.02574363016174175,-43.43191623687744,0.034525513648986816,0.2,0.007341679927776568,0.021724496,-0.027380404993891716,-3.1353981944444445,1258.0
24,90,46080,1851,1424,0.0004092704424510632,0.9835558533668518,0.0469970703125,-0.011150369195092935,-43.42403793334961,0.17450886964797974,0.2,0.5510050191078335,0.011159753,0.02836548537015915,-3.1353981944444445,1258.0
25,91,46592,1850,1440,0.0004092704424510632,0.9826944470405579,0.248291015625,-0.027879058296093717,-43.40215539932251,-1.6862845420837402,0.2,0.022474116296507418,0.02405345,-0.021688047796487808,-3.1329462702702706,1258.0
25,92,47104,1850,1456,0.0004092704424510632,0.982710599899292,0.03369140625,-0.010283551702741534,-43.38296127319336,0.2871566414833069,0.2,0.5164696350693703,0.00947229,0.04548422247171402,-3.1329462702702706,1258.0
25,93,47616,1850,1472,0.0004092704424510632,0.9827265739440918,0.302001953125,-0.03026475694787223,-43.39101195335388,-2.4612576961517334,0.2,0.013571228148066439,0.025400262,-0.03997165709733963,-3.1329462702702706,1258.0
26,94,48128,1850,1488,0.0004092704424510632,0.9832561612129211,0.232421875,-0.0270985426614061,-43.39575207233429,-0.0336916446685791,0.2,0.0020659206093114335,0.01508223,-0.03412032499909401,-3.134690368421053,1258.0
26,95,48640,1850,1504,0.0004092704424510632,0.9833048582077026,0.10107421875,-0.01042597126797773,-43.411611914634705,0.10436749458312988,0.2,0.8114645164459944,0.0067347335,0.0527627132833004,-3.134690368421053,1258.0
26,96,49152,1850,1520,0.0004092704424510632,0.9838390946388245,0.1865234375,-0.01519050748902373,-43.41196548938751,-2.6897122859954834,0.2,0.04728347301715985,0.020640448,-0.015557067468762398,-3.133103871794872,1258.0
26,97,49664,1850,1536,0.0004092704424510632,0.9840354919433594,0.0269775390625,-0.009276051088818349,-43.42709159851074,0.21346664428710938,0.2,0.8215249362401664,0.008319552,0.12234432250261307,-3.133103871794872,1258.0
27,98,50176,1850,1552,0.0004092704424510632,0.982374370098114,0.2955322265625,-0.02850264332664665,-43.40716743469238,-5.202898025512695,0.2,0.01110308374336455,0.022557214,-0.0322878472507,-3.133103871794872,1258.0
27,99,50688,1850,1568,0.0004092704424510632,0.9793859720230103,0.2293701171875,-0.024622766344691627,-43.335455656051636,-0.006913423538208008,0.2,0.0026573595459922217,0.015733851,-0.03693375363945961,-3.1315594,1258.0
27,100,51200,1850,1584,0.0004092704424510632,0.9788000583648682,0.04150390625,-0.0154361117456574,-43.274706959724426,0.0942840576171875,0.2,0.7265819772146642,0.011512991,0.0387725904583931,-3.1315594,1258.0
27,101,51712,1849,1600,0.0004092704424510632,0.9800772070884705,0.1868896484375,-0.02175804623402655,-43.284231543540955,-1.2501506805419922,0.2,0.07223822374362499,0.018671885,-0.0020009130239486694,-3.1290094146341465,1258.0
28,102,52224,1849,1616,0.0004092704424510632,0.980790913105011,0.0352783203125,-0.01195037440629676,-43.32967531681061,0.27830880880355835,0.2,0.6752590388059616,0.006596414,0.20102712512016296,-3.1290094146341465,1258.0
28,103,52736,1849,1632,0.0004092704424510632,0.9796562194824219,0.2371826171875,-0.026325523256673478,-43.321493268013,-1.0875964164733887,0.2,0.0393298301496543,0.017959412,-0.02073843963444233,-3.1290094146341465,1258.0
28,104,53248,1849,1648,0.0004092704424510632,0.9794825315475464,0.2362060546875,-0.026407678495161235,-43.2933132648468,-0.04118955135345459,0.2,0.004188991319097113,0.01517102,-0.03769324719905853,-3.128003166666667,1258.0
29,105,53760,1849,1664,0.0004092704424510632,0.9795109033584595,0.0135498046875,-0.00524493120610714,-43.300445199012756,0.300029456615448,0.2,0.5351600595749915,0.006781542,0.02521766722202301,-3.128003166666667,1258.0
29,106,54272,1849,1680,0.0004092704424510632,0.9790920615196228,0.3138427734375,-0.0300311149621848,-43.29042446613312,-2.657853841781616,0.2,0.03601968305883929,0.032152373,-0.028718534857034683,-3.1239720232558144,1258.0
29,107,54784,1849,1696,0.0004092704424510632,0.978399395942688,0.0902099609375,-0.011245318441069685,-43.281604528427124,0.472481906414032,0.2,0.47993376618251204,0.012713012,0.06903321295976639,-3.1239720232558144,1258.0
29,108,55296,1849,1712,0.0004092704424510632,0.9785455465316772,0.220947265625,-0.02258614424499683,-43.26151084899902,-2.725830316543579,0.2,0.029365760856308043,0.028933872,-0.021799877285957336,-3.1239720232558144,1258.0
30,109,55808,1849,1728,0.0004092704424510632,0.9799942970275879,0.293212890625,-0.02913564306072658,-43.291000962257385,0.5869786143302917,0.2,0.014605774485971779,0.030294882,-0.0376211516559124,-3.1186482272727276,1258.0
30,110,56320,1849,1744,0.0004092704424510632,0.9803805947303772,0.0216064453125,-0.00738569302848191,-43.320640087127686,0.5847870111465454,0.2,0.4075047669466585,0.0071899933,0.015508603304624557,-3.1186482272727276,1258.0
30,111,56832,1849,1760,0.0004092704424510632,0.9810852408409119,0.2374267578125,-0.026781127977301367,-43.33061075210571,-4.968669891357422,0.2,0.07440108922310174,0.019884681,-0.007999993860721588,-3.1196229555555557,1258.0
31,112,57344,1849,1776,0.0004092704424510632,0.9813923239707947,0.0447998046875,-0.010795495516504161,-43.34886586666107,0.2808331251144409,0.2,0.6672712252475321,0.009758782,0.05095907673239708,-3.1196229555555557,1258.0
31,113,57856,1849,1792,0.0004092704424510632,0.9821568131446838,0.2008056640625,-0.021965540610835887,-43.35848319530487,-1.1476967334747314,0.2,0.028244680492207408,0.016156266,-0.02297290414571762,-3.1196229555555557,1258.0
31,114,58368,1848,1808,0.0004092704424510632,0.9821632504463196,0.0458984375,-0.007043065779726021,-43.37242329120636,0.6540416479110718,0.2,0.3016730370000005,0.011868694,0.052016228437423706,-3.1147721521739133,1258.0
31,115,58880,1848,1824,0.0004092704424510632,0.9823848605155945,0.2423095703125,-0.02408747997833416,-43.36501133441925,0.8388116359710693,0.2,0.04941922624129802,0.03394694,-0.019014429301023483,-3.1147721521739133,1258.0
32,116,59392,1848,1840,0.0004092704424510632,0.9844338297843933,0.26220703125,-0.029873616760596633,-43.4019273519516,-2.1654703617095947,0.2,0.03991284157382324,0.021817334,-0.03403912112116814,-3.1122324255319156,1258.0
32,117,59904,1848,1856,0.0004092704424510632,0.9849249124526978,0.107421875,-0.009166625066427514,-43.45879876613617,0.3897777795791626,0.2,0.5278205054346472,0.011357486,0.06989175081253052,-3.1122324255319156,1258.0
32,118,60416,1848,1872,0.0004092704424510632,0.9871933460235596,0.28076171875,-0.02927145062130876,-43.48262631893158,-1.43342924118042,0.2,0.022950453218072653,0.025733428,-0.03447776660323143,-3.1124768125,1258.0
32,119,60928,1848,1888,0.0004092704424510632,0.9880431294441223,0.020263671875,-0.0038539417801075615,-43.55776798725128,0.27162665128707886,0.2,0.6637144605629146,0.008349204,0.15296629071235657,-3.1124768125,1258.0
33,120,61440,1848,1904,0.0004092704424510632,0.9868954420089722,0.3428955078125,-0.031742745864903554,-43.55130863189697,-0.9282937049865723,0.2,0.016362454800400883,0.023088524,-0.04259859770536423,-3.1124768125,1258.0
33,121,61952,1848,1920,0.0004092704424510632,0.9872604012489319,0.3021240234375,-0.032537381135625765,-43.531176686286926,-0.2673208713531494,0.2,0.0031321821043093223,0.024898067,-0.036172881722450256,-3.109063795918367,1258.0
33,122,62464,1848,1936,0.0004092704424510632,0.9873091578483582,0.056884765625,-0.00940821291442262,-43.53981256484985,0.19402199983596802,0.2,0.7557743755169213,0.010444027,0.06647692620754242,-3.109063795918367,1258.0
34,123,62976,1848,1952,0.0004092704424510632,0.9869193434715271,0.2080078125,-0.019526642136042938,-43.53391635417938,-2.723801612854004,0.2,0.04438610444776714,0.02055024,-0.010074345394968987,-3.10541992,1258.0
34,124,63488,1848,1968,0.0004092704424510632,0.9866646528244019,0.0120849609375,-0.00250405754923122,-43.51833689212799,0.4070631265640259,0.2,0.6295604542829096,0.0037667733,0.11712558567523956,-3.10541992,1258.0
34,125,64000,1848,1984,0.0004092704424510632,0.9879634380340576,0.2508544921875,-0.026732513710157946,-43.52579045295715,-12.685446739196777,0.2,0.014928165648598224,0.021982666,-0.03527699410915375,-3.10541992,1258.0
