time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1248,32768,64,26,0.2,-0.023793608124833554,0.00892814491817262,-43.73677968978882,0.9923151135444641,0.0004092704424510632,-0.037686318159103394,-0.6077463626861572,1008,0.231201171875,0.018794775,-2.1527066153846155,1258.0
1248,33280,65,26,0.2,-0.018608988539199345,0.12707069923635572,-43.66965615749359,0.9912728667259216,0.0004092704424510632,0.006962759420275688,0.2366626262664795,1024,0.142333984375,0.018887307,-2.1527066153846155,1258.0
1248,33792,66,27,0.2,-0.026327564555685967,0.002700420420296723,-43.647881507873535,0.9905833601951599,0.0004092704424510632,-0.04059264808893204,-4.233137130737305,1040,0.2852783203125,0.022565056,-2.1527066153846155,1258.0
1248,34304,67,27,0.2,-0.025101872321101837,0.004072480587637983,-43.626983404159546,0.9905361533164978,0.0004092704424510632,-0.036296915262937546,0.033723294734954834,1056,0.2745361328125,0.024480717,-2.146743407407407,1258.0
1248,34816,68,27,0.2,-0.021129368746187538,0.1387750816065818,-43.62547326087952,0.9901515245437622,0.0004092704424510632,0.020254336297512054,0.12237328290939331,1072,0.1683349609375,0.017128669,-2.146743407407407,1258.0
1247,35328,69,28,0.2,-0.029907699121395126,0.017516189924208447,-43.62200164794922,0.9907337427139282,0.0004092704424510632,-0.027422739192843437,-1.6471121311187744,1088,0.27392578125,0.022593774,-2.1419577857142857,1258.0
1247,35840,70,28,0.2,-0.017864897548861336,0.10751490376424044,-43.6302570104599,0.9902011156082153,0.0004092704424510632,-0.003201395273208618,0.33822208642959595,1104,0.124755859375,0.017778147,-2.1419577857142857,1258.0
1248,36352,71,29,0.2,-0.02522741156280972,0.007544770574895665,-43.619738817214966,0.9912134408950806,0.0004092704424510632,-0.02849174104630947,-1.169309377670288,1120,0.2777099609375,0.02057117,-2.1419577857142857,1258.0
1247,36864,72,29,0.2,-0.03408181693521328,0.0030589831949328072,-43.67892384529114,0.9934164881706238,0.0004092704424510632,-0.054740529507398605,0.06167948246002197,1136,0.2919921875,0.029655304,-2.1332269310344825,1258.0
1247,37376,73,29,0.2,-0.023692708113230765,0.11459062062203884,-43.722875475883484,0.994113028049469,0.0004092704424510632,-0.018271762877702713,0.24138236045837402,1152,0.1636962890625,0.024595842,-2.1332269310344825,1258.0
1247,37888,74,30,0.2,-0.026917424547718838,0.00687768854550086,-43.731725096702576,0.9942954182624817,0.0004092704424510632,-0.04105474799871445,-1.009911060333252,1168,0.28173828125,0.01914453,-2.1349615666666666,1258.0
1247,38400,75,30,0.2,-0.027832212625071406,0.15094073244836181,-43.745150566101074,0.9950587749481201,0.0004092704424510632,0.025290992110967636,0.0718047022819519,1184,0.2161865234375,0.023716878,-2.1349615666666666,1258.0
1247,38912,76,31,0.2,-0.019088093569735065,0.01442489557666704,-43.78143537044525,0.9972109794616699,0.0004092704424510632,-0.028371766209602356,-1.788701057434082,1200,0.2081298828125,0.019634034,-2.1349615666666666,1258.0
1247,39424,77,31,0.2,-0.024139739864040166,0.005638180824462324,-43.83798551559448,0.9981995224952698,0.0004092704424510632,-0.04253868758678436,0.04548335075378418,1216,0.2374267578125,0.016793743,-2.141145,1258.0
1247,39936,78,32,0.2,-0.015328163906815462,0.11184910091105849,-43.845288038253784,0.9975749850273132,0.0004092704424510632,0.012894243001937866,0.15690988302230835,1232,0.1876220703125,0.015567924,-2.141145,1258.0
1247,40448,79,32,0.2,-0.026263805411872454,0.005228353846177924,-43.82127022743225,0.9969325065612793,0.0004092704424510632,-0.03677571937441826,-1.8111426830291748,1248,0.2481689453125,0.016741402,-2.1406419687500002,1258.0
1247,40960,80,32,0.2,-0.023782567237503827,0.14793112641200423,-43.811761260032654,0.9965522885322571,0.0004092704424510632,0.0035847388207912445,0.3225904703140259,1264,0.2015380859375,0.019326001,-2.1406419687500002,1258.0
1247,41472,81,33,0.2,-0.025141038349829614,0.0033018255526258145,-43.81385588645935,0.9974650740623474,0.0004092704424510632,-0.03149966895580292,-3.14188814163208,1280,0.25927734375,0.017811034,-2.1406419687500002,1258.0
