time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/std,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
12800,25,6,1850,-43.7452609539032,-0.02394956655916758,0.02019545,-0.8203200101852417,0.9933773279190063,384,0.2071533203125,0.2,0.01244111973210238,-0.029538774862885475,0.0004092704424510632,1258.0,-2.7207543
13312,26,7,1848,-43.785263657569885,-0.023058188147842884,0.0204007,0.025302886962890625,0.9941245317459106,400,0.23095703125,0.2,0.06283564190380275,-0.006586786359548569,0.0004092704424510632,1258.0,-2.7207543
13824,27,7,1845,-43.789968371391296,-0.02934083870786708,0.022170376,0.2447495460510254,0.9943521618843079,416,0.2548828125,0.2,0.004313940611609723,-0.03802090138196945,0.0004092704424510632,1258.0,-2.7207543
14336,28,7,1844,-43.78354513645172,-0.02463593950960785,0.014788948,0.6493750214576721,0.9930822849273682,432,0.2161865234375,0.2,0.0059873232239624485,-0.03325022757053375,0.0004092704424510632,1258.0,-2.714922545454545
14848,29,8,1843,-43.73021447658539,-0.02369957501650788,0.027710343,0.44465792179107666,0.9921601414680481,448,0.2769775390625,0.2,0.028374732821248472,-0.010845007374882698,0.0004092704424510632,1258.0,-2.714922545454545
15360,30,8,1842,-43.75062346458435,-0.023972730938112363,0.015920456,-2.228445291519165,0.9941670894622803,464,0.2125244140625,0.2,0.007399997717584483,-0.030258674174547195,0.0004092704424510632,1258.0,-2.7256129999999996
15872,31,8,1842,-43.815468072891235,-0.02838517469353974,0.022782348,0.3324439525604248,0.9961494207382202,480,0.2637939453125,0.2,0.046826780133415014,-0.02840147167444229,0.0004092704424510632,1258.0,-2.7256129999999996
16384,32,8,1840,-43.84357511997223,-0.029860402686608722,0.03084207,0.01325756311416626,0.9954400658607483,496,0.2850341796875,0.2,0.007969733414938673,-0.043887823820114136,0.0004092704424510632,1258.0,-2.7247096153846155
16896,33,9,1840,-43.82233667373657,-0.0305861369415652,0.032613046,0.1327575445175171,0.9955525994300842,512,0.2628173828125,0.2,0.06174346507759765,-0.01492934487760067,0.0004092704424510632,1258.0,-2.7247096153846155
17408,34,9,1839,-43.849051117897034,-0.021731143016950227,0.0131300725,-0.43922173976898193,0.9971237182617188,528,0.1834716796875,0.2,0.00439299875870347,-0.021624460816383362,0.0004092704424510632,1258.0,-2.7247096153846155
17920,35,9,1837,-43.883657455444336,-0.02750764013035223,0.015924191,0.012186586856842041,0.9974408745765686,544,0.2296142578125,0.2,0.002787925255688606,-0.04166075587272644,0.0004092704424510632,1258.0,-2.7338269285714287
18432,36,10,1836,-43.8905086517334,-0.02057778002199484,0.01651729,0.10614991188049316,0.998208224773407,560,0.1268310546875,0.2,0.08029621175955981,-0.01501699909567833,0.0004092704424510632,1258.0,-2.7338269285714287
18944,37,10,1835,-43.91305124759674,-0.025260568072553724,0.020774,-0.49516236782073975,0.9986954927444458,576,0.2457275390625,0.2,0.008638687577331439,-0.036124974489212036,0.0004092704424510632,1258.0,-2.7285643333333334
19456,38,10,1833,-43.92154252529144,-0.025074981385841966,0.021698639,0.6068552732467651,0.998967707157135,592,0.20263671875,0.2,0.062459656270220876,-0.011928943917155266,0.0004092704424510632,1258.0,-2.7285643333333334
19968,39,10,1833,-43.8969703912735,-0.03079649251594674,0.019305704,-1.684034824371338,0.9969423413276672,608,0.2562255859375,0.2,0.005431604520708788,-0.04656565934419632,0.0004092704424510632,1258.0,-2.7285643333333334
20480,40,11,1832,-43.831602811813354,-0.024947043100837618,0.021110442,-0.33385491371154785,0.9941191673278809,624,0.2044677734375,0.2,0.0028397302121447865,-0.04129750654101372,0.0004092704424510632,1258.0,-2.7398881250000002
20992,41,11,1829,-43.75695550441742,-0.026611667315592058,0.028097166,0.23459917306900024,0.9934092164039612,640,0.2225341796875,0.2,0.08533865731442347,-0.027196846902370453,0.0004092704424510632,1258.0,-2.7398881250000002
21504,42,11,1830,-43.73909246921539,-0.02388250311196316,0.014659781,-1.2695627212524414,0.9922382235527039,656,0.23095703125,0.2,0.010597690285067074,-0.03067571483552456,0.0004092704424510632,1258.0,-2.732029235294118
22016,43,12,1829,-43.69414937496185,-0.019848944415571168,0.021683088,0.5803316831588745,0.9908149242401123,672,0.1826171875,0.2,0.07335987663827837,0.004531975835561752,0.0004092704424510632,1258.0,-2.732029235294118
22528,44,12,1828,-43.664350748062134,-0.02702476709964685,0.020079423,-0.887595534324646,0.9905804991722107,688,0.23583984375,0.2,0.00850007397821173,-0.02559799887239933,0.0004092704424510632,1258.0,-2.732029235294118
23040,45,12,1829,-43.655120730400085,-0.025809205864788964,0.02453877,0.010575056076049805,0.9900870323181152,704,0.2637939453125,0.2,0.0036130179360043257,-0.03267030417919159,0.0004092704424510632,1258.0,-2.7377567222222225
23552,46,12,1828,-43.643261671066284,-0.024933963519288227,0.020057306,0.35524338483810425,0.9901605844497681,720,0.1822509765625,0.2,0.07119251665426418,-0.007978072389960289,0.0004092704424510632,1258.0,-2.7377567222222225
24064,47,13,1829,-43.664164304733276,-0.01901604088197928,0.017011395,-2.0629525184631348,0.991424024105072,736,0.2098388671875,0.2,0.008853453458868898,-0.018087618052959442,0.0004092704424510632,1258.0,-2.734580210526316
24576,48,13,1828,-43.69934368133545,-0.021315640420652926,0.018802356,0.4877527952194214,0.9924423694610596,752,0.151611328125,0.2,0.08419747208245099,-0.010334599763154984,0.0004092704424510632,1258.0,-2.734580210526316
25088,49,13,1828,-43.71659326553345,-0.02386532473610714,0.02065286,-1.7395737171173096,0.9925459623336792,768,0.2626953125,0.2,0.008688031710335054,-0.035296835005283356,0.0004092704424510632,1258.0,-2.734580210526316
25600,50,13,1828,-43.71658194065094,-0.028141119168139994,0.02094865,0.547569751739502,0.9925134778022766,784,0.2626953125,0.2,0.0051955799863208085,-0.040344398468732834,0.0004092704424510632,1258.0,-2.7416398
26112,51,14,1829,-43.71221327781677,-0.021011484554037452,0.019265238,0.621876060962677,0.9927330613136292,800,0.152587890625,0.2,0.046526292513590306,-0.023379947990179062,0.0004092704424510632,1258.0,-2.7416398
26624,52,14,1829,-43.71277642250061,-0.018662743146705907,0.016030155,-2.6218931674957275,0.9921990633010864,816,0.202880859375,0.2,0.020789607282495126,-0.019612226635217667,0.0004092704424510632,1258.0,-2.740615142857143
27136,53,14,1829,-43.67996335029602,-0.025761015043826774,0.020990122,0.1897926926612854,0.9912940263748169,832,0.162109375,0.2,0.10633526660967618,-0.011465433984994888,0.0004092704424510632,1258.0,-2.740615142857143
27648,54,15,1829,-43.65698683261871,-0.02135263939271681,0.020891493,-0.609146237373352,0.9907813668251038,848,0.258056640625,0.2,0.010050914686871693,-0.0382695347070694,0.0004092704424510632,1258.0,-2.740615142857143
28160,55,15,1828,-43.64984440803528,-0.017247907366254367,0.012555763,0.6759686470031738,0.9908320903778076,864,0.1697998046875,0.2,0.025219983886927366,-0.014643296599388123,0.0004092704424510632,1258.0,-2.7407691363636366
28672,56,15,1826,-43.65208649635315,-0.021974241215502843,0.031478938,0.8678580522537231,0.9911513328552246,880,0.274658203125,0.2,0.02599956700578332,-0.0203996691852808,0.0004092704424510632,1258.0,-2.7407691363636366
29184,57,15,1825,-43.66475796699524,-0.02105467885849066,0.026606433,-7.08879280090332,0.9914273619651794,896,0.2225341796875,0.2,0.014563382472260855,-0.031415410339832306,0.0004092704424510632,1258.0,-2.733294739130435
29696,58,16,1824,-43.67578744888306,-0.023002707195701078,0.0148942545,0.0979887843132019,0.9919693470001221,912,0.2176513671875,0.2,0.10221466328948736,-0.03285014629364014,0.0004092704424510632,1258.0,-2.733294739130435
30208,59,16,1822,-43.67874467372894,-0.023508911195676774,0.016126797,0.15102988481521606,0.9910687804222107,928,0.2373046875,0.2,0.007201623317087069,-0.03222980350255966,0.0004092704424510632,1258.0,-2.726478125
30720,60,16,1823,-43.650675773620605,-0.01035844668513164,0.013766907,0.6658035516738892,0.9907471537590027,944,0.0811767578125,0.2,0.09877768927253783,0.0029379427433013916,0.0004092704424510632,1258.0,-2.726478125
31232,61,17,1822,-43.65503799915314,-0.026025581028079614,0.021759227,-1.6264617443084717,0.9909852743148804,960,0.23974609375,0.2,0.0030956178125052247,-0.04233782738447189,0.0004092704424510632,1258.0,-2.726478125
31744,62,17,1823,-43.65701878070831,-0.0248354740178911,0.020411309,-0.09402585029602051,0.9908772706985474,976,0.22119140625,0.2,0.0027322783644194715,-0.02974531054496765,0.0004092704424510632,1258.0,-2.7177438
32256,63,17,1824,-43.64860224723816,-0.015608545043505728,0.012029991,0.3000143766403198,0.9904113411903381,992,0.086669921875,0.2,0.15338045614771545,-0.011506320908665657,0.0004092704424510632,1258.0,-2.7177438
32768,64,17,1826,-43.648030281066895,-0.02810020039032679,0.022756375,-0.543321967124939,0.9908355474472046,1008,0.25244140625,0.2,0.006564227631315589,-0.029677700251340866,0.0004092704424510632,1258.0,-2.711648423076923
33280,65,18,1826,-43.65477919578552,-0.018937713757622987,0.018290475,0.025155484676361084,0.9911763668060303,1024,0.1744384765625,0.2,0.24194253503810614,0.011057380586862564,0.0004092704424510632,1258.0,-2.711648423076923
33792,66,18,1826,-43.67594230175018,-0.027771604858571663,0.023636483,-0.59748375415802,0.992830753326416,1040,0.260986328125,0.2,0.01004756685870234,-0.03205236792564392,0.0004092704424510632,1258.0,-2.711648423076923
34304,67,18,1827,-43.67640018463135,-0.026962401243508793,0.014886099,-0.3528275489807129,0.990054726600647,1056,0.2139892578125,0.2,0.0025816649285843596,-0.03856063634157181,0.0004092704424510632,1258.0,-2.719705740740741
34816,68,19,1827,-43.58977687358856,-0.01680978067452088,0.015207624,0.2522519826889038,0.9884054660797119,1072,0.1099853515625,0.2,0.17554921517148614,-0.005324723199009895,0.0004092704424510632,1258.0,-2.719705740740741
35328,69,19,1826,-43.56501352787018,-0.023587748626596294,0.017681703,-1.7388019561767578,0.9887977242469788,1088,0.217529296875,0.2,0.010955319492495619,-0.038450948894023895,0.0004092704424510632,1258.0,-2.7168948928571433
35840,70,19,1827,-43.57390260696411,-0.011315568182908464,0.010821871,0.59056556224823,0.9886415600776672,1104,0.066650390625,0.2,0.19164024270139635,0.020915377885103226,0.0004092704424510632,1258.0,-2.7168948928571433
36352,71,19,1827,-43.55817353725433,-0.02287146999151446,0.018570263,-2.0791051387786865,0.9882978200912476,1120,0.2470703125,0.2,0.006287936223088764,-0.03055211901664734,0.0004092704424510632,1258.0,-2.7168948928571433
36864,72,20,1828,-43.579511284828186,-0.02362791189807467,0.015603989,-0.09763741493225098,0.9897175431251526,1136,0.2030029296875,0.2,0.00279076701917802,-0.0402713380753994,0.0004092704424510632,1258.0,-2.710963275862069
37376,73,20,1829,-43.6140273809433,-0.017219020664924756,0.016764194,0.28585171699523926,0.9897990822792053,1152,0.0860595703125,0.2,0.15953294350765646,-0.017782798036932945,0.0004092704424510632,1258.0,-2.710963275862069
37888,74,20,1828,-43.61109745502472,-0.02594462817069143,0.018135874,-2.8766655921936035,0.9905263185501099,1168,0.22705078125,0.2,0.012650185235543177,-0.03721367195248604,0.0004092704424510632,1258.0,-2.7071981666666667
38400,75,20,1829,-43.633671164512634,-0.013438866764772683,0.012424473,0.5394677519798279,0.9903035759925842,1184,0.0875244140625,0.2,0.18603364238515496,0.013676084578037262,0.0004092704424510632,1258.0,-2.7071981666666667
38912,76,21,1829,-43.641716837882996,-0.025088200156460516,0.022986313,-2.477379083633423,0.9922419786453247,1200,0.265869140625,0.2,0.008210539002902806,-0.027101552113890648,0.0004092704424510632,1258.0,-2.7071981666666667
39424,77,21,1830,-43.69501006603241,-0.025096095429034904,0.017556585,0.15493428707122803,0.9922594428062439,1216,0.23388671875,0.2,0.003523173898429377,-0.033212389796972275,0.0004092704424510632,1258.0,-2.704596258064516
39936,78,21,1831,-43.67061722278595,-0.013378566422034055,0.011314644,0.3823283910751343,0.9913630485534668,1232,0.0511474609375,0.2,0.1758829833706841,-0.007122844457626343,0.0004092704424510632,1258.0,-2.704596258064516
40448,79,22,1832,-43.67569637298584,-0.027155637100804597,0.027754193,-2.216931104660034,0.9932365417480469,1248,0.2723388671875,0.2,0.01114928603055887,-0.03767204284667969,0.0004092704424510632,1258.0,-2.707194875
40960,80,22,1832,-43.72640597820282,-0.007040468663035426,0.010061771,0.3533589243888855,0.9938597083091736,1264,0.029541015625,0.2,0.2678273399360478,0.029185518622398376,0.0004092704424510632,1258.0,-2.707194875
41472,81,22,1832,-43.71065819263458,-0.022229778027394786,0.016783563,0.11927938461303711,0.9921998381614685,1280,0.2139892578125,0.2,0.017904359818203375,-0.02512373775243759,0.0004092704424510632,1258.0,-2.707194875
41984,82,22,1833,-43.65854489803314,-0.022397512919269502,0.0176466,0.664126992225647,0.9907113909721375,1296,0.213623046875,0.2,0.03659192088525742,-0.018214978277683258,0.0004092704424510632,1258.0,-2.707154151515151
42496,83,23,1833,-43.62331688404083,-0.017014101758832112,0.021549292,0.8717944025993347,0.9902554750442505,1312,0.140869140625,0.2,0.07155146898003295,-0.022537631914019585,0.0004092704424510632,1258.0,-2.707154151515151
43008,84,23,1833,-43.61076581478119,-0.018979481377755292,0.018861769,-2.728870391845703,0.9900058507919312,1328,0.1619873046875,0.2,0.044440068129915744,-0.015321426093578339,0.0004092704424510632,1258.0,-2.7042107941176465
43520,85,23,1832,-43.60575830936432,-0.0181200930965133,0.014379899,0.07227420806884766,0.989725649356842,1344,0.1131591796875,0.2,0.3364279067609459,0.02194543555378914,0.0004092704424510632,1258.0,-2.7042107941176465
44032,86,24,1832,-43.6019161939621,-0.026216753642074764,0.017337888,-1.218404769897461,0.989881157875061,1360,0.25927734375,0.2,0.011726610959158279,-0.03142600134015083,0.0004092704424510632,1258.0,-2.7042209428571424
44544,87,24,1832,-43.60584473609924,-0.012968280883796979,0.013657475,0.6944655179977417,0.9896769523620605,1376,0.0789794921875,0.2,0.15458981972187757,0.011222746223211288,0.0004092704424510632,1258.0,-2.7042209428571424
45056,88,24,1833,-43.60754084587097,-0.0219319834432099,0.01699041,-1.1845722198486328,0.9905351400375366,1392,0.2125244140625,0.2,0.0031333427759818733,-0.02429061196744442,0.0004092704424510632,1258.0,-2.7042209428571424
45568,89,24,1833,-43.62309777736664,-0.030252520184149034,0.027343102,0.035121262073516846,0.9904378652572632,1408,0.2540283203125,0.2,0.004949172340275254,-0.04417797550559044,0.0004092704424510632,1258.0,-2.706133222222222
46080,90,25,1834,-43.61852014064789,-0.004627488728147,0.0068948646,0.4136045575141907,0.9907795786857605,1424,0.031494140625,0.2,0.2588998747523874,0.019648104906082153,0.0004092704424510632,1258.0,-2.706133222222222
46592,91,25,1835,-43.59258842468262,-0.02872358451713808,0.020456783,-0.5185526609420776,0.9879719018936157,1440,0.2528076171875,0.2,0.0069575396191794425,-0.03395847976207733,0.0004092704424510632,1258.0,-2.7148553513513507
47104,92,25,1834,-43.52040505409241,-0.014817505929386243,0.011671353,0.49695390462875366,0.9872209429740906,1456,0.0670166015625,0.2,0.21621584915556014,0.021310970187187195,0.0004092704424510632,1258.0,-2.7148553513513507
47616,93,25,1835,-43.51774191856384,-0.021289229131070897,0.025249053,-1.1589765548706055,0.9873597025871277,1472,0.265380859375,0.2,0.00785758579877438,-0.03840437904000282,0.0004092704424510632,1258.0,-2.7148553513513507
48128,94,26,1834,-43.53676688671112,-0.024838324781740084,0.015824243,0.048789918422698975,0.9882082939147949,1488,0.2210693359375,0.2,0.002398532484221505,-0.03146651014685631,0.0004092704424510632,1258.0,-2.7144373157894734
48640,95,26,1834,-43.553051710128784,-0.010512160122743808,0.008572226,0.3308008909225464,0.9880161881446838,1504,0.1112060546875,0.2,0.25135825388133526,0.013280943036079407,0.0004092704424510632,1258.0,-2.7144373157894734
49152,96,26,1833,-43.53109109401703,-0.027302310860250145,0.023308987,-1.376514196395874,0.9870700836181641,1520,0.249267578125,0.2,0.007752911376883276,-0.035935938358306885,0.0004092704424510632,1258.0,-2.7147693589743582
49664,97,27,1833,-43.51306676864624,-0.006828161174780689,0.0065752445,0.43910080194473267,0.9867708086967468,1536,0.0576171875,0.2,0.3677626485005021,0.022841012105345726,0.0004092704424510632,1258.0,-2.7147693589743582
50176,98,27,1833,-43.510921359062195,-0.026964410921209492,0.024530295,-3.058521270751953,0.9870564937591553,1552,0.283935546875,0.2,0.006056496036762837,-0.0412183478474617,0.0004092704424510632,1258.0,-2.7147693589743582
50688,99,27,1833,-43.534701108932495,-0.020447343893465586,0.016199633,0.0378800630569458,0.9878959059715271,1568,0.209228515625,0.2,0.002095097766869003,-0.03433352708816528,0.0004092704424510632,1258.0,-2.709255225
51200,100,27,1833,-43.55395245552063,-0.007528501257183962,0.009060663,0.3799059987068176,0.9883138537406921,1584,0.0235595703125,0.2,0.27879392623435706,0.022219888865947723,0.0004092704424510632,1258.0,-2.709255225
51712,101,28,1832,-43.54122006893158,-0.023904436427983455,0.023655158,-1.2463438510894775,0.9864296317100525,1600,0.2357177734375,0.2,0.012731919618090615,-0.032200172543525696,0.0004092704424510632,1258.0,-2.7101976829268293
52224,102,28,1833,-43.485941886901855,-0.00976404243556317,0.008165697,0.07786726951599121,0.9859501719474792,1616,0.028564453125,0.2,0.5230412329547107,0.04197309538722038,0.0004092704424510632,1258.0,-2.7101976829268293
52736,103,28,1834,-43.464243054389954,-0.01810697963810526,0.018039223,-0.8016067743301392,0.9838005900382996,1632,0.1739501953125,0.2,0.013718850037548691,-0.015388616360723972,0.0004092704424510632,1258.0,-2.7101976829268293
53248,104,29,1834,-43.424554228782654,-0.026924642792437226,0.025659924,0.29911524057388306,0.9847018122673035,1648,0.2784423828125,0.2,0.003639011105406098,-0.044519513845443726,0.0004092704424510632,1258.0,-2.708745357142857
53760,105,29,1835,-43.46809709072113,-0.012786314720869996,0.009679396,0.5233232975006104,0.9856810569763184,1664,0.05078125,0.2,0.2822575983591378,0.014829613268375397,0.0004092704424510632,1258.0,-2.708745357142857
54272,106,29,1835,-43.490585684776306,-0.02898350551549811,0.03621292,-2.4259846210479736,0.9864646196365356,1680,0.3013916015625,0.2,0.017410171654773876,-0.042765505611896515,0.0004092704424510632,1258.0,-2.712982534883721
54784,107,29,1836,-43.506173729896545,-0.01177442935295403,0.0087138135,0.10643261671066284,0.9867421388626099,1696,0.0306396484375,0.2,0.6221542251296341,0.05475149303674698,0.0004092704424510632,1258.0,-2.712982534883721
55296,108,30,1836,-43.520840525627136,-0.026355064968811348,0.018504316,-0.8390339612960815,0.9874388575553894,1712,0.256591796875,0.2,0.009050856839166954,-0.022278377786278725,0.0004092704424510632,1258.0,-2.712982534883721
55808,109,30,1836,-43.52552568912506,-0.02947767479054164,0.026053239,0.6105664372444153,0.986716628074646,1728,0.2774658203125,0.2,0.00699276449449826,-0.04838156700134277,0.0004092704424510632,1258.0,-2.7108252954545455
56320,110,30,1836,-43.49791169166565,-0.008949378483521286,0.011459816,0.6617936491966248,0.9866073727607727,1744,0.0401611328125,0.2,0.2055678948527202,0.010003224015235901,0.0004092704424510632,1258.0,-2.7108252954545455
56832,111,30,1836,-43.517844915390015,-0.02247742966574151,0.022876523,-3.011857032775879,0.9880786538124084,1760,0.2425537109375,0.2,0.02431069777230732,-0.03282833844423294,0.0004092704424510632,1258.0,-2.7069847555555553
57344,112,31,1836,-43.553868651390076,-0.012355703351204284,0.008603178,0.6776138544082642,0.9889163374900818,1776,0.038330078125,0.2,0.3965016102883965,0.02639435976743698,0.0004092704424510632,1258.0,-2.7069847555555553
57856,113,31,1836,-43.57578456401825,-0.02360416050942149,0.023478752,-1.1751368045806885,0.9895044565200806,1792,0.2535400390625,0.2,0.020796163473278284,-0.03274381533265114,0.0004092704424510632,1258.0,-2.7069847555555553
58368,114,31,1837,-43.57846713066101,-0.01513266927213408,0.011408774,0.753864049911499,0.9890668392181396,1808,0.1126708984375,0.2,0.2544327829964459,0.0678798109292984,0.0004092704424510632,1258.0,-2.707052565217391
58880,115,32,1837,-43.54811358451843,-0.023113663657568395,0.031155001,0.9643115997314453,0.9877891540527344,1824,0.27685546875,0.2,0.023030046955682337,-0.024104034528136253,0.0004092704424510632,1258.0,-2.707052565217391
59392,116,32,1838,-43.50614774227142,-0.022447379342338536,0.022764102,-1.9945728778839111,0.9868519306182861,1840,0.2332763671875,0.2,0.03424918989185244,-0.021161537617444992,0.0004092704424510632,1258.0,-2.707845340425532
59904,117,32,1839,-43.49436283111572,-0.012163823579612654,0.0187062,0.6416721343994141,0.987023115158081,1856,0.1053466796875,0.2,0.2537661544047296,0.007954444736242294,0.0004092704424510632,1258.0,-2.707845340425532
60416,118,32,1839,-43.51519787311554,-0.02388139913091436,0.021627165,-1.8580827713012695,0.9883352518081665,1872,0.2728271484375,0.2,0.015358167118392885,-0.030392929911613464,0.0004092704424510632,1258.0,-2.7062476458333333
60928,119,33,1840,-43.55127990245819,-0.009473370882915333,0.011212392,0.5654579997062683,0.9887464642524719,1888,0.043701171875,0.2,0.28459552815183997,0.03115221858024597,0.0004092704424510632,1258.0,-2.7062476458333333
61440,120,33,1841,-43.56902301311493,-0.022164434150909074,0.016044512,-0.8152662515640259,0.9899848699569702,1904,0.2060546875,0.2,0.004593898716848344,-0.03371260315179825,0.0004092704424510632,1258.0,-2.7062476458333333
61952,121,33,1841,-43.62088108062744,-0.029081867083732504,0.021569956,-0.4135093688964844,0.9920251965522766,1920,0.269775390625,0.2,0.0027494565001688898,-0.02946621924638748,0.0004092704424510632,1258.0,-2.7040902653061227
62464,122,33,1842,-43.65906536579132,-0.004191052968963049,0.0060102516,0.3159635663032532,0.9923304915428162,1936,0.0123291015625,0.2,0.6229659733362496,0.028023837134242058,0.0004092704424510632,1258.0,-2.7040902653061227
62976,123,34,1842,-43.63772630691528,-0.02457586451782845,0.022413863,-1.267519474029541,0.9908388257026672,1952,0.252685546875,0.2,0.014227128820493817,-0.022477243095636368,0.0004092704424510632,1258.0,-2.7045860600000005
63488,124,34,1843,-43.60593366622925,-0.007285578481969424,0.010554718,0.5370843410491943,0.9907742738723755,1968,0.04638671875,0.2,0.5719796097837389,0.04052838683128357,0.0004092704424510632,1258.0,-2.7045860600000005
64000,125,34,1843,-43.621840596199036,-0.025951263232855126,0.025627773,-1.0047802925109863,0.9921431541442871,1984,0.287353515625,0.2,0.005221997314947657,-0.03187050670385361,0.0004092704424510632,1258.0,-2.7045860600000005
