time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/std,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
9728,19,5,1870,-43.72870898246765,-0.0240153030899819,0.018997017,0.25051575899124146,0.9917935132980347,288,0.2484130859375,0.2,0.05014672124525532,-0.009706184267997742,0.0004092704424510632,1258.0,-2.742246
10240,20,5,1867,-43.69816517829895,-0.029559017246356234,0.021708991,-0.6787614822387695,0.9909698963165283,304,0.2630615234375,0.2,0.012373174758977257,-0.042435646057128906,0.0004092704424510632,1258.0,-2.724512625
10752,21,5,1866,-43.698506593704224,-0.027765850943978876,0.024990303,0.4796724319458008,0.9921342730522156,320,0.2825927734375,0.2,0.03128000599099323,-0.020907871425151825,0.0004092704424510632,1258.0,-2.724512625
11264,22,6,1865,-43.73810374736786,-0.021845844748895615,0.021470528,-0.08124840259552002,0.9935722351074219,336,0.224609375,0.2,0.007889783781138249,-0.023056361824274063,0.0004092704424510632,1258.0,-2.724512625
11776,23,6,1864,-43.77091670036316,-0.026685302233090624,0.016702496,0.6157079935073853,0.9941168427467346,352,0.26025390625,0.2,0.004423847429279704,-0.028958559036254883,0.0004092704424510632,1258.0,-2.7120457777777776
12288,24,6,1860,-43.763853907585144,-0.02337581239407882,0.020497564,0.4675825238227844,0.9929781556129456,368,0.2587890625,0.2,0.025143096077954397,-0.02028662897646427,0.0004092704424510632,1258.0,-2.7120457777777776
12800,25,6,1858,-43.722448110580444,-0.024317629300639965,0.015222736,-2.112611770629883,0.9917657971382141,384,0.2225341796875,0.2,0.011739453737391159,-0.03375258669257164,0.0004092704424510632,1258.0,-2.705998
13312,26,7,1857,-43.70041632652283,-0.03185488667804748,0.0300842,0.4165304899215698,0.9919581413269043,400,0.3170166015625,0.2,0.04937962704570964,-0.03368423879146576,0.0004092704424510632,1258.0,-2.705998
13824,27,7,1855,-43.716514587402344,-0.023325314978137612,0.02378381,0.22791045904159546,0.9926097393035889,416,0.242431640625,0.2,0.008242356023401953,-0.02366168610751629,0.0004092704424510632,1258.0,-2.705998
14336,28,7,1854,-43.72560703754425,-0.030460756897809915,0.022565972,0.7437230348587036,0.9928416609764099,432,0.27783203125,0.2,0.005621663200145122,-0.044226426631212234,0.0004092704424510632,1258.0,-2.7165180909090907
14848,29,8,1853,-43.71758222579956,-0.02473032267880626,0.03972547,0.492343008518219,0.9921060800552368,448,0.3065185546875,0.2,0.025061231397558004,-0.017244689166545868,0.0004092704424510632,1258.0,-2.7165180909090907
15360,30,8,1852,-43.67802619934082,-0.026973552827257663,0.021004315,-3.898660659790039,0.9903156161308289,464,0.2635498046875,0.2,0.009152484111837111,-0.031397778540849686,0.0004092704424510632,1258.0,-2.701029416666666
15872,31,8,1850,-43.64546859264374,-0.025017624779138714,0.021255475,0.361325204372406,0.990541398525238,480,0.2489013671875,0.2,0.06613131641643122,-0.012552542611956596,0.0004092704424510632,1258.0,-2.701029416666666
16384,32,8,1850,-43.638376235961914,-0.023328159237280488,0.017699704,-0.29866600036621094,0.9894410371780396,496,0.204833984375,0.2,0.007490480085834861,-0.037325963377952576,0.0004092704424510632,1258.0,-2.7124676923076922
16896,33,9,1849,-43.63746201992035,-0.027489094878546894,0.022415206,0.4324920177459717,0.99136883020401,512,0.237548828125,0.2,0.07255324220750481,-0.003899484872817993,0.0004092704424510632,1258.0,-2.7124676923076922
17408,34,9,1847,-43.70513999462128,-0.022470755749964155,0.012995388,-0.5485413074493408,0.9929549098014832,528,0.1927490234375,0.2,0.006001845235005021,-0.02842695638537407,0.0004092704424510632,1258.0,-2.7124676923076922
17920,35,9,1848,-43.75004589557648,-0.022889374347869307,0.012736406,0.12856948375701904,0.9938697218894958,544,0.193115234375,0.2,0.002408094129350502,-0.032368358224630356,0.0004092704424510632,1258.0,-2.7135962857142855
