train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/episodes
0.0008459126528049375,0.019366467371582985,4791,1.5909831523895264,212,1223.0,-122.15727996826172,23,-4.3241570000000005,4892,-158.8992462158203,4
0.0008459126528049375,0.001255768584087491,9683,49.0823860168457,394,1223.0,-127.24888610839844,24,-3.2914587500000003,9784,-30.166669845581055,8
0.0008459126528049375,0.0008083377033472061,14575,48.87488555908203,601,1223.0,-133.61654663085938,24,-2.6240905,14676,12.256062507629395,12
0.0008459126528049375,0.0013067725813016295,19467,5.906020641326904,814,1223.0,-136.0565643310547,24,-2.2725781875,19568,-54.91995620727539,16
0.0008459126528049375,0.0009592261048965156,24359,4.328895568847656,1025,1223.0,-136.07484436035156,23,-2.0901013500000003,24460,-16.269466400146484,20
0.0008459126528049375,0.0007307620253413916,29251,4.8831095695495605,183,1223.0,-135.67233276367188,23,-2.002468541666667,29352,-19.856365203857422,24
0.0008459126528049375,0.0006908542709425092,34143,5.184843063354492,374,1223.0,-136.339599609375,24,-1.885604785714286,34244,75.27421569824219,28
0.0008459126528049375,0.0013645526487380266,39035,6.5021562576293945,582,1223.0,-133.23252868652344,24,-1.82685028125,39136,52.542823791503906,32
0.0008459126528049375,0.0009150254772976041,43927,22.374130249023438,743,1223.0,-122.060302734375,25,-1.769051666666667,44028,-8.535802841186523,36
0.0008459126528049375,0.001488964189775288,48819,22.315948486328125,898,1223.0,-100.87760162353516,26,-1.742950225,48920,214.13232421875,40
0.0008459126528049375,0.0010317787528038025,53711,2.7672629356384277,122,1223.0,-93.61222076416016,31,-1.7188215,53812,28.801233291625977,44
0.0008459126528049375,0.0011933111818507314,58603,58.17337417602539,278,1223.0,-73.01237487792969,31,-1.6807068124999998,58704,188.63641357421875,48
0.0008459126528049375,0.0010632271878421307,63495,8.181639671325684,433,1223.0,-72.30250549316406,31,-1.6560968846153847,63596,-38.63469314575195,52
0.0008459126528049375,0.0012180255725979805,68387,2.9114341735839844,589,1223.0,-63.46141815185547,31,-1.6374778749999999,68488,-1.977495551109314,56
0.0008459126528049375,0.0007066033431328833,73279,7.808722019195557,747,1223.0,-60.257957458496094,31,-1.6134471166666664,73380,-9.133500099182129,60
0.0008459126528049375,0.0005984375602565706,78171,1.361307144165039,134,1223.0,-58.99795150756836,24,-1.5929218124999998,78272,-14.761090278625488,64
0.0008459126528049375,0.0005216228892095387,83063,6.470883846282959,333,1223.0,-50.133277893066406,24,-1.584012044117647,83164,-22.76181411743164,68
0.0008459126528049375,0.001607507118023932,87955,2.746509552001953,516,1223.0,-28.697322845458984,25,-1.5680111527777778,88056,-28.254287719726562,72
0.0008459126528049375,0.000616779609117657,92847,1.2902320623397827,700,1223.0,-24.40487289428711,25,-1.5561521315789473,92948,25.295560836791992,76
0.0008459126528049375,0.0009071443346329033,97739,3.446321487426758,881,1223.0,-18.806880950927734,25,-1.5402580874999998,97840,-23.11385726928711,80
