train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/episodes
0.0008459126528049375,0.019257372245192528,4791,1.8932983875274658,163,1223.0,-123.5357894897461,29,-4.447768,4892,-157.01565551757812,4
0.0008459126528049375,0.0010630482574924827,9683,2.1277213096618652,319,1223.0,-129.56610107421875,30,-3.5332885000000003,9784,12.2564697265625,8
0.0008459126528049375,0.000994105008430779,14575,96.10597229003906,475,1223.0,-131.2122344970703,30,-2.8005449166666665,14676,-85.96903991699219,12
0.0008459126528049375,0.0008092914940789342,19467,53.393409729003906,633,1223.0,-134.52659606933594,30,-2.47518575,19568,-8.37257194519043,16
0.0008459126528049375,0.0014429292641580105,24359,54.383384704589844,800,1223.0,-140.34103393554688,30,-2.2355353,24460,2.9124951362609863,20
0.0008459126528049375,0.0012434700038284063,29251,4.599231719970703,168,1223.0,-142.60879516601562,25,-2.0672025,29352,-4.0857648849487305,24
0.0008459126528049375,0.0012035986874252558,34143,5.907718658447266,328,1223.0,-142.14613342285156,28,-1.9874701428571429,34244,-61.19594192504883,28
0.0008459126528049375,0.0006276822532527149,39035,4.416108131408691,502,1223.0,-144.36126708984375,28,-1.8995643437499998,39136,30.612049102783203,32
0.0008459126528049375,0.0006758208619430661,43927,6.201108455657959,659,1223.0,-143.87188720703125,28,-1.8361013888888889,44028,18.056800842285156,36
0.0008459126528049375,0.0009313831105828285,48819,54.037559509277344,820,1223.0,-143.91494750976562,29,-1.7749194750000001,48920,-26.419757843017578,40
0.0008459126528049375,0.0006249364814721048,53711,8.327249526977539,124,1223.0,-134.6849365234375,30,-1.7306435000000002,53812,42.501426696777344,44
0.0008459126528049375,0.001840363023802638,58603,10.451512336730957,285,1223.0,-114.84953308105469,30,-1.6890658958333333,58704,60.53843688964844,48
0.0008459126528049375,0.0014207063941285014,63495,7.537171363830566,467,1223.0,-98.99703979492188,29,-1.6427906153846155,63596,-5.0927581787109375,52
0.0008459126528049375,0.0007040153723210096,68387,4.3463945388793945,654,1223.0,-95.03681945800781,28,-1.6138675178571427,68488,-10.894006729125977,56
0.0008459126528049375,0.0005781735526397824,73279,3.5920543670654297,810,1223.0,-89.98887634277344,28,-1.5908897166666662,73380,3.4361395835876465,60
0.0008459126528049375,0.0007284411694854498,78171,13.007231712341309,107,1223.0,-87.7294921875,30,-1.5756800625,78272,98.48041534423828,64
0.0008459126528049375,0.0014609192730858922,83063,18.089908599853516,271,1223.0,-66.60985565185547,30,-1.5642959117647057,83164,220.15652465820312,68
0.0008459126528049375,0.0009436664404347539,87955,15.734672546386719,435,1223.0,-60.374916076660156,29,-1.5522535555555557,88056,39.435577392578125,72
0.0008459126528049375,0.0010341159068048,92847,3.5863099098205566,599,1223.0,-50.86500549316406,29,-1.5353890131578949,92948,28.157215118408203,76
0.0008459126528049375,0.0012741853715851903,97739,15.772613525390625,765,1223.0,-43.5380973815918,29,-1.51813465,97840,24.003971099853516,80
