time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
29,5,14848,2612,0.025228431855794042,0.2984619140625,0.9796723127365112,448,-0.01842362806200981,0.034627385,0.2,-43.317731857299805,-0.025187819192069583,0.14193737506866455,0.0004092704424510632,-2.0574450909090913,1258.0
30,5,15360,2611,0.0019391590030863881,0.1558837890625,0.9790568351745605,464,-0.033085208386182785,0.012372206,0.2,-43.3070410490036,-0.019659260200569406,0.053602516651153564,0.0004092704424510632,-2.0514565000000005,1258.0
31,6,15872,2610,0.05274294619448483,0.2425537109375,0.9779568314552307,480,-0.025885803624987602,0.018909942,0.2,-43.283316016197205,-0.03320367427659221,0.026496410369873047,0.0004092704424510632,-2.0514565000000005,1258.0
32,6,16384,2609,0.0026762373199744616,0.166259765625,0.9749484062194824,496,-0.0311123076826334,0.013973739,0.2,-43.21669661998749,-0.020290825224947184,0.471266508102417,0.0004092704424510632,-2.066998307692308,1258.0
33,6,16896,2607,0.05266863538417965,0.2225341796875,0.9745399355888367,512,-0.01395132765173912,0.019979358,0.2,-43.148256063461304,-0.027127220964757726,0.11923748254776001,0.0004092704424510632,-2.066998307692308,1258.0
34,6,17408,2606,0.003552199894329533,0.1761474609375,0.9759033918380737,528,-0.022815365344285965,0.01411432,0.2,-43.1642062664032,-0.01932493037020322,-0.04968750476837158,0.0004092704424510632,-2.066998307692308,1258.0
35,6,17920,2605,0.0022507116736960597,0.2030029296875,0.9769100546836853,544,-0.030726023018360138,0.017952668,0.2,-43.211718916893005,-0.021971451526042074,0.36357641220092773,0.0004092704424510632,-2.0673600000000003,1258.0
36,7,18432,2605,0.07180937740486115,0.27197265625,0.9771842360496521,560,-0.008843367919325829,0.027198995,0.2,-43.2287300825119,-0.033388605326763354,0.11170893907546997,0.0004092704424510632,-2.0673600000000003,1258.0
37,7,18944,2604,0.003465507510554744,0.18115234375,0.9769911170005798,576,-0.019641973078250885,0.017552262,0.2,-43.22847318649292,-0.020306117366999388,-0.04408085346221924,0.0004092704424510632,-2.0705918000000003,1258.0
38,7,19456,2603,0.07013007963541895,0.220703125,0.9763789772987366,592,0.010283933952450752,0.021311115,0.2,-43.2157701253891,-0.023148274602135643,0.18920987844467163,0.0004092704424510632,-2.0705918000000003,1258.0
39,7,19968,2603,0.0028981859468331095,0.1588134765625,0.9751139879226685,608,-0.033279187977313995,0.015409812,0.2,-43.186729192733765,-0.02199877967359498,-0.5665819644927979,0.0004092704424510632,-2.0705918000000003,1258.0
40,7,20480,2602,0.0026325894104957115,0.2255859375,0.9741833209991455,624,-0.03425506129860878,0.02117962,0.2,-43.146122097969055,-0.024578952026786283,0.671184778213501,0.0004092704424510632,-2.0694355,1258.0
41,8,20992,2601,0.07250465580727905,0.1976318359375,0.9748156070709229,640,-0.002379998564720154,0.018518949,0.2,-43.14501702785492,-0.022026929043931887,0.1151687502861023,0.0004092704424510632,-2.0694355,1258.0
42,8,21504,2600,0.0036514338717097417,0.2291259765625,0.9744375944137573,656,-0.03743386268615723,0.018950943,0.2,-43.150919914245605,-0.02556937513872981,-0.6744304895401001,0.0004092704424510632,-2.066932941176471,1258.0
43,8,22016,2600,0.08105577132664621,0.26220703125,0.9738485813140869,672,-0.012844059616327286,0.024922092,0.2,-43.132917642593384,-0.030477919208351523,0.09497839212417603,0.0004092704424510632,-2.066932941176471,1258.0
44,8,22528,2599,0.002849850985512603,0.2098388671875,0.9720328450202942,688,-0.046432770788669586,0.021282401,0.2,-43.093541741371155,-0.02550910456920974,-1.7187352180480957,0.0004092704424510632,-2.066932941176471,1258.0
45,8,23040,2599,0.003354731117724441,0.23095703125,0.9711958169937134,704,-0.022444382309913635,0.021735927,0.2,-43.046133160591125,-0.025498990158666857,0.6432933807373047,0.0004092704424510632,-2.0584478888888893,1258.0
46,9,23552,2599,0.08977561502251774,0.244384765625,0.9711121320724487,720,-0.0013280268758535385,0.021712426,0.2,-43.0343816280365,-0.02692062538699247,0.14037680625915527,0.0004092704424510632,-2.0584478888888893,1258.0
47,9,24064,2598,0.002487572553945938,0.237548828125,0.9718419313430786,736,-0.03529110550880432,0.016464459,0.2,-43.04028367996216,-0.028611163317691535,-2.9762163162231445,0.0004092704424510632,-2.0583466842105267,1258.0
48,9,24576,2598,0.12525772000662982,0.2261962890625,0.9719849228858948,752,0.03318219631910324,0.02068936,0.2,-43.05939316749573,-0.02299218493863009,0.05542391538619995,0.0004092704424510632,-2.0583466842105267,1258.0
49,9,25088,2598,0.0018908295351138804,0.1903076171875,0.9727702140808105,768,-0.04086572304368019,0.017280508,0.2,-43.066906571388245,-0.020156597936875187,-1.5515837669372559,0.0004092704424510632,-2.0583466842105267,1258.0
50,9,25600,2597,0.002806249467539601,0.21826171875,0.9710752964019775,784,-0.03759216517210007,0.016175773,0.2,-43.065266251564026,-0.025461810175329447,0.4670601487159729,0.0004092704424510632,-2.0592352000000007,1258.0
51,10,26112,2597,0.11255215806886554,0.2337646484375,0.9709174633026123,800,0.005202978849411011,0.02211681,0.2,-43.018773794174194,-0.021916813959251158,0.10514986515045166,0.0004092704424510632,-2.0592352000000007,1258.0
52,10,26624,2596,0.008713942046597367,0.1810302734375,0.9719555377960205,816,-0.0419510155916214,0.016604988,0.2,-43.0325288772583,-0.021269014112476725,-4.687184810638428,0.0004092704424510632,-2.056446714285715,1258.0
53,10,27136,2596,0.14670940348878503,0.225341796875,0.9707967638969421,832,0.03280983120203018,0.018398244,0.2,-43.04275465011597,-0.021715792594477534,0.07972729206085205,0.0004092704424510632,-2.056446714285715,1258.0
54,10,27648,2596,0.009609377033484634,0.24169921875,0.9699608087539673,848,-0.045212097465991974,0.031281367,0.2,-43.003363490104675,-0.02975556717137806,-1.2484350204467773,0.0004092704424510632,-2.056446714285715,1258.0
55,10,28160,2595,0.004684806379373185,0.1988525390625,0.9730754494667053,864,-0.04533540830016136,0.015376493,0.2,-43.037606954574585,-0.025320544751593843,0.3351436257362366,0.0004092704424510632,-2.0623267727272734,1258.0
56,11,28672,2595,0.12508362717926502,0.309326171875,0.9722867608070374,880,0.009358376264572144,0.044176146,0.2,-43.08996379375458,-0.029627292693476193,0.04020005464553833,0.0004092704424510632,-2.0623267727272734,1258.0
57,11,29184,2595,0.004035787185785011,0.2269287109375,0.9731848239898682,896,-0.04198024049401283,0.020920701,0.2,-43.07926106452942,-0.0271560239707469,-5.45209264755249,0.0004092704424510632,-2.0635943043478266,1258.0
58,11,29696,2594,0.20109122525900602,0.23046875,0.9729740619659424,912,0.07467714697122574,0.018687505,0.2,-43.10268759727478,-0.02202313402085565,0.024904072284698486,0.0004092704424510632,-2.0635943043478266,1258.0
59,11,30208,2594,0.0050036013417411596,0.2406005859375,0.9731462001800537,928,-0.030199188739061356,0.018849028,0.2,-43.09142184257507,-0.025691012997413054,-0.1533435583114624,0.0004092704424510632,-2.063658,1258.0
60,11,30720,2594,0.1838669585995376,0.2374267578125,0.9729573726654053,944,0.03876372426748276,0.026754057,0.2,-43.10161745548248,-0.025730434543220326,0.14666765928268433,0.0004092704424510632,-2.063658,1258.0
61,12,31232,2593,0.012904808798339218,0.2381591796875,0.9742814898490906,960,-0.028285818174481392,0.020047655,0.2,-43.10572600364685,-0.02509952192485798,-0.44191932678222656,0.0004092704424510632,-2.063658,1258.0
62,12,31744,2593,0.002700319604628021,0.2322998046875,0.973919153213501,976,-0.03214842826128006,0.015752342,0.2,-43.137866139411926,-0.025066587288165465,-0.647966742515564,0.0004092704424510632,-2.0634440400000003,1258.0
63,12,32256,2593,0.22659337148070335,0.21826171875,0.9729418158531189,992,0.07773658633232117,0.01699029,0.2,-43.10692799091339,-0.01944836406619288,0.03419232368469238,0.0004092704424510632,-2.0634440400000003,1258.0
64,12,32768,2593,0.00873332135961391,0.2020263671875,0.9716508984565735,1008,-0.04035036638379097,0.015446015,0.2,-43.07676386833191,-0.023683153063757345,-1.8335273265838623,0.0004092704424510632,-2.0585088846153847,1258.0
65,12,33280,2592,0.22497564693912864,0.1767578125,0.9703882336616516,1024,0.07964342832565308,0.018119581,0.2,-43.03312122821808,-0.018778799596475437,0.12118571996688843,0.0004092704424510632,-2.0585088846153847,1258.0
66,13,33792,2592,0.004628886003047228,0.171142578125,0.9715577960014343,1040,-0.032808538526296616,0.012753962,0.2,-43.019132018089294,-0.019609160342952237,-0.15749990940093994,0.0004092704424510632,-2.0585088846153847,1258.0
67,13,34304,2592,0.0056087142511387356,0.300537109375,0.9711784720420837,1056,-0.035375580191612244,0.027652979,0.2,-43.04376184940338,-0.03161811578320339,0.43347591161727905,0.0004092704424510632,-2.0618700740740743,1258.0
68,13,34816,2592,0.24814183777198195,0.1585693359375,0.970686137676239,1072,0.07608669996261597,0.018371884,0.2,-43.02179718017578,-0.01948428175819572,0.11864006519317627,0.0004092704424510632,-2.0618700740740743,1258.0
69,13,35328,2591,0.01101706174085848,0.2315673828125,0.9700609445571899,1088,-0.02916456013917923,0.021624133,0.2,-43.00969111919403,-0.024335084148333408,-1.6871447563171387,0.0004092704424510632,-2.063562678571429,1258.0
70,13,35840,2591,0.19599797343835235,0.2025146484375,0.9700042009353638,1104,0.04805925488471985,0.021716863,0.2,-42.993550419807434,-0.022620157993515022,0.33091938495635986,0.0004092704424510632,-2.063562678571429,1258.0
71,14,36352,2591,0.006128394561528694,0.254638671875,0.9698323011398315,1120,-0.040553607046604156,0.020485338,0.2,-42.98979341983795,-0.028938915478647687,-2.2625811100006104,0.0004092704424510632,-2.063562678571429,1258.0
72,14,36864,2590,0.005776456004241481,0.218505859375,0.969091534614563,1136,-0.03859221935272217,0.018633496,0.2,-42.97614645957947,-0.024740059627220035,0.18039685487747192,0.0004092704424510632,-2.063254413793104,1258.0
73,14,37376,2590,0.18357194936834276,0.1910400390625,0.9672935605049133,1152,0.02263856679201126,0.019390762,0.2,-42.93983042240143,-0.02326817657740321,0.06807535886764526,0.0004092704424510632,-2.063254413793104,1258.0
74,14,37888,2590,0.018950590485474095,0.22119140625,0.9674840569496155,1168,-0.032671961933374405,0.018049693,0.2,-42.9009006023407,-0.023704501072643325,-2.3061959743499756,0.0004092704424510632,-2.0670128,1258.0
75,14,38400,2590,0.18444783193990588,0.2384033203125,0.9678000211715698,1184,0.053282782435417175,0.030720357,0.2,-42.91729164123535,-0.025230240324162878,0.41016530990600586,0.0004092704424510632,-2.0670128,1258.0
76,15,38912,2589,0.01155318023666041,0.2708740234375,0.9669188261032104,1200,-0.04755457118153572,0.025951983,0.2,-42.90950918197632,-0.032550415497098584,-2.8639869689941406,0.0004092704424510632,-2.0670128,1258.0
77,15,39424,2589,0.005722852940380108,0.31103515625,0.9645211100578308,1216,-0.04077472165226936,0.03347172,0.2,-42.857298851013184,-0.03157397075847257,0.15419268608093262,0.0004092704424510632,-2.067409290322581,1258.0
78,15,39936,2589,0.17611549445427954,0.1854248046875,0.9636876583099365,1232,0.010976575314998627,0.020171462,0.2,-42.79480564594269,-0.018917844150564633,0.08498525619506836,0.0004092704424510632,-2.067409290322581,1258.0
79,15,40448,2588,0.0071625222262809984,0.263671875,0.9631014466285706,1248,-0.040431223809719086,0.02418114,0.2,-42.77523338794708,-0.02836196738644503,-3.6186184883117676,0.0004092704424510632,-2.0663218125,1258.0
80,15,40960,2588,0.22609808202832937,0.2498779296875,0.9622237682342529,1264,0.05556309223175049,0.026690021,0.2,-42.75666546821594,-0.026270971531630494,0.0465618371963501,0.0004092704424510632,-2.0663218125,1258.0
81,16,41472,2588,0.022106750373495743,0.1923828125,0.9623817801475525,1280,-0.03481709212064743,0.024265327,0.2,-42.74214208126068,-0.023816142755094916,-1.2030367851257324,0.0004092704424510632,-2.0663218125,1258.0
82,16,41984,2588,0.011146445118356496,0.2303466796875,0.961320161819458,1296,-0.028943944722414017,0.014789645,0.2,-42.73964035511017,-0.025683081839815713,0.5305675268173218,0.0004092704424510632,-2.0650277272727275,1258.0
83,16,42496,2588,0.16995434183627367,0.29296875,0.9608820080757141,1312,0.04999937489628792,0.029808598,0.2,-42.70253252983093,-0.02596966872806661,0.2785343527793884,0.0004092704424510632,-2.0650277272727275,1258.0
84,16,43008,2587,0.010609893324726727,0.2049560546875,0.9607084393501282,1328,-0.0348316989839077,0.015475467,0.2,-42.697110652923584,-0.027203655074117705,-6.5070061683654785,0.0004092704424510632,-2.0647312941176468,1258.0
85,16,43520,2587,0.24371157307177782,0.2979736328125,0.9594876170158386,1344,0.03147996962070465,0.03401211,0.2,-42.67919647693634,-0.03205323964357376,0.052611351013183594,0.0004092704424510632,-2.0647312941176468,1258.0
86,17,44032,2587,0.015494427760131657,0.2742919921875,0.9603409767150879,1360,-0.03536650538444519,0.022562457,0.2,-42.65845727920532,-0.02973673539236188,-0.2588160037994385,0.0004092704424510632,-2.065779314285714,1258.0
87,17,44544,2587,0.2386556351557374,0.2452392578125,0.9612675905227661,1376,0.08218470215797424,0.02269001,0.2,-42.70002567768097,-0.02114412894297857,0.10650384426116943,0.0004092704424510632,-2.065779314285714,1258.0
88,17,45056,2587,0.009954536399163771,0.1715087890625,0.9609856605529785,1392,-0.014272958040237427,0.016284684,0.2,-42.70881104469299,-0.017661070203757845,-2.2194066047668457,0.0004092704424510632,-2.065779314285714,1258.0
89,17,45568,2587,0.0018500023725209758,0.2117919921875,0.962002158164978,1408,-0.033129896968603134,0.015237395,0.2,-42.71295881271362,-0.02236782747786492,-1.3375394344329834,0.0004092704424510632,-2.0593967499999994,1258.0
90,17,46080,2586,0.27944129100069404,0.254638671875,0.9628663659095764,1424,0.10212305933237076,0.028658547,0.2,-42.75011491775513,-0.020779967453563586,0.03606116771697998,0.0004092704424510632,-2.0593967499999994,1258.0
91,18,46592,2586,0.017026792775141075,0.181640625,0.9620175361633301,1440,-0.02195984125137329,0.015880294,0.2,-42.750800371170044,-0.020915049375616945,-0.3082888126373291,0.0004092704424510632,-2.0613505405405403,1258.0
92,18,47104,2586,0.250957100186497,0.21875,0.9620596766471863,1456,0.10247351229190826,0.02283796,0.2,-42.724689245224,-0.021358557052735705,0.3685147762298584,0.0004092704424510632,-2.0613505405405403,1258.0
93,18,47616,2586,0.013660314143635333,0.2164306640625,0.9613085985183716,1472,-0.033878084272146225,0.015631918,0.2,-42.721599102020264,-0.022811690694652498,-0.5751651525497437,0.0004092704424510632,-2.0613505405405403,1258.0
94,18,48128,2586,0.019584518566261977,0.244140625,0.9602001309394836,1488,-0.02826569974422455,0.016996864,0.2,-42.6867390871048,-0.02841283167435904,0.3452889919281006,0.0004092704424510632,-2.0609779210526313,1258.0
95,18,48640,2586,0.21971126040443778,0.18896484375,0.959972083568573,1504,0.07007317245006561,0.017744888,0.2,-42.6586719751358,-0.020736460806801915,0.284209668636322,0.0004092704424510632,-2.0609779210526313,1258.0
96,19,49152,2586,0.013709782229852863,0.2569580078125,0.9597591161727905,1520,-0.034493256360292435,0.017317131,0.2,-42.65208423137665,-0.02961016220797319,-0.6803066730499268,0.0004092704424510632,-2.061096897435897,1258.0
97,19,49664,2585,0.24946954753249884,0.2191162109375,0.9601547718048096,1536,0.08939381688833237,0.025124162,0.2,-42.656322598457336,-0.027163476101122797,0.13516080379486084,0.0004092704424510632,-2.061096897435897,1258.0
98,19,50176,2585,0.015944244631100446,0.204345703125,0.9604869484901428,1552,-0.031755220144987106,0.015273573,0.2,-42.66691768169403,-0.02321348336408846,-1.942617416381836,0.0004092704424510632,-2.061096897435897,1258.0
99,19,50688,2585,0.021989275875966996,0.279052734375,0.9617104530334473,1568,-0.02856161631643772,0.020870777,0.2,-42.681116819381714,-0.02919428495806642,0.5914222002029419,0.0004092704424510632,-2.054905175,1258.0
100,19,51200,2585,0.21551863895729184,0.1995849609375,0.9623513221740723,1584,0.06484523415565491,0.017673008,0.2,-42.7193078994751,-0.021888708564802073,0.47121739387512207,0.0004092704424510632,-2.054905175,1258.0
101,20,51712,2585,0.008398690944886766,0.2576904296875,0.9616445899009705,1600,-0.03781308978796005,0.018103328,0.2,-42.722440004348755,-0.025916880069416948,-3.137629508972168,0.0004092704424510632,-2.0549370000000002,1258.0
102,20,52224,2585,0.2533639627508819,0.27392578125,0.9616497755050659,1616,0.05969267338514328,0.024453621,0.2,-42.704883098602295,-0.02522666793083772,0.06833022832870483,0.0004092704424510632,-2.0549370000000002,1258.0
103,20,52736,2585,0.021847664727829397,0.2049560546875,0.9622560143470764,1632,-0.023951176553964615,0.02047789,0.2,-42.715325236320496,-0.021547448297496885,-1.7131059169769287,0.0004092704424510632,-2.0549370000000002,1258.0
104,20,53248,2585,0.021916463039815426,0.263427734375,0.962774395942688,1648,-0.028508439660072327,0.025002517,0.2,-42.740697145462036,-0.028680285904556513,0.3166009187698364,0.0004092704424510632,-2.053455023809524,1258.0
105,20,53760,2585,0.22639919398352504,0.2073974609375,0.9622768759727478,1664,0.06399936974048615,0.024790104,0.2,-42.744303941726685,-0.02459687150985701,0.24450135231018066,0.0004092704424510632,-2.053455023809524,1258.0
106,20,54272,2585,0.010036070118076168,0.25634765625,0.9625564217567444,1680,-0.03465326502919197,0.02449485,0.2,-42.728766083717346,-0.026876301257289015,-4.147166728973389,0.0004092704424510632,-2.0529194418604653,1258.0
107,21,54784,2585,0.2628757287748158,0.191162109375,0.9622126221656799,1696,0.10159340500831604,0.015116284,0.2,-42.73512065410614,-0.01583120877330657,0.056579530239105225,0.0004092704424510632,-2.0529194418604653,1258.0
108,21,55296,2584,0.019708527979673818,0.2322998046875,0.9625173807144165,1712,-0.021583952009677887,0.016222274,0.2,-42.724257707595825,-0.02272755560989026,-3.185359001159668,0.0004092704424510632,-2.0529194418604653,1258.0
109,21,55808,2584,0.008776914502959698,0.2041015625,0.9632931351661682,1728,-0.01598924584686756,0.014299788,0.2,-42.74582815170288,-0.020250757239409722,0.5642235279083252,0.0004092704424510632,-2.050946659090909,1258.0
110,21,56320,2584,0.21043181931599975,0.2894287109375,0.9650176167488098,1744,0.05944545939564705,0.025896214,0.2,-42.78583550453186,-0.025349360454129055,0.2738049030303955,0.0004092704424510632,-2.050946659090909,1258.0
111,21,56832,2584,0.016818908959976397,0.2327880859375,0.9640411734580994,1760,-0.03415880352258682,0.024001785,0.2,-42.808780550956726,-0.02583893432165496,-4.862246513366699,0.0004092704424510632,-2.0460548444444444,1258.0
112,22,57344,2584,0.282581000123173,0.236083984375,0.9633323550224304,1776,0.05937054008245468,0.023515292,0.2,-42.76480793952942,-0.025985044543631375,0.07421386241912842,0.0004092704424510632,-2.0460548444444444,1258.0
113,22,57856,2584,0.01979876331461128,0.2794189453125,0.9631321430206299,1792,-0.031234364956617355,0.026491752,0.2,-42.76110124588013,-0.028943725585122593,-2.0841519832611084,0.0004092704424510632,-2.0460548444444444,1258.0
114,22,58368,2584,0.03162148845149204,0.19921875,0.9627439379692078,1808,-0.021616384387016296,0.0144169275,0.2,-42.75517404079437,-0.022544015548191965,0.292137086391449,0.0004092704424510632,-2.046151695652174,1258.0
115,22,58880,2584,0.11402691376861185,0.3111572265625,0.9627110958099365,1824,0.023776790127158165,0.03590607,0.2,-42.75026988983154,-0.02132018597330898,0.20485258102416992,0.0004092704424510632,-2.046151695652174,1258.0
116,22,59392,2584,0.0065457155360491015,0.21533203125,0.9626227617263794,1840,-0.030612872913479805,0.014297903,0.2,-42.74991047382355,-0.022245959196879994,-6.0699543952941895,0.0004092704424510632,-2.0430957872340425,1258.0
117,23,59904,2584,0.3037182320840657,0.2275390625,0.9624903202056885,1856,0.10113337635993958,0.021170022,0.2,-42.74375534057617,-0.02453511687053833,0.052825212478637695,0.0004092704424510632,-2.0430957872340425,1258.0
118,23,60416,2584,0.020862286328338087,0.1385498046875,0.9621045589447021,1872,-0.011732679791748524,0.012423305,0.2,-42.73636531829834,-0.015328632114687935,-0.43847858905792236,0.0004092704424510632,-2.0413570625,1258.0
119,23,60928,2584,0.26487321965396404,0.18359375,0.962531328201294,1888,0.08058285713195801,0.015754415,0.2,-42.73440170288086,-0.021241965208901092,0.38276898860931396,0.0004092704424510632,-2.0413570625,1258.0
120,23,61440,2583,0.01478896988555789,0.2471923828125,0.9627920389175415,1904,-0.027579978108406067,0.016849013,0.2,-42.74583339691162,-0.02361206675413996,-0.5178015232086182,0.0004092704424510632,-2.0413570625,1258.0
121,23,61952,2583,0.026015561365056783,0.22265625,0.9614605903625488,1920,-0.012128867208957672,0.016100582,0.2,-42.73017644882202,-0.02329405066848267,0.0049111247062683105,0.0004092704424510632,-2.0414328571428575,1258.0
122,24,62464,2583,0.25694878632202744,0.18408203125,0.9609133005142212,1936,0.07801193743944168,0.015388239,0.2,-42.68750512599945,-0.023674740630667657,0.16446685791015625,0.0004092704424510632,-2.0414328571428575,1258.0
123,24,62976,2583,0.024427913944236934,0.2437744140625,0.9591313004493713,1952,-0.03720450773835182,0.01795113,0.2,-42.659886598587036,-0.0253115042578429,-1.1946239471435547,0.0004092704424510632,-2.04101928,1258.0
124,24,63488,2583,0.23269097972661257,0.1876220703125,0.9576393365859985,1968,0.07880562543869019,0.020736052,0.2,-42.60129117965698,-0.017325715180049883,0.3218246102333069,0.0004092704424510632,-2.04101928,1258.0
125,24,64000,2583,0.00786799439083552,0.1949462890625,0.9573569297790527,1984,-0.022218065336346626,0.017996676,0.2,-42.57238471508026,-0.021487367144800373,-3.118925094604492,0.0004092704424510632,-2.04101928,1258.0
