time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
14,2,7168,2650,0.040677544893696904,0.3232421875,0.9979789853096008,208,-0.030765600502490997,0.029959397,0.2,-43.98160696029663,-0.037554441718384624,0.07153964042663574,0.0004092704424510632,-2.1310949999999997,1258.0
15,2,7680,2644,0.0032290277777065057,0.2247314453125,0.9968933463096619,224,-0.03955669328570366,0.015223473,0.2,-43.8931223154068,-0.026465782211744227,-0.04577159881591797,0.0004092704424510632,-2.1454841666666664,1258.0
16,3,8192,2638,0.05908458132762462,0.2059326171875,0.9969235062599182,240,-0.0027782954275608063,0.016353503,0.2,-43.88204908370972,-0.023282705929887015,0.00868213176727295,0.0004092704424510632,-2.1454841666666664,1258.0
17,3,8704,2631,0.001782644019840518,0.214599609375,0.9979822635650635,256,-0.031374383717775345,0.01580257,0.2,-43.890952348709106,-0.024843538383720443,-0.10028135776519775,0.0004092704424510632,-2.1454841666666664,1258.0
18,3,9216,2627,0.0025743012483872008,0.2322998046875,0.9991020560264587,272,-0.031270936131477356,0.013670257,0.2,-43.92951703071594,-0.023130021763790864,0.621482789516449,0.0004092704424510632,-2.155083857142857,1258.0
19,3,9728,2624,0.061438377131707966,0.2227783203125,0.999522864818573,288,-0.002717789262533188,0.01875613,0.2,-43.95265436172485,-0.01994060601282399,0.12671351432800293,0.0004092704424510632,-2.155083857142857,1258.0
20,3,10240,2621,0.003564626831575879,0.18408203125,0.9989954829216003,304,-0.029818719252943993,0.014803698,0.2,-43.947789788246155,-0.021013083023717627,-1.0304601192474365,0.0004092704424510632,-2.1580635,1258.0
21,4,10752,2618,0.04933334584347904,0.2230224609375,0.9982268810272217,320,-0.014152904972434044,0.015173318,0.2,-43.92785918712616,-0.025648656017438043,0.053227901458740234,0.0004092704424510632,-2.1580635,1258.0
22,4,11264,2616,0.001658459083046182,0.188232421875,0.9954400062561035,336,-0.036404598504304886,0.014148034,0.2,-43.873759031295776,-0.021819188143126667,-0.6248910427093506,0.0004092704424510632,-2.1580635,1258.0
23,4,11776,2614,0.002498532980098389,0.2142333984375,0.9948723316192627,352,-0.03749632090330124,0.017276429,0.2,-43.811310172080994,-0.020584917438100092,0.33675265312194824,0.0004092704424510632,-2.1491723333333335,1258.0
24,4,12288,2612,0.0495751315029338,0.2406005859375,0.9957671761512756,368,-0.027322567999362946,0.027152639,0.2,-43.815560936927795,-0.02485122944926843,0.1597873568534851,0.0004092704424510632,-2.1491723333333335,1258.0
25,4,12800,2610,0.004685411813625251,0.1927490234375,0.9973961114883423,384,-0.026576880365610123,0.01677106,0.2,-43.85793936252594,-0.019481048002489842,-1.5448927879333496,0.0004092704424510632,-2.1429329,1258.0
26,5,13312,2608,0.07743861805647612,0.2462158203125,0.9972265362739563,400,-0.0017998777329921722,0.0185562,0.2,-43.8877238035202,-0.025848715391475707,0.016435623168945312,0.0004092704424510632,-2.1429329,1258.0
27,5,13824,2607,0.001900653191114543,0.232421875,0.9972025752067566,416,-0.03716978430747986,0.017374322,0.2,-43.8724969625473,-0.026573883631499484,0.03382241725921631,0.0004092704424510632,-2.1429329,1258.0
28,5,14336,2606,0.002634898446558509,0.1927490234375,0.998749315738678,432,-0.02612510323524475,0.014960058,0.2,-43.892536640167236,-0.02272903616540134,0.5686932802200317,0.0004092704424510632,-2.146698,1258.0
29,5,14848,2605,0.04538705333834514,0.2652587890625,0.9980125427246094,448,-0.009095709770917892,0.027297206,0.2,-43.91804873943329,-0.0260103621694725,0.04456591606140137,0.0004092704424510632,-2.146698,1258.0
30,5,15360,2603,0.0024828294644976268,0.2225341796875,0.9983850717544556,464,-0.040961213409900665,0.019719891,0.2,-43.89950692653656,-0.024825512955430895,-1.590505599975586,0.0004092704424510632,-2.153460416666667,1258.0
31,6,15872,2602,0.09984719543717802,0.263671875,0.9968820810317993,480,-0.0012507140636444092,0.01842572,0.2,-43.89078938961029,-0.024931097228545696,0.045489490032196045,0.0004092704424510632,-2.153460416666667,1258.0
32,6,16384,2601,0.0033977628554566763,0.2218017578125,0.9961524605751038,496,-0.03261403366923332,0.017440874,0.2,-43.84364974498749,-0.02243436074058991,0.10195976495742798,0.0004092704424510632,-2.1635786153846155,1258.0
33,6,16896,2600,0.10625477763824165,0.2130126953125,0.9968392848968506,512,0.031187236309051514,0.015755838,0.2,-43.84494364261627,-0.023844678449677303,0.12062573432922363,0.0004092704424510632,-2.1635786153846155,1258.0
34,6,17408,2599,0.006279073575569782,0.1719970703125,0.9958817958831787,528,-0.01937427930533886,0.014542312,0.2,-43.84880983829498,-0.02126364261494018,-0.12938499450683594,0.0004092704424510632,-2.1635786153846155,1258.0
35,6,17920,2598,0.0057992733491119,0.2467041015625,0.9933727383613586,544,-0.02819117158651352,0.02009366,0.2,-43.787999510765076,-0.030817873441264965,0.06151401996612549,0.0004092704424510632,-2.160293785714286,1258.0
36,7,18432,2598,0.1052360103931278,0.2197265625,0.9928358793258667,560,0.015058524906635284,0.023182206,0.2,-43.731810331344604,-0.026457757790922187,0.14289027452468872,0.0004092704424510632,-2.160293785714286,1258.0
37,7,18944,2597,0.004486758589337114,0.2000732421875,0.9942893981933594,576,-0.037041064351797104,0.014558939,0.2,-43.74110651016235,-0.02587347978260368,-0.566635251045227,0.0004092704424510632,-2.1533726,1258.0
38,7,19456,2596,0.09115729527547956,0.227783203125,0.9949811100959778,592,0.0017267651855945587,0.02191582,0.2,-43.78220045566559,-0.024151841644197702,0.21736973524093628,0.0004092704424510632,-2.1533726,1258.0
39,7,19968,2596,0.00255834768540808,0.2476806640625,0.9950301051139832,608,-0.04174816980957985,0.02162202,0.2,-43.794254541397095,-0.025928957475116476,-3.0896663665771484,0.0004092704424510632,-2.1533726,1258.0
40,7,20480,2595,0.0028251393559912685,0.2874755859375,0.9933130741119385,624,-0.034818895161151886,0.023233894,0.2,-43.768527150154114,-0.030576195975299925,0.4169246554374695,0.0004092704424510632,-2.1528375,1258.0
41,8,20992,2594,0.10828685690648854,0.194580078125,0.9915212988853455,640,0.022302325814962387,0.020285618,0.2,-43.70624876022339,-0.023279352884856053,0.06797480583190918,0.0004092704424510632,-2.1528375,1258.0
42,8,21504,2594,0.005806453169498127,0.21484375,0.9912967681884766,656,-0.03780975565314293,0.020004975,0.2,-43.672855734825134,-0.024730243458179757,-0.701461911201477,0.0004092704424510632,-2.1509732352941175,1258.0
43,8,22016,2593,0.11462526442483068,0.2164306640625,0.9917966723442078,672,0.015645835548639297,0.021308722,0.2,-43.67321240901947,-0.022375906992238015,0.1186712384223938,0.0004092704424510632,-2.1509732352941175,1258.0
44,8,22528,2592,0.00871618317978573,0.177734375,0.9926117658615112,688,-0.031974587589502335,0.020857196,0.2,-43.69744348526001,-0.021028700939496048,-3.1703362464904785,0.0004092704424510632,-2.1509732352941175,1258.0
45,8,23040,2591,0.006641602856689133,0.2520751953125,0.9936615824699402,704,-0.04001875966787338,0.020960942,0.2,-43.71745157241821,-0.026748188785859384,0.6545071005821228,0.0004092704424510632,-2.1572159444444443,1258.0
46,9,23552,2591,0.11290650395676494,0.170166015625,0.9918853044509888,720,0.01613382250070572,0.018921081,0.2,-43.7178875207901,-0.023160927783465013,0.27182459831237793,0.0004092704424510632,-2.1572159444444443,1258.0
47,9,24064,2591,0.005094141037261579,0.210693359375,0.9901320338249207,736,-0.0322934165596962,0.018208249,0.2,-43.645498275756836,-0.021427941843285225,-2.325700283050537,0.0004092704424510632,-2.1616759473684213,1258.0
48,9,24576,2590,0.13051090645603836,0.23681640625,0.988791823387146,752,0.03892526775598526,0.018439692,0.2,-43.60418629646301,-0.025540843489579856,0.059917569160461426,0.0004092704424510632,-2.1616759473684213,1258.0
49,9,25088,2590,0.006549016630742699,0.1610107421875,0.9877378344535828,768,-0.028147229924798012,0.012730835,0.2,-43.5641485452652,-0.019269463722594082,-1.5320043563842773,0.0004092704424510632,-2.1616759473684213,1258.0
50,9,25600,2589,0.0035391707133385353,0.26025390625,0.9872249960899353,784,-0.04256673902273178,0.024843115,0.2,-43.53407537937164,-0.027324024704284966,0.7022227048873901,0.0004092704424510632,-2.15929185,1258.0
51,10,26112,2589,0.11140344385057688,0.247802734375,0.9858815670013428,800,0.014604642987251282,0.023123655,0.2,-43.50898587703705,-0.02493281643546652,0.26196831464767456,0.0004092704424510632,-2.15929185,1258.0
52,10,26624,2589,0.005841807371325558,0.21337890625,0.9840306639671326,816,-0.03908758610486984,0.017923724,0.2,-43.46299850940704,-0.024132815320626833,-5.78816556930542,0.0004092704424510632,-2.164919238095238,1258.0
53,10,27136,2588,0.13845213036984205,0.2313232421875,0.9828639030456543,832,0.02676868811249733,0.023912849,0.2,-43.40580332279205,-0.024432327540125698,0.04791313409805298,0.0004092704424510632,-2.164919238095238,1258.0
54,10,27648,2588,0.01056223560590297,0.17333984375,0.9824663996696472,848,-0.014329031109809875,0.017031435,0.2,-43.387197732925415,-0.017009044779115357,-0.830618143081665,0.0004092704424510632,-2.164919238095238,1258.0
55,10,28160,2588,0.010249008075334132,0.226806640625,0.9830353260040283,864,-0.04350902885198593,0.016561788,0.2,-43.3876074552536,-0.029216816881671548,0.6019331216812134,0.0004092704424510632,-2.156630272727273,1258.0
56,11,28672,2587,0.08990595117211342,0.271240234375,0.9827695488929749,880,-0.008092239499092102,0.028567081,0.2,-43.389224886894226,-0.029658346553333104,0.2882224917411804,0.0004092704424510632,-2.156630272727273,1258.0
57,11,29184,2587,0.006880565510073211,0.189697265625,0.982547402381897,896,-0.03737204521894455,0.017751444,0.2,-43.37751352787018,-0.02058863300771918,-5.354151248931885,0.0004092704424510632,-2.157598304347826,1258.0
58,11,29696,2586,0.15891519794240594,0.225341796875,0.9820660948753357,912,0.03569870442152023,0.020840988,0.2,-43.36120319366455,-0.028169789497042075,0.06853681802749634,0.0004092704424510632,-2.157598304347826,1258.0
59,11,30208,2586,0.010018525194027461,0.2381591796875,0.9820308685302734,928,-0.024842649698257446,0.022985842,0.2,-43.356677770614624,-0.0231847372779157,-0.03411436080932617,0.0004092704424510632,-2.162791,1258.0
60,11,30720,2586,0.1460017990320921,0.2113037109375,0.9817670583724976,944,0.031187642365694046,0.019333858,0.2,-43.34729218482971,-0.02057175964000635,0.3243263363838196,0.0004092704424510632,-2.162791,1258.0
61,12,31232,2585,0.016490219946717843,0.2000732421875,0.9824323058128357,960,-0.025417063385248184,0.015866026,0.2,-43.35338056087494,-0.02124059021298308,-0.5328763723373413,0.0004092704424510632,-2.162791,1258.0
62,12,31744,2585,0.0023029912808851805,0.28564453125,0.9831483364105225,976,-0.0521763376891613,0.024235811,0.2,-43.37280809879303,-0.03510611320962198,-1.4084179401397705,0.0004092704424510632,-2.15613228,1258.0
63,12,32256,2585,0.16213419288396835,0.2625732421875,0.9827613830566406,992,0.03262614458799362,0.03507401,0.2,-43.38024604320526,-0.030223199486499652,0.05256599187850952,0.0004092704424510632,-2.15613228,1258.0
64,12,32768,2584,0.008159438300936017,0.2127685546875,0.9823095202445984,1008,-0.032215822488069534,0.020045618,0.2,-43.363438844680786,-0.024326517377630807,-1.742110013961792,0.0004092704424510632,-2.1634941153846152,1258.0
65,12,33280,2584,0.1689752317033708,0.1767578125,0.9829195141792297,1024,0.04947973042726517,0.015469925,0.2,-43.36302828788757,-0.017502070521004498,0.08561164140701294,0.0004092704424510632,-2.1634941153846152,1258.0
66,13,33792,2584,0.007450690871337429,0.248779296875,0.9848698973655701,1040,-0.03795386105775833,0.017279599,0.2,-43.40146541595459,-0.02767632104223594,-0.16646182537078857,0.0004092704424510632,-2.1634941153846152,1258.0
67,13,34304,2583,0.008960109858890064,0.185546875,0.9863319993019104,1056,-0.028457211330533028,0.018897079,0.2,-43.458205699920654,-0.020627049350878224,0.3596261739730835,0.0004092704424510632,-2.1620293333333334,1258.0
68,13,34816,2583,0.15893897833302617,0.18994140625,0.9868261814117432,1072,0.051723942160606384,0.020401463,0.2,-43.49075162410736,-0.022012285349774174,0.18598371744155884,0.0004092704424510632,-2.1620293333333334,1258.0
69,13,35328,2583,0.00948841946956236,0.2509765625,0.9862666130065918,1088,-0.0402243509888649,0.019490104,0.2,-43.48637020587921,-0.026879826487856917,-1.6927175521850586,0.0004092704424510632,-2.163594392857143,1258.0
70,13,35840,2583,0.1514580943621695,0.2752685546875,0.9850813150405884,1104,0.04648203030228615,0.017802063,0.2,-43.46090245246887,-0.02543993858853355,0.28170245885849,0.0004092704424510632,-2.163594392857143,1258.0
71,14,36352,2582,0.009037333009473514,0.256103515625,0.9854151606559753,1120,-0.035263970494270325,0.02305968,0.2,-43.44120383262634,-0.02660841928445734,-1.954439640045166,0.0004092704424510632,-2.163594392857143,1258.0
72,14,36864,2582,0.009139427857007831,0.2852783203125,0.9862821102142334,1136,-0.0285661481320858,0.02060809,0.2,-43.4664466381073,-0.028010568137688097,0.16072994470596313,0.0004092704424510632,-2.1616150344827587,1258.0
73,14,37376,2582,0.14221264887601137,0.2078857421875,0.9869045615196228,1152,0.02587670087814331,0.02192031,0.2,-43.49293410778046,-0.02210088598076254,0.15479999780654907,0.0004092704424510632,-2.1616150344827587,1258.0
74,14,37888,2582,0.009126741675572703,0.224365234375,0.9876617789268494,1168,-0.04330283775925636,0.017523475,0.2,-43.510021328926086,-0.023245678545208648,-3.582784652709961,0.0004092704424510632,-2.1592550333333334,1258.0
75,14,38400,2582,0.16462534153833985,0.2369384765625,0.9896488785743713,1184,0.043545253574848175,0.021313984,0.2,-43.54854142665863,-0.022256597090745345,0.10627239942550659,0.0004092704424510632,-2.1592550333333334,1258.0
76,15,38912,2581,0.012918092164909467,0.2052001953125,0.9920355081558228,1200,-0.027367543429136276,0.018647693,0.2,-43.61880397796631,-0.024274059949675575,-2.2513813972473145,0.0004092704424510632,-2.1592550333333334,1258.0
77,15,39424,2581,0.006611301578232087,0.1915283203125,0.9928724765777588,1216,-0.02400048077106476,0.016371377,0.2,-43.67712223529816,-0.0221609786094632,0.4642070531845093,0.0004092704424510632,-2.1519160000000004,1258.0
78,15,39936,2581,0.13008213555440307,0.24560546875,0.9929928779602051,1232,0.0306292362511158,0.018500265,0.2,-43.68516182899475,-0.021556288513238542,0.26635080575942993,0.0004092704424510632,-2.1519160000000004,1258.0
79,15,40448,2581,0.013830249350576196,0.2724609375,0.9946972131729126,1248,-0.05805082619190216,0.025690679,0.2,-43.7024610042572,-0.03070759112597443,-3.7643284797668457,0.0004092704424510632,-2.15736975,1258.0
80,15,40960,2581,0.1562801548279822,0.208740234375,0.9938071370124817,1264,0.047012243419885635,0.018486228,0.2,-43.73283541202545,-0.023801847062713932,0.18346023559570312,0.0004092704424510632,-2.15736975,1258.0
81,16,41472,2581,0.018490096175810322,0.1544189453125,0.9938756227493286,1280,-0.019732121378183365,0.015465228,0.2,-43.708648800849915,-0.018283110606716946,-1.2538392543792725,0.0004092704424510632,-2.15736975,1258.0
82,16,41984,2580,0.010075310099637136,0.27001953125,0.9931633472442627,1296,-0.03882119804620743,0.019981477,0.2,-43.70813512802124,-0.030967854036134668,0.5665196776390076,0.0004092704424510632,-2.1597411818181818,1258.0
83,16,42496,2580,0.11467863479629159,0.2659912109375,0.9910351037979126,1312,0.018471628427505493,0.023157837,0.2,-43.658913254737854,-0.025882717614877038,0.3252025842666626,0.0004092704424510632,-2.1597411818181818,1258.0
84,16,43008,2580,0.012207674597448204,0.1502685546875,0.9904918670654297,1328,-0.032248180359601974,0.01637492,0.2,-43.614840507507324,-0.01856808809679933,-4.289961814880371,0.0004092704424510632,-2.159078264705882,1258.0
85,16,43520,2580,0.17612101952545345,0.2548828125,0.9900161623954773,1344,0.03371373936533928,0.02570283,0.2,-43.60332787036896,-0.026657413676730357,0.09034854173660278,0.0004092704424510632,-2.159078264705882,1258.0
86,17,44032,2580,0.01715699880151078,0.1842041015625,0.98992919921875,1360,-0.028279002755880356,0.0146838,0.2,-43.593804359436035,-0.02083782779300236,-0.1960676908493042,0.0004092704424510632,-2.155194171428571,1258.0
87,17,44544,2580,0.17980834562331438,0.1826171875,0.9889121651649475,1376,0.04479537159204483,0.013305231,0.2,-43.5770605802536,-0.021869165080715902,0.3579466938972473,0.0004092704424510632,-2.155194171428571,1258.0
88,17,45056,2579,0.007003096157859545,0.2415771484375,0.9875835180282593,1392,-0.03296620398759842,0.016092733,0.2,-43.53175377845764,-0.027555691500310786,-1.8369956016540527,0.0004092704424510632,-2.155194171428571,1258.0
89,17,45568,2579,0.0023687256616540253,0.2720947265625,0.9837735891342163,1408,-0.05335605517029762,0.024202848,0.2,-43.46194231510162,-0.030513339588651434,-2.4778783321380615,0.0004092704424510632,-2.159889055555555,1258.0
90,17,46080,2579,0.18398665357381105,0.1986083984375,0.983077883720398,1424,0.060810696333646774,0.014859557,0.2,-43.36983263492584,-0.02239004269358702,0.04483437538146973,0.0004092704424510632,-2.159889055555555,1258.0
91,18,46592,2579,0.00836171887931414,0.1932373046875,0.9827804565429688,1440,-0.04277052730321884,0.017843764,0.2,-43.36250305175781,-0.023889314441476017,-0.040069580078125,0.0004092704424510632,-2.1624467297297296,1258.0
92,18,47104,2578,0.15755569841712713,0.27490234375,0.9824073314666748,1456,0.03840220347046852,0.0263336,0.2,-43.34782934188843,-0.029562774012447335,0.17187249660491943,0.0004092704424510632,-2.1624467297297296,1258.0
93,18,47616,2578,0.009350682536023669,0.2127685546875,0.9811211824417114,1472,-0.029922325164079666,0.016424607,0.2,-43.325698494911194,-0.024134391511324793,-0.49150264263153076,0.0004092704424510632,-2.1624467297297296,1258.0
94,18,48128,2578,0.014236555172828957,0.1810302734375,0.9807758331298828,1488,-0.019774936139583588,0.014701486,0.2,-43.291537404060364,-0.01835564499197062,0.41504478454589844,0.0004092704424510632,-2.161610736842105,1258.0
95,18,48640,2578,0.15247217542491853,0.143310546875,0.980455756187439,1504,0.04078653082251549,0.016175412,0.2,-43.28374445438385,-0.02000310327275656,0.3100665211677551,0.0004092704424510632,-2.161610736842105,1258.0
96,19,49152,2578,0.012184439823613502,0.18994140625,0.9804295897483826,1520,-0.01832207664847374,0.016398694,0.2,-43.26998043060303,-0.020530946232611313,-0.3257027864456177,0.0004092704424510632,-2.1581052307692303,1258.0
97,19,49664,2578,0.1677223197184503,0.215087890625,0.9801239967346191,1536,0.030625879764556885,0.02089337,0.2,-43.26957559585571,-0.022725611313944682,0.21324098110198975,0.0004092704424510632,-2.1581052307692303,1258.0
98,19,50176,2578,0.01065575516258832,0.20166015625,0.9775222539901733,1552,-0.046760041266679764,0.024727114,0.2,-43.23264503479004,-0.024642612028401345,-2.2721498012542725,0.0004092704424510632,-2.1581052307692303,1258.0
99,19,50688,2578,0.009587123873643577,0.218017578125,0.9771225452423096,1568,-0.030218154191970825,0.021325601,0.2,-43.166821122169495,-0.02319748856825754,0.5125961899757385,0.0004092704424510632,-2.1592712,1258.0
100,19,51200,2578,0.19805917097255588,0.18798828125,0.9779014587402344,1584,0.05478082224726677,0.017543025,0.2,-43.17971205711365,-0.02146408382395748,0.17552876472473145,0.0004092704424510632,-2.1592712,1258.0
101,20,51712,2578,0.008506449157721363,0.2022705078125,0.9789589643478394,1600,-0.03137710690498352,0.018937428,0.2,-43.19823741912842,-0.024243622581707314,-2.5238213539123535,0.0004092704424510632,-2.1537388780487805,1258.0
102,20,52224,2577,0.2215025112964213,0.2275390625,0.9787850379943848,1616,0.0751352459192276,0.02224391,0.2,-43.21846687793732,-0.026642624536179937,0.08688509464263916,0.0004092704424510632,-2.1537388780487805,1258.0
103,20,52736,2577,0.015893877745838836,0.240966796875,0.9778436422348022,1632,-0.02328549697995186,0.023796577,0.2,-43.19727969169617,-0.02664160737185739,-1.303213119506836,0.0004092704424510632,-2.1537388780487805,1258.0
104,20,53248,2577,0.018575039837742224,0.247802734375,0.9778924584388733,1648,-0.024209175258874893,0.019277986,0.2,-43.176839113235474,-0.026877969794441015,0.48586583137512207,0.0004092704424510632,-2.1517929523809523,1258.0
105,20,53760,2577,0.22468745103105903,0.1485595703125,0.9767630696296692,1664,0.06283964961767197,0.014495799,0.2,-43.165154814720154,-0.018052367406198755,0.4078750014305115,0.0004092704424510632,-2.1517929523809523,1258.0
106,21,54272,2577,0.014209441025741398,0.2164306640625,0.9752283692359924,1680,-0.04507298767566681,0.018015288,0.2,-43.116204380989075,-0.025557463435688987,-4.418731689453125,0.0004092704424510632,-2.1497147441860465,1258.0
107,21,54784,2577,0.22563127428293228,0.244140625,0.9747701287269592,1696,0.05764268711209297,0.017972857,0.2,-43.079572677612305,-0.024375309876631945,0.06413811445236206,0.0004092704424510632,-2.1497147441860465,1258.0
108,21,55296,2577,0.016743587097153068,0.2586669921875,0.9741954207420349,1712,-0.03357745707035065,0.023896053,0.2,-43.071322321891785,-0.028800318177673034,-2.6165144443511963,0.0004092704424510632,-2.1497147441860465,1258.0
109,21,55808,2577,0.012956219958141446,0.23681640625,0.9735743999481201,1728,-0.037538859993219376,0.015597308,0.2,-43.05007839202881,-0.025454376445850357,0.49629849195480347,0.0004092704424510632,-2.146959227272727,1258.0
110,21,56320,2577,0.18027469678781927,0.275146484375,0.9738189578056335,1744,0.03706080839037895,0.026843984,0.2,-43.03921616077423,-0.028026750922435895,0.3099706768989563,0.0004092704424510632,-2.146959227272727,1258.0
111,22,56832,2577,0.019509004305291455,0.2047119140625,0.9738162159919739,1760,-0.014458859339356422,0.02195298,0.2,-43.0460125207901,-0.02099646916030906,-4.670168399810791,0.0004092704424510632,-2.1434360000000003,1258.0
112,22,57344,2577,0.21284945961087942,0.2493896484375,0.9716930985450745,1776,0.054775942116975784,0.028186798,0.2,-43.03050720691681,-0.028397787085850723,0.17901867628097534,0.0004092704424510632,-2.1434360000000003,1258.0
113,22,57856,2576,0.021756032132543623,0.199951171875,0.9708858728408813,1792,-0.005119672045111656,0.015754806,0.2,-42.96221876144409,-0.01860480291361455,-2.2985169887542725,0.0004092704424510632,-2.1434360000000003,1258.0
114,22,58368,2576,0.02243032306432724,0.22412109375,0.9706364870071411,1808,-0.033235013484954834,0.0150838625,0.2,-42.951674699783325,-0.024294679809827358,0.5556685924530029,0.0004092704424510632,-2.144879239130435,1258.0
115,22,58880,2576,0.09264687867835164,0.302490234375,0.9698262214660645,1824,0.0006908122450113297,0.035288595,0.2,-42.936063170433044,-0.023647706431802362,0.27637779712677,0.0004092704424510632,-2.144879239130435,1258.0
116,23,59392,2576,0.0064016729265858885,0.1893310546875,0.9679877161979675,1840,-0.03609902039170265,0.01588704,0.2,-42.89587879180908,-0.022791040129959583,-5.3595662117004395,0.0004092704424510632,-2.146475936170213,1258.0
117,23,59904,2576,0.2652136627584696,0.229736328125,0.9673348665237427,1856,0.08684268593788147,0.023982545,0.2,-42.84632921218872,-0.02117371844360605,0.05911386013031006,0.0004092704424510632,-2.146475936170213,1258.0
118,23,60416,2576,0.015870256582275033,0.246337890625,0.9660385847091675,1872,-0.02897070348262787,0.019397343,0.2,-42.819146275520325,-0.02432163478806615,-0.06806159019470215,0.0004092704424510632,-2.144855833333333,1258.0
119,23,60928,2576,0.2061237976886332,0.2159423828125,0.965644359588623,1888,0.05844176560640335,0.023947949,0.2,-42.79266405105591,-0.02662090449302923,0.39423978328704834,0.0004092704424510632,-2.144855833333333,1258.0
120,23,61440,2576,0.012369940523058176,0.1585693359375,0.964260995388031,1904,-0.02278529666364193,0.013866473,0.2,-42.76885783672333,-0.018469680289854296,-0.2974745035171509,0.0004092704424510632,-2.144855833333333,1258.0
121,24,61952,2576,0.029623626556713134,0.236083984375,0.9633550047874451,1920,-0.02406924217939377,0.019439481,0.2,-42.730361461639404,-0.02354726116755046,0.06268572807312012,0.0004092704424510632,-2.141748836734694,1258.0
122,24,62464,2576,0.19845832558348775,0.1597900390625,0.9634235501289368,1936,0.06522835791110992,0.017822847,0.2,-42.71928310394287,-0.020943170893588103,0.28808867931365967,0.0004092704424510632,-2.141748836734694,1258.0
123,24,62976,2576,0.014492774702375755,0.190673828125,0.9611154198646545,1952,-0.033239658921957016,0.015382787,0.2,-42.69221293926239,-0.022499934071674943,-1.38747239112854,0.0004092704424510632,-2.1390347,1258.0
124,24,63488,2576,0.21183752734214067,0.1497802734375,0.9609606862068176,1968,0.07444868981838226,0.016728107,0.2,-42.63861620426178,-0.014825918566202745,0.2527846097946167,0.0004092704424510632,-2.1390347,1258.0
125,24,64000,2576,0.013545370675274171,0.222900390625,0.9614644646644592,1984,-0.024724017828702927,0.02171031,0.2,-42.64776289463043,-0.021772417618194595,-2.854200601577759,0.0004092704424510632,-2.1390347,1258.0
126,25,64512,2576,0.012090331932995468,0.259521484375,0.9628105163574219,2000,-0.032309744507074356,0.018145239,0.2,-42.66868233680725,-0.026909869484370574,0.41755354404449463,0.0004092704424510632,-2.1390420196078432,1258.0
