time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
33,6,16896,2597,0.08343266742303967,0.267822265625,0.9840075373649597,512,-0.0005588643252849579,0.02025508,0.2,-43.45774781703949,-0.030000153550645337,0.09844398498535156,0.0004092704424510632,-2.1456793846153848,1258.0
34,6,17408,2596,0.0023706932552158833,0.2099609375,0.9830824136734009,528,-0.03968603163957596,0.015043248,0.2,-43.45769131183624,-0.022628051563515328,-0.08880746364593506,0.0004092704424510632,-2.1456793846153848,1258.0
35,6,17920,2595,0.002853076843166491,0.1904296875,0.9830043911933899,544,-0.02903178334236145,0.015917607,0.2,-43.43044292926788,-0.02258152380818501,0.24741965532302856,0.0004092704424510632,-2.131827,1258.0
36,7,18432,2594,0.08498479961417615,0.202880859375,0.9826008677482605,560,0.006109453737735748,0.020566063,0.2,-43.42870330810547,-0.02030640323209809,0.08671867847442627,0.0004092704424510632,-2.131827,1258.0
37,7,18944,2593,0.002455243296935805,0.234130859375,0.982309103012085,576,-0.034968193620443344,0.020620596,0.2,-43.416324734687805,-0.026374624532763846,-1.477043628692627,0.0004092704424510632,-2.1343314666666666,1258.0
38,7,19456,2592,0.10093847243115306,0.2498779296875,0.983082115650177,592,-0.0009354501962661743,0.020014584,0.2,-43.41923379898071,-0.026016260031610727,0.04126262664794922,0.0004092704424510632,-2.1343314666666666,1258.0
39,7,19968,2591,0.0032258116007142235,0.2198486328125,0.9821067452430725,608,-0.03911253437399864,0.017771188,0.2,-43.4270977973938,-0.02311204704164993,-0.6331444978713989,0.0004092704424510632,-2.1343314666666666,1258.0
40,7,20480,2590,0.0033585831442906056,0.2440185546875,0.9827682971954346,624,-0.041054658591747284,0.022368116,0.2,-43.40929055213928,-0.024038983188802376,0.5039138793945312,0.0004092704424510632,-2.1300011875000004,1258.0
41,8,20992,2588,0.1072872607037425,0.1949462890625,0.9824717044830322,640,0.02235952392220497,0.015587565,0.2,-43.42620038986206,-0.01806856419716496,0.11079514026641846,0.0004092704424510632,-2.1300011875000004,1258.0
42,8,21504,2588,0.0030144348565954715,0.2415771484375,0.9830206632614136,656,-0.03227639198303223,0.019489478,0.2,-43.4146374464035,-0.02613358601956861,-0.6954585313796997,0.0004092704424510632,-2.136100823529412,1258.0
43,8,22016,2587,0.12458531325682998,0.2091064453125,0.9833654165267944,672,0.029178202152252197,0.021941833,0.2,-43.44333350658417,-0.0243054752718308,0.08809226751327515,0.0004092704424510632,-2.136100823529412,1258.0
44,8,22528,2587,0.005560949721257202,0.2103271484375,0.983774721622467,688,-0.03457291051745415,0.01661181,0.2,-43.44784379005432,-0.023830907011870295,-3.3920154571533203,0.0004092704424510632,-2.136100823529412,1258.0
45,8,23040,2586,0.004552663507638499,0.283203125,0.9843931794166565,704,-0.03992941603064537,0.029431148,0.2,-43.46448111534119,-0.03197461282252334,0.2060391902923584,0.0004092704424510632,-2.141688888888889,1258.0
46,9,23552,2585,0.13297775015234947,0.2435302734375,0.9845763444900513,720,0.025222497060894966,0.021790158,0.2,-43.47969591617584,-0.025585484778275713,0.032439351081848145,0.0004092704424510632,-2.141688888888889,1258.0
47,9,24064,2585,0.003964173389249481,0.2650146484375,0.9848309755325317,736,-0.035218365490436554,0.025231,0.2,-43.485227227211,-0.02714040563296294,-2.0250484943389893,0.0004092704424510632,-2.1433606315789473,1258.0
48,9,24576,2584,0.14785849838517606,0.2362060546875,0.9834837317466736,752,0.03774726018309593,0.029893685,0.2,-43.469683051109314,-0.027373726421501487,0.05260324478149414,0.0004092704424510632,-2.1433606315789473,1258.0
49,9,25088,2584,0.006302958994638175,0.2047119140625,0.9823222160339355,768,-0.03610619157552719,0.016659796,0.2,-43.43289351463318,-0.0226763693644898,-2.1901159286499023,0.0004092704424510632,-2.1433606315789473,1258.0
50,9,25600,2583,0.003127522759314161,0.2584228515625,0.9800925850868225,784,-0.03409438952803612,0.024565978,0.2,-43.38227391242981,-0.0266223450016696,0.4260518550872803,0.0004092704424510632,-2.1376184,1258.0
51,10,26112,2583,0.12314265314489603,0.2352294921875,0.9775601625442505,800,0.021441105753183365,0.02111215,0.2,-43.29996466636658,-0.024668704558280297,0.15826165676116943,0.0004092704424510632,-2.1376184,1258.0
52,10,26624,2582,0.00451755223548389,0.2303466796875,0.9754321575164795,816,-0.0329105518758297,0.014561553,0.2,-43.227001428604126,-0.027641012682579458,-5.909505844116211,0.0004092704424510632,-2.145048380952381,1258.0
53,10,27136,2582,0.16888144379481673,0.2276611328125,0.973189115524292,832,0.04745219275355339,0.01876558,0.2,-43.15462338924408,-0.024528767564333975,0.044886231422424316,0.0004092704424510632,-2.145048380952381,1258.0
54,10,27648,2581,0.011972461448749527,0.17236328125,0.9716004133224487,848,-0.027135983109474182,0.018385157,0.2,-43.086272954940796,-0.020329308725195006,-1.1338143348693848,0.0004092704424510632,-2.145048380952381,1258.0
55,10,28160,2581,0.0041490072326269,0.245361328125,0.9713590145111084,864,-0.04236159473657608,0.01928674,0.2,-43.05528974533081,-0.02703971802839078,0.5790907740592957,0.0004092704424510632,-2.1448537272727273,1258.0
56,11,28672,2580,0.13106543780304492,0.338623046875,0.9710230231285095,880,0.021312661468982697,0.04687863,0.2,-43.047977924346924,-0.02992397551133763,0.16260290145874023,0.0004092704424510632,-2.1448537272727273,1258.0
57,11,29184,2580,0.005204109094847809,0.1671142578125,0.9716492891311646,896,-0.028668643906712532,0.011913663,0.2,-43.05004549026489,-0.019895123565220274,-4.751099586486816,0.0004092704424510632,-2.137526086956522,1258.0
58,11,29696,2580,0.19411340728402138,0.26611328125,0.9733120203018188,912,0.026913665235042572,0.02995825,0.2,-43.088590025901794,-0.030156551219988614,0.048633575439453125,0.0004092704424510632,-2.137526086956522,1258.0
59,11,30208,2579,0.011052411078708246,0.2000732421875,0.974682092666626,928,-0.018385624513030052,0.01753825,0.2,-43.134515166282654,-0.020302273973356932,-0.2208867073059082,0.0004092704424510632,-2.1349280000000004,1258.0
60,11,30720,2579,0.20626493589952588,0.156982421875,0.9756295084953308,944,0.0714784786105156,0.020668637,0.2,-43.17182421684265,-0.021634071541484445,0.34284746646881104,0.0004092704424510632,-2.1349280000000004,1258.0
61,12,31232,2578,0.017172467662021518,0.2879638671875,0.9764442443847656,960,-0.04256836697459221,0.024988014,0.2,-43.200729846954346,-0.032005904547986574,-0.49714696407318115,0.0004092704424510632,-2.1349280000000004,1258.0
62,12,31744,2578,0.0018575022349978099,0.2457275390625,0.977112889289856,976,-0.0310890544205904,0.019615628,0.2,-43.21965038776398,-0.025720708537846804,-0.9037961959838867,0.0004092704424510632,-2.13814348,1258.0
63,12,32256,2578,0.1998682962730527,0.2347412109375,0.9759425520896912,992,0.06837137043476105,0.022780553,0.2,-43.216946840286255,-0.025123718456598,0.025412797927856445,0.0004092704424510632,-2.13814348,1258.0
64,12,32768,2577,0.009972172134439461,0.239501953125,0.9754025936126709,1008,-0.03686688095331192,0.019730274,0.2,-43.17714560031891,-0.025123334693489596,-2.364853620529175,0.0004092704424510632,-2.135026307692308,1258.0
65,12,33280,2577,0.20638994686305523,0.2314453125,0.9749360084533691,1024,0.05929991602897644,0.019645084,0.2,-43.165252566337585,-0.026860744081204757,0.27932262420654297,0.0004092704424510632,-2.135026307692308,1258.0
66,13,33792,2577,0.00577403417264577,0.202392578125,0.9750351309776306,1040,-0.030639197677373886,0.018253805,0.2,-43.15419912338257,-0.022605664998991415,-0.5252798795700073,0.0004092704424510632,-2.135026307692308,1258.0
67,13,34304,2577,0.006554883875651285,0.310302734375,0.9745208621025085,1056,-0.04040270298719406,0.036905654,0.2,-43.14791989326477,-0.03013058852229733,0.09443861246109009,0.0004092704424510632,-2.1366344074074077,1258.0
68,13,34816,2576,0.22971268650144339,0.2574462890625,0.9740055203437805,1072,0.07389656454324722,0.02030908,0.2,-43.12757921218872,-0.023927479778649285,0.07353144884109497,0.0004092704424510632,-2.1366344074074077,1258.0
69,13,35328,2576,0.01173115432902705,0.2032470703125,0.9709979295730591,1088,-0.028895696625113487,0.015006894,0.2,-43.082082629203796,-0.023919141312944703,-2.100064516067505,0.0004092704424510632,-2.132064178571429,1258.0
70,13,35840,2576,0.22313884226605296,0.1624755859375,0.9698660969734192,1104,0.06862512230873108,0.022544442,0.2,-43.00245416164398,-0.019562293440685607,0.24339085817337036,0.0004092704424510632,-2.132064178571429,1258.0
71,14,36352,2575,0.006248932881135261,0.2021484375,0.9728178977966309,1120,-0.035311535000801086,0.017749444,0.2,-43.02562940120697,-0.020772333737113513,-3.127164363861084,0.0004092704424510632,-2.132064178571429,1258.0
72,14,36864,2575,0.006317953215329908,0.3043212890625,0.9736297726631165,1136,-0.0403321348130703,0.02483207,0.2,-43.09922468662262,-0.02710564891458489,0.1326444149017334,0.0004092704424510632,-2.1300241724137936,1258.0
73,14,37376,2575,0.22308863885700703,0.17919921875,0.9745986461639404,1152,0.05559886246919632,0.01687789,0.2,-43.12016201019287,-0.017930395842995495,0.07383370399475098,0.0004092704424510632,-2.1300241724137936,1258.0
74,14,37888,2575,0.00887244312252733,0.291748046875,0.9760790467262268,1168,-0.05499260872602463,0.02303673,0.2,-43.1540344953537,-0.03339295263867825,-4.573306083679199,0.0004092704424510632,-2.1280236333333336,1258.0
75,14,38400,2574,0.2583491117693484,0.188720703125,0.9755867719650269,1184,0.090456023812294,0.022595312,0.2,-43.17677402496338,-0.021815109677845612,0.06079530715942383,0.0004092704424510632,-2.1280236333333336,1258.0
76,15,38912,2574,0.008445589450275293,0.2249755859375,0.9750877618789673,1200,-0.025263577699661255,0.021191968,0.2,-43.154560923576355,-0.02282632899004966,-5.333292484283447,0.0004092704424510632,-2.1280236333333336,1258.0
77,15,39424,2574,0.007991478618350811,0.318115234375,0.9759873151779175,1216,-0.05606107413768768,0.028690174,0.2,-43.15706026554108,-0.031918411259539425,-0.1828444004058838,0.0004092704424510632,-2.12296770967742,1258.0
78,15,39936,2574,0.2544519710354507,0.13818359375,0.9753966927528381,1232,0.09047820419073105,0.015206078,0.2,-43.168968200683594,-0.017719117953674868,0.0820351243019104,0.0004092704424510632,-2.12296770967742,1258.0
79,15,40448,2573,0.012379195664834697,0.218994140625,0.9744752049446106,1248,-0.03379111364483833,0.02367889,0.2,-43.13677680492401,-0.022276832722127438,-4.425947666168213,0.0004092704424510632,-2.12315009375,1258.0
80,15,40960,2573,0.23771248711273074,0.184326171875,0.9724708795547485,1264,0.09063410758972168,0.020671312,0.2,-43.094234585762024,-0.02137487640720792,0.1658564805984497,0.0004092704424510632,-2.12315009375,1258.0
81,16,41472,2573,0.013197672175010666,0.2825927734375,0.971653401851654,1280,-0.04727242887020111,0.026248723,0.2,-43.03976559638977,-0.028153373597888276,-1.3606882095336914,0.0004092704424510632,-2.12315009375,1258.0
82,16,41984,2573,0.020222163875587285,0.2474365234375,0.9724132418632507,1296,-0.033338941633701324,0.020286582,0.2,-43.03537881374359,-0.022577506839297712,0.2275981903076172,0.0004092704424510632,-2.117220696969697,1258.0
83,16,42496,2573,0.18504339456558228,0.2293701171875,0.9737247824668884,1312,0.0756523460149765,0.026568986,0.2,-43.06830191612244,-0.023327809205511585,0.18664950132369995,0.0004092704424510632,-2.117220696969697,1258.0
84,16,43008,2572,0.005161962330021197,0.238037109375,0.9745283722877502,1328,-0.015285620465874672,0.015954308,0.2,-43.10071003437042,-0.0233867244241992,-4.799476146697998,0.0004092704424510632,-2.111090088235294,1258.0
85,16,43520,2572,0.25678160274401307,0.190673828125,0.9757875800132751,1344,0.05697043985128403,0.016963411,0.2,-43.13219165802002,-0.017026082452503033,0.056861162185668945,0.0004092704424510632,-2.111090088235294,1258.0
86,17,44032,2572,0.02262559047085233,0.227294921875,0.9756410717964172,1360,-0.020245572552084923,0.01817012,0.2,-43.15628671646118,-0.02357015739835333,-0.40801572799682617,0.0004092704424510632,-2.1077856571428573,1258.0
87,17,44544,2571,0.2474715248681605,0.214599609375,0.9749327301979065,1376,0.08606631308794022,0.019734915,0.2,-43.1389240026474,-0.022268980494118296,0.3618488907814026,0.0004092704424510632,-2.1077856571428573,1258.0
88,17,45056,2571,0.006328790332190692,0.251708984375,0.9757840633392334,1392,-0.03455429896712303,0.017962322,0.2,-43.13395023345947,-0.028229842137079686,-1.9005100727081299,0.0004092704424510632,-2.1077856571428573,1258.0
89,17,45568,2571,0.0024861698111635633,0.2117919921875,0.9747663140296936,1408,-0.030043823644518852,0.015087141,0.2,-43.1438467502594,-0.021270511875627562,-1.1473681926727295,0.0004092704424510632,-2.0998791944444446,1258.0
90,17,46080,2571,0.2755865100771189,0.2698974609375,0.9730009436607361,1424,0.06142158806324005,0.032368265,0.2,-43.08860433101654,-0.027474101807456464,0.03234285116195679,0.0004092704424510632,-2.0998791944444446,1258.0
91,18,46592,2571,0.01638373246532865,0.2100830078125,0.9723107218742371,1440,-0.020253922790288925,0.01857296,0.2,-43.049389719963074,-0.022163781482959166,-0.7577893733978271,0.0004092704424510632,-2.0959466756756755,1258.0
92,18,47104,2570,0.254164214245975,0.27490234375,0.9718002676963806,1456,0.07109135389328003,0.02444272,0.2,-43.03048658370972,-0.025522608950268477,0.2373720407485962,0.0004092704424510632,-2.0959466756756755,1258.0
93,18,47616,2570,0.00922218085906934,0.2672119140625,0.9728773236274719,1472,-0.03112022578716278,0.019301938,0.2,-43.035597801208496,-0.030920862685889006,-0.7616667747497559,0.0004092704424510632,-2.0959466756756755,1258.0
94,18,48128,2570,0.008907085735700093,0.303955078125,0.9720578789710999,1488,-0.03224476799368858,0.026406558,0.2,-43.04974317550659,-0.02365389175247401,0.23225343227386475,0.0004092704424510632,-2.091446578947368,1258.0
95,18,48640,2570,0.24679836491122842,0.18701171875,0.9722050428390503,1504,0.08946393430233002,0.020467583,0.2,-43.0297669172287,-0.023737082548905164,0.09994041919708252,0.0004092704424510632,-2.091446578947368,1258.0
96,19,49152,2570,0.01863352584769018,0.2548828125,0.9715307950973511,1520,-0.016592364758253098,0.025668334,0.2,-43.03239381313324,-0.02662710487493314,-0.7265369892120361,0.0004092704424510632,-2.0881139487179485,1258.0
97,19,49664,2569,0.22880168352276087,0.1697998046875,0.9716613292694092,1536,0.0719977468252182,0.014519813,0.2,-43.01722764968872,-0.018608161859447137,0.3273928165435791,0.0004092704424510632,-2.0881139487179485,1258.0
98,19,50176,2569,0.009213042765622959,0.252197265625,0.9719433188438416,1552,-0.04143008589744568,0.020163037,0.2,-43.030354499816895,-0.028860223668743856,-2.1739885807037354,0.0004092704424510632,-2.0881139487179485,1258.0
99,19,50688,2569,0.019253643142292276,0.229248046875,0.9709991216659546,1568,-0.027630571275949478,0.019912634,0.2,-43.0234854221344,-0.026739890075987205,0.4765099287033081,0.0004092704424510632,-2.0866804,1258.0
100,19,51200,2569,0.2259922781959176,0.1591796875,0.9705230593681335,1584,0.06008664518594742,0.017046858,0.2,-42.99302637577057,-0.02011622703867033,0.319774866104126,0.0004092704424510632,-2.0866804,1258.0
101,20,51712,2569,0.010345005081035197,0.176513671875,0.9705488681793213,1600,-0.030372662469744682,0.013420788,0.2,-42.985589385032654,-0.02165694272844121,-4.25873327255249,0.0004092704424510632,-2.0835314146341464,1258.0
102,20,52224,2569,0.2505937893874943,0.1707763671875,0.9711499810218811,1616,0.0712023451924324,0.0147053795,0.2,-43.00143110752106,-0.019263704569311813,0.06230366230010986,0.0004092704424510632,-2.0835314146341464,1258.0
103,20,52736,2569,0.016501788224559277,0.231689453125,0.9711288809776306,1632,-0.023041751235723495,0.01941127,0.2,-43.010459899902344,-0.02678900587488897,-2.2691380977630615,0.0004092704424510632,-2.0835314146341464,1258.0
104,20,53248,2568,0.022881756827700883,0.3084716796875,0.9715824723243713,1648,-0.03789583221077919,0.024804346,0.2,-43.014488220214844,-0.035510356960003264,0.283413827419281,0.0004092704424510632,-2.0808585,1258.0
105,20,53760,2568,0.22350238729268312,0.15625,0.9714532494544983,1664,0.05433131754398346,0.02107809,0.2,-43.02273237705231,-0.01786161310155876,0.2682376503944397,0.0004092704424510632,-2.0808585,1258.0
106,21,54272,2568,0.014076773455599323,0.1925048828125,0.9699268937110901,1680,-0.0395512692630291,0.01814716,0.2,-42.99161875247955,-0.025371236057253554,-5.601189613342285,0.0004092704424510632,-2.084772511627907,1258.0
107,21,54784,2568,0.2391530405730009,0.2384033203125,0.968614399433136,1696,0.06346523761749268,0.02552351,0.2,-42.93814754486084,-0.022054304703488015,0.05521416664123535,0.0004092704424510632,-2.084772511627907,1258.0
108,21,55296,2568,0.017767867509974167,0.267333984375,0.9696895480155945,1712,-0.034568652510643005,0.02516597,0.2,-42.927297472953796,-0.030966684775194153,-3.519196033477783,0.0004092704424510632,-2.084772511627907,1258.0
109,21,55808,2568,0.029768493841402233,0.183349609375,0.9691561460494995,1728,-0.02535581961274147,0.014105868,0.2,-42.95132291316986,-0.019557542487746105,0.2620921730995178,0.0004092704424510632,-2.0822578181818185,1258.0
110,21,56320,2568,0.1916561119724065,0.2041015625,0.9682369232177734,1744,0.05821928381919861,0.024626922,0.2,-42.914337396621704,-0.022539474215591326,0.2582816481590271,0.0004092704424510632,-2.0822578181818185,1258.0
111,22,56832,2568,0.00746087417792296,0.225830078125,0.9672912359237671,1760,-0.03982473164796829,0.01496714,0.2,-42.8896678686142,-0.02427342203736771,-6.736342430114746,0.0004092704424510632,-2.083039644444445,1258.0
112,22,57344,2568,0.2581675099208951,0.226806640625,0.9669104814529419,1776,0.089821457862854,0.020788185,0.2,-42.86789345741272,-0.022712854566634633,0.058702945709228516,0.0004092704424510632,-2.083039644444445,1258.0
113,22,57856,2567,0.021221285802312195,0.2269287109375,0.9677520394325256,1792,-0.035440895706415176,0.01846772,0.2,-42.87438678741455,-0.02717770689196186,-2.4219837188720703,0.0004092704424510632,-2.083039644444445,1258.0
114,22,58368,2567,0.023343198001384735,0.21923828125,0.9689499735832214,1808,-0.020502295345067978,0.016882695,0.2,-42.908355474472046,-0.024302034260472283,0.6092715263366699,0.0004092704424510632,-2.0820418043478264,1258.0
115,22,58880,2567,0.10370588640216738,0.2567138671875,0.9685255885124207,1824,0.003480665385723114,0.028448934,0.2,-42.92471158504486,-0.019826268588076346,0.29015493392944336,0.0004092704424510632,-2.0820418043478264,1258.0
116,23,59392,2567,0.008307698557473486,0.2037353515625,0.9684222936630249,1840,-0.04437900334596634,0.019895483,0.2,-42.91275644302368,-0.02212699172378052,-6.4758620262146,0.0004092704424510632,-2.080163042553192,1258.0
117,23,59904,2567,0.25809905026108027,0.229736328125,0.9683629274368286,1856,0.07330779731273651,0.024980295,0.2,-42.90907061100006,-0.02782403741730377,0.07364952564239502,0.0004092704424510632,-2.080163042553192,1258.0
118,23,60416,2567,0.01735421290504746,0.22802734375,0.9680987000465393,1872,-0.03316882252693176,0.020502713,0.2,-42.904502511024475,-0.025965242850361392,-0.30740225315093994,0.0004092704424510632,-2.078238354166667,1258.0
119,23,60928,2567,0.2174626854248345,0.221435546875,0.9683448076248169,1888,0.061147309839725494,0.024084233,0.2,-42.899654150009155,-0.02303246926749125,0.3874194025993347,0.0004092704424510632,-2.078238354166667,1258.0
120,23,61440,2567,0.01243835233617574,0.271484375,0.9664968848228455,1904,-0.04968521371483803,0.020658325,0.2,-42.87693977355957,-0.03376505342021119,-0.6781127452850342,0.0004092704424510632,-2.078238354166667,1258.0
121,24,61952,2566,0.030145548342261463,0.2735595703125,0.967887282371521,1920,-0.025571482256054878,0.021198142,0.2,-42.85443341732025,-0.026817814621608704,0.0811651349067688,0.0004092704424510632,-2.0745690204081635,1258.0
122,24,62464,2566,0.17598130460828543,0.2132568359375,0.9679562449455261,1936,0.05504089593887329,0.020308904,0.2,-42.89345705509186,-0.025424135383218527,0.3325014114379883,0.0004092704424510632,-2.0745690204081635,1258.0
123,24,62976,2566,0.010815987407113425,0.237548828125,0.970686137676239,1952,-0.03135069087147713,0.019640878,0.2,-42.919501423835754,-0.02391189456830034,-1.5812244415283203,0.0004092704424510632,-2.07458182,1258.0
124,24,63488,2566,0.20468959584832191,0.2275390625,0.9716717004776001,1968,0.05504996329545975,0.016413268,0.2,-42.99716091156006,-0.021134773938683793,0.12891525030136108,0.0004092704424510632,-2.07458182,1258.0
125,24,64000,2566,0.01576285230112262,0.2508544921875,0.9719273447990417,1984,-0.036308787763118744,0.02666081,0.2,-43.00867235660553,-0.027281490809400566,-2.1764023303985596,0.0004092704424510632,-2.07458182,1258.0
126,25,64512,2566,0.016410061536589637,0.2430419921875,0.9715054631233215,2000,-0.022955182939767838,0.021579627,0.2,-43.01044297218323,-0.026134273502975702,0.4068593382835388,0.0004092704424510632,-2.0743227843137255,1258.0
