time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/loss,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
33,6,16896,2577,0.08080585580319166,0.23193359375,1.0003958940505981,512,-0.003838803619146347,0.022906438,0.2,-43.97034192085266,-0.026421231537824497,0.17392849922180176,0.0004092704424510632,-2.1236208461538464,1258.0
34,6,17408,2575,0.004195443405478727,0.2293701171875,1.0002235174179077,528,-0.036108579486608505,0.02121982,0.2,-43.9511296749115,-0.028058607160346583,-0.1374889612197876,0.0004092704424510632,-2.1236208461538464,1258.0
35,6,17920,2574,0.002410952376521891,0.26953125,0.9988874197006226,544,-0.04222840443253517,0.018133726,0.2,-43.93612742424011,-0.02944969735108316,0.029813647270202637,0.0004092704424510632,-2.1313727142857144,1258.0
36,7,18432,2573,0.0846945159137249,0.180419921875,0.9977380633354187,560,0.023097507655620575,0.015581336,0.2,-43.889904618263245,-0.01709660679625813,0.11233550310134888,0.0004092704424510632,-2.1313727142857144,1258.0
37,7,18944,2572,0.007637402017280692,0.1654052734375,0.9974077343940735,576,-0.03722086548805237,0.017912913,0.2,-43.86939179897308,-0.020201392748276703,-1.3659327030181885,0.0004092704424510632,-2.1298117333333333,1258.0
38,7,19456,2571,0.10710207605734468,0.2972412109375,0.9968161582946777,592,0.0185676421970129,0.024752064,0.2,-43.85782754421234,-0.027975740071269684,0.021018266677856445,0.0004092704424510632,-2.1298117333333333,1258.0
39,7,19968,2570,0.001597128855792107,0.2232666015625,0.9961284399032593,608,-0.04320245981216431,0.01904203,0.2,-43.83344078063965,-0.024844157771440223,-0.7540891170501709,0.0004092704424510632,-2.1298117333333333,1258.0
40,7,20480,2570,0.003749550160137005,0.2813720703125,0.9969798922538757,624,-0.04951174557209015,0.02762653,0.2,-43.83722364902496,-0.03154127867310308,0.3520577549934387,0.0004092704424510632,-2.1291276875,1258.0
41,8,20992,2569,0.10831847530789673,0.2259521484375,0.9972273707389832,640,0.02329164370894432,0.016541064,0.2,-43.86662256717682,-0.02372537142946385,0.08034682273864746,0.0004092704424510632,-2.1291276875,1258.0
42,8,21504,2568,0.006594556070922408,0.176513671875,0.9994868636131287,656,-0.023498952388763428,0.014725074,0.2,-43.88846242427826,-0.019628501700935885,-0.713610053062439,0.0004092704424510632,-2.132715117647059,1258.0
43,8,22016,2567,0.11334218573756516,0.264404296875,1.0008571147918701,672,0.012320950627326965,0.019668676,0.2,-43.962464928627014,-0.0262191352667287,0.1657862663269043,0.0004092704424510632,-2.132715117647059,1258.0
44,8,22528,2566,0.006707225362333702,0.2144775390625,0.9989019632339478,688,-0.03585173189640045,0.019351246,0.2,-43.95410883426666,-0.026435026709805243,-3.340167999267578,0.0004092704424510632,-2.132715117647059,1258.0
45,8,23040,2566,0.004805027492693625,0.288330078125,0.9982647895812988,704,-0.04120669141411781,0.026334874,0.2,-43.89949548244476,-0.027225953788729385,0.5516210794448853,0.0004092704424510632,-2.143013388888889,1258.0
46,9,23552,2565,0.11779192881658673,0.2154541015625,0.997804582118988,720,0.02268095687031746,0.01420716,0.2,-43.89092993736267,-0.022203671716852114,0.21585774421691895,0.0004092704424510632,-2.143013388888889,1258.0
47,9,24064,2564,0.004621408832463203,0.2547607421875,0.9969316720962524,736,-0.03783267363905907,0.018001322,0.2,-43.86791920661926,-0.02660239630495198,-3.671985626220703,0.0004092704424510632,-2.1426514736842104,1258.0
48,9,24576,2564,0.12918350496329367,0.25146484375,0.9953252077102661,752,0.011409766972064972,0.017596507,0.2,-43.828821301460266,-0.023619215622602496,0.035572350025177,0.0004092704424510632,-2.1426514736842104,1258.0
49,9,25088,2564,0.004619087354512885,0.22607421875,0.99297696352005,768,-0.035526737570762634,0.014383104,0.2,-43.76912808418274,-0.022616999078309163,-2.820697069168091,0.0004092704424510632,-2.1426514736842104,1258.0
50,9,25600,2563,0.004414218659803737,0.3072509765625,0.9915618896484375,784,-0.034496817737817764,0.02747396,0.2,-43.7072948217392,-0.029743049570242874,0.29195696115493774,0.0004092704424510632,-2.14577485,1258.0
51,10,26112,2562,0.1328191477805376,0.2430419921875,0.9920186400413513,800,0.012753166258335114,0.020244032,0.2,-43.68723952770233,-0.022855922223243397,0.049553096294403076,0.0004092704424510632,-2.14577485,1258.0
52,10,26624,2562,0.006013994232489495,0.2276611328125,0.9910340309143066,816,-0.03694676235318184,0.020435259,0.2,-43.69048368930817,-0.02852391780470498,-5.796458721160889,0.0004092704424510632,-2.145777857142857,1258.0
53,10,27136,2562,0.1514264326542616,0.2440185546875,0.9893994927406311,832,0.041798997670412064,0.025482886,0.2,-43.63890302181244,-0.023735806316835806,0.028557777404785156,0.0004092704424510632,-2.145777857142857,1258.0
54,10,27648,2561,0.008325344082550146,0.27001953125,0.9913182258605957,848,-0.0353299081325531,0.021573853,0.2,-43.632566690444946,-0.03274295733717736,-0.5569941997528076,0.0004092704424510632,-2.145777857142857,1258.0
55,10,28160,2561,0.003594755347876344,0.1859130859375,0.99118572473526,864,-0.03604075312614441,0.016502025,0.2,-43.67656350135803,-0.021116620919201523,0.6569081544876099,0.0004092704424510632,-2.1470638636363635,1258.0
56,11,28672,2561,0.1169162557926029,0.3779296875,0.9909070134162903,880,0.01329970546066761,0.048672833,0.2,-43.65608501434326,-0.0294943070912268,0.18435436487197876,0.0004092704424510632,-2.1470638636363635,1258.0
57,11,29184,2560,0.006770355299522635,0.2083740234375,0.9892871975898743,896,-0.03268640860915184,0.014564892,0.2,-43.63553190231323,-0.020381967071443796,-5.005688190460205,0.0004092704424510632,-2.1486781739130434,1258.0
58,11,29696,2560,0.186306603718549,0.3040771484375,0.9881505370140076,912,0.02328888326883316,0.030942325,0.2,-43.58074605464935,-0.03252805009833537,0.04111868143081665,0.0004092704424510632,-2.1486781739130434,1258.0
59,11,30208,2559,0.01490082342934329,0.236328125,0.9876168966293335,928,-0.029010677710175514,0.020849634,0.2,-43.55877149105072,-0.02592081380134914,-0.25393104553222656,0.0004092704424510632,-2.1467237916666666,1258.0
60,12,30720,2559,0.19321545492857695,0.2447509765625,0.987943172454834,944,0.04923400655388832,0.020113086,0.2,-43.55133581161499,-0.027501630334882066,0.15098971128463745,0.0004092704424510632,-2.1467237916666666,1258.0
61,12,31232,2559,0.02266919906833209,0.2127685546875,0.9878830313682556,960,-0.02166052907705307,0.015102483,0.2,-43.556477189064026,-0.021776552850496955,-0.4781982898712158,0.0004092704424510632,-2.1467237916666666,1258.0
62,12,31744,2559,0.0020912504023726797,0.2052001953125,0.9882911443710327,976,-0.03422147035598755,0.013066207,0.2,-43.55902123451233,-0.021683523373212665,-0.8152735233306885,0.0004092704424510632,-2.14909956,1258.0
63,12,32256,2558,0.24475768860429525,0.278564453125,0.9874492883682251,992,0.045294228941202164,0.029364346,0.2,-43.554407358169556,-0.02735043512075208,0.01062631607055664,0.0004092704424510632,-2.14909956,1258.0
64,12,32768,2558,0.015127646882319823,0.1883544921875,0.9860336184501648,1008,-0.04616605490446091,0.019417472,0.2,-43.5180401802063,-0.02296734569245018,-2.678373336791992,0.0004092704424510632,-2.145821961538461,1258.0
65,13,33280,2558,0.22928320476785302,0.236572265625,0.9848284721374512,1024,0.0887211412191391,0.02213421,0.2,-43.468522787094116,-0.022579792916076258,0.1385921835899353,0.0004092704424510632,-2.145821961538461,1258.0
66,13,33792,2557,0.009320131663116626,0.217529296875,0.9848906397819519,1040,-0.0243525467813015,0.01469768,0.2,-43.44696581363678,-0.022840771052869968,-0.40250349044799805,0.0004092704424510632,-2.145821961538461,1258.0
67,13,34304,2557,0.007132264887331985,0.3114013671875,0.9833819270133972,1056,-0.03921201452612877,0.028967112,0.2,-43.43285655975342,-0.03017232593265362,-0.0138319730758667,0.0004092704424510632,-2.1412605555555553,1258.0
68,13,34816,2557,0.21706166537478566,0.168212890625,0.9831904768943787,1072,0.07652422785758972,0.01810571,0.2,-43.39497947692871,-0.018804540319251828,0.08256292343139648,0.0004092704424510632,-2.1412605555555553,1258.0
69,13,35328,2556,0.007963764452142641,0.2506103515625,0.9826517701148987,1088,-0.03931662440299988,0.01936721,0.2,-43.392972111701965,-0.02972850509104319,-2.280600070953369,0.0004092704424510632,-2.137480678571428,1258.0
70,14,35840,2556,0.23364901216700673,0.213134765625,0.9833764433860779,1104,0.055939093232154846,0.0179327,0.2,-43.39079689979553,-0.02354490529978648,0.10851442813873291,0.0004092704424510632,-2.137480678571428,1258.0
71,14,36352,2556,0.007955916837090626,0.2005615234375,0.981887936592102,1120,-0.022762464359402657,0.014492375,0.2,-43.38938498497009,-0.0230292672640644,-2.7958133220672607,0.0004092704424510632,-2.137480678571428,1258.0
72,14,36864,2556,0.006543569987115916,0.3076171875,0.9799555540084839,1136,-0.04021743685007095,0.03479667,0.2,-43.322747588157654,-0.025624669026001357,-0.41234374046325684,0.0004092704424510632,-2.1355509310344827,1258.0
73,14,37376,2556,0.2342563825659454,0.2264404296875,0.9794684052467346,1152,0.058455660939216614,0.021144785,0.2,-43.28314483165741,-0.022325756479403935,0.03644043207168579,0.0004092704424510632,-2.1355509310344827,1258.0
74,14,37888,2555,0.00479175414875499,0.216064453125,0.9797176122665405,1168,-0.031110195443034172,0.01707708,0.2,-43.284857988357544,-0.02466470521176234,-5.235272407531738,0.0004092704424510632,-2.131080133333333,1258.0
75,15,38400,2555,0.2650078795850277,0.282470703125,0.9785659313201904,1184,0.0879954919219017,0.030365584,0.2,-43.26882493495941,-0.023304786474909633,0.03598886728286743,0.0004092704424510632,-2.131080133333333,1258.0
76,15,38912,2555,0.011348003929015249,0.23828125,0.9791439175605774,1200,-0.030266443267464638,0.01984365,0.2,-43.24932813644409,-0.02790534685482271,-3.0945396423339844,0.0004092704424510632,-2.131080133333333,1258.0
77,15,39424,2555,0.004103168612346053,0.2767333984375,0.9794096946716309,1216,-0.029447143897414207,0.025362523,0.2,-43.27115309238434,-0.030989409860922024,0.395296573638916,0.0004092704424510632,-2.134851258064516,1258.0
78,15,39936,2554,0.1877138284035027,0.2603759765625,0.978568434715271,1232,0.04383397847414017,0.02314797,0.2,-43.26360487937927,-0.023508656333433464,0.10054415464401245,0.0004092704424510632,-2.134851258064516,1258.0
79,15,40448,2554,0.020454076569876634,0.2763671875,0.9788758754730225,1248,-0.029994361102581024,0.023803107,0.2,-43.24628126621246,-0.027241901989327744,-5.645979404449463,0.0004092704424510632,-2.13270246875,1258.0
80,16,40960,2554,0.22912637190893292,0.19970703125,0.9778571128845215,1264,0.06641101092100143,0.019371059,0.2,-43.242573976516724,-0.019120000943075866,0.09368431568145752,0.0004092704424510632,-2.13270246875,1258.0
81,16,41472,2554,0.02522099338239059,0.2684326171875,0.9775304198265076,1280,-0.02455655299127102,0.019794673,0.2,-43.213547706604004,-0.027915855433093384,-1.2021915912628174,0.0004092704424510632,-2.13270246875,1258.0
82,16,41984,2554,0.015909184468910098,0.20751953125,0.9790970087051392,1296,-0.02652173861861229,0.019147215,0.2,-43.23398959636688,-0.024761472508544102,0.3261560797691345,0.0004092704424510632,-2.129453424242424,1258.0
83,16,42496,2553,0.15639241388998926,0.29638671875,0.9799906015396118,1312,0.01287180557847023,0.031189688,0.2,-43.2820440530777,-0.03005554128321819,0.2784702181816101,0.0004092704424510632,-2.129453424242424,1258.0
84,16,43008,2553,0.013441429116937798,0.2108154296875,0.9809119701385498,1328,-0.029620176181197166,0.018463226,0.2,-43.30299687385559,-0.024495358840795234,-6.729450225830078,0.0004092704424510632,-2.1314222352941177,1258.0
85,17,43520,2553,0.2379036508500576,0.24462890625,0.9817871451377869,1344,0.06734475493431091,0.02274809,0.2,-43.33782374858856,-0.020418393949512392,0.04905658960342407,0.0004092704424510632,-2.1314222352941177,1258.0
86,17,44032,2553,0.026300671917852014,0.182373046875,0.9812246561050415,1360,-0.023670226335525513,0.015159932,0.2,-43.335546255111694,-0.02165123008308001,-0.27082276344299316,0.0004092704424510632,-2.1364296285714284,1258.0
87,17,44544,2553,0.23233676748350263,0.2471923828125,0.9807594418525696,1376,0.07455563545227051,0.02190214,0.2,-43.31329572200775,-0.024081143375951797,0.2910839319229126,0.0004092704424510632,-2.1364296285714284,1258.0
88,17,45056,2553,0.007213880562630948,0.2509765625,0.9808851480484009,1392,-0.03663334622979164,0.01928265,0.2,-43.30623757839203,-0.027835145978315268,-3.2498860359191895,0.0004092704424510632,-2.1364296285714284,1258.0
89,17,45568,2553,0.0021427102055895375,0.2608642578125,0.9811937212944031,1408,-0.03867373242974281,0.020500738,0.2,-43.31567919254303,-0.026297411837731488,-0.8147900104522705,0.0004092704424510632,-2.1397895277777774,1258.0
90,18,46080,2552,0.2874415838159621,0.2095947265625,0.9794608354568481,1424,0.08826366066932678,0.0161149,0.2,-43.29616117477417,-0.018823809528839774,0.02562791109085083,0.0004092704424510632,-2.1397895277777774,1258.0
91,18,46592,2552,0.020608897029887885,0.2335205078125,0.9779550433158875,1440,-0.0127543481066823,0.016320813,0.2,-43.241918325424194,-0.024111859529512003,-0.6747235059738159,0.0004092704424510632,-2.143185864864865,1258.0
92,18,47104,2552,0.2880795132368803,0.2510986328125,0.9769784808158875,1456,0.09127447009086609,0.025347728,0.2,-43.20233952999115,-0.02349182691250462,0.3330725431442261,0.0004092704424510632,-2.143185864864865,1258.0
93,18,47616,2552,0.015205125833745115,0.202392578125,0.9765698313713074,1472,-0.0366087444126606,0.01516486,0.2,-43.18190085887909,-0.026946768964990042,-0.6354539394378662,0.0004092704424510632,-2.143185864864865,1258.0
94,18,48128,2552,0.006840093090431765,0.25537109375,0.9752276539802551,1488,-0.02318529039621353,0.02161074,0.2,-43.15695357322693,-0.020731850338052027,0.12283802032470703,0.0004092704424510632,-2.141840684210526,1258.0
95,19,48640,2552,0.3030830160714686,0.218017578125,0.9755690693855286,1504,0.07144683599472046,0.020387731,0.2,-43.13554573059082,-0.025878004140395205,0.06022709608078003,0.0004092704424510632,-2.141840684210526,1258.0
96,19,49152,2552,0.03240721533074975,0.198974609375,0.9765335917472839,1520,-0.02723776176571846,0.022474982,0.2,-43.16000306606293,-0.024210090603446588,-0.34983599185943604,0.0004092704424510632,-2.1408427435897432,1258.0
97,19,49664,2551,0.29714413871988654,0.1710205078125,0.9761257767677307,1536,0.10009618103504181,0.017542493,0.2,-43.17841649055481,-0.021242507427814417,0.39502543210983276,0.0004092704424510632,-2.1408427435897432,1258.0
98,19,50176,2551,0.01165625383873703,0.27099609375,0.9767075777053833,1552,-0.04897989705204964,0.024538111,0.2,-43.167826890945435,-0.027938195336901117,-2.733339309692383,0.0004092704424510632,-2.1408427435897432,1258.0
99,19,50688,2551,0.021337409096304327,0.3134765625,0.9768795371055603,1568,-0.02302689291536808,0.030587597,0.2,-43.19176363945007,-0.029882077949878294,0.41753309965133667,0.0004092704424510632,-2.1433718749999997,1258.0
100,20,51200,2551,0.2715241932310164,0.0928955078125,0.9761256575584412,1584,0.07524289190769196,0.013676312,0.2,-43.17933893203735,-0.013853884858690435,0.1977878212928772,0.0004092704424510632,-2.1433718749999997,1258.0
101,20,51712,2551,0.012245954603713471,0.228759765625,0.9730632901191711,1600,-0.040761593729257584,0.018552197,0.2,-43.12700808048248,-0.02801534503669245,-3.5462536811828613,0.0004092704424510632,-2.145424682926829,1258.0
102,20,52224,2551,0.3064460773020983,0.2113037109375,0.9711179137229919,1616,0.11109861731529236,0.02199667,0.2,-43.0316823720932,-0.024088764243060723,0.0714767575263977,0.0004092704424510632,-2.145424682926829,1258.0
103,20,52736,2551,0.03261914133327082,0.1888427734375,0.9705382585525513,1632,-0.022906312718987465,0.017741807,0.2,-42.99368095397949,-0.020676743835792877,-1.2687339782714844,0.0004092704424510632,-2.145424682926829,1258.0
104,20,53248,2551,0.025406946486327797,0.2138671875,0.9714360237121582,1648,-0.024489758536219597,0.018324278,0.2,-42.99785315990448,-0.025047608323802706,0.2979981303215027,0.0004092704424510632,-2.1459250238095233,1258.0
105,21,53760,2551,0.21417217329144478,0.275634765625,0.9717330932617188,1664,0.03841286152601242,0.02374109,0.2,-43.02914309501648,-0.026133894119993784,0.32818174362182617,0.0004092704424510632,-2.1459250238095233,1258.0
106,21,54272,2551,0.031860832328675315,0.218994140625,0.9708425402641296,1680,-0.03229141607880592,0.018677093,0.2,-43.017383456230164,-0.022724533919245005,-3.7496304512023926,0.0004092704424510632,-2.148069813953488,1258.0
107,21,54784,2551,0.23172029200941324,0.2061767578125,0.9693781733512878,1696,0.05938756465911865,0.024297547,0.2,-42.979607582092285,-0.02285255608148873,0.2507583498954773,0.0004092704424510632,-2.148069813953488,1258.0
108,21,55296,2551,0.027578238223213702,0.2376708984375,0.9680606722831726,1712,-0.01308605819940567,0.021194942,0.2,-42.9293452501297,-0.02586152561707422,-2.578242540359497,0.0004092704424510632,-2.148069813953488,1258.0
109,21,55808,2550,0.019807164615485817,0.2425537109375,0.9665023684501648,1728,-0.019770406186580658,0.015572632,0.2,-42.886409401893616,-0.022411224839743227,0.3397567868232727,0.0004092704424510632,-2.146194318181818,1258.0
110,22,56320,2550,0.16016228892840445,0.226806640625,0.9641559720039368,1744,0.024011071771383286,0.022271257,0.2,-42.82247531414032,-0.020995556871639565,0.32566124200820923,0.0004092704424510632,-2.146194318181818,1258.0
111,22,56832,2550,0.0242008126078872,0.203125,0.9635393619537354,1760,-0.029198894277215004,0.018581718,0.2,-42.769089221954346,-0.02000824816059321,-5.934395790100098,0.0004092704424510632,-2.1490749555555553,1258.0
112,22,57344,2550,0.22617725469172,0.2193603515625,0.9631644487380981,1776,0.077253058552742,0.020677838,0.2,-42.75833249092102,-0.01959100249951007,0.14752185344696045,0.0004092704424510632,-2.1490749555555553,1258.0
113,22,57856,2550,0.014535469526890665,0.2376708984375,0.9624925851821899,1792,-0.03479645028710365,0.016348958,0.2,-42.74203109741211,-0.026639482472091913,-2.854649782180786,0.0004092704424510632,-2.1490749555555553,1258.0
114,22,58368,2550,0.009945438549038954,0.318115234375,0.9627047777175903,1808,-0.037650421261787415,0.025850274,0.2,-42.73184359073639,-0.02625853305653436,-0.06409084796905518,0.0004092704424510632,-2.1478259782608693,1258.0
115,23,58880,2550,0.09946441045030951,0.320068359375,0.9619444608688354,1824,0.005887407809495926,0.040573545,0.2,-42.72947919368744,-0.02152182348072529,0.05688971281051636,0.0004092704424510632,-2.1478259782608693,1258.0
116,23,59392,2549,0.009246561647159979,0.2235107421875,0.9632665514945984,1840,-0.036105528473854065,0.018898807,0.2,-42.72873103618622,-0.026137291817576624,-7.9312543869018555,0.0004092704424510632,-2.1476080425531916,1258.0
117,23,59904,2549,0.2775663551874459,0.2391357421875,0.9637624025344849,1856,0.07021229714155197,0.024823807,0.2,-42.77786636352539,-0.025037013605469838,0.043309569358825684,0.0004092704424510632,-2.1476080425531916,1258.0
118,23,60416,2549,0.023679430596530437,0.193603515625,0.963476836681366,1872,-0.021977931261062622,0.015191565,0.2,-42.77723729610443,-0.022039223076717462,-0.39403581619262695,0.0004092704424510632,-2.149818916666667,1258.0
119,23,60928,2549,0.2561894189566374,0.172607421875,0.9643759727478027,1888,0.07649776339530945,0.021227654,0.2,-42.77911019325256,-0.018407235751510598,0.4158143401145935,0.0004092704424510632,-2.149818916666667,1258.0
120,24,61440,2549,0.01514296219102107,0.26171875,0.9635630249977112,1904,-0.022671036422252655,0.020568468,0.2,-42.79655563831329,-0.02771559590473771,-0.2904353141784668,0.0004092704424510632,-2.149818916666667,1258.0
121,24,61952,2549,0.01512871973682195,0.28125,0.9637162685394287,1920,-0.03395276516675949,0.023355324,0.2,-42.76572549343109,-0.026948302853270434,-0.02503669261932373,0.0004092704424510632,-2.1496943061224494,1258.0
122,24,62464,2549,0.2662685257382691,0.2120361328125,0.9644297957420349,1936,0.07341717928647995,0.021372307,0.2,-42.791571497917175,-0.02075862983474508,0.12348955869674683,0.0004092704424510632,-2.1496943061224494,1258.0
123,24,62976,2549,0.020498927478911355,0.2960205078125,0.9646355509757996,1952,-0.03688187524676323,0.020246567,0.2,-42.7983832359314,-0.03077249909983948,-1.0285711288452148,0.0004092704424510632,-2.14906968,1258.0
124,24,63488,2549,0.25265403976663947,0.231689453125,0.9641174674034119,1968,0.08746153116226196,0.030123297,0.2,-42.80179941654205,-0.027932013777899556,0.3590295910835266,0.0004092704424510632,-2.14906968,1258.0
125,25,64000,2549,0.00894062731822487,0.260498046875,0.9636629819869995,1984,-0.03990928828716278,0.023215745,0.2,-42.78090226650238,-0.02691028154367814,-2.9154105186462402,0.0004092704424510632,-2.14906968,1258.0
