time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/explained_variance,train/learning_rate,train/clip_range,train/approx_kl,train/n_updates,train/entropy_loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
13,3,1776,6656,0.01226133108139038,0.0004092704424510632,0.2,0.026884312,192,-43.93278741836548,0.9970422983169556,0.305419921875,-0.031443384796148166,0.025019244814757258,-0.02432662807404995,1223.0,-2.1580932
14,4,1772,7168,0.11785799264907837,0.0004092704424510632,0.2,0.012779718,208,-43.863529920578,0.9959810376167297,0.2252197265625,-0.02212349625187926,0.002967959746456472,-0.03426609933376312,1223.0,-2.1580932
15,4,1766,7680,0.024724721908569336,0.0004092704424510632,0.2,0.016356103,224,-43.83765780925751,0.9948042631149292,0.2369384765625,-0.026169319688051473,0.0020685590025095735,-0.021269703283905983,1223.0,-2.167128
16,4,1765,8192,0.017556071281433105,0.0004092704424510632,0.2,0.0146078095,240,-43.82788801193237,0.9959753155708313,0.216552734375,-0.021418369084130973,0.035743400105275214,-0.02309185080230236,1223.0,-2.167128
17,4,1759,8704,0.13962286710739136,0.0004092704424510632,0.2,0.016874399,256,-43.85608088970184,0.9957575798034668,0.2415771484375,-0.02406971002346836,0.0020049175509484485,-0.0257570743560791,1223.0,-2.1743195714285712
18,5,1753,9216,0.04594683647155762,0.0004092704424510632,0.2,0.016519433,272,-43.83137357234955,0.9952619075775146,0.232421875,-0.024844529281836003,0.03881472744978964,-0.027901897206902504,1223.0,-2.1743195714285712
19,5,1747,9728,-0.005965709686279297,0.0004092704424510632,0.2,0.013443941,288,-43.83226668834686,0.995764434337616,0.2022705078125,-0.021122831531101838,0.0025551381695549935,-0.031076014041900635,1223.0,-2.1743195714285712
20,5,1762,10240,0.3241655230522156,0.0004092704424510632,0.2,0.021055695,304,-43.8606333732605,0.997106671333313,0.2357177734375,-0.026690713071729988,0.0034644551342353225,-0.04134085774421692,1223.0,-2.172637125
21,6,1778,10752,0.12359541654586792,0.0004092704424510632,0.2,0.016891345,320,-43.8820116519928,0.9965669512748718,0.18701171875,-0.0187953615677543,0.03214373780065216,-0.0072417473420500755,1223.0,-2.172637125
22,6,1799,11264,-1.3025407791137695,0.0004092704424510632,0.2,0.0173579,336,-43.85950064659119,0.9962230324745178,0.2276611328125,-0.0251174847362563,0.0036648479544965085,-0.038327064365148544,1223.0,-2.1712816666666668
23,6,1818,11776,0.280847430229187,0.0004092704424510632,0.2,0.017800957,352,-43.8525196313858,0.9956690073013306,0.2242431640625,-0.023725542261672672,0.02756751631386578,-0.022235648706555367,1223.0,-2.1712816666666668
24,6,1834,12288,-1.058244228363037,0.0004092704424510632,0.2,0.018678308,368,-43.814905643463135,0.9939445853233337,0.211669921875,-0.02278782743087504,0.0023824864692869596,-0.03737824782729149,1223.0,-2.187187
25,6,1849,12800,0.1895747184753418,0.0004092704424510632,0.2,0.020611174,384,-43.76582717895508,0.9927802085876465,0.2559814453125,-0.02632030879613012,0.0364813799969852,-0.022735465317964554,1223.0,-2.187187
26,7,1861,13312,-0.2905200719833374,0.0004092704424510632,0.2,0.018502198,400,-43.73859143257141,0.9921913146972656,0.2322998046875,-0.022772147654904984,0.004303493187762797,-0.02699756994843483,1223.0,-2.187187
27,7,1873,13824,-0.014011502265930176,0.0004092704424510632,0.2,0.014982162,416,-43.72690415382385,0.9919517040252686,0.2176513671875,-0.026676705514546484,0.0023273929400602356,-0.037723299115896225,1223.0,-2.1830207272727273
28,7,1881,14336,0.1059759259223938,0.0004092704424510632,0.2,0.013646157,432,-43.73596954345703,0.9931415319442749,0.250244140625,-0.02144351039896719,0.034937864140374586,-0.01228497363626957,1223.0,-2.1830207272727273
29,7,1887,14848,-0.37688958644866943,0.0004092704424510632,0.2,0.017395824,448,-43.76761293411255,0.993563711643219,0.28857421875,-0.0337194007151993,0.008155804476700723,-0.0339541956782341,1223.0,-2.181614666666667
30,8,1894,15360,0.26816803216934204,0.0004092704424510632,0.2,0.014918838,464,-43.752537965774536,0.992211639881134,0.2259521484375,-0.019894234224921092,0.041019576077815145,-0.000651063397526741,1223.0,-2.181614666666667
31,8,1901,15872,-1.0902411937713623,0.0004092704424510632,0.2,0.01722559,480,-43.70073640346527,0.990570068359375,0.2139892578125,-0.02388062466343399,0.005627479149552528,-0.03567013889551163,1223.0,-2.181614666666667
32,8,1907,16384,0.5705814361572266,0.0004092704424510632,0.2,0.020207651,496,-43.66765058040619,0.9903532862663269,0.2449951171875,-0.0279602563532535,0.0024837160563038196,-0.023953620344400406,1223.0,-2.1712209230769233
33,8,1911,16896,0.3862914443016052,0.0004092704424510632,0.2,0.041167215,512,-43.673022627830505,0.9904440641403198,0.3406982421875,-0.029041601766948588,0.026109994563739747,-0.022421153262257576,1223.0,-2.1712209230769233
34,9,1917,17408,-2.478543281555176,0.0004092704424510632,0.2,0.020210445,528,-43.68007838726044,0.9913657307624817,0.252197265625,-0.02859208980225958,0.004326712303736713,-0.03311862796545029,1223.0,-2.1761805714285716
35,9,1920,17920,0.20801234245300293,0.0004092704424510632,0.2,0.025528897,544,-43.69139492511749,0.9902973771095276,0.3001708984375,-0.02743868198012933,0.04699463443830609,-0.022455085068941116,1223.0,-2.1761805714285716
36,9,1923,18432,-0.31274640560150146,0.0004092704424510632,0.2,0.012513718,560,-43.64976406097412,0.9897902607917786,0.1732177734375,-0.01901196151447948,0.003913494583684951,-0.03896718844771385,1223.0,-2.1734158666666668
37,9,1923,18944,0.3579521179199219,0.0004092704424510632,0.2,0.01720993,576,-43.64387786388397,0.989715576171875,0.21484375,-0.023920825362438336,0.048964688437990844,-0.02033919282257557,1223.0,-2.1734158666666668
38,10,1927,19456,-1.1581685543060303,0.0004092704424510632,0.2,0.01912767,592,-43.64670383930206,0.9898662567138672,0.27197265625,-0.026155952582485043,0.0033457840472692624,-0.03969501331448555,1223.0,-2.1734158666666668
39,10,1924,19968,0.031471073627471924,0.0004092704424510632,0.2,0.018361999,608,-43.637120842933655,0.9893410205841064,0.2529296875,-0.02787553402595222,0.0022410779311030637,-0.05232224613428116,1223.0,-2.1722360625
40,10,1918,20480,0.162483811378479,0.0004092704424510632,0.2,0.021018086,624,-43.61012160778046,0.9880883097648621,0.201416015625,-0.02163844768074341,0.07014255283866078,0.008770737797021866,1223.0,-2.1722360625
41,10,1914,20992,-2.454694986343384,0.0004092704424510632,0.2,0.022069601,640,-43.569802045822144,0.9866481423377991,0.234375,-0.027534153217857238,0.011906267041922547,-0.02931852452456951,1223.0,-2.177000117647059
42,11,1912,21504,0.0820915699005127,0.0004092704424510632,0.2,0.016468516,656,-43.52132248878479,0.9851686954498291,0.2557373046875,-0.022331532411044464,0.07653454394312575,-0.02747851237654686,1223.0,-2.177000117647059
43,11,1908,22016,-0.6478286981582642,0.0004092704424510632,0.2,0.015958745,672,-43.47779142856598,0.98405522108078,0.23388671875,-0.028452028171159327,0.008991333277663216,-0.03934913128614426,1223.0,-2.1889921111111112
44,11,1904,22528,0.5316095352172852,0.0004092704424510632,0.2,0.02483949,688,-43.46579337120056,0.9846304059028625,0.2296142578125,-0.02244004474778194,0.07719287893269211,0.0030914992094039917,1223.0,-2.1889921111111112
45,12,1909,23040,-0.7564098834991455,0.0004092704424510632,0.2,0.022341248,704,-43.50031661987305,0.9866217970848083,0.2314453125,-0.02431546978186816,0.01000908161222469,-0.03844049200415611,1223.0,-2.1889921111111112
46,12,1914,23552,0.11833250522613525,0.0004092704424510632,0.2,0.015017924,720,-43.52938234806061,0.9852884411811829,0.1954345703125,-0.02188830839440925,0.003317893606435973,-0.03270360082387924,1223.0,-2.187094578947369
47,12,1919,24064,0.29596173763275146,0.0004092704424510632,0.2,0.021623101,736,-43.466280937194824,0.9839500784873962,0.1885986328125,-0.02187919164134655,0.09317166736582294,-0.011552408337593079,1223.0,-2.187094578947369
48,12,1926,24576,-0.5390515327453613,0.0004092704424510632,0.2,0.012097347,752,-43.43049705028534,0.9823725819587708,0.1925048828125,-0.0227275218203431,0.008303798247652594,-0.03593521937727928,1223.0,-2.1880979500000004
49,12,1933,25088,0.029456794261932373,0.0004092704424510632,0.2,0.026600555,768,-43.38377547264099,0.9815793037414551,0.2734375,-0.023453789079212584,0.13535708328709006,0.026382429525256157,1223.0,-2.1880979500000004
50,13,1939,25600,-1.1653330326080322,0.0004092704424510632,0.2,0.018682465,784,-43.3775349855423,0.9817163348197937,0.23974609375,-0.0235129464417696,0.004313560893933754,-0.03485119715332985,1223.0,-2.1880979500000004
51,13,1945,26112,0.15433448553085327,0.0004092704424510632,0.2,0.0146615645,800,-43.36895263195038,0.9808944463729858,0.2138671875,-0.0241206216160208,0.0039113931998144835,-0.029841706156730652,1223.0,-2.185500476190476
52,13,1951,26624,0.23014885187149048,0.0004092704424510632,0.2,0.019224184,816,-43.348236203193665,0.9806408286094666,0.159912109375,-0.02035425102803856,0.10174477868713439,0.002352409064769745,1223.0,-2.185500476190476
53,13,1956,27136,-4.378532886505127,0.0004092704424510632,0.2,0.021397792,832,-43.35042428970337,0.9811631441116333,0.2412109375,-0.025569826291757636,0.01320784108247608,-0.034940801560878754,1223.0,-2.190688090909091
54,14,1962,27648,0.09858840703964233,0.0004092704424510632,0.2,0.019764379,848,-43.366812348365784,0.9810901284217834,0.2005615234375,-0.021445514605147764,0.1675308479461819,0.040003638714551926,1223.0,-2.190688090909091
55,14,1966,28160,-1.6201374530792236,0.0004092704424510632,0.2,0.015303124,864,-43.35535717010498,0.9806423783302307,0.1856689453125,-0.02318547594768461,0.020288211191655137,-0.0377793088555336,1223.0,-2.1923307391304347
56,14,1971,28672,0.29043877124786377,0.0004092704424510632,0.2,0.020948512,880,-43.349533677101135,0.9808024168014526,0.1231689453125,-0.01940069140982814,0.1385801697615534,0.01288619264960289,1223.0,-2.1923307391304347
57,14,1976,29184,-0.5580673217773438,0.0004092704424510632,0.2,0.019871606,896,-43.36039900779724,0.9811832904815674,0.205322265625,-0.02131366055982653,0.009754354323376901,-0.026167644187808037,1223.0,-2.1923307391304347
58,15,1977,29696,-0.3045874834060669,0.0004092704424510632,0.2,0.01848076,912,-43.35253930091858,0.9804173111915588,0.2470703125,-0.026178155560046434,0.002954593266622396,-0.04179919883608818,1223.0,-2.190561
59,15,1983,30208,0.21417075395584106,0.0004092704424510632,0.2,0.015417663,928,-43.3283873796463,0.9795842170715332,0.1937255859375,-0.021982861348078586,0.15097808418795466,-0.012663859874010086,1223.0,-2.190561
60,15,1988,30720,-3.192260265350342,0.0004092704424510632,0.2,0.01891902,944,-43.30435824394226,0.9790701270103455,0.1993408203125,-0.02229220104345586,0.013682435819646344,-0.02771833911538124,1223.0,-2.18895588
61,15,1993,31232,0.22477757930755615,0.0004092704424510632,0.2,0.018570542,960,-43.295830607414246,0.9791643619537354,0.17138671875,-0.0231137312221108,0.17779565532691777,0.06279213726520538,1223.0,-2.18895588
62,15,1998,31744,-0.5335507392883301,0.0004092704424510632,0.2,0.017040983,976,-43.30157971382141,0.9794256687164307,0.1922607421875,-0.02040081244922476,0.015737710607936606,-0.027817321941256523,1223.0,-2.18895588
63,16,2002,32256,0.4374876618385315,0.0004092704424510632,0.2,0.019182349,992,-43.33351457118988,0.9818560481071472,0.2275390625,-0.02824644630891271,0.0072749983228277415,-0.03820422664284706,1223.0,-2.1938709615384613
64,16,2007,32768,0.5072714686393738,0.0004092704424510632,0.2,0.016236797,1008,-43.38826084136963,0.9820607900619507,0.0986328125,-0.013510699209291488,0.08338534226641059,0.0031203720718622208,1223.0,-2.1938709615384613
65,16,2011,33280,-2.6547939777374268,0.0004092704424510632,0.2,0.018475793,1024,-43.37857460975647,0.9820003509521484,0.1805419921875,-0.02179561133380048,0.03229128537350334,-0.0310838520526886,1223.0,-2.1911056666666666
66,16,2015,33792,0.23112738132476807,0.0004092704424510632,0.2,0.019133633,1040,-43.38028705120087,0.9816295504570007,0.1226806640625,-0.017567306756973267,0.1407792209647596,-0.004155881702899933,1223.0,-2.1911056666666666
67,16,2020,34304,-2.1535322666168213,0.0004092704424510632,0.2,0.013059769,1056,-43.34247374534607,0.9796215295791626,0.1654052734375,-0.018025600933469832,0.005420682835392654,-0.03545055165886879,1223.0,-2.190995892857143
68,17,2023,34816,0.23079615831375122,0.0004092704424510632,0.2,0.017835252,1072,-43.285261034965515,0.9785289168357849,0.16259765625,-0.021871852077310905,0.12963818316347897,-0.014462130144238472,1223.0,-2.190995892857143
69,17,2026,35328,-0.9567394256591797,0.0004092704424510632,0.2,0.018279217,1088,-43.30690336227417,0.9816376566886902,0.22216796875,-0.025086852969252504,0.00437661939940881,-0.03413100913167,1223.0,-2.190995892857143
70,17,2029,35840,-0.002472996711730957,0.0004092704424510632,0.2,0.016319083,1104,-43.396167635917664,0.9825754761695862,0.2119140625,-0.02332801022566855,0.002521938327845419,-0.04892687126994133,1223.0,-2.191796275862069
71,17,2033,36352,0.18189918994903564,0.0004092704424510632,0.2,0.019432042,1120,-43.39726006984711,0.9824668765068054,0.1329345703125,-0.02230353865888901,0.182669895933941,0.0017391517758369446,1223.0,-2.191796275862069
72,18,2037,36864,-1.9697556495666504,0.0004092704424510632,0.2,0.016809963,1136,-43.404855728149414,0.9832926988601685,0.207275390625,-0.023916304067824967,0.023837469663703814,-0.030955057591199875,1223.0,-2.1947405
73,18,2041,37376,0.28480756282806396,0.0004092704424510632,0.2,0.023288682,1152,-43.43820595741272,0.9841524362564087,0.15771484375,-0.024924731624196284,0.16361370007507503,0.023006916046142578,1223.0,-2.1947405
74,18,2045,37888,-1.9459309577941895,0.0004092704424510632,0.2,0.018479668,1168,-43.44752538204193,0.9837124943733215,0.223388671875,-0.0269359772792086,0.010084135938086547,-0.0361102893948555,1223.0,-2.1947405
75,18,2050,38400,0.5833094120025635,0.0004092704424510632,0.2,0.018256085,1184,-43.42062473297119,0.9825723171234131,0.22900390625,-0.02458841961924918,0.0068347509077284485,-0.029501181095838547,1223.0,-2.1967819677419356
76,18,2054,38912,0.43355071544647217,0.0004092704424510632,0.2,0.034408506,1200,-43.389103412628174,0.9820946455001831,0.2296142578125,-0.02582865481963381,0.06942391023039818,-0.02481122687458992,1223.0,-2.1967819677419356
77,19,2057,39424,-6.629215240478516,0.0004092704424510632,0.2,0.021568753,1216,-43.40531539916992,0.9838284254074097,0.2264404296875,-0.025092078634770587,0.011670668129227124,-0.03645727038383484,1223.0,-2.1984211875
78,19,2061,39936,0.13927620649337769,0.0004092704424510632,0.2,0.018445013,1232,-43.450772166252136,0.9843142032623291,0.1361083984375,-0.01934532492305152,0.18658037658315152,-0.009052198380231857,1223.0,-2.1984211875
79,19,2064,40448,-1.149657964706421,0.0004092704424510632,0.2,0.028519921,1248,-43.465704560279846,0.9853541254997253,0.3052978515625,-0.029567783611128107,0.004496257133723702,-0.03547549992799759,1223.0,-2.199799787878788
80,19,2068,40960,0.2979319095611572,0.0004092704424510632,0.2,0.013962961,1264,-43.49480867385864,0.9860721826553345,0.1097412109375,-0.014063238704693504,0.1945443251170218,0.017845194786787033,1223.0,-2.199799787878788
81,20,2072,41472,-2.6216678619384766,0.0004092704424510632,0.2,0.02122767,1280,-43.48917233943939,0.984808623790741,0.298828125,-0.03531201495206915,0.005460206724819727,-0.045666735619306564,1223.0,-2.199799787878788
82,20,2075,41984,0.12930697202682495,0.0004092704424510632,0.2,0.017482119,1296,-43.450743436813354,0.9841852784156799,0.2615966796875,-0.030231967859435827,0.002661386868567206,-0.04475682973861694,1223.0,-2.1974845000000003
83,20,2079,42496,0.229076087474823,0.0004092704424510632,0.2,0.015166392,1312,-43.44168472290039,0.9842928647994995,0.130859375,-0.016432738193543628,0.2031597380992025,0.006169494241476059,1223.0,-2.1974845000000003
84,20,2083,43008,-4.011120319366455,0.0004092704424510632,0.2,0.018845301,1328,-43.437965631484985,0.9834405779838562,0.2430419921875,-0.032933339185547084,0.018847218714654446,-0.03279780596494675,1223.0,-2.1967725428571434
85,20,2086,43520,0.1615692377090454,0.0004092704424510632,0.2,0.017952908,1344,-43.41294741630554,0.9835395812988281,0.1697998046875,-0.019847314368234947,0.27660409710370004,0.054293252527713776,1223.0,-2.1967725428571434
86,21,2089,44032,-0.14450621604919434,0.0004092704424510632,0.2,0.016795479,1360,-43.408060908317566,0.98259437084198,0.2391357421875,-0.02667174874295597,0.004441283963387832,-0.03549019992351532,1223.0,-2.1955570000000004
87,21,2093,44544,0.46877557039260864,0.0004092704424510632,0.2,0.010852026,1376,-43.38589262962341,0.9823762774467468,0.09765625,-0.008643111985293217,0.2616475443355739,0.07379549741744995,1223.0,-2.1955570000000004
88,21,2094,45056,-1.784379482269287,0.0004092704424510632,0.2,0.014860433,1392,-43.37870383262634,0.9814311265945435,0.195556640625,-0.021363407868193462,0.00867986942466814,-0.025066757574677467,1223.0,-2.1955570000000004
89,21,2095,45568,0.02797698974609375,0.0004092704424510632,0.2,0.018111449,1408,-43.340683937072754,0.9805693030357361,0.2391357421875,-0.028250091738300398,0.0026446505507919937,-0.03286360576748848,1223.0,-2.194715486486487
90,21,2096,46080,0.2071780562400818,0.0004092704424510632,0.2,0.008436771,1424,-43.324365973472595,0.9802625179290771,0.044189453125,-0.007417885251925327,0.29374372446909547,0.01762206107378006,1223.0,-2.194715486486487
91,22,2098,46592,-2.5710155963897705,0.0004092704424510632,0.2,0.024117447,1440,-43.272510170936584,0.9766443967819214,0.2801513671875,-0.030513288744259626,0.011947264894843102,-0.03477037325501442,1223.0,-2.195108868421053
92,22,2101,47104,0.24862343072891235,0.0004092704424510632,0.2,0.0105285905,1456,-43.170761585235596,0.9751567244529724,0.0538330078125,-0.013475968589773402,0.34233104856684804,0.06464844942092896,1223.0,-2.195108868421053
93,22,2103,47616,-0.7904174327850342,0.0004092704424510632,0.2,0.017999273,1472,-43.133559584617615,0.9739281535148621,0.2242431640625,-0.023592560493852943,0.010616876359563321,-0.03348425403237343,1223.0,-2.195108868421053
94,22,2106,48128,0.1776484251022339,0.0004092704424510632,0.2,0.02345962,1488,-43.09088325500488,0.9728183746337891,0.2919921875,-0.029186620507971384,0.0030787339637754485,-0.04896010085940361,1223.0,-2.1959575128205135
95,23,2108,48640,0.22486329078674316,0.0004092704424510632,0.2,0.016267717,1504,-43.05369579792023,0.9718388915061951,0.0933837890625,-0.01593620757921599,0.24952687928453088,0.016299158334732056,1223.0,-2.1959575128205135
96,23,2110,49152,-5.195564270019531,0.0004092704424510632,0.2,0.024629505,1520,-43.0092009305954,0.9696387052536011,0.2593994140625,-0.028540508923470043,0.009076263770111836,-0.04115122929215431,1223.0,-2.195956025
97,23,2113,49664,0.13012921810150146,0.0004092704424510632,0.2,0.016555075,1536,-42.953460335731506,0.9689143300056458,0.0975341796875,-0.017656314754276536,0.4288256340660155,0.14554645121097565,1223.0,-2.195956025
98,23,2114,50176,-2.508589267730713,0.0004092704424510632,0.2,0.019886265,1552,-42.9445036649704,0.9689846634864807,0.2440185546875,-0.02699091068643611,0.02265601747785695,-0.029818885028362274,1223.0,-2.1944040243902436
99,24,2109,50688,0.3532411456108093,0.0004092704424510632,0.2,0.01668815,1568,-42.948039054870605,0.9690616726875305,0.1307373046875,-0.016405256305006333,0.30314090428873897,0.03723260015249252,1223.0,-2.1944040243902436
100,24,2105,51200,-0.9031102657318115,0.0004092704424510632,0.2,0.025326168,1584,-42.93112933635712,0.9680948853492737,0.2908935546875,-0.029833325737854466,0.007222269021440297,-0.03817521035671234,1223.0,-2.1944040243902436
101,24,2102,51712,0.1294090747833252,0.0004092704424510632,0.2,0.015273984,1600,-42.92341220378876,0.9689553380012512,0.2066650390625,-0.02447710644628387,0.0024278864257212263,-0.031364805996418,1223.0,-2.1925717857142857
102,24,2098,52224,0.1828557848930359,0.0004092704424510632,0.2,0.013263511,1616,-42.95100235939026,0.9692798852920532,0.0706787109375,-0.01361101980728563,0.4128754867706448,0.00770920142531395,1223.0,-2.1925717857142857
103,25,2094,52736,-4.207907199859619,0.0004092704424510632,0.2,0.017793888,1632,-42.944148778915405,0.9688373804092407,0.17138671875,-0.016557001916226,0.01823245466221124,-0.021653838455677032,1223.0,-2.1941581860465114
104,25,2091,53248,0.1714649200439453,0.0004092704424510632,0.2,0.013732091,1648,-42.92728781700134,0.9685541391372681,0.120361328125,-0.016443810483906418,0.3826964145991951,0.03484351187944412,1223.0,-2.1941581860465114
105,25,2088,53760,0.022619426250457764,0.0004092704424510632,0.2,0.018865211,1664,-42.922165513038635,0.9682889580726624,0.2406005859375,-0.025620314008847345,0.032943817088380456,-0.015049418434500694,1223.0,-2.1941581860465114
106,26,2085,54272,0.42253684997558594,0.0004092704424510632,0.2,0.016286168,1680,-42.88993787765503,0.9666649699211121,0.1866455078125,-0.023280599620193243,0.04387145640794188,-0.023730508983135223,1223.0,-2.1923000227272724
107,26,2085,54784,0.5994387269020081,0.0004092704424510632,0.2,0.018705806,1696,-42.852210998535156,0.966376006603241,0.14794921875,-0.018677164742257446,0.1689748609205708,-0.005401071161031723,1223.0,-2.1923000227272724
108,26,2084,55296,-2.2161006927490234,0.0004092704424510632,0.2,0.015672736,1712,-42.83440160751343,0.9648874402046204,0.183837890625,-0.01890188705874607,0.02539777453057468,-0.014187213033437729,1223.0,-2.192842555555555
109,26,2084,55808,0.2037336826324463,0.0004092704424510632,0.2,0.010080723,1728,-42.786808490753174,0.9643561840057373,0.03857421875,-0.015023730215034448,0.4541127539705485,0.021247074007987976,1223.0,-2.192842555555555
110,27,2083,56320,-1.6307854652404785,0.0004092704424510632,0.2,0.018607358,1744,-42.782703042030334,0.9647850394248962,0.247802734375,-0.02497248574945843,0.006349705618049484,-0.0351589135825634,1223.0,-2.1895814999999996
111,27,2080,56832,0.4283111095428467,0.0004092704424510632,0.2,0.01290032,1760,-42.796449184417725,0.9646429419517517,0.063720703125,-0.012948758841957897,0.2995364801026881,0.03985712677240372,1223.0,-2.1895814999999996
112,27,2078,57344,-1.8821666240692139,0.0004092704424510632,0.2,0.019520521,1776,-42.808066725730896,0.9665863513946533,0.24755859375,-0.026576741453027353,0.006802165138651617,-0.037174589931964874,1223.0,-2.1895814999999996
113,27,2075,57856,-0.14233076572418213,0.0004092704424510632,0.2,0.017479153,1792,-42.884562373161316,0.968666672706604,0.237060546875,-0.027269105208688416,0.002469658153131604,-0.04134354367852211,1223.0,-2.1909234255319143
114,28,2072,58368,0.19724321365356445,0.0004092704424510632,0.2,0.007257397,1808,-42.927183508872986,0.9691654443740845,0.036865234375,-0.007592992165882606,0.48551544500514865,0.023743856698274612,1223.0,-2.1909234255319143
115,28,2070,58880,-3.0512900352478027,0.0004092704424510632,0.2,0.019492045,1824,-42.930240631103516,0.969501256942749,0.2713623046875,-0.028502601344371215,0.013667022285517305,-0.03726040571928024,1223.0,-2.1892438750000003
116,28,2068,59392,0.16428142786026,0.0004092704424510632,0.2,0.008305205,1840,-42.946767807006836,0.9698778390884399,0.048095703125,-0.008784855381236412,0.5630302969366312,0.03536325693130493,1223.0,-2.1892438750000003
117,28,2066,59904,-1.716759443283081,0.0004092704424510632,0.2,0.018206483,1856,-42.96563959121704,0.9708172082901001,0.19775390625,-0.020357579065603204,0.0072219717330881394,-0.032724350690841675,1223.0,-2.1892438750000003
118,29,2063,60416,0.6416850686073303,0.0004092704424510632,0.2,0.022534005,1872,-42.98586976528168,0.9707127213478088,0.281982421875,-0.03285713342120289,0.008779953364864923,-0.041612785309553146,1223.0,-2.1877163877551022
119,29,2059,60928,0.400169312953949,0.0004092704424510632,0.2,0.023330225,1888,-42.963873982429504,0.9697608947753906,0.1483154296875,-0.020015314905322157,0.2236040768912062,-0.023379601538181305,1223.0,-2.1877163877551022
120,29,2056,61440,-6.190558910369873,0.0004092704424510632,0.2,0.019229937,1904,-42.94172203540802,0.9695929884910583,0.1959228515625,-0.016963133733952418,0.015178510919213295,-0.02537030167877674,1223.0,-2.19023152
121,30,2053,61952,0.09788554906845093,0.0004092704424510632,0.2,0.010313664,1920,-42.94440948963165,0.9694505333900452,0.0479736328125,-0.011715757427737117,0.7295156030450016,0.09353922307491302,1223.0,-2.19023152
122,30,2049,62464,-1.6696248054504395,0.0004092704424510632,0.2,0.020291831,1936,-42.97659718990326,0.9723103046417236,0.2703857421875,-0.025076216930756345,0.005560673060244881,-0.042094022035598755,1223.0,-2.1885073529411767
123,30,2046,62976,0.2661094665527344,0.0004092704424510632,0.2,0.01801188,1952,-43.057480454444885,0.973075807094574,0.1053466796875,-0.014938379972591065,0.38784969854168594,0.027109408751130104,1223.0,-2.1885073529411767
124,31,2043,63488,-1.3684828281402588,0.0004092704424510632,0.2,0.018026501,1968,-43.0371333360672,0.9714378118515015,0.2459716796875,-0.0241127308254363,0.004604890113114379,-0.033775120973587036,1223.0,-2.1885073529411767
125,31,2041,64000,0.0987555980682373,0.0004092704424510632,0.2,0.020933297,1984,-42.98687922954559,0.9702066779136658,0.281005859375,-0.03209348360542208,0.003812938943156041,-0.032932303845882416,1223.0,-2.1901380961538464
