time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/explained_variance,train/learning_rate,train/clip_range,train/approx_kl,train/n_updates,train/entropy_loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
20,4,2096,10240,-0.0009185075759887695,0.0004092704424510632,0.2,0.01798945,304,-43.60016095638275,0.987529456615448,0.2513427734375,-0.02700707412441261,0.0021109111621626653,-0.023904824629426003,1223.0,-2.2080842499999997
21,5,2084,10752,-0.0002682209014892578,0.0004092704424510632,0.2,0.03017751,320,-43.58044493198395,0.9878684878349304,0.2540283203125,-0.025944958586478606,0.028069719555787742,-0.022865641862154007,1223.0,-2.2080842499999997
22,5,2063,11264,0.0030885934829711914,0.0004092704424510632,0.2,0.01975283,336,-43.56495475769043,0.9858751893043518,0.2166748046875,-0.024403635892667808,0.0028509249787020963,-0.04707658290863037,1223.0,-2.2109739999999998
23,5,2045,11776,4.792213439941406e-05,0.0004092704424510632,0.2,0.019049678,352,-43.50928592681885,0.9849835634231567,0.233154296875,-0.023667605099035427,0.03716778301168233,-0.02695177122950554,1223.0,-2.2109739999999998
24,6,2025,12288,0.002003967761993408,0.0004092704424510632,0.2,0.011637555,368,-43.47889041900635,0.9837183356285095,0.1531982421875,-0.01799294450029265,0.001374324647258618,-0.025783104822039604,1223.0,-2.2080759
25,6,2014,12800,0.0006941556930541992,0.0004092704424510632,0.2,0.014852219,384,-43.42962145805359,0.9822829365730286,0.1727294921875,-0.017822184308897704,0.04324338538572192,0.00716201588511467,1223.0,-2.2080759
26,6,2006,13312,0.004209458827972412,0.0004092704424510632,0.2,0.011553286,400,-43.40920889377594,0.9823460578918457,0.1700439453125,-0.01960179027810227,0.00203746992701781,-0.036729566752910614,1223.0,-2.2080759
27,6,1996,13824,0.0005012154579162598,0.0004092704424510632,0.2,0.017317899,416,-43.395065784454346,0.9811424016952515,0.2510986328125,-0.02857473037147429,0.0029163304825488012,-0.03257074952125549,1223.0,-2.209772818181818
28,7,1985,14336,0.0006964206695556641,0.0004092704424510632,0.2,0.022777362,432,-43.36013305187225,0.9802887439727783,0.22216796875,-0.02125160461582709,0.05851093051023781,0.00039299577474594116,1223.0,-2.209772818181818
29,7,1994,14848,0.0074661970138549805,0.0004092704424510632,0.2,0.020099636,448,-43.33352875709534,0.97956782579422,0.2401123046875,-0.02646635106066242,0.0009992887898988556,-0.05307041108608246,1223.0,-2.198364833333333
30,7,1986,15360,0.0007129311561584473,0.0004092704424510632,0.2,0.01888185,464,-43.3175333738327,0.979297935962677,0.2056884765625,-0.020614027976989746,0.06135474087204784,0.003939148038625717,1223.0,-2.198364833333333
31,8,1979,15872,0.05662095546722412,0.0004092704424510632,0.2,0.022592673,480,-43.30086433887482,0.9787040948867798,0.239990234375,-0.02652137540280819,0.001483736165027949,-0.03330933675169945,1223.0,-2.198364833333333
32,8,1973,16384,0.0037200450897216797,0.0004092704424510632,0.2,0.015290197,496,-43.2657185792923,0.9774377942085266,0.2098388671875,-0.023495421977713704,0.002696073686820455,-0.033530447632074356,1223.0,-2.1951477692307693
33,8,1967,16896,0.0007457137107849121,0.0004092704424510632,0.2,0.030368865,512,-43.251317381858826,0.9780104756355286,0.244873046875,-0.02928577047714498,0.05769288807641715,-0.021884940564632416,1223.0,-2.1951477692307693
34,8,1961,17408,0.03735518455505371,0.0004092704424510632,0.2,0.026943512,528,-43.26963150501251,0.9784379601478577,0.267333984375,-0.026585796644212678,0.001983861840926693,-0.03264714032411575,1223.0,-2.1945882857142855
35,9,1970,17920,0.0012012124061584473,0.0004092704424510632,0.2,0.020366874,544,-43.28881776332855,0.9793862700462341,0.24609375,-0.024170618315110914,0.08395148278214037,0.01836548000574112,1223.0,-2.1945882857142855
36,9,1980,18432,0.008170545101165771,0.0004092704424510632,0.2,0.020927038,560,-43.28345859050751,0.9774036407470703,0.2491455078125,-0.02776377520058304,0.0009445926107218838,-0.036134958267211914,1223.0,-2.195819133333333
37,9,1988,18944,0.0024818778038024902,0.0004092704424510632,0.2,0.014497624,576,-43.22522580623627,0.9771186113357544,0.2139892578125,-0.02348597248783335,0.08877630112692714,0.005993485450744629,1223.0,-2.195819133333333
38,9,1983,19456,0.09537094831466675,0.0004092704424510632,0.2,0.018548317,592,-43.21415579319,0.9761145114898682,0.217041015625,-0.024534141237381846,0.002439964318909915,-0.040957994759082794,1223.0,-2.195819133333333
39,10,1975,19968,0.0005728602409362793,0.0004092704424510632,0.2,0.015405079,608,-43.191723108291626,0.976263701915741,0.218505859375,-0.022668836172670126,0.0029511603315768298,-0.02834951877593994,1223.0,-2.197386375
40,10,1969,20480,0.0037447214126586914,0.0004092704424510632,0.2,0.03111034,624,-43.20188891887665,0.97640061378479,0.2432861328125,-0.030454876337898895,0.09353946149349213,0.0006226301193237305,1223.0,-2.197386375
41,10,1961,20992,-0.052986741065979004,0.0004092704424510632,0.2,0.014826084,640,-43.186665654182434,0.9751009941101074,0.216064453125,-0.025906202048645355,0.0019445024936430855,-0.03827788308262825,1223.0,-2.194649882352941
42,10,1955,21504,0.0576707124710083,0.0004092704424510632,0.2,0.018395668,656,-43.1660840511322,0.9756982922554016,0.2462158203125,-0.030116778681986034,0.08492865960579365,-0.006055237725377083,1223.0,-2.194649882352941
43,11,1948,22016,0.29766058921813965,0.0004092704424510632,0.2,0.024678014,672,-43.16812264919281,0.9747654795646667,0.2530517578125,-0.028185113827930763,0.003052157102501951,-0.0344112329185009,1223.0,-2.1983924999999997
44,11,1945,22528,0.22745084762573242,0.0004092704424510632,0.2,0.017033204,688,-43.14011609554291,0.974496603012085,0.216552734375,-0.02346256836608518,0.08470351900905371,-0.0033788755536079407,1223.0,-2.1983924999999997
45,11,1942,23040,-0.14870476722717285,0.0004092704424510632,0.2,0.01611125,704,-43.11868155002594,0.9729725122451782,0.19677734375,-0.020947604323737323,0.005859779063030146,-0.031091131269931793,1223.0,-2.1983924999999997
46,12,1949,23552,0.018480896949768066,0.0004092704424510632,0.2,0.02509363,720,-43.06655740737915,0.9719061255455017,0.2626953125,-0.024465355760185048,0.0022980681897024624,-0.03996037319302559,1223.0,-2.193401315789474
47,12,1949,24064,0.04968452453613281,0.0004092704424510632,0.2,0.024027381,736,-43.04359209537506,0.9714503884315491,0.2310791015625,-0.025562665017787367,0.0987224857090041,0.002639584243297577,1223.0,-2.193401315789474
48,12,1949,24576,-0.37012815475463867,0.0004092704424510632,0.2,0.017259061,752,-43.03173625469208,0.9711686372756958,0.2203369140625,-0.02614992158487439,0.005713267964893021,-0.026835747063159943,1223.0,-2.18605015
49,12,1953,25088,0.11124366521835327,0.0004092704424510632,0.2,0.022850376,768,-43.04368245601654,0.9723576903343201,0.2366943359375,-0.02578761770564597,0.07898904173634946,-0.00716719776391983,1223.0,-2.18605015
50,13,1960,25600,-0.2594141960144043,0.0004092704424510632,0.2,0.0183786,784,-43.06397104263306,0.9717780351638794,0.228271484375,-0.023698622273514047,0.003423885464144405,-0.031027255579829216,1223.0,-2.18605015
51,13,1967,26112,0.10372227430343628,0.0004092704424510632,0.2,0.015417927,800,-43.03834021091461,0.9711753726005554,0.1915283203125,-0.02388177634566091,0.0031885608404991217,-0.03323822841048241,1223.0,-2.1887001904761902
52,13,1974,26624,0.17383313179016113,0.0004092704424510632,0.2,0.017868957,816,-43.03572452068329,0.971549391746521,0.173095703125,-0.020465941459406167,0.07846008939668536,-0.011198166757822037,1223.0,-2.1887001904761902
53,13,1980,27136,-4.4741926193237305,0.0004092704424510632,0.2,0.01915265,832,-43.056448221206665,0.9726641178131104,0.219482421875,-0.02541152687626891,0.007470584481779952,-0.030218202620744705,1223.0,-2.183008227272727
54,13,1985,27648,0.043026745319366455,0.0004092704424510632,0.2,0.023396697,848,-43.07742619514465,0.9722253680229187,0.2584228515625,-0.022159805746923666,0.08917046338319778,0.003375658765435219,1223.0,-2.183008227272727
55,14,1989,28160,-0.3194314241409302,0.0004092704424510632,0.2,0.011983683,864,-43.05128335952759,0.9716184139251709,0.1614990234375,-0.01702338120958302,0.003019145682628732,-0.02525988221168518,1223.0,-2.185337956521739
56,14,1994,28672,0.13884377479553223,0.0004092704424510632,0.2,0.0154703595,880,-43.05050230026245,0.9720859527587891,0.12841796875,-0.020157679260591976,0.09408128901850432,-0.005961999297142029,1223.0,-2.185337956521739
57,14,1994,29184,-0.6078859567642212,0.0004092704424510632,0.2,0.017733477,896,-43.088212728500366,0.9739334583282471,0.210205078125,-0.024898115399992093,0.004067208377819043,-0.04789525642991066,1223.0,-2.185337956521739
58,14,1990,29696,0.02872520685195923,0.0004092704424510632,0.2,0.016617028,912,-43.11342895030975,0.9727604389190674,0.2550048828125,-0.026695189837482758,0.002228415251011029,-0.03369428217411041,1223.0,-2.184343416666667
59,15,1987,30208,0.16675931215286255,0.0004092704424510632,0.2,0.019687178,928,-43.054672837257385,0.9709611535072327,0.1239013671875,-0.018427796370815486,0.1070874894503504,-0.0054232459515333176,1223.0,-2.184343416666667
60,15,1983,30720,-2.318744659423828,0.0004092704424510632,0.2,0.017610744,944,-43.0176522731781,0.9708837866783142,0.2139892578125,-0.023465437610866502,0.012335003921180032,-0.03936360403895378,1223.0,-2.1898820000000003
61,15,1980,31232,0.07426059246063232,0.0004092704424510632,0.2,0.016779222,960,-43.01772177219391,0.9706845879554749,0.2327880859375,-0.01885403618507553,0.09538356680423021,0.006383897736668587,1223.0,-2.1898820000000003
62,16,1978,31744,-0.05345165729522705,0.0004092704424510632,0.2,0.020666577,976,-43.0189688205719,0.9712004661560059,0.314697265625,-0.034588593036460225,0.0033787251013563946,-0.04790158569812775,1223.0,-2.1898820000000003
63,16,1977,32256,0.2936813235282898,0.0004092704424510632,0.2,0.014708922,992,-43.04335927963257,0.9720788598060608,0.2840576171875,-0.028784488094970584,0.004413337490404956,-0.03564613312482834,1223.0,-2.185542307692308
64,16,1975,32768,0.44239872694015503,0.0004092704424510632,0.2,0.022344172,1008,-43.056368708610535,0.9721490740776062,0.2032470703125,-0.02121487559634261,0.06515466835116968,-0.014378195628523827,1223.0,-2.185542307692308
65,16,1974,33280,-4.163239002227783,0.0004092704424510632,0.2,0.021449868,1024,-43.028268575668335,0.9701945781707764,0.2655029296875,-0.030810739553999156,0.010854688225663267,-0.03294803947210312,1223.0,-2.184681851851852
66,17,1972,33792,0.06273144483566284,0.0004092704424510632,0.2,0.021231212,1040,-42.986231565475464,0.9700684547424316,0.2142333984375,-0.022403615905204788,0.10306420794222504,-0.007331468164920807,1223.0,-2.184681851851852
67,17,1967,34304,-1.043464183807373,0.0004092704424510632,0.2,0.019146722,1056,-42.98740470409393,0.9700745940208435,0.244873046875,-0.026519217841268983,0.0029727202199865133,-0.024498088285326958,1223.0,-2.1821213928571432
68,17,1964,34816,0.2036975622177124,0.0004092704424510632,0.2,0.017324252,1072,-42.99791669845581,0.9707697033882141,0.1673583984375,-0.01711504702689126,0.09922374167945236,0.0030541103333234787,1223.0,-2.1821213928571432
69,18,1962,35328,-0.6133661270141602,0.0004092704424510632,0.2,0.019706406,1088,-43.01461935043335,0.970899760723114,0.25732421875,-0.02565378026338294,0.002989308566611726,-0.03758380934596062,1223.0,-2.1821213928571432
70,18,1959,35840,-0.16818606853485107,0.0004092704424510632,0.2,0.01727633,1104,-42.97790491580963,0.9677165746688843,0.2330322265625,-0.027590926154516637,0.0028578523415490054,-0.03420134633779526,1223.0,-2.182616482758621
71,18,1957,36352,0.20092123746871948,0.0004092704424510632,0.2,0.017347567,1120,-42.89062833786011,0.9667002558708191,0.1259765625,-0.019620248494902626,0.10945563676068559,-0.007702097296714783,1223.0,-2.182616482758621
72,18,1956,36864,-1.2501881122589111,0.0004092704424510632,0.2,0.021406753,1136,-42.86124122142792,0.9651697278022766,0.2470703125,-0.027642266039038077,0.004185042715107556,-0.035981666296720505,1223.0,-2.1757019333333334
73,19,1953,37376,0.30077964067459106,0.0004092704424510632,0.2,0.015620051,1152,-42.82960772514343,0.9649178385734558,0.1646728515625,-0.0207674677221803,0.10617394011933357,-0.014121005311608315,1223.0,-2.1757019333333334
74,19,1952,37888,-0.34713876247406006,0.0004092704424510632,0.2,0.014432491,1168,-42.82799792289734,0.9650885462760925,0.2132568359375,-0.023015755956294015,0.005558201490202919,-0.03437690809369087,1223.0,-2.1757019333333334
75,19,1950,38400,0.5998131036758423,0.0004092704424510632,0.2,0.019844003,1184,-42.85052192211151,0.9664349555969238,0.273681640625,-0.029705389926675707,0.009562944105709903,-0.02833939902484417,1223.0,-2.176646935483871
76,19,1949,38912,0.5420870184898376,0.0004092704424510632,0.2,0.029836275,1200,-42.887577176094055,0.9673307538032532,0.224365234375,-0.023971145834366325,0.048870667174924165,-0.02037404291331768,1223.0,-2.176646935483871
77,20,1948,39424,-4.83357048034668,0.0004092704424510632,0.2,0.017781612,1216,-42.889129877090454,0.9656786918640137,0.19482421875,-0.02492501900997013,0.014437627760344185,-0.028538666665554047,1223.0,-2.1684240624999997
78,20,1947,39936,0.05012387037277222,0.0004092704424510632,0.2,0.015561476,1232,-42.828020453453064,0.964165985584259,0.1968994140625,-0.021243153227260336,0.13294124824460596,0.010274268686771393,1223.0,-2.1684240624999997
79,20,1945,40448,-1.0427563190460205,0.0004092704424510632,0.2,0.025205981,1248,-42.8162796497345,0.9650377035140991,0.25830078125,-0.028419862472219393,0.0038612141070188954,-0.04263073951005936,1223.0,-2.171439666666666
80,21,1942,40960,0.3107728958129883,0.0004092704424510632,0.2,0.018942518,1264,-42.84444046020508,0.9652715921401978,0.15087890625,-0.016957492145593278,0.10300161130726337,-0.008490823209285736,1223.0,-2.171439666666666
81,21,1940,41472,-1.4569799900054932,0.0004092704424510632,0.2,0.022058813,1280,-42.871997117996216,0.9680232405662537,0.2674560546875,-0.02768554913927801,0.004328145965700969,-0.03151963651180267,1223.0,-2.171439666666666
82,21,1939,41984,0.0018330812454223633,0.0004092704424510632,0.2,0.016225737,1296,-42.95603060722351,0.9690267443656921,0.212646484375,-0.02071309366147034,0.003011270015122136,-0.029942648485302925,1223.0,-2.169978382352941
83,21,1938,42496,0.2079651951789856,0.0004092704424510632,0.2,0.011284562,1312,-42.959076166152954,0.9689987897872925,0.122314453125,-0.01633534813299775,0.1025613559759222,-0.00495447963476181,1223.0,-2.169978382352941
84,22,1937,43008,-3.5783891677856445,0.0004092704424510632,0.2,0.015732955,1328,-42.966636657714844,0.9691303372383118,0.215576171875,-0.02281906153075397,0.008249037666246295,-0.022079093381762505,1223.0,-2.171452742857143
85,22,1936,43520,0.14930301904678345,0.0004092704424510632,0.2,0.014910219,1344,-42.9650753736496,0.9687488079071045,0.112060546875,-0.017268758398131467,0.13064713962376118,-0.006593206897377968,1223.0,-2.171452742857143
86,22,1935,44032,-0.14656662940979004,0.0004092704424510632,0.2,0.02233693,1360,-42.94910538196564,0.9686548113822937,0.250732421875,-0.02679939949302934,0.005625469144433737,-0.04904080554842949,1223.0,-2.170539472222222
87,23,1935,44544,0.6421395540237427,0.0004092704424510632,0.2,0.014983453,1376,-42.95656454563141,0.9689647555351257,0.1051025390625,-0.017520694964332506,0.1723709423094988,0.032648514956235886,1223.0,-2.170539472222222
88,23,1934,45056,-1.3898816108703613,0.0004092704424510632,0.2,0.014210769,1392,-42.98004114627838,0.9704259037971497,0.2003173828125,-0.026097057823790237,0.006166977487737313,-0.046178292483091354,1223.0,-2.170539472222222
89,23,1933,45568,0.006576478481292725,0.0004092704424510632,0.2,0.021498783,1408,-43.018306255340576,0.9704848527908325,0.2386474609375,-0.028687267418717965,0.002861308126739459,-0.036039598286151886,1223.0,-2.168606135135135
90,23,1932,46080,0.24654525518417358,0.0004092704424510632,0.2,0.013563247,1424,-43.00140714645386,0.9698201417922974,0.1083984375,-0.01720076147466898,0.13587829447351396,0.01308530755341053,1223.0,-2.168606135135135
91,24,1931,46592,-2.0916261672973633,0.0004092704424510632,0.2,0.025923532,1440,-42.97722351551056,0.9691581726074219,0.265869140625,-0.025773467816179618,0.0035384731309022754,-0.040894147008657455,1223.0,-2.168698157894737
92,24,1931,47104,0.23963165283203125,0.0004092704424510632,0.2,0.011483273,1456,-42.96078598499298,0.969088077545166,0.0738525390625,-0.014942441004677676,0.1742680260213092,0.0005114506930112839,1223.0,-2.168698157894737
93,24,1930,47616,-0.4178602695465088,0.0004092704424510632,0.2,0.020541828,1472,-42.95865261554718,0.9686681032180786,0.2415771484375,-0.027345448674168438,0.005160415399586782,-0.03758324682712555,1223.0,-2.168698157894737
94,24,1929,48128,0.11882495880126953,0.0004092704424510632,0.2,0.019733354,1488,-42.92820191383362,0.9671499729156494,0.25146484375,-0.02899540106591303,0.004934629723720718,-0.03505383059382439,1223.0,-2.1671753589743585
95,25,1928,48640,0.38573193550109863,0.0004092704424510632,0.2,0.015188196,1504,-42.88468027114868,0.9661027789115906,0.0970458984375,-0.018548469204688445,0.1046962677501142,-0.019034937024116516,1223.0,-2.1671753589743585
96,25,1927,49152,-4.777683258056641,0.0004092704424510632,0.2,0.0205373,1520,-42.84934115409851,0.965444803237915,0.2286376953125,-0.023430042449035682,0.009650081599829718,-0.05078816041350365,1223.0,-2.166259075
97,25,1925,49664,0.11557596921920776,0.0004092704424510632,0.2,0.011350246,1536,-42.83997309207916,0.9653756618499756,0.1380615234375,-0.020221429149387404,0.20507455233018845,-0.0036238860338926315,1223.0,-2.166259075
98,26,1923,50176,-1.4862680435180664,0.0004092704424510632,0.2,0.022791091,1552,-42.823261857032776,0.9641944766044617,0.2698974609375,-0.029662063432624564,0.004061157240357716,-0.033443424850702286,1223.0,-2.164491951219512
99,26,1922,50688,0.142480731010437,0.0004092704424510632,0.2,0.009153737,1568,-42.79040050506592,0.9638407230377197,0.03955078125,-0.009900955919874832,0.2543130812700838,0.01781020686030388,1223.0,-2.164491951219512
100,26,1921,51200,-1.0060319900512695,0.0004092704424510632,0.2,0.01499261,1584,-42.80756866931915,0.9652734994888306,0.2156982421875,-0.025245839380659163,0.00295834624193958,-0.04272074997425079,1223.0,-2.164491951219512
101,26,1920,51712,0.08757597208023071,0.0004092704424510632,0.2,0.01820609,1600,-42.81905210018158,0.963810384273529,0.23193359375,-0.0315849578473717,0.003131271241727518,-0.03687245398759842,1223.0,-2.165207380952381
102,27,1919,52224,0.25659334659576416,0.0004092704424510632,0.2,0.010666402,1616,-42.75922727584839,0.9624674320220947,0.055908203125,-0.013200791159761138,0.18352261977270246,0.010060718283057213,1223.0,-2.165207380952381
103,27,1918,52736,-3.1595425605773926,0.0004092704424510632,0.2,0.021135744,1632,-42.73557472229004,0.962658166885376,0.2686767578125,-0.030228377974708565,0.0066463616385590285,-0.04357626661658287,1223.0,-2.1633247209302326
104,27,1918,53248,0.12453728914260864,0.0004092704424510632,0.2,0.014949249,1648,-42.750436305999756,0.9627595543861389,0.09033203125,-0.019446726102614775,0.27982618927489966,0.1016097143292427,1223.0,-2.1633247209302326
105,28,1917,53760,0.12067157030105591,0.0004092704424510632,0.2,0.02107989,1664,-42.759453535079956,0.9633939266204834,0.2880859375,-0.02942876507586334,0.04032433417160064,-0.02162501960992813,1223.0,-2.1633247209302326
106,28,1916,54272,0.33516430854797363,0.0004092704424510632,0.2,0.018431116,1680,-42.757493019104004,0.9625897407531738,0.23095703125,-0.025711840782605577,0.0918009178712964,-0.0020233578979969025,1223.0,-2.164929431818182
107,28,1915,54784,0.8845687508583069,0.0004092704424510632,0.2,0.016498461,1696,-42.73169207572937,0.9618668556213379,0.157958984375,-0.02258362917928025,0.0743617054540664,-0.014808164909482002,1223.0,-2.164929431818182
108,28,1914,55296,-2.3056371212005615,0.0004092704424510632,0.2,0.02319621,1712,-42.71263360977173,0.9616188406944275,0.25048828125,-0.02603874119813554,0.02654250990599394,-0.020912980660796165,1223.0,-2.1649488444444445
109,29,1914,55808,0.1731276512145996,0.0004092704424510632,0.2,0.008918043,1728,-42.71281051635742,0.9620786905288696,0.1259765625,-0.014247414917917922,0.1773222426418215,0.02804926224052906,1223.0,-2.1649488444444445
110,29,1913,56320,-0.5600045919418335,0.0004092704424510632,0.2,0.021368315,1744,-42.744303822517395,0.9636486768722534,0.2626953125,-0.02891095995437354,0.002667647822818253,-0.04629799723625183,1223.0,-2.1652936739130437
111,29,1912,56832,0.4186031222343445,0.0004092704424510632,0.2,0.016364766,1760,-42.780024766922,0.9636102318763733,0.093505859375,-0.012875867891125381,0.19894426362589002,0.031873203814029694,1223.0,-2.1652936739130437
112,29,1912,57344,-0.7707216739654541,0.0004092704424510632,0.2,0.022381108,1776,-42.759246587753296,0.9628661274909973,0.2525634765625,-0.0254347242298536,0.004332011259975843,-0.039234261959791183,1223.0,-2.1652936739130437
113,30,1911,57856,0.012056589126586914,0.0004092704424510632,0.2,0.013858973,1792,-42.74064493179321,0.9625717997550964,0.2186279296875,-0.023410517926095054,0.0031667395487602334,-0.03571024909615517,1223.0,-2.167941936170213
114,30,1911,58368,0.28747737407684326,0.0004092704424510632,0.2,0.016056202,1808,-42.726794600486755,0.9618018865585327,0.10546875,-0.01511917008610908,0.17063133977353573,-0.00738273561000824,1223.0,-2.167941936170213
115,30,1909,58880,-2.731285333633423,0.0004092704424510632,0.2,0.018030392,1824,-42.70664048194885,0.9623688459396362,0.26416015625,-0.02605062998190988,0.009204580419464037,-0.03905954957008362,1223.0,-2.1687588541666667
116,31,1908,59392,0.279524564743042,0.0004092704424510632,0.2,0.009640355,1840,-42.73760497570038,0.9627858400344849,0.101806640625,-0.014907771823345684,0.22634197224397212,-0.0033767055720090866,1223.0,-2.1687588541666667
117,31,1907,59904,-0.9453105926513672,0.0004092704424510632,0.2,0.021921733,1856,-42.73973834514618,0.9634920358657837,0.28173828125,-0.029867622710298747,0.0035453921227599494,-0.04647069424390793,1223.0,-2.1687588541666667
118,31,1906,60416,0.6343953609466553,0.0004092704424510632,0.2,0.01754906,1872,-42.77194142341614,0.9641143679618835,0.2080078125,-0.02394460589857772,0.022465232643298805,-0.020061815157532692,1223.0,-2.168033163265306
119,31,1905,60928,0.6597366333007812,0.0004092704424510632,0.2,0.022597568,1888,-42.79205656051636,0.9650195837020874,0.1796875,-0.020972392449039035,0.0473953815526329,-0.02761061117053032,1223.0,-2.168033163265306
120,32,1904,61440,-4.6285176277160645,0.0004092704424510632,0.2,0.017140832,1904,-42.80303502082825,0.9642250537872314,0.2508544921875,-0.025259356625610963,0.011417383590014651,-0.03774990141391754,1223.0,-2.16897748
121,32,1904,61952,0.1290636658668518,0.0004092704424510632,0.2,0.0105270315,1920,-42.77770280838013,0.9640341997146606,0.076904296875,-0.012456863303668797,0.2787617886206135,-0.011250399053096771,1223.0,-2.16897748
122,32,1904,62464,-1.63582444190979,0.0004092704424510632,0.2,0.021106645,1936,-42.77495765686035,0.963676393032074,0.2452392578125,-0.026086015117471106,0.0021297607563610654,-0.04643196240067482,1223.0,-2.166169705882353
123,33,1903,62976,0.04740750789642334,0.0004092704424510632,0.2,0.0129164895,1952,-42.75725603103638,0.9629800915718079,0.1519775390625,-0.018263644669787027,0.33442088158335537,0.01775272935628891,1223.0,-2.166169705882353
124,33,1903,63488,-0.5991406440734863,0.0004092704424510632,0.2,0.025059829,1968,-42.731523513793945,0.9621509313583374,0.287109375,-0.0301302898733411,0.0036832975456491113,-0.04323460906744003,1223.0,-2.166169705882353
125,33,1903,64000,0.10123038291931152,0.0004092704424510632,0.2,0.017951064,1984,-42.71209156513214,0.9618774652481079,0.241943359375,-0.02497204866813263,0.0031157241101027466,-0.02645687758922577,1223.0,-2.1654495192307692
