time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/explained_variance,train/learning_rate,train/clip_range,train/approx_kl,train/n_updates,train/entropy_loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
39,9,2180,19968,0.1338607668876648,0.0004092704424510632,0.2,0.015778603,608,-43.25562357902527,0.9790812134742737,0.22412109375,-0.026381139308796264,0.0028184212860651314,-0.03002234548330307,1223.0,-2.1640945625
40,9,2166,20480,0.13482725620269775,0.0004092704424510632,0.2,0.021945158,624,-43.30354607105255,0.9799467325210571,0.216552734375,-0.025792540385737084,0.05602560256375,-0.022423993796110153,1223.0,-2.1640945625
41,9,2154,20992,-1.8010621070861816,0.0004092704424510632,0.2,0.013819791,640,-43.27693521976471,0.9768633246421814,0.1712646484375,-0.02335136424517259,0.010341639717807993,-0.030089963227510452,1223.0,-2.170185764705882
42,10,2146,21504,0.09632402658462524,0.0004092704424510632,0.2,0.01803217,656,-43.19110429286957,0.9759933948516846,0.1719970703125,-0.020941100869094953,0.08253721112851053,-0.02018626220524311,1223.0,-2.170185764705882
43,10,2137,22016,-0.19781255722045898,0.0004092704424510632,0.2,0.018804185,672,-43.20782017707825,0.9778257608413696,0.224365234375,-0.02481768321013078,0.005202463878958952,-0.03680038079619408,1223.0,-2.1678177777777776
44,10,2127,22528,0.19343948364257812,0.0004092704424510632,0.2,0.017238585,688,-43.25576984882355,0.9781268239021301,0.132568359375,-0.018004353594733402,0.10308878577779979,0.01501413807272911,1223.0,-2.1678177777777776
45,10,2119,23040,-0.9860962629318237,0.0004092704424510632,0.2,0.022322617,704,-43.2300078868866,0.976124107837677,0.2464599609375,-0.026035202346974984,0.00771450785396155,-0.041217539459466934,1223.0,-2.1678177777777776
46,11,2111,23552,0.07844918966293335,0.0004092704424510632,0.2,0.022580033,720,-43.16824924945831,0.9751485586166382,0.2318115234375,-0.029235174239147455,0.002982605197757948,-0.032087743282318115,1223.0,-2.166960947368421
47,11,2102,24064,0.14621788263320923,0.0004092704424510632,0.2,0.01672487,736,-43.169246315956116,0.9757933616638184,0.172119140625,-0.020343452197266743,0.137392372591421,0.0007377695292234421,1223.0,-2.166960947368421
48,11,2095,24576,-1.2222492694854736,0.0004092704424510632,0.2,0.015406219,752,-43.16854453086853,0.9744336009025574,0.22802734375,-0.02396202422096394,0.009537859543343075,-0.027486328035593033,1223.0,-2.1639162
49,12,2087,25088,0.34171217679977417,0.0004092704424510632,0.2,0.013011904,768,-43.12911891937256,0.9744195342063904,0.1026611328125,-0.014244025514926761,0.09710207837633789,0.0067711882293224335,1223.0,-2.1639162
50,12,2080,25600,-1.9921793937683105,0.0004092704424510632,0.2,0.021023124,784,-43.151354908943176,0.9751614332199097,0.26220703125,-0.026186016126303002,0.004666731954785064,-0.029011327773332596,1223.0,-2.1639162
51,12,2082,26112,0.19942444562911987,0.0004092704424510632,0.2,0.017665941,800,-43.13570487499237,0.9732748866081238,0.2205810546875,-0.026893051399383694,0.0031572115258313715,-0.04580875113606453,1223.0,-2.162168142857143
52,12,2079,26624,0.152817964553833,0.0004092704424510632,0.2,0.019028112,816,-43.09118151664734,0.9727709889411926,0.1744384765625,-0.022346156765706837,0.09498349879868329,-0.025541268289089203,1223.0,-2.162168142857143
53,13,2072,27136,-5.075171947479248,0.0004092704424510632,0.2,0.014734571,832,-43.080443263053894,0.9722304940223694,0.177734375,-0.020497159130172804,0.015972231747582555,-0.025149675086140633,1223.0,-2.1597
54,13,2066,27648,0.2036268711090088,0.0004092704424510632,0.2,0.018792083,848,-43.06302869319916,0.9718395471572876,0.174072265625,-0.019647593289846554,0.09679521096404642,-0.00276813842356205,1223.0,-2.1597
55,13,2061,28160,-1.6425082683563232,0.0004092704424510632,0.2,0.018993149,864,-43.04300665855408,0.9707061052322388,0.228515625,-0.027527143494808115,0.005729601449274924,-0.04132017493247986,1223.0,-2.1586551739130435
56,13,2056,28672,0.2882310748100281,0.0004092704424510632,0.2,0.017118517,880,-42.99854218959808,0.9696922898292542,0.134521484375,-0.01901366058154963,0.11753034021239728,-0.0004356522113084793,1223.0,-2.1586551739130435
57,14,2051,29184,-1.0323724746704102,0.0004092704424510632,0.2,0.017713066,896,-42.96758496761322,0.969017505645752,0.226318359375,-0.027867367258295417,0.0048901591944741085,-0.035635143518447876,1223.0,-2.1586551739130435
58,14,2046,29696,0.018574297428131104,0.0004092704424510632,0.2,0.01910717,912,-42.948373913764954,0.967999279499054,0.24951171875,-0.025997896285844035,0.0028356676193652675,-0.03594382479786873,1223.0,-2.155415
59,14,2041,30208,0.19295459985733032,0.0004092704424510632,0.2,0.01847275,928,-42.913389801979065,0.9670233130455017,0.141845703125,-0.019975721545051783,0.15768813877366483,0.010667616501450539,1223.0,-2.155415
60,15,2035,30720,-2.9214372634887695,0.0004092704424510632,0.2,0.018524103,944,-42.88046061992645,0.9659174084663391,0.195068359375,-0.02209197942283936,0.01138532416371163,-0.029809245839715004,1223.0,-2.15027176
61,15,2038,31232,0.2898100018501282,0.0004092704424510632,0.2,0.02163732,960,-42.842257618904114,0.9649769067764282,0.162353515625,-0.020488512993324548,0.18030051770620048,0.0025532133877277374,1223.0,-2.15027176
62,15,2043,31744,-0.6313912868499756,0.0004092704424510632,0.2,0.017931677,976,-42.84315085411072,0.966624915599823,0.230712890625,-0.023129574168706313,0.006624153014854528,-0.03956704959273338,1223.0,-2.15027176
63,15,2047,32256,0.4484541416168213,0.0004092704424510632,0.2,0.01339571,992,-42.87276363372803,0.9655128121376038,0.197021484375,-0.019076071665040217,0.004801996445166878,-0.025885790586471558,1223.0,-2.1459773076923074
64,16,2042,32768,0.3434603214263916,0.0004092704424510632,0.2,0.020618327,1008,-42.822234869003296,0.9642812609672546,0.1341552734375,-0.016697799394023605,0.1903133635642007,-0.0018373578786849976,1223.0,-2.1459773076923074
65,16,2042,33280,-3.4284658432006836,0.0004092704424510632,0.2,0.012999494,1024,-42.810080766677856,0.9651955366134644,0.169921875,-0.01800593854568433,0.01972924778237939,-0.02117503248155117,1223.0,-2.14001262962963
66,16,2037,33792,0.37225037813186646,0.0004092704424510632,0.2,0.018285943,1040,-42.84747624397278,0.9658235311508179,0.1180419921875,-0.015121759715839289,0.2812821287661791,0.10732214152812958,1223.0,-2.14001262962963
67,16,2033,34304,-1.2512977123260498,0.0004092704424510632,0.2,0.015510515,1056,-42.866411328315735,0.9667952060699463,0.201416015625,-0.020686631178250536,0.007365888639469631,-0.0249001644551754,1223.0,-2.1411490357142857
68,17,2029,34816,0.09343886375427246,0.0004092704424510632,0.2,0.011689636,1072,-42.88994359970093,0.9671326279640198,0.14697265625,-0.01731646574626211,0.30653296783566475,0.07320251315832138,1223.0,-2.1411490357142857
69,17,2025,35328,-0.13311278820037842,0.0004092704424510632,0.2,0.022670899,1088,-42.87636697292328,0.9662999510765076,0.275634765625,-0.029633711616043,0.0024634687724756077,-0.051298756152391434,1223.0,-2.1411490357142857
70,17,2022,35840,0.05913263559341431,0.0004092704424510632,0.2,0.01601548,1104,-42.858776450157166,0.9667776823043823,0.2222900390625,-0.024737171625019982,0.0022800613041908946,-0.03949552774429321,1223.0,-2.1403565862068965
71,18,2018,36352,0.0264320969581604,0.0004092704424510632,0.2,0.013920896,1120,-42.87260329723358,0.9667150974273682,0.1475830078125,-0.01678445772267878,0.3138046795502305,0.051082536578178406,1223.0,-2.1403565862068965
72,18,2014,36864,-0.7531747817993164,0.0004092704424510632,0.2,0.016779553,1136,-42.85587525367737,0.9660281538963318,0.21044921875,-0.021991111687384546,0.010938583232928067,-0.029238583520054817,1223.0,-2.1374227
73,18,2012,37376,0.4878300428390503,0.0004092704424510632,0.2,0.009051268,1152,-42.838738679885864,0.9658509492874146,0.1024169921875,-0.013082717196084559,0.1530046472325921,0.028783094137907028,1223.0,-2.1374227
74,18,2014,37888,-1.3075206279754639,0.0004092704424510632,0.2,0.022417456,1168,-42.80008327960968,0.962893009185791,0.247802734375,-0.0272967847486143,0.0070032516232458875,-0.04327886551618576,1223.0,-2.1374227
75,19,2016,38400,0.3868798017501831,0.0004092704424510632,0.2,0.025118195,1184,-42.69056951999664,0.9601662158966064,0.258544921875,-0.028082035831175745,0.0023368855800072197,-0.041068512946367264,1223.0,-2.1325929677419357
76,19,2018,38912,0.1968061327934265,0.0004092704424510632,0.2,0.023304392,1200,-42.63625907897949,0.9596230387687683,0.17822265625,-0.021961512946290895,0.15244521404383704,-0.01885145902633667,1223.0,-2.1325929677419357
77,19,2016,39424,-6.523229598999023,0.0004092704424510632,0.2,0.014828298,1216,-42.634822368621826,0.95976722240448,0.1805419921875,-0.02041959250345826,0.018530104833189398,-0.03454815596342087,1223.0,-2.13455675
78,19,2016,39936,0.0808640718460083,0.0004092704424510632,0.2,0.010084335,1232,-42.62933433055878,0.9594535827636719,0.0811767578125,-0.015694177025579847,0.33483794890344143,0.04529635235667229,1223.0,-2.13455675
79,20,2016,40448,-1.0204856395721436,0.0004092704424510632,0.2,0.019094778,1248,-42.601980805397034,0.9577076435089111,0.26025390625,-0.029049234435660765,0.004793331972905435,-0.03462648764252663,1223.0,-2.1332222424242424
80,20,2014,40960,0.2719936966896057,0.0004092704424510632,0.2,0.010658876,1264,-42.566311836242676,0.9578443765640259,0.057861328125,-0.011495816012029536,0.21353983459994197,0.006961356848478317,1223.0,-2.1332222424242424
81,20,2017,41472,-1.6037206649780273,0.0004092704424510632,0.2,0.019027986,1280,-42.582805156707764,0.9584320783615112,0.235595703125,-0.025743627818883397,0.003575136732251849,-0.030161388218402863,1223.0,-2.1332222424242424
82,20,2019,41984,-0.007362008094787598,0.0004092704424510632,0.2,0.020180117,1296,-42.58180093765259,0.9576517343521118,0.241455078125,-0.028394175576977432,0.0031457018776563928,-0.04287577047944069,1223.0,-2.1337909411764704
83,21,2019,42496,0.20074671506881714,0.0004092704424510632,0.2,0.011189613,1312,-42.55499541759491,0.9572479724884033,0.0528564453125,-0.013121212061378174,0.21062947949394584,0.019612010568380356,1223.0,-2.1337909411764704
84,21,2015,43008,-3.0466737747192383,0.0004092704424510632,0.2,0.017236676,1328,-42.55112135410309,0.9576822519302368,0.229248046875,-0.024867053638445213,0.00692510609223973,-0.03287699446082115,1223.0,-2.1332134000000003
85,21,2010,43520,0.15153658390045166,0.0004092704424510632,0.2,0.016180407,1344,-42.56021583080292,0.9575628042221069,0.1004638671875,-0.019681311910972,0.26293937978334725,-0.006028559058904648,1223.0,-2.1332134000000003
86,21,2006,44032,-0.20576047897338867,0.0004092704424510632,0.2,0.017697677,1360,-42.5487095117569,0.9573665857315063,0.2142333984375,-0.025206307080225088,0.008455919218249619,-0.03777442127466202,1223.0,-2.1332286944444445
87,22,2003,44544,0.5880104303359985,0.0004092704424510632,0.2,0.014866975,1376,-42.54824614524841,0.9576072096824646,0.0997314453125,-0.01818317721335916,0.2317342183087021,0.03825809061527252,1223.0,-2.1332286944444445
88,22,2000,45056,-1.4648280143737793,0.0004092704424510632,0.2,0.018214803,1392,-42.56886875629425,0.9590139985084534,0.2283935546875,-0.02608959739882266,0.0068804785259999335,-0.03647782653570175,1223.0,-2.1332286944444445
89,22,1997,45568,0.056165456771850586,0.0004092704424510632,0.2,0.018780977,1408,-42.614569783210754,0.9601091742515564,0.260009765625,-0.030184748669853434,0.0025674543212517165,-0.03772003576159477,1223.0,-2.1325008108108108
90,23,1995,46080,0.22183328866958618,0.0004092704424510632,0.2,0.009730751,1424,-42.6267294883728,0.9603559374809265,0.0531005859375,-0.009482605957600754,0.29808251943904907,0.033165790140628815,1223.0,-2.1325008108108108
91,23,1992,46592,-2.294532060623169,0.0004092704424510632,0.2,0.017123114,1440,-42.63547682762146,0.961074709892273,0.2174072265625,-0.02700520516373217,0.006095832475693896,-0.03804779425263405,1223.0,-2.129985421052632
92,23,1989,47104,0.2712225914001465,0.0004092704424510632,0.2,0.011821628,1456,-42.65119123458862,0.961650013923645,0.0455322265625,-0.01454318234755192,0.3385827550664544,0.03388982638716698,1223.0,-2.129985421052632
93,23,1985,47616,-1.0892729759216309,0.0004092704424510632,0.2,0.013339138,1472,-42.65109825134277,0.9609182476997375,0.1993408203125,-0.024554500050726347,0.00809951608243864,-0.035639356821775436,1223.0,-2.129985421052632
94,24,1981,48128,0.20053726434707642,0.0004092704424510632,0.2,0.01596703,1488,-42.65579628944397,0.9618633389472961,0.2359619140625,-0.024303804704686627,0.003919618931831792,-0.029418930411338806,1223.0,-2.131380076923077
95,24,1982,48640,0.2965729236602783,0.0004092704424510632,0.2,0.009402854,1504,-42.67754423618317,0.9620524048805237,0.038818359375,-0.009848367524682544,0.2775758864590898,0.028283366933465004,1223.0,-2.131380076923077
96,24,1984,49152,-5.025747299194336,0.0004092704424510632,0.2,0.02833981,1520,-42.69277560710907,0.9635295271873474,0.2100830078125,-0.023484010933316313,0.02995830128202215,-0.029416769742965698,1223.0,-2.127413625
97,24,1987,49664,0.09659570455551147,0.0004092704424510632,0.2,0.00982465,1536,-42.736297607421875,0.9638360142707825,0.1038818359375,-0.010667821930837817,0.3898038563784212,0.019704369828104973,1223.0,-2.127413625
98,25,1988,50176,-1.8905668258666992,0.0004092704424510632,0.2,0.014952619,1552,-42.732423305511475,0.9638698101043701,0.20361328125,-0.021570415381575003,0.011270674542174675,-0.02392980270087719,1223.0,-2.1236792926829264
99,25,1990,50688,0.26289618015289307,0.0004092704424510632,0.2,0.015178691,1568,-42.73153054714203,0.9638296961784363,0.060546875,-0.012582894007209688,0.3747069214005023,0.06781314313411713,1223.0,-2.1236792926829264
100,25,1991,51200,-2.612006425857544,0.0004092704424510632,0.2,0.016440313,1584,-42.742143988609314,0.9649807214736938,0.2357177734375,-0.0258241509727668,0.0056443778303219005,-0.03776751086115837,1223.0,-2.1236792926829264
101,25,1993,51712,0.1637054681777954,0.0004092704424510632,0.2,0.022391737,1600,-42.750720381736755,0.9635194540023804,0.280517578125,-0.03185840786318295,0.0025357364138471894,-0.03746958076953888,1223.0,-2.1232813095238092
102,26,1994,52224,0.21666502952575684,0.0004092704424510632,0.2,0.008940851,1616,-42.704917192459106,0.9630690813064575,0.0360107421875,-0.0120495230803499,0.3476459844969213,0.03969106078147888,1223.0,-2.1232813095238092
103,26,1992,52736,-3.6683263778686523,0.0004092704424510632,0.2,0.01823917,1632,-42.69965410232544,0.9627037644386292,0.2261962890625,-0.022129807228338905,0.016824422928038985,-0.029208878055214882,1223.0,-2.1211236511627907
104,26,1989,53248,0.20814430713653564,0.0004092704424510632,0.2,0.00926524,1648,-42.679890513420105,0.962163507938385,0.0318603515625,-0.009523713968519587,0.4601096122059971,0.0254678837954998,1223.0,-2.1211236511627907
105,27,1986,53760,0.06801736354827881,0.0004092704424510632,0.2,0.023167472,1664,-42.671919465065,0.962022602558136,0.274169921875,-0.026571751455776393,0.019911047478672117,-0.0297691747546196,1223.0,-2.1211236511627907
106,27,1983,54272,0.4237099885940552,0.0004092704424510632,0.2,0.019342922,1680,-42.6988343000412,0.9642142057418823,0.244140625,-0.026211895732558332,0.024335470283403993,-0.027130790054798126,1223.0,-2.122327590909091
107,27,1981,54784,0.6756346821784973,0.0004092704424510632,0.2,0.017377883,1696,-42.75686311721802,0.9644565582275391,0.08837890625,-0.01982924752519466,0.14759211003547534,-0.024052370339632034,1223.0,-2.122327590909091
108,27,1979,55296,-4.016978740692139,0.0004092704424510632,0.2,0.017968107,1712,-42.726120591163635,0.9631156921386719,0.2000732421875,-0.020994043938117102,0.025156020710710436,-0.02598077990114689,1223.0,-2.123785
109,28,1978,55808,0.26476532220840454,0.0004092704424510632,0.2,0.01020883,1728,-42.699501037597656,0.96287602186203,0.0408935546875,-0.00991432269802317,0.392325913766399,0.03833838179707527,1223.0,-2.123785
110,28,1976,56320,-1.9340229034423828,0.0004092704424510632,0.2,0.020857695,1744,-42.6951869726181,0.9624820947647095,0.177734375,-0.017199151072418317,0.016325006377883255,-0.023000050336122513,1223.0,-2.1275320217391305
111,28,1973,56832,0.36035865545272827,0.0004092704424510632,0.2,0.011172113,1760,-42.68230378627777,0.9623075723648071,0.0498046875,-0.010174841416301206,0.3394422677811235,0.041271504014730453,1223.0,-2.1275320217391305
112,29,1969,57344,-1.372514247894287,0.0004092704424510632,0.2,0.021341037,1776,-42.685314536094666,0.9628134965896606,0.275634765625,-0.030119778559310362,0.00363798244507052,-0.041683390736579895,1223.0,-2.1275320217391305
113,29,1966,57856,-0.03165757656097412,0.0004092704424510632,0.2,0.016139086,1792,-42.71587777137756,0.965018630027771,0.20361328125,-0.02126273183966987,0.0026920061936834827,-0.02957291156053543,1223.0,-2.124922234042553
114,29,1964,58368,0.22329789400100708,0.0004092704424510632,0.2,0.007668877,1808,-42.76595711708069,0.9656750559806824,0.059814453125,-0.010229019928374328,0.43605746421962976,0.049716439098119736,1223.0,-2.124922234042553
115,30,1960,58880,-2.729463577270508,0.0004092704424510632,0.2,0.031816177,1824,-42.73735249042511,0.9633162617683411,0.242919921875,-0.02734568776213564,0.018968996300827712,-0.03453436493873596,1223.0,-2.128340125
116,30,1957,59392,0.31393319368362427,0.0004092704424510632,0.2,0.011745736,1840,-42.67739737033844,0.9629824161529541,0.0537109375,-0.009583142527844757,0.437938072020188,0.08755962550640106,1223.0,-2.128340125
117,30,1955,59904,-1.591430902481079,0.0004092704424510632,0.2,0.01696599,1856,-42.69074106216431,0.9639032483100891,0.2364501953125,-0.026732057114713825,0.008422461804002523,-0.044490937143564224,1223.0,-2.128340125
118,30,1953,60416,0.6126917600631714,0.0004092704424510632,0.2,0.016065547,1872,-42.74331736564636,0.9663083553314209,0.2030029296875,-0.025677989702671766,0.021043257846031338,-0.035158250480890274,1223.0,-2.127411918367347
119,31,1952,60928,0.5002442598342896,0.0004092704424510632,0.2,0.024682436,1888,-42.7927805185318,0.9669203162193298,0.1689453125,-0.019488083315081894,0.2657541286898777,-0.009121432900428772,1223.0,-2.127411918367347
120,31,1950,61440,-6.062689304351807,0.0004092704424510632,0.2,0.016766837,1904,-42.77323818206787,0.9648331999778748,0.1741943359375,-0.01769974935450591,0.020887505961582065,-0.032409071922302246,1223.0,-2.12446878
121,31,1948,61952,0.08819711208343506,0.0004092704424510632,0.2,0.013287933,1920,-42.71219229698181,0.9637885689735413,0.067138671875,-0.01467505180335138,0.6014000819995999,0.013860519975423813,1223.0,-2.12446878
122,32,1946,62464,-1.6244277954101562,0.0004092704424510632,0.2,0.017708305,1936,-42.69632697105408,0.9634923338890076,0.239501953125,-0.02790897108206991,0.015575396886561066,-0.028974590823054314,1223.0,-2.121840725490196
123,32,1945,62976,0.4899529814720154,0.0004092704424510632,0.2,0.013561979,1952,-42.6909499168396,0.9630983471870422,0.0843505859375,-0.015090326283825561,0.35656155878677964,0.05491422861814499,1223.0,-2.121840725490196
124,32,1943,63488,-2.036919116973877,0.0004092704424510632,0.2,0.019270504,1968,-42.66393756866455,0.9618452191352844,0.2222900390625,-0.02086065462208353,0.004093923904292751,-0.013323035091161728,1223.0,-2.121840725490196
125,32,1942,64000,0.1028141975402832,0.0004092704424510632,0.2,0.021320548,1984,-42.62395620346069,0.9605072140693665,0.31103515625,-0.032553674711380154,0.0017327516070508864,-0.03536731377243996,1223.0,-2.1232159423076924
126,33,1940,64512,0.13156086206436157,0.0004092704424510632,0.2,0.01471693,2000,-42.5865033864975,0.9597819447517395,0.0606689453125,-0.013057555523118936,0.5553536255611107,0.01039028912782669,1223.0,-2.1232159423076924
