time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
0,1,2782,512,,,,,,,,,,,,,
0,2,2162,1024,0.2,0.0004092704424510632,0.021383336,16,0.9993165135383606,-0.04597070813179016,-0.03698243320104666,-0.37293827533721924,-43.97530138492584,0.08494822186185047,0.287353515625,,
0,3,2066,1536,0.2,0.0004092704424510632,0.016143093,32,0.9992831349372864,-0.01954849436879158,-0.023219586844788864,-0.056177377700805664,-43.96156847476959,0.0026726717260316946,0.220703125,1258.0,-2.039793
1,4,2022,2048,0.2,0.0004092704424510632,0.021715894,48,0.9988066554069519,-0.03151051327586174,-0.028928285057190806,-0.027445316314697266,-43.955111384391785,0.0033339848814648576,0.2847900390625,1258.0,-2.039793
1,5,1990,2560,0.2,0.0004092704424510632,0.021785975,64,1.0001126527786255,-0.02903588116168976,-0.026898080948740244,0.01760399341583252,-43.964343309402466,0.0018905911420006305,0.29296875,1258.0,-2.0494455
1,6,1973,3072,0.2,0.0004092704424510632,0.015106996,80,1.000223994255066,-0.04344841092824936,-0.026936483016470447,0.027443408966064453,-43.99539279937744,0.008729481633054093,0.2469482421875,1258.0,-2.0494455
1,7,1965,3584,0.2,0.0004092704424510632,0.015342985,96,1.0006319284439087,-0.051297031342983246,-0.028326282452326268,0.07111603021621704,-43.995481848716736,0.0011940527610931895,0.2423095703125,1258.0,-2.0494455
2,8,1956,4096,0.2,0.0004092704424510632,0.017859899,112,0.9999203085899353,-0.026280362159013748,-0.02461867337115109,0.13594955205917358,-43.9934196472168,0.003447423285251716,0.25732421875,1258.0,-2.1406533333333333
2,9,1951,4608,0.2,0.0004092704424510632,0.020231497,128,0.9990522861480713,-0.04328983277082443,-0.028047326777596027,0.01833510398864746,-43.96901035308838,0.009404062773683108,0.267578125,1258.0,-2.1406533333333333
2,10,1949,5120,0.2,0.0004092704424510632,0.02228708,144,1.0001404285430908,-0.0408468134701252,-0.026545417465968058,0.17130941152572632,-43.96071255207062,0.0021421447454486042,0.2587890625,1258.0,-2.1096007500000002
2,11,1944,5632,0.2,0.0004092704424510632,0.015952818,160,0.9988166689872742,-0.023183466866612434,-0.01945295998302754,0.07515358924865723,-43.96871781349182,0.016740040737204254,0.1988525390625,1258.0,-2.1096007500000002
3,12,1944,6144,0.2,0.0004092704424510632,0.016607072,176,0.9972974061965942,-0.03512399643659592,-0.026329627668019384,0.0623706579208374,-43.916321873664856,0.001433465835361858,0.2459716796875,1258.0,-2.1096007500000002
3,13,1941,6656,0.2,0.0004092704424510632,0.023816008,192,0.9970779418945312,-0.0426606722176075,-0.029226674407254905,0.48456114530563354,-43.88284206390381,0.0030119494804239366,0.277099609375,1258.0,-2.1108328
3,14,1937,7168,0.2,0.0004092704424510632,0.020203467,208,0.9963021874427795,-0.015612982213497162,-0.02248790644807741,0.23832690715789795,-43.87618589401245,0.01985435778624378,0.218017578125,1258.0,-2.1108328
3,15,1934,7680,0.2,0.0004092704424510632,0.016658142,224,0.9982364177703857,-0.04478771612048149,-0.02454692148603499,-0.417866587638855,-43.88243114948273,0.0020065289700141875,0.2257080078125,1258.0,-2.102057
4,16,1932,8192,0.2,0.0004092704424510632,0.018415157,240,0.9967585206031799,-0.01975739747285843,-0.02476787280465942,0.21835225820541382,-43.90694236755371,0.02588894433574751,0.2371826171875,1258.0,-2.102057
4,17,1931,8704,0.2,0.0004092704424510632,0.025468348,256,0.9941155910491943,-0.038040291517972946,-0.026554503390798345,-0.7607454061508179,-43.83540487289429,0.0022720700908394065,0.2489013671875,1258.0,-2.102057
4,18,1930,9216,0.2,0.0004092704424510632,0.021127336,272,0.9939273595809937,-0.037484943866729736,-0.026373828106443398,0.3956264853477478,-43.78147327899933,0.003113704835413955,0.260009765625,1258.0,-2.128154857142857
5,19,1928,9728,0.2,0.0004092704424510632,0.020278987,288,0.9948230981826782,-0.026541681960225105,-0.024806340094073676,0.34612178802490234,-43.79919254779816,0.02452729595825076,0.241455078125,1258.0,-2.128154857142857
5,20,1929,10240,0.2,0.0004092704424510632,0.016671594,304,0.9980201721191406,-0.044514019042253494,-0.02605248781037517,-0.8157215118408203,-43.85679805278778,0.005291884524922352,0.218017578125,1258.0,-2.12006375
5,21,1928,10752,0.2,0.0004092704424510632,0.028384894,320,1.0013068914413452,-0.02167758345603943,-0.0300558649469167,0.1461491584777832,-43.971588253974915,0.04536382760852575,0.275634765625,1258.0,-2.12006375
5,22,1927,11264,0.2,0.0004092704424510632,0.02346113,336,1.0017343759536743,-0.04361282289028168,-0.02877781371353194,-2.058655261993408,-44.027244210243225,0.003602157437853748,0.248291015625,1258.0,-2.12006375
6,23,1926,11776,0.2,0.0004092704424510632,0.017756945,352,1.0021225214004517,-0.030533842742443085,-0.02372150751762092,0.5664525628089905,-44.030723571777344,0.005362003139453009,0.2611083984375,1258.0,-2.152070333333333
6,24,1926,12288,0.2,0.0004092704424510632,0.0246744,368,1.0016510486602783,-0.023712418973445892,-0.023695507436059415,0.40732353925704956,-44.03747296333313,0.03452828427543864,0.2720947265625,1258.0,-2.152070333333333
6,25,1924,12800,0.2,0.0004092704424510632,0.017955162,384,1.002293586730957,-0.030472705140709877,-0.025882432324578986,-2.4396791458129883,-44.028918385505676,0.005431083063740516,0.2386474609375,1258.0,-2.1589061000000003
6,26,1924,13312,0.2,0.0004092704424510632,0.022342816,400,1.0016677379608154,-0.009531814604997635,-0.02120843343436718,0.18561190366744995,-44.035531997680664,0.06144744949415326,0.2606201171875,1258.0,-2.1589061000000003
7,27,1924,13824,0.2,0.0004092704424510632,0.018187158,416,1.0016244649887085,-0.030680866912007332,-0.024772968914476223,-0.8270524740219116,-44.01615083217621,0.0032373756657761987,0.227294921875,1258.0,-2.1589061000000003
7,28,1923,14336,0.2,0.0004092704424510632,0.019678306,432,1.0026313066482544,-0.028939872980117798,-0.02501077196211554,0.6006004810333252,-44.03393280506134,0.004256553394952789,0.255859375,1258.0,-2.1694324545454546
7,29,1923,14848,0.2,0.0004092704424510632,0.041683305,448,1.00112783908844,-0.019016681239008904,-0.024556696705985814,0.2517654299736023,-44.02851188182831,0.03829757950734347,0.301513671875,1258.0,-2.1694324545454546
7,30,1922,15360,0.2,0.0004092704424510632,0.019791618,464,1.0014058351516724,-0.02873275987803936,-0.026903821883024648,-4.155645370483398,-44.00155234336853,0.007827549066860229,0.2281494140625,1258.0,-2.1536767500000003
8,31,1921,15872,0.2,0.0004092704424510632,0.023223402,480,0.9999368190765381,-0.0026768911629915237,-0.02526372077409178,0.06959325075149536,-43.992441177368164,0.08776010223664343,0.2403564453125,1258.0,-2.1536767500000003
8,32,1920,16384,0.2,0.0004092704424510632,0.018624503,496,0.9993412494659424,-0.032822947949171066,-0.025923807261278853,-0.8502240180969238,-43.95070815086365,0.005860544530150946,0.2305908203125,1258.0,-2.1421003076923077
8,33,1920,16896,0.2,0.0004092704424510632,0.018867344,512,0.9991798996925354,-0.0009463857859373093,-0.024502588144969195,0.2283695936203003,-43.94181966781616,0.08489573351107538,0.2230224609375,1258.0,-2.1421003076923077
9,34,1920,17408,0.2,0.0004092704424510632,0.017796993,528,0.9970378875732422,-0.03470781072974205,-0.020103285773075186,-0.6472781896591187,-43.91315054893494,0.005636951267661061,0.2041015625,1258.0,-2.1421003076923077
9,35,1919,17920,0.2,0.0004092704424510632,0.019010298,544,0.9957035183906555,-0.039271146059036255,-0.03181100793881342,0.018785178661346436,-43.84605610370636,0.003295605642051669,0.258544921875,1258.0,-2.1482706428571428
9,36,1919,18432,0.2,0.0004092704424510632,0.026189191,560,0.9959040284156799,0.002214428037405014,-0.02699694747570902,0.14412790536880493,-43.831094622612,0.1025106095476076,0.2265625,1258.0,-2.1482706428571428
9,37,1919,18944,0.2,0.0004092704424510632,0.016015407,576,0.9982849955558777,-0.027445513755083084,-0.02401240037579555,-0.7448331117630005,-43.86557424068451,0.004420218501763884,0.2154541015625,1258.0,-2.1472598666666665
10,38,1918,19456,0.2,0.0004092704424510632,0.030542567,592,0.9989066123962402,-0.0178222693502903,-0.028273384770727716,0.23719000816345215,-43.92403709888458,0.09841752145439386,0.2606201171875,1258.0,-2.1472598666666665
10,39,1917,19968,0.2,0.0004092704424510632,0.018046804,608,0.9996657967567444,-0.03469365835189819,-0.021702046316931956,-3.4387335777282715,-43.93726313114166,0.005156098246516194,0.194580078125,1258.0,-2.1472598666666665
10,40,1917,20480,0.2,0.0004092704424510632,0.017093014,624,1.001024842262268,-0.038065530359745026,-0.030151883824146353,0.07651710510253906,-43.960479736328125,0.003521271217323374,0.2640380859375,1258.0,-2.1482975
10,41,1917,20992,0.2,0.0004092704424510632,0.020778758,640,1.0009320974349976,0.001927366480231285,-0.01975849248992745,0.14130687713623047,-43.99410843849182,0.11554692930076271,0.169189453125,1258.0,-2.1482975
11,42,1916,21504,0.2,0.0004092704424510632,0.015505412,656,1.0005261898040771,-0.03100532665848732,-0.022340156720019877,-4.6332926750183105,-43.97550117969513,0.008317877814988606,0.1943359375,1258.0,-2.146325294117647
11,43,1916,22016,0.2,0.0004092704424510632,0.019406136,672,1.000664234161377,0.004084959626197815,-0.019747124082641676,0.16058051586151123,-43.96613049507141,0.11397042672615498,0.1749267578125,1258.0,-2.146325294117647
11,44,1915,22528,0.2,0.0004092704424510632,0.020914145,688,1.0008423328399658,-0.02392871119081974,-0.024459926004055887,-2.932103395462036,-43.971235275268555,0.003439592179347528,0.2431640625,1258.0,-2.146325294117647
