train/ent_coef,time/episodes,time/total_timesteps,train/actor_loss,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean
0.017312822863459587,4,5032,-122.30155181884766,0.0008459126528049375,34,147,-3.8968407500000004,4931,1.424166202545166,-161.81301879882812,1258.0
0.0009185493690893054,8,10064,-126.6938705444336,0.0008459126528049375,33,297,-2.975327875,9963,3.604020595550537,31.553815841674805,1258.0
0.0007437189342454076,12,15096,-127.46351623535156,0.0008459126528049375,33,448,-2.380482,14995,3.1495614051818848,-9.611907005310059,1258.0
0.0009062718600034714,16,20128,-124.37244415283203,0.0008459126528049375,33,599,-2.0272931874999998,20027,9.359045028686523,-19.284526824951172,1258.0
0.0012020134599879384,20,25160,-109.13874053955078,0.0008459126528049375,26,5,-1.8796795999999998,25059,4.341376304626465,3.8044958114624023,1258.0
0.0007275192183442414,24,30192,-105.14485168457031,0.0008459126528049375,31,164,-1.7791724166666665,30091,1.6268342733383179,22.901039123535156,1258.0
0.0006814011139795184,28,35224,-107.16568756103516,0.0008459126528049375,28,357,-1.6571454285714287,35123,2.365434169769287,75.37582397460938,1258.0
0.000997380237095058,32,40256,-85.48414611816406,0.0008459126528049375,27,547,-1.5840623749999998,40155,15.481212615966797,179.59585571289062,1258.0
0.000723632809240371,36,45288,-84.11924743652344,0.0008459126528049375,27,735,-1.544749972222222,45187,4.0468645095825195,-12.375345230102539,1258.0
0.0011766488896682858,40,50320,-66.17291259765625,0.0008459126528049375,33,9,-1.49772945,50219,13.572040557861328,-96.54558563232422,1258.0
0.0008301746565848589,44,55352,-57.33109664916992,0.0008459126528049375,28,186,-1.47562275,55251,13.015304565429688,0.4213205575942993,1258.0
0.0010163449915125966,48,60384,-52.467220306396484,0.0008459126528049375,27,373,-1.4542302291666667,60283,29.967100143432617,-69.13611602783203,1258.0
0.0008486949373036623,52,65416,-41.935611724853516,0.0008459126528049375,27,561,-1.4261958461538458,65315,6.666004180908203,-3.3970794677734375,1258.0
0.001313099986873567,56,70448,-41.23606872558594,0.0008459126528049375,27,750,-1.3910338035714285,70347,12.598057746887207,-71.73481750488281,1258.0
0.00041223628795705736,60,75480,-28.5571231842041,0.0008459126528049375,26,18,-1.3755569333333333,75379,7.325287342071533,115.80431365966797,1258.0
0.001120215398259461,64,80512,-21.983659744262695,0.0008459126528049375,25,215,-1.356521125,80411,10.698999404907227,-27.00900650024414,1258.0
0.0007272982620634139,68,85544,-10.550115585327148,0.0008459126528049375,25,415,-1.3473703970588233,85443,4.0004072189331055,-19.495054244995117,1258.0
0.0005015867645852268,72,90576,1.4783390760421753,0.0008459126528049375,25,614,-1.3499883472222223,90475,3.4568586349487305,4.09158992767334,1258.0
0.000765561475418508,76,95608,12.90308952331543,0.0008459126528049375,25,813,-1.3519243815789472,95507,7.054930686950684,-27.81192398071289,1258.0
